"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Cooper Kupp",LAR,"vs. ATL"," 7.2","A+","23.5","+3.5","56% (9/16)","46%","Average"
"2","Davante Adams",LV,"vs. ARI"," 6.6","A+","21.5","+0.1","43% (7/16)","64%","Awful"
"3","Justin Jefferson",MIN,"at PHI"," 6.8","A+","21.4","+1.8","50% (8/16)","59%","Good"
"4","Stefon Diggs",BUF,"vs. TEN"," 7.6","A+","18.7","-1.4","37% (6/16)","45%","Good"
"5","Ja'Marr Chase",CIN,"at DAL"," 6.6","A+","18.6","+2.9","50% (8/16)","33%","Awful"
"6","A.J. Brown",PHI,"vs. MIN"," 8.0","A+","17.1","-3.0","41% (5/12)","23%","Awful"
"7","Tyreek Hill",MIA,"at BAL"," 7.6","A","17.1","-3.0","37% (6/16)","37%","Awful"
"8","Mike Evans",TB,"at NO"," 7.0","A","16.4","+0.6","53% (8/15)","39%","Good"
"9","Deebo Samuel",SF,"vs. SEA"," 4.0","A","16.4","+1.8","53% (8/15)","21%","Great"
"10","Amon-Ra St. Brown",DET,"vs. WAS"," 6.2","A","16.2","+2.3","56% (9/16)","15%","Good"
"11","Mike Williams",LAC,"at KC"," 6.0","A","15.9","-0.8","40% (6/15)","9%","Great"
"12","Marquise Brown",ARI,"at LV"," 7.4","A","15.9","-1.8","31% (5/16)","21%","Great"
"13","Courtland Sutton",DEN,"vs. HOU"," 7.6","A","15.9","-2.7","18% (3/16)","14%","Awful"
"14","Jaylen Waddle",MIA,"at BAL"," 8.2","A","15.6","+0.9","46% (7/15)","3%","Great"
"15","Terry McLaurin",WAS,"at DET"," 5.6","A","15.4","-2.6","31% (5/16)","18%","Great"
"16","DJ Moore",CAR,"at NYG"," 7.0","A","15.1","-3.4","17% (3/17)","1%","Awful"
"17","Brandin Cooks",HOU,"at DEN"," 5.6","A-","15.1","-1.2","40% (6/15)","35%","Awful"
"18","Gabriel Davis",BUF,"vs. TEN"," 7.6","A-","15.0","+2.2","53% (8/15)","6%","Great"
"19","Jerry Jeudy",DEN,"vs. HOU"," 7.4","A-","14.8","-2.6","33% (3/9)","11%","Great"
"20","Diontae Johnson",PIT,"vs. NE"," 3.6","A-","14.7","-0.2","33% (5/15)","15%","Awful"
"21","CeeDee Lamb",DAL,"vs. CIN"," 4.8","B+","14.5","-2.8","26% (4/15)","18%","Awful"
"22","Michael Thomas",NO,"vs. TB"," 4.0","B","14.2","+12.5","100% (1/1)","51%","Great"
"23","JuJu Smith-Schuster",KC,"vs. LAC"," 6.2","B","14.0","-4.1","20% (1/5)","7%","Awful"
"24","Christian Kirk",JAC,"vs. IND"," 5.0","B","14.0","+0.7","62% (10/16)","24%","Awful"
"25","Tee Higgins",CIN,"at DAL"," 7.0","B","14.0","+0.5","42% (6/14)","0%","N/A"
"26","Rashod Bateman",BAL,"vs. MIA"," 6.8","B-","13.8","-0.6","46% (6/13)","7%","Great"
"27","DK Metcalf",SEA,"at SF"," 7.6","B-","13.5","-1.4","37% (6/16)","3%","Awful"
"28","Darnell Mooney",CHI,"at GB"," 3.6","C+","13.2","-0.3","50% (8/16)","14%","Awful"
"29","Adam Thielen",MIN,"at PHI"," 6.6","C+","13.0","-2.2","30% (4/13)","9%","Awful"
"30","Allen Robinson II",LAR,"vs. ATL"," 7.4","C+","12.9","-4.8","9% (1/11)","30%","Awful"
"31","Hunter Renfrow",LV,"vs. ARI"," 7.2","C+","12.6","-0.1","52% (9/17)","2%","Awful"
