"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Josh Allen",BUF,"at NYJ"," 5.2","A+","25.0","+0.6","43% (7/16)","12%","Average"
"2","Jalen Hurts",PHI,"at HOU"," 3.8","A","24.0","-0.4","50% (7/14)","25%","Good"
"3","Patrick Mahomes II",KC,"vs. TEN"," 6.2","A","23.0","-1.0","50% (8/16)","3%","Average"
"4","Lamar Jackson",BAL,"at NO"," 6.4","A","22.1","-3.0","23% (3/13)","7%","Average"
"5","Kyler Murray",ARI,"vs. SEA"," 7.2","A","21.2","+0.3","38% (5/13)","6%","Bad"
"6","Justin Herbert",LAC,"at ATL"," 7.8","B+","20.4","-1.0","52% (9/17)","1%","Bad"
"7","Joe Burrow",CIN,"vs. CAR"," 5.8","B+","19.7","+3.2","56% (9/16)","7%","Good"
"8","Tua Tagovailoa",MIA,"at CHI"," 5.6","B","19.3","0.0","38% (5/13)","3%","Great"
"9","Geno Smith",SEA,"at ARI"," 7.4","B","18.9","+0.6","33% (5/15)","3%","Good"
"10","Aaron Rodgers",GB,"at DET"," 9.8","B","18.7","-1.2","37% (6/16)","0%","Average"
"11","Justin Fields",CHI,"vs. MIA"," 7.6","B","18.3","+0.8","58% (7/12)","15%","Average"
"12","Kirk Cousins",MIN,"at WAS"," 9.4","B","18.0","+0.2","40% (6/15)","4%","Poor"
"13","Tom Brady",TB,"vs. LAR"," 3.6","B-","17.7","-2.6","25% (4/16)","2%","Bad"
"14","Trevor Lawrence",JAC,"vs. LV"," 9.4","C+","17.4","-2.4","29% (5/17)","11%","Bad"
"15","Marcus Mariota",ATL,"vs. LAC"," 6.6","C","17.0","+0.5","33% (5/15)","9%","Great"
"16","Derek Carr",LV,"at JAC"," 8.2","C","16.6","-4.0","18% (3/16)","1%","Bad"
"17","Jared Goff",DET,"vs. GB"," 5.2","C-","16.3","+1.1","58% (7/12)","1%","Bad"
"18","Taylor Heinicke",WAS,"vs. MIN"," 6.8","C-","15.7","-1.0","20% (3/15)","8%","Good"
"19","Andy Dalton",NO,"vs. BAL"," 5.6","D+","15.3","+1.5","35% (5/14)","4%","Average"
"20","Matthew Stafford",LAR,"at TB"," 6.2","D+","14.9","-3.3","33% (5/15)","2%","Bad"
"21","Sam Ehlinger",IND,"at NE"," 4.8","D","14.3","-1.4","0% (0/6)","9%","Bad"
"22","Mac Jones",NE,"vs. IND"," 6.6","D-","13.6","-2.4","38% (5/13)","4%","Bad"
"23","PJ Walker",CAR,"at CIN"," 4.8","D-","13.1","-0.6","40% (4/10)","0%","Average"
"24","Zach Wilson",NYJ,"vs. BUF"," 4.2","F","12.5","+0.7","45% (5/11)","10%","Average"
"25","Davis Mills",HOU,"vs. PHI"," 3.0","F","11.1","-1.0","40% (6/15)","1%","Good"
"26","Malik Willis",TEN,"at KC"," 3.4","F","10.0","-1.7","0% (0/7)","7%","Bad"
"27","Ryan Tannehill",TEN,"at KC"," 8.6","F","8.5","-4.5","20% (3/15)","6%","Good"
"28","Bailey Zappe",NE,"vs. IND"," 5.4","F","7.0","+1.8","60% (3/5)","1%","Good"
"29","Jameis Winston",NO,"vs. BAL"," 5.2","F","1.8","-0.5","33% (2/6)","0%","Poor"
"30","Teddy Bridgewater",MIA,"at CHI"," 4.8","F","1.0","-0.7","28% (4/14)","1%","Good"
"31","Jeff Driskel",HOU,"vs. PHI","-","F","1.0","-","-","0%","Bad"
"32","Baker Mayfield",CAR,"at CIN","-","F","0.9","-2.9","28% (4/14)","5%","Average"
"33","Logan Woodside",TEN,"at KC","-","F","0.9","-0.3","0% (0/7)","0%","N/A"
"34","Desmond Ridder",ATL,"vs. LAC","-","F","0.9","-0.4","0% (0/8)","0%","N/A"
"35","Sam Howell",WAS,"vs. MIN","-","F","0.9","-0.3","0% (0/2)","0%","N/A"
"36","Nick Foles",IND,"at NE","-","F","0.9","-0.3","12% (1/8)","0%","N/A"
"37","Case Keenum",BUF,"at NYJ","-","F","0.9","-0.7","7% (1/14)","2%","Bad"
