"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Jalen Hurts",PHI,"at NYG"," 5.4","A+","22.9","+1.3","60% (9/15)","26%","Good"
"2","Josh Allen",BUF,"vs. NYJ"," 4.0","A","22.3","+1.6","50% (8/16)","10%","Average"
"3","Patrick Mahomes II",KC,"at DEN"," 2.2","A","21.5","+1.1","58% (10/17)","3%","Average"
"4","Justin Herbert",LAC,"vs. MIA"," 7.6","A","20.8","-2.5","41% (7/17)","1%","Bad"
"5","Joe Burrow",CIN,"vs. CLE"," 7.0","A","20.2","+5.4","62% (10/16)","9%","Good"
"6","Tua Tagovailoa",MIA,"at LAC"," 7.2","A","19.7","-0.5","30% (4/13)","2%","Great"
"7","Kyler Murray",ARI,"vs. NE"," 7.6","B+","19.2","-0.2","35% (5/14)","7%","Average"
"8","Geno Smith",SEA,"vs. CAR"," 4.2","B","18.9","+1.6","60% (9/15)","2%","Average"
"9","Dak Prescott",DAL,"vs. HOU"," 3.6","B","18.6","-0.9","54% (6/11)","1%","Great"
"10","Kirk Cousins",MIN,"at DET"," 7.2","B","18.2","-1.1","33% (5/15)","4%","Bad"
"11","Jared Goff",DET,"vs. MIN"," 7.0","B","17.8","+0.9","57% (8/14)","1%","Bad"
"12","Derek Carr",LV,"at LAR"," 5.8","B-","17.4","-1.8","31% (5/16)","1%","Average"
"13","Deshaun Watson",CLE,"at CIN"," 3.4","C+","16.9","-13.6","0% (0/1)","2%","Bad"
"14","Trevor Lawrence",JAC,"at TEN"," 4.6","C+","16.4","-0.3","37% (6/16)","8%","Bad"
"15","Tyler Huntley",BAL,"at PIT"," 2.6","C","16.0","+1.4","14% (2/14)","15%","Bad"
"16","Daniel Jones",NYG,"vs. PHI"," 3.0","C","15.6","+1.2","58% (7/12)","13%","Average"
"17","Mac Jones",NE,"at ARI"," 7.6","C-","15.3","-1.0","33% (4/12)","3%","Bad"
"18","Tom Brady",TB,"at SF"," 3.2","C-","15.1","-2.0","31% (5/16)","2%","Bad"
"19","Ryan Tannehill",TEN,"vs. JAC"," 7.8","D+","14.8","-1.4","28% (4/14)","5%","Average"
"20","Kenny Pickett",PIT,"vs. BAL"," 6.0","D","14.6","-0.1","33% (4/12)","8%","Bad"
"21","Mike White",NYJ,"at BUF"," 7.6","D","14.3","+1.4","28% (2/7)","10%","Bad"
"22","Russell Wilson",DEN,"vs. KC"," 8.8","D-","13.9","-2.2","26% (4/15)","1%","Bad"
"23","Sam Darnold",CAR,"at SEA"," 8.2","F","13.3","-0.2","50% (2/4)","25%","Average"
"24","Brock Purdy",SF,"vs. TB"," 3.8","F","12.7","-0.2","12% (1/8)","0%","Bad"
"25","Davis Mills",HOU,"at DAL"," 3.0","F","12.1","0.0","53% (8/15)","3%","Poor"
"26","John Wolford",LAR,"vs. LV"," 9.8","F","11.3","-1.2","0% (0/13)","1%","Bad"
"27","Baker Mayfield",LAR,"vs. LV","-","F","3.3","-0.4","30% (4/13)","1%","Average"
"28","Bryce Perkins",LAR,"vs. LV"," 9.9","F","1.0","-1.7","0% (0/3)","2%","Bad"
"29","Malik Willis",TEN,"vs. JAC","-","F","1.0","-1.8","0% (0/11)","4%","Bad"
"30","Kyle Allen",HOU,"at DAL"," 3.8","F","1.0","-0.5","15% (2/13)","1%","Bad"
"31","Jacoby Brissett",CLE,"at CIN"," 4.8","F","0.9","+0.5","35% (5/14)","4%","Bad"
"32","Bailey Zappe",NE,"at ARI","-","F","0.9","+1.0","37% (3/8)","1%","Good"
"33","Joe Flacco",NYJ,"at BUF","-","F","0.9","-0.3","20% (2/10)","0%","Bad"
"34","PJ Walker",CAR,"at SEA","-","F","0.9","-2.4","42% (3/7)","0%","Poor"
"35","C.J. Beathard",JAC,"at TEN","-","F","0.9","-0.8","0% (0/14)","0%","N/A"
"36","Teddy Bridgewater",MIA,"at LAC","-","F","0.9","-0.5","18% (2/11)","1%","Good"
"37","Josh Johnson",SF,"vs. TB","-","F","0.8","+1.0","33% (1/3)","0%","N/A"
