"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"vs. DEN"," 6.8","A+","18.0","-0.1","47% (8/17)","20%","Average"
"2","T.J. Hockenson",MIN,"at GB"," 8.0","A","15.7","+0.9","40% (6/15)","12%","Great"
"3","George Kittle",SF,"at LV"," 8.8","A","15.6","+0.1","35% (5/14)","6%","Great"
"4","Evan Engram",JAC,"at HOU"," 5.6","A-","15.5","+1.9","56% (9/16)","7%","Good"
"5","Dalton Schultz",DAL,"at TEN"," 7.2","A-","12.6","-1.5","50% (7/14)","9%","Good"
"6","Mark Andrews",BAL,"vs. PIT"," 6.0","B+","12.3","-3.2","26% (4/15)","14%","Poor"
"7","Dallas Goedert",PHI,"vs. NO"," 2.2","B+","11.9","+0.3","45% (5/11)","8%","Good"
"8","Pat Freiermuth",PIT,"at BAL"," 8.6","B-","10.7","-1.0","46% (7/15)","11%","Bad"
"9","Tyler Higbee",LAR,"at LAC"," 5.0","B-","10.5","-0.4","37% (6/16)","7%","Average"
"10","David Njoku",CLE,"at WAS"," 3.0","C+","10.1","+1.5","46% (6/13)","14%","Bad"
"11","Cole Kmet",CHI,"at DET"," 7.4","C+","10.1","+0.4","31% (5/16)","5%","Great"
"12","Dawson Knox",BUF,"at CIN"," 4.4","C","9.9","-0.1","46% (7/15)","6%","Great"
"13","Gerald Everett",LAC,"vs. LAR"," 7.4","C","9.8","-1.8","31% (5/16)","9%","Bad"
"14","Noah Fant",SEA,"vs. NYJ"," 6.0","C-","9.6","+1.1","50% (8/16)","9%","Average"
"15","Darren Waller",LV,"vs. SF"," 4.6","C-","9.6","-2.5","28% (2/7)","18%","Poor"
"16","Tyler Conklin",NYJ,"at SEA"," 7.2","D+","8.0","+0.3","50% (8/16)","5%","Average"
"17","Taysom Hill",NO,"at PHI"," 5.0","D+","7.6","+6.7","78% (11/14)","7%","Great"
"18","Juwan Johnson",NO,"at PHI"," 5.2","D","7.3","+2.3","53% (8/15)","8%","Great"
"19","Cade Otton",TB,"vs. CAR"," 7.6","D","6.9","+0.5","50% (7/14)","8%","Bad"
"20","Jordan Akins",HOU,"vs. JAC"," 7.2","D-","6.6","+1.1","50% (7/14)","5%","Great"
"21","Daniel Bellinger",NYG,"vs. IND"," 6.4","F","6.6","+0.5","54% (6/11)","5%","Great"
"22","Hunter Henry",NE,"vs. MIA"," 9.4","F","6.1","-1.1","31% (5/16)","5%","Average"
"23","Hayden Hurst",CIN,"vs. BUF","-","D-","6.0","0.0","41% (5/12)","5%","Poor"
"24","Jelani Woods",IND,"at NYG"," 9.6","F","6.0","+1.4","38% (5/13)","5%","Great"
"25","Chigoziem Okonkwo",TEN,"vs. DAL"," 3.2","F","5.9","+1.2","53% (8/15)","5%","Average"
"26","Logan Thomas",WAS,"vs. CLE"," 5.2","F","5.3","-1.6","33% (4/12)","10%","Bad"
