"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Austin Ekeler",LAC,"vs. MIA"," 5.8","A+","16.6","-0.6","37% (6/16)","17%","Good"
"2","Josh Jacobs",LV,"at LAR"," 5.8","A+","15.2","+2.8","50% (8/16)","19%","Great"
"3","Derrick Henry",TEN,"vs. JAC"," 7.4","A+","15.0","+1.0","50% (6/12)","29%","Good"
"4","Rhamondre Stevenson",NE,"at ARI"," 8.6","A","14.9","+1.2","57% (8/14)","21%","Poor"
"5","Nick Chubb",CLE,"at CIN"," 5.4","A","14.9","+1.2","56% (9/16)","20%","Great"
"6","Christian McCaffrey",SF,"vs. TB"," 6.0","A","14.4","+0.2","41% (5/12)","21%","Great"
"7","Dalvin Cook",MIN,"at DET"," 7.2","A","14.3","-1.2","33% (5/15)","19%","Average"
"8","Joe Mixon",CIN,"vs. CLE"," 7.0","A","14.0","+0.1","35% (5/14)","23%","Poor"
"9","Tony Pollard",DAL,"vs. HOU"," 8.4","A","13.7","+3.2","60% (9/15)","13%","Great"
"10","James Conner",ARI,"vs. NE"," 4.0","A","13.3","+0.9","45% (5/11)","16%","Average"
"11","Saquon Barkley",NYG,"vs. PHI"," 8.2","A-","12.8","-1.2","37% (6/16)","22%","Average"
"12","Ezekiel Elliott",DAL,"vs. HOU"," 8.4","A-","12.4","+0.5","57% (8/14)","19%","Good"
"13","Miles Sanders",PHI,"at NYG"," 6.8","A-","11.8","+1.3","50% (7/14)","16%","Great"
"14","Travis Etienne Jr.",JAC,"at TEN"," 3.6","A-","11.7","-0.9","50% (6/12)","19%","Bad"
"15","D'Onta Foreman",CAR,"at SEA"," 8.8","B+","11.6","+1.5","50% (8/16)","14%","Average"
"16","D'Andre Swift",DET,"vs. MIN"," 7.4","B+","11.3","+0.9","40% (4/10)","12%","Good"
"17","Isiah Pacheco",KC,"at DEN"," 5.4","B","11.2","-0.2","46% (6/13)","8%","Poor"
"18","Dameon Pierce",HOU,"at DAL"," 5.4","B","10.3","-1.5","33% (4/12)","17%","Poor"
