"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Austin Ekeler",LAC,"at ARI"," 7.4","A+","22.6","-0.2","43% (7/16)","17%","Great"
"2","Derrick Henry",TEN,"vs. CIN"," 4.0","A+","19.7","+2.9","60% (6/10)","32%","Good"
"3","Christian McCaffrey",SF,"vs. NO"," 4.8","A","18.8","-0.9","36% (4/11)","19%","Great"
"4","Jonathan Taylor",IND,"vs. PIT"," 4.0","A","18.5","-3.3","30% (4/13)","21%","Bad"
"5","Josh Jacobs",LV,"at SEA"," 8.6","A","18.3","+1.9","56% (9/16)","16%","Good"
"6","Kenneth Walker III",SEA,"vs. LV"," 5.2","A","18.1","+3.2","44% (4/9)","19%","Great"
"7","Jeff Wilson Jr.",MIA,"vs. HOU"," 9.4","A","17.8","+0.2","56% (9/16)","14%","Great"
"8","Saquon Barkley",NYG,"at DAL"," 6.2","A","17.7","-1.6","31% (5/16)","23%","Average"
"9","Travis Etienne Jr.",JAC,"vs. BAL"," 7.0","A","17.7","+1.5","60% (6/10)","23%","Bad"
"10","Dalvin Cook",MIN,"vs. NE"," 5.8","A-","16.6","-1.0","35% (5/14)","19%","Average"
"11","Rhamondre Stevenson",NE,"at MIN"," 6.0","A-","16.3","+1.2","57% (8/14)","22%","Poor"
"12","Aaron Jones",GB,"at PHI"," 7.4","A-","16.3","-1.0","35% (6/17)","10%","Good"
"13","Tony Pollard",DAL,"vs. NYG"," 5.0","B+","16.1","+3.9","66% (10/15)","12%","Great"
"14","James Conner",ARI,"vs. LAC"," 7.6","B+","15.5","+0.7","45% (5/11)","15%","Average"
"15","Nick Chubb",CLE,"vs. TB"," 4.2","B","15.2","+0.1","50% (8/16)","20%","Great"
"16","Rachaad White",TB,"at CLE"," 6.2","B","15.1","-0.2","30% (3/10)","8%","Bad"
"17","Alvin Kamara",NO,"at SF"," 2.6","B","15.0","-2.9","30% (4/13)","16%","Poor"
"18","Najee Harris",PIT,"at IND"," 5.2","B","14.3","-1.0","31% (5/16)","22%","Average"
"19","Samaje Perine",CIN,"at TEN"," 4.4","B","14.2","+1.7","50% (8/16)","4%","Great"
"20","David Montgomery",CHI,"at NYJ"," 5.8","B","14.0","-0.6","37% (6/16)","14%","Poor"
"21","Dameon Pierce",HOU,"at MIA"," 4.4","B","13.8","-0.3","40% (4/10)","20%","Poor"
"22","Latavius Murray",DEN,"at CAR"," 7.2","B","13.4","+2.2","66% (8/12)","11%","Great"
"23","Miles Sanders",PHI,"vs. GB"," 8.8","B-","13.2","-0.1","50% (7/14)","16%","Good"
"24","Devin Singletary",BUF,"at DET"," 8.4","B-","12.7","+1.8","56% (9/16)","17%","Bad"
"25","Antonio Gibson",WAS,"vs. ATL"," 8.4","C+","12.2","+1.0","50% (8/16)","17%","Poor"
"26","Jamaal Williams",DET,"vs. BUF"," 5.6","C+","11.6","+3.9","64% (9/14)","23%","Average"
"27","Cordarrelle Patterson",ATL,"at WAS"," 3.8","C+","11.5","-0.6","46% (6/13)","17%","Great"
"28","Michael Carter",NYJ,"vs. CHI"," 7.0","C","11.1","-1.1","38% (5/13)","14%","Poor"
"29","Isiah Pacheco",KC,"vs. LAR"," 5.6","C","11.0","-0.9","36% (4/11)","5%","Bad"
"30","D'Andre Swift",DET,"vs. BUF"," 6.0","C","10.0","-1.8","33% (3/9)","10%","Good"
"31","Ezekiel Elliott",DAL,"vs. NYG"," 4.8","C","9.8","-1.2","42% (6/14)","19%","Great"
"32","D'Onta Foreman",CAR,"vs. DEN"," 6.2","C","9.7","+1.0","47% (8/17)","16%","Great"
"33","Brian Robinson Jr.",WAS,"vs. ATL"," 8.0","C","9.4","-0.7","42% (3/7)","12%","Poor"
"34","Elijah Mitchell",SF,"vs. NO"," 6.2","C","9.0","+2.8","66% (4/6)","13%","Bad"
"35","Damien Harris",NE,"at MIN"," 5.8","C","8.4","+2.1","66% (8/12)","14%","Poor"
"36","Kenyan Drake",BAL,"at JAC"," 7.6","C-","8.2","+1.1","40% (4/10)","10%","Good"
"37","Kareem Hunt",CLE,"vs. TB"," 5.2","C-","8.1","-2.5","23% (3/13)","16%","Poor"
"38","Jerick McKinnon",KC,"vs. LAR"," 5.6","C-","7.6","-0.9","50% (6/12)","9%","Bad"
"39","Tyler Allgeier",ATL,"at WAS"," 3.2","C-","7.5","+1.1","50% (5/10)","12%","Poor"
"40","Kyren Williams",LAR,"at KC"," 6.4","D+","7.1","+1.0","66% (2/3)","3%","Bad"
"41","AJ Dillon",GB,"at PHI"," 7.0","D","6.6","-1.6","23% (4/17)","10%","Bad"
"42","James Robinson",NYJ,"vs. CHI"," 7.4","D","6.4","-3.4","33% (5/15)","5%","Great"
"43","Dontrell Hilliard",TEN,"vs. CIN"," 4.6","D","6.4","+0.9","53% (8/15)","4%","Great"
"44","Gus Edwards",BAL,"at JAC"," 8.0","D","6.3","+6.8","50% (1/2)","11%","Great"
"45","James Cook",BUF,"at DET"," 7.2","D","6.3","+1.0","60% (6/10)","4%","Poor"
"46","Cam Akers",LAR,"at KC"," 6.2","D","6.1","-2.8","37% (3/8)","9%","Bad"
"47","Chuba Hubbard",CAR,"vs. DEN"," 5.2","D-","5.7","-1.4","26% (4/15)","3%","Great"
"48","Justin Jackson",DET,"vs. BUF"," 5.2","F","5.1","+1.8","56% (9/16)","4%","Poor"
"49","Justice Hill",BAL,"at JAC"," 7.4","F","4.9","+0.1","50% (4/8)","1%","Bad"
"50","Kenneth Gainwell",PHI,"vs. GB"," 8.2","F","4.9","-0.2","33% (5/15)","7%","Great"
"51","Alexander Mattison",MIN,"vs. NE"," 6.0","F","4.6","+0.2","40% (6/15)","6%","Good"
"52","Trestan Ebner",CHI,"at NYJ"," 6.0","F","4.5","-1.1","9% (1/11)","6%","Bad"
"53","Keaontay Ingram",ARI,"vs. LAC"," 7.6","F","4.5","-0.3","16% (1/6)","8%","Bad"
"54","Marlon Mack",DEN,"at CAR"," 6.8","F","4.4","-2.4","0% (0/2)","0%","N/A"
"55","Matt Breida",NYG,"at DAL"," 6.2","F","4.1","-0.7","28% (4/14)","4%","Average"
"56","Isaiah Spiller",LAC,"at ARI"," 7.4","F","4.1","-1.1","20% (1/5)","0%","Bad"
"57","Ameer Abdullah",LV,"at SEA"," 8.4","F","4.1","-0.4","40% (6/15)","6%","Bad"
"58","Deon Jackson",IND,"vs. PIT"," 4.2","F","4.0","+0.6","21% (3/14)","5%","Average"
"59","Rex Burkhead",HOU,"at MIA"," 5.6","F","4.0","-0.1","31% (5/16)","6%","Bad"
"60","Boston Scott",PHI,"vs. GB"," 8.8","F","4.0","+0.9","38% (5/13)","4%","Average"
"61","Travis Homer",SEA,"vs. LV"," 7.4","F","3.9","+0.8","50% (5/10)","1%","Bad"
"62","Chris Evans",CIN,"at TEN","-","F","3.9","-0.9","16% (2/12)","0%","Bad"
"63","JaMycal Hasty",JAC,"vs. BAL"," 6.2","F","3.6","-0.8","20% (3/15)","1%","Great"
"64","Ke'Shawn Vaughn",TB,"at CLE","-","F","3.4","+0.2","23% (3/13)","0%","Bad"
"65","Ty Johnson",NYJ,"vs. CHI"," 7.0","F","3.4","-0.7","20% (3/15)","2%","Bad"
"66","Nyheim Hines",BUF,"at DET"," 8.4","F","3.4","-1.6","33% (5/15)","3%","Great"
"67","Raheem Blackshear",CAR,"vs. DEN"," 5.8","F","3.2","+1.1","50% (3/6)","14%","Poor"
"68","Salvon Ahmed",MIA,"vs. HOU","-","F","3.2","-1.1","9% (1/11)","0%","Bad"
"69","Kyle Juszczyk",SF,"vs. NO"," 5.0","F","3.1","+0.6","60% (9/15)","3%","Poor"
"70","Caleb Huntley",ATL,"at WAS"," 2.6","F","3.0","-0.7","28% (2/7)","10%","Bad"
"71","Trayveon Williams",CIN,"at TEN"," 3.6","F","2.9","-1.4","0% (0/2)","1%","Bad"
"72","David Johnson",NO,"at SF"," 3.0","F","2.8","-3.3","0% (0/4)","0%","Bad"
"73","Brandon Bolden",LV,"at SEA"," 7.8","F","2.8","-0.9","28% (4/14)","1%","Great"
"74","Zack Moss",IND,"vs. PIT"," 4.6","F","2.7","-1.2","18% (2/11)","0%","N/A"
"75","Sony Michel",LAC,"at ARI"," 7.6","F","2.7","+0.1","35% (6/17)","3%","Bad"
"76","Alec Ingold",MIA,"vs. HOU","-","F","2.6","+1.2","50% (5/10)","8%","Great"
"77","Benny Snell Jr.",PIT,"at IND"," 5.0","F","2.5","-0.8","13% (2/15)","0%","N/A"
"78","Myles Gaskin",MIA,"vs. HOU","-","F","2.5","-2.7","28% (2/7)","15%","Bad"
"79","Patrick Ricard",BAL,"at JAC","-","F","2.4","-0.9","15% (2/13)","1%","Bad"
"80","Devine Ozigbo",DEN,"at CAR","-","F","2.2","-1.4","0% (0/4)","0%","N/A"
"81","Hassan Haskins",TEN,"vs. CIN"," 4.2","F","2.0","-1.1","20% (2/10)","1%","Bad"
"82","Giovani Bernard",TB,"at CLE","-","F","1.9","-1.8","0% (0/5)","0%","N/A"
"83","Dwayne Washington",NO,"at SF"," 2.8","F","1.9","-1.0","13% (2/15)","2%","Bad"
"84","C.J. Ham",MIN,"vs. NE","-","F","1.9","-0.4","33% (5/15)","3%","Great"
"85","Eno Benjamin",HOU,"at MIA","-","F","1.9","-0.3","35% (5/14)","0%","N/A"
"86","Malik Davis",DAL,"vs. NYG","-","F","1.9","+0.1","40% (2/5)","5%","Bad"
"87","Reggie Gilliam",BUF,"at DET","-","F","1.9","+0.3","33% (4/12)","5%","Great"
"88","Mark Ingram II",NO,"at SF","-","F","1.8","-2.8","18% (2/11)","6%","Poor"
"89","Avery Williams",ATL,"at WAS"," 4.4","F","1.8","-0.3","30% (3/10)","1%","Great"
"90","Dare Ogunbowale",HOU,"at MIA","-","F","1.8","+1.1","33% (5/15)","2%","Bad"
"91","Joshua Kelley",LAC,"at ARI"," 7.6","F","1.7","+0.3","41% (5/12)","4%","Average"
"92","Zander Horvath",LAC,"at ARI","-","F","1.7","-0.1","18% (2/11)","2%","Great"
"93","Ronald Jones II",KC,"vs. LAR","-","F","1.6","-0.9","37% (3/8)","0%","N/A"
"94","Darrell Henderson Jr.",JAC,"vs. BAL"," 7.4","F","1.6","-3.1","21% (3/14)","0%","Good"
"95","Jakob Johnson",LV,"at SEA","-","F","1.6","-0.4","6% (1/15)","0%","Bad"
"96","Ronnie Rivers",LAR,"at KC","-","F","1.6","0.0","66% (2/3)","5%","Bad"
"97","Zamir White",LV,"at SEA","-","F","1.6","-1.7","11% (1/9)","1%","Bad"
"98","DeeJay Dallas",SEA,"vs. LV","-","F","1.5","-1.3","31% (5/16)","2%","Bad"
"99","Keith Smith",ATL,"at WAS","-","F","1.5","-0.5","13% (2/15)","0%","N/A"
"100","D'Ernest Johnson",CLE,"vs. TB","-","F","1.5","+0.2","42% (6/14)","1%","Bad"
"101","Raheem Mostert",MIA,"vs. HOU"," 9.4","F","1.4","-0.2","50% (5/10)","11%","Good"
"102","Michael Burton",KC,"vs. LAR","-","F","1.4","+0.5","28% (4/14)","1%","Bad"
