11/24/2022 12:30,Bills,-9.5,at Lions,54.5,-439,343
11/24/2022 16:30,at Cowboys,-10,Giants,45.5,366,-477
11/24/2022 20:20,at Vikings,-2.5,Patriots,42.5,117,-140
11/27/2022 13:00,Buccaneers,-3.5,at Browns,42.5,-170,141
11/27/2022 13:00,at Jets,-6,Bears,39,206,-254
11/27/2022 13:00,Bengals,-2.5,at Titans,42.5,-135,114
11/27/2022 13:00,Broncos,-2,at Panthers,36,-130,110
11/27/2022 13:00,at Commanders,-4.5,Falcons,41,172,-205
11/27/2022 13:00,Ravens,-4,at Jaguars,43.5,-203,171
11/27/2022 13:00,at Dolphins,-13.5,Texans,47,511,-719
11/27/2022 16:05,Chargers,-3,at Cardinals,48,-165,138
11/27/2022 16:05,at Seahawks,-3.5,Raiders,47.5,157,-188
11/27/2022 16:25,at 49ers,-9.5,Saints,43.5,337,-429
11/27/2022 16:25,at Chiefs,-15.5,Rams,43,781,-1280
11/27/2022 20:20,at Eagles,-6.5,Packers,46.5,240,-296
11/28/2022 20:15,at Colts,-2.5,Steelers,39.5,116,-138
