12/15/2022 20:15,49ers,-3,at Seahawks,43,-182,150
12/17/2022 13:00,at Vikings,-3.5,Colts,47.5,162,-195
12/17/2022 16:30,at Browns,-2.5,Ravens,38,129,-153
12/17/2022 20:15,at Bills,-7,Dolphins,43.5,261,-328
12/18/2022 13:00,Eagles,-9,at Bears,48.5,-407,321
12/18/2022 13:00,at Panthers,-3,Steelers,37.5,128,-151
12/18/2022 13:00,at Saints,-4,Falcons,43.5,171,-204
12/18/2022 13:00,Chiefs,-14,at Texans,49.5,-931,616
12/18/2022 13:00,Cowboys,-4,at Jaguars,47.5,-207,174
12/18/2022 13:00,Lions,-1,at Jets,43.5,-117,-102
12/18/2022 16:05,at Broncos,-1.5,Cardinals,36.5,106,-125
12/18/2022 16:05,at Raiders,-0.5,Patriots,44.5,-104,-115
12/18/2022 16:25,at Chargers,-3,Titans,46.5,131,-155
12/18/2022 16:25,Bengals,-3.5,at Buccaneers,45,-193,162
12/18/2022 20:20,at Commanders,-4.5,Giants,40.5,180,-217
12/19/2022 20:15,at Packers,-7,Rams,39.5,252,-310
