10/6/2022 20:15,at Broncos,-3,Colts,42,151,-180
10/9/2022 9:30,at Packers,-8,Giants,41,298,-376
10/9/2022 13:00,at Bills,-14,Steelers,46.5,618,-908
10/9/2022 13:00,at Saints,-5.5,Seahawks,45.5,198,-239
10/9/2022 13:00,Titans,-2,at Commanders,43,-130,108
10/9/2022 13:00,Chargers,-2.5,at Browns,47.5,-136,114
10/9/2022 13:00,Dolphins,-3,at Jets,45.5,-175,146
10/9/2022 13:00,at Buccaneers,-10,Falcons,46.5,357,-463
10/9/2022 13:00,at Vikings,-7.5,Bears,44,278,-349
10/9/2022 13:00,at Patriots,-3,Lions,45.5,142,-171
10/9/2022 13:00,at Jaguars,-7,Texans,43.5,262,-329
10/9/2022 16:05,49ers,-6.5,at Panthers,39,-279,229
10/9/2022 16:25,Eagles,-5,at Cardinals,49,-235,194
10/9/2022 16:25,at Rams,-5.5,Cowboys,43,193,-232
10/9/2022 20:20,at Ravens,-3.5,Bengals,48,147,-176
10/10/2022 20:15,at Chiefs,-7,Raiders,51,269,-338
