9/15/2022 20:15,at Chiefs,-4.5,Chargers,53.5,173,-206
9/18/2022 13:00,at Ravens,-3.5,Dolphins,44.5,156,-190
9/18/2022 13:00,at Giants,-2,Panthers,43.5,108,-129
9/18/2022 13:00,Patriots,-2,at Steelers,40.5,-131,109
9/18/2022 13:00,at Browns,-6.5,Jets,39.5,226,-279
9/18/2022 13:00,Buccaneers,-2.5,at Saints,44.5,-142,119
9/18/2022 13:00,Colts,-4,at Jaguars,45,-193,160
9/18/2022 13:00,at Lions,-1.5,Commanders,48.5,103,-122
9/18/2022 16:05,at 49ers,-9,Seahawks,41,316,-406
9/18/2022 16:05,at Rams,-10,Falcons,47,395,-531
9/18/2022 16:25,at Raiders,-5.5,Cardinals,51.5,193,-235
9/18/2022 16:25,Bengals,-7,at Cowboys,41.5,-334,263
9/18/2022 16:25,at Broncos,-10,Texans,45.5,376,-500
9/18/2022 20:20,at Packers,-10,Bears,42,352,-458
9/19/2022 19:15,at Bills,-10,Titans,48.5,355,-456
9/19/2022 20:30,at Eagles,-2,Vikings,50.5,109,-130
