1/7/2023 16:30,Chiefs,-9,at Raiders,52.5,-443,348
1/7/2023 20:15,at Jaguars,-6.5,Titans,40,230,-281
1/8/2023 13:00,Vikings,-6,at Bears,42.5,-275,222
1/8/2023 13:00,at Bills,-7.5,Patriots,43.5,263,-334
1/8/2023 13:00,at Dolphins,-3.5,Jets,37,152,-180
1/8/2023 13:00,at Falcons,-4,Buccaneers,40.5,168,-203
1/8/2023 13:00,at Colts,-2.5,Texans,38,123,-147
1/8/2023 13:00,at Bengals,-9,Ravens,39.5,347,-442
1/8/2023 13:00,at Saints,-3,Panthers,41.5,149,-178
1/8/2023 13:00,at Steelers,-2.5,Browns,40,121,-144
1/8/2023 16:25,Cowboys,-7,at Commanders,40,-319,256
1/8/2023 16:25,at 49ers,-14,Cardinals,39.5,696,-1052
1/8/2023 16:25,at Broncos,-3,Chargers,39.5,141,-169
1/8/2023 16:25,at Seahawks,-6,Rams,41.5,215,-264
1/8/2023 16:25,at Eagles,-14,Giants,43,671,-1011
1/8/2023 20:20,at Packers,-4.5,Lions,49,186,-224
