12/1/2022 20:15,Bills,-4,at Patriots,44,-200,167
12/4/2022 13:00,Browns,-7,at Texans,46.5,-328,263
12/4/2022 13:00,at Ravens,-9.5,Broncos,39.5,328,-419
12/4/2022 13:00,Packers,-3.5,at Bears,44.5,-182,152
12/4/2022 13:00,at Lions,0,Jaguars,51,-109,-109
12/4/2022 13:00,at Vikings,-3,Jets,44.5,132,-157
12/4/2022 13:00,Steelers,-0.5,at Falcons,43,-112,-107
12/4/2022 13:00,at Eagles,-4.5,Titans,44,181,-219
12/4/2022 13:00,Commanders,-2,at Giants,40,-130,110
12/4/2022 16:05,Seahawks,-7,at Rams,41,-328,264
12/4/2022 16:05,at 49ers,-4,Dolphins,46.5,167,-200
12/4/2022 16:25,Chiefs,-2,at Bengals,53,-134,113
12/4/2022 16:25,at Raiders,-1,Chargers,49.5,-103,-117
12/4/2022 20:20,at Cowboys,-10.5,Colts,44,396,-534
12/5/2022 20:15,at Buccaneers,-3.5,Saints,40.5,162,-194
