12/29/2022 20:15,Cowboys,-13.5,at Titans,40.5,-805,570
1/1/2023 13:00,at Chiefs,-12.5,Broncos,45,537,-754
1/1/2023 13:00,at Giants,-5.5,Colts,38.5,199,-242
1/1/2023 13:00,Jaguars,-3.5,at Texans,43,-177,147
1/1/2023 13:00,at Falcons,-6,Cardinals,40.5,215,-262
1/1/2023 13:00,at Buccaneers,-3.5,Panthers,40.5,163,-196
1/1/2023 13:00,at Lions,-6,Bears,52.5,210,-255
1/1/2023 13:00,at Commanders,-2,Browns,40.5,109,-130
1/1/2023 13:00,at Patriots,-2.5,Dolphins,40.5,123,-145
1/1/2023 13:00,at Eagles,-5.5,Saints,41.5,208,-253
1/1/2023 16:05,Jets,-1.5,at Seahawks,42.5,-126,106
1/1/2023 16:05,49ers,-9.5,at Raiders,42.5,-446,347
1/1/2023 16:25,at Packers,-3,Vikings,48,147,-175
1/1/2023 16:25,at Chargers,-6.5,Rams,41.5,223,-273
1/1/2023 20:20,at Ravens,-1.5,Steelers,35,116,-138
1/2/2023 20:30,Bills,-1.5,at Bengals,49.5,-120,100
