player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Calais Campbell,4364,DI,BLT,6,4,0,,0,0,3,73.9,87.9,84.5,75.9,80.2,38.3,6,12,0,,16.0,4,0,0,0.0,0,0,1,0,0,274,273,57,104,34,78,0,1,199,75,0,13,17,0,18,0,0,0,
Malcolm Jenkins,4937,S,NO,5,5,0,66.7,0,0,20,57.6,60.4,84.5,54.0,69.0,65.7,0,0,1,31,10.5,4,1,1,81.1,16,0,88,7,214,341,44,0,0,44,0,123,297,24,103,79,9,29,24,0,1,155,74,9.7
Jason McCourty,5127,S,MIA,6,5,0,76.9,0,0,17,70.5,69.3,81.1,54.5,58.9,60.8,0,0,0,25,16.0,4,2,0,123.2,10,0,72,22,165,284,6,0,0,6,0,168,278,4,115,16,3,16,13,0,1,98,29,9.8
Steve McLendon,5232,DI,TB,6,0,0,,0,0,30,59.5,49.7,80.0,55.5,47.6,26.7,1,2,0,,25.0,1,0,0,0.0,0,0,0,0,1,99,99,2,74,0,23,0,0,67,31,0,2,3,0,3,0,0,0,
Ndamukong Suh,5527,DI,TB,6,2,1,,0,0,30,60.0,51.1,57.8,55.2,50.0,29.8,4,8,0,,25.0,2,0,1,0.0,0,1,2,0,3,240,238,4,121,22,91,0,2,193,44,0,5,4,0,13,0,0,0,
Gerald McCoy,5528,DI,LV,1,0,0,,0,0,23,,48.2,73.2,55.2,53.3,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,9,9,3,6,0,0,0,0,5,4,0,0,0,0,0,0,0,0,
Joe Haden,5532,CB,PIT,5,7,0,72.7,0,1,25,61.8,60.0,83.0,,49.4,37.5,0,0,0,37,20.7,6,2,0,115.3,16,0,27,295,204,329,3,0,0,3,0,0,326,0,125,4,4,16,22,0,1,198,70,12.4
Tyson Alualu,5535,DI,PIT,2,2,0,,0,0,25,,59.4,78.7,59.4,57.8,40.8,1,1,0,,16.7,1,0,0,0.0,0,0,0,0,0,57,57,7,40,1,9,0,0,40,17,0,1,3,0,2,0,0,0,
Brandon Graham,5538,ED,PHI,2,0,0,,0,0,24,,64.0,79.9,60.6,63.0,25.6,1,1,0,,50.0,2,0,0,0.0,0,0,0,0,0,50,50,0,1,36,13,0,0,32,18,0,1,2,0,2,0,0,0,
Jason Pierre-Paul,5540,ED,TB,4,3,1,100.0,0,0,30,67.1,46.2,27.0,45.7,56.0,56.0,2,5,0,24,18.8,3,0,2,143.8,5,1,11,0,22,220,206,0,7,191,8,0,14,154,44,3,4,10,5,8,1,45,22,9.0
Kareem Jackson,5545,S,DEN,6,4,0,60.0,0,0,10,61.5,65.4,91.3,61.0,70.3,77.5,0,0,1,23,8.1,3,0,0,80.4,6,1,66,0,218,348,2,0,0,2,0,238,346,2,128,42,9,30,10,1,1,83,14,13.8
Devin McCourty,5552,S,NE,6,5,0,54.5,0,0,19,54.0,55.4,83.2,52.4,61.4,62.0,0,0,1,33,13.8,4,2,0,48.3,6,0,71,4,235,413,3,0,0,3,0,317,410,5,173,18,0,20,11,0,0,102,20,17.0
Jerry Hughes,5556,ED,BUF,6,0,2,100.0,1,0,4,48.5,77.5,33.2,83.4,66.7,33.6,1,16,0,18,20.0,1,0,2,118.8,1,1,2,0,6,211,209,0,0,207,2,0,2,141,64,0,4,4,1,18,0,18,3,18.0
Linval Joseph,5571,DI,LAC,6,7,0,,1,0,27,60.0,54.5,57.4,85.4,38.7,52.1,1,8,0,,7.4,2,0,1,0.0,0,1,0,0,0,249,249,134,115,0,0,0,0,116,133,0,11,18,0,10,0,0,0,
Carlos Dunlap,5579,ED,SEA,6,1,2,100.0,0,0,29,57.1,69.9,87.4,63.5,73.5,76.7,2,10,0,4,0.0,0,0,0,83.3,1,1,0,0,16,214,210,0,1,207,2,0,4,135,63,4,2,6,1,13,0,4,0,4.0
Corey Peters,5607,DI,ARZ,5,1,0,,0,0,1,57.2,52.6,81.5,62.5,48.8,72.6,0,3,0,,0.0,0,0,0,0.0,0,0,1,0,3,106,105,37,62,0,6,0,1,46,57,0,5,6,0,3,0,0,0,
Everson Griffen,5624,ED,MIN,5,3,0,100.0,0,1,18,60.1,77.9,14.4,81.1,68.5,46.1,3,14,0,5,33.3,3,0,3,87.5,1,4,4,0,5,217,213,0,21,160,32,0,4,152,60,0,7,3,1,21,0,5,2,5.0
Al Woods,5646,DI,SEA,6,5,1,,0,0,29,60.0,77.2,83.2,71.3,71.3,43.2,2,4,0,,11.8,2,0,0,0.0,0,1,0,0,0,245,245,148,65,11,21,0,0,121,124,0,10,10,0,7,0,0,0,
Andrew Sendejo,6118,S,IND,4,1,0,55.6,0,0,14,62.4,59.7,79.1,57.7,50.8,44.1,0,0,0,18,25.0,2,1,0,100.5,5,0,40,1,84,122,14,0,0,14,0,41,108,2,36,25,2,5,9,0,2,25,29,5.0
Von Miller,6154,ED,DEN,6,3,0,,1,0,10,77.2,83.8,23.0,77.1,82.0,60.5,3,17,0,,28.6,4,0,3,0.0,0,5,0,0,14,295,292,0,0,292,0,0,3,168,113,3,11,7,0,25,0,0,0,
Patrick Peterson,6157,CB,MIN,6,3,0,59.4,0,0,18,61.9,64.3,85.3,,70.7,32.0,0,0,0,77,23.5,4,2,0,109.1,19,0,23,364,241,391,1,0,0,1,0,0,390,0,150,3,5,10,32,0,2,282,204,14.8
J.J. Watt,6163,DI,ARZ,6,5,2,,0,1,1,59.1,77.3,64.6,82.9,59.8,26.8,10,16,0,,30.0,6,0,1,0.0,0,1,3,0,4,311,308,7,109,64,128,0,3,197,110,0,10,9,0,27,0,0,0,
Robert Quinn,6166,ED,CHI,6,2,0,0.0,1,1,6,66.5,75.0,22.8,75.0,71.1,55.9,2,11,0,,23.5,4,0,3,39.6,0,5,0,1,20,282,273,0,2,269,2,0,9,153,109,8,12,11,1,18,0,0,0,
Ryan Kerrigan,6168,ED,PHI,6,0,0,,0,0,24,60.8,60.3,83.3,62.3,54.5,70.4,0,7,0,,0.0,0,0,0,0.0,0,0,0,0,2,152,152,0,9,109,34,0,0,78,72,0,1,1,0,7,0,0,0,
