player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Richard Sherman,6306,CB,TB,5,0,0,73.3,0,0,30,51.8,53.3,81.0,64.9,63.2,38.1,0,1,1,24,26.7,4,0,2,70.7,11,0,9,106,117,141,2,0,0,2,0,13,139,5,19,10,3,11,15,1,0,127,50,11.5
Pernell McPhee,6317,ED,BLT,9,2,0,,0,0,3,68.1,53.9,51.1,54.7,54.8,60.4,1,4,0,,12.5,2,0,1,0.0,0,0,15,1,9,193,177,3,11,146,17,0,16,112,72,0,10,12,0,5,0,0,0,
Lawrence Guy,6385,DI,NE,15,8,0,,0,0,19,60.0,62.8,86.6,58.3,61.7,51.2,4,9,0,,12.3,7,0,0,0.0,0,2,0,0,0,469,469,6,233,58,172,0,0,206,263,0,29,42,0,15,0,0,0,
Malcolm Smith,6394,LB,CLV,14,8,0,83.8,0,0,8,66.1,57.9,0.8,48.2,53.7,48.4,0,0,2,19,16.0,8,3,2,115.7,31,0,354,0,232,396,14,0,0,14,0,3,382,18,146,24,23,34,37,0,5,284,195,9.2
Chris Harris Jr.,6457,CB,LAC,12,1,0,63.6,0,0,27,66.4,68.1,84.7,64.3,67.3,69.9,1,2,1,44,10.3,4,3,2,92.9,28,0,83,52,384,642,11,0,0,11,0,33,631,15,243,463,7,34,44,3,2,339,97,12.1
Josh Bynes,6503,LB,BLT,12,17,1,77.8,0,0,3,66.2,74.4,82.7,80.2,71.8,76.0,1,3,0,38,7.4,5,2,0,110.3,21,2,429,0,229,451,7,0,0,7,0,0,444,26,196,15,31,46,27,6,1,203,112,9.7
Mario Addison,6558,ED,BUF,15,6,0,100.0,1,1,4,64.6,59.5,46.0,63.7,53.5,59.4,1,26,0,10,20.0,5,0,3,100.0,2,4,11,0,14,434,423,0,3,413,7,0,11,288,132,0,14,14,2,31,0,16,14,8.0
Stephon Gilmore,7016,CB,CAR,8,0,0,68.2,0,0,5,79.4,77.1,27.9,,68.1,85.3,0,0,2,23,0.0,0,0,2,80.7,15,0,10,255,172,304,1,0,0,1,0,0,303,0,132,38,6,15,22,0,2,155,39,10.3
Fletcher Cox,7018,DI,PHI,15,9,0,,1,2,24,67.5,70.9,45.5,75.1,58.3,77.7,6,28,0,,0.0,0,0,4,0.0,0,3,2,0,0,695,693,16,425,13,239,0,2,427,268,0,20,19,0,37,0,0,0,
Michael Brockers,7020,DI,DET,15,18,0,,0,0,11,59.6,44.1,62.0,48.7,46.9,38.5,0,4,0,,11.1,6,0,2,0.0,0,1,0,0,1,581,581,39,340,77,125,0,0,283,297,0,21,30,0,5,0,0,0,
Bruce Irvin,7021,ED,CHI,4,3,1,100.0,0,0,6,64.9,55.2,35.6,54.3,60.3,47.5,1,3,0,7,12.5,1,0,1,95.8,1,0,1,0,4,118,117,0,1,114,2,0,1,62,52,0,2,4,1,4,0,7,6,7.0
Dre Kirkpatrick,7023,CB,SF,3,0,0,71.4,0,0,28,50.3,50.7,79.1,,53.0,57.4,0,0,0,28,12.5,1,0,1,144.0,5,0,8,86,45,95,1,0,0,1,0,0,94,0,50,0,3,7,7,0,1,72,18,14.4
Melvin Ingram III,7024,ED,KC,13,4,1,100.0,0,0,16,36.7,79.8,56.0,77.7,81.2,48.1,8,27,0,13,19.0,4,0,3,105.8,5,3,37,0,32,502,455,0,0,455,0,0,47,312,158,10,14,13,5,38,0,47,27,9.4
Chandler Jones,7027,ED,ARZ,13,6,4,75.0,1,4,1,61.6,71.5,45.7,88.3,42.5,58.0,13,15,0,17,13.3,4,0,5,105.2,3,10,4,1,41,717,705,0,1,697,7,0,12,411,265,7,23,20,4,38,0,39,32,13.0
Dont'a Hightower,7030,LB,NE,14,17,1,94.3,0,0,19,39.7,54.1,64.8,57.4,69.5,58.0,2,15,0,23,13.5,10,0,1,111.7,33,1,415,1,235,620,189,0,0,189,0,0,431,107,278,15,20,47,35,18,1,298,176,9.0
Whitney Mercilus,7031,ED,GB,10,4,0,,0,0,12,64.0,64.8,87.8,65.9,55.4,61.9,1,11,0,,7.1,1,0,0,0.0,0,3,5,0,3,311,306,0,1,301,4,0,5,190,118,0,10,9,0,15,0,0,0,
Jackrabbit Jenkins,7043,CB,TEN,12,11,0,66.7,1,1,31,68.2,68.6,12.6,73.8,77.2,69.9,0,0,1,54,7.8,4,3,7,101.3,44,0,58,660,521,753,3,0,0,3,0,2,750,2,230,30,10,36,66,0,4,471,156,10.7
Bobby Wagner,7050,LB,SEA,15,48,0,83.7,0,1,29,64.7,70.8,86.0,70.0,72.3,79.7,3,6,1,26,7.8,14,2,1,98.3,72,1,1035,2,625,1128,11,0,0,11,0,13,1117,50,453,67,51,118,86,10,1,673,428,9.3
Tavon Wilson,7051,S,SF,4,3,0,66.7,0,0,28,61.4,57.7,81.5,60.0,47.1,69.0,0,0,0,33,10.0,1,2,0,109.7,2,0,16,0,60,102,3,0,0,3,0,64,99,1,41,19,1,6,3,0,0,42,7,21.0
Lavonte David,7060,LB,TB,12,20,1,81.7,0,2,30,81.0,77.6,60.9,65.4,68.5,78.7,3,5,0,30,6.9,7,2,1,116.0,49,1,654,11,503,788,47,0,0,47,0,2,741,59,226,73,37,75,60,9,4,391,262,8.0
Casey Hayward Jr.,7064,CB,LV,15,3,0,55.8,1,0,23,74.4,76.0,88.8,,74.2,70.1,0,0,0,41,8.7,4,5,4,84.9,24,0,39,879,572,940,17,0,0,17,0,0,923,0,368,5,15,39,43,0,1,295,64,12.3
Demario Davis,7079,LB,NO,14,28,1,66.7,0,0,20,67.0,73.3,88.8,64.7,75.7,73.0,7,7,0,27,9.4,10,5,2,79.3,36,3,755,8,486,927,113,0,0,113,0,3,814,115,326,48,34,68,54,17,0,281,160,7.8
Akiem Hicks,7090,DI,CHI,8,2,0,,0,0,6,61.4,73.7,60.7,71.6,68.3,47.3,5,4,0,,15.0,3,0,1,0.0,0,5,2,0,1,269,267,16,169,8,74,0,2,151,117,0,15,15,0,14,0,0,0,
Mike Daniels,7132,DI,CIN,1,0,0,,0,0,7,,49.0,73.1,65.1,60.0,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,16,16,0,10,0,6,0,0,15,1,0,0,0,0,1,0,0,0,
Danny Trevathan,7177,LB,CHI,5,5,0,85.7,0,0,6,37.2,45.1,76.2,59.1,63.0,64.3,0,0,0,15,8.7,2,0,0,137.8,6,0,73,0,42,77,3,0,0,3,0,0,74,1,34,1,6,16,7,0,1,53,18,8.8
Nate Ebner,7193,S,NYG,1,0,0,,0,0,21,60.7,70.3,60.5,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Rodney McLeod,7271,S,PHI,12,10,0,61.1,0,0,24,56.7,62.7,86.9,57.6,76.7,67.5,0,0,1,29,10.9,6,2,0,59.5,11,0,112,1,392,627,5,0,0,5,0,449,622,3,232,60,12,39,18,0,0,128,33,11.6
Michael Thomas,7279,S,CIN,2,0,0,66.7,0,0,7,67.2,69.8,71.2,,60.0,80.3,0,0,0,28,0.0,0,1,0,109.0,2,0,1,0,19,24,0,0,0,0,0,22,24,0,5,1,0,3,3,0,0,37,9,18.5
Tashaun Gipson Sr.,7288,S,CHI,10,10,0,76.9,0,0,6,55.8,55.1,48.8,64.8,55.6,63.2,0,1,1,37,12.5,6,0,1,92.8,20,1,175,3,327,576,23,0,0,23,0,277,553,5,244,98,8,32,26,2,1,186,118,9.3
Julian Stanford,7372,LB,CAR,6,0,0,100.0,0,0,5,56.1,54.6,79.2,53.9,57.4,76.0,0,0,0,28,0.0,0,0,0,110.4,2,0,66,1,35,76,7,0,0,7,0,0,69,6,35,2,1,3,2,0,0,21,17,10.5
Harrison Smith,7641,S,MIN,13,18,0,70.8,0,1,18,84.3,80.6,23.5,66.7,74.1,89.9,3,2,1,35,4.8,5,5,4,79.0,17,3,291,23,525,891,81,0,0,81,0,394,810,29,337,102,20,81,24,8,0,203,74,11.9
Malik Jackson,7647,DI,CLV,15,5,4,,0,0,8,56.2,45.7,48.1,55.3,45.3,28.2,6,18,0,,20.0,6,0,4,0.0,0,1,0,0,0,613,612,11,327,13,261,0,1,392,221,0,14,19,0,25,0,0,0,
Josh Norman,7649,CB,SF,13,6,0,68.4,3,6,28,49.6,50.4,60.5,68.7,55.0,57.0,0,0,1,57,11.1,6,4,9,126.7,39,0,61,644,451,719,12,0,0,12,0,0,707,1,267,2,12,42,57,0,6,545,139,14.0
Justin Bethel,7654,CB,NE,7,0,0,66.7,0,0,19,62.9,63.3,76.1,,60.0,76.9,0,0,0,35,0.0,0,1,0,97.9,4,0,0,19,27,32,0,0,0,0,0,0,32,0,5,13,1,3,6,0,0,58,15,14.5
D.J. Hayden,7793,CB,WAS,1,0,0,100.0,0,0,32,29.0,26.0,66.5,,60.0,26.4,0,0,0,61,100.0,1,0,0,118.8,1,0,1,1,2,4,0,0,0,0,0,0,4,0,2,2,0,0,1,0,0,61,57,61.0
Sheldon Richardson,7794,DI,MIN,15,6,3,,0,1,18,67.2,64.3,65.9,62.3,59.7,58.8,9,20,0,,8.1,3,0,2,0.0,0,4,3,0,0,586,583,42,179,236,126,0,3,400,186,0,23,28,0,33,0,0,0,
Star Lotulelei,7795,DI,BUF,9,3,0,,1,0,4,62.9,49.9,39.0,66.8,39.2,30.6,1,9,0,,14.3,2,0,2,0.0,0,3,0,0,0,284,284,40,198,0,46,0,0,166,118,0,8,9,0,13,0,0,0,
Desmond Trufant,7803,CB,LV,8,1,0,55.6,0,0,23,71.0,72.7,80.2,,72.7,66.8,0,0,0,20,7.7,1,2,0,87.0,10,0,21,126,112,157,1,0,0,1,0,0,156,0,45,8,5,11,18,0,1,87,11,8.7
Xavier Rhodes,7806,CB,IND,12,5,0,62.9,1,0,14,59.5,60.2,86.7,,58.9,46.4,0,0,1,57,11.9,5,4,4,92.7,39,0,42,551,385,606,1,0,0,1,0,0,605,0,221,12,8,32,62,0,2,508,175,13.0
Cordarrelle Patterson,7810,HB,ATL,2,0,0,,0,0,2,59.9,59.9,64.6,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,
Alec Ogletree,7811,LB,CHI,14,15,0,76.9,1,1,6,34.0,29.4,26.3,62.7,29.8,41.6,3,1,0,23,16.7,14,2,4,109.1,20,0,547,2,302,616,35,0,0,35,0,3,581,27,287,29,35,55,26,4,1,188,103,9.4
Darius Slay,7817,CB,PHI,15,4,0,59.4,0,0,24,85.9,83.6,86.8,,64.3,54.6,0,0,3,49,14.0,8,4,3,73.0,41,0,92,793,530,890,4,0,0,4,0,0,886,0,360,1,16,45,69,0,3,414,143,10.1
Kevin Minter,7826,LB,TB,10,3,0,61.1,0,0,30,54.5,59.3,78.1,66.3,62.4,31.6,2,4,0,11,25.0,6,0,0,65.5,11,1,203,2,126,220,5,0,0,5,0,0,215,26,68,10,8,15,18,7,0,40,51,3.6
Johnathan Hankins,7830,DI,LV,13,14,1,0.0,1,0,23,71.8,49.2,51.0,51.2,50.8,56.8,2,6,0,,5.6,2,0,3,39.6,0,0,3,0,2,539,535,157,366,0,12,0,4,276,261,0,12,20,1,8,0,0,0,
Jon Bostic,7831,LB,WAS,4,7,0,94.4,0,0,32,29.4,30.2,78.5,59.6,47.8,53.5,0,0,0,23,12.0,3,0,0,135.9,17,0,153,1,98,179,12,0,0,12,0,0,167,15,66,13,7,15,18,0,1,219,84,12.9
Jamie Collins Sr.,7833,LB,NE,10,7,0,100.0,0,0,19,69.5,81.3,83.6,85.1,74.3,69.5,2,6,1,22,7.7,2,1,0,110.7,7,1,155,0,96,248,79,0,0,79,0,0,169,32,120,14,10,17,7,9,1,74,42,10.6
Margus Hunt,7834,DI,CHI,8,3,0,,0,0,6,60.0,40.6,80.3,58.2,38.4,73.9,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,112,111,15,55,3,38,0,1,33,79,0,4,6,0,3,0,0,0,
Robert Alford,7841,CB,ARZ,13,4,0,66.1,0,0,1,68.5,66.9,86.2,60.0,48.5,59.2,0,1,1,52,13.6,6,4,2,110.7,37,0,14,534,408,580,0,0,0,0,0,0,580,1,171,32,6,34,56,1,5,420,149,11.4
Tyrann Mathieu,7850,S,KC,14,9,1,75.0,0,0,16,75.1,68.0,39.6,59.6,51.2,82.6,1,6,3,38,4.4,3,2,3,70.1,30,1,373,20,529,872,40,0,0,40,0,252,832,34,309,187,17,56,40,8,1,273,139,9.1
John Jenkins,7863,DI,MIA,6,4,0,,0,0,17,55.3,70.7,82.3,53.9,73.5,61.9,0,1,0,,5.9,1,0,0,0.0,0,0,0,0,3,169,169,149,18,0,2,0,0,60,106,0,9,12,0,1,0,0,0,
Logan Ryan,7864,S,NYG,13,20,1,81.6,0,2,21,50.0,60.7,86.6,71.0,79.7,73.8,1,5,0,36,8.4,9,5,1,129.3,31,1,180,25,509,879,41,0,0,41,0,483,838,28,342,150,21,78,38,7,3,331,141,10.7
Shawn Williams,7865,S,ATL,3,0,0,100.0,0,0,2,62.4,55.3,72.3,,46.0,79.4,0,0,0,2,0.0,0,0,0,79.2,2,0,9,4,13,24,1,0,0,1,0,1,23,0,11,8,0,2,2,0,0,3,11,1.5
Duron Harmon,7872,S,ATL,15,6,0,71.4,0,0,2,49.0,53.6,85.9,61.8,62.1,89.9,2,3,1,27,5.3,3,2,1,105.5,20,0,149,10,531,925,8,0,0,8,0,713,917,17,377,45,8,48,28,5,2,235,113,11.8
Brandon Williams,7875,DI,BLT,11,15,3,,0,0,3,75.5,49.1,87.4,59.6,40.6,28.0,1,7,0,,17.1,6,0,0,0.0,0,0,1,0,0,377,376,233,142,0,1,0,1,212,165,0,11,14,0,8,0,0,0,
Akeem Spence,7882,DI,WAS,1,1,0,,0,0,32,,59.7,70.7,58.0,60.6,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,5,5,2,2,0,1,0,0,2,3,0,0,0,0,0,0,0,0,
Alex Okafor,7885,ED,KC,15,5,2,0.0,0,1,16,64.2,58.4,60.2,60.0,55.2,50.2,4,15,0,,9.1,2,0,2,39.6,0,2,7,0,15,427,420,0,0,406,14,0,7,257,155,0,10,15,1,21,0,0,0,
William Gholston,7908,DI,TB,15,8,0,0.0,0,0,30,64.7,62.8,25.0,66.5,59.9,63.3,5,15,0,,9.7,3,0,4,39.6,0,5,1,0,4,442,441,2,247,52,140,0,1,260,178,0,17,20,1,25,0,0,0,
John Simon,7911,ED,PIT,3,1,0,100.0,0,0,25,61.1,47.6,78.1,53.2,47.2,39.2,1,1,0,13,16.7,1,0,0,118.8,1,0,0,0,3,49,46,0,0,46,0,1,3,22,24,2,1,4,1,2,0,13,2,13.0
Steven Means,7929,ED,ATL,12,12,0,83.3,0,0,2,42.7,46.0,74.7,49.2,52.2,84.6,1,10,0,26,2.9,1,0,1,118.8,5,0,37,0,78,579,536,1,6,520,9,0,43,276,225,5,14,21,6,11,0,89,19,17.8
A.J. Klein,7930,LB,BUF,9,5,0,66.7,0,0,4,61.9,49.0,81.2,57.7,37.3,39.8,1,1,1,28,20.5,9,4,0,76.0,20,0,251,0,142,273,13,0,0,13,0,1,260,17,114,8,14,30,30,2,0,232,137,11.6
Micah Hyde,7941,S,BUF,15,12,1,68.0,1,1,4,87.6,82.3,88.6,82.5,56.3,73.4,1,7,5,48,8.6,6,3,1,80.2,17,1,226,2,534,927,45,0,0,45,0,492,882,33,360,162,16,52,25,9,2,206,38,12.1
Jordan Poyer,8000,S,BUF,14,18,0,48.1,0,0,4,89.8,78.1,40.1,72.5,47.4,70.7,1,5,5,19,10.5,9,5,4,15.1,13,1,234,4,517,887,59,0,0,59,0,511,828,28,342,79,15,59,27,7,0,61,40,4.7
Nick Williams,8006,DI,DET,15,5,1,,0,0,11,60.4,55.7,87.5,54.5,54.9,60.8,1,13,0,,4.2,1,0,0,0.0,0,1,1,0,2,549,548,70,308,22,148,0,1,312,235,0,10,18,0,15,0,0,0,
Damion Square,8042,DI,LV,8,3,0,,1,0,23,,43.6,47.3,56.1,43.0,73.1,2,1,0,,0.0,0,0,1,0.0,0,2,0,0,0,165,165,33,118,1,13,0,0,87,78,0,4,5,0,5,0,0,0,
Daren Bates,8077,LB,ATL,2,0,0,100.0,0,0,2,86.0,90.4,68.1,,71.9,75.3,0,0,0,3,0.0,0,0,0,79.2,1,0,8,0,5,9,0,0,0,0,0,0,9,0,4,0,2,3,1,0,0,3,0,3.0
A.J. Bouye,8110,CB,CAR,10,2,0,80.5,1,1,5,68.5,66.8,82.2,49.2,59.5,73.4,0,1,0,35,9.7,3,3,1,97.3,33,0,77,62,250,401,11,0,0,11,0,4,390,8,143,247,12,26,41,1,0,301,171,9.1
Jahleel Addae,8117,S,IND,4,3,0,100.0,0,0,14,65.7,67.6,78.7,62.9,61.7,88.7,1,1,0,9,0.0,0,0,0,91.7,2,0,19,0,53,83,7,0,0,7,0,54,76,6,24,3,1,6,2,2,0,12,3,6.0
Lerentee McCray,8159,ED,JAX,11,1,0,50.0,0,0,15,64.0,60.9,79.3,52.2,60.6,45.3,0,0,0,3,14.3,1,0,0,56.3,1,0,3,0,13,71,62,0,0,62,0,0,9,12,46,6,4,5,2,0,0,3,0,3.0
Benson Mayowa,8196,ED,SEA,13,9,0,100.0,0,0,29,55.7,63.0,71.9,55.1,70.6,54.9,1,9,0,15,15.2,5,0,1,139.1,8,1,13,1,104,455,414,0,0,414,0,0,41,129,222,27,12,19,8,11,1,63,77,7.9
