player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jordan Poyer,8000,S,MIA,1,2,0,50.0,0,0,17,0,0,69.4,68.7,79.2,60.0,56.4,50.7,0,0,0,0,17,12.5,1,1,0,79.2,1,0,0,12,0,38,66,5,0,0,5,0,43,61,1,27,6,2,5,0,2,0,0,17,1,17.0
Jadeveon Clowney,8636,ED,CAR,1,1,0,,0,0,5,0,0,64.5,70.6,79.7,58.6,72.6,76.1,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,4,65,65,0,0,65,0,0,0,31,30,0,5,6,2,0,2,0,0,0,
Khalil Mack,8640,ED,LAC,1,0,0,,0,0,27,0,0,69.0,68.0,79.9,57.3,65.0,73.2,1,3,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,3,50,50,0,0,50,0,0,0,31,16,0,2,2,0,0,5,0,0,0,
Kyle Van Noy,8675,ED,BLT,1,1,1,,0,0,3,0,0,77.9,79.5,78.1,67.1,71.2,73.6,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,5,51,50,0,0,50,0,0,1,32,14,0,2,2,0,0,2,0,0,0,
DaQuan Jones,8747,DI,BUF,1,0,0,,0,0,4,0,0,,57.7,0.0,66.3,62.6,21.6,0,2,0,0,,100.0,2,0,1,0.0,0,0,0,0,0,0,27,27,1,26,0,0,0,0,19,8,0,0,0,0,0,2,0,0,0,
Brent Urban,8769,ED,BLT,1,0,0,,0,0,3,0,0,,62.1,65.2,,60.4,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
Shelby Harris,8869,DI,CLV,1,0,1,,0,0,8,0,0,60.0,68.0,77.4,62.3,65.8,67.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,41,40,1,30,0,9,0,1,24,17,0,1,1,0,0,1,0,0,0,
Denico Autry,8982,ED,HST,1,1,1,,0,0,13,1,0,53.3,38.4,77.2,58.9,38.5,69.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,29,28,0,3,12,13,0,1,22,6,0,0,0,0,0,1,0,0,0,
Mike Pennel,9316,DI,KC,1,0,0,,0,1,16,0,0,59.7,73.7,74.1,88.4,59.2,66.8,0,0,0,0,,,0,0,0,0.0,0,1,0,0,0,1,16,16,4,12,0,0,0,0,6,9,0,1,0,0,0,1,0,0,0,
Dante Fowler Jr.,9436,ED,WAS,1,1,0,,0,0,32,0,0,41.7,58.3,77.8,60.3,69.4,24.9,0,3,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,2,28,28,0,1,26,1,0,0,17,9,0,0,0,0,0,3,0,0,0,
Leonard Williams,9439,DI,SEA,1,0,0,,0,0,29,0,0,60.0,62.7,78.4,62.7,58.4,34.3,0,3,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,1,50,50,0,18,12,20,0,0,32,17,0,1,2,0,0,3,0,0,0,
Arik Armstead,9450,ED,JAX,1,0,0,,0,0,15,0,0,60.0,65.4,76.7,61.2,63.2,68.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,0,1,16,6,0,0,12,11,0,1,1,0,0,0,0,0,0,
Bud Dupree,9455,ED,LAC,1,0,0,,0,0,27,0,0,67.8,51.7,0.0,52.1,58.8,33.9,0,0,0,0,,25.0,1,0,1,0.0,0,1,0,0,0,0,41,41,0,0,41,0,0,0,32,9,0,3,3,0,0,1,0,0,0,
Preston Smith,9471,ED,GB,1,1,0,100.0,0,0,12,0,0,55.9,70.4,79.2,69.5,75.6,69.2,1,0,0,0,20,0.0,0,0,0,118.8,1,0,0,0,0,3,31,31,0,0,30,1,0,0,17,11,0,0,0,0,1,1,0,20,15,20.0
Eddie Goldman,9472,DI,ATL,1,1,0,,0,0,2,0,0,,70.3,72.5,56.5,68.8,65.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,
Eric Kendricks,9478,LB,DAL,1,3,0,66.7,0,0,9,0,0,48.7,58.8,76.6,65.7,68.4,30.0,0,0,0,0,47,30.8,4,0,0,109.7,2,0,0,62,0,30,68,1,0,0,1,0,0,67,5,33,5,4,6,0,3,0,0,59,29,29.5
Denzel Perryman,9481,LB,LAC,1,0,0,,0,0,27,0,0,65.5,84.2,73.1,65.2,77.4,76.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,24,0,11,25,0,0,0,0,0,0,25,0,14,1,3,3,0,0,1,0,0,0,
Ronald Darby,9483,CB,JAX,1,0,0,0.0,0,0,15,0,0,47.0,49.0,70.3,,60.9,,0,0,0,0,,,0,0,0,39.6,0,0,0,2,6,4,9,0,0,0,0,0,0,9,0,5,1,0,0,0,1,0,0,0,0,
Danielle Hunter,9521,ED,HST,1,0,0,,0,1,13,0,0,60.0,79.1,81.7,78.7,61.0,71.4,1,5,0,0,,100.0,1,0,0,0.0,0,2,0,1,0,1,53,52,0,1,49,2,0,1,34,18,0,2,0,0,0,8,0,0,0,
Za'Darius Smith,9555,ED,CLV,1,2,0,,0,0,8,0,0,64.8,77.2,79.1,75.9,61.2,28.7,0,9,0,0,,40.0,2,0,0,0.0,0,0,0,1,0,3,51,50,0,0,49,1,0,1,34,14,0,1,1,1,0,9,0,0,0,
Kwon Alexander,9557,LB,DEN,1,1,0,,0,0,10,0,0,62.0,64.8,68.6,,62.4,28.9,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,13,0,3,13,0,0,0,0,0,0,13,0,10,0,1,1,0,0,0,0,0,0,
Grady Jarrett,9570,DI,ATL,1,0,0,,0,0,2,0,0,59.6,63.9,77.7,63.8,60.4,25.3,0,0,0,0,,60.0,3,0,0,0.0,0,0,0,0,0,0,49,49,3,36,2,8,0,0,35,14,0,1,2,0,0,0,0,0,0,
Michael Burton,9601,FB,DEN,1,0,0,,0,0,10,0,0,,60.0,60.1,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Quandre Diggs,9633,S,TEN,1,1,0,100.0,0,0,31,0,0,71.6,70.1,77.5,,56.4,83.7,0,0,0,0,10,0.0,0,0,0,94.4,3,0,0,19,0,24,48,2,0,0,2,0,24,46,0,24,3,3,6,0,3,0,0,20,10,6.7
Rakeem Nunez-Roches,9650,DI,NYG,1,2,0,,0,0,21,0,0,,44.6,77.5,62.9,41.5,29.2,1,2,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,39,39,1,23,8,7,0,0,17,22,0,0,0,0,0,3,0,0,0,
Neville Hewitt,9836,LB,HST,1,2,0,50.0,0,0,13,0,0,65.8,58.7,78.5,,48.9,50.7,0,0,0,0,12,25.0,2,0,0,68.8,1,0,0,60,0,40,64,2,0,0,2,0,0,62,0,24,2,1,4,0,2,0,0,12,15,12.0
DeShawn Williams,9891,DI,CAR,1,0,0,,0,0,5,0,0,60.0,53.5,78.2,50.0,61.6,72.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,34,34,0,10,18,6,0,0,19,14,0,3,3,0,0,0,0,0,0,
Efe Obada,10235,ED,WAS,1,0,0,,0,0,32,0,0,,60.5,72.9,57.8,61.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,1,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,
Joey Bosa,10637,ED,LAC,1,0,0,,0,0,27,0,0,,60.4,77.6,54.8,64.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,17,3,0,0,0,0,0,0,0,0,0,
Jalen Ramsey,10639,CB,MIA,1,2,1,100.0,0,0,17,0,0,54.0,63.2,76.3,64.5,79.9,79.3,0,1,0,0,25,16.7,1,0,0,158.3,3,0,0,14,16,34,66,2,0,0,2,0,0,64,5,27,34,0,3,0,3,1,1,63,3,21.0
DeForest Buckner,10641,DI,IND,1,0,0,,0,0,14,0,0,60.0,67.1,77.3,70.7,63.9,30.9,1,1,0,0,,33.3,1,0,0,0.0,0,1,0,0,0,0,43,43,0,30,1,12,0,0,24,19,0,3,2,0,0,3,0,0,0,
Leonard Floyd,10643,ED,SF,1,2,0,,0,0,28,0,0,60.5,53.3,79.0,53.4,55.1,71.2,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,46,45,0,0,45,0,0,1,32,13,0,0,0,0,0,3,0,0,0,
Sheldon Rankins,10646,DI,CIN,1,0,0,,0,0,7,0,0,,52.5,77.0,56.4,52.9,29.9,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,43,43,0,28,5,10,0,0,17,26,0,1,3,0,0,0,0,0,0,
Kenny Clark,10661,DI,GB,1,1,0,,0,0,12,0,0,,67.7,76.4,53.2,75.9,69.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,35,35,1,21,1,12,0,0,24,11,0,1,2,0,0,0,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,0,1,,0,0,17,0,0,62.4,61.9,79.5,53.3,65.5,71.0,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,4,43,43,0,0,39,4,0,0,19,20,0,3,3,1,0,1,0,0,0,
Chris Jones,10671,DI,KC,1,0,0,,0,0,16,0,0,61.6,79.3,78.5,71.2,65.1,71.0,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,48,48,0,13,18,17,0,0,33,15,0,3,3,1,0,3,0,0,0,
Austin Johnson,10677,DI,BUF,1,1,0,,0,0,4,0,0,61.1,86.3,73.7,71.3,69.4,66.8,0,1,0,1,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,0,11,0,4,0,0,9,6,0,0,0,0,0,1,0,0,0,
Jihad Ward,10678,DI,MIN,1,0,0,,0,0,18,0,0,,32.9,0.0,51.6,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,11,11,1,9,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,
A'Shawn Robinson,10680,DI,CAR,1,1,0,,0,0,5,0,0,,44.0,80.4,59.2,48.0,29.5,0,0,0,0,,25.0,1,0,0,0.0,0,2,0,0,0,0,54,53,0,33,3,17,0,1,29,25,0,3,2,0,0,2,0,0,0,
Jarran Reed,10683,DI,SEA,1,0,0,,0,0,29,0,0,60.0,56.5,77.3,54.3,58.5,,0,2,0,0,,,0,0,0,0.0,0,0,0,0,0,1,40,40,0,30,2,8,0,0,22,17,0,0,0,0,0,2,0,0,0,
Vonn Bell,10695,S,CIN,1,0,0,100.0,0,0,7,0,0,60.6,41.8,76.6,,29.3,27.5,0,0,0,0,28,40.0,2,0,0,118.8,2,0,0,27,1,22,57,7,0,0,7,0,18,50,0,35,4,1,3,0,2,0,0,31,13,15.5
Adam Gotsis,10697,ED,IND,1,0,0,,0,0,14,0,0,,64.3,76.5,57.7,65.6,69.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,0,0,15,0,0,0,10,5,0,1,1,0,0,1,0,0,0,
Kevin Byard,10698,S,CHI,1,0,0,66.7,0,0,6,0,0,52.9,55.3,74.5,,68.7,48.3,0,0,0,0,20,20.0,1,0,0,93.8,2,0,0,18,0,49,74,1,0,0,1,0,47,73,0,25,8,1,4,0,3,0,0,26,28,13.0
Maliek Collins,10701,DI,SF,1,1,0,,0,0,28,0,0,,65.3,77.5,79.5,42.9,67.4,1,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,47,47,0,19,2,26,0,0,31,16,0,0,0,0,0,5,0,0,0,
Yannick Ngakoue,10703,ED,BLT,1,0,0,,0,0,3,0,0,60.0,72.5,76.3,66.4,63.7,69.2,0,1,0,0,,,0,0,0,0.0,0,1,0,0,0,1,12,12,0,0,12,0,0,0,8,3,0,1,0,0,0,2,0,0,0,
Jonathan Bullard,10706,DI,MIN,1,1,0,,0,0,18,0,0,,59.4,78.6,49.6,65.5,71.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,50,50,0,10,13,27,0,0,23,27,0,2,2,0,0,0,0,0,0,
Kendall Fuller,10718,CB,MIA,1,0,0,66.7,0,0,17,0,0,78.6,77.8,77.8,,65.2,75.4,0,0,0,0,17,0.0,0,1,0,81.3,2,0,0,5,59,39,66,2,0,0,2,0,0,64,0,27,0,1,2,0,3,0,0,17,3,8.5
Sheldon Day,10737,DI,WAS,1,0,0,,0,0,32,0,0,,42.1,73.9,55.7,45.8,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,14,14,0,13,0,1,0,0,7,7,0,0,0,0,0,1,0,0,0,
Eric Murray,10740,S,HST,1,0,0,33.3,0,0,13,0,0,77.7,65.6,77.6,55.6,34.6,30.0,0,0,0,0,16,28.6,2,3,0,50.7,2,0,0,19,0,38,64,7,0,0,7,0,28,57,2,24,10,2,5,0,6,0,0,30,16,15.0
De'Vondre Campbell,10749,LB,SF,1,1,0,100.0,0,0,28,0,0,55.9,62.5,73.2,55.8,74.3,80.4,0,0,0,0,15,0.0,0,0,0,99.0,4,0,0,51,1,42,62,0,0,0,0,0,0,62,2,18,10,4,6,0,4,0,0,31,15,7.8
David Onyemata,10754,DI,ATL,1,0,1,,0,0,2,0,0,,62.9,75.6,60.9,61.4,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,0,25,0,4,0,0,19,10,0,1,1,0,0,0,0,0,0,
Andrew Billings,10756,DI,CHI,1,0,0,,0,0,6,0,0,60.0,68.1,78.2,68.5,61.8,,0,3,0,0,,,0,0,0,0.0,0,0,0,0,0,1,44,44,17,25,0,2,0,0,23,20,0,0,0,0,0,3,0,0,0,
Dean Lowry,10771,DI,PIT,1,0,0,,0,0,25,0,0,60.0,44.0,71.8,53.1,55.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,9,9,1,4,0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,
Matthew Judon,10780,ED,ATL,1,1,0,50.0,0,0,2,0,0,51.7,49.6,77.8,49.2,61.4,44.1,0,1,0,0,7,0.0,0,0,0,58.3,1,0,0,2,0,7,45,43,0,1,42,0,0,2,28,10,0,0,2,0,2,1,0,7,13,7.0
DJ Reader,10800,DI,DET,1,1,0,,0,0,11,0,0,60.0,75.1,76.8,66.0,74.5,69.8,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,39,39,20,18,0,1,0,0,25,13,0,1,1,0,0,2,0,0,0,
Kamu Grugier-Hill,10842,LB,MIN,1,0,0,,0,0,18,0,0,62.4,39.3,69.0,,43.6,71.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,4,6,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,
Elandon Roberts,10848,LB,PIT,1,0,0,100.0,0,0,25,0,0,65.0,81.3,71.2,56.9,81.0,79.5,0,0,0,0,8,0.0,0,0,0,100.0,1,0,0,22,1,10,24,0,0,0,0,0,0,24,2,12,1,3,3,1,1,0,0,8,10,8.0
Jalen Mills,10867,S,NYJ,1,1,0,0.0,0,0,22,0,0,59.2,56.4,76.6,59.6,53.0,38.4,0,0,0,0,,50.0,2,1,1,39.6,0,0,0,25,1,38,67,3,0,0,3,0,28,64,1,28,10,0,1,0,2,0,0,0,0,
Mike Hilton,10898,CB,CIN,1,1,0,100.0,0,0,7,0,0,76.7,79.4,73.4,54.9,77.4,78.0,0,0,0,0,-2,0.0,0,0,0,79.2,1,0,0,6,0,12,31,2,0,0,2,0,0,29,2,17,23,2,2,2,1,0,0,-2,0,-2.0
Michael Pierce,11101,DI,BLT,1,0,0,,0,0,3,0,0,,57.4,73.8,53.8,61.3,23.0,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,15,15,1,14,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,
Morgan Fox,11184,DI,LAC,1,1,0,,0,0,27,0,0,,54.4,76.7,67.2,43.2,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,43,43,1,20,1,21,0,0,29,14,0,1,2,0,0,0,0,0,0,
Jonathan Jones,11217,CB,NE,1,1,0,,0,0,19,0,0,73.5,75.2,72.3,60.0,63.3,75.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,11,8,18,30,0,0,0,0,0,7,30,1,11,4,0,0,0,0,0,0,0,0,
Roy Robertson-Harris,11341,DI,SEA,1,0,1,,0,0,29,0,0,,54.2,78.6,60.7,51.9,71.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,0,0,26,3,0,0,11,18,0,2,2,0,0,0,0,0,0,
Myles Garrett,11756,ED,CLV,1,1,0,,0,0,8,0,0,60.0,85.5,81.2,78.7,71.7,70.5,1,8,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,1,55,55,0,0,53,2,0,0,39,15,0,0,0,0,0,9,0,0,0,
Solomon Thomas,11758,DI,NYJ,1,2,0,,0,1,22,0,0,,50.2,0.0,50.1,64.8,70.7,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,31,31,0,22,2,7,0,0,15,16,0,0,2,0,0,0,0,0,0,
Marshon Lattimore,11766,CB,NO,1,1,0,50.0,0,0,20,0,0,40.5,45.3,77.8,,68.9,76.9,0,0,0,0,15,0.0,0,0,1,75.0,1,0,0,2,40,28,43,0,0,0,0,0,0,43,0,15,1,0,2,0,2,0,0,15,2,15.0
Haason Reddick,11768,ED,NYJ,1,0,0,,0,0,22,0,0,,62.2,76.0,67.1,52.1,69.9,0,2,0,0,,,0,0,0,0.0,0,1,0,0,0,0,26,26,0,0,25,1,0,0,17,9,0,0,0,0,0,3,0,0,0,
Derek Barnett,11769,ED,HST,1,1,0,,0,0,13,0,0,,70.8,76.6,52.5,75.1,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,0,0,15,0,0,0,7,8,0,0,0,0,0,0,0,0,0,
Malik Hooker,11770,S,DAL,1,0,0,50.0,0,0,9,0,0,52.8,55.7,77.6,56.3,69.1,29.0,0,0,0,0,6,0.0,0,0,0,56.3,1,0,0,11,0,32,67,3,0,0,3,0,52,64,3,32,1,1,5,0,2,0,0,6,3,6.0
Charles Harris,11777,ED,CAR,1,0,0,,0,0,5,0,0,64.3,58.9,77.1,52.0,64.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,4,46,44,0,1,37,6,0,2,26,16,1,0,0,0,0,0,0,0,0,
T.J. Watt,11785,ED,PIT,1,3,0,,0,1,25,1,0,62.1,91.7,81.7,91.7,70.5,76.4,1,3,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,3,69,69,0,0,69,0,0,0,41,25,0,4,3,0,0,6,0,0,0,
Kevin King,11788,CB,ATL,1,0,0,100.0,0,0,2,0,0,37.5,32.0,69.4,,60.0,,0,0,0,0,25,,0,0,0,118.8,1,0,0,1,0,3,5,0,0,0,0,0,1,5,0,2,2,0,0,0,1,0,0,25,0,25.0
Budda Baker,11791,S,ARZ,1,4,0,71.4,0,0,1,0,0,65.5,63.3,77.4,60.0,47.0,58.5,0,0,0,0,12,14.3,2,1,0,123.2,5,0,0,22,0,40,65,0,0,0,0,0,35,65,1,24,8,3,8,1,7,0,1,37,28,7.4
Marcus Maye,11794,S,MIA,1,2,0,0.0,0,0,17,0,0,64.4,63.2,74.8,56.5,57.8,28.8,0,0,0,0,,33.3,1,0,0,39.6,0,0,0,10,0,27,49,5,0,0,5,0,29,44,2,20,5,0,0,0,1,0,0,0,0,
Tyus Bowser,11802,ED,MIA,1,1,0,100.0,0,0,17,0,0,40.0,51.4,77.0,58.0,62.1,73.9,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,0,0,10,43,42,0,0,42,0,0,1,11,22,1,0,2,0,1,0,0,7,12,7.0
DeMarcus Walker,11806,ED,CHI,1,5,0,,0,0,6,0,0,68.0,62.8,80.5,53.8,61.7,40.2,0,3,0,0,,20.0,2,0,0,0.0,0,0,0,0,1,1,56,55,0,9,36,10,0,1,37,18,0,1,3,0,0,3,0,0,0,
Raekwon McMillan,11809,LB,NE,1,1,0,,0,0,19,0,0,66.0,61.2,68.3,60.0,56.4,77.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,12,0,3,12,0,0,0,0,0,0,12,1,8,0,1,3,0,0,0,0,0,0,
Dalvin Tomlinson,11810,DI,CLV,1,1,0,,0,0,8,0,0,,71.7,77.4,60.3,72.1,68.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,44,44,0,42,0,2,0,0,26,18,0,1,1,0,0,1,0,0,0,
Larry Ogunjobi,11820,DI,PIT,1,2,0,,0,0,25,0,0,,36.3,78.5,52.0,35.7,30.1,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,1,0,0,48,47,0,31,2,14,0,1,29,19,0,1,1,1,0,1,0,0,0,
Ahkello Witherspoon,11821,CB,LA,1,0,0,100.0,0,0,26,0,0,66.5,66.4,71.6,,60.0,72.5,0,0,0,0,9,0.0,0,0,0,104.2,1,0,0,0,8,8,9,0,0,0,0,0,0,9,0,1,1,1,1,0,1,0,0,9,4,9.0
Dawuane Smoot,11823,ED,BUF,1,0,0,,0,0,4,0,0,60.0,77.4,76.7,71.2,61.5,,2,1,0,0,,,0,0,0,0.0,0,0,0,0,0,1,27,27,0,8,13,6,0,0,22,4,0,0,0,0,0,3,0,0,0,
Duke Riley,11830,LB,MIA,1,0,0,,0,0,17,0,0,60.0,56.2,66.5,55.7,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,1,4,1,0,0,1,0,0,3,2,1,1,0,0,0,0,0,0,0,0,
