player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Harrison Smith,7641,S,MIN,1,2,0,100.0,0,0,18,0,0,47.3,43.2,79.0,,52.2,64.5,0,0,0,0,16,12.5,1,0,0,118.8,3,0,0,12,0,29,57,4,0,0,4,0,37,53,0,28,4,0,5,0,3,0,0,42,5,14.0
Darius Slay,7817,CB,PHI,1,0,0,40.0,1,0,24,0,0,75.3,70.0,0.0,,65.3,77.8,0,0,0,0,14,0.0,0,2,1,56.3,2,0,0,3,45,35,48,0,0,0,0,0,0,48,0,13,0,1,4,1,5,0,0,25,4,12.5
Johnathan Hankins,7830,DI,SEA,1,0,0,,0,0,29,0,0,,44.8,74.3,57.7,47.5,29.8,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,17,17,2,15,0,0,0,0,5,12,0,1,3,0,0,0,0,0,0,
Tyrann Mathieu,7850,S,NO,1,2,0,,0,0,20,0,0,47.9,41.9,76.7,,47.1,66.7,0,0,0,0,,14.3,1,0,0,0.0,0,0,0,16,0,36,64,1,0,0,1,0,42,63,0,28,5,0,4,0,0,0,0,0,0,
John Jenkins,7863,DI,LV,1,0,0,,0,0,23,0,0,,29.1,76.1,53.2,28.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,34,34,17,17,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,
William Gholston,7908,DI,TB,1,0,0,,0,0,30,0,0,,58.9,72.7,68.3,54.9,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,11,11,0,8,0,3,0,0,3,8,0,0,0,0,0,1,0,0,0,
Jordan Poyer,8000,S,MIA,1,2,0,100.0,0,0,17,0,0,48.4,55.5,77.5,64.4,70.1,83.5,0,0,0,0,33,0.0,0,0,0,118.8,2,0,0,27,1,27,62,1,0,0,1,0,29,61,3,32,4,2,6,0,2,0,0,54,14,27.0
Khalil Mack,8640,ED,LAC,1,0,2,,0,0,27,0,0,60.0,92.1,79.9,91.9,76.2,26.8,0,4,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,1,46,46,0,0,45,1,0,0,24,21,0,2,2,0,0,4,0,0,0,
C.J. Mosley,8652,LB,NYJ,1,2,0,,0,0,22,0,0,47.5,73.7,72.9,,80.4,59.4,0,0,0,0,,16.7,1,0,0,0.0,0,0,0,22,0,7,22,0,0,0,0,0,0,22,0,15,0,2,3,0,0,0,0,0,0,
Kyle Van Noy,8675,ED,BLT,1,0,0,,0,0,3,0,0,62.6,48.6,78.6,59.0,39.2,44.6,1,1,0,0,,33.3,1,0,0,0.0,0,1,0,5,0,2,50,45,0,0,45,0,0,5,31,17,0,2,2,0,0,3,0,0,0,
DaQuan Jones,8747,DI,BUF,1,0,0,,0,0,4,0,0,,81.8,76.8,74.4,70.9,67.4,1,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,35,35,3,30,0,2,0,0,25,10,0,1,0,0,0,3,0,0,0,
Brent Urban,8769,ED,BLT,1,1,0,,0,0,3,0,0,60.1,45.2,75.7,50.9,47.9,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,26,26,0,22,0,4,0,0,15,10,0,3,3,0,0,0,0,0,0,
Shelby Harris,8869,DI,CLV,1,1,0,,0,0,8,0,0,,63.4,75.9,61.0,61.8,68.8,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,28,28,0,22,0,6,0,0,12,16,0,1,0,0,0,1,0,0,0,
Denico Autry,8982,ED,HST,1,0,0,,0,0,13,0,0,,47.4,76.1,52.4,51.0,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,28,28,1,2,10,15,0,0,21,7,0,0,0,0,0,1,0,0,0,
Mike Pennel,9316,DI,KC,1,0,0,,0,0,16,0,0,,67.0,75.5,54.8,68.8,68.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,4,18,0,0,0,0,11,11,0,0,2,0,0,0,0,0,0,
Dante Fowler Jr.,9436,ED,WAS,1,0,0,,0,0,32,0,0,95.5,96.6,75.9,76.8,62.9,71.9,0,2,1,1,,0.0,0,0,0,0.0,0,1,0,0,0,1,20,20,0,0,19,1,0,0,11,8,0,2,1,1,0,3,0,0,0,
Leonard Williams,9439,DI,SEA,1,0,0,,0,0,29,0,0,59.9,65.4,77.7,57.0,70.2,69.6,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,45,45,2,32,2,9,0,0,29,15,0,2,2,0,0,2,0,0,0,
Arik Armstead,9450,ED,JAX,1,0,0,,0,0,15,0,0,,89.9,77.1,85.9,65.6,67.4,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,1,3,10,17,0,0,27,4,0,1,1,1,0,4,0,0,0,
Bud Dupree,9455,ED,LAC,1,1,0,,0,0,27,0,0,43.1,43.1,75.6,49.5,58.3,72.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,29,29,0,0,29,0,0,0,18,9,0,0,1,0,0,0,0,0,0,
Preston Smith,9471,ED,GB,1,1,0,,0,0,12,0,0,60.6,37.5,0.0,52.2,48.8,69.2,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,2,28,28,0,1,27,0,0,0,10,16,0,0,0,0,0,0,0,0,0,
Eddie Goldman,9472,DI,ATL,1,0,0,,0,0,2,0,0,,60.3,72.7,59.6,60.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,5,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,
Denzel Perryman,9481,LB,LAC,1,2,0,,0,0,27,0,0,69.6,76.4,75.7,67.9,67.2,78.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,29,0,15,33,0,0,0,0,0,0,33,4,14,4,0,2,0,0,1,0,0,0,
Ronald Darby,9483,CB,JAX,1,0,0,60.0,0,0,15,0,0,64.0,64.0,76.4,60.0,61.6,29.5,0,0,0,0,9,33.3,1,1,0,66.3,3,0,0,1,42,33,43,0,0,0,0,0,0,43,1,9,0,0,2,0,5,0,0,17,12,5.7
Jordan Hicks,9517,LB,CLV,1,1,0,0.0,0,0,8,0,0,67.6,81.0,75.2,59.2,78.8,62.3,0,0,0,0,,14.3,1,0,0,39.6,0,0,0,29,0,16,32,2,0,0,2,0,0,30,1,15,1,4,5,1,1,0,0,0,0,
Danielle Hunter,9521,ED,HST,1,0,0,,0,0,13,0,0,,54.1,80.7,55.8,53.7,71.4,1,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,45,45,0,0,44,1,0,0,34,11,0,2,1,0,0,4,0,0,0,
Za'Darius Smith,9555,ED,CLV,1,1,0,,0,0,8,0,0,,62.5,77.3,68.1,50.8,70.2,1,3,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,29,29,0,1,23,5,0,0,19,10,0,1,0,0,0,5,0,0,0,
Kwon Alexander,9557,LB,DEN,1,0,0,,0,0,10,1,0,76.3,77.6,69.2,60.0,64.8,71.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,21,0,12,21,0,0,0,0,0,0,21,1,8,0,0,1,0,0,0,0,0,0,
Grady Jarrett,9570,DI,ATL,1,2,0,,0,0,2,0,0,62.8,89.1,77.2,64.2,85.3,71.1,2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,37,37,2,28,3,4,0,0,21,16,0,3,3,0,0,2,0,0,0,
Quandre Diggs,9633,S,TEN,1,0,0,100.0,0,0,31,0,0,46.8,46.8,77.6,,63.7,82.4,0,0,0,0,17,0.0,0,0,0,152.1,3,0,0,9,0,35,55,0,0,0,0,0,42,55,0,20,4,2,5,0,3,0,1,33,1,11.0
Rakeem Nunez-Roches,9650,DI,NYG,1,6,0,,0,0,21,0,0,60.0,50.6,77.6,58.4,57.2,38.7,0,1,0,0,,11.1,1,0,0,0.0,0,0,0,0,0,0,47,47,2,23,6,16,0,0,15,32,0,1,2,0,0,1,0,0,0,
Neville Hewitt,9836,LB,HST,1,3,0,66.7,0,0,13,0,0,85.8,78.2,0.0,66.6,59.7,57.8,0,0,0,1,6,11.1,1,1,1,33.3,2,0,0,54,0,35,58,0,0,0,0,0,0,58,4,19,4,3,5,0,3,0,0,11,10,5.5
DeShawn Williams,9891,DI,CAR,1,0,0,,0,0,5,0,0,60.0,69.3,75.7,56.5,74.9,69.0,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,24,24,0,18,1,5,0,0,17,6,0,2,2,0,0,1,0,0,0,
Efe Obada,10235,ED,WAS,1,0,0,,0,0,32,0,0,,63.1,76.3,53.9,65.8,69.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,0,1,14,0,0,0,7,8,0,1,1,0,0,0,0,0,0,
Jalen Ramsey,10639,CB,MIA,1,2,0,66.7,0,0,17,0,0,69.2,73.7,77.6,75.8,66.3,56.3,2,2,0,0,5,20.0,1,0,0,70.1,2,0,0,7,38,24,62,2,0,0,2,0,0,60,6,32,15,1,2,0,3,4,0,8,14,4.0
Leonard Floyd,10643,ED,SF,1,3,0,,0,0,28,0,0,,51.6,79.5,57.6,49.4,40.1,0,0,0,0,,20.0,1,0,0,0.0,0,2,0,0,0,0,42,42,0,1,40,1,0,0,23,19,0,2,1,1,0,2,0,0,0,
Sheldon Rankins,10646,DI,CIN,1,0,0,,0,0,7,0,0,60.0,58.7,77.0,60.0,55.8,29.9,0,0,0,0,,33.3,1,0,0,0.0,0,1,0,0,0,0,50,50,6,38,0,6,0,0,35,15,0,3,2,0,0,1,0,0,0,
Shaq Lawson,10653,ED,CAR,1,0,0,,0,0,5,0,0,,57.0,73.1,59.3,57.2,,0,3,0,0,,,0,0,0,0.0,0,0,0,0,0,0,14,14,0,0,14,0,0,0,7,7,0,0,0,0,0,3,0,0,0,
Kenny Clark,10661,DI,GB,1,1,0,,0,0,12,0,0,,58.0,0.0,59.4,64.5,70.5,0,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,46,46,1,38,0,7,0,0,24,22,0,3,3,3,0,2,0,0,0,
Chris Jones,10671,DI,KC,1,0,0,,0,0,16,0,0,,61.0,79.2,61.0,57.9,66.8,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,55,55,0,24,19,12,0,0,39,16,0,1,1,0,0,2,0,0,0,
Austin Johnson,10677,DI,BUF,1,1,0,,0,0,4,0,0,,53.1,76.2,60.5,51.7,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,26,26,4,22,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,
Jihad Ward,10678,DI,MIN,1,0,0,,0,0,18,0,0,,63.5,71.5,61.9,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,2,4,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,
Jarran Reed,10683,DI,SEA,1,0,0,,0,0,29,0,0,60.0,60.9,76.4,65.2,55.5,70.8,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,36,36,2,22,0,12,0,0,21,14,0,4,4,1,0,3,0,0,0,
Vonn Bell,10695,S,CIN,1,1,0,25.0,0,0,7,0,0,63.1,67.3,77.1,67.0,67.0,77.8,1,0,0,0,13,0.0,0,1,0,40.6,1,0,0,30,1,46,70,4,0,0,4,0,27,66,4,20,8,0,2,0,4,1,0,13,5,13.0
Adam Gotsis,10697,ED,IND,1,3,0,,0,0,14,0,0,,75.8,74.4,55.1,75.7,72.9,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,0,1,13,1,0,0,5,10,0,0,0,0,0,1,0,0,0,
Maliek Collins,10701,DI,SF,1,0,0,,0,0,28,0,0,60.0,61.0,76.9,60.2,59.0,70.1,1,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,43,43,0,15,0,28,0,0,26,17,0,1,2,0,0,3,0,0,0,
Yannick Ngakoue,10703,ED,BLT,1,1,0,,0,0,3,0,0,60.0,51.1,79.7,49.0,61.5,71.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,0,0,31,0,0,0,28,3,0,0,1,0,0,0,0,0,0,
Jonathan Bullard,10706,DI,MIN,1,3,2,,0,0,18,0,0,,56.5,78.0,66.0,51.2,72.2,0,1,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,0,46,46,1,16,9,20,0,0,20,26,0,2,2,1,0,1,0,0,0,
Kendall Fuller,10718,CB,MIA,1,0,0,57.1,1,0,17,0,0,41.7,47.7,77.7,,68.7,80.5,0,0,0,0,16,0.0,0,1,1,78.9,4,0,0,3,59,30,62,0,0,0,0,0,0,62,0,32,0,0,7,0,7,0,0,49,10,12.3
Justin Simmons,10732,S,ATL,1,0,0,66.7,0,0,2,0,0,45.3,45.4,83.1,,64.0,65.4,0,0,0,0,31,16.7,1,0,0,149.3,4,0,0,7,0,36,60,0,0,0,0,0,48,60,0,24,5,0,5,0,6,0,1,80,8,20.0
Sheldon Day,10737,DI,WAS,1,1,0,,0,0,32,0,0,,43.1,75.3,54.1,46.2,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,0,17,0,3,0,0,9,11,0,0,2,0,0,0,0,0,0,
Eric Murray,10740,S,HST,1,0,0,50.0,0,0,13,0,0,49.1,49.3,76.8,,60.3,25.6,0,0,0,0,13,50.0,2,0,1,70.8,1,0,0,19,0,39,58,3,0,0,3,0,24,55,0,19,12,1,2,0,2,0,0,13,9,13.0
De'Vondre Campbell,10749,LB,SF,1,0,0,100.0,0,0,28,0,0,62.1,60.7,72.9,,58.2,78.8,0,0,0,0,11,0.0,0,0,0,100.0,2,0,0,39,0,23,50,3,0,0,3,0,0,47,0,27,7,2,4,0,2,0,0,16,14,8.0
David Onyemata,10754,DI,ATL,1,1,0,,0,0,2,0,0,,69.5,76.2,58.3,70.5,70.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,28,28,1,23,1,3,0,0,15,13,0,3,3,0,0,1,0,0,0,
Dean Lowry,10771,DI,PIT,1,0,0,,0,0,25,0,0,,41.3,71.6,54.1,60.0,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,8,8,0,4,0,4,0,0,7,1,0,0,0,0,0,1,0,0,0,
Matthew Judon,10780,ED,ATL,1,1,0,,0,0,2,0,0,63.4,44.7,0.0,53.9,53.9,35.4,0,1,0,0,,33.3,1,0,1,0.0,0,0,0,0,0,1,32,32,0,1,31,0,0,0,16,15,0,1,1,0,0,1,0,0,0,
DJ Reader,10800,DI,DET,1,1,0,,0,0,11,0,0,,36.9,77.6,70.7,29.1,24.7,1,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,32,32,17,15,0,0,0,0,19,13,0,1,1,0,0,2,0,0,0,
Kamu Grugier-Hill,10842,LB,MIN,1,0,0,,0,0,18,0,0,45.4,28.0,71.5,55.8,31.0,29.9,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,9,0,4,10,0,0,0,0,0,0,10,2,4,0,0,1,0,0,0,0,0,0,
Elandon Roberts,10848,LB,PIT,1,0,0,33.3,0,0,25,0,0,48.4,61.7,70.5,60.0,75.7,22.6,0,0,0,0,57,100.0,1,0,0,81.9,1,0,0,15,0,9,16,1,0,0,1,0,0,15,1,6,0,0,0,0,3,0,0,57,55,57.0
Jalen Mills,10867,S,NYJ,1,0,0,33.3,0,0,22,0,0,57.4,58.8,75.2,,61.5,28.9,0,0,0,0,21,30.0,3,0,0,54.9,2,0,0,26,2,33,65,2,0,0,2,0,27,63,0,32,8,5,7,1,6,0,0,36,16,18.0
Mike Hilton,10898,CB,CIN,1,1,0,100.0,0,0,7,0,0,62.0,63.9,77.0,46.2,82.5,83.6,0,0,0,0,21,0.0,0,0,0,101.2,7,0,0,4,0,44,68,2,0,0,2,0,0,66,8,16,62,4,4,1,7,0,0,58,31,8.3
Michael Pierce,11101,DI,BLT,1,3,0,,0,0,3,0,0,60.0,60.2,76.7,74.0,43.1,70.1,0,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,36,36,0,36,0,0,0,0,24,12,0,0,0,0,0,4,0,0,0,
Morgan Fox,11184,DI,LAC,1,0,0,,0,0,27,0,0,,63.7,76.6,56.6,65.8,,0,2,0,0,,,0,0,0,0.0,0,0,0,0,0,0,34,34,0,16,6,12,0,0,19,15,0,0,0,0,0,2,0,0,0,
Jonathan Jones,11217,CB,NE,1,1,0,0.0,0,0,19,0,0,84.7,77.5,74.8,,57.2,75.7,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,7,29,12,40,1,0,0,1,0,0,39,0,28,3,1,1,0,1,0,0,0,0,
Roy Robertson-Harris,11341,DI,SEA,1,2,0,,0,0,29,0,0,,68.2,78.1,60.6,66.5,72.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,27,27,0,6,19,2,0,0,9,18,0,1,2,0,0,1,0,0,0,
C.J. Ham,11347,FB,MIN,1,1,0,,0,0,18,0,0,,60.0,60.0,,60.0,70.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Myles Garrett,11756,ED,CLV,1,0,0,,0,0,8,0,0,60.0,79.2,0.0,73.1,80.5,74.4,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,3,0,1,43,40,0,0,39,1,0,3,20,22,0,4,4,1,0,1,0,0,0,
Solomon Thomas,11758,DI,NYJ,1,1,0,,0,0,22,0,0,,49.7,76.7,66.6,43.8,69.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,24,0,9,13,2,0,0,11,13,0,0,0,0,0,1,0,0,0,
Marshon Lattimore,11766,CB,NO,1,0,0,100.0,0,0,20,0,0,77.5,77.4,78.3,,66.3,78.1,0,0,0,0,4,0.0,0,0,0,83.3,1,0,0,0,45,31,48,1,0,0,1,0,0,47,0,17,2,1,4,0,1,0,0,4,0,4.0
Derek Barnett,11769,ED,HST,1,0,0,,0,0,13,0,0,,54.2,74.6,61.7,52.9,70.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,10,10,0,0,9,1,0,0,6,4,0,0,1,0,0,0,0,0,0,
Marlon Humphrey,11771,CB,BLT,1,0,0,33.3,0,0,3,0,0,93.7,93.9,75.1,,70.6,79.1,0,0,0,2,15,0.0,0,0,0,11.1,1,0,0,3,17,19,35,0,0,0,0,0,0,35,0,16,15,0,2,0,3,0,0,15,8,15.0
Charles Harris,11777,ED,CAR,1,0,0,,0,0,5,0,0,60.0,44.3,77.5,49.3,47.4,28.3,0,1,0,0,,100.0,1,0,0,0.0,0,1,0,0,0,1,48,46,0,0,46,0,0,2,20,27,2,1,0,0,0,2,0,0,0,
Takk McKinley,11781,ED,NYJ,1,0,0,,0,0,22,0,0,,48.9,73.8,54.6,52.7,26.5,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,12,12,0,1,11,0,0,0,4,8,0,2,2,0,0,0,0,0,0,
T.J. Watt,11785,ED,PIT,1,1,1,,0,0,25,0,0,60.0,69.0,80.6,64.7,65.3,69.9,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,53,53,0,0,53,0,0,0,39,13,0,0,0,0,0,1,0,0,0,
Kevin King,11788,CB,ATL,1,0,0,,0,0,2,0,0,60.4,60.8,67.6,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Budda Baker,11791,S,ARZ,1,3,0,100.0,0,0,1,0,0,61.1,65.3,78.8,59.0,72.7,62.0,0,1,0,0,18,12.5,1,0,0,118.8,3,0,0,21,0,45,66,0,0,0,0,0,32,66,1,20,13,2,4,0,3,1,0,42,37,14.0
Marcus Maye,11794,S,MIA,1,0,0,,0,0,17,0,0,64.2,62.8,75.3,43.6,63.3,51.0,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,18,0,30,62,4,0,0,4,0,33,58,0,32,7,1,3,0,0,1,0,0,0,
Marcus Williams,11797,S,BLT,1,0,0,100.0,0,0,3,0,0,61.6,63.9,79.8,,64.7,79.1,0,0,0,0,6,0.0,0,0,0,89.6,2,0,0,28,0,56,82,3,0,0,3,0,48,79,0,26,3,0,3,0,2,0,0,11,0,5.5
Tyus Bowser,11802,ED,MIA,1,1,0,,0,0,17,0,0,62.7,44.8,0.0,53.4,54.3,72.4,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,2,37,37,0,0,37,0,0,0,17,18,0,0,1,0,0,0,0,0,0,
Raekwon McMillan,11809,LB,NE,1,1,0,,0,0,19,0,0,55.5,72.0,71.4,,75.8,28.6,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,8,0,4,11,1,0,0,1,0,0,10,0,7,2,1,1,0,0,0,0,0,0,
Dalvin Tomlinson,11810,DI,CLV,1,0,0,,0,0,8,0,0,,67.8,75.9,53.7,70.0,28.3,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,28,28,1,27,0,0,0,0,12,16,0,2,2,1,0,0,0,0,0,
Larry Ogunjobi,11820,DI,PIT,1,0,0,,0,0,25,0,0,,71.1,0.0,71.8,72.3,70.2,2,0,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,32,32,0,17,0,15,0,0,23,9,0,2,1,1,0,3,0,0,0,
Ahkello Witherspoon,11821,CB,LA,1,0,0,60.0,0,0,26,0,0,74.1,74.0,75.6,,64.0,75.1,0,0,0,0,25,0.0,0,1,0,84.6,3,0,0,6,41,29,47,0,0,0,0,0,0,47,0,18,0,2,2,0,5,0,0,39,27,13.0
Dawuane Smoot,11823,ED,BUF,1,0,0,,0,0,4,0,0,,55.4,78.4,55.0,57.5,28.2,0,0,0,0,,50.0,2,0,0,0.0,0,1,0,0,0,0,34,34,1,6,22,5,0,0,21,13,0,2,2,1,0,1,0,0,0,
Duke Riley,11830,LB,MIA,1,0,0,,0,0,17,0,0,,60.0,64.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,
Alex Anzalone,11831,LB,DET,1,1,0,80.0,0,0,11,0,0,90.0,78.2,76.0,50.0,48.4,80.7,0,1,0,0,5,0.0,0,0,0,79.2,4,0,0,43,2,37,60,7,0,0,7,0,1,53,6,17,7,6,8,1,5,1,0,4,3,1.0
Fabian Moreau,11836,CB,MIN,1,0,0,,0,0,18,0,0,,60.7,87.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,
Shaquill Griffin,11845,CB,MIN,1,0,0,,0,0,18,0,0,66.2,70.8,72.1,,69.2,71.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,14,11,17,0,0,0,0,0,0,17,0,6,1,1,1,0,0,0,0,0,0,
Montravius Adams,11848,DI,PIT,1,0,0,,0,0,25,0,0,,60.6,65.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Rasul Douglas,11854,CB,BUF,1,1,0,0.0,0,0,4,0,0,63.6,63.8,79.4,56.2,63.5,72.8,0,0,0,0,,0.0,0,1,1,39.6,0,0,0,3,60,46,70,5,0,0,5,0,1,65,1,23,1,0,0,0,2,0,0,0,0,
