player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Darius Slay,7817,CB,PHI,1,0,0,18.2,0,0,24,0,0,45.5,46.7,77.0,,54.7,79.5,0,0,0,0,19,0.0,0,2,1,39.6,2,0,0,7,61,43,69,0,0,0,0,0,0,69,0,26,1,1,6,0,11,0,0,32,2,16.0
Johnathan Hankins,7830,DI,SEA,1,0,0,,0,0,29,0,0,,59.4,74.6,64.6,55.8,67.3,0,0,0,0,,,0,0,0,0.0,0,1,0,0,0,0,17,17,5,12,0,0,0,0,8,9,0,1,0,0,0,1,0,0,0,
Tyrann Mathieu,7850,S,NO,1,0,0,50.0,0,0,20,0,0,64.7,67.0,78.7,,62.6,75.2,0,0,0,0,5,0.0,0,0,0,56.3,1,0,0,9,0,60,77,0,0,0,0,0,64,77,0,17,4,0,1,0,2,0,0,5,2,5.0
John Jenkins,7863,DI,LV,1,0,0,,0,0,23,0,0,59.0,61.9,76.3,64.4,63.3,26.1,1,1,0,0,,66.7,2,0,0,0.0,0,0,0,0,0,0,37,37,20,17,0,0,0,0,19,18,0,0,1,0,0,2,0,0,0,
William Gholston,7908,DI,TB,1,0,0,,0,0,30,0,0,,66.3,73.8,62.2,63.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,14,14,0,7,2,5,0,0,7,7,0,0,0,0,0,0,0,0,0,
Jordan Poyer,8000,S,MIA,1,3,0,100.0,0,0,17,0,0,70.2,76.2,76.1,67.3,69.6,85.5,1,0,0,0,10,0.0,0,0,0,108.3,1,0,0,23,0,45,68,1,0,0,1,0,39,67,1,22,5,1,5,0,1,1,0,10,5,10.0
Khalil Mack,8640,ED,LAC,1,0,0,,0,0,27,0,0,60.0,82.8,79.7,81.0,64.3,72.3,3,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,47,47,0,0,47,0,0,0,29,17,0,2,1,0,0,5,0,0,0,
DaQuan Jones,8747,DI,BUF,1,1,0,,0,0,4,0,0,,66.0,78.1,65.5,62.2,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,44,44,9,35,0,0,0,0,16,28,0,2,2,1,0,0,0,0,0,
Shelby Harris,8869,DI,CLV,1,1,0,,0,0,8,0,0,,60.0,0.0,64.2,63.2,30.1,0,2,0,0,,25.0,1,0,1,0.0,0,0,0,0,0,0,53,53,0,34,1,18,0,0,23,30,0,2,2,0,0,2,0,0,0,
Mike Pennel,9316,DI,KC,1,2,0,,0,0,16,0,0,,61.7,75.3,55.3,62.5,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,2,21,0,0,0,0,7,16,0,1,2,0,0,0,0,0,0,
Leonard Williams,9439,DI,SEA,1,2,1,,0,0,29,0,0,66.7,69.9,78.4,57.0,67.7,72.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,50,50,7,17,8,18,0,0,29,19,0,3,4,1,0,0,0,0,0,
Arik Armstead,9450,ED,JAX,1,0,0,,0,0,15,0,0,61.5,71.0,77.6,54.2,69.7,29.7,1,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,33,33,1,2,17,13,0,0,20,13,0,2,2,0,0,1,0,0,0,
Bud Dupree,9455,ED,LAC,1,1,0,,0,0,27,0,0,61.5,72.0,74.4,61.0,70.7,72.8,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,22,22,0,0,22,0,0,0,16,5,0,0,1,0,0,2,0,0,0,
Preston Smith,9471,ED,PIT,1,0,0,,0,0,25,0,0,60.0,54.7,74.2,67.7,43.8,,0,2,0,0,,,0,0,0,0.0,0,0,0,0,0,1,19,19,0,0,11,8,0,0,13,5,0,0,0,0,0,2,0,0,0,
Eddie Goldman,9472,DI,ATL,1,1,0,,0,0,2,0,0,,64.4,0.0,85.1,58.6,26.8,0,0,0,0,,40.0,2,0,1,0.0,0,1,0,0,0,0,29,29,26,3,0,0,0,0,14,15,0,2,2,0,0,1,0,0,0,
Eric Kendricks,9478,LB,DAL,1,2,0,83.3,0,0,9,0,0,62.1,61.2,78.0,49.8,62.6,71.9,0,0,0,0,19,8.3,1,0,0,138.9,5,0,0,65,0,45,71,5,0,0,5,0,0,66,7,19,1,5,9,1,6,0,1,47,44,9.4
Ronald Darby,9483,CB,JAX,1,0,0,,0,0,15,0,0,77.4,76.3,71.7,,61.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,14,11,17,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,
Jordan Hicks,9517,LB,CLV,1,1,0,66.7,0,0,8,0,0,90.1,90.0,73.3,55.8,74.5,78.7,0,1,0,0,11,0.0,0,1,0,78.5,2,0,0,61,1,29,65,1,0,0,1,0,0,64,2,34,2,3,5,0,3,1,0,15,21,7.5
Za'Darius Smith,9555,ED,DET,1,0,0,,0,0,11,0,0,60.0,56.6,0.0,67.4,60.2,71.6,0,2,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,1,21,21,0,2,16,3,0,0,14,6,0,1,1,0,0,3,0,0,0,
Kwon Alexander,9557,LB,DET,1,3,0,100.0,0,0,11,0,0,39.2,61.7,72.8,,78.0,78.4,0,0,0,0,21,0.0,0,0,0,118.8,1,0,0,16,0,7,17,1,0,0,1,0,0,16,0,10,0,0,1,0,1,0,0,21,12,21.0
Grady Jarrett,9570,DI,ATL,1,1,0,,0,0,2,0,0,,69.4,0.0,61.8,78.9,69.6,1,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,47,47,4,35,1,7,0,0,29,18,0,2,2,2,0,1,0,0,0,
DeShawn Williams,9891,DI,CAR,1,0,0,,0,0,5,0,0,,47.5,76.8,51.7,51.2,70.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,26,26,1,6,14,5,0,0,12,14,0,2,2,0,0,1,0,0,0,
T.Y. McGill,10156,DI,CLV,1,0,0,,0,0,8,0,0,60.0,83.3,73.6,84.5,62.9,69.0,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,0,12,0,0,0,0,8,4,0,0,2,0,0,1,0,0,0,
Joey Bosa,10637,ED,LAC,1,1,0,,0,0,27,0,0,,39.1,0.0,63.7,41.8,71.4,0,4,0,0,,0.0,0,0,2,0.0,0,1,0,0,0,0,42,42,0,0,42,0,0,0,30,12,0,1,0,0,0,5,0,0,0,
Jalen Ramsey,10639,CB,MIA,1,0,0,75.0,0,0,17,0,0,39.8,43.7,78.6,,66.2,77.4,0,0,0,0,42,0.0,0,1,1,116.7,6,0,0,1,56,46,68,0,0,0,0,0,0,68,0,22,11,2,4,0,8,0,0,146,44,24.3
Leonard Floyd,10643,ED,SF,1,0,0,,0,0,28,0,0,61.0,54.5,77.3,58.2,51.3,72.0,0,0,0,0,,,0,0,0,0.0,0,2,0,1,0,2,28,27,0,0,27,0,0,1,19,7,0,2,0,0,0,2,0,0,0,
Kenny Clark,10661,DI,GB,1,1,0,,0,0,12,0,0,60.5,80.1,77.8,64.2,79.1,50.9,0,1,0,0,,11.1,1,0,0,0.0,0,0,0,0,0,0,52,52,4,40,0,8,0,0,30,22,0,6,7,1,0,1,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,2,0,,0,0,17,0,0,45.2,54.6,80.7,58.4,59.1,46.1,0,2,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,4,47,47,0,0,45,2,0,0,28,15,0,1,1,1,0,2,0,0,0,
Chris Jones,10671,DI,KC,1,0,0,,0,0,16,0,0,63.3,68.1,0.0,63.2,64.3,68.4,0,5,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,46,46,0,13,12,21,0,0,32,14,0,2,2,1,0,5,0,0,0,
Austin Johnson,10677,DI,BUF,1,1,0,,0,0,4,0,0,,52.5,75.0,65.7,49.7,69.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,0,21,0,0,0,0,8,13,0,2,2,0,0,1,0,0,0,
Jihad Ward,10678,DI,MIN,1,0,0,,0,0,18,0,0,62.2,35.5,76.2,54.6,28.5,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,4,20,0,7,0,0,23,8,0,2,3,0,0,0,0,0,0,
A'Shawn Robinson,10680,DI,CAR,1,1,0,,0,0,5,0,0,62.5,62.4,76.4,57.4,57.7,72.1,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,45,45,0,28,1,16,0,0,19,26,0,3,3,0,0,3,0,0,0,
Jarran Reed,10683,DI,SEA,1,1,1,,0,0,29,0,0,60.0,84.1,76.7,77.3,73.1,68.7,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,41,41,0,27,0,14,0,0,26,13,0,1,1,0,0,3,0,0,0,
Vonn Bell,10695,S,CIN,1,0,0,,0,0,7,0,0,61.5,62.2,70.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,7,8,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,
Kevin Byard,10698,S,CHI,1,0,0,50.0,0,0,6,0,0,63.2,63.8,75.7,73.7,55.9,41.0,0,0,0,0,7,28.6,2,1,0,58.3,1,0,0,25,0,28,61,5,0,0,5,0,27,56,2,31,4,1,5,0,2,0,0,7,1,7.0
Maliek Collins,10701,DI,SF,1,0,0,,0,0,28,0,0,,63.8,76.4,74.9,47.7,67.3,0,2,0,0,,,0,0,0,0.0,0,1,0,0,0,0,30,30,0,23,0,7,0,0,19,11,0,1,0,0,0,3,0,0,0,
Jonathan Bullard,10706,DI,MIN,1,0,0,,0,0,18,0,0,,29.1,76.6,54.3,29.5,28.9,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,29,29,0,4,9,16,0,0,6,23,0,1,2,0,0,0,0,0,0,
Daryl Worley,10711,S,TEN,1,0,0,66.7,0,0,31,0,0,62.3,61.5,80.5,59.1,56.8,40.6,0,1,0,0,7,28.6,2,0,0,74.3,2,0,0,13,0,34,59,3,0,0,3,0,36,56,1,24,7,1,5,0,3,1,0,12,7,6.0
Kendall Fuller,10718,CB,MIA,1,0,0,70.0,0,0,17,0,0,55.2,57.3,77.7,,66.7,60.1,0,0,0,0,18,12.5,1,0,0,85.4,7,0,0,5,60,46,67,0,0,0,0,0,0,67,0,21,2,5,7,0,10,0,0,60,22,8.6
Justin Simmons,10732,S,ATL,1,0,0,66.7,0,0,2,0,0,46.0,48.1,80.8,68.4,64.1,83.7,0,2,0,0,18,0.0,0,0,0,91.0,2,0,0,11,1,35,59,4,0,0,4,0,37,55,2,22,6,1,5,0,3,2,0,24,7,12.0
De'Vondre Campbell,10749,LB,SF,1,1,0,100.0,0,0,28,0,0,77.6,80.3,72.5,,67.6,80.7,0,0,0,0,7,0.0,0,0,0,84.7,3,0,0,30,0,21,34,1,0,0,1,0,0,33,0,13,3,3,8,0,3,0,0,13,8,4.3
David Onyemata,10754,DI,ATL,1,0,0,,0,0,2,0,0,61.3,70.0,76.2,56.9,65.1,69.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,35,35,0,18,2,15,0,0,19,16,0,2,2,1,0,1,0,0,0,
Matthew Judon,10780,ED,ATL,1,0,0,100.0,0,0,2,0,0,49.7,54.0,76.3,63.8,53.4,72.8,0,1,0,0,14,0.0,0,0,0,118.8,1,1,0,0,0,7,33,33,0,0,32,1,0,0,12,14,0,1,1,0,1,2,0,14,5,14.0
Quinton Jefferson,10781,DI,BUF,1,0,0,,0,0,4,0,0,,40.2,75.6,59.1,38.6,24.4,1,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,19,19,3,6,7,3,0,0,11,8,0,1,1,0,0,1,0,0,0,
Kamu Grugier-Hill,10842,LB,MIN,1,0,0,75.0,0,0,18,0,0,31.1,31.3,73.2,56.0,65.0,78.4,0,0,0,0,18,0.0,0,0,0,107.3,3,0,0,16,0,10,17,0,0,0,0,0,0,17,2,5,1,0,2,0,4,0,0,41,21,13.7
Elandon Roberts,10848,LB,PIT,1,1,0,0.0,0,0,25,0,0,66.2,79.6,72.8,59.9,77.9,76.8,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,26,0,12,28,0,0,0,0,0,0,28,1,15,2,2,2,1,1,0,0,0,0,
Jalen Mills,10867,S,NYJ,1,3,0,100.0,0,0,22,0,0,63.9,65.3,76.7,59.4,62.1,80.4,0,0,0,0,10,0.0,0,0,0,135.4,3,0,0,17,0,36,49,0,0,0,0,0,26,49,1,12,6,0,2,0,3,0,1,21,11,7.0
Mike Hilton,10898,CB,CIN,1,0,1,100.0,0,0,7,0,0,50.8,54.1,74.0,69.5,50.3,77.2,0,0,0,0,15,0.0,0,0,0,142.7,4,0,0,3,0,22,34,0,0,0,0,0,0,34,1,11,31,1,3,0,4,0,1,35,7,8.8
Morgan Fox,11184,DI,LAC,1,0,0,,0,0,27,0,0,,41.2,76.1,48.8,45.9,67.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,3,17,2,12,0,0,25,9,0,1,1,0,0,1,0,0,0,
Roy Robertson-Harris,11341,DI,SEA,1,0,0,,0,0,29,0,0,,52.0,73.0,51.9,59.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,12,12,0,2,3,7,0,0,8,4,0,0,0,0,0,0,0,0,0,
Myles Garrett,11756,ED,CLV,1,0,0,,0,0,8,1,0,,86.3,81.6,90.7,61.1,69.2,2,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,49,49,0,0,49,0,0,0,22,27,0,1,0,0,0,4,0,0,0,
Solomon Thomas,11758,DI,NYJ,1,0,0,,0,0,22,0,0,62.7,85.2,74.8,70.1,72.3,70.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,26,26,0,9,0,17,0,0,18,8,0,2,3,1,0,1,0,0,0,
Jamal Adams,11761,S,DET,1,0,0,100.0,0,0,11,0,0,50.1,47.7,73.2,53.2,60.4,75.8,0,0,0,0,12,0.0,0,0,0,116.7,1,0,0,0,1,1,8,1,0,0,1,0,0,7,2,5,6,0,1,0,1,0,0,12,6,12.0
Haason Reddick,11768,ED,NYJ,1,0,0,,0,0,22,0,0,64.8,59.4,78.3,51.9,65.9,70.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,6,53,52,0,0,52,0,0,1,33,14,1,1,1,1,0,1,0,0,0,
Malik Hooker,11770,S,DAL,1,2,0,,0,0,9,0,0,64.3,71.7,75.6,,76.7,81.9,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,26,0,52,71,2,0,0,2,0,40,69,0,19,3,2,5,0,0,0,0,0,0,
Adoree' Jackson,11773,CB,NYG,1,0,0,33.3,0,0,21,0,0,66.4,58.2,78.6,,30.0,76.7,0,0,0,0,14,0.0,0,1,0,49.3,1,0,0,3,63,38,68,1,0,0,1,0,0,67,0,30,1,2,3,1,3,0,0,14,9,14.0
Charles Harris,11777,ED,PHI,1,0,0,,0,0,24,0,0,,57.5,69.8,59.0,59.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,
T.J. Watt,11785,ED,PIT,1,2,0,,0,0,25,0,0,60.0,76.3,81.2,66.7,74.4,74.2,2,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,64,64,0,0,64,0,0,0,41,22,0,2,2,1,0,5,0,0,0,
Kevin King,11788,CB,ATL,1,0,0,,0,0,2,0,0,60.8,61.2,66.2,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,4,4,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,
Budda Baker,11791,S,ARZ,1,7,0,100.0,0,0,1,0,0,76.3,87.2,76.6,70.4,81.0,82.1,0,0,0,0,3,5.0,1,0,0,79.2,1,0,0,26,1,29,63,1,0,0,1,0,21,62,2,32,14,7,12,1,1,0,0,3,2,3.0
Marcus Maye,11794,S,LAC,1,1,0,0.0,0,0,27,0,0,70.1,74.1,74.2,59.1,66.1,80.2,0,2,0,0,,0.0,0,0,0,39.6,0,0,0,12,0,41,61,1,0,0,1,0,43,60,1,19,5,0,2,0,1,2,0,0,0,
DeMarcus Walker,11806,ED,CHI,1,0,0,,0,0,6,0,0,,30.0,79.2,53.1,28.3,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,40,40,0,1,28,11,0,0,22,18,0,0,0,0,0,1,0,0,0,
Dalvin Tomlinson,11810,DI,CLV,1,0,0,,0,0,8,0,0,,63.7,78.5,60.2,62.5,67.3,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,53,53,5,43,0,5,0,0,23,30,0,1,1,0,0,2,0,0,0,
Chidobe Awuzie,11815,CB,TEN,1,1,0,0.0,0,0,31,0,0,76.7,76.5,76.0,,65.7,76.6,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,2,40,29,43,0,0,0,0,0,0,43,0,14,1,0,2,0,1,0,0,0,0,
Larry Ogunjobi,11820,DI,PIT,1,1,0,,0,0,25,0,0,,70.7,72.0,61.8,66.7,69.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,9,9,0,1,1,7,0,0,6,3,0,1,1,0,0,1,0,0,0,
Ahkello Witherspoon,11821,CB,LA,1,0,0,,0,0,26,0,0,64.5,64.6,70.3,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,
Fabian Moreau,11836,CB,MIN,1,0,0,100.0,0,0,18,0,0,72.4,75.1,77.2,,76.1,78.9,0,0,0,0,9,0.0,0,0,0,104.2,1,0,0,0,37,27,39,0,0,0,0,0,0,39,0,12,2,1,5,0,1,0,0,9,4,9.0
Shaquill Griffin,11845,CB,MIN,1,0,0,80.0,0,0,18,0,0,54.7,57.7,77.2,,66.6,77.9,0,0,0,0,49,0.0,0,0,0,118.8,4,0,0,6,48,29,57,0,0,0,0,0,0,57,0,28,3,1,4,0,5,0,0,101,14,25.3
Jourdan Lewis,11846,CB,DAL,1,3,0,71.4,0,0,9,0,0,44.6,43.0,76.7,52.4,47.3,57.3,0,0,0,0,24,12.5,1,0,1,97.9,5,0,0,11,0,48,71,3,0,0,3,0,0,68,4,19,57,0,4,0,7,0,0,61,32,12.2
Cameron Sutton,11850,CB,PIT,1,0,0,0.0,0,0,25,0,0,71.2,72.4,72.6,,,,0,0,0,0,,,0,0,0,39.6,0,0,0,3,0,13,13,3,0,0,3,0,2,10,0,0,5,0,0,0,2,0,0,0,0,
Rasul Douglas,11854,CB,BUF,1,0,0,75.0,2,0,4,0,0,41.6,43.6,0.0,,67.8,78.8,0,0,0,0,37,0.0,0,0,3,116.7,3,0,0,7,52,28,61,0,0,0,0,0,0,61,0,33,2,1,5,0,4,0,0,65,21,21.7
Trey Hendrickson,11858,ED,CIN,1,0,0,,0,0,7,0,0,49.4,67.4,79.5,75.3,53.8,26.1,1,4,0,0,,100.0,2,0,0,0.0,0,1,0,2,0,3,49,47,0,0,47,0,0,2,30,16,0,1,0,0,0,6,0,0,0,
Rayshawn Jenkins,11868,S,SEA,1,0,0,,0,0,29,0,0,66.9,76.3,72.0,80.3,68.5,76.3,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,10,1,17,26,3,0,0,3,0,4,23,1,8,8,2,2,0,0,1,0,0,0,
Carl Lawson,11871,ED,DAL,1,0,0,100.0,0,0,9,0,0,58.7,49.8,78.6,55.4,,24.2,0,1,0,0,1,100.0,1,0,0,79.2,1,0,0,0,0,1,25,25,0,0,25,0,0,0,24,0,0,0,0,0,1,1,0,1,2,1.0
Carlos Watkins,11897,DI,DAL,1,0,0,,0,0,9,0,0,,58.0,72.4,66.3,54.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,10,10,0,9,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,
Damontae Kazee,11904,S,PIT,1,0,0,0.0,0,0,25,0,0,76.6,82.8,74.4,,,75.2,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,0,0,14,14,0,0,0,0,0,14,14,0,0,0,1,1,0,1,0,0,0,0,
Anthony Walker Jr.,11916,LB,MIA,1,2,0,83.3,0,0,17,0,0,36.9,41.2,75.4,51.5,62.9,54.8,0,1,0,0,15,12.5,1,0,0,102.1,5,0,0,53,2,36,62,4,0,0,4,0,0,58,7,19,3,0,5,0,6,1,0,51,44,10.2
Matt Milano,11918,LB,BUF,1,1,0,100.0,0,0,4,0,0,40.1,38.9,76.5,62.4,47.8,26.0,0,0,0,0,24,50.0,3,0,0,118.8,2,0,0,57,1,20,65,2,0,0,2,0,0,63,4,41,5,2,2,1,2,0,0,26,10,13.0
Chuck Clark,11941,S,NYJ,1,2,0,33.3,1,0,22,0,0,65.6,63.8,0.0,60.0,66.0,84.5,0,0,0,0,4,0.0,0,0,1,81.9,1,0,0,15,1,38,58,2,0,0,2,0,30,56,1,19,10,0,5,0,3,0,1,4,0,4.0
Xavier Woods,11946,S,CAR,1,0,0,100.0,0,0,5,0,0,57.2,52.9,76.0,,49.5,64.6,0,0,0,0,7,16.7,1,0,0,87.5,3,0,0,29,0,28,58,2,0,0,2,0,15,56,0,30,12,2,5,0,3,0,0,15,14,5.0
Al-Quadin Muhammad,11951,ED,DET,1,0,0,,0,0,11,0,0,61.6,63.6,80.2,56.0,58.7,29.8,1,2,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,37,37,0,0,37,0,0,0,22,15,0,3,4,0,0,3,0,0,0,
Jeremiah Ledbetter,11960,DI,JAX,1,0,0,,0,0,15,0,0,,49.1,74.0,54.4,52.3,67.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,18,18,7,11,0,0,0,0,8,10,0,0,1,0,0,0,0,0,0,
Patrick O'Connor,12005,DI,DET,1,1,0,,0,0,11,0,0,,30.5,0.0,61.3,31.8,68.6,0,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,41,41,15,23,0,3,0,0,23,18,0,0,0,0,0,2,0,0,0,
Adam Butler,12214,DI,LV,1,0,0,,1,0,23,0,0,60.0,47.9,0.0,59.7,53.7,27.4,1,0,0,0,,40.0,2,0,1,0.0,0,1,0,0,0,1,49,49,4,43,0,2,0,0,27,21,0,2,3,0,0,2,0,0,0,
Nathan Shepherd,24614,DI,NO,1,0,0,,0,0,20,0,0,,55.4,76.1,58.2,54.7,68.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,0,20,0,14,0,0,22,12,0,1,2,0,0,0,0,0,0,
Foyesade Oluokun,24904,LB,JAX,1,1,0,100.0,0,0,15,0,0,57.0,65.2,76.7,59.1,71.0,51.9,0,0,0,0,13,16.7,2,0,0,92.7,4,0,0,53,0,34,64,5,0,0,5,0,0,59,1,29,6,5,9,0,4,0,0,25,26,6.3
Sean Murphy-Bunting,25891,CB,ARZ,1,1,0,33.3,0,0,1,0,0,56.2,61.4,75.9,,72.8,43.9,0,0,0,0,8,20.0,1,1,0,42.4,2,0,0,12,45,28,58,0,0,0,0,0,1,58,0,30,0,1,3,0,6,0,0,9,11,4.5
Maxx Crosby,26316,ED,LV,1,1,1,,1,0,23,0,0,,47.4,17.7,53.1,55.3,30.0,1,3,0,0,,33.3,1,0,1,0.0,0,0,0,0,0,0,62,62,0,0,61,1,0,0,38,24,0,1,1,1,0,4,0,0,0,
