player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
William Gholston,7908,DI,TB,1,1,0,,0,0,30,0,0,60.0,64.7,73.0,73.1,54.0,67.4,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,11,11,0,3,3,5,0,0,6,5,0,0,0,0,0,1,0,0,0,
Jordan Poyer,8000,S,MIA,1,3,0,50.0,0,0,17,0,0,71.1,76.7,78.1,58.7,72.1,84.2,0,0,0,0,10,0.0,0,0,0,64.6,1,0,0,22,1,49,70,0,0,0,0,0,43,70,1,20,4,1,4,0,2,0,0,10,8,10.0
Jadeveon Clowney,8636,ED,CAR,1,1,1,,1,0,5,0,0,64.9,64.0,11.3,79.3,47.3,31.3,0,2,0,0,,20.0,1,0,1,0.0,0,0,0,0,0,5,60,60,0,0,60,0,0,0,34,21,0,2,3,0,0,2,0,0,0,
Khalil Mack,8640,ED,LAC,1,0,0,,0,0,27,0,0,,39.6,71.1,56.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
Jimmie Ward,8665,S,HST,1,2,0,50.0,0,0,13,0,0,70.4,70.8,74.3,,62.8,56.7,0,0,0,1,15,12.5,1,0,0,68.8,2,0,0,15,2,21,43,0,0,0,0,0,18,43,0,22,8,1,5,0,4,0,1,24,13,12.0
Kyle Van Noy,8675,ED,BLT,1,1,0,100.0,0,0,3,0,0,47.6,58.9,1.5,67.0,61.2,72.4,1,8,0,0,10,0.0,0,0,1,108.3,1,0,0,3,0,5,59,56,0,0,56,0,0,3,48,6,0,0,1,0,1,9,0,10,5,10.0
DaQuan Jones,8747,DI,BUF,1,0,0,,0,0,4,0,0,,66.0,77.3,73.4,56.2,67.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,8,21,0,0,0,0,15,14,0,1,1,0,0,1,0,0,0,
Denico Autry,8982,ED,HST,1,1,0,,0,0,13,0,0,,60.9,79.2,65.7,53.2,71.4,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,39,39,0,2,30,7,0,0,22,17,0,1,1,0,0,3,0,0,0,
Mike Pennel,9316,DI,KC,1,0,0,,0,0,16,0,0,58.7,71.0,75.1,57.2,74.3,68.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,25,25,3,22,0,0,0,0,8,15,0,2,2,0,0,0,0,0,0,
Dante Fowler Jr.,9436,ED,WAS,1,1,0,,0,0,32,0,0,,56.1,0.0,65.2,58.6,74.8,0,3,0,0,,0.0,0,0,1,0.0,0,2,0,0,0,0,39,39,0,1,36,2,0,0,19,20,0,4,2,0,0,5,0,0,0,
Arik Armstead,9450,ED,JAX,1,0,0,,0,0,15,0,0,60.0,50.8,79.3,61.2,44.4,26.5,1,2,0,0,,50.0,2,0,0,0.0,0,0,0,0,0,0,38,37,0,1,27,9,0,1,21,17,1,0,2,0,0,3,0,0,0,
Bud Dupree,9455,ED,LAC,1,0,0,,0,1,27,0,0,90.5,69.1,76.7,64.8,46.0,75.6,0,2,0,0,,0.0,0,0,0,0.0,0,2,0,1,0,0,38,37,0,0,37,0,0,1,25,13,0,4,3,1,0,4,0,0,0,
Preston Smith,9471,ED,PIT,1,0,0,,0,0,25,0,0,72.4,72.1,74.7,56.7,65.0,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,23,23,0,0,22,1,0,0,12,9,0,1,2,1,0,0,0,0,0,
Eddie Goldman,9472,DI,ATL,1,2,0,,0,0,2,0,0,,89.7,77.3,54.7,89.0,68.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,24,23,21,2,0,0,0,1,9,15,0,1,1,0,0,1,0,0,0,
Eric Kendricks,9478,LB,DAL,1,2,0,50.0,0,0,9,0,0,56.3,57.6,77.8,51.2,62.6,82.1,0,0,0,0,12,0.0,0,0,0,68.8,1,0,0,56,0,29,60,1,0,0,1,0,0,59,4,27,3,2,6,0,2,0,0,12,21,12.0
Denzel Perryman,9481,LB,LAC,1,0,0,100.0,0,0,27,0,0,46.2,52.7,74.4,,67.5,28.7,0,0,0,0,14,33.3,1,0,0,118.8,1,0,0,27,0,16,29,0,0,0,0,0,0,29,0,13,2,0,2,0,1,0,0,14,10,14.0
Ronald Darby,9483,CB,JAX,1,0,0,50.0,0,0,15,0,0,92.6,90.7,74.8,,46.7,76.8,0,0,0,0,21,0.0,0,1,0,68.8,3,0,0,6,29,21,41,0,0,0,0,0,0,41,0,20,6,1,3,0,6,0,0,36,7,12.0
Jordan Phillips,9485,DI,BUF,1,0,0,,0,0,4,0,0,,62.6,74.6,60.5,61.4,69.0,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,0,15,0,6,0,0,11,10,0,2,2,0,0,1,0,0,0,
Danielle Hunter,9521,ED,HST,1,0,0,,0,0,13,0,0,60.0,80.9,8.7,76.4,78.2,74.9,1,2,0,0,,0.0,0,0,1,0.0,0,0,0,2,0,1,53,51,0,0,51,0,0,2,26,26,0,6,6,0,0,3,0,0,0,
Grady Jarrett,9570,DI,ATL,1,2,0,,0,0,2,0,0,60.0,54.9,77.0,66.9,46.5,70.5,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,1,32,0,5,0,0,22,16,0,0,2,0,0,2,0,0,0,
Rakeem Nunez-Roches,9650,DI,NYG,1,2,0,,0,0,21,0,0,,30.5,0.0,59.4,36.3,70.7,1,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,44,44,1,31,1,11,0,0,16,28,0,2,2,0,0,1,0,0,0,
Neville Hewitt,9836,LB,HST,1,0,0,,0,0,13,0,0,60.0,42.9,64.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
DeShawn Williams,9891,DI,CAR,1,0,0,,0,0,5,0,0,,39.0,76.2,57.2,34.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,28,28,2,20,1,5,0,0,21,7,0,0,0,0,0,0,0,0,0,
Efe Obada,10235,ED,WAS,1,0,0,,0,0,32,0,0,,59.8,76.7,55.3,61.5,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,0,0,15,0,0,0,6,9,0,1,1,0,0,0,0,0,0,
Joey Bosa,10637,ED,LAC,1,0,0,,0,0,27,0,0,,51.1,78.0,56.7,50.9,24.5,0,0,0,0,,,0,0,0,0.0,0,1,0,0,0,0,21,21,0,1,20,0,0,0,14,7,0,1,0,0,0,1,0,0,0,
Jalen Ramsey,10639,CB,MIA,1,0,0,62.5,0,0,17,0,0,74.6,75.9,78.0,70.5,63.8,77.8,0,1,0,0,12,0.0,0,0,0,69.3,5,0,0,4,64,47,70,0,0,0,0,0,0,70,3,20,2,1,4,0,8,1,0,29,25,5.8
DeForest Buckner,10641,DI,IND,1,2,0,,0,0,14,0,0,,88.6,78.5,90.3,67.0,72.2,1,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,59,59,1,50,3,5,0,0,35,24,0,3,5,0,0,5,0,0,0,
Leonard Floyd,10643,ED,SF,1,0,0,,0,0,28,0,0,61.0,46.9,78.9,43.3,60.4,25.9,0,4,0,0,,75.0,3,0,0,0.0,0,0,0,0,0,1,41,41,0,0,41,0,0,0,27,13,0,0,1,0,0,4,0,0,0,
Eli Apple,10644,CB,LAC,1,0,0,0.0,0,0,27,0,0,51.1,51.8,71.7,,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,9,7,9,0,0,0,0,0,0,9,0,2,0,0,0,0,1,0,0,0,0,
Sheldon Rankins,10646,DI,CIN,1,0,0,,0,0,7,0,0,,47.1,76.7,49.6,52.1,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,41,41,3,29,1,8,0,0,26,15,0,1,1,0,0,0,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,1,0,100.0,0,0,17,0,0,57.9,59.6,80.1,50.1,71.8,73.1,0,0,0,0,15,0.0,0,0,0,102.1,2,0,0,0,0,2,50,50,0,1,46,3,0,0,32,16,0,1,2,0,2,0,0,17,2,8.5
Chris Jones,10671,DI,KC,1,1,0,,0,0,16,0,0,,79.2,78.5,69.8,73.9,67.3,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,51,51,0,29,10,12,0,0,34,17,0,0,0,0,0,2,0,0,0,
Austin Johnson,10677,DI,BUF,1,0,0,,0,0,4,0,0,62.1,47.2,75.2,53.8,32.4,,0,0,0,1,,,0,0,0,0.0,0,0,0,0,0,0,20,20,1,19,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,
Jihad Ward,10678,DI,MIN,1,0,0,,0,0,18,0,0,,67.2,73.9,59.3,66.6,67.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,18,18,0,6,0,12,0,0,15,3,0,1,1,0,0,1,0,0,0,
A'Shawn Robinson,10680,DI,CAR,1,2,0,,0,1,5,0,0,,72.5,77.2,62.7,70.9,51.8,0,3,0,0,,12.5,1,0,0,0.0,0,1,0,0,0,0,53,53,0,35,3,15,0,0,27,26,0,5,5,1,0,4,0,0,0,
Vonn Bell,10695,S,CIN,1,1,0,,0,0,7,0,0,58.7,52.3,74.5,58.4,47.9,29.0,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,8,1,20,33,1,0,0,1,0,15,32,1,12,8,0,1,0,0,0,0,0,0,
Kevin Byard,10698,S,CHI,1,2,0,80.0,0,0,6,0,0,54.5,67.0,74.1,,82.9,88.9,0,0,0,0,24,0.0,0,1,0,114.2,4,0,0,24,0,32,64,2,0,0,2,0,32,62,0,32,6,2,10,0,5,0,0,57,49,14.3
Maliek Collins,10701,DI,SF,1,0,0,,0,0,28,0,0,,52.8,0.0,59.4,59.3,28.4,0,3,0,0,,50.0,1,0,1,0.0,0,1,0,0,0,0,44,44,0,19,0,25,0,0,28,16,0,2,1,0,0,4,0,0,0,
Jonathan Bullard,10706,DI,MIN,1,0,0,,0,0,18,0,0,,52.5,74.6,52.1,56.9,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,11,0,11,0,0,10,12,0,1,1,0,0,0,0,0,0,
Kendall Fuller,10718,CB,MIA,1,0,0,75.0,0,0,17,1,0,48.2,52.9,76.4,,72.7,61.4,0,0,0,0,17,16.7,1,0,0,106.3,3,0,0,1,35,25,37,0,0,0,0,0,0,37,0,12,1,0,5,0,4,0,0,40,3,13.3
Nick Vigil,10721,LB,DAL,1,1,0,,0,0,9,0,0,,70.2,71.0,,66.4,77.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,0,8,0,0,0,0,0,0,8,0,8,0,1,1,0,0,0,0,0,0,
Justin Simmons,10732,S,ATL,1,1,0,50.0,0,0,2,0,0,42.9,45.8,76.8,59.1,68.6,82.6,0,0,0,0,40,0.0,0,1,0,135.4,2,0,0,16,0,26,53,0,0,0,0,0,33,53,1,26,4,1,3,0,4,0,1,74,32,37.0
Sheldon Day,10737,DI,WAS,1,4,0,,0,0,32,0,0,,89.9,76.3,62.0,88.8,72.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,1,24,0,6,0,0,12,19,0,3,4,1,0,1,0,0,0,
Eric Murray,10740,S,HST,1,1,0,100.0,0,0,13,0,0,49.2,52.2,74.7,,67.3,82.1,0,0,0,0,37,0.0,0,0,0,118.8,2,0,0,15,0,28,51,0,0,0,0,0,27,51,0,23,9,0,3,0,2,0,0,61,32,30.5
Miles Killebrew,10745,S,PIT,1,0,0,,0,0,25,0,0,,60.0,65.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
De'Vondre Campbell,10749,LB,SF,1,1,0,66.7,0,0,28,0,0,61.8,64.4,73.7,64.4,60.5,32.8,0,1,0,0,12,22.2,2,1,0,74.3,6,0,0,55,0,33,61,0,0,0,0,0,0,61,1,27,6,5,6,1,9,1,0,36,36,6.0
David Onyemata,10754,DI,ATL,1,0,0,,0,0,2,0,0,,40.5,75.1,60.7,39.5,71.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,25,0,3,5,17,0,0,10,15,0,3,3,2,0,1,0,0,0,
Dean Lowry,10771,DI,PIT,1,0,0,,0,0,25,0,0,,59.9,67.2,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Matthew Judon,10780,ED,ATL,1,0,0,,0,0,2,0,0,62.1,55.0,76.7,55.2,54.6,69.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,5,32,31,0,1,30,0,0,1,12,15,0,1,1,0,0,1,0,0,0,
Quinton Jefferson,10781,DI,BUF,1,0,0,,0,0,4,0,0,,66.9,73.7,64.9,,67.3,0,1,0,0,,,0,0,1,0.0,0,1,0,0,0,0,17,17,2,2,1,12,0,0,17,0,0,1,0,0,0,2,0,0,0,
DJ Reader,10800,DI,DET,1,0,0,,0,0,11,0,0,,62.0,77.2,53.0,64.9,67.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,39,39,22,17,0,0,0,0,19,20,0,1,1,0,0,0,0,0,0,
Elandon Roberts,10848,LB,PIT,1,1,0,,0,0,25,0,0,67.5,59.1,72.6,49.0,57.1,46.7,0,2,0,0,,16.7,1,0,0,0.0,0,0,0,40,1,18,43,1,0,0,1,0,0,42,8,17,1,3,4,0,0,2,0,0,0,
Jalen Mills,10867,S,NYJ,1,5,0,100.0,0,0,22,0,0,49.1,52.3,75.3,59.1,65.4,35.7,0,0,0,0,17,25.0,3,0,0,118.8,1,0,0,15,4,26,59,2,0,0,2,0,28,57,1,32,10,0,4,0,1,0,0,17,6,17.0
Mike Hilton,10898,CB,CIN,1,3,0,50.0,0,0,7,0,0,50.0,58.3,74.4,54.8,82.8,78.2,0,1,0,0,19,0.0,0,0,0,83.3,1,0,0,7,0,26,42,0,0,0,0,0,0,42,2,14,35,1,2,0,2,1,0,19,14,19.0
Morgan Fox,11184,DI,LAC,1,2,0,,0,0,27,0,0,60.0,67.1,75.6,63.6,63.8,70.6,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,34,34,0,16,1,17,0,0,21,12,0,2,2,1,0,2,0,0,0,
Jonathan Jones,11217,CB,NE,1,0,0,100.0,0,0,19,0,0,61.2,63.3,76.5,,65.2,77.5,0,0,0,0,11,0.0,0,0,0,95.8,3,0,0,7,15,34,52,1,0,0,1,0,22,51,0,18,7,2,4,0,3,0,0,21,11,7.0
Haason Reddick,11768,ED,NYJ,1,0,0,,0,0,22,0,0,,71.3,75.6,57.0,75.6,71.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,0,22,0,0,0,14,8,0,2,2,0,0,0,0,0,0,
Derek Barnett,11769,ED,HST,1,0,0,,0,0,13,0,0,,52.4,78.3,60.2,50.1,25.0,1,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,24,24,0,0,24,0,0,0,12,12,0,0,0,0,0,1,0,0,0,
Malik Hooker,11770,S,DAL,1,0,0,,0,0,9,0,0,64.6,68.8,77.4,60.0,62.5,81.9,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,12,0,32,65,1,0,0,1,0,51,64,1,32,1,0,3,0,0,1,0,0,0,
Marlon Humphrey,11771,CB,BLT,1,0,0,50.0,0,1,3,0,0,60.6,71.4,0.0,56.4,95.8,78.7,1,0,0,0,21,0.0,0,1,1,66.7,5,0,0,8,29,50,64,1,0,0,1,0,0,63,2,12,26,3,5,0,10,1,0,55,21,11.0
Adoree' Jackson,11773,CB,NYG,1,0,0,0.0,0,0,21,0,0,75.3,74.9,73.5,,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,14,13,15,0,0,0,0,0,0,15,0,2,1,0,0,0,1,0,0,0,0,
T.J. Watt,11785,ED,PIT,1,0,0,,0,0,25,0,0,60.0,76.2,80.9,74.0,63.7,,2,0,0,0,,100.0,1,0,0,0.0,0,0,0,1,0,1,56,55,0,0,55,0,0,1,35,20,0,0,0,0,0,2,0,0,0,
Kevin King,11788,CB,ATL,1,0,0,,0,0,2,0,0,60.0,61.3,64.4,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Budda Baker,11791,S,ARZ,1,1,0,75.0,0,0,1,0,0,78.0,89.5,77.1,66.8,85.6,83.9,0,0,0,0,14,0.0,0,1,0,90.6,3,1,0,26,0,37,58,1,0,0,1,0,17,57,4,17,14,5,7,2,4,1,0,25,9,8.3
Marcus Williams,11797,S,BLT,1,1,0,100.0,0,0,3,0,0,31.3,29.6,83.1,,62.3,82.1,0,0,0,0,70,0.0,0,0,0,158.3,3,0,0,8,0,66,81,2,0,0,2,0,63,79,0,15,8,1,3,1,3,0,1,82,28,27.3
Tyus Bowser,11802,ED,MIA,1,0,0,,0,0,17,0,0,64.2,54.6,75.4,62.8,42.5,,0,1,0,0,,,0,0,0,0.0,0,0,0,2,0,9,25,22,0,0,22,0,0,3,10,6,1,0,0,0,0,1,0,0,0,
DeMarcus Walker,11806,ED,CHI,1,1,0,,0,0,6,0,0,66.8,64.3,79.1,61.6,54.5,70.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,38,38,0,2,28,8,0,0,17,20,0,1,1,0,0,1,0,0,0,
Larry Ogunjobi,11820,DI,PIT,1,1,0,,0,0,25,0,0,,46.9,77.6,52.6,49.1,71.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,39,39,0,9,10,20,0,0,23,16,0,2,2,1,0,0,0,0,0,
Ahkello Witherspoon,11821,CB,LA,1,0,0,50.0,0,0,26,0,0,74.4,74.2,72.8,,60.0,,0,0,0,0,2,,0,0,0,56.3,1,0,0,0,13,11,13,0,0,0,0,0,0,13,0,2,0,0,0,0,2,0,0,2,1,2.0
Alex Anzalone,11831,LB,DET,1,0,0,60.0,0,0,11,0,0,60.3,61.3,76.4,64.3,59.3,78.5,0,1,0,0,32,0.0,0,1,0,101.3,3,0,0,49,1,34,68,5,0,0,5,0,0,63,5,29,13,3,5,0,5,1,0,59,28,19.7
Shaquill Griffin,11845,CB,MIN,1,1,0,100.0,0,0,18,0,0,58.1,58.6,72.1,,60.0,76.9,0,0,0,0,10,0.0,0,0,0,108.3,1,0,0,0,10,8,10,0,0,0,0,0,0,10,0,2,0,0,2,0,1,0,0,10,0,10.0
Jourdan Lewis,11846,CB,DAL,1,4,0,100.0,1,0,9,0,0,40.3,42.5,74.6,54.7,55.0,79.9,0,0,0,0,11,0.0,0,0,1,141.0,3,0,0,19,2,30,59,3,0,0,3,0,1,56,3,26,34,0,2,0,3,0,1,25,11,8.3
Cameron Sutton,11850,CB,PIT,1,0,0,0.0,0,0,25,0,0,27.9,27.4,72.9,,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,1,1,17,19,0,0,0,0,0,3,19,0,2,14,0,0,0,3,0,0,0,0,
Rasul Douglas,11854,CB,BUF,1,1,0,100.0,0,0,4,0,0,42.7,48.1,77.2,58.8,72.5,78.3,0,0,0,0,23,0.0,0,0,1,118.8,6,0,0,6,51,36,59,1,0,0,1,0,0,58,1,22,1,0,4,0,6,0,0,82,17,13.7
Trey Hendrickson,11858,ED,CIN,1,2,0,100.0,0,0,7,0,0,44.6,75.4,79.7,73.5,73.2,75.2,0,6,0,0,11,20.0,1,0,0,112.5,1,0,0,0,0,2,54,54,0,0,53,1,0,0,33,19,0,1,2,1,1,6,0,11,6,11.0
Eddie Jackson,11867,S,BLT,1,0,0,,0,0,3,0,0,62.2,66.8,71.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,13,16,0,0,0,0,0,11,16,0,3,1,0,0,0,0,0,0,0,0,
Carl Lawson,11871,ED,DAL,1,0,0,,0,0,9,0,0,60.2,50.8,80.6,62.5,36.9,69.2,0,1,0,0,,,0,0,0,0.0,0,1,0,1,0,2,43,42,0,1,40,1,0,1,26,15,0,0,0,0,0,2,0,0,0,
Deatrich Wise Jr.,11886,ED,NE,1,0,1,,0,0,19,0,0,,65.4,77.2,63.1,60.5,71.9,0,0,0,0,,,0,0,0,0.0,0,2,0,0,0,0,28,28,0,0,21,7,0,0,26,2,0,2,0,0,0,2,0,0,0,
Carlos Watkins,11897,DI,DAL,1,1,0,,0,0,9,0,0,,88.0,74.7,55.8,84.8,70.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,5,15,0,1,3,0,0,0,0,0,0,
Grover Stewart,11899,DI,IND,1,2,0,,1,0,14,0,0,,66.4,0.0,61.4,72.4,72.6,0,1,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,44,44,3,40,0,1,0,0,22,22,0,5,5,0,0,2,0,0,0,
Damontae Kazee,11904,S,PIT,1,0,0,100.0,0,0,25,0,0,62.3,63.8,73.9,,60.0,77.2,0,0,0,0,8,0.0,0,0,0,100.0,1,0,0,2,0,9,13,0,0,0,0,0,10,13,0,4,1,1,1,0,1,0,0,8,0,8.0
Anthony Walker Jr.,11916,LB,MIA,1,3,0,100.0,0,0,17,0,0,53.9,61.6,75.5,56.2,75.3,81.3,0,0,0,1,12,0.0,0,0,0,72.9,3,0,0,64,1,47,69,0,0,0,0,0,1,69,2,20,3,2,5,0,3,0,0,33,26,11.0
Davon Godchaux,11934,DI,NE,1,1,0,,0,0,19,0,0,,70.5,76.1,53.6,72.5,70.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,5,16,2,6,0,0,12,17,0,0,1,0,0,0,0,0,0,
Xavier Woods,11946,S,CAR,1,5,0,66.7,0,0,5,0,0,67.8,65.5,77.6,,51.0,73.9,0,0,0,1,11,10.0,1,0,0,38.9,2,0,0,15,1,43,75,0,0,0,0,0,52,75,0,32,7,1,4,0,3,0,0,15,1,7.5
