player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Shelby Harris,8869,DI,CLV,1,0,0,100.0,0,0,8,0,0,59.5,45.1,76.7,52.3,48.4,68.4,0,0,0,0,12,0.0,0,0,0,116.7,1,0,0,0,0,1,48,48,0,30,1,17,0,0,26,21,0,1,2,1,1,0,0,12,6,12.0
Denico Autry,8982,ED,HST,1,0,0,,1,0,13,0,0,,47.2,0.0,56.0,60.8,69.6,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,27,27,0,0,15,12,0,0,20,7,0,0,1,0,0,0,0,0,0,
Mike Pennel,9316,DI,KC,1,2,0,,0,0,16,0,0,,65.1,75.2,62.6,62.5,68.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,1,19,0,0,0,0,9,11,0,0,0,0,0,1,0,0,0,
Dante Fowler Jr.,9436,ED,WAS,1,0,0,,0,0,32,0,0,62.5,55.1,78.9,52.8,58.3,30.7,1,2,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,3,36,36,0,1,33,2,0,0,26,7,0,2,2,1,0,3,0,0,0,
Leonard Williams,9439,DI,SEA,1,1,0,0.0,0,0,29,0,0,78.3,92.6,0.0,68.9,60.1,72.7,0,2,1,1,,0.0,0,0,1,0.0,0,2,0,2,0,2,51,49,3,28,6,12,0,2,34,15,0,3,1,1,1,4,0,0,0,
Arik Armstead,9450,ED,JAX,1,0,1,,0,0,15,0,0,,86.1,76.0,79.6,69.2,69.6,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,0,7,6,17,0,0,22,8,0,1,1,0,0,2,0,0,0,
Bud Dupree,9455,ED,LAC,1,0,0,,0,0,27,0,0,,52.1,74.2,52.2,56.6,70.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,0,22,0,0,0,10,12,0,0,1,0,0,1,0,0,0,
Mario Edwards Jr.,9468,DI,HST,1,0,1,,0,0,13,0,0,,68.5,77.4,70.8,57.8,66.8,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,42,42,0,36,0,6,0,0,28,14,0,1,1,0,0,2,0,0,0,
Preston Smith,9471,ED,PIT,1,0,0,,0,0,25,1,0,60.0,65.1,76.3,63.5,60.0,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,1,25,25,0,1,22,2,0,0,20,4,0,0,0,0,0,1,0,0,0,
Eddie Goldman,9472,DI,ATL,1,1,0,,0,0,2,0,0,,52.1,75.5,54.5,54.5,69.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,21,0,0,0,0,0,8,13,0,1,1,0,0,0,0,0,0,
Eric Kendricks,9478,LB,DAL,1,3,0,0.0,0,1,9,0,0,43.6,76.4,77.7,96.8,70.9,54.6,0,0,0,0,,16.7,2,0,0,39.6,0,1,0,58,0,41,63,0,0,0,0,0,0,63,5,17,5,4,7,0,1,1,0,0,0,
Ronald Darby,9483,CB,JAX,1,0,0,40.0,0,0,15,0,0,53.4,55.1,76.6,,63.3,75.1,0,0,0,0,23,0.0,0,1,0,65.4,2,0,0,6,38,29,47,1,0,0,1,0,0,46,0,18,2,0,2,0,5,0,0,36,1,18.0
Jordan Phillips,9485,DI,BUF,1,1,0,,0,0,4,0,0,60.0,58.3,72.4,68.9,53.1,67.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,10,10,0,7,0,3,0,0,3,7,0,0,0,0,0,1,0,0,0,
Jordan Hicks,9517,LB,CLV,1,3,0,80.0,0,0,8,0,0,70.2,71.8,72.9,63.6,64.8,70.7,0,1,0,0,32,9.1,1,0,0,107.5,4,0,0,59,0,32,63,1,0,0,1,0,0,62,5,26,3,3,7,0,5,1,0,49,14,12.3
Danielle Hunter,9521,ED,HST,1,0,0,,0,0,13,0,0,,58.6,81.3,55.5,61.7,69.6,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,50,50,0,1,49,0,0,0,35,15,0,1,1,0,0,1,0,0,0,
Carl Davis Jr.,9523,DI,WAS,1,1,0,,0,0,32,0,0,60.0,75.2,73.9,72.7,63.9,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,2,11,0,1,0,0,9,5,0,0,0,0,0,0,0,0,0,
Za'Darius Smith,9555,ED,DET,1,0,0,,0,0,11,0,0,55.1,77.5,80.3,75.0,65.6,26.6,1,6,0,0,,66.7,2,0,0,0.0,0,2,0,4,0,2,55,50,0,1,47,2,1,5,43,10,0,1,1,0,0,9,0,0,0,
Grady Jarrett,9570,DI,ATL,1,1,0,,0,0,2,0,0,60.0,64.2,76.4,62.5,60.8,27.5,2,1,0,0,,40.0,2,0,0,0.0,0,1,0,0,0,0,36,36,6,25,0,5,0,0,24,12,0,2,2,0,0,4,0,0,0,
Rakeem Nunez-Roches,9650,DI,NYG,1,1,1,,0,0,21,0,0,,68.3,76.4,58.3,69.1,70.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,0,20,3,11,0,0,19,15,0,3,3,0,0,0,0,0,0,
Neville Hewitt,9836,LB,HST,1,2,0,100.0,0,0,13,0,0,62.0,50.9,76.4,53.2,41.0,37.1,0,0,0,0,6,22.2,2,0,0,125.0,4,0,0,47,0,31,49,0,0,0,0,0,0,49,3,15,2,3,5,0,4,0,1,18,2,4.5
DeShawn Williams,9891,DI,CAR,1,1,0,,0,0,5,0,0,60.0,64.5,75.4,53.6,72.9,69.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,25,3,15,1,6,0,0,21,4,0,1,1,0,0,0,0,0,0,
Joey Bosa,10637,ED,LAC,1,1,0,,0,0,27,0,0,,62.6,14.1,56.1,75.5,69.6,1,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,59,59,0,0,59,0,0,0,35,24,0,0,0,0,0,2,0,0,0,
Jalen Ramsey,10639,CB,MIA,1,2,1,100.0,0,0,17,0,0,44.6,48.8,76.7,77.0,50.2,24.0,0,0,0,0,17,60.0,3,0,1,118.8,2,0,0,9,31,25,54,3,0,0,3,0,0,51,4,25,11,0,0,0,2,0,0,26,14,13.0
DeForest Buckner,10641,DI,IND,1,2,0,,0,0,14,0,0,60.0,82.2,78.5,79.8,68.3,29.1,0,2,0,0,,28.6,2,0,0,0.0,0,1,0,3,0,1,56,53,0,37,1,15,0,3,32,23,0,4,3,0,0,3,0,0,0,
Leonard Floyd,10643,ED,SF,1,0,0,,0,0,28,0,0,,56.0,78.7,58.6,55.1,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,32,32,0,1,30,1,0,0,11,21,0,0,1,0,0,0,0,0,0,
Kenny Clark,10661,DI,GB,1,1,0,,0,0,12,0,0,60.6,70.7,77.2,60.1,74.2,69.9,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,45,45,1,20,0,24,0,0,33,10,0,1,0,0,0,2,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,1,0,,0,0,17,0,0,63.7,55.1,80.2,51.9,56.7,34.3,0,2,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,3,46,46,0,2,41,3,0,0,21,22,0,3,4,0,0,2,0,0,0,
Chris Jones,10671,DI,KC,1,1,0,,0,0,16,0,0,60.0,56.9,0.0,66.5,62.7,72.6,0,1,0,0,,0.0,0,0,2,0.0,0,2,0,0,0,1,60,60,1,25,10,24,0,0,38,21,0,3,3,0,0,3,0,0,0,
Austin Johnson,10677,DI,BUF,1,0,0,,0,0,4,0,0,,64.4,73.5,56.4,64.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,12,12,0,12,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,
Jihad Ward,10678,DI,MIN,1,2,0,,0,0,18,0,0,,47.4,0.0,55.4,59.3,68.4,1,1,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,0,39,38,10,24,0,4,0,1,33,6,0,0,0,0,0,2,0,0,0,
A'Shawn Robinson,10680,DI,CAR,1,0,0,,0,0,5,0,0,60.1,64.8,77.6,56.4,65.7,72.1,0,1,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,1,59,59,0,32,5,22,0,0,21,37,0,3,5,1,0,1,0,0,0,
Jarran Reed,10683,DI,SEA,1,0,0,,0,0,29,0,0,61.2,35.7,76.7,52.6,31.7,66.8,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,4,35,34,0,30,0,4,0,1,17,14,0,0,0,0,0,0,0,0,0,
Vonn Bell,10695,S,CIN,1,0,0,,0,0,7,0,0,64.0,65.3,72.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,6,0,14,17,1,0,0,1,0,7,16,0,3,3,0,0,0,0,0,0,0,0,
Kevin Byard,10698,S,CHI,1,2,0,71.4,0,0,6,0,0,54.1,62.7,73.7,58.8,73.9,66.0,0,0,0,0,18,8.3,1,0,0,83.0,5,0,0,37,2,35,70,1,0,0,1,0,17,69,1,34,13,3,9,0,7,0,0,36,26,7.2
Maliek Collins,10701,DI,SF,1,0,0,,0,0,28,0,0,61.8,54.7,76.2,68.0,43.1,70.1,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,0,19,0,11,0,0,13,17,0,3,3,0,0,2,0,0,0,
Yannick Ngakoue,10703,ED,NE,1,0,0,,0,0,19,0,0,,49.8,76.1,48.9,57.6,36.0,1,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,23,23,0,0,23,0,0,0,14,9,0,2,2,0,0,1,0,0,0,
Jonathan Bullard,10706,DI,MIN,1,1,1,,0,0,18,0,0,,73.8,77.6,57.1,77.4,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,40,40,0,13,9,18,0,0,20,20,0,0,0,0,0,0,0,0,0,
Daryl Worley,10711,S,TEN,1,4,0,100.0,0,0,31,0,0,55.6,50.0,78.9,60.0,46.6,59.9,0,0,0,0,25,11.8,2,0,0,149.7,7,0,0,29,0,41,82,1,0,0,1,0,39,81,1,40,13,5,11,0,7,0,1,73,49,10.4
Justin Simmons,10732,S,ATL,1,1,0,0.0,0,0,2,0,0,74.4,81.8,77.8,58.8,72.8,78.2,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,14,0,28,46,0,0,0,0,0,28,46,1,17,4,1,1,0,1,0,0,0,0,
Sheldon Day,10737,DI,WAS,1,0,0,,0,0,32,0,0,,65.6,73.9,57.3,67.9,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,20,20,0,14,0,6,0,0,13,7,0,0,0,0,0,1,0,0,0,
Eric Murray,10740,S,HST,1,1,0,50.0,0,0,13,0,0,70.4,70.6,74.4,,60.7,57.4,0,0,0,0,6,12.5,1,1,0,56.3,2,0,0,24,1,30,51,1,0,0,1,0,13,50,0,21,12,3,6,0,4,0,0,10,10,5.0
Miles Killebrew,10745,S,PIT,1,0,0,,0,0,25,0,0,,60.7,65.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,
De'Vondre Campbell,10749,LB,SF,1,1,0,,0,0,28,0,0,67.4,75.5,73.6,,71.4,78.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,32,0,12,41,8,0,0,8,0,0,33,0,29,1,1,4,1,0,0,0,0,0,
David Onyemata,10754,DI,ATL,1,1,0,,0,0,2,0,0,,61.6,74.7,71.2,51.3,70.8,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,25,25,0,10,0,15,0,0,15,10,0,1,2,0,0,1,0,0,0,
Dean Lowry,10771,DI,PIT,1,0,0,,0,0,25,0,0,,72.4,70.2,69.3,61.6,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,1,3,0,2,0,0,4,2,0,0,0,0,0,1,0,0,0,
Matthew Judon,10780,ED,ATL,1,0,0,,0,0,2,0,0,63.7,65.2,75.0,51.8,69.6,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,24,24,0,0,24,0,0,0,8,9,0,0,0,0,0,1,0,0,0,
Quinton Jefferson,10781,DI,BUF,1,0,0,,0,0,4,0,0,,62.9,73.6,52.6,68.2,69.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,16,1,8,0,7,0,0,11,5,0,2,2,0,0,1,0,0,0,
DJ Reader,10800,DI,DET,1,1,0,,0,0,11,0,0,60.0,62.3,76.5,75.6,42.7,73.0,1,1,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,37,37,12,24,0,1,0,0,27,10,0,3,1,0,0,4,0,0,0,
Kamu Grugier-Hill,10842,LB,MIN,1,1,0,50.0,0,0,18,0,0,29.7,38.3,70.9,,66.1,26.0,0,0,0,0,6,50.0,1,0,0,56.3,1,0,0,9,0,6,13,0,0,0,0,0,0,13,0,7,4,0,0,0,2,0,0,6,2,6.0
Elandon Roberts,10848,LB,PIT,1,0,0,100.0,0,0,25,0,0,48.1,37.0,72.5,67.7,41.2,71.7,0,2,0,0,16,0.0,0,0,0,118.8,1,0,0,21,0,7,21,0,0,0,0,0,0,21,4,10,0,1,1,0,1,2,0,16,5,16.0
Jalen Mills,10867,S,NYJ,1,0,0,,1,0,22,0,0,65.9,58.2,0.0,58.4,57.4,29.6,0,0,0,0,,100.0,1,0,1,0.0,0,0,0,24,0,25,44,1,0,0,1,0,11,43,1,18,8,0,0,0,0,0,0,0,0,
Mike Hilton,10898,CB,CIN,1,0,0,75.0,0,0,7,0,0,46.1,39.9,0.0,61.1,47.6,76.0,0,1,0,0,23,0.0,0,0,1,155.2,3,0,0,10,0,27,52,5,0,0,5,0,0,47,5,20,37,0,3,0,4,1,1,49,6,16.3
Morgan Fox,11184,DI,LAC,1,1,0,,0,0,27,0,0,60.3,64.6,76.3,54.0,69.2,70.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,37,37,0,21,2,14,0,0,21,14,0,1,2,0,0,1,0,0,0,
Jonathan Jones,11217,CB,NE,1,0,0,100.0,0,0,19,0,0,40.3,48.7,75.0,,68.4,75.1,0,0,0,0,7,0.0,0,0,0,135.4,1,0,0,1,18,6,21,1,0,0,1,0,0,20,0,15,1,0,2,0,1,0,1,7,3,7.0
Roy Robertson-Harris,11341,DI,SEA,1,0,0,,0,0,29,0,0,,44.5,0.0,56.2,62.6,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,13,13,0,0,11,2,0,0,5,8,0,0,0,0,0,0,0,0,0,
Antonio Hamilton Sr.,11353,CB,ATL,1,0,0,,0,0,2,0,0,60.7,70.6,89.4,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Myles Garrett,11756,ED,CLV,1,1,0,100.0,0,0,8,0,0,60.0,68.3,80.6,68.7,70.0,72.6,1,1,0,0,16,0.0,0,0,0,118.8,1,0,0,1,0,1,47,46,0,0,46,0,0,1,29,17,0,2,2,0,1,2,0,16,9,16.0
Solomon Thomas,11758,DI,NYJ,1,0,0,,0,0,22,0,0,,63.8,0.0,74.8,65.2,69.5,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,22,22,0,7,0,15,0,0,10,12,0,1,1,0,0,0,0,0,0,
Haason Reddick,11768,ED,NYJ,1,1,0,,0,0,22,0,0,,60.8,77.7,51.9,70.6,43.3,1,2,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,42,42,0,0,42,0,0,0,27,15,0,2,2,1,0,3,0,0,0,
Derek Barnett,11769,ED,HST,1,0,0,,0,0,13,0,0,,69.4,78.7,60.2,70.0,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,25,0,0,25,0,0,0,14,11,0,1,1,0,0,0,0,0,0,
Malik Hooker,11770,S,DAL,1,2,0,66.7,0,0,9,0,0,57.2,59.0,76.0,,65.1,79.6,0,0,0,0,18,0.0,0,0,0,95.1,2,0,0,14,0,46,63,0,0,0,0,0,47,63,0,17,2,0,1,0,3,0,0,27,6,13.5
Marlon Humphrey,11771,CB,BLT,1,3,0,0.0,0,0,3,0,0,73.3,74.9,76.9,90.2,50.7,59.5,0,1,0,0,,25.0,1,0,0,39.6,0,1,0,8,12,22,56,2,0,0,2,0,1,54,2,32,33,1,0,0,1,2,0,0,0,
Adoree' Jackson,11773,CB,NYG,1,1,0,66.7,0,0,21,0,0,73.6,75.8,78.3,,76.0,38.0,0,0,0,0,22,22.2,2,1,1,112.3,6,0,0,4,67,42,75,2,0,0,2,0,0,73,0,33,2,3,6,0,9,0,1,38,33,6.3
Jabrill Peppers,11780,S,NE,1,1,0,100.0,0,0,19,0,0,57.8,69.0,75.2,55.6,79.2,84.0,0,1,0,0,7,0.0,0,0,0,95.8,1,0,0,29,1,24,62,4,0,0,4,0,16,58,4,34,12,2,9,1,1,1,0,7,10,7.0
Tre'Davious White,11782,CB,BLT,1,0,0,0.0,0,0,3,0,0,67.5,57.5,74.0,,37.5,23.1,0,0,0,0,,100.0,1,0,0,39.6,0,0,0,1,19,11,20,0,0,0,0,0,0,20,0,9,0,0,0,0,1,0,0,0,0,
T.J. Watt,11785,ED,PIT,1,0,0,,1,1,25,0,0,60.0,67.6,1.0,70.2,65.1,73.1,2,1,0,0,,0.0,0,0,1,0.0,0,2,0,1,0,1,47,46,0,0,46,0,0,1,37,9,0,2,1,1,0,5,0,0,0,
Kevin King,11788,CB,ATL,1,0,0,100.0,0,0,2,0,0,94.1,92.2,70.6,,,80.3,0,0,0,0,4,0.0,0,0,0,81.3,2,0,0,1,1,7,7,0,0,0,0,0,0,7,0,0,4,2,2,0,2,0,0,7,9,3.5
Budda Baker,11791,S,ARZ,1,1,0,100.0,0,0,1,0,0,65.4,72.1,75.1,66.0,72.1,68.5,0,2,0,0,8,12.5,1,0,0,100.0,1,0,0,27,0,37,52,0,0,0,0,0,21,52,4,11,4,1,6,0,1,2,0,8,12,8.0
Marcus Maye,11794,S,LAC,1,0,0,50.0,0,0,27,0,0,71.6,75.1,70.5,,60.0,78.5,0,0,0,1,5,0.0,0,0,0,16.7,1,0,0,5,0,20,21,0,0,0,0,0,13,21,0,1,3,0,2,0,2,0,0,5,3,5.0
DeMarcus Walker,11806,ED,CHI,1,1,0,,0,0,6,0,0,60.0,51.7,80.1,60.2,46.9,38.6,1,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,1,51,51,0,5,35,11,0,0,26,24,0,1,2,0,0,2,0,0,0,
Dalvin Tomlinson,11810,DI,CLV,1,1,0,,0,0,8,0,0,61.9,54.9,78.5,54.2,52.6,28.4,1,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,2,50,50,1,45,0,4,0,0,25,23,0,1,1,0,0,2,0,0,0,
Larry Ogunjobi,11820,DI,PIT,1,0,0,,0,0,25,0,0,60.0,68.6,76.6,65.5,63.2,69.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,3,23,0,7,0,0,24,9,0,1,2,0,0,0,0,0,0,
Chris Wormley,11829,DI,BLT,1,0,0,,0,0,3,0,0,,60.5,67.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,3,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,
Duke Riley,11830,LB,MIA,1,0,0,,0,0,17,0,0,60.8,63.7,64.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,
Fabian Moreau,11836,CB,MIN,1,0,0,40.0,0,0,18,0,0,39.3,40.6,75.4,,60.0,,0,0,0,0,16,,0,0,2,100.8,2,0,0,1,25,27,31,0,0,0,0,0,0,31,0,4,5,0,0,0,5,0,1,31,0,15.5
Shaquill Griffin,11845,CB,MIN,1,1,0,75.0,0,0,18,0,0,85.1,84.7,77.5,,67.9,79.8,0,0,0,1,14,0.0,0,0,0,55.2,3,0,0,7,45,39,55,0,0,0,0,0,0,55,0,16,3,2,5,1,4,0,0,29,4,9.7
