player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Tyrann Mathieu,7850,S,NO,1,0,0,100.0,0,0,20,0,0,54.8,53.9,72.3,,60.0,80.7,0,0,0,0,9,0.0,0,0,0,104.2,1,0,0,5,0,13,16,0,0,0,0,0,11,16,0,3,0,0,2,0,1,0,0,9,0,9.0
John Jenkins,7863,DI,LV,1,1,0,,0,0,23,0,0,,63.0,78.4,65.3,59.0,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,42,42,29,13,0,0,0,0,17,25,0,3,3,0,0,1,0,0,0,
William Gholston,7908,DI,TB,1,2,0,,0,0,30,0,0,,72.2,73.5,67.9,64.8,70.2,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,14,14,0,5,2,7,0,0,9,5,0,1,0,0,0,2,0,0,0,
Khalil Mack,8640,ED,LAC,1,0,0,,0,1,27,0,0,60.0,90.5,79.2,63.7,94.8,72.4,1,5,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,1,45,45,0,0,45,0,0,0,35,9,0,2,2,0,0,6,0,0,0,
C.J. Mosley,8652,LB,NYJ,1,0,0,,0,0,22,0,0,62.2,68.1,70.2,59.1,65.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,9,0,3,9,0,0,0,0,0,0,9,1,5,0,0,0,0,0,0,0,0,0,
Kyle Van Noy,8675,ED,BLT,1,0,0,100.0,0,0,3,0,0,51.8,62.6,77.2,56.2,75.9,74.3,0,1,0,0,24,0.0,0,0,0,118.8,2,0,0,1,0,6,41,39,0,0,39,0,0,2,26,9,1,1,2,0,2,1,0,28,19,14.0
DaQuan Jones,8747,DI,BUF,1,0,0,,0,0,4,0,0,,57.8,77.7,56.6,59.0,28.3,0,0,0,0,,50.0,1,0,0,0.0,0,1,0,0,0,0,45,45,6,30,2,7,0,0,31,14,0,2,1,0,0,1,0,0,0,
Brent Urban,8769,ED,BLT,1,0,1,,0,0,3,0,0,60.0,65.4,73.7,62.4,53.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,15,15,0,14,0,1,0,0,11,4,0,0,0,0,0,0,0,0,0,
Shelby Harris,8869,DI,CLV,1,1,0,,0,0,8,0,0,59.0,60.8,76.5,72.9,55.4,71.3,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,38,38,2,25,0,11,0,0,11,25,0,4,4,0,0,3,0,0,0,
Dante Fowler Jr.,9436,ED,WAS,1,0,0,,0,0,32,0,0,,65.0,78.1,66.4,57.3,47.9,0,1,0,0,,33.3,1,0,0,0.0,0,2,0,0,0,0,36,36,0,0,35,1,0,0,20,16,0,4,2,1,0,3,0,0,0,
Leonard Williams,9439,DI,SEA,1,1,0,,0,0,29,0,0,60.6,71.3,10.2,67.1,73.6,46.3,0,5,0,0,,16.7,1,0,1,0.0,0,0,0,0,0,1,59,59,1,18,28,12,0,0,31,27,0,2,4,1,0,5,0,0,0,
Arik Armstead,9450,ED,JAX,1,0,0,,0,0,15,0,0,,47.7,78.0,57.3,43.4,69.6,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,0,3,20,8,0,0,23,8,0,1,1,0,0,2,0,0,0,
Bud Dupree,9455,ED,LAC,1,0,0,,0,0,27,0,0,,39.3,76.3,44.0,52.5,23.9,0,2,0,0,,100.0,2,0,0,0.0,0,0,0,0,0,0,36,36,0,0,36,0,0,0,30,6,0,0,0,0,0,2,0,0,0,
Mario Edwards Jr.,9468,DI,HST,1,3,0,,0,0,13,1,0,62.2,71.9,0.0,62.8,75.2,47.5,1,1,0,0,,12.5,1,0,1,0.0,0,0,0,0,0,0,42,42,1,32,2,7,0,0,28,14,0,4,4,0,0,2,0,0,0,
Preston Smith,9471,ED,GB,1,0,0,100.0,0,0,12,0,0,55.9,44.2,79.0,49.6,57.4,70.5,0,1,0,0,13,0.0,0,0,0,118.8,1,0,0,0,0,4,30,30,0,0,30,0,0,0,16,10,0,1,1,0,1,1,0,13,3,13.0
Eddie Goldman,9472,DI,ATL,1,0,0,,0,0,2,0,0,,51.5,73.8,59.5,53.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,8,8,4,4,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,
Denzel Perryman,9481,LB,LAC,1,1,0,100.0,0,0,27,0,0,55.0,61.5,70.6,68.2,64.8,50.4,1,0,0,0,17,16.7,1,0,0,105.6,3,0,0,21,0,13,22,0,0,0,0,0,0,22,2,7,1,2,4,0,3,1,0,28,14,9.3
Ronald Darby,9483,CB,JAX,1,1,0,100.0,0,0,15,0,0,48.5,52.1,77.3,,67.3,80.8,0,0,0,0,12,0.0,0,0,2,136.5,4,0,0,8,54,39,65,3,0,0,3,0,0,62,0,26,0,0,7,0,4,0,1,29,5,7.3
Danielle Hunter,9521,ED,HST,1,0,0,,0,1,13,0,0,,89.5,80.3,83.5,71.0,71.4,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,38,38,0,0,37,1,0,0,27,11,0,2,1,0,0,3,0,0,0,
Za'Darius Smith,9555,ED,CLV,1,1,0,,0,0,8,0,0,60.0,65.2,78.4,60.6,63.8,72.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,35,34,0,0,27,7,0,1,14,20,0,1,2,0,0,1,0,0,0,
Grady Jarrett,9570,DI,ATL,1,1,0,,0,0,2,0,0,59.3,54.1,77.5,48.1,64.1,70.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,45,45,5,33,1,6,0,0,30,13,0,3,3,2,0,0,0,0,0,
Quandre Diggs,9633,S,TEN,1,1,0,0.0,0,0,31,0,0,66.1,72.1,81.3,58.4,73.0,83.3,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,9,1,42,69,2,0,0,2,0,55,67,1,26,2,0,5,0,1,1,0,0,0,
Rakeem Nunez-Roches,9650,DI,NYG,1,1,0,,0,0,21,0,0,60.0,73.4,77.6,69.6,65.8,66.8,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,41,41,1,23,10,7,0,0,25,16,0,0,0,0,0,2,0,0,0,
Neville Hewitt,9836,LB,HST,1,3,0,50.0,0,0,13,0,0,75.0,82.1,73.6,,74.2,80.5,0,0,0,0,4,0.0,0,0,0,56.3,1,0,0,37,1,26,39,0,0,0,0,0,0,39,0,13,1,3,5,0,2,0,0,4,0,4.0
Troy Hill,9881,CB,CAR,1,1,0,100.0,0,0,5,0,0,84.4,68.1,75.4,52.1,37.4,63.1,0,0,0,0,7,10.0,1,0,0,86.1,3,0,0,6,1,25,55,0,0,0,0,0,0,55,3,27,48,2,8,0,3,0,0,14,9,4.7
DeShawn Williams,9891,DI,CAR,1,0,0,,0,0,5,0,0,,53.7,74.4,63.3,51.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,13,13,0,4,6,3,0,0,7,6,0,0,0,0,0,0,0,0,0,
Efe Obada,10235,ED,WAS,1,0,0,,0,0,32,0,0,,41.4,77.1,51.9,44.9,69.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,0,5,16,1,0,0,7,15,0,0,1,0,0,0,0,0,0,
Leonard Floyd,10643,ED,SF,1,1,0,,0,0,28,0,0,,56.7,80.3,52.2,66.3,71.2,1,5,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,51,51,0,0,51,0,0,0,40,11,0,1,1,0,0,6,0,0,0,
Sheldon Rankins,10646,DI,CIN,1,2,0,,0,0,7,0,0,60.0,61.6,76.4,65.7,55.6,26.6,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,42,42,2,31,0,9,0,0,24,18,0,0,1,0,0,1,0,0,0,
Artie Burns,10659,CB,SEA,1,0,0,50.0,0,0,29,0,0,74.3,68.6,72.1,,60.0,35.9,0,0,0,0,15,50.0,1,1,0,66.7,2,0,0,1,0,12,14,0,0,0,0,0,0,14,0,2,13,0,1,0,4,0,0,22,20,11.0
Kenny Clark,10661,DI,GB,1,1,0,,0,0,12,1,0,,44.0,77.4,61.9,36.1,21.9,0,2,0,0,,66.7,2,0,0,0.0,0,0,0,1,0,0,44,43,1,24,2,16,0,1,29,15,0,0,0,0,0,2,0,0,0,
Austin Johnson,10677,DI,BUF,1,2,0,,0,0,4,0,0,60.0,49.1,74.6,53.6,51.8,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,18,18,0,18,0,0,0,0,11,7,0,1,1,0,0,0,0,0,0,
A'Shawn Robinson,10680,DI,CAR,1,3,0,,0,0,5,0,0,,48.2,76.9,52.3,50.7,69.4,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,45,45,1,38,1,5,0,0,20,25,0,0,0,0,0,2,0,0,0,
Jarran Reed,10683,DI,SEA,1,3,0,,0,0,29,0,0,60.0,74.1,78.0,78.9,62.4,71.8,1,5,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,53,53,0,42,1,10,0,0,25,27,0,2,2,0,0,6,0,0,0,
Vonn Bell,10695,S,CIN,1,1,0,0.0,0,0,7,0,0,65.4,65.4,75.2,59.0,58.5,36.6,0,0,0,0,,25.0,1,0,0,39.6,0,0,0,34,0,42,66,1,0,0,1,0,27,65,2,22,4,0,2,0,1,0,0,0,0,
Adam Gotsis,10697,ED,IND,1,0,0,,0,0,14,0,0,,75.3,74.0,66.4,68.6,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,9,9,0,0,8,1,0,0,3,6,0,1,1,0,0,0,0,0,0,
Kevin Byard,10698,S,CHI,1,4,0,66.7,0,0,6,0,0,79.4,85.3,72.9,,69.3,87.7,0,0,0,0,5,0.0,0,1,0,109.7,2,0,0,20,0,42,59,1,0,0,1,0,32,58,0,17,6,1,4,0,3,0,1,7,3,3.5
Maliek Collins,10701,DI,SF,1,0,0,,0,0,28,0,0,60.0,60.4,78.2,59.2,59.2,67.4,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,59,59,1,30,0,28,0,0,47,11,0,1,1,0,0,4,0,0,0,
Yannick Ngakoue,10703,ED,BLT,1,0,0,,0,0,3,0,0,49.6,60.6,76.0,76.1,59.5,72.0,0,2,0,0,,,0,0,0,0.0,0,1,0,0,0,1,13,13,0,0,13,0,0,0,8,4,0,1,0,0,0,3,0,0,0,
Nick Vigil,10721,LB,DAL,1,0,0,,0,0,9,0,0,63.7,45.0,71.5,,40.6,29.7,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,16,0,7,17,0,0,0,0,0,0,17,0,10,1,1,1,0,0,0,0,0,0,
Justin Simmons,10732,S,ATL,1,1,0,100.0,0,0,2,0,0,57.2,55.7,80.7,57.5,57.3,28.8,0,0,0,0,8,37.5,3,0,0,100.0,2,0,0,21,0,34,58,1,0,0,1,0,35,57,2,22,1,2,4,0,2,0,0,16,13,8.0
Eric Murray,10740,S,HST,1,0,0,50.0,1,0,13,0,0,67.0,62.3,0.0,57.0,61.2,81.8,0,0,0,1,35,0.0,0,0,2,93.8,2,0,0,23,0,36,55,2,0,0,2,0,16,53,2,17,14,2,6,0,4,0,1,48,23,24.0
De'Vondre Campbell,10749,LB,SF,1,0,0,100.0,0,0,28,0,0,66.6,57.0,75.0,56.0,35.7,26.9,0,0,0,0,30,40.0,2,0,0,112.5,4,0,0,51,3,54,73,2,0,0,2,0,1,71,2,17,16,1,3,0,4,0,0,44,28,11.0
David Onyemata,10754,DI,ATL,1,1,0,,0,0,2,0,0,58.8,60.1,76.0,70.5,54.6,68.7,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,30,30,4,23,0,3,0,0,15,13,0,0,1,0,0,2,0,0,0,
Andrew Billings,10756,DI,CHI,1,0,0,,0,0,6,0,0,60.0,38.0,76.5,59.8,34.0,66.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,28,28,9,18,0,1,0,0,15,13,0,1,1,0,0,1,0,0,0,
Dean Lowry,10771,DI,PIT,1,0,0,,0,0,25,0,0,,36.6,70.5,58.6,47.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,1,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,
Matthew Judon,10780,ED,ATL,1,0,0,,0,0,2,0,0,62.4,37.8,0.0,48.7,46.9,72.4,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,2,49,49,0,0,49,0,0,0,33,14,0,1,2,0,0,1,0,0,0,
DJ Reader,10800,DI,DET,1,0,0,,0,0,11,0,0,,79.2,75.9,77.8,64.9,68.7,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,5,18,0,0,0,0,16,7,0,2,2,0,0,2,0,0,0,
Elandon Roberts,10848,LB,PIT,1,1,0,100.0,0,0,25,0,0,66.8,91.9,73.8,85.2,90.2,79.3,1,0,0,0,7,0.0,0,0,0,95.8,1,0,0,24,0,11,27,0,0,0,0,0,0,27,3,13,3,2,4,1,1,1,0,7,9,7.0
Jalen Mills,10867,S,NYJ,1,0,0,100.0,0,0,22,0,0,73.4,68.3,72.3,,60.0,73.3,0,0,0,0,3,0.0,0,0,0,79.2,1,0,0,5,0,4,9,0,0,0,0,0,4,9,0,5,0,1,1,0,1,0,0,3,2,3.0
Mike Hilton,10898,CB,CIN,1,0,0,60.0,0,0,7,0,0,80.7,82.8,75.3,65.6,76.1,80.1,1,0,0,0,14,0.0,0,1,0,77.1,3,0,0,7,0,26,51,0,0,0,0,0,0,51,4,21,44,1,5,0,5,1,0,30,40,10.0
Kyle Peko,11027,DI,DET,1,0,0,,0,0,11,0,0,,78.3,71.0,68.2,60.0,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,5,5,2,3,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,
Michael Pierce,11101,DI,BLT,1,1,0,,0,0,3,0,0,,69.3,74.3,59.6,69.9,70.5,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,17,17,0,17,0,0,0,0,14,3,0,2,2,0,0,1,0,0,0,
Morgan Fox,11184,DI,LAC,1,0,0,,0,0,27,0,0,60.0,52.1,76.3,54.7,53.6,67.3,1,2,0,0,,,0,0,0,0.0,0,1,0,0,0,1,34,34,0,13,4,17,0,0,29,4,0,1,0,0,0,4,0,0,0,
Jonathan Jones,11217,CB,NE,1,0,0,100.0,0,0,19,0,0,40.1,38.1,77.3,60.0,39.9,76.7,0,0,0,0,26,0.0,0,0,0,158.3,5,0,0,2,41,28,49,1,0,0,1,0,0,48,1,20,5,0,3,0,5,0,1,71,7,14.2
Roy Robertson-Harris,11341,DI,JAX,1,0,0,,0,0,15,0,0,,53.6,77.4,55.0,56.0,69.9,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,0,26,25,0,1,16,8,0,1,16,10,0,2,1,1,0,1,0,0,0,
Myles Garrett,11756,ED,CLV,1,0,0,,0,0,8,0,0,60.7,86.4,81.6,69.3,83.6,73.8,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,3,49,45,0,3,41,1,0,4,17,29,0,4,4,2,0,3,0,0,0,
Solomon Thomas,11758,DI,NYJ,1,0,0,,0,0,22,0,0,54.4,35.5,76.8,52.2,44.7,22.7,0,1,0,0,,100.0,2,0,0,0.0,0,0,0,0,0,1,23,23,0,2,13,8,0,0,10,12,0,0,0,0,0,1,0,0,0,
Marshon Lattimore,11766,CB,NO,1,2,0,50.0,0,0,20,0,0,64.0,54.8,79.8,59.5,29.0,62.5,0,1,0,0,8,10.0,1,0,0,60.4,1,0,0,1,72,44,76,0,0,0,0,0,0,76,1,31,3,0,7,0,2,1,0,8,3,8.0
Derek Barnett,11769,ED,HST,1,0,0,,0,0,13,0,0,60.0,69.2,78.6,61.2,59.6,,0,2,0,0,,,0,0,0,0.0,0,0,0,0,0,0,33,33,0,0,33,0,0,0,22,11,0,0,0,0,0,2,0,0,0,
Malik Hooker,11770,S,DAL,1,1,0,100.0,0,0,9,0,0,52.3,58.1,76.7,57.1,73.6,80.3,0,0,0,0,52,0.0,0,0,0,158.3,1,0,0,13,3,29,57,3,0,0,3,0,33,54,2,26,5,0,2,0,1,0,1,52,33,52.0
Marlon Humphrey,11771,CB,BLT,1,1,0,80.0,0,0,3,0,0,84.9,80.6,77.1,60.0,51.1,83.2,0,0,0,0,28,0.0,0,1,0,97.5,4,0,0,9,15,42,57,0,0,0,0,0,0,57,1,14,33,5,8,1,5,0,0,37,16,9.3
Jonathan Allen,11772,DI,WAS,1,0,0,,0,0,32,0,0,,47.9,76.0,59.1,45.3,68.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,37,37,2,25,0,10,0,0,20,17,0,1,2,0,0,1,0,0,0,
Adoree' Jackson,11773,CB,NYG,1,0,0,0.0,0,0,21,0,0,52.6,53.0,72.5,,,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,8,10,10,0,0,0,0,0,0,10,0,0,2,0,0,0,1,0,0,0,0,
Charles Harris,11777,ED,CAR,1,1,0,,0,0,5,0,0,61.5,78.0,77.5,74.7,67.1,75.6,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,53,53,0,0,53,0,0,0,26,26,0,2,4,0,0,3,0,0,0,
Takk McKinley,11781,ED,NYJ,1,0,0,,0,0,22,0,0,,51.7,73.0,64.1,49.5,25.4,0,2,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,5,7,0,0,1,0,0,2,0,0,0,
T.J. Watt,11785,ED,PIT,1,0,0,,0,2,25,0,0,60.8,94.7,80.1,63.5,99.0,52.7,0,0,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,2,52,52,0,0,52,0,0,0,33,17,0,4,5,4,0,0,0,0,0,
Kevin King,11788,CB,ATL,1,0,0,,0,0,2,0,0,64.5,63.6,70.7,58.8,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,6,8,1,0,0,1,0,0,7,1,1,5,0,0,0,0,0,0,0,0,
Budda Baker,11791,S,ARZ,1,1,0,75.0,0,0,1,0,0,57.3,51.8,76.7,54.7,49.0,34.6,0,0,0,0,44,30.0,3,0,0,156.3,3,0,0,27,0,35,73,1,0,0,1,0,34,72,3,35,11,2,6,0,4,0,1,64,15,21.3
Marcus Williams,11797,S,BLT,1,0,0,,0,0,3,0,0,61.8,63.0,80.0,57.9,61.8,78.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,44,59,2,0,0,2,0,45,57,1,14,4,0,2,0,0,0,0,0,0,
DeMarcus Walker,11806,ED,CHI,1,0,0,,0,0,6,0,0,60.0,64.6,79.8,60.6,64.3,72.6,1,0,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,1,46,45,0,1,29,15,0,1,31,14,0,4,3,0,0,2,0,0,0,
Raekwon McMillan,11809,LB,NE,1,1,0,33.3,0,0,19,0,0,57.5,48.1,72.6,59.1,47.6,76.0,0,0,0,0,9,0.0,0,0,0,42.4,1,0,0,35,0,17,36,0,0,0,0,0,0,36,1,18,1,0,1,0,3,0,0,9,4,9.0
Dalvin Tomlinson,11810,DI,CLV,1,1,0,,0,0,8,0,0,59.9,46.8,76.5,53.0,49.6,68.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,38,38,8,28,0,2,0,0,12,25,0,0,1,0,0,0,0,0,0,
Larry Ogunjobi,11820,DI,PIT,1,1,0,,0,0,25,0,0,,45.1,76.6,55.3,44.7,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,0,23,0,10,0,0,22,11,0,0,1,0,0,0,0,0,0,
Dawuane Smoot,11823,ED,BUF,1,2,0,,0,0,4,0,0,60.0,43.8,78.3,47.2,49.1,73.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,43,43,0,1,32,10,0,0,27,16,0,1,1,0,0,0,0,0,0,
Alex Anzalone,11831,LB,DET,1,2,0,66.7,0,0,11,0,0,59.3,58.7,76.6,49.9,64.2,32.4,0,1,0,0,19,25.0,1,1,1,78.5,4,0,0,34,1,37,51,4,0,0,4,0,0,47,5,9,12,0,1,0,6,1,0,30,10,7.5
Jourdan Lewis,11846,CB,DAL,1,1,0,100.0,0,0,9,0,0,54.6,59.3,74.7,,68.8,43.3,0,0,0,0,19,20.0,1,0,0,113.3,5,0,0,4,1,22,34,1,0,0,1,0,0,33,0,12,28,1,3,0,5,0,0,56,43,11.2
Montravius Adams,11848,DI,PIT,1,0,0,,0,0,25,0,0,60.0,73.2,74.1,51.8,60.0,65.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,3,10,0,1,0,0,13,1,0,1,1,0,0,0,0,0,0,
Rasul Douglas,11854,CB,BUF,1,0,0,75.0,1,0,4,0,0,58.9,59.5,79.6,,60.2,78.9,0,0,0,0,14,0.0,0,0,1,93.8,3,0,0,0,57,41,63,6,0,0,6,0,0,57,0,22,0,3,5,1,4,0,0,28,14,9.3
Trey Hendrickson,11858,ED,CIN,1,0,0,,0,0,7,0,0,60.0,62.2,78.6,67.5,47.9,72.0,1,1,0,0,,,0,0,0,0.0,0,2,0,0,0,1,47,47,0,2,45,0,0,0,31,15,0,2,0,0,0,4,0,0,0,
Eddie Jackson,11867,S,BLT,1,1,0,75.0,0,0,3,0,0,50.9,50.3,73.2,,60.7,81.9,0,0,0,0,15,0.0,0,0,0,85.4,3,0,0,4,0,20,25,0,0,0,0,0,20,25,0,5,1,1,2,0,4,0,0,20,3,6.7
Rayshawn Jenkins,11868,S,SEA,1,0,0,100.0,0,0,29,0,0,39.2,28.5,74.5,39.0,28.2,39.8,0,1,0,0,21,33.3,1,0,0,158.3,5,0,0,31,0,32,65,3,0,0,3,0,17,62,1,32,14,0,2,0,5,1,1,63,16,12.6
Carl Lawson,11871,ED,DAL,1,1,0,,0,0,9,0,0,60.0,60.9,78.0,55.8,62.6,72.3,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,24,24,0,0,24,0,0,0,13,10,0,1,1,0,0,1,0,0,0,
Jalen Reeves-Maybin,11879,LB,DET,1,1,0,100.0,0,1,11,0,0,85.1,89.1,71.2,58.9,60.8,76.6,0,0,0,0,6,0.0,0,0,0,91.7,1,0,0,9,1,11,14,1,0,0,1,0,0,13,1,2,3,1,2,0,1,0,0,6,0,6.0
Deatrich Wise Jr.,11886,ED,NE,1,0,0,,0,0,19,0,0,,47.4,0.0,59.4,52.1,67.4,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,40,40,0,3,30,7,0,0,24,16,0,1,1,0,0,1,0,0,0,
Carlos Watkins,11897,DI,DAL,1,1,0,,0,0,9,0,0,60.0,62.5,77.1,58.3,62.1,66.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,0,31,3,0,0,0,17,17,0,0,0,0,0,1,0,0,0,
Grover Stewart,11899,DI,IND,1,0,1,,0,0,14,0,0,62.3,81.0,76.7,57.7,78.5,69.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,36,36,2,34,0,0,0,0,20,16,0,3,3,0,0,0,0,0,0,
Davon Godchaux,11934,DI,NE,1,1,0,,0,0,19,0,0,,89.0,78.2,64.9,87.5,72.3,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,45,45,7,27,8,3,0,0,22,23,0,6,7,0,0,2,0,0,0,
