player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Carl Lawson,11871,ED,DAL,1,0,0,,0,1,9,0,0,60.0,78.3,82.5,90.5,40.9,71.2,0,0,0,0,,,0,0,0,0.0,0,2,0,0,0,2,37,36,0,0,30,6,0,1,20,15,0,2,0,0,0,2,0,0,0,
Jalen Reeves-Maybin,11879,LB,DET,1,1,0,100.0,0,0,11,0,0,49.6,52.6,74.3,55.2,65.4,29.7,0,0,0,0,10,33.3,1,0,0,94.8,4,0,0,8,1,16,23,3,0,0,3,0,0,20,2,5,11,1,1,0,4,0,0,27,26,6.8
Deatrich Wise Jr.,11886,ED,NE,1,1,0,,0,0,19,0,0,60.0,75.5,78.2,63.5,66.5,70.7,1,1,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,0,28,27,0,1,19,7,0,1,22,6,0,1,0,0,0,3,0,0,0,
Carlos Watkins,11897,DI,DAL,1,1,0,,0,0,9,0,0,,47.8,74.7,53.0,52.1,67.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,17,16,0,12,0,4,0,1,6,11,0,0,0,0,0,0,0,0,0,
Grover Stewart,11899,DI,IND,1,0,0,,0,1,14,0,0,60.0,51.7,0.0,77.5,51.1,36.0,0,0,0,0,,33.3,1,0,1,0.0,0,2,0,0,0,0,43,43,2,40,0,1,0,0,21,22,0,3,2,0,0,2,0,0,0,
Anthony Walker Jr.,11916,LB,MIA,1,3,0,87.5,0,0,17,0,0,55.7,54.8,74.7,50.0,60.5,62.2,0,0,0,0,21,9.1,1,0,0,99.0,7,0,0,57,1,41,66,2,0,0,2,0,1,64,7,18,5,0,7,0,8,0,0,62,30,8.9
Davon Godchaux,11934,DI,NE,1,2,0,,0,0,19,0,0,,51.3,77.9,51.9,53.8,70.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,55,55,6,25,7,17,0,0,21,34,0,2,2,1,0,0,0,0,0,
Xavier Woods,11946,S,CAR,1,1,0,100.0,0,0,5,0,0,53.3,50.6,0.0,55.6,64.2,83.8,0,0,0,0,25,0.0,0,0,1,158.3,3,0,0,21,0,37,79,1,0,0,1,0,47,78,2,40,10,2,4,0,3,0,1,45,11,15.0
Al-Quadin Muhammad,11951,ED,DET,1,0,0,0.0,0,0,11,0,0,60.0,29.9,79.7,48.9,35.7,,0,1,0,0,,,0,0,0,39.6,0,0,0,0,0,1,33,33,0,0,32,1,0,0,17,15,0,0,0,0,1,1,0,0,0,
D.J. Jones,11953,DI,DEN,1,1,0,100.0,0,0,10,0,0,59.5,52.1,76.3,54.3,56.3,69.6,0,0,0,0,15,0.0,0,0,0,118.8,1,0,0,0,0,1,24,24,11,12,0,1,0,0,9,14,0,1,2,0,1,0,0,15,6,15.0
Jeremiah Ledbetter,11960,DI,JAX,1,1,0,,0,0,15,0,0,60.0,42.1,77.1,47.9,46.4,36.0,0,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,40,40,1,36,1,2,0,0,19,21,0,3,3,1,0,1,0,0,0,
David Moore,11981,WR,CAR,1,0,0,,0,0,5,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Patrick O'Connor,12005,DI,DET,1,0,0,,0,0,11,0,0,,30.1,72.4,40.5,45.3,23.6,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,11,11,0,8,0,3,0,0,6,5,0,0,0,0,0,1,0,0,0,
Josh Tupou,12093,DI,BLT,1,3,0,,0,0,3,0,0,,50.6,75.9,53.2,53.4,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,27,27,1,26,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,
Adam Butler,12214,DI,LV,1,0,0,,0,0,23,0,0,62.3,54.4,77.5,60.3,44.8,68.7,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,50,50,1,35,0,14,0,0,29,18,0,1,2,0,0,1,0,0,0,
Arthur Maulet,12224,CB,BLT,1,0,0,33.3,0,0,3,0,0,33.4,31.2,73.7,60.0,45.7,37.4,0,0,0,0,5,25.0,1,0,0,42.4,1,0,0,7,1,18,27,2,0,0,2,0,0,25,1,8,17,0,3,0,3,0,0,5,1,5.0
Sione Takitaki,12666,LB,NE,1,1,0,,0,0,19,0,0,67.7,76.6,71.0,,69.0,74.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,5,12,0,0,0,0,0,0,12,0,7,2,1,1,0,0,0,0,0,0,
Sam Eguavoen,15301,LB,NYJ,1,0,0,,0,0,22,0,0,64.6,71.5,68.5,56.5,69.7,75.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,16,0,4,20,3,0,0,3,0,0,17,2,14,1,1,3,0,0,0,0,0,0,
Sam Kamara,24176,DI,CLV,1,0,0,,0,0,8,0,0,,53.9,72.8,55.2,57.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,11,11,0,9,0,2,0,0,5,6,0,0,0,0,0,0,0,0,0,
Nathan Shepherd,24614,DI,NO,1,2,0,,0,0,20,0,0,,61.6,76.4,67.7,53.2,36.6,1,0,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,0,36,36,0,29,0,7,0,0,20,16,0,1,1,0,0,2,0,0,0,
Foyesade Oluokun,24904,LB,JAX,1,0,0,100.0,0,0,15,0,0,75.2,75.0,78.2,60.0,65.9,79.9,0,0,0,0,1,0.0,0,0,0,79.2,2,0,0,46,1,31,71,13,0,0,13,0,0,58,1,39,11,2,8,0,2,0,0,1,1,0.5
Levi Wallace,25445,CB,DEN,1,0,0,,0,0,10,0,0,60.0,59.9,61.5,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Anfernee Jennings,25449,ED,NE,1,0,0,100.0,0,0,19,0,0,49.7,68.9,79.5,60.9,75.7,75.6,0,4,0,0,9,0.0,0,0,0,104.2,1,0,0,0,1,9,76,73,0,0,73,0,0,3,30,37,2,5,5,0,1,4,0,9,3,9.0
Clelin Ferrell,25955,ED,WAS,1,0,0,,0,0,32,0,0,,61.0,79.0,62.6,57.4,72.0,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,0,1,29,1,0,0,16,15,0,1,2,0,0,1,0,0,0,
Dexter Lawrence,25991,DI,NYG,1,3,0,,0,0,21,0,0,,77.5,79.2,55.4,79.6,71.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,51,51,35,15,0,1,0,0,21,30,0,1,3,0,0,1,0,0,0,
Maxx Crosby,26316,ED,LV,1,2,1,,1,0,23,0,0,60.0,58.5,13.9,66.3,56.3,45.5,3,5,0,0,,25.0,1,0,2,0.0,0,0,0,0,0,1,74,74,0,1,73,0,0,0,43,30,0,1,1,1,0,8,0,0,0,
D.J. Reed,26940,CB,NYJ,1,0,0,50.0,0,0,22,0,0,68.2,72.7,78.9,84.2,66.2,76.8,0,0,0,0,50,0.0,0,1,0,95.8,2,1,0,1,62,39,64,1,0,0,1,0,0,63,1,24,0,1,2,0,4,1,0,81,27,40.5
Isaiah Rodgers,27069,CB,PHI,1,1,0,20.0,0,0,24,0,0,63.8,62.5,77.0,,53.5,77.8,0,0,0,0,16,0.0,0,1,0,40.4,1,0,0,2,51,38,54,0,0,0,0,0,0,54,0,16,1,0,3,0,5,0,0,16,1,16.0
Bryce Huff,27128,ED,PHI,1,0,0,,0,0,24,0,0,,62.5,72.6,61.4,60.0,,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,5,1,0,0,0,0,0,1,0,0,0,
Siran Neal,27130,CB,MIA,1,0,0,100.0,0,0,17,0,0,58.6,59.4,71.0,56.9,61.8,77.6,0,0,0,0,5,0.0,0,0,1,79.2,2,0,0,4,0,9,13,2,0,0,2,0,0,11,2,2,7,1,3,0,2,0,0,6,10,3.0
Devin Bush,27375,LB,CLV,1,1,0,80.0,0,0,8,0,0,39.5,46.5,75.1,71.2,58.9,80.5,0,0,0,0,20,0.0,0,0,0,106.7,4,1,0,33,0,25,46,6,0,0,6,0,1,40,1,20,6,4,6,0,5,1,0,48,13,12.0
Joshua Uche,27379,ED,KC,1,0,0,,0,0,16,0,0,75.4,66.5,71.9,50.3,60.0,70.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,9,8,0,0,8,0,0,1,7,1,0,1,1,0,0,1,0,0,0,
Armon Watts,27844,DI,NYG,1,1,0,,0,0,21,0,0,,61.2,72.6,84.9,41.9,68.1,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,0,7,0,7,0,0,8,6,0,0,0,0,0,2,0,0,0,
DaVon Hamilton,28072,DI,JAX,1,1,0,,0,0,15,0,0,59.5,67.6,78.7,59.9,69.4,70.3,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,1,54,52,14,37,0,1,0,2,25,28,0,2,2,0,0,2,0,0,0,
Dre'Mont Jones,28075,ED,SEA,1,1,0,,0,0,29,0,0,,55.2,77.4,66.4,45.6,66.8,2,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,24,0,1,22,1,0,0,15,9,0,0,0,0,0,3,0,0,0,
Malik Harrison,28081,LB,BLT,1,1,0,100.0,0,0,3,0,0,69.5,74.1,75.4,58.8,69.9,77.6,0,0,0,0,5,0.0,0,0,0,87.5,1,1,0,20,0,13,30,10,0,0,10,0,0,20,4,13,0,3,2,0,1,1,0,5,1,5.0
Troy Dye,28251,LB,LAC,1,0,0,100.0,0,0,27,0,0,73.4,86.9,71.2,58.3,83.2,80.4,0,0,0,0,13,0.0,0,0,0,86.1,3,0,0,21,0,14,24,1,0,0,1,0,0,23,1,9,2,3,5,1,3,0,0,14,9,4.7
Jack Jones,29050,CB,LV,1,0,0,50.0,0,0,23,0,0,79.6,80.9,76.4,,73.0,79.5,0,0,1,1,47,0.0,0,0,1,95.8,2,0,0,12,49,40,64,1,0,0,1,0,0,63,0,24,2,1,5,0,4,0,1,54,32,27.0
Germaine Pratt,29407,LB,CIN,1,1,1,100.0,0,0,7,0,0,69.7,71.5,75.6,85.0,53.8,28.9,1,1,0,0,10,33.3,1,0,0,93.8,2,0,0,38,0,27,50,7,0,0,7,0,0,43,5,18,5,0,1,0,2,2,0,13,9,6.5
Chris Board,29456,LB,BLT,1,0,0,,0,0,3,0,0,60.0,61.9,67.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Logan Wilson,29623,LB,CIN,1,3,0,75.0,0,0,7,2,0,62.6,67.4,77.2,61.6,67.2,59.8,0,1,0,0,18,10.0,1,0,0,90.6,3,0,0,47,0,29,54,4,0,0,4,0,0,50,6,19,3,2,6,0,4,1,0,25,16,8.3
Andrew Van Ginkel,30267,ED,MIN,1,2,0,33.3,0,0,18,0,0,30.0,35.8,79.3,59.8,48.0,30.0,1,0,0,0,14,25.0,1,0,0,49.3,1,0,0,8,0,12,39,26,0,0,26,0,0,13,15,12,5,0,1,0,3,1,0,14,0,14.0
T.J. Edwards,30737,LB,CHI,1,5,0,100.0,0,0,6,0,0,52.7,53.7,72.6,,57.5,81.2,0,0,0,0,15,0.0,0,0,0,118.8,2,0,0,53,1,23,58,2,0,0,2,0,0,56,0,35,2,1,3,0,2,0,0,27,23,13.5
Khalen Saunders,31534,DI,NO,1,0,0,,0,0,20,0,0,,53.3,77.0,51.6,57.6,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,4,29,0,0,0,0,19,14,0,0,1,0,0,0,0,0,0,
Dane Jackson,32989,CB,CAR,1,1,0,75.0,0,0,5,0,0,85.2,81.2,72.7,59.7,62.4,76.2,0,0,0,0,6,0.0,0,0,0,77.1,3,0,0,7,0,13,22,2,0,0,2,0,0,20,1,8,13,2,2,0,4,0,0,11,11,3.7
Cam Gill,33560,ED,CAR,1,1,0,,0,0,5,0,0,60.8,66.4,76.2,59.7,65.8,74.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,35,34,0,0,34,0,0,1,14,19,0,0,3,0,0,1,0,0,0,
Mike Hughes,34057,CB,ATL,1,0,0,50.0,0,0,2,0,0,68.0,68.7,78.4,,66.6,72.8,0,0,0,0,16,0.0,0,0,0,104.2,2,0,0,5,71,59,76,0,0,0,0,0,0,76,0,17,0,0,1,0,4,0,1,20,1,10.0
Kendall Sheffield,34105,CB,NYJ,1,0,0,0.0,0,0,22,0,0,41.3,46.4,75.1,59.5,71.7,71.6,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,0,1,24,32,0,0,0,0,0,0,32,1,7,31,1,1,0,4,0,0,0,0,
Darnell Savage,34247,S,JAX,1,0,0,50.0,0,0,15,0,0,63.7,69.0,76.1,58.4,71.9,79.1,0,0,0,0,20,0.0,0,1,0,125.0,1,0,0,32,1,36,78,2,0,0,2,0,30,76,1,41,13,0,3,0,2,0,1,20,0,20.0
Zack Baun,34632,LB,PHI,1,1,0,75.0,0,0,24,0,0,92.2,92.6,73.9,60.4,74.2,81.6,0,0,0,1,4,0.0,0,1,0,37.5,3,0,0,47,0,32,53,1,0,0,1,0,0,52,6,15,5,7,9,1,4,0,0,10,6,3.3
Akeem Davis-Gaither,34788,LB,CIN,1,0,0,100.0,0,0,7,0,0,61.7,61.2,74.7,53.4,63.4,74.5,0,0,0,0,22,0.0,0,0,0,118.8,2,0,0,6,1,5,17,3,0,0,3,0,0,14,4,8,7,1,2,0,2,0,0,26,9,13.0
Darrell Taylor,36001,ED,CHI,1,0,0,,0,0,6,0,0,60.0,37.5,77.6,50.8,40.6,27.1,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,1,0,1,24,23,0,0,23,0,0,1,10,13,0,2,2,0,0,0,0,0,0,
Shy Tuttle,37279,DI,CAR,1,1,0,,0,0,5,0,0,60.0,42.8,78.7,67.2,43.0,35.6,1,0,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,43,43,34,8,0,1,0,0,19,24,0,1,3,0,0,1,0,0,0,
Quinton Bell,37468,ED,MIA,1,0,0,,0,0,17,0,0,60.0,61.6,64.1,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Camryn Bynum,38408,S,MIN,1,2,0,50.0,0,0,18,0,0,75.0,77.1,77.8,60.0,59.5,83.0,0,0,0,0,16,0.0,0,1,0,77.1,1,0,0,4,0,29,44,3,0,0,3,0,35,41,1,14,2,0,2,0,2,0,0,16,1,16.0
Casey Toohill,38472,ED,BUF,1,0,0,,0,0,4,0,0,,39.9,74.1,54.4,45.1,70.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,11,11,0,0,11,0,0,0,4,7,0,1,1,0,0,0,0,0,0,
Folorunso Fatukasi,38558,DI,HST,1,1,0,,0,0,13,0,0,,29.5,0.0,53.3,36.0,29.9,0,0,0,0,,33.3,1,0,1,0.0,0,0,0,0,0,0,32,32,4,28,0,0,0,0,18,14,0,0,1,0,0,0,0,0,0,
Maurice Hurst,38563,DI,CLV,1,0,0,,0,0,8,0,0,,48.6,73.3,53.5,55.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,13,13,0,10,0,3,0,0,9,4,0,0,0,0,0,0,0,0,0,
Eric Wilson,38587,LB,GB,1,2,0,100.0,0,0,12,0,0,34.6,38.6,75.8,,51.2,43.5,0,0,0,0,26,16.7,1,0,0,118.8,3,0,0,16,0,13,42,14,0,0,14,0,0,28,0,29,12,2,3,0,3,0,0,40,21,13.3
Tershawn Wharton,40292,DI,KC,1,1,0,,0,0,16,0,0,61.5,60.8,77.2,52.4,65.0,68.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,38,38,4,33,1,0,0,0,28,9,0,1,1,0,0,1,0,0,0,
Alohi Gilman,41662,S,LAC,1,1,0,,0,0,27,0,0,72.9,81.4,81.7,,78.2,82.6,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,12,0,56,75,1,0,0,1,0,54,74,0,19,8,2,4,0,0,0,0,0,0,
Trevon Diggs,41817,CB,DAL,1,1,0,66.7,0,0,9,0,0,51.5,56.7,78.1,,69.4,30.1,0,0,0,0,36,40.0,2,0,0,135.4,4,0,0,4,48,27,57,2,0,0,2,0,0,55,0,30,3,0,2,0,6,0,2,55,36,13.8
Ed Oliver,42200,DI,BUF,1,0,0,100.0,0,0,4,0,0,61.1,60.8,77.0,90.9,33.2,23.7,1,2,0,0,3,66.7,2,0,0,79.2,1,0,0,1,0,2,44,43,0,25,1,17,0,1,22,20,0,1,1,0,1,3,0,3,5,3.0
Divine Deablo,42208,LB,LV,1,0,0,80.0,0,0,23,0,0,45.3,30.2,76.3,54.6,29.7,41.8,0,0,0,0,11,20.0,1,0,0,129.6,4,0,0,57,0,37,70,11,0,0,11,0,0,59,3,30,2,1,4,0,5,0,2,28,9,7.0
Charlie Woerner,42257,TE,ATL,1,0,0,,0,0,2,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Isaiah Simmons,42451,LB,NYG,1,0,0,,0,0,21,0,0,66.0,65.8,71.7,59.0,,74.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,5,6,0,0,0,0,0,0,6,1,0,3,0,1,0,0,0,0,0,0,
K'Von Wallace,42467,S,SEA,1,0,0,,0,0,29,0,0,60.0,70.4,66.7,60.0,67.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,8,0,1,10,1,0,0,1,0,0,9,1,8,1,0,0,0,0,0,0,0,0,
Antoine Winfield Jr.,42475,S,TB,1,3,0,50.0,0,0,30,0,0,63.5,69.0,78.2,59.1,72.3,74.4,0,0,0,0,1,7.7,1,0,0,95.8,1,0,0,19,0,50,83,0,0,0,0,0,60,83,1,32,4,2,9,0,2,0,1,1,0,1.0
Tomon Fox,42486,ED,NYG,1,2,0,,0,0,21,0,0,,65.7,74.2,54.9,66.7,73.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,13,13,0,0,12,1,0,0,4,9,0,0,1,0,0,0,0,0,0,
Shemar Jean-Charles,42496,CB,NO,1,0,0,75.0,0,0,20,0,0,54.0,50.8,75.8,,43.7,27.0,0,0,0,1,46,50.0,1,0,0,116.7,3,0,0,7,43,32,52,0,0,0,0,0,0,52,0,20,2,0,1,0,4,0,1,75,49,25.0
Krys Barnes,42548,LB,ARZ,1,0,0,100.0,0,0,1,0,0,47.5,42.8,72.0,57.4,60.0,73.2,0,0,0,0,13,0.0,0,0,0,106.3,2,0,0,7,0,5,8,0,0,0,0,0,0,8,1,2,1,0,1,0,2,0,0,19,5,9.5
Justin Strnad,42659,LB,DEN,1,0,1,66.7,0,0,10,0,0,27.3,25.6,70.4,87.2,60.0,71.4,0,1,0,0,27,0.0,0,0,0,109.7,2,0,0,12,0,10,14,0,0,0,0,0,0,14,2,2,2,1,1,0,3,1,0,39,49,19.5
Chauncey Golston,42718,ED,DAL,1,0,0,,0,0,9,0,0,60.2,53.6,83.1,50.3,57.5,32.6,0,0,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,2,54,53,0,0,38,15,0,1,25,27,0,2,5,0,0,0,0,0,0,
Osa Odighizuwa,42754,DI,DAL,1,1,0,,0,0,9,0,0,,80.1,77.6,66.5,77.1,68.7,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,43,42,6,26,0,10,0,1,24,19,0,1,1,0,0,3,0,0,0,
Avery Williams,42873,HB,ATL,1,0,0,,0,0,2,0,0,60.7,70.2,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Rashan Gary,42905,ED,GB,1,1,0,,0,0,12,0,0,,63.2,79.9,59.2,62.5,73.5,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,36,36,0,0,35,1,0,0,14,22,0,1,2,1,0,2,0,0,0,
Dicaprio Bootle,42913,CB,LAC,1,0,0,,0,0,27,0,0,64.3,64.7,68.7,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
Jonathon Cooper,43021,ED,DEN,1,1,0,,0,0,10,0,0,63.3,67.5,77.2,55.5,71.0,28.8,0,2,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,3,37,37,0,0,37,0,0,0,18,16,0,3,4,0,0,2,0,0,0,
Brandon Jones,43049,S,DEN,1,0,0,,0,0,10,0,0,63.0,59.8,73.2,58.8,55.3,28.7,0,0,0,0,,33.3,2,0,0,0.0,0,0,0,15,0,22,55,0,0,0,0,0,34,55,1,32,6,1,4,1,0,0,0,0,0,
Devin White,43089,LB,HST,1,0,0,,0,0,13,0,0,35.2,28.6,70.4,50.3,,,0,0,0,0,,,0,0,0,0.0,0,0,0,9,0,5,10,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0,
Jeremy Chinn,43179,S,WAS,1,4,0,83.3,0,0,32,0,0,73.7,74.6,77.0,56.0,66.0,85.9,0,0,0,0,35,0.0,0,1,0,141.7,5,0,0,29,0,31,65,6,0,0,6,0,14,59,4,30,16,3,7,2,6,0,1,51,18,10.2
Mack Wilson Sr.,43190,LB,ARZ,1,1,0,,0,0,1,0,0,54.4,67.1,78.8,69.2,66.5,74.5,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,12,0,15,51,31,0,0,31,0,0,20,21,15,8,0,1,0,0,3,0,0,0,
Richie Grant,43196,S,ATL,1,0,0,,0,0,2,0,0,68.8,68.0,72.1,59.7,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,4,5,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,0,0,0,
Joe Bachie,43250,LB,CIN,1,0,0,,0,0,7,0,0,66.2,66.6,70.3,,60.0,71.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,6,8,1,0,0,1,0,0,7,0,2,4,1,1,0,0,0,0,0,0,
Damar Hamlin,43291,S,BUF,1,1,0,,0,0,4,0,0,59.5,62.9,78.0,,65.6,90.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,15,0,31,61,0,0,0,0,0,45,61,0,30,1,0,10,0,0,0,0,0,0,
Josh Metellus,43395,S,MIN,1,0,0,50.0,0,0,18,0,0,68.2,67.2,76.5,55.8,59.9,80.1,0,1,0,0,4,0.0,0,0,0,56.3,1,0,0,22,0,30,44,2,0,0,2,0,11,42,2,12,9,1,5,0,2,1,0,4,7,4.0
Nick Niemann,43500,LB,LAC,1,0,0,0.0,0,0,27,0,0,61.9,64.2,71.2,,61.1,26.6,0,0,0,0,,50.0,1,0,0,39.6,0,0,0,8,0,7,9,0,0,0,0,0,0,9,0,2,1,0,1,0,1,0,0,0,0,
Darrell Baker Jr.,43542,CB,TEN,1,0,0,60.0,0,0,31,0,0,65.7,66.1,78.5,,62.6,78.0,0,0,0,0,11,0.0,0,0,0,104.2,3,0,0,2,67,56,69,0,0,0,0,0,0,69,0,13,0,1,4,1,5,0,1,13,1,4.3
Ben Stille,43555,DI,ARZ,1,0,0,,0,0,1,0,0,,38.8,77.3,47.6,42.9,24.0,0,3,0,0,,66.7,2,0,0,0.0,0,0,0,1,0,0,46,45,0,27,1,17,0,1,35,11,0,1,1,0,0,3,0,0,0,
Sam Franklin Jr.,43580,S,CAR,1,0,0,,0,0,5,0,0,60.0,60.2,68.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,
Levi Onwuzurike,43679,DI,DET,1,0,0,,0,0,11,0,0,,59.6,77.6,54.2,64.0,71.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,49,49,0,17,7,25,0,0,31,18,0,2,4,0,0,1,0,0,0,
Jeffery Simmons,43742,DI,TEN,1,1,0,,0,0,31,1,0,62.8,74.8,78.1,68.7,59.7,27.7,0,7,0,0,,40.0,2,0,0,0.0,0,1,0,1,0,0,54,53,1,32,2,18,0,1,45,9,0,2,2,0,0,8,0,0,0,
Pat Jones II,43974,ED,MIN,1,0,0,,0,0,18,0,0,,61.8,74.9,60.9,60.0,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,18,18,0,0,13,5,0,0,15,3,0,0,0,0,0,1,0,0,0,
Byron Murphy Jr.,44027,CB,MIN,1,0,0,66.7,0,0,18,0,0,66.8,68.0,77.0,,66.6,80.5,0,0,0,1,14,0.0,0,0,0,54.2,2,0,0,3,35,35,54,1,0,0,1,0,1,53,0,19,14,0,4,0,3,0,0,26,12,13.0
Benito Jones,44035,DI,MIA,1,0,0,,0,0,17,0,0,,51.8,76.6,56.2,52.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,35,35,0,35,0,0,0,0,23,12,0,0,0,0,0,0,0,0,0,
Julian Okwara,44152,ED,ARZ,1,0,0,100.0,0,0,1,0,0,42.0,41.2,74.9,63.1,47.4,21.5,0,2,0,0,7,100.0,1,0,0,95.8,1,0,0,0,0,5,19,19,0,0,19,0,0,0,7,7,0,0,0,0,1,2,0,7,9,7.0
Quinnen Williams,44216,DI,NYJ,1,0,0,,0,0,22,0,0,62.3,80.8,0.3,82.9,64.2,35.7,1,5,0,0,,33.3,1,0,1,0.0,0,2,0,0,0,0,54,54,7,27,2,18,0,0,37,17,0,3,2,1,0,8,0,0,0,
Nnamdi Madubuike,44304,DI,BLT,1,0,0,,0,0,3,0,0,,62.8,77.8,59.3,63.1,66.8,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,49,49,5,35,1,8,0,0,35,14,0,1,1,0,0,3,0,0,0,
Kyzir White,44485,LB,ARZ,1,1,0,100.0,0,0,1,0,0,73.9,74.7,77.4,64.1,62.9,77.8,0,1,0,0,16,0.0,0,0,0,102.8,3,1,0,60,0,37,68,4,0,0,4,0,1,64,12,19,3,3,3,1,3,2,0,26,26,8.7
Brian Burns,44522,ED,NYG,1,1,1,,0,0,21,0,0,,56.4,79.0,63.0,51.1,35.5,0,1,0,0,,28.6,2,0,0,0.0,0,0,0,0,0,0,53,53,0,0,53,0,0,0,26,27,0,3,4,0,0,1,0,0,0,
Raekwon Davis,44582,DI,IND,1,1,0,,0,0,14,0,0,,56.4,74.9,67.6,49.3,67.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,1,20,0,1,0,0,13,9,0,0,0,0,0,1,0,0,0,
