player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Danielle Hunter,9521,ED,HST,1,1,0,,0,0,13,0,0,60.0,76.4,81.2,78.7,59.9,72.8,2,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,49,49,0,0,49,0,0,0,29,18,0,2,2,0,0,5,0,0,0,
Za'Darius Smith,9555,ED,CLV,1,0,0,,0,0,8,0,0,,70.7,78.6,58.2,75.3,28.8,0,4,0,0,,50.0,2,0,0,0.0,0,1,0,0,0,0,36,36,0,1,33,2,0,0,21,15,0,2,2,0,0,5,0,0,0,
Grady Jarrett,9570,DI,ATL,1,0,0,,0,0,2,0,0,60.1,60.0,77.1,52.3,64.8,37.7,0,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,1,39,39,11,20,2,6,0,0,23,15,0,3,4,0,0,1,0,0,0,
Rakeem Nunez-Roches,9650,DI,NYG,1,0,1,,0,0,21,0,0,60.0,55.1,76.0,60.6,50.2,30.0,0,0,0,0,,33.3,1,0,0,0.0,0,1,0,0,0,0,30,30,1,20,0,9,0,0,23,7,0,2,2,0,0,1,0,0,0,
Troy Hill,9881,CB,CAR,1,1,0,75.0,0,0,5,0,0,58.0,62.0,74.7,59.4,70.4,81.0,0,0,0,0,25,0.0,0,0,0,104.2,3,0,0,4,0,21,38,2,0,0,2,0,0,36,2,15,32,3,5,0,4,0,0,38,15,12.7
T.Y. McGill,10156,DI,SF,1,1,0,,0,0,28,0,0,60.0,51.4,72.9,55.8,54.2,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,
Jalen Ramsey,10639,CB,MIA,1,0,0,60.0,0,0,17,0,0,74.0,70.8,0.0,52.9,79.9,81.3,0,0,0,0,19,0.0,0,1,1,77.1,3,0,0,2,22,38,60,2,0,0,2,0,1,58,3,19,33,2,5,0,5,0,0,30,18,10.0
Leonard Floyd,10643,ED,SF,1,2,0,,0,0,28,0,0,,79.1,78.5,73.3,69.0,74.6,1,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,36,36,0,0,36,0,0,0,23,13,0,3,2,0,0,3,0,0,0,
Kenny Clark,10661,DI,GB,1,0,0,,0,0,12,0,0,61.7,78.7,77.9,70.8,64.7,68.7,2,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,51,51,3,31,1,16,0,0,33,18,0,0,2,0,0,3,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,2,0,,0,0,17,0,0,64.1,60.4,80.4,58.1,58.1,49.9,0,3,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,3,45,45,0,0,45,0,0,0,28,14,0,2,1,0,0,4,0,0,0,
Chris Jones,10671,DI,KC,1,1,0,,0,0,16,0,0,,93.2,0.0,93.6,69.7,68.4,1,8,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,44,44,0,20,9,15,0,0,33,11,0,1,1,0,0,9,0,0,0,
Jihad Ward,10678,DI,MIN,1,0,1,,0,0,18,0,0,,51.7,75.8,62.8,57.7,,1,1,0,0,,,0,0,0,0.0,0,0,0,1,0,0,28,27,2,20,0,5,0,1,26,2,0,0,0,0,0,2,0,0,0,
A'Shawn Robinson,10680,DI,CAR,1,1,0,,0,0,5,0,0,60.0,33.4,78.6,43.7,38.0,36.6,0,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,70,70,0,51,6,13,0,0,36,34,0,0,3,0,0,1,0,0,0,
Jarran Reed,10683,DI,SEA,1,0,0,,0,0,29,0,0,60.0,70.1,77.7,81.2,54.4,68.4,1,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,50,50,0,43,1,6,0,0,26,23,0,2,2,0,0,5,0,0,0,
Vonn Bell,10695,S,CIN,1,3,0,50.0,0,0,7,0,0,53.8,51.9,76.6,62.8,51.5,79.6,0,1,0,0,55,0.0,0,0,0,95.8,1,0,0,29,4,37,70,8,0,0,8,0,14,62,5,28,15,0,1,0,2,1,0,55,28,55.0
Adam Gotsis,10697,ED,IND,1,0,0,,0,0,14,0,0,61.6,54.7,77.2,51.2,49.1,26.6,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,18,18,0,0,17,1,0,0,11,7,0,2,2,0,0,0,0,0,0,
Kevin Byard,10698,S,CHI,1,1,0,80.0,0,0,6,0,0,90.2,91.7,73.5,,63.8,84.1,0,0,0,1,8,0.0,0,0,0,39.6,4,0,0,13,1,34,50,1,0,0,1,0,31,49,0,16,4,2,5,1,5,0,0,14,11,3.5
Maliek Collins,10701,DI,SF,1,0,0,,0,0,28,0,0,,62.9,76.7,59.3,62.9,67.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,0,17,0,21,0,0,24,14,0,1,1,0,0,1,0,0,0,
Yannick Ngakoue,10703,ED,BLT,1,0,0,,0,0,3,0,0,60.0,75.3,75.3,74.7,60.0,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,11,11,0,0,11,0,0,0,8,2,0,0,0,0,0,1,0,0,0,
Jonathan Bullard,10706,DI,MIN,1,0,0,,0,0,18,0,0,62.3,56.5,77.2,48.9,58.9,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,36,36,0,11,9,16,0,0,25,11,0,1,1,0,0,0,0,0,0,
Kendall Fuller,10718,CB,MIA,1,1,0,100.0,0,0,17,0,0,65.8,65.8,77.5,,60.7,73.3,0,0,0,0,21,0.0,0,0,0,118.8,1,0,0,3,52,37,55,0,0,0,0,0,0,55,0,18,0,0,0,0,1,0,0,21,0,21.0
Justin Simmons,10732,S,ATL,1,0,0,,0,0,2,0,0,66.2,60.8,81.6,60.0,46.5,27.1,0,0,0,0,,50.0,3,0,0,0.0,0,0,0,13,0,30,53,0,0,0,0,0,32,53,1,22,8,1,3,1,0,0,0,0,0,
Eric Murray,10740,S,HST,1,0,0,20.0,0,0,13,0,0,64.3,65.2,75.9,60.0,63.2,37.0,0,0,0,0,6,25.0,1,0,0,39.6,1,0,0,18,0,28,49,3,0,0,3,0,10,46,1,20,18,1,3,0,5,0,0,6,1,6.0
Miles Killebrew,10745,S,PIT,1,0,0,,0,0,25,0,0,,60.0,65.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
De'Vondre Campbell,10749,LB,SF,1,4,1,100.0,0,0,28,0,0,53.8,51.5,72.6,65.9,50.4,48.5,0,0,0,0,22,18.2,2,0,0,105.2,4,0,0,47,0,26,58,7,0,0,7,0,0,51,6,26,4,2,5,0,4,0,0,37,33,9.3
David Onyemata,10754,DI,ATL,1,0,0,,0,0,2,0,0,60.0,70.3,76.5,58.3,71.8,67.9,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,34,34,5,25,0,4,0,0,20,14,0,2,1,1,0,2,0,0,0,
Andrew Billings,10756,DI,CHI,1,0,0,,0,0,6,0,0,59.9,71.1,77.4,73.8,61.5,66.8,0,1,0,0,,,0,0,0,0.0,0,1,0,0,0,1,35,35,11,23,0,1,0,0,20,14,0,1,0,0,0,2,0,0,0,
Dean Lowry,10771,DI,PIT,1,1,0,,0,0,25,0,0,,50.1,72.8,56.2,52.9,67.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,13,13,0,3,0,10,0,0,5,8,0,0,0,0,0,0,0,0,0,
Matthew Judon,10780,ED,ATL,1,0,1,,0,0,2,0,0,61.9,60.1,76.6,70.4,44.7,72.0,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,3,33,32,0,0,32,0,0,1,18,12,0,1,2,0,0,2,0,0,0,
Quinton Jefferson,10781,DI,CLV,1,0,0,,0,0,8,0,0,59.9,56.9,75.4,59.9,56.7,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,1,26,26,0,12,0,14,0,0,15,10,0,0,0,0,0,1,0,0,0,
Kamu Grugier-Hill,10842,LB,MIN,1,1,0,66.7,0,0,18,0,0,56.4,56.4,73.7,,60.0,32.5,0,0,0,0,6,25.0,1,0,0,71.5,2,0,0,11,0,12,13,1,0,0,1,0,0,12,0,1,1,0,2,0,3,0,0,10,11,5.0
Elandon Roberts,10848,LB,PIT,1,0,0,100.0,0,1,25,0,0,54.0,93.7,69.8,,97.3,76.2,0,0,0,0,13,0.0,0,0,0,102.1,2,0,0,19,0,12,21,0,0,0,0,0,0,21,0,9,2,3,3,1,2,0,0,17,12,8.5
Michael Pierce,11101,DI,BLT,1,1,0,,0,0,3,0,0,60.0,55.7,75.0,54.3,57.6,69.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,19,19,5,14,0,0,0,0,8,11,0,0,1,0,0,0,0,0,0,
Jonathan Jones,11217,CB,NE,1,0,0,100.0,0,0,19,0,0,76.1,72.0,76.7,,56.1,79.7,0,0,0,0,6,0.0,0,0,0,91.7,1,0,0,3,39,24,52,0,0,0,0,0,0,52,0,28,10,2,3,0,1,0,0,6,0,6.0
Roy Robertson-Harris,11341,DI,JAX,1,0,0,,0,0,15,0,0,60.6,60.4,77.6,54.0,67.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,32,32,0,3,19,10,0,0,23,7,0,0,0,0,0,0,0,0,0,
Antonio Hamilton Sr.,11353,CB,ATL,1,0,0,100.0,0,0,2,0,0,33.4,28.4,74.4,52.9,28.5,27.3,0,0,0,0,23,50.0,2,0,0,147.9,4,0,0,6,1,22,39,0,0,0,0,0,0,39,3,14,32,2,2,0,4,0,3,40,16,10.0
Myles Garrett,11756,ED,CLV,1,0,0,,0,0,8,0,0,60.0,74.7,81.4,71.0,65.5,,0,3,0,0,,,0,0,0,0.0,0,0,0,0,0,1,51,51,0,0,51,0,0,0,31,19,0,0,0,0,0,3,0,0,0,
Solomon Thomas,11758,DI,NYJ,1,0,0,,0,0,22,0,0,,74.7,78.8,68.9,66.8,69.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,0,2,23,4,0,0,19,10,0,1,1,0,0,1,0,0,0,
Marshon Lattimore,11766,CB,NO,1,0,0,,1,0,20,0,0,70.3,66.4,78.7,58.5,50.8,49.7,0,1,0,0,,16.7,1,0,1,0.0,0,0,0,11,68,46,84,4,0,0,4,0,0,80,1,37,1,3,5,0,0,1,0,0,0,
Malik Hooker,11770,S,DAL,1,2,0,50.0,0,0,9,0,0,63.8,66.7,74.5,,64.9,80.7,0,0,0,0,21,0.0,0,1,0,121.9,2,0,0,16,0,32,58,0,0,0,0,0,37,58,0,26,5,1,4,0,4,0,1,37,24,18.5
Marlon Humphrey,11771,CB,BLT,1,0,0,83.3,1,0,3,0,0,50.5,52.4,76.4,54.7,64.5,75.1,0,0,0,1,41,0.0,0,0,1,118.8,5,0,0,9,38,39,61,2,0,0,2,0,0,59,3,19,12,0,2,0,6,0,2,89,8,17.8
Jonathan Allen,11772,DI,WAS,1,0,0,,0,0,32,0,0,63.3,72.9,75.3,60.3,61.1,36.6,1,0,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,0,32,32,2,22,0,8,0,0,24,8,0,4,3,1,0,2,0,0,0,
Adoree' Jackson,11773,CB,NYG,1,0,0,0.0,1,0,21,0,0,61.0,61.2,75.3,,,75.4,0,0,0,0,,0.0,0,0,1,39.6,0,0,0,1,25,27,27,0,0,0,0,0,0,27,0,0,1,1,2,0,1,0,0,0,0,
Charles Harris,11777,ED,CAR,1,1,0,100.0,0,0,5,0,0,35.0,49.6,78.4,54.7,62.2,48.2,0,1,0,0,23,0.0,0,0,0,118.8,2,1,0,0,0,7,60,59,0,0,59,0,0,1,29,24,1,2,2,0,2,2,0,39,23,19.5
Takk McKinley,11781,ED,NYJ,1,0,0,,0,0,22,0,0,60.6,65.3,74.6,52.7,70.0,69.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,17,17,0,0,17,0,0,0,8,7,0,1,1,1,0,0,0,0,0,
T.J. Watt,11785,ED,PIT,1,0,0,100.0,0,1,25,0,0,71.0,90.3,81.9,75.2,84.8,44.0,1,2,0,0,6,25.0,2,0,0,85.4,2,2,0,1,0,2,70,69,0,0,69,0,0,1,41,27,0,6,6,0,2,5,0,9,7,4.5
Kevin King,11788,CB,ATL,1,0,0,,0,0,2,0,0,60.0,60.1,63.1,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Budda Baker,11791,S,ARZ,1,6,0,100.0,0,0,1,0,0,60.7,66.7,76.0,60.0,74.9,79.1,0,0,0,0,11,7.1,1,0,0,104.2,3,0,0,24,0,40,64,0,0,0,0,0,30,64,1,23,10,1,7,0,3,0,0,27,5,9.0
Marcus Maye,11794,S,MIA,1,1,0,50.0,0,0,17,0,0,71.9,70.7,81.1,66.8,50.2,51.8,0,0,0,0,9,18.2,2,1,0,56.8,4,0,0,12,0,40,60,3,0,0,3,0,39,57,1,19,6,4,8,0,8,0,0,25,20,6.3
Marcus Williams,11797,S,BLT,1,0,0,0.0,0,0,3,0,0,46.5,52.1,80.3,,74.0,83.2,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,15,0,42,63,2,0,0,2,0,39,61,0,21,7,1,6,0,1,0,0,0,0,
Tyus Bowser,11802,ED,MIA,1,1,0,,0,0,17,0,0,63.7,58.4,76.0,50.4,63.1,70.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,4,33,31,0,0,31,0,0,2,15,14,1,0,0,0,0,1,0,0,0,
DeMarcus Walker,11806,ED,CHI,1,0,0,,0,0,6,0,0,,70.3,79.5,65.3,66.4,70.6,0,5,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,43,43,0,3,29,11,0,0,29,14,0,2,1,0,0,6,0,0,0,
Raekwon McMillan,11809,LB,NE,1,4,0,100.0,0,0,19,0,0,49.6,34.4,80.4,,36.0,56.9,0,0,0,0,20,11.1,1,0,0,118.8,2,0,0,50,0,22,52,1,0,0,1,0,0,51,0,30,0,2,4,0,2,0,0,30,4,15.0
Dalvin Tomlinson,11810,DI,CLV,1,0,0,,0,0,8,0,0,59.5,55.7,77.1,58.0,57.1,67.3,0,1,0,0,,,0,0,0,0.0,0,1,0,0,0,1,40,40,1,39,0,0,0,0,20,19,0,1,0,0,0,2,0,0,0,
Larry Ogunjobi,11820,DI,PIT,1,0,0,,0,0,25,0,0,,33.1,74.1,53.0,38.1,67.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,2,6,1,6,0,0,10,5,0,1,1,1,0,0,0,0,0,
Ahkello Witherspoon,11821,CB,LA,1,0,0,100.0,0,0,26,0,0,53.7,54.0,77.6,,56.0,76.9,0,0,0,0,53,0.0,0,0,0,118.8,3,0,0,4,44,24,48,0,0,0,0,0,0,48,0,24,0,1,3,0,3,0,0,65,5,21.7
Dawuane Smoot,11823,ED,BUF,1,0,0,,0,1,4,0,0,60.0,85.3,78.3,86.9,58.9,27.6,0,2,0,0,,100.0,1,0,0,0.0,0,1,0,0,0,1,40,40,3,8,20,9,0,0,28,11,0,1,0,0,0,3,0,0,0,
Duke Riley,11830,LB,MIA,1,0,0,,0,0,17,0,0,,59.8,65.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Shaquill Griffin,11845,CB,MIN,1,0,0,25.0,0,0,18,0,0,69.8,69.9,76.1,,60.0,75.2,0,0,0,0,8,0.0,0,0,0,39.6,1,0,0,1,31,33,36,0,0,0,0,0,0,36,0,3,4,1,2,0,4,0,0,8,3,8.0
Jourdan Lewis,11846,CB,DAL,1,0,0,66.7,0,0,9,1,0,87.2,85.5,74.6,,62.4,75.8,0,0,0,0,8,0.0,0,1,0,70.1,2,0,0,1,0,21,34,0,0,0,0,0,0,34,0,13,33,0,1,0,3,0,0,5,-1,2.5
Montravius Adams,11848,DI,PIT,1,1,0,,0,0,25,0,0,,31.6,76.1,52.4,34.2,28.4,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,27,27,3,24,0,0,0,0,14,13,0,0,1,0,0,0,0,0,0,
Rasul Douglas,11854,CB,BUF,1,0,0,83.3,0,0,4,0,0,53.7,53.6,78.3,60.0,55.6,79.8,0,0,0,0,67,0.0,0,0,0,158.3,5,0,0,3,63,41,68,0,0,0,0,0,0,68,1,26,2,3,5,2,6,0,1,87,28,17.4
Trey Hendrickson,11858,ED,CIN,1,0,0,,0,0,7,0,0,60.0,55.0,0.0,54.2,73.6,29.6,2,5,0,0,,33.3,2,0,1,0.0,0,0,0,0,0,0,47,47,0,0,45,2,0,0,28,19,0,3,4,0,0,7,0,0,0,
Eddie Jackson,11867,S,BLT,1,0,0,100.0,0,0,3,0,0,54.6,54.4,74.6,,60.4,71.4,0,0,0,0,19,0.0,0,0,0,156.3,2,0,0,10,1,31,41,1,0,0,1,0,26,40,0,10,3,0,1,0,2,0,1,24,1,12.0
Rayshawn Jenkins,11868,S,SEA,1,2,0,100.0,0,0,29,1,1,59.5,50.4,76.6,54.0,40.4,34.4,0,0,0,0,22,28.6,2,0,0,109.4,4,0,0,24,0,33,72,3,0,0,3,0,32,69,7,32,13,1,3,0,4,0,0,41,14,10.3
Carl Lawson,11871,ED,DAL,1,0,0,,1,0,9,0,0,,52.2,0.0,56.0,65.8,72.0,0,1,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,30,30,0,0,30,0,0,0,18,12,0,1,1,0,0,2,0,0,0,
Deatrich Wise Jr.,11886,ED,NE,1,0,0,,0,0,19,0,0,,35.2,77.6,50.0,37.7,23.8,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,37,36,0,1,17,18,0,1,20,17,0,0,1,0,0,0,0,0,0,
