player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Kobie Turner,66894,DI,LA,1,2,0,,0,0,26,0,0,60.0,62.7,77.9,54.3,59.7,72.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,51,51,1,35,3,12,0,0,23,28,0,3,4,0,0,1,0,0,0,
Zach Sieler,66917,DI,MIA,1,1,0,0.0,0,1,17,0,0,60.0,89.6,78.0,86.8,69.7,36.9,0,2,0,0,,25.0,1,0,0,39.6,0,1,0,0,0,1,46,46,3,34,5,4,0,0,34,11,0,3,2,1,1,3,0,0,0,
Jonathan Owens,66930,S,CHI,1,5,0,100.0,0,1,6,1,0,42.9,68.4,76.9,,97.2,48.9,0,0,0,0,29,10.0,1,0,0,158.3,3,0,0,25,0,43,71,0,0,0,0,0,40,71,0,28,6,3,4,1,3,0,1,38,17,12.7
Trent McDuffie,72191,CB,KC,1,0,0,80.0,0,0,16,0,0,55.4,56.9,77.7,58.3,64.7,78.0,0,1,0,0,13,0.0,0,1,1,132.1,4,1,0,3,59,41,62,0,0,0,0,0,0,62,2,19,0,0,3,0,5,2,1,31,6,7.8
Evan Williams,73864,S,GB,1,1,0,100.0,0,0,12,0,0,64.6,70.8,76.5,,67.8,81.7,0,0,0,0,3,0.0,0,0,0,118.8,2,0,0,7,0,26,36,2,0,0,2,0,25,34,0,10,2,1,2,0,2,0,1,6,0,3.0
Jonah Laulu,75763,DI,LV,1,0,1,,0,0,23,0,0,,52.9,76.2,56.7,52.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,37,37,0,18,0,19,0,0,24,13,0,0,0,0,0,0,0,0,0,
Isaiah Bolden,76626,CB,NE,1,0,0,,0,0,19,0,0,60.0,60.5,64.2,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Juanyeh Thomas,76655,S,DAL,1,0,0,50.0,0,0,9,0,0,62.1,54.8,72.1,,58.5,81.3,0,0,0,0,4,0.0,0,0,0,95.8,1,0,0,5,2,22,24,1,0,0,1,0,9,23,0,2,7,0,3,0,2,0,1,4,0,4.0
Chamarri Conner,76662,S,KC,1,0,0,100.0,0,0,16,0,0,48.7,50.9,76.7,64.7,58.5,30.1,1,0,0,0,21,33.3,2,0,1,113.5,4,0,0,3,1,32,44,2,0,0,2,0,1,42,4,8,37,2,4,1,4,1,0,45,25,11.3
DeMarvion Overshown,76729,LB,DAL,1,1,0,75.0,0,0,9,0,0,56.2,49.0,76.7,69.9,36.7,33.3,1,2,0,0,11,33.3,1,0,0,89.6,3,1,0,50,0,32,70,8,0,0,8,0,0,62,13,25,12,1,1,0,4,4,0,24,15,8.0
Xavier Thomas,76807,ED,ARZ,1,0,0,,0,0,1,0,0,41.3,36.0,73.7,47.4,60.2,21.7,0,1,0,0,,100.0,2,0,0,0.0,0,0,0,0,0,2,15,15,0,0,15,0,0,0,10,3,0,0,0,0,0,1,0,0,0,
Jalen Redmond,76861,DI,MIN,1,0,0,,0,0,18,0,0,,61.9,73.9,59.5,61.5,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,16,2,8,0,6,0,0,11,5,0,1,1,0,0,0,0,0,0,
Travis Jones,76914,DI,BLT,1,2,0,,0,0,3,0,0,59.8,56.8,76.7,55.6,60.1,70.4,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,34,34,9,25,0,0,0,0,21,12,0,1,1,0,0,2,0,0,0,
Logan Hall,76919,DI,TB,1,0,0,,0,0,30,0,0,,75.5,75.4,68.8,68.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,23,23,0,8,5,10,0,0,13,10,0,0,0,0,0,0,0,0,0,
Moro Ojomo,76927,DI,PHI,1,1,0,,0,0,24,0,0,,74.0,74.2,65.8,69.7,28.3,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,23,23,0,14,0,9,0,0,17,6,0,1,1,0,0,0,0,0,0,
Keondre Coburn,76928,DI,TEN,1,0,0,,0,0,31,0,0,,60.0,65.2,59.6,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Dante Stills,76937,DI,ARZ,1,0,0,,0,0,1,0,0,60.0,54.1,76.0,61.1,57.1,25.2,0,1,0,0,,66.7,2,0,0,0.0,0,1,0,0,0,0,35,35,0,11,2,22,0,0,22,13,0,1,1,0,0,2,0,0,0,
Karl Brooks,76941,DI,GB,1,1,0,,0,0,12,1,0,62.6,70.8,74.5,58.0,64.3,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,20,20,1,12,0,7,0,0,14,5,0,0,0,0,0,0,0,0,0,
Braden Fiske,76958,DI,LA,1,1,0,,0,0,26,0,0,60.0,78.4,75.4,64.0,77.5,70.7,0,3,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,32,32,0,18,0,14,0,0,19,13,0,3,2,1,0,4,0,0,0,
Alim McNeill,76996,DI,DET,1,0,0,,0,1,11,0,0,60.1,73.9,77.1,86.6,48.5,67.4,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,46,46,0,31,1,14,0,0,28,17,0,1,1,0,0,4,0,0,0,
Payton Wilson,77127,LB,PIT,1,1,0,50.0,0,0,25,0,0,76.4,79.7,72.2,,68.7,77.7,0,0,0,0,4,0.0,0,0,0,56.3,1,0,0,28,1,19,32,0,0,0,0,0,0,32,0,13,3,3,3,0,2,0,0,4,3,4.0
Zaven Collins,77190,ED,ARZ,1,0,1,100.0,0,1,1,0,0,33.3,89.3,77.3,91.7,79.4,73.9,0,3,0,0,19,0.0,0,0,0,118.8,2,1,0,1,1,7,35,32,0,0,32,0,0,3,18,10,1,2,2,0,2,4,0,36,33,18.0
Nik Bonitto,77196,ED,DEN,1,0,0,,0,1,10,0,0,86.7,71.0,0.0,70.7,65.0,74.2,1,1,0,0,,0.0,0,0,2,0.0,0,1,0,0,0,7,53,51,0,0,51,0,0,2,34,12,2,3,2,1,0,3,0,0,0,
Tre'von Moehrig,77847,S,LV,1,0,1,33.3,0,0,23,0,0,56.6,54.6,77.8,57.2,54.0,38.2,0,1,0,0,5,25.0,1,0,0,42.4,1,0,0,22,2,33,68,22,0,0,22,0,12,46,13,22,10,2,3,0,3,1,0,5,4,5.0
Ar'Darius Washington,77848,S,BLT,1,0,0,50.0,0,0,3,0,0,52.0,46.5,73.7,,47.6,42.3,0,0,0,0,7,25.0,1,0,0,58.3,1,0,0,13,0,52,69,0,0,0,0,0,53,69,0,17,3,0,3,0,2,0,0,7,7,7.0
Cobie Durant,79126,CB,LA,1,0,0,,1,0,26,0,0,65.6,67.9,74.6,,68.3,80.4,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,7,28,22,43,0,0,0,0,0,0,43,0,21,8,1,4,0,0,0,0,0,0,
Micah McFadden,81246,LB,NYG,1,3,0,100.0,0,0,21,0,0,36.4,42.0,71.6,66.6,55.0,61.8,0,1,0,0,30,8.3,1,0,0,118.8,3,0,0,47,1,27,52,0,0,0,0,0,0,52,1,24,4,5,8,0,3,1,0,40,26,13.3
Nick Bolton,81322,LB,KC,1,2,0,33.3,0,0,16,0,0,73.2,62.7,76.1,52.0,50.1,29.6,0,0,0,0,2,40.0,2,0,0,42.4,1,1,0,52,0,35,62,3,0,0,3,0,2,59,8,19,5,2,1,0,3,1,0,2,5,2.0
Dylan Horton,81335,ED,HST,1,0,0,,0,0,13,0,0,,81.6,75.4,69.5,71.3,69.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,2,10,0,1,1,0,0,1,0,0,0,
Micah Parsons,81360,ED,DAL,1,2,0,,0,0,9,0,0,60.4,71.7,80.8,70.3,61.9,76.1,1,0,0,0,,0.0,0,0,0,0.0,0,2,0,2,0,2,61,59,0,6,46,7,0,2,40,19,0,5,4,0,0,3,0,0,0,
Jesse Luketa,81361,ED,ARZ,1,0,0,50.0,0,0,1,0,0,37.7,59.2,74.6,70.3,71.6,72.4,0,0,0,0,3,0.0,0,0,0,95.8,1,1,0,3,1,6,22,15,0,0,15,0,0,7,2,14,3,2,1,1,2,1,1,3,0,3.0
Ernest Jones,81399,LB,SEA,1,2,0,100.0,0,0,29,0,0,71.8,73.5,76.4,54.6,65.9,83.5,0,0,0,0,9,0.0,0,0,0,96.9,4,0,0,55,0,41,58,0,0,0,0,0,0,58,3,14,3,1,6,0,4,0,0,29,15,7.3
Brenton Cox Jr.,81957,ED,GB,1,0,0,,0,1,12,0,0,60.0,79.9,76.2,51.0,90.2,69.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,22,22,0,0,21,1,0,0,13,8,0,1,1,1,0,1,0,0,0,
Azeez Ojulari,81959,ED,NYG,1,0,0,,0,0,21,0,0,,61.3,74.2,53.8,64.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,7,5,0,0,0,0,0,0,0,0,0,
Odafe Oweh,82161,ED,BLT,1,0,0,100.0,0,0,3,0,0,47.7,52.9,0.0,64.9,60.0,73.2,0,3,0,0,19,,0,0,1,118.8,1,1,0,1,0,3,38,37,0,0,36,1,0,1,33,2,0,1,0,0,1,4,0,19,4,19.0
Thomas Booker IV,82168,DI,PHI,1,0,0,,0,0,24,0,0,,45.3,72.8,52.3,53.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,11,11,0,6,0,5,0,0,8,3,0,0,0,0,0,0,0,0,0,
Christian Barmore,82198,DI,NE,1,0,0,,0,0,19,0,0,60.0,60.0,76.5,63.3,52.9,69.6,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,35,35,0,20,3,12,0,0,27,8,0,1,1,0,0,2,0,0,0,
Teair Tart,82261,DI,LAC,1,0,0,,0,0,27,0,0,,75.0,76.3,49.2,78.0,28.1,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,26,26,11,15,0,0,0,0,8,18,0,2,2,1,0,1,0,0,0,
Devonte Wyatt,82268,DI,GB,1,0,0,,0,0,12,0,0,60.3,54.9,73.8,68.1,45.4,,1,1,0,0,,,0,0,0,0.0,0,0,0,0,0,2,17,17,2,8,0,7,0,0,10,5,0,0,0,0,0,2,0,0,0,
Kingsley Enagbare,82409,ED,GB,1,1,0,,1,0,12,0,0,60.2,54.5,0.0,49.4,76.7,29.7,0,1,0,0,,33.3,1,0,1,0.0,0,0,0,0,0,2,19,19,0,1,14,4,0,0,11,6,0,1,1,0,0,1,0,0,0,
Bobby Brown III,82429,DI,LA,1,0,0,,0,0,26,0,0,,48.1,0.0,60.7,55.1,70.2,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,34,34,1,23,5,5,0,0,11,23,0,1,2,0,0,0,0,0,0,
Tyree Wilson,82432,ED,LV,1,1,0,,0,0,23,0,0,,59.8,77.4,52.3,67.1,50.0,0,2,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,0,30,30,0,6,19,5,0,0,22,8,0,3,2,1,0,3,0,0,0,
Otito Ogbonnia,82450,DI,LAC,1,0,0,,0,0,27,0,0,,58.8,77.1,54.9,59.6,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,41,41,2,35,0,4,0,0,10,31,0,0,1,0,0,0,0,0,0,
Scott Matlock,82482,DI,LAC,1,0,0,,0,0,27,0,0,,31.8,72.7,58.7,38.3,26.6,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,13,13,0,6,0,7,0,0,1,12,0,0,1,0,0,0,0,0,0,
Tommy Togiai,82501,DI,HST,1,1,0,,0,0,13,0,0,,62.7,75.4,71.1,55.7,69.4,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,26,26,0,25,0,1,0,0,10,16,0,2,1,0,0,2,0,0,0,
Quay Walker,82547,LB,GB,1,1,0,33.3,0,0,12,0,0,70.9,91.4,74.2,77.9,91.4,82.2,0,2,0,0,5,0.0,0,1,0,42.4,1,0,0,42,0,23,43,0,0,0,0,0,0,43,5,15,1,4,5,1,3,2,0,5,2,5.0
Jack Sanborn,82566,LB,CHI,1,1,0,,0,0,6,0,0,84.3,86.0,71.3,54.6,71.3,73.5,0,1,0,0,,0.0,0,1,0,0.0,0,0,0,13,0,3,22,7,0,0,7,0,0,15,3,16,2,0,1,0,0,1,0,0,0,
Starling Thomas V,83098,CB,ARZ,1,0,0,,0,0,1,0,0,60.1,58.1,76.3,,52.3,36.7,0,0,0,0,,25.0,1,0,1,0.0,0,0,0,3,38,25,42,0,0,0,0,0,1,42,0,17,0,1,3,0,0,0,0,0,0,
Pat Surtain II,83119,CB,DEN,1,1,0,62.5,0,0,10,0,0,83.2,83.0,78.2,,67.3,78.0,0,0,0,0,9,0.0,0,1,0,72.4,5,0,0,9,65,63,77,0,0,0,0,0,0,77,0,14,3,0,3,0,8,0,0,35,6,7.0
Jalyn Armour-Davis,83120,CB,BLT,1,0,0,50.0,0,0,3,0,0,65.9,66.0,72.7,,60.0,72.5,0,0,0,0,5,0.0,0,0,1,56.3,1,0,0,0,7,9,10,0,0,0,0,0,0,10,0,1,3,1,1,0,2,0,0,5,3,5.0
Josh Jobe,83122,CB,SEA,1,0,0,66.7,0,0,29,0,0,38.3,40.0,76.2,,60.0,23.2,0,0,0,0,24,100.0,1,0,0,106.3,2,0,0,0,35,31,35,0,0,0,0,0,0,35,0,4,0,0,0,0,3,0,0,35,14,17.5
Roger McCreary,83176,CB,TEN,1,0,0,71.4,0,0,31,0,0,66.1,62.2,73.7,52.4,52.8,28.0,0,1,0,0,20,33.3,2,0,0,78.3,5,0,0,15,0,36,50,0,0,0,0,0,1,50,3,11,34,3,4,2,7,1,0,28,47,5.6
Quan Martin,83236,S,WAS,1,3,0,100.0,0,0,32,0,0,46.1,47.0,78.2,,64.3,62.7,0,1,0,0,22,33.3,2,0,0,158.3,2,0,0,8,0,38,66,1,0,0,1,0,51,65,0,28,6,0,1,0,2,1,1,35,-1,17.5
Kerby Joseph,83239,S,DET,1,0,0,,0,0,11,0,0,65.9,71.2,78.2,,69.5,85.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,15,0,35,55,0,0,0,0,0,39,55,0,20,1,1,4,0,0,0,0,0,0,
Sydney Brown,83241,S,PHI,1,0,0,100.0,0,0,24,0,0,34.5,29.4,69.0,,,,0,0,0,0,27,,0,0,0,158.3,1,0,0,1,0,6,6,0,0,0,0,0,5,6,0,0,0,0,0,0,1,0,1,27,2,27.0
Riley Moss,83259,CB,DEN,1,0,0,50.0,0,0,10,0,0,90.6,90.5,74.8,,71.1,78.0,0,0,0,0,6,0.0,0,1,0,56.3,1,0,0,2,25,18,27,0,0,0,0,0,0,27,0,9,0,2,4,0,2,0,0,6,8,6.0
Percy Butler,83271,S,WAS,1,1,0,,0,0,32,0,0,65.6,66.5,65.9,,60.0,75.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,6,8,0,0,0,0,0,2,8,0,2,0,1,1,0,0,0,0,0,0,
Terell Smith,83302,CB,CHI,1,1,0,100.0,0,0,6,0,0,66.5,68.0,75.9,,67.4,42.7,0,0,0,0,45,20.0,1,0,0,118.8,3,0,0,7,38,28,47,0,0,0,0,0,0,47,0,19,2,1,3,0,3,0,0,59,19,19.7
Greg Newsome II,83341,CB,CLV,1,0,0,80.0,0,0,8,0,0,46.2,50.3,74.6,,69.3,75.9,0,0,0,0,23,0.0,0,0,0,158.3,4,0,0,0,6,24,29,0,0,0,0,0,2,29,0,5,21,1,3,0,5,0,1,73,23,18.3
Christian Izien,83360,S,TB,1,3,0,87.5,0,0,30,0,0,71.1,69.5,76.4,49.2,64.7,85.9,0,1,0,0,16,0.0,0,0,0,97.9,7,0,0,3,0,35,49,0,0,0,0,0,2,49,4,10,44,1,6,0,8,1,0,60,29,8.6
Jaycee Horn,83375,CB,CAR,1,0,0,100.0,2,0,5,0,0,27.7,28.9,77.6,82.5,56.4,79.5,0,0,0,0,35,0.0,0,0,4,149.5,8,1,0,7,67,51,74,0,0,0,0,0,0,74,1,22,0,3,5,0,8,1,1,83,27,10.4
Israel Mukuamu,83377,CB,DAL,1,0,0,,0,0,9,0,0,62.1,62.5,71.7,,60.0,71.4,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,1,0,13,15,0,0,0,0,0,3,15,0,2,11,1,1,0,0,0,0,0,0,
Kyler Gordon,83451,CB,CHI,1,2,0,40.0,0,0,6,0,0,91.1,90.9,74.4,53.4,75.4,80.0,0,0,0,0,7,0.0,0,2,0,47.9,2,0,0,12,1,34,49,3,0,0,3,0,0,46,3,12,33,2,2,0,5,0,0,7,5,3.5
Beanie Bishop Jr.,83459,CB,PIT,1,1,0,50.0,0,0,25,0,0,79.1,68.5,0.0,,62.0,73.1,0,0,0,0,6,0.0,0,1,1,56.3,1,0,0,1,1,13,22,0,0,0,0,0,0,22,0,9,20,1,1,0,2,0,0,6,1,6.0
Javontae Jean-Baptiste,83514,ED,WAS,1,0,0,,0,0,32,0,0,,61.7,75.1,62.0,59.3,71.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,13,13,0,0,11,2,0,0,7,6,0,1,2,0,0,0,0,0,0,
Amari Burney,83811,LB,LV,1,0,0,,0,0,23,0,0,,59.6,64.2,59.3,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Corey Ballentine,83833,CB,GB,1,0,0,100.0,0,0,12,0,0,60.0,47.3,64.1,,,,0,0,0,0,9,,0,0,0,104.2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9,4,9.0
Jevon Holland,83873,S,MIA,1,1,0,75.0,0,0,17,0,0,49.8,50.1,80.3,59.1,65.1,61.3,0,0,0,0,38,14.3,1,0,0,150.0,3,0,0,14,1,52,69,1,0,0,1,0,42,68,1,16,11,1,5,1,4,0,1,44,6,14.7
Darius Muasau,86008,LB,NYG,1,1,0,100.0,0,0,21,0,0,46.2,47.2,69.7,58.0,57.8,28.4,0,0,0,0,26,33.3,1,0,0,118.8,1,0,0,16,0,4,18,1,0,0,1,0,0,17,2,12,1,0,1,0,1,0,0,26,3,26.0
Chris Williams,87178,DI,CHI,1,0,0,,0,0,6,0,0,,48.6,73.2,52.5,54.4,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,0,10,1,3,0,0,9,5,0,0,1,0,0,0,0,0,0,
Nate Adkins,87625,TE,DEN,1,0,0,,0,0,10,0,0,60.7,70.2,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Kyle Dugger,90621,S,NE,1,2,0,85.7,0,0,19,0,0,29.1,33.4,76.1,68.5,72.7,84.1,0,0,0,0,24,0.0,0,0,1,150.3,6,0,0,32,4,38,66,2,0,0,2,0,22,64,3,25,6,2,5,1,7,0,2,74,51,12.3
E.J. Speed,94351,LB,IND,1,3,0,100.0,0,0,14,0,0,59.1,59.0,75.6,56.5,59.9,62.9,0,0,0,0,16,15.4,2,0,0,107.1,7,0,0,65,0,36,70,0,0,0,0,0,0,70,2,32,5,3,8,0,7,0,0,68,47,9.7
Jonathan Harris,94361,DI,CAR,1,0,0,,0,0,5,0,0,60.0,72.8,73.4,59.6,70.8,68.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,0,7,2,5,0,0,11,3,0,2,2,1,0,1,0,0,0,
Jordan Davis,94854,DI,PHI,1,0,0,,0,0,24,0,0,,61.7,73.3,66.2,57.2,22.9,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,15,15,0,15,0,0,0,0,7,8,0,0,0,0,0,1,0,0,0,
Mike Sainristil,97180,CB,WAS,1,2,0,57.1,0,0,32,0,0,64.7,67.6,78.6,,74.8,80.3,0,0,0,0,9,0.0,0,1,0,105.4,4,0,0,0,64,38,65,0,0,0,0,0,0,65,0,27,1,2,5,0,7,0,1,27,4,6.8
Dell Pettus,97290,S,NE,1,0,0,,0,0,19,0,0,63.8,72.5,68.9,,70.0,74.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,9,1,9,13,0,0,0,0,0,3,13,0,4,0,2,2,0,0,0,0,0,0,
Thomas Harper,97325,S,LV,1,0,0,0.0,0,0,23,0,0,62.8,65.0,73.9,,62.5,70.5,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,7,0,16,23,1,0,0,1,0,11,22,0,7,4,0,1,0,1,0,0,0,0,
Cameron Mitchell,97340,CB,CLV,1,0,0,,0,0,8,0,0,60.0,61.1,66.7,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Dadrion Taylor-Demerson,97348,S,ARZ,1,1,0,100.0,0,0,1,0,0,51.3,56.8,78.1,58.5,74.4,29.9,0,0,0,0,46,30.0,3,1,0,118.8,4,0,0,10,0,37,62,1,0,0,1,0,46,61,1,24,5,2,6,1,4,0,0,93,60,23.3
Nick Cross,97514,S,IND,1,5,0,83.3,0,0,14,0,0,67.7,69.3,73.4,59.7,65.1,70.5,0,0,0,0,8,6.7,1,0,0,83.3,5,0,0,47,0,39,72,2,0,0,2,0,12,70,1,32,11,4,9,2,6,0,0,24,32,4.8
Tyrique Stevenson,97562,CB,CHI,1,0,0,50.0,0,0,6,0,0,59.6,52.4,73.7,,38.4,29.2,0,0,0,0,7,33.3,1,0,0,58.3,1,0,0,4,21,16,25,0,0,0,0,0,0,25,0,9,0,0,2,0,2,0,0,7,2,7.0
Elijah Chatman,97568,DI,NYG,1,0,0,,0,0,21,0,0,,52.1,68.6,53.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,
Tyler Davis,97610,DI,LA,1,1,0,,0,0,26,0,0,62.3,30.1,0.0,54.6,32.7,35.7,0,1,0,0,,20.0,1,0,1,0.0,0,0,0,0,0,0,34,34,10,24,0,0,0,0,8,26,0,3,3,0,0,1,0,0,0,
Josh Wallace,97676,CB,LA,1,0,0,,0,0,26,0,0,,60.0,66.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,
Ronnie Hickman Jr.,97702,S,CLV,1,1,0,,0,0,8,0,0,74.6,79.5,71.8,,63.8,82.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,11,22,0,0,0,0,0,19,22,0,11,2,1,3,0,0,0,0,0,0,
Storm Duck,97705,CB,MIA,1,1,0,25.0,0,0,17,0,0,75.3,75.0,77.9,,61.8,76.7,0,0,0,0,10,0.0,0,0,0,39.6,1,0,0,0,47,37,48,0,0,0,0,0,0,48,0,11,1,2,2,0,4,0,0,10,4,10.0
Omar Speights,97723,LB,LA,1,4,0,100.0,0,0,26,0,0,40.5,30.9,77.6,,41.1,37.0,0,0,0,0,17,20.0,2,0,0,109.7,3,0,0,54,0,20,56,1,0,0,1,0,0,55,0,36,1,1,4,0,3,0,0,31,15,10.3
Martin Emerson Jr.,97872,CB,CLV,1,2,0,75.0,0,0,8,0,0,76.5,70.3,77.7,,49.0,55.1,0,0,0,0,35,12.5,1,0,0,95.8,6,0,0,4,48,28,55,1,0,0,1,0,0,54,0,27,2,2,5,0,8,0,0,60,8,10.0
Tyler Nubin,97895,S,NYG,1,4,0,50.0,0,0,21,0,0,55.2,63.1,76.5,57.8,78.5,71.2,0,1,0,0,18,7.7,1,1,0,63.0,4,0,0,33,0,34,65,2,0,0,2,0,19,63,1,30,11,2,8,0,8,1,0,37,2,9.3
Levelle Bailey,97956,LB,DEN,1,0,0,100.0,0,0,10,0,0,52.2,37.0,60.4,,,,0,0,0,0,34,,0,0,0,118.8,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34,30,34.0
Derick Hall,98130,ED,SEA,1,0,0,,0,0,29,0,0,60.0,53.3,76.9,57.5,50.1,70.5,0,4,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,38,38,0,1,37,0,0,0,30,7,0,1,1,0,0,4,0,0,0,
Derek Stingley Jr.,98253,CB,HST,1,0,0,75.0,0,0,13,0,0,48.6,43.3,76.8,,33.6,37.7,0,0,0,0,19,25.0,1,0,0,92.7,3,0,0,10,57,36,67,0,0,0,0,0,0,67,0,31,0,1,3,0,4,0,0,27,12,9.0
Colby Wooden,98312,DI,GB,1,1,0,,0,0,12,0,0,,48.5,75.6,51.0,54.1,69.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,1,14,3,3,0,0,14,7,0,0,1,0,0,0,0,0,0,
George Karlaftis,98319,ED,KC,1,1,0,100.0,0,0,16,0,0,55.4,58.4,80.7,64.1,53.7,26.7,2,2,0,0,5,33.3,1,0,0,87.5,1,0,0,0,0,3,52,52,0,4,43,5,0,0,37,12,0,0,1,0,1,4,0,5,1,5.0
Marshawn Kneeland,98344,ED,DAL,1,0,0,,0,0,9,0,0,,48.1,77.7,53.1,51.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,19,19,0,0,19,0,0,0,9,10,0,0,0,0,0,0,0,0,0,
Kayvon Thibodeaux,98444,ED,NYG,1,0,0,,0,0,21,0,0,53.8,68.8,79.6,58.5,78.8,34.1,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,1,0,1,41,40,0,0,40,0,0,1,25,15,0,2,2,1,0,1,0,0,0,
Mohamoud Diabate,98780,LB,CLV,1,1,0,,0,0,8,0,0,68.8,84.2,77.2,58.5,82.6,80.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,53,0,23,56,2,0,0,2,0,0,54,1,32,1,4,5,1,0,0,0,0,0,
Ty'Ron Hopper,98781,LB,GB,1,0,0,100.0,0,0,12,0,0,62.2,71.3,69.5,,66.6,29.4,0,0,0,0,5,100.0,1,0,0,87.5,1,0,0,6,0,4,7,1,0,0,1,0,0,6,0,3,0,0,0,0,1,0,0,5,2,5.0
Cor'Dale Flott,98834,CB,NYG,1,1,0,50.0,0,0,21,0,0,57.8,55.2,76.9,,48.2,29.5,0,0,0,0,8,33.3,1,0,0,60.4,1,0,0,4,51,29,56,0,0,0,0,0,0,56,0,27,1,0,1,0,2,0,0,8,10,8.0
Cam Smith,98837,CB,MIA,1,0,0,50.0,0,0,17,0,0,52.1,52.9,73.6,,60.0,72.5,0,0,0,0,6,0.0,0,0,1,56.3,1,0,0,0,16,14,16,0,0,0,0,0,0,16,0,2,0,1,1,0,2,0,0,6,1,6.0
