player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Preston Smith,9471,ED,PIT,1,0,0,,0,0,25,0,0,60.0,58.6,75.4,50.9,64.8,70.5,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,1,17,17,0,0,17,0,0,0,10,6,0,1,1,0,0,1,0,0,0,
Eddie Goldman,9472,DI,ATL,1,0,0,,0,0,2,0,0,,40.7,75.3,55.7,44.4,19.5,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,17,17,9,8,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,
Eric Kendricks,9478,LB,DAL,1,3,0,50.0,0,0,9,0,0,57.4,68.2,77.9,54.2,77.6,82.1,0,0,0,0,16,0.0,0,0,0,77.1,1,0,0,59,0,37,63,2,0,0,2,0,0,61,3,23,2,4,5,0,2,0,0,16,3,16.0
Denzel Perryman,9481,LB,LAC,1,2,0,66.7,0,0,27,0,0,66.5,75.1,73.7,71.5,67.1,83.5,0,0,0,0,5,25.0,2,0,0,70.1,2,0,0,20,1,12,23,0,0,0,0,0,0,23,1,10,2,3,4,0,3,0,0,7,4,3.5
Ronald Darby,9483,CB,JAX,1,1,0,80.0,0,0,15,0,0,54.3,51.5,75.8,,45.4,49.8,0,0,0,0,26,16.7,1,0,0,155.4,4,0,0,5,42,27,47,0,0,0,0,0,0,47,0,20,0,0,4,0,5,0,1,59,15,14.8
Jordan Phillips,9485,DI,BUF,1,0,0,,0,0,4,0,0,,59.0,73.9,64.8,54.9,66.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,16,0,12,0,4,0,0,10,6,0,1,1,0,0,1,0,0,0,
Jordan Hicks,9517,LB,CLV,1,2,0,100.0,0,0,8,0,0,28.4,40.5,74.7,57.8,74.5,30.1,0,0,0,0,19,37.5,3,0,0,118.8,5,0,0,54,0,29,60,4,0,0,4,0,0,56,2,29,2,2,3,1,5,0,0,78,37,15.6
Danielle Hunter,9521,ED,HST,1,1,0,,0,0,13,0,0,60.0,79.8,81.7,71.1,74.3,73.8,1,3,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,58,58,0,0,58,0,0,0,49,9,0,3,1,1,0,6,0,0,0,
Za'Darius Smith,9555,ED,DET,1,0,0,,0,0,11,0,0,,64.9,79.2,72.5,45.3,28.0,0,2,0,0,,100.0,1,0,0,0.0,0,1,0,6,0,0,37,31,0,0,26,5,0,6,26,11,0,1,0,0,0,3,0,0,0,
Grady Jarrett,9570,DI,ATL,1,1,0,,0,0,2,0,0,60.0,40.6,77.2,49.5,42.4,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,40,40,1,34,0,5,0,0,27,12,0,0,0,0,0,0,0,0,0,
Neville Hewitt,9836,LB,HST,1,1,0,100.0,0,0,13,0,0,56.1,63.0,69.7,60.0,66.9,41.1,0,0,0,0,4,33.3,1,0,0,83.3,1,0,0,9,0,6,10,0,0,0,0,0,0,10,1,3,0,1,1,0,1,0,0,4,2,4.0
Efe Obada,10235,ED,WAS,1,0,0,,0,0,32,0,0,,63.8,75.5,61.3,61.7,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,16,16,0,1,10,5,0,0,8,8,0,0,0,0,0,1,0,0,0,
Joey Bosa,10637,ED,LAC,1,2,0,,0,0,27,0,0,,63.1,81.7,65.1,52.7,24.0,5,3,0,0,,60.0,3,0,0,0.0,0,0,0,0,0,0,55,55,0,0,54,1,0,0,44,11,0,0,0,0,0,8,0,0,0,
Jalen Ramsey,10639,CB,MIA,1,0,1,75.0,0,0,17,0,0,61.7,65.5,77.7,73.1,63.6,48.2,0,1,0,1,12,16.7,1,0,1,45.3,6,0,0,8,48,43,65,5,0,0,5,0,0,60,7,15,4,0,5,0,8,1,0,39,21,6.5
DeForest Buckner,10641,DI,IND,1,1,0,,0,0,14,0,0,60.1,65.7,77.2,74.1,52.9,71.2,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,42,41,0,32,1,8,0,1,26,15,0,3,4,0,0,2,0,0,0,
Leonard Floyd,10643,ED,SF,1,0,0,,0,0,28,0,0,60.0,71.0,78.7,65.6,66.8,73.3,1,3,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,1,38,38,0,0,38,0,0,0,31,6,0,2,1,0,0,6,0,0,0,
Eli Apple,10644,CB,LAC,1,0,0,0.0,0,0,27,0,0,86.7,88.6,69.9,,60.0,,0,0,0,0,,,0,1,0,39.6,0,0,0,0,3,3,4,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,0,
Kenny Clark,10661,DI,GB,1,0,0,,0,0,12,0,0,,50.3,77.6,53.0,52.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,48,48,1,40,0,7,0,0,27,21,0,0,0,0,0,0,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,0,0,,1,0,17,0,0,,41.6,0.0,50.6,54.2,69.6,0,1,0,0,,,0,0,1,0.0,0,1,0,0,0,0,41,41,0,1,39,1,0,0,30,11,0,1,0,0,0,2,0,0,0,
Chris Jones,10671,DI,KC,1,0,0,,0,0,16,0,0,60.0,68.7,78.5,73.6,53.9,41.8,0,7,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,1,62,62,0,34,5,23,0,0,43,18,0,3,5,1,0,7,0,0,0,
Austin Johnson,10677,DI,BUF,1,3,0,,0,0,4,0,0,,61.4,73.7,62.3,58.7,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,1,13,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,
Jihad Ward,10678,DI,MIN,1,0,0,,0,0,18,0,0,60.0,69.3,74.5,63.5,65.0,69.9,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,28,28,0,13,0,15,0,0,25,2,0,1,1,0,0,2,0,0,0,
Jarran Reed,10683,DI,SEA,1,0,0,,0,0,29,0,0,58.1,58.9,76.4,60.8,61.1,67.4,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,36,36,0,20,2,14,0,0,22,11,0,0,1,0,0,3,0,0,0,
Vonn Bell,10695,S,CIN,1,1,0,0.0,0,0,7,0,0,67.2,62.8,73.5,,51.1,79.6,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,25,0,23,40,2,0,0,2,0,9,38,0,17,4,1,2,0,1,0,0,0,0,
Kevin Byard,10698,S,CHI,1,2,0,100.0,0,0,6,0,0,53.9,64.0,72.3,,75.3,72.9,0,0,0,0,6,10.0,1,0,0,91.7,1,0,0,21,0,22,46,2,0,0,2,0,20,44,0,24,3,3,7,0,1,0,0,6,5,6.0
Maliek Collins,10701,DI,SF,1,2,0,,0,0,28,0,0,60.0,46.9,77.4,53.3,45.9,69.9,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,46,46,0,23,1,22,0,0,33,13,0,1,1,0,0,3,0,0,0,
Yannick Ngakoue,10703,ED,NE,1,1,0,,0,0,19,0,0,,51.3,75.5,49.6,60.8,70.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,0,0,14,0,0,0,11,3,0,0,0,0,0,0,0,0,0,
Jonathan Bullard,10706,DI,MIN,1,1,0,,0,0,18,0,0,,76.2,76.2,59.7,75.9,69.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,25,0,15,6,4,0,0,11,14,0,0,0,0,0,1,0,0,0,
Daryl Worley,10711,S,TEN,1,0,0,,0,0,31,0,0,63.3,66.4,75.4,,62.8,77.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,10,23,0,0,0,0,0,18,23,0,13,1,0,1,0,0,0,0,0,0,
Justin Simmons,10732,S,ATL,1,1,0,100.0,0,0,2,0,0,45.5,43.8,81.4,60.0,55.8,49.7,0,0,0,0,16,16.7,1,0,0,118.8,2,0,0,14,0,35,62,4,0,0,4,0,42,58,1,26,2,2,4,1,2,0,0,27,7,13.5
Sheldon Day,10737,DI,WAS,1,0,0,,0,0,32,0,0,,57.4,75.4,61.9,55.2,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,24,0,20,0,4,0,0,11,13,0,0,1,0,0,0,0,0,0,
Eric Murray,10740,S,HST,1,1,0,50.0,1,0,13,0,0,42.2,29.8,0.0,60.0,47.2,26.2,0,0,0,0,13,50.0,1,0,1,70.8,1,0,0,3,0,32,39,0,0,0,0,0,28,39,1,6,7,0,0,0,2,0,0,13,-2,13.0
Miles Killebrew,10745,S,PIT,1,0,0,,0,0,25,0,0,,60.0,65.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
De'Vondre Campbell,10749,LB,SF,1,3,0,100.0,0,0,28,0,0,65.6,70.8,76.9,,70.1,42.8,0,0,0,0,8,12.5,1,0,0,79.2,3,0,0,44,0,39,60,5,0,0,5,0,0,55,0,21,11,2,4,0,3,0,0,3,7,1.0
David Onyemata,10754,DI,ATL,1,0,0,,0,0,2,0,0,,64.0,76.1,58.9,63.7,68.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,32,32,1,27,0,4,0,0,15,17,0,2,2,0,0,0,0,0,0,
Dean Lowry,10771,DI,PIT,1,0,1,,0,0,25,0,0,,64.7,74.4,70.7,52.7,67.4,0,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,20,20,7,6,1,6,0,0,15,5,0,1,0,0,0,2,0,0,0,
Matthew Judon,10780,ED,ATL,1,0,0,100.0,0,0,2,0,0,77.8,62.4,77.2,53.3,58.0,73.3,0,0,0,0,7,0.0,0,0,0,122.9,2,1,0,1,0,4,34,33,0,0,33,0,0,1,19,11,0,3,2,0,2,1,1,8,16,4.0
Quinton Jefferson,10781,DI,BUF,1,0,0,,0,0,4,0,0,,57.6,66.7,57.5,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,
DJ Reader,10800,DI,DET,1,1,0,,0,0,11,0,0,,59.1,76.4,51.6,64.3,69.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,28,28,13,14,0,1,0,0,17,11,0,0,1,0,0,0,0,0,0,
Elandon Roberts,10848,LB,PIT,1,2,0,,0,0,25,0,0,50.9,68.9,73.3,54.8,77.9,79.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,31,0,10,31,0,0,0,0,0,0,31,2,19,0,0,0,0,0,1,0,0,0,
Jalen Mills,10867,S,NYJ,1,1,0,100.0,0,0,22,0,0,37.4,38.0,76.5,,57.2,83.9,0,0,0,0,39,0.0,0,0,0,118.8,3,0,0,32,0,33,70,5,0,0,5,0,24,65,0,37,9,1,5,0,3,0,0,59,20,19.7
Mike Hilton,10898,CB,CIN,1,1,0,42.9,0,0,7,0,0,44.2,57.0,75.7,69.0,86.2,82.5,0,0,0,0,28,0.0,0,1,0,76.5,3,0,0,8,0,35,51,1,0,0,1,0,0,50,3,13,42,3,6,3,7,0,0,65,12,21.7
Morgan Fox,11184,DI,LAC,1,0,0,,0,0,27,0,0,,60.1,77.1,64.5,51.2,67.3,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,45,45,3,25,2,15,0,0,36,9,0,0,1,0,0,2,0,0,0,
Jonathan Jones,11217,CB,NE,1,0,0,66.7,0,0,19,0,0,27.1,27.1,75.6,,53.1,71.6,0,0,0,0,69,0.0,0,1,0,149.3,4,0,0,1,22,19,33,0,0,0,0,0,1,33,0,14,9,0,1,0,6,0,3,123,78,30.8
Roy Robertson-Harris,11341,DI,SEA,1,0,0,,0,0,29,0,0,,60.3,77.3,51.9,65.1,24.2,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,19,19,0,0,16,3,0,0,10,9,0,0,0,0,0,0,0,0,0,
Myles Garrett,11756,ED,CLV,1,0,0,,0,0,8,0,0,60.0,82.8,81.0,73.8,67.1,,0,3,0,0,,,0,0,0,0.0,0,0,0,0,0,0,45,45,0,0,45,0,0,0,25,20,0,0,0,0,0,3,0,0,0,
Solomon Thomas,11758,DI,NYJ,1,0,0,,0,0,22,0,0,,67.3,74.3,61.3,65.5,66.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,19,19,0,9,0,10,0,0,11,8,0,1,1,0,0,1,0,0,0,
Haason Reddick,11768,ED,NYJ,1,0,0,,0,0,22,0,0,,63.5,76.0,56.4,65.8,72.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,26,26,0,0,26,0,0,0,14,12,0,1,2,0,0,1,0,0,0,
Derek Barnett,11769,ED,HST,1,0,0,,0,1,13,1,1,,90.0,79.4,87.2,66.0,28.3,0,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,38,38,0,1,34,3,0,0,28,10,0,1,0,0,0,2,0,0,0,
Malik Hooker,11770,S,DAL,1,3,0,33.3,0,0,9,0,0,70.1,76.4,77.3,,71.9,84.4,0,0,0,1,7,0.0,0,0,0,2.8,1,0,0,13,1,40,61,1,0,0,1,0,41,60,0,21,5,3,6,0,3,0,0,7,11,7.0
Marlon Humphrey,11771,CB,BLT,1,0,0,33.3,1,0,3,0,0,81.2,60.2,0.0,55.0,29.3,50.1,0,1,0,1,4,0.0,0,0,1,2.8,1,0,0,22,10,38,72,2,0,0,2,0,1,70,3,31,37,2,3,1,3,1,0,4,0,4.0
Tre'Davious White,11782,CB,BLT,1,0,0,50.0,0,0,3,0,0,83.3,81.8,75.5,,61.5,,0,0,0,0,8,,0,2,0,59.4,2,0,0,1,20,14,23,0,0,0,0,0,0,23,0,9,2,0,0,0,4,0,0,15,1,7.5
T.J. Watt,11785,ED,PIT,1,0,0,100.0,0,0,25,0,0,76.3,57.9,80.0,47.8,63.8,28.5,1,1,0,0,1,0.0,0,0,0,79.2,1,1,0,0,0,2,52,52,0,0,52,0,0,0,33,17,0,3,2,1,1,3,0,1,6,1.0
Kevin King,11788,CB,ATL,1,0,0,,0,0,2,0,0,65.5,71.3,66.5,,65.3,80.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,2,6,0,0,0,0,0,0,6,0,4,3,0,2,0,0,0,0,0,0,
Marcus Williams,11797,S,BLT,1,0,0,,0,0,3,0,0,60.0,60.2,67.3,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Tyus Bowser,11802,ED,MIA,1,0,0,,0,0,17,0,0,48.5,53.7,76.8,49.2,68.1,70.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,9,39,37,0,0,37,0,0,2,18,12,1,1,1,0,0,0,0,0,0,
DeMarcus Walker,11806,ED,CHI,1,1,0,,0,0,6,0,0,,70.9,79.9,54.8,76.4,72.0,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,0,34,33,0,1,30,2,0,1,15,19,0,1,0,0,0,2,0,0,0,
Dalvin Tomlinson,11810,DI,CLV,1,0,0,,0,0,8,0,0,61.2,50.7,0.0,51.0,60.2,69.8,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,41,41,6,32,0,3,0,0,25,16,0,1,2,0,0,0,0,0,0,
Zach Cunningham,11812,LB,DEN,1,1,0,,0,0,10,0,0,63.3,65.1,72.5,58.8,62.0,76.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,2,11,1,0,0,1,0,0,10,1,8,0,1,2,0,0,0,0,0,0,
Larry Ogunjobi,11820,DI,PIT,1,2,0,,0,0,25,0,0,,52.1,77.0,55.7,52.8,28.4,0,1,0,0,,28.6,2,0,0,0.0,0,0,0,0,0,0,39,39,0,16,1,22,0,0,22,17,0,1,3,0,0,1,0,0,0,
Ahkello Witherspoon,11821,CB,LA,1,0,0,75.0,1,0,26,0,0,47.1,50.3,76.7,,65.2,27.0,0,0,0,0,18,50.0,1,0,1,145.8,3,0,0,3,40,29,44,1,0,0,1,0,0,43,0,15,0,0,1,0,4,0,1,40,8,13.3
Alex Anzalone,11831,LB,DET,1,2,0,100.0,0,0,11,0,0,66.6,75.1,74.8,67.3,69.3,79.8,0,2,0,0,8,0.0,0,0,0,91.7,3,0,0,11,2,9,20,6,0,0,6,0,0,14,3,8,1,1,4,0,3,2,0,18,12,6.0
Shaquill Griffin,11845,CB,MIN,1,0,0,100.0,0,0,18,0,0,53.4,54.6,75.2,,60.2,72.5,0,0,0,0,33,0.0,0,0,0,118.8,1,0,0,1,21,18,23,1,0,0,1,0,0,22,0,5,0,0,1,0,1,0,0,33,7,33.0
Cameron Sutton,11850,CB,PIT,1,0,0,,0,0,25,0,0,61.1,66.3,72.2,67.9,61.8,,0,1,0,0,,,0,0,0,0.0,0,0,0,6,0,8,15,4,0,0,4,0,0,11,2,5,5,0,0,0,0,1,0,0,0,
Rasul Douglas,11854,CB,BUF,1,0,0,100.0,0,0,4,0,0,63.7,64.0,78.5,,61.2,77.0,0,0,0,0,11,0.0,0,0,0,133.8,5,0,0,1,50,38,55,4,0,0,4,0,0,51,0,17,0,2,4,0,5,0,1,33,18,6.6
Trey Hendrickson,11858,ED,CIN,1,1,2,,0,0,7,0,0,60.0,60.1,0.0,71.9,58.8,38.9,1,1,0,0,,33.3,1,0,2,0.0,0,1,0,0,0,1,57,57,0,0,57,0,0,0,41,15,0,1,1,0,0,3,0,0,0,
Carl Lawson,11871,ED,DAL,1,0,0,,0,0,9,0,0,60.0,62.6,76.5,56.6,61.8,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,1,15,15,0,0,15,0,0,0,12,2,0,0,0,0,0,1,0,0,0,
Carlos Watkins,11897,DI,DAL,1,1,0,,0,0,9,0,0,61.8,87.1,73.0,56.6,75.0,68.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,9,9,0,7,2,0,0,0,4,5,0,1,1,0,0,0,0,0,0,
Grover Stewart,11899,DI,IND,1,0,0,,0,0,14,0,0,,32.1,75.5,54.8,34.3,26.2,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,25,25,0,24,0,1,0,0,13,12,0,1,1,0,0,0,0,0,0,
