player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Shelby Harris,8869,DI,CLV,1,0,0,,0,0,8,0,0,,66.2,76.1,56.0,69.2,69.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,35,35,0,17,0,18,0,0,19,16,0,1,2,0,0,1,0,0,0,
Mike Pennel,9316,DI,KC,1,1,0,,0,0,16,0,0,60.0,48.0,75.0,55.8,65.4,68.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,18,18,1,17,0,0,0,0,7,11,0,1,1,0,0,0,0,0,0,
Dante Fowler Jr.,9436,ED,WAS,1,0,0,100.0,0,0,32,0,0,29.4,39.0,78.1,49.0,63.5,70.5,0,2,0,0,9,0.0,0,0,0,104.2,2,0,0,1,0,2,36,35,0,0,33,2,0,1,17,17,0,0,1,0,2,2,0,18,23,9.0
Arik Armstead,9450,ED,JAX,1,0,0,,0,0,15,0,0,60.4,61.1,79.0,58.5,60.0,71.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,41,41,0,9,23,9,0,0,33,7,0,1,2,0,0,1,0,0,0,
Bud Dupree,9455,ED,LAC,1,0,0,,0,0,27,0,0,,64.0,76.0,62.9,59.9,72.4,1,2,0,0,,,0,0,0,0.0,0,2,0,0,0,0,31,31,0,0,31,0,0,0,21,10,0,2,0,0,0,5,0,0,0,
Shaq Thompson,9458,LB,CAR,1,1,0,100.0,0,0,5,0,0,77.6,79.5,75.6,63.0,66.9,44.7,0,0,0,0,21,16.7,1,0,0,116.7,2,0,0,37,1,26,46,5,0,0,5,0,0,41,6,14,3,3,4,1,2,0,0,24,20,12.0
Mario Edwards Jr.,9468,DI,HST,1,2,0,,0,0,13,0,0,,68.4,76.1,50.0,79.9,69.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,2,24,0,5,0,0,21,10,0,1,1,0,0,0,0,0,0,
Preston Smith,9471,ED,GB,1,2,0,,0,0,12,0,0,60.7,57.0,79.9,52.5,60.2,71.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,44,44,0,0,39,5,0,0,19,22,0,0,0,0,0,0,0,0,0,
Eddie Goldman,9472,DI,ATL,1,1,0,,0,0,2,0,0,,69.1,77.7,78.4,58.2,26.2,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,29,29,22,7,0,0,0,0,13,16,0,0,0,0,0,1,0,0,0,
Eric Kendricks,9478,LB,DAL,1,4,0,100.0,0,0,9,0,0,47.9,56.2,77.0,55.2,72.1,45.6,0,0,0,0,15,21.4,3,0,0,113.5,4,0,0,58,0,41,67,1,0,0,1,0,2,66,3,23,6,3,7,0,4,0,0,45,26,11.3
Denzel Perryman,9481,LB,LAC,1,1,0,100.0,0,0,27,0,0,41.7,36.6,77.1,65.7,43.6,29.9,0,0,0,0,9,30.0,3,0,0,97.2,3,0,0,38,0,18,43,0,0,0,0,0,0,43,2,23,5,1,6,0,3,0,0,22,16,7.3
Ronald Darby,9483,CB,JAX,1,0,0,91.7,0,0,15,0,0,45.4,49.5,78.5,,74.7,57.5,0,0,0,0,31,12.5,1,1,0,118.8,11,0,0,1,72,51,75,1,0,0,1,0,0,74,0,24,1,2,7,0,12,0,0,159,88,14.5
Jordan Hicks,9517,LB,CLV,1,1,0,,0,0,8,0,0,44.0,31.6,68.0,,50.1,28.8,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,4,0,3,5,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,
Danielle Hunter,9521,ED,HST,1,1,0,,0,0,13,0,0,,63.8,80.9,61.5,61.2,69.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,44,44,0,0,44,0,0,0,28,16,0,0,0,0,0,1,0,0,0,
Angelo Blackson,9533,DI,ARZ,1,0,0,,0,0,1,0,0,,66.5,74.1,66.7,61.5,68.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,0,7,0,16,0,0,10,13,0,1,1,0,0,1,0,0,0,
Za'Darius Smith,9555,ED,CLV,1,0,0,,0,0,8,0,0,60.8,69.0,77.7,65.8,63.1,73.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,30,29,0,2,26,1,0,1,17,12,0,1,3,0,0,0,0,0,0,
Grady Jarrett,9570,DI,ATL,1,1,0,,0,0,2,0,0,,54.9,77.3,63.7,48.5,68.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,53,53,4,26,0,23,0,0,31,22,0,0,1,0,0,1,0,0,0,
Quandre Diggs,9633,S,TEN,1,0,0,,0,0,31,0,0,87.5,91.2,84.6,,73.2,84.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,33,60,0,0,0,0,0,51,60,0,27,4,2,3,0,0,0,0,0,0,
Rakeem Nunez-Roches,9650,DI,NYG,1,0,0,,0,0,21,0,0,,47.8,76.7,52.4,50.6,68.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,36,36,2,22,2,10,0,0,15,21,0,1,2,0,0,0,0,0,0,
Neville Hewitt,9836,LB,HST,1,0,0,,0,0,13,0,0,60.0,61.6,63.6,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Troy Hill,9881,CB,CAR,1,1,0,100.0,0,0,5,0,0,48.6,51.1,74.6,59.1,65.1,37.8,0,0,0,0,29,25.0,2,0,0,116.7,4,0,0,3,0,27,35,2,0,0,2,0,0,33,1,7,30,1,5,0,4,0,0,48,29,12.0
DeShawn Williams,9891,DI,CAR,1,0,0,,0,0,5,0,0,,55.9,75.1,62.9,51.6,65.9,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,26,26,3,14,0,9,0,0,15,11,0,1,1,0,0,3,0,0,0,
Jalen Ramsey,10639,CB,MIA,1,2,0,0.0,0,0,17,0,0,70.3,78.9,78.8,60.0,87.9,75.8,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,4,46,24,61,6,0,0,6,0,0,55,1,36,5,2,2,1,1,0,0,0,0,
Leonard Floyd,10643,ED,SF,1,0,0,,0,1,28,0,0,61.7,77.1,78.7,61.6,73.6,75.1,3,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,41,41,0,0,41,0,0,0,27,14,0,4,4,0,0,6,0,0,0,
Kenny Clark,10661,DI,GB,1,3,0,,0,0,12,0,0,,66.0,78.2,52.6,71.4,45.1,0,2,0,0,,14.3,1,0,0,0.0,0,0,0,0,0,0,55,55,1,42,0,12,0,0,28,27,0,2,3,0,0,2,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,2,0,0.0,0,0,17,0,0,71.1,68.3,9.8,73.2,61.3,40.8,1,1,0,1,,14.3,1,0,1,0.0,0,0,0,1,0,2,54,53,0,0,52,1,0,1,18,34,0,3,4,1,1,2,0,0,0,
Chris Jones,10671,DI,KC,1,1,0,,0,0,16,0,0,,82.4,77.4,86.5,59.8,72.4,1,3,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,44,44,0,17,6,21,0,0,28,16,0,3,1,0,0,6,0,0,0,
Austin Johnson,10677,DI,BUF,1,0,0,,0,0,4,0,0,,47.6,72.3,58.0,52.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,2,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,
Jihad Ward,10678,DI,MIN,1,0,0,,0,0,18,0,0,,48.3,76.6,53.6,55.7,,2,1,0,0,,,0,0,0,0.0,0,0,0,4,0,0,31,27,1,9,0,17,0,4,29,2,0,0,0,0,0,3,0,0,0,
A'Shawn Robinson,10680,DI,CAR,1,0,1,,0,0,5,0,0,,58.2,78.1,62.8,55.0,20.2,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,1,0,0,54,53,0,37,7,9,0,1,25,29,0,0,1,0,0,1,0,0,0,
Jarran Reed,10683,DI,SEA,1,1,0,,0,0,29,0,0,,76.1,76.7,69.9,70.0,71.7,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,39,39,1,29,0,9,0,0,17,22,0,2,3,0,0,3,0,0,0,
Vonn Bell,10695,S,CIN,1,1,0,100.0,0,0,7,0,0,66.3,61.4,76.3,57.3,50.4,29.4,0,0,0,1,17,28.6,2,0,0,79.2,1,0,0,35,4,39,70,8,0,0,8,0,15,62,4,27,8,1,4,0,1,0,0,17,13,17.0
Adam Gotsis,10697,ED,IND,1,1,0,,0,0,14,0,0,60.0,47.5,0.0,53.7,65.1,69.6,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,14,14,0,0,13,1,0,0,8,6,0,0,0,0,0,1,0,0,0,
Kevin Byard,10698,S,CHI,1,2,0,,0,0,6,0,0,58.1,61.3,73.7,,66.8,82.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,35,61,0,0,0,0,0,47,61,0,26,4,0,5,0,0,0,0,0,0,
Maliek Collins,10701,DI,SF,1,0,0,,0,0,28,1,0,,47.4,78.1,70.0,31.3,26.5,1,1,0,0,,66.7,2,0,1,0.0,0,2,0,0,0,0,48,48,0,37,0,11,0,0,29,19,0,1,1,0,0,4,0,0,0,
Jonathan Bullard,10706,DI,MIN,1,2,0,,0,0,18,0,0,,70.5,77.0,57.7,73.4,71.0,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,35,35,2,13,6,14,0,0,21,14,0,1,1,0,0,2,0,0,0,
Justin Simmons,10732,S,ATL,1,3,0,100.0,0,0,2,0,0,64.6,63.3,82.4,58.1,56.3,45.5,0,0,0,0,6,25.0,1,0,0,83.3,2,0,0,23,0,40,73,1,0,0,1,0,45,72,2,31,4,0,0,0,2,0,0,8,4,4.0
Eric Murray,10740,S,HST,1,1,0,66.7,0,0,13,0,0,59.9,58.2,75.2,69.3,50.7,41.8,0,0,0,0,14,25.0,1,1,0,119.4,4,1,0,29,0,33,58,3,0,0,3,0,13,55,2,23,13,1,2,0,6,1,1,32,3,8.0
De'Vondre Campbell,10749,LB,SF,1,2,0,75.0,0,0,28,0,0,56.9,40.5,73.1,40.6,35.0,27.6,0,2,0,0,8,33.3,3,0,0,84.4,3,0,0,57,1,37,64,1,0,0,1,0,0,63,3,24,5,2,4,0,4,2,0,19,13,6.3
David Onyemata,10754,DI,ATL,1,1,0,,0,0,2,0,0,,88.4,77.6,83.7,73.1,69.5,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,52,52,5,21,3,23,0,0,30,22,0,1,1,0,0,3,0,0,0,
Andrew Billings,10756,DI,CHI,1,0,0,,0,0,6,0,0,,63.0,78.5,68.6,56.0,67.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,39,39,21,18,0,0,0,0,20,19,0,0,1,0,0,1,0,0,0,
Dean Lowry,10771,DI,PIT,1,0,0,,0,0,25,0,0,,37.1,71.7,57.4,44.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,8,8,0,5,0,3,0,0,2,6,0,0,0,0,0,0,0,0,0,
Matthew Judon,10780,ED,ATL,1,1,1,,0,0,2,0,0,35.1,49.9,0.0,70.4,60.2,72.0,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,5,41,38,0,0,35,3,0,3,20,16,3,1,1,1,0,1,0,0,0,
Quinton Jefferson,10781,DI,CLV,1,1,0,,0,0,8,0,0,,45.9,75.0,69.7,39.5,28.4,1,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,22,22,0,11,0,11,0,0,9,13,0,0,0,0,0,1,0,0,0,
DJ Reader,10800,DI,DET,1,0,0,,0,0,11,0,0,,69.2,77.2,71.4,58.6,66.8,0,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,37,37,20,17,0,0,0,0,26,11,0,1,0,0,0,2,0,0,0,
Kamu Grugier-Hill,10842,LB,MIN,1,1,0,0.0,0,0,18,0,0,91.4,83.8,73.0,49.4,50.4,75.0,0,1,0,1,,0.0,0,0,0,0.0,0,0,0,24,0,14,26,1,0,0,1,0,0,25,8,4,1,1,1,0,1,1,0,0,0,
Elandon Roberts,10848,LB,PIT,1,2,0,100.0,0,0,25,0,0,53.9,65.2,69.6,,73.4,77.7,0,0,0,0,28,0.0,0,0,0,118.8,1,0,0,21,0,10,21,0,0,0,0,0,0,21,0,11,0,1,1,1,1,0,0,28,12,28.0
Mike Hilton,10898,CB,CIN,1,1,0,40.0,0,0,7,0,0,49.6,52.9,75.7,52.7,67.4,43.1,0,0,0,0,11,20.0,1,0,0,48.8,2,0,0,6,0,27,48,1,0,0,1,0,0,47,3,18,41,0,3,0,5,0,0,16,9,8.0
Kyle Peko,11027,DI,DET,1,0,0,,0,0,11,0,0,,46.6,75.5,63.2,38.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,25,25,12,13,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,
Morgan Fox,11184,DI,LAC,1,0,0,,0,0,27,0,0,60.0,56.3,76.0,68.9,46.2,67.4,0,4,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,1,33,32,0,13,3,16,0,1,16,16,0,0,1,0,0,4,0,0,0,
Jonathan Jones,11217,CB,NE,1,0,0,50.0,0,0,19,0,0,61.3,53.5,74.9,,37.1,27.0,0,0,0,0,53,50.0,1,0,0,95.8,1,0,0,0,23,15,24,0,0,0,0,0,0,24,0,9,1,0,1,0,2,0,0,53,9,53.0
Roy Robertson-Harris,11341,DI,JAX,1,0,0,,0,0,15,0,0,,67.3,78.0,64.0,63.2,70.6,1,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,34,34,0,7,18,9,0,0,29,5,0,2,1,0,0,4,0,0,0,
Myles Garrett,11756,ED,CLV,1,0,0,,0,0,8,0,0,60.0,71.8,80.9,79.7,54.6,72.4,1,2,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,1,44,44,0,2,42,0,0,0,21,22,0,2,1,0,0,5,0,0,0,
Solomon Thomas,11758,DI,NYJ,1,0,0,,0,0,22,0,0,,28.5,75.3,53.1,28.8,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,25,0,13,0,12,0,0,9,16,0,1,1,0,0,0,0,0,0,
Jamal Adams,11761,S,TEN,1,0,0,,0,0,31,0,0,,60.0,63.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,
Marshon Lattimore,11766,CB,NO,1,1,0,60.0,0,0,20,0,0,77.7,79.6,78.0,,75.3,53.9,0,0,0,0,13,16.7,1,1,0,72.1,3,0,0,3,51,40,56,0,0,0,0,0,0,56,0,16,2,2,4,0,5,0,0,24,33,8.0
Derek Barnett,11769,ED,HST,1,1,0,,0,0,13,0,0,,61.8,76.0,52.2,66.5,71.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,16,0,0,14,2,0,0,8,8,0,0,1,0,0,0,0,0,0,
Malik Hooker,11770,S,DAL,1,0,0,50.0,0,0,9,0,0,63.1,60.9,75.9,,51.8,29.2,0,0,0,0,5,33.3,2,1,0,56.3,1,0,0,12,2,43,65,0,0,0,0,0,45,65,0,22,6,1,4,0,2,0,0,5,1,5.0
Marlon Humphrey,11771,CB,BLT,1,2,0,80.0,0,0,3,0,0,76.1,68.5,0.0,55.6,62.3,65.8,0,1,0,0,6,16.7,1,1,1,80.8,4,0,0,5,7,31,48,2,0,0,2,0,0,46,3,14,34,2,3,0,5,1,0,17,19,4.3
Jonathan Allen,11772,DI,WAS,1,0,0,,0,0,32,0,0,60.0,48.8,75.9,69.1,38.3,70.6,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,0,33,32,3,22,1,6,0,1,18,15,0,2,4,0,0,2,0,0,0,
Charles Harris,11777,ED,CAR,1,1,0,100.0,0,0,5,0,0,29.2,38.7,77.7,48.8,60.0,25.9,1,0,0,0,11,40.0,2,0,0,112.5,1,0,0,0,0,3,40,39,0,0,39,0,0,1,23,14,1,2,2,0,1,1,0,11,12,11.0
Jabrill Peppers,11780,S,NE,1,3,0,50.0,0,0,19,0,0,90.4,85.0,74.5,40.8,60.0,46.2,0,1,0,1,3,22.2,2,1,0,16.7,1,0,0,41,4,28,63,1,0,0,1,0,10,62,3,32,7,1,4,0,2,1,0,3,1,3.0
Takk McKinley,11781,ED,NYJ,1,2,0,,0,0,22,0,0,,53.9,74.8,51.0,60.0,71.9,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,0,0,14,0,0,0,7,7,0,0,0,0,0,1,0,0,0,
Tre'Davious White,11782,CB,LA,1,0,0,100.0,0,0,26,0,0,50.3,53.4,78.4,,65.7,75.4,0,0,0,0,7,0.0,0,0,2,95.8,1,0,0,4,55,32,60,1,0,0,1,0,0,59,0,28,0,0,1,0,1,0,0,7,2,7.0
T.J. Watt,11785,ED,PIT,1,2,0,,0,0,25,0,0,60.7,75.8,81.3,72.7,66.2,71.7,1,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,2,62,62,0,0,62,0,0,0,31,29,0,0,0,0,0,2,0,0,0,
Budda Baker,11791,S,ARZ,1,4,0,100.0,0,0,1,0,0,62.8,59.7,76.5,,53.1,69.3,0,0,0,0,14,11.1,2,0,0,101.7,5,0,0,29,0,39,71,1,0,0,1,0,34,70,0,32,7,4,12,0,5,0,0,42,32,8.4
Marcus Maye,11794,S,MIA,1,0,0,,0,0,17,0,0,61.0,69.4,76.1,,69.3,78.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,1,5,30,5,0,0,5,0,13,25,0,25,1,2,4,1,0,0,0,0,0,
Marcus Williams,11797,S,BLT,1,0,0,,0,0,3,0,0,69.3,72.4,78.9,,61.7,72.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,12,0,39,54,1,0,0,1,0,34,53,0,15,7,1,1,0,0,0,0,0,0,
Tyus Bowser,11802,ED,SEA,1,0,0,,0,0,29,0,0,49.0,55.3,75.2,56.0,64.8,70.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,7,25,22,0,0,22,0,0,3,4,14,1,0,1,0,0,1,0,0,0,
DeMarcus Walker,11806,ED,CHI,1,1,0,,0,0,6,0,0,60.0,57.5,80.5,71.2,41.1,72.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,49,49,0,2,39,8,0,0,28,20,0,1,2,0,0,0,0,0,0,
Raekwon McMillan,11809,LB,NE,1,1,0,100.0,0,0,19,0,0,52.8,31.6,76.7,,29.9,63.9,0,1,0,0,11,12.5,1,0,0,112.5,1,0,0,44,2,20,49,1,0,0,1,0,0,48,0,29,2,3,6,0,1,1,0,11,6,11.0
Dalvin Tomlinson,11810,DI,CLV,1,0,0,,0,0,8,0,0,,59.2,76.5,64.2,55.2,25.2,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,35,35,2,32,0,1,0,0,18,17,0,2,2,0,0,1,0,0,0,
Larry Ogunjobi,11820,DI,PIT,1,3,0,,0,0,25,0,0,,68.7,77.8,69.3,60.9,72.5,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,46,46,1,28,0,17,0,0,26,20,0,4,3,0,0,2,0,0,0,
Ahkello Witherspoon,11821,CB,LA,1,0,0,,0,0,26,0,0,66.3,66.4,71.1,,60.0,72.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,9,8,9,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0,0,
