Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
41,Stefon Diggs,MIN,26,WR,12,12,74,50,905,31,632,12.6,273,5.5,2,25,6,8.1
42,Mohamed Sanu,2TM,30,,11,8,70,50,435,26,262,5.2,173,3.5,2,25,5,7.1
43,Michael Gallup,DAL,23,WR,10,9,82,49,796,36,567,11.6,229,4.7,4,12.3,7,8.5
44,Christian Kirk,ARI,23,WR,9,9,79,49,531,23,326,6.7,205,4.2,1,49,3,3.8
45,Dede Westbrook,JAX,26,WR,11,9,78,49,544,24,280,5.7,264,5.4,3,16.3,2,2.6
46,Dalvin Cook,MIN,24,RB,12,12,58,48,490,24,-68,-1.4,558,11.6,8,6,7,12.1
47,Greg Olsen,CAR,34,TE,12,12,71,48,552,33,374,7.8,178,3.7,2,24,2,2.8
48,Jason Witten,DAL,37,TE,12,12,64,48,418,22,286,6,132,2.8,0,,4,6.3
49,Kenny Golladay,DET,26,WR,12,12,85,47,950,39,694,14.8,256,5.4,0,,5,5.9
50,Danny Amendola,DET,34,WR,11,6,69,45,505,26,325,7.2,180,4,1,45,0,0
51,Evan Engram,NYG,25,TE,8,6,68,44,467,23,215,4.9,252,5.7,2,22,3,4.4
52,D.K. Metcalf,SEA,22,WR,12,11,77,44,705,28,462,10.5,243,5.5,3,14.7,5,6.5
53,Alshon Jeffery,PHI,29,WR,9,9,71,43,490,35,379,8.8,111,2.6,0,,3,4.2
54,Curtis Samuel,CAR,23,WR,12,11,85,43,541,29,413,9.6,128,3,2,21.5,7,8.2
55,Randall Cobb,DAL,29,wr,11,4,63,42,634,31,383,9.1,251,6,3,14,6,9.5
56,Devonta Freeman,ATL,27,RB,10,10,49,42,295,9,28,0.7,267,6.4,0,,1,2
57,Will Fuller,HOU,25,WR,9,9,62,42,598,22,400,9.5,198,4.7,2,21,5,8.1
58,Terry McLaurin,WAS,23,WR,11,11,72,42,646,33,531,12.6,115,2.7,3,14,4,5.6
59,Deebo Samuel,SFO,23,WR,11,7,59,42,564,23,255,6.1,309,7.4,6,7,6,10.2
60,Sammy Watkins,KAN,26,WR,10,9,71,42,538,23,267,6.4,271,6.5,0,,3,4.2
61,Hunter Henry,LAC,25,TE,8,8,57,41,497,29,370,9,127,3.1,0,,3,5.3
62,Kenyan Drake,2TM,25,,10,6,56,40,265,12,-46,-1.2,311,7.8,2,20,3,5.4
63,Nelson Agholor,PHI,26,WR,11,10,69,39,363,17,237,6.1,126,3.2,4,9.8,4,5.8
64,Ezekiel Elliott,DAL,24,RB,12,12,50,39,326,17,23,0.6,303,7.8,5,7.8,3,6
65,Aaron Jones,GNB,25,RB,12,12,52,39,367,14,28,0.7,339,8.7,9,4.3,2,3.8
66,Jaylen Samuels,PIT,23,rb,10,3,46,39,234,16,-49,-1.3,283,7.3,1,39,3,6.5
67,Auden Tate,CIN,22,WR,11,10,76,39,559,28,435,11.2,124,3.2,3,13,3,3.9
68,Saquon Barkley,NYG,22,RB,9,9,56,38,291,10,-15,-0.4,306,8.1,7,5.4,4,7.1
69,Tyreek Hill,KAN,25,WR,8,8,64,38,598,28,410,10.8,188,4.9,3,12.7,3,4.7
70,Anthony Miller,CHI,25,wr,12,3,63,38,489,25,337,8.9,152,4,0,,3,4.8
71,JuJu Smith-Schuster,PIT,23,WR,10,10,60,38,524,20,313,8.2,211,5.6,0,,2,3.3
72,Mike Williams,LAC,25,WR,11,11,69,38,778,31,606,15.9,172,4.5,3,12.7,4,5.8
73,Chris Conley,JAX,27,WR,12,10,68,37,625,28,410,11.1,215,5.8,5,7.4,6,8.8
74,Gerald Everett,LAR,25,te,11,2,59,37,408,22,224,6.1,184,5,9,4.1,0,0
75,Dallas Goedert,PHI,24,TE,11,7,53,37,355,21,111,3,244,6.6,3,12.3,4,7.5
76,Adam Humphries,TEN,26,wr,12,3,47,37,374,20,248,6.7,126,3.4,0,,1,2.1
77,Darius Slayton,NYG,22,WR,10,7,62,37,505,24,364,9.8,141,3.8,4,9.3,2,3.2
78,Robby Anderson,NYJ,26,WR,12,11,68,36,546,24,409,11.4,137,3.8,1,36,2,2.9
79,Marquise Brown,BAL,22,WR,10,8,60,36,520,23,295,8.2,225,6.3,2,18,2,3.3
80,Jack Doyle,IND,29,TE,12,12,53,36,377,24,184,5.1,193,5.4,0,,2,3.8
81,Mike Gesicki,MIA,24,te,12,3,57,36,401,17,275,7.6,126,3.5,0,,0,0
82,Diontae Johnson,PIT,23,WR,12,9,61,36,423,17,220,6.1,203,5.6,5,7.2,5,8.2
83,Hunter Renfrow,OAK,24,wr,11,2,53,36,396,23,193,5.4,203,5.6,3,12,2,3.8
84,Golden Tate,NYG,31,WR,7,7,57,36,450,20,224,6.2,226,6.3,3,12,1,1.8
85,Jamaal Williams,GNB,24,rb,11,2,41,36,227,14,-29,-0.8,256,7.1,10,3.6,1,2.4
86,T.Y. Hilton,IND,30,WR,7,7,52,35,378,19,233,6.7,145,4.1,2,17.5,3,5.8
87,A.J. Brown,TEN,22,WR,12,7,54,34,626,25,339,10,287,8.4,6,5.7,2,3.7
88,Royce Freeman,DEN,23,,12,0,41,34,217,8,3,0.1,214,6.3,4,8.5,2,4.9
89,Nyheim Hines,IND,23,rb,12,2,45,34,270,15,11,0.3,259,7.6,3,11.3,2,4.4
90,Demaryius Thomas,NYJ,32,WR,10,9,54,34,405,20,249,7.3,156,4.6,1,34,4,7.4
91,Ryan Griffin,NYJ,29,TE,12,12,40,33,312,18,129,3.9,183,5.5,2,16.5,2,5
92,Tyler Higbee,LAR,26,TE,11,11,41,33,319,16,124,3.8,195,5.9,3,11,1,2.4
93,David Johnson,ARI,28,RB,10,8,44,33,332,15,123,3.7,209,6.3,2,16.5,2,4.5
94,Kyle Rudolph,MIN,30,TE,12,12,41,33,301,19,144,4.4,157,4.8,1,33,0,0
95,Sterling Shepard,NYG,26,WR,6,6,49,33,322,18,185,5.6,137,4.2,4,8.3,0,0
96,Tyrell Williams,OAK,27,WR,10,8,53,33,489,26,376,11.4,113,3.4,0,,4,7.5
97,Chris Carson,SEA,25,RB,12,12,40,32,227,9,-40,-1.3,267,8.3,6,5.3,3,7.5
98,Jared Cook,NOR,32,TE,10,7,53,32,459,23,280,8.8,179,5.6,2,16,4,7.5
99,T.J. Hockenson,DET,22,TE,12,7,59,32,367,19,167,5.2,200,6.3,4,8,2,3.4
100,Vance McDonald,PIT,29,TE,11,11,46,32,242,11,92,2.9,150,4.7,1,32,2,4.3
101,Miles Sanders,PHI,22,RB,12,7,41,32,359,13,120,3.8,239,7.5,3,10.7,0,0
102,Preston Williams,MIA,22,WR,8,7,60,32,428,24,344,10.8,84,2.6,2,16,4,6.7
103,Nick Chubb,CLE,24,RB,12,12,42,31,245,11,-27,-0.9,272,8.8,7,4.4,4,9.5
104,Brandin Cooks,LAR,26,WR,10,10,51,31,458,23,323,10.4,135,4.4,0,,3,5.9
105,Corey Davis,TEN,24,WR,11,8,50,31,426,21,250,8.1,176,5.7,6,5.2,2,4
106,Eric Ebron,IND,26,te,11,2,52,31,375,20,220,7.1,155,5,0,,5,9.6
107,Noah Fant,DEN,22,TE,12,8,55,31,379,17,180,5.8,199,6.4,1,31,5,9.1
108,Phillip Lindsay,DEN,25,RB,12,12,40,31,183,8,-34,-1.1,217,7,0,,4,10
109,James Conner,PIT,24,RB,8,8,33,30,242,13,-35,-1.2,277,9.2,8,3.8,1,3
110,Tyler Eifert,CIN,29,te,12,2,44,30,252,16,178,5.9,74,2.5,1,30,4,9.1
111,Alex Erickson,CIN,27,wr,12,3,53,30,407,17,201,6.7,206,6.9,2,15,2,3.8
112,Russell Gage,ATL,23,wr,12,1,45,30,285,14,195,6.5,90,3,0,,0,0
113,Duke Johnson,HOU,26,rb,12,1,41,30,294,12,56,1.9,238,7.9,9,3.3,0,0
114,Zach Pascal,IND,25,WR,12,10,51,30,473,23,307,10.2,166,5.5,2,15,2,3.9
115,Kenny Stills,HOU,27,wr,10,3,41,30,461,23,340,11.3,121,4,0,,2,4.9
116,James Washington,PIT,23,WR,11,6,54,30,578,24,428,14.3,150,5,1,30,3,5.6
117,Taylor Gabriel,CHI,28,WR,9,7,48,29,353,17,274,9.4,79,2.7,0,,3,6.3
118,Jimmy Graham,GNB,33,TE,12,6,43,29,333,17,174,6,159,5.5,1,29,1,2.3
119,Geronimo Allison,GNB,25,WR,12,6,44,28,240,13,149,5.3,91,3.3,1,28,4,9.1
120,Phillip Dorsett,NWE,26,wr,10,4,48,28,347,16,280,10,67,2.4,0,,0,0
121,Darren Fells,HOU,33,TE,12,12,39,28,310,19,161,5.8,149,5.3,2,14,2,5.1
122,Paul Richardson,WAS,27,WR,10,6,42,28,245,13,195,7,50,1.8,0,,2,4.8
123,Irv Smith Jr.,MIN,21,TE,12,6,35,28,267,14,157,5.6,110,3.9,0,,1,2.9
124,Chris Thompson,WAS,29,,7,0,40,28,291,10,49,1.8,242,8.6,1,28,2,5
125,LeSean McCoy,KAN,31,RB,11,7,31,27,177,6,-53,-2,230,8.5,1,27,0,0
126,J.D. McKissic,DET,26,rb,12,3,33,27,206,7,12,0.4,194,7.2,3,9,0,0
127,Latavius Murray,NOR,29,RB,12,6,33,27,165,5,-36,-1.3,201,7.4,5,5.4,3,9.1
128,Demarcus Robinson,KAN,25,WR,12,8,46,27,379,16,298,11,81,3,3,9,0,0
129,Adam Thielen,MIN,29,WR,8,8,41,27,391,17,277,10.3,114,4.2,2,13.5,0,0
130,Cameron Brate,TAM,28,TE,12,5,36,26,229,14,174,6.7,55,2.1,1,26,1,2.8
131,Joe Mixon,CIN,23,RB,12,11,35,26,190,10,-44,-1.7,234,9,3,8.7,1,2.9
132,Dare Ogunbowale,TAM,25,,12,0,35,26,191,8,53,2,138,5.3,1,26,2,5.7
133,Trey Quinn,WAS,24,WR,12,6,47,26,198,10,142,5.5,56,2.2,0,,1,2.1
134,Jalen Richard,OAK,26,,12,0,31,26,223,10,76,2.9,147,5.7,1,26,2,6.5
135,Jordan Akins,HOU,27,TE,12,6,35,25,308,14,125,5,183,7.3,3,8.3,3,8.6
136,Nick Boyle,BAL,26,TE,12,11,34,25,281,11,141,5.6,140,5.6,0,,0,0
137,Jacob Hollister,SEA,26,te,7,1,36,25,203,10,99,4,104,4.2,2,12.5,0,0
138,Olabisi Johnson,MIN,22,wr,12,3,37,25,226,12,178,7.1,48,1.9,0,,0,0
139,Dawson Knox,BUF,23,TE,12,8,41,25,307,12,176,7,131,5.2,3,8.3,8,19.5
140,Albert Wilson,MIA,27,wr,9,2,37,25,149,11,77,3.1,72,2.9,1,25,4,10.8
141,Giovani Bernard,CIN,28,rb,12,2,34,24,181,6,-6,-0.3,187,7.8,3,8,1,2.9
142,Kendrick Bourne,SFO,24,,12,0,35,24,300,17,187,7.8,113,4.7,2,12,3,8.6
143,Ted Ginn,NOR,34,WR,12,8,46,24,348,15,319,13.3,29,1.2,0,,6,13
144,Josh Gordon,2TM,28,,9,6,41,24,334,14,201,8.4,133,5.5,4,6,2,4.9
145,Allen Hurns,MIA,28,wr,11,5,36,24,298,13,225,9.4,73,3,1,24,2,5.6
146,Jonnu Smith,TEN,24,TE,12,11,31,24,287,9,106,4.4,181,7.5,5,4.8,1,3.2
147,Willie Snead,BAL,27,WR,12,8,35,24,289,17,184,7.7,105,4.4,1,24,1,2.9
148,Will Dissly,SEA,23,TE,6,6,27,23,262,14,192,8.3,70,3,0,,0,0
149,Bennie Fowler,NYG,28,wr,8,2,36,23,193,12,164,7.1,29,1.3,1,23,2,5.6
150,Mecole Hardman,KAN,21,wr,12,4,37,23,450,15,170,7.4,280,12.2,2,11.5,1,2.7
151,O.J. Howard,TAM,25,TE,10,10,34,23,294,15,184,8,110,4.8,2,11.5,4,11.8
152,Hayden Hurst,BAL,26,te,12,3,29,23,213,12,131,5.7,82,3.6,0,,0,0
153,David Montgomery,CHI,22,RB,12,7,32,23,173,7,28,1.2,145,6.3,6,3.8,2,6.3
154,Marquez Valdes-Scantling,GNB,25,WR,12,8,47,23,427,12,298,13,129,5.6,0,,1,2.1
155,Damien Williams,KAN,27,rb,9,5,27,23,156,8,-10,-0.4,166,7.2,3,7.7,2,7.4
156,Todd Gurley,LAR,25,RB,11,11,35,22,134,5,-20,-0.9,154,7,0,,5,14.3
157,Blake Jarwin,DAL,25,te,12,5,29,22,261,10,139,6.3,122,5.5,1,22,1,3.4
158,Allen Lazard,GNB,24,wr,12,1,29,22,330,14,252,11.5,78,3.5,0,,1,3.4
159,Dion Lewis,TEN,29,,12,0,28,22,129,5,-25,-1.1,154,7,2,11,2,7.1
160,Jakobi Meyers,NWE,23,wr,11,1,35,22,299,15,218,9.9,81,3.7,3,7.3,1,2.9
161,KeeSean Johnson,ARI,23,wr,10,4,42,21,187,10,144,6.9,43,2,0,,3,7.1
162,Ronald Jones,TAM,22,rb,12,5,26,21,218,10,12,0.6,206,9.8,4,5.3,1,3.8
163,Delanie Walker,TEN,35,te,7,4,31,21,215,11,158,7.5,57,2.7,0,,2,6.5
164,Rex Burkhead,NWE,29,rb,9,1,30,20,190,7,46,2.3,144,7.2,2,10,2,6.7
165,Tevin Coleman,SFO,26,RB,10,7,27,20,173,9,-26,-1.3,199,10,0,,1,3.7
166,Pharoh Cooper,2TM,24,,9,1,27,20,183,7,116,5.8,67,3.4,0,,1,3.7
167,Melvin Gordon,LAC,26,RB,8,8,29,20,123,7,-14,-0.7,137,6.9,5,4,3,10.3
168,Kareem Hunt,CLE,24,,4,0,25,20,118,6,-8,-0.4,126,6.3,2,10,2,8
169,Mark Ingram,BAL,30,RB,12,12,22,20,172,11,9,0.5,163,8.2,2,10,0,0
170,Zay Jones,2TM,24,,11,5,35,20,171,8,103,5.2,68,3.4,0,,1,2.9
171,Isaiah McKenzie,BUF,24,wr,11,5,27,20,211,10,44,2.2,167,8.4,1,20,1,3.7
172,Devin Singletary,BUF,22,rb,9,5,29,20,161,4,-5,-0.3,166,8.3,2,10,3,10.3
173,Jarius Wright,CAR,30,WR,12,6,39,20,228,13,164,8.2,64,3.2,1,20,6,15.4
174,Jakeem Grant,MIA,27,wr,10,2,33,19,164,9,73,3.8,91,4.8,0,,1,3
175,Kelvin Harmon,WAS,23,WR,12,6,26,19,222,10,165,8.7,57,3,1,19,1,3.8
176,Josh Hill,NOR,29,TE,12,7,26,19,182,9,57,3,125,6.6,0,,1,3.8
177,Ty Johnson,DET,22,rb,12,1,23,19,85,4,17,0.9,68,3.6,1,19,1,4.3
178,Jeremy Sprinkle,WAS,25,TE,12,10,29,19,196,10,115,6.1,81,4.3,0,,4,13.8
179,Rhett Ellison,NYG,31,TE,10,7,28,18,167,4,84,4.7,83,4.6,2,9,2,7.1
180,Josh Jacobs,OAK,21,RB,12,12,24,18,146,7,-14,-0.8,160,8.9,4,4.5,3,12.5
181,Foster Moreau,OAK,22,TE,12,7,22,18,160,12,73,4.1,87,4.8,3,6,0,0
182,DeAndre Washington,OAK,26,,12,0,19,18,167,6,31,1.7,136,7.6,0,,1,5.3
183,Damiere Byrd,ARI,26,wr,7,3,30,17,178,7,114,6.7,64,3.8,1,17,1,3.3
184,Derrick Henry,TEN,25,RB,12,12,22,17,200,4,-26,-1.5,226,13.3,2,8.5,3,13.6
185,Josh Reynolds,LAR,24,wr,12,2,35,17,258,13,183,10.8,75,4.4,5,3.4,3,8.6
186,Matt Breida,SFO,24,rb,9,5,18,16,110,6,0,0,110,6.9,1,16,1,5.6
187,Keelan Cole,JAX,26,,12,0,20,16,183,13,127,7.9,56,3.5,0,,0,0
188,Keke Coutee,HOU,22,wr,7,3,25,16,179,7,84,5.3,95,5.9,1,16,1,4
189,Cody Latimer,NYG,27,WR,11,9,30,16,223,14,183,11.4,40,2.5,0,,0,0
190,Breshad Perriman,TAM,26,wr,10,1,38,16,226,12,182,11.4,44,2.8,0,,0,0
191,Chester Rogers,IND,25,WR,12,6,28,16,179,11,110,6.9,69,4.3,0,,2,7.1
192,John Ross,CIN,25,wr,4,4,32,16,328,12,173,10.8,155,9.7,3,5.3,4,12.5
193,C.J. Uzomah,CIN,26,TE,12,12,26,16,168,8,59,3.7,109,6.8,1,16,1,3.8
194,Jaron Brown,SEA,29,wr,10,4,25,15,211,10,153,10.2,58,3.9,0,,1,4
195,Parris Campbell,IND,22,wr,6,2,19,15,115,6,24,1.6,91,6.1,3,5,0,0
196,Charles Clay,ARI,30,TE,12,7,20,15,198,9,121,8.1,77,5.1,2,7.5,0,0
197,Justin Hardy,ATL,28,wr,12,1,21,15,136,6,83,5.5,53,3.5,0,,2,9.5
198,Seth Roberts,BAL,28,,12,0,24,15,174,12,115,7.7,59,3.9,0,,0,0
199,Mark Walton,MIA,22,rb,7,4,21,15,89,3,-3,-0.2,92,6.1,1,15,1,4.8
200,Darrel Williams,KAN,24,,12,0,19,15,167,7,-12,-0.8,179,11.9,0,,0,0
201,Kalen Ballage,MIA,24,RB,12,6,24,14,63,4,-24,-1.7,87,6.2,0,,4,16.7
202,Trey Burton,CHI,28,te,8,5,24,14,84,5,48,3.4,36,2.6,0,,2,8.3
203,Ross Dwelley,SFO,24,TE,12,6,21,14,66,7,29,2.1,37,2.6,0,,0,0
204,James O'Shaughnessy,JAX,27,te,5,5,20,14,153,7,69,4.9,84,6,2,7,0,0
205,Steven Sims,WAS,22,,12,0,20,14,80,5,16,1.1,64,4.6,1,14,1,5
206,DaeSean Hamilton,DEN,24,wr,12,2,27,13,118,8,60,4.6,58,4.5,1,13,3,11.1
207,Demetrius Harris,CLE,28,te,12,5,21,13,135,8,72,5.5,63,4.8,1,13,2,9.5
208,Taysom Hill,NOR,29,qb,12,2,16,13,114,9,42,3.2,72,5.5,1,13,1,6.3
209,Kyle Juszczyk,SFO,28,fb/rb,8,8,16,13,139,7,40,3.1,99,7.6,1,13,1,6.3
210,David Moore,SEA,24,wr,10,1,28,13,235,11,135,10.4,100,7.7,3,4.3,1,3.6
211,Tajae Sharpe,TEN,25,WR,11,6,21,13,194,11,185,14.2,9,0.7,0,,0,0
212,Geoff Swaim,JAX,26,te,6,2,17,13,65,1,19,1.5,46,3.5,0,,1,5.9
213,Chase Edmonds,ARI,23,rb,9,2,19,12,105,5,-10,-0.8,115,9.6,2,6,4,21.1
214,Marquise Goodwin,SFO,29,WR,9,6,21,12,186,10,141,11.8,45,3.8,0,,2,9.5
215,Patrick Laird,MIA,24,,11,0,14,12,109,8,17,1.4,92,7.7,1,12,0,0
216,Marlon Mack,IND,23,RB,10,8,14,12,76,1,-3,-0.3,79,6.6,0,,0,0
217,Tony Pollard,DAL,22,,12,0,16,12,90,4,-18,-1.5,108,9,1,12,1,6.3
218,Kaden Smith,NYG,22,te,5,2,15,12,88,4,50,4.2,38,3.2,1,12,0,0
219,Ben Watson,NWE,39,TE,6,6,17,12,147,8,73,6.1,74,6.2,2,6,2,11.8
220,Javon Wims,CHI,25,wr,12,3,20,12,137,5,116,9.7,21,1.8,0,,0,0
221,Christian Blake,ATL,23,wr,5,1,21,11,91,5,67,6.1,24,2.2,0,,0,0
222,Miles Boykin,BAL,23,WR,12,9,18,11,185,9,168,15.3,17,1.5,0,,1,5.6
223,Anthony Firkser,TEN,24,,11,0,16,11,153,8,97,8.8,56,5.1,0,,1,6.3
224,Wayne Gallman,NYG,25,rb,10,2,15,11,102,4,-2,-0.2,104,9.5,2,5.5,0,0
225,C.J. Ham,MIN,26,FB,12,6,17,11,99,4,13,1.2,86,7.8,1,11,1,5.9
226,Jeff Heuerman,DEN,27,TE,10,8,16,11,93,7,61,5.5,32,2.9,1,11,0,0
227,Dontrell Hilliard,CLE,24,,11,0,14,11,88,4,-14,-1.3,102,9.3,0,,1,7.1
228,Marcedes Lewis,GNB,35,TE,12,8,15,11,131,7,67,6.1,64,5.8,0,,0,0
229,Adrian Peterson,WAS,34,RB,11,11,14,11,98,6,-11,-1,109,9.9,4,2.8,1,7.1
230,Dante Pettis,SFO,24,wr,11,4,24,11,109,7,86,7.8,23,2.1,1,11,3,12.5
231,Byron Pringle,KAN,26,,12,0,15,11,156,6,106,9.6,50,4.5,2,5.5,2,13.3
232,Ito Smith,ATL,24,,7,0,14,11,87,2,15,1.4,72,6.5,2,5.5,0,0
233,Logan Thomas,DET,28,te,12,2,14,11,120,7,77,7,43,3.9,0,,0,0
234,Nick Vannett,2TM,26,,12,6,15,11,108,4,81,7.4,27,2.5,0,,0,0
235,Maxx Williams,ARI,25,TE,12,7,13,11,139,9,65,5.9,74,6.7,2,5.5,1,7.7
236,Tavon Austin,DAL,29,,10,0,17,10,112,7,65,6.5,47,4.7,0,,0,0
237,Peyton Barber,TAM,25,RB,12,7,16,10,48,3,11,1.1,37,3.7,2,5,1,6.3
238,Vernon Davis,WAS,35,te,4,1,19,10,123,4,33,3.3,90,9,2,5,1,5.3
239,Frank Gore,BUF,36,RB,12,7,12,10,84,4,14,1.4,70,7,0,,1,8.3
240,Brian Hill,ATL,24,rb,8,2,14,10,69,4,15,1.5,54,5.4,2,5,1,7.1
241,Mack Hollins,PHI,26,wr,12,3,22,10,125,7,92,9.2,33,3.3,0,,1,4.5
242,Jordan Howard,PHI,25,rb,9,4,14,10,69,3,0,0,69,6.9,1,10,1,7.1
243,Jake Kumerow,GNB,27,wr,10,4,17,10,163,7,110,11,53,5.3,0,,0,0
244,Scott Miller,TAM,22,wr,9,1,23,10,151,3,128,12.8,23,2.3,0,,0,0
245,Raheem Mostert,SFO,27,,12,0,15,10,119,5,1,0.1,118,11.8,1,10,1,6.7
246,Malik Turner,SEA,23,wr,12,2,13,10,186,7,117,11.7,69,6.9,0,,1,7.7
247,T.J. Yeldon,BUF,26,,5,0,11,10,100,5,18,1.8,82,8.2,1,10,0,0
248,Ryquell Armstead,JAX,23,,12,0,13,9,92,5,21,2.3,71,7.9,0,,0,0
249,Brandon Bolden,NWE,29,rb,11,2,11,9,111,6,52,5.8,59,6.6,1,9,1,9.1
250,Derek Carrier,OAK,29,te,12,4,14,9,87,4,43,4.8,44,4.9,0,,1,7.1
251,Jaeden Graham,ATL,24,,12,0,10,9,149,7,76,8.4,73,8.1,1,9,0,0
252,DeSean Jackson,PHI,33,wr,3,3,10,9,159,6,144,16,15,1.7,1,9,1,10
253,Jesse James,DET,25,TE,12,7,16,9,71,5,30,3.3,41,4.6,0,,1,6.3
254,Kerryon Johnson,DET,22,RB,6,6,14,9,126,7,17,1.9,109,12.1,2,4.5,2,14.3
255,Marcus Johnson,IND,25,wr,4,2,14,9,102,6,73,8.1,29,3.2,0,,0,0
256,Sony Michel,NWE,24,RB,12,10,15,9,74,6,4,0.4,70,7.8,0,,2,13.3
257,Nick O'Leary,2TM,27,,9,4,13,9,79,3,46,5.1,33,3.7,0,,1,7.7
258,C.J. Prosise,SEA,25,,6,0,11,9,66,2,13,1.4,53,5.9,0,,0,0
259,Ricky Seals-Jones,CLE,24,te,10,2,15,9,155,6,84,9.3,71,7.9,0,,1,6.7
260,Adam Shaheen,CHI,25,te,8,2,13,9,74,3,36,4,38,4.2,1,9,0,0
261,Wendell Smallwood,WAS,25,,11,0,13,9,64,4,14,1.6,50,5.6,0,,1,7.7
262,Tre'Quan Smith,NOR,23,wr,7,3,13,9,115,8,74,8.2,41,4.6,2,4.5,0,0
263,Damion Willis,CIN,22,wr,10,2,16,9,82,3,57,6.3,25,2.8,1,9,3,18.8
