Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
165,Matt Breida,SFO,24,RB,7,5,14,12,89,6,3,0.3,86,7.2,1,12,1,7.1
166,Chase Edmonds,ARI,23,rb,8,2,19,12,105,5,-10,-0.8,115,9.6,2,6,4,21.1
167,Mark Ingram,BAL,30,RB,7,7,12,12,96,6,4,0.3,92,7.7,0,,0,0
168,Dawson Knox,BUF,23,TE,7,4,24,12,178,7,111,9.3,67,5.6,2,6,6,25
169,Cody Latimer,NYG,27,WR,7,7,22,12,165,10,136,11.3,29,2.4,0,,0,0
170,Allen Lazard,GNB,24,wr,8,1,14,12,149,6,107,8.9,42,3.5,0,,1,7.1
171,Mark Walton,MIA,22,rb,6,3,17,12,77,3,-3,-0.3,80,6.7,0,,1,5.9
172,Charles Clay,ARI,30,TE,8,4,14,11,158,8,110,10,48,4.4,0,,0,0
173,Russell Gage,ATL,23,,8,0,17,11,102,6,89,8.1,13,1.2,0,,0,0
174,Marquise Goodwin,SFO,29,WR,6,6,16,11,181,9,148,13.5,33,3,0,,1,6.3
175,Melvin Gordon,LAC,26,RB,4,4,16,11,37,2,-7,-0.6,44,4,2,5.5,0,0
176,Jakeem Grant,MIA,27,wr,6,1,22,11,84,5,44,4,40,3.6,0,,1,4.5
177,DaeSean Hamilton,DEN,24,wr,8,1,23,11,106,7,49,4.5,57,5.2,1,11,2,8.7
178,Josh Jacobs,OAK,21,RB,7,7,13,11,102,4,-5,-0.5,107,9.7,3,3.7,1,7.7
179,Blake Jarwin,DAL,25,te,7,3,15,11,120,5,89,8.1,31,2.8,0,,1,6.7
180,Marlon Mack,IND,23,RB,7,5,13,11,68,1,-1,-0.1,69,6.3,0,,0,0
181,Jalen Richard,OAK,26,,7,0,13,11,64,2,19,1.7,45,4.1,1,11,1,7.7
182,Ito Smith,ATL,24,,7,0,14,11,87,2,15,1.4,72,6.5,2,5.5,0,0
183,Darrel Williams,KAN,24,,8,0,13,11,147,5,-6,-0.5,153,13.9,0,,0,0
184,Kendrick Bourne,SFO,24,,7,0,15,10,151,8,100,10,51,5.1,0,,1,6.7
185,Parris Campbell,IND,22,wr,5,1,14,10,62,3,14,1.4,48,4.8,2,5,0,0
186,Vernon Davis,WAS,35,te,4,1,19,10,123,4,33,3.3,90,9,2,5,1,5.3
187,Wayne Gallman,NYG,25,rb,7,2,12,10,99,4,-5,-0.5,104,10.4,2,5,0,0
188,Justin Hardy,ATL,28,,8,0,14,10,94,4,48,4.8,46,4.6,0,,1,7.1
189,Mack Hollins,PHI,26,wr,8,3,21,10,125,7,92,9.2,33,3.3,0,,1,4.8
190,Marcedes Lewis,GNB,35,TE,8,5,13,10,130,6,66,6.6,64,6.4,0,,0,0
191,J.D. McKissic,DET,26,rb,7,1,13,10,75,1,0,0,75,7.5,0,,0,0
192,Dante Pettis,SFO,24,WR,7,4,20,10,88,6,65,6.5,23,2.3,1,10,1,5
193,Byron Pringle,KAN,26,,8,0,14,10,147,6,98,9.8,49,4.9,2,5,2,14.3
194,Seth Roberts,BAL,28,,7,0,16,10,115,8,81,8.1,34,3.4,0,,0,0
195,Tajae Sharpe,TEN,25,wr,8,3,16,10,143,8,135,13.5,8,0.8,0,,0,0
196,James Washington,PIT,23,WR,6,5,27,10,161,8,110,11,51,5.1,0,,2,7.4
197,T.J. Yeldon,BUF,26,,5,0,11,10,100,5,18,1.8,82,8.2,1,10,0,0
198,Brandon Bolden,NWE,29,rb,7,1,11,9,111,6,52,5.8,59,6.6,1,9,1,9.1
199,Miles Boykin,BAL,23,WR,7,6,13,9,131,7,116,12.9,15,1.7,0,,1,7.7
200,Pharoh Cooper,2TM,24,,5,1,10,9,78,4,40,4.4,38,4.2,0,,1,10
201,Dontrell Hilliard,CLE,24,,6,0,12,9,82,4,-3,-0.3,85,9.4,0,,1,8.3
202,Jordan Howard,PHI,25,rb,8,3,13,9,68,2,-1,-0.1,69,7.7,1,9,1,7.7
203,Allen Hurns,MIA,28,wr,6,1,12,9,122,5,97,10.8,25,2.8,1,9,0,0
204,Kerryon Johnson,DET,22,RB,6,6,14,9,126,7,17,1.9,109,12.1,2,4.5,2,14.3
205,Ty Johnson,DET,22,,7,0,13,9,48,2,22,2.4,26,2.9,1,9,1,7.7
206,Zay Jones,2TM,24,,6,2,20,9,96,6,64,7.1,32,3.6,0,,1,5
207,C.J. Prosise,SEA,25,,6,0,11,9,66,2,13,1.4,53,5.9,0,,0,0
208,Chester Rogers,IND,25,wr,7,3,16,9,103,6,56,6.2,47,5.2,0,,1,6.3
209,Adam Shaheen,CHI,25,te,7,1,12,9,74,3,36,4,38,4.2,1,9,0,0
210,Devin Singletary,BUF,22,rb,4,1,12,9,58,1,-10,-1.1,68,7.6,1,9,3,25
211,C.J. Uzomah,CIN,26,TE,8,8,14,9,112,4,30,3.3,82,9.1,1,9,0,0
212,DeAndre Washington,OAK,26,,7,0,10,9,69,4,18,2,51,5.7,0,,1,10
213,Maxx Williams,ARI,25,TE,8,4,9,9,112,7,63,7,49,5.4,1,9,0,0
214,Damion Willis,CIN,22,wr,7,2,14,9,82,3,57,6.3,25,2.8,1,9,3,21.4
215,Albert Wilson,MIA,27,wr,4,1,14,9,55,4,22,2.4,33,3.7,0,,1,7.1
216,Tavon Austin,DAL,29,,5,0,10,8,90,5,48,6,42,5.3,0,,0,0
217,Tevin Coleman,SFO,26,rb,5,2,10,8,61,3,-20,-2.5,81,10.1,0,,1,10
218,Trevor Davis,2TM,26,,6,4,9,8,111,4,46,5.8,65,8.1,1,8,0,0
219,Derrick Henry,TEN,25,RB,8,8,13,8,128,2,-15,-1.9,143,17.9,0,,3,23.1
220,Jeff Heuerman,DEN,27,TE,8,6,11,8,78,4,48,6,30,3.8,1,8,0,0
221,Taysom Hill,NOR,29,qb,8,1,11,8,97,7,47,5.9,50,6.3,0,,1,9.1
222,Dontrelle Inman,LAC,30,wr,4,1,13,8,132,7,101,12.6,31,3.9,0,,1,7.7
223,DeSean Jackson,PHI,33,wr,2,2,9,8,154,6,139,17.4,15,1.9,1,8,1,11.1
224,Jake Kumerow,GNB,27,wr,6,3,12,8,140,5,113,14.1,27,3.4,0,,0,0
225,David Moore,SEA,24,,6,0,17,8,121,7,68,8.5,53,6.6,3,2.7,1,5.9
226,Damion Ratley,CLE,24,wr,5,2,15,8,103,7,72,9,31,3.9,1,8,0,0
227,Steven Sims,WAS,22,,8,0,9,8,33,2,-15,-1.9,48,6,1,8,0,0
228,Ryan Switzer,PIT,25,,7,0,11,8,27,2,10,1.3,17,2.1,0,,0,0
229,Nick Vannett,2TM,26,,7,2,11,8,86,3,68,8.5,18,2.3,0,,0,0
230,Peyton Barber,TAM,25,RB,7,7,12,7,33,1,0,0,33,4.7,2,3.5,1,8.3
231,Derek Carrier,OAK,29,te,7,3,11,7,77,2,39,5.6,38,5.4,0,,1,9.1
232,Mike Davis,CHI,26,rb,6,1,8,7,22,1,-5,-0.7,27,3.9,0,,0,0
233,Frank Gore,BUF,36,RB,7,6,8,7,48,2,0,0,48,6.9,0,,0,0
234,Kelvin Harmon,WAS,23,wr,8,2,7,7,69,4,57,8.1,12,1.7,1,7,0,0
235,Jesse James,DET,25,TE,7,4,12,7,61,4,24,3.4,37,5.3,0,,0,0
236,Isaiah McKenzie,BUF,24,wr,6,1,8,7,112,4,2,0.3,110,15.7,0,,0,0
237,Cordarrelle Patterson,CHI,28,wr,7,3,10,7,34,2,4,0.6,30,4.3,0,,0,0
238,Adrian Peterson,WAS,34,RB,7,7,9,7,49,4,-10,-1.4,59,8.4,3,2.3,0,0
239,Ricky Seals-Jones,CLE,24,te,6,1,12,7,143,5,80,11.4,63,9,0,,1,8.3
240,Malik Turner,SEA,23,wr,8,1,9,7,118,5,70,10,48,6.9,0,,1,11.1
241,Travis Benjamin,LAC,30,wr,5,2,16,6,30,3,11,1.8,19,3.2,1,6,2,12.5
242,Keelan Doss,OAK,23,wr,5,1,8,6,79,3,52,8.7,27,4.5,0,,0,0
243,Virgil Green,LAC,31,TE,7,4,8,6,52,3,21,3.5,31,5.2,1,6,0,0
244,C.J. Ham,MIN,26,fb,8,3,10,6,14,1,9,1.5,5,0.8,0,,1,10
245,Carlos Hyde,HOU,29,RB,8,7,10,6,22,1,-14,-2.3,36,6,1,6,1,10
246,Ryan Izzo,NWE,24,TE,6,4,9,6,114,4,64,10.7,50,8.3,0,,0,0
247,Justin Jackson,LAC,24,,3,0,8,6,13,0,-17,-2.8,30,5,1,6,0,0
248,D'Ernest Johnson,CLE,23,,7,0,7,6,71,1,24,4,47,7.8,1,6,0,0
249,Ronald Jones,TAM,22,,7,0,10,6,109,5,1,0.2,108,18,2,3,1,10
250,Kyle Juszczyk,SFO,28,RB,4,4,8,6,76,4,38,6.3,38,6.3,1,6,0,0
251,Sony Michel,NWE,24,RB,8,7,9,6,51,4,-5,-0.8,56,9.3,0,,1,11.1
252,Ty Montgomery,NYJ,26,wr,7,1,8,6,32,0,-7,-1.2,39,6.5,1,6,0,0
253,Luke Stocker,ATL,31,TE,8,4,9,6,34,1,12,2,22,3.7,0,,1,11.1
254,Logan Thomas,DET,28,te,7,1,7,6,64,4,37,6.2,27,4.5,0,,0,0
255,Danny Vitale,GNB,26,fb,8,3,7,6,94,3,38,6.3,56,9.3,0,,0,0
256,Duke Williams,BUF,26,wr,3,2,7,6,58,4,42,7,16,2.7,0,,0,0
257,Luke Willson,SEA,29,TE,5,4,8,6,59,3,42,7,17,2.8,0,,0,0
258,Javon Wims,CHI,25,wr,7,2,10,6,70,3,61,10.2,9,1.5,0,,0,0
259,Anthony Firkser,TEN,24,,7,0,7,5,95,4,55,11,40,8,0,,0,0
260,Marvin Hall,DET,26,,5,0,7,5,201,5,167,33.4,34,6.8,0,,0,0
261,Demetrius Harris,CLE,28,te,7,1,9,5,39,3,27,5.4,12,2.4,0,,1,11.1
262,Jacob Hollister,SEA,26,,3,0,8,5,38,,26,5.2,12,2.4,0,,0,0
263,Richie James,SFO,24,,7,0,9,5,108,4,67,13.4,41,8.2,0,,0,0
264,Josh Reynolds,LAR,24,,8,0,18,5,107,5,90,18,17,3.4,2,2.5,3,16.7
265,Wendell Smallwood,WAS,25,,8,0,6,5,52,3,17,3.4,35,7,0,,0,0
266,Devin Smith,DAL,27,wr,4,2,9,5,113,4,81,16.2,32,6.4,1,5,0,0
267,Tre'Quan Smith,NOR,23,wr,3,1,5,5,75,5,37,7.4,38,7.6,2,2.5,0,0
268,Darren Sproles,PHI,36,rb,5,1,8,5,21,1,-1,-0.2,22,4.4,0,,2,25
269,Cedrick Wilson,DAL,24,,5,0,7,5,46,2,35,7,11,2.2,0,,0,0
