Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
29,Odell Beckham,CLE,27,WR,9,9,79,44,632,26,393,8.9,239,5.4,2,22,5,6.3
30,Le'Veon Bell,NYJ,27,RB,9,9,55,44,276,11,-26,-0.6,302,6.9,9,4.9,1,1.8
31,Evan Engram,NYG,25,TE,8,6,68,44,467,23,215,4.9,252,5.7,2,22,3,4.4
32,Courtland Sutton,DEN,24,WR,9,7,67,44,692,32,467,10.6,225,5.1,6,7.3,2,3
33,James White,NWE,27,rb,8,1,55,44,404,21,86,2,318,7.2,2,22,0,0
34,DJ Chark,JAX,23,WR,9,8,70,43,692,29,461,10.7,231,5.4,1,43,2,2.9
35,Emmanuel Sanders,2TM,32,,10,10,62,43,528,28,364,8.5,164,3.8,2,21.5,0,0
36,Stefon Diggs,MIN,26,WR,10,10,59,41,759,26,515,12.6,244,6,2,20.5,4,6.8
37,Alvin Kamara,NOR,24,RB,7,6,49,41,326,13,-18,-0.4,344,8.4,7,5.9,2,4.1
38,Dalvin Cook,MIN,24,RB,10,10,48,40,424,21,-61,-1.5,485,12.1,8,5,5,10.4
39,Leonard Fournette,JAX,24,RB,9,9,51,40,295,17,-1,0,296,7.4,1,40,3,5.9
40,Christian Kirk,ARI,23,WR,7,7,63,40,467,18,289,7.2,178,4.5,1,40,2,3.2
41,Sammy Watkins,KAN,26,WR,8,7,65,40,512,21,260,6.5,252,6.3,0,,3,4.6
42,Davante Adams,GNB,27,WR,6,6,57,39,537,28,349,8.9,188,4.8,1,39,1,1.8
43,Cole Beasley,BUF,30,WR,9,5,61,39,411,21,218,5.6,193,4.9,2,19.5,2,3.3
44,Tarik Cohen,CHI,24,RB,9,5,55,38,216,9,4,0.1,212,5.6,4,9.5,6,10.9
45,Devonta Freeman,ATL,27,RB,9,9,44,38,282,9,20,0.5,262,6.9,0,,1,2.3
46,Kenny Golladay,DET,26,WR,9,9,71,38,697,32,522,13.7,175,4.6,0,,5,7
47,Calvin Ridley,ATL,25,WR,9,6,56,36,471,27,389,10.8,82,2.3,2,18,3,5.4
48,JuJu Smith-Schuster,PIT,23,WR,9,9,57,36,503,19,307,8.5,196,5.4,0,,2,3.5
49,Jason Witten,DAL,37,TE,9,9,45,36,338,18,228,6.3,110,3.1,0,,1,2.2
50,Danny Amendola,DET,34,wr,8,4,52,35,405,20,244,7,161,4.6,1,35,0,0
51,Aaron Jones,GNB,25,RB,10,10,46,35,354,14,40,1.1,314,9,9,3.9,1,2.2
52,D.K. Metcalf,SEA,22,WR,10,9,64,35,595,23,410,11.7,185,5.3,3,11.7,3,4.7
53,Greg Olsen,CAR,34,TE,9,9,55,35,429,26,294,8.4,135,3.9,1,35,2,3.6
54,Gerald Everett,LAR,25,te,9,2,56,34,365,20,182,5.4,183,5.4,9,3.8,0,0
55,Will Fuller,HOU,25,WR,7,7,49,34,450,18,274,8.1,176,5.2,1,34,5,10.2
56,Alshon Jeffery,PHI,29,WR,8,8,55,34,353,26,256,7.5,97,2.9,0,,3,5.5
57,Curtis Samuel,CAR,23,WR,9,8,68,34,442,23,338,9.9,104,3.1,1,34,4,5.9
58,Saquon Barkley,NYG,22,RB,7,7,46,33,258,9,6,0.2,252,7.6,7,4.7,3,6.5
59,Michael Gallup,DAL,23,WR,7,6,56,33,530,24,336,10.2,194,5.9,4,8.3,7,12.5
60,Hunter Henry,LAC,25,TE,6,6,45,33,418,25,314,9.5,104,3.2,0,,2,4.4
61,Tyreek Hill,KAN,25,WR,6,6,53,33,543,24,392,11.9,151,4.6,3,11,2,3.8
62,Adam Humphries,TEN,26,wr,10,3,42,33,341,17,223,6.8,118,3.6,0,,1,2.4
63,DeVante Parker,MIA,26,WR,9,7,62,33,469,26,377,11.4,92,2.8,0,,4,6.5
64,Golden Tate,NYG,31,WR,6,6,50,33,417,19,193,5.8,224,6.8,3,11,1,2
65,Nelson Agholor,PHI,26,WR,9,8,54,32,282,13,171,5.3,111,3.5,3,10.7,3,5.6
66,Kenyan Drake,2TM,25,,8,4,44,32,232,10,-17,-0.5,249,7.8,2,16,3,6.8
67,T.Y. Hilton,IND,30,WR,6,6,46,32,360,17,225,7,135,4.2,2,16,3,6.5
68,Terry McLaurin,WAS,23,WR,8,8,52,32,497,26,390,12.2,107,3.3,2,16,3,5.8
69,Dede Westbrook,JAX,26,WR,8,7,55,32,383,18,180,5.6,203,6.3,3,10.7,2,3.6
70,Preston Williams,MIA,22,WR,8,7,60,32,428,24,344,10.8,84,2.6,2,16,4,6.7
71,Randall Cobb,DAL,29,wr,8,3,46,31,380,22,249,8,131,4.2,2,15.5,4,8.7
72,David Johnson,ARI,28,RB,8,8,42,31,323,14,123,4,200,6.5,2,15.5,2,4.8
73,Mike Williams,LAC,25,WR,9,9,57,31,585,25,440,14.2,145,4.7,3,10.3,3,5.3
74,Diontae Johnson,PIT,23,WR,9,7,46,30,363,13,178,5.9,185,6.2,4,7.5,4,8.7
75,Deebo Samuel,SFO,23,WR,8,5,43,30,339,15,121,4,218,7.3,4,7.5,4,9.3
76,Auden Tate,CIN,22,WR,8,7,60,30,427,21,332,11.1,95,3.2,2,15,3,5
77,James Conner,PIT,24,RB,7,7,31,29,236,13,-35,-1.2,271,9.3,8,3.6,0,0
78,Jaylen Samuels,PIT,23,rb,7,2,35,29,167,11,-15,-0.5,182,6.3,1,29,3,8.6
79,Marquise Brown,BAL,22,WR,7,6,47,28,454,18,238,8.5,216,7.7,2,14,1,2.1
80,Corey Davis,TEN,24,WR,9,6,45,28,374,19,224,8,150,5.4,5,5.6,1,2.2
81,Hunter Renfrow,OAK,24,wr,9,1,42,28,299,18,142,5.1,157,5.6,3,9.3,1,2.4
82,A.J. Brown,TEN,22,WR,10,6,45,27,446,19,271,10,175,6.5,5,5.4,2,4.4
83,Chris Carson,SEA,25,RB,10,10,33,27,189,8,-43,-1.6,232,8.6,6,4.5,3,9.1
84,Nick Chubb,CLE,24,RB,9,9,36,27,166,8,-29,-1.1,195,7.2,6,4.5,3,8.3
85,Brandin Cooks,LAR,26,WR,8,8,45,27,402,20,290,10.7,112,4.1,0,,3,6.7
86,Jack Doyle,IND,29,TE,9,9,38,27,276,18,112,4.1,164,6.1,0,,1,2.6
87,Royce Freeman,DEN,23,,9,0,34,27,181,7,8,0.3,173,6.4,4,6.8,2,5.9
88,Jimmy Graham,GNB,33,TE,10,5,41,27,310,16,163,6,147,5.4,1,27,1,2.4
89,Nyheim Hines,IND,23,rb,9,1,36,27,218,12,8,0.3,210,7.8,2,13.5,0,0
90,Paul Richardson,WAS,27,WR,9,6,40,27,239,13,189,7,50,1.9,0,,2,5
91,Demarcus Robinson,KAN,25,WR,10,7,45,27,379,16,298,11,81,3,3,9,0,0
92,Darius Slayton,NYG,22,WR,8,5,45,27,394,17,314,11.6,80,3,2,13.5,2,4.4
93,Adam Thielen,MIN,29,WR,8,8,41,27,391,17,277,10.3,114,4.2,2,13.5,0,0
94,Chris Thompson,WAS,29,,6,0,38,27,276,9,34,1.3,242,9,1,27,2,5.3
95,Ezekiel Elliott,DAL,24,RB,9,9,33,26,192,9,36,1.4,156,6,3,8.7,2,6.1
96,Tyrell Williams,OAK,27,WR,7,5,39,26,380,20,294,11.3,86,3.3,0,,3,7.7
97,Tyler Eifert,CIN,29,te,9,2,37,25,212,14,157,6.3,55,2.2,0,,2,5.4
98,Alex Erickson,CIN,27,wr,9,1,38,25,343,16,183,7.3,160,6.4,1,25,2,5.3
99,T.J. Hockenson,DET,22,TE,9,6,44,25,343,17,153,6.1,190,7.6,2,12.5,2,4.5
100,Phillip Lindsay,DEN,25,RB,9,9,32,25,160,8,-17,-0.7,177,7.1,0,,3,9.4
101,Vance McDonald,PIT,29,TE,8,8,35,25,187,9,72,2.9,115,4.6,1,25,2,5.7
102,Latavius Murray,NOR,29,rb,9,4,30,25,160,5,-39,-1.6,199,8,5,5,2,6.7
103,Sterling Shepard,NYG,26,wr,4,4,34,25,267,14,144,5.8,123,4.9,4,6.3,0,0
104,Demaryius Thomas,NYJ,32,WR,7,6,41,25,316,15,179,7.2,137,5.5,0,,4,9.8
105,Jamaal Williams,GNB,24,rb,9,2,29,25,166,11,-13,-0.5,179,7.2,6,4.2,0,0
106,Robby Anderson,NYJ,26,WR,9,8,50,24,353,13,247,10.3,106,4.4,1,24,0,0
107,Darren Fells,HOU,33,TE,9,9,31,24,245,15,131,5.5,114,4.8,2,12,2,6.5
108,Mike Gesicki,MIA,24,te,9,2,37,24,276,9,194,8.1,82,3.4,0,,0,0
109,Trey Quinn,WAS,24,wr,9,4,41,24,189,10,134,5.6,55,2.3,0,,0,0
110,Kyle Rudolph,MIN,30,TE,10,10,30,24,184,12,63,2.6,121,5,1,24,0,0
111,Irv Smith Jr.,MIN,21,TE,10,6,29,24,241,12,139,5.8,102,4.3,0,,1,3.4
112,Geronimo Allison,GNB,25,WR,10,5,37,23,211,10,127,5.5,84,3.7,1,23,3,8.1
113,Chris Conley,JAX,27,WR,9,7,46,23,461,19,289,12.6,172,7.5,3,7.7,5,10.9
114,Will Dissly,SEA,23,TE,6,6,27,23,262,14,192,8.3,70,3,0,,0,0
115,Phillip Dorsett,NWE,26,wr,8,3,37,23,299,13,242,10.5,57,2.5,0,,0,0
116,Eric Ebron,IND,26,te,9,2,43,23,304,16,176,7.7,128,5.6,0,,4,9.3
117,Noah Fant,DEN,22,TE,9,5,37,23,300,13,138,6,162,7,1,23,5,13.5
118,Bennie Fowler,NYG,28,wr,8,2,36,23,193,12,164,7.1,29,1.3,1,23,2,5.6
119,Josh Gordon,2TM,28,,7,6,38,22,314,12,185,8.4,129,5.9,4,5.5,2,5.3
120,Duke Johnson,HOU,26,rb,9,1,32,22,228,10,52,2.4,176,8,8,2.8,0,0
121,Miles Sanders,PHI,22,rb,9,4,27,22,305,10,106,4.8,199,9,1,22,0,0
122,Jonnu Smith,TEN,24,TE,10,9,29,22,287,9,108,4.9,179,8.1,5,4.4,1,3.4
123,Kenny Stills,HOU,27,wr,7,2,28,22,367,18,272,12.4,95,4.3,0,,2,7.1
124,Marquez Valdes-Scantling,GNB,25,WR,10,8,42,22,420,12,293,13.3,127,5.8,0,,1,2.4
125,Damien Williams,KAN,27,rb,8,4,26,22,150,8,-13,-0.6,163,7.4,3,7.3,2,7.7
126,Nick Boyle,BAL,26,TE,9,8,28,21,250,10,116,5.5,134,6.4,0,,0,0
127,Jared Cook,NOR,32,TE,7,5,37,21,242,14,162,7.7,80,3.8,1,21,3,8.1
128,Taylor Gabriel,CHI,28,WR,7,5,31,21,277,13,221,10.5,56,2.7,0,,2,6.5
129,Dallas Goedert,PHI,24,te,8,4,32,21,221,11,77,3.7,144,6.9,1,21,3,9.4
130,Mecole Hardman,KAN,21,wr,10,4,33,21,437,15,174,8.3,263,12.5,2,10.5,1,3
131,Tyler Higbee,LAR,26,TE,8,8,27,21,192,10,74,3.5,118,5.6,2,10.5,1,3.7
132,Joe Mixon,CIN,23,RB,9,9,28,21,147,9,-25,-1.2,172,8.2,1,21,0,0
133,Dare Ogunbowale,TAM,25,,9,0,28,21,169,7,55,2.6,114,5.4,1,21,2,7.1
134,Zach Pascal,IND,25,WR,9,7,34,21,347,15,244,11.6,103,4.9,1,21,1,2.9
135,Delanie Walker,TEN,35,te,7,4,31,21,215,11,158,7.5,57,2.7,0,,2,6.5
136,Jordan Akins,HOU,27,te,9,4,28,20,248,12,94,4.7,154,7.7,2,10,3,10.7
137,Ted Ginn,NOR,34,WR,9,6,36,20,296,12,271,13.6,25,1.3,0,,5,13.9
138,Ryan Griffin,NYJ,29,TE,9,9,25,20,160,11,70,3.5,90,4.5,2,10,1,4
139,Dion Lewis,TEN,29,,10,0,25,20,96,4,-14,-0.7,110,5.5,2,10,2,8
140,LeSean McCoy,KAN,31,RB,9,6,22,20,129,4,-52,-2.6,181,9.1,0,,0,0
141,James Washington,PIT,23,WR,8,5,38,20,320,16,242,12.1,78,3.9,0,,2,5.3
142,Giovani Bernard,CIN,28,,9,0,26,19,126,5,-15,-0.8,141,7.4,2,9.5,0,0
143,KeeSean Johnson,ARI,23,wr,9,4,40,19,173,10,130,6.8,43,2.3,0,,3,7.5
144,J.D. McKissic,DET,26,rb,9,3,24,19,134,3,24,1.3,110,5.8,0,,0,0
145,Willie Snead,BAL,27,WR,9,6,27,19,250,13,154,8.1,96,5.1,1,19,1,3.7
146,Rhett Ellison,NYG,31,TE,10,7,28,18,167,4,84,4.7,83,4.6,2,9,2,7.1
147,Hayden Hurst,BAL,26,te,9,3,22,18,176,10,108,6,68,3.8,0,,0,0
148,Olabisi Johnson,MIN,22,wr,10,1,25,18,190,11,151,8.4,39,2.2,0,,0,0
149,Dawson Knox,BUF,23,TE,9,5,32,18,247,10,150,8.3,97,5.4,2,9,7,21.9
150,Allen Lazard,GNB,24,wr,10,1,24,18,220,10,159,8.8,61,3.4,0,,1,4.2
151,David Montgomery,CHI,22,RB,9,6,24,18,133,5,30,1.7,103,5.7,3,6,2,8.3
152,Jalen Richard,OAK,26,,9,0,21,18,163,7,68,3.8,95,5.3,1,18,1,4.8
153,Damiere Byrd,ARI,26,wr,6,3,27,17,178,7,114,6.7,64,3.8,1,17,1,3.7
154,Jacob Hollister,SEA,26,te,5,1,24,17,137,8,64,3.8,73,4.3,2,8.5,0,0
155,O.J. Howard,TAM,25,TE,7,7,25,17,223,12,135,7.9,88,5.2,2,8.5,3,12
156,Anthony Miller,CHI,25,wr,9,1,30,17,218,12,140,8.2,78,4.6,0,,2,6.7
157,Matt Breida,SFO,24,RB,9,5,18,16,110,6,0,0,110,6.9,1,16,1,5.6
158,Rex Burkhead,NWE,29,rb,6,1,21,16,142,5,44,2.8,98,6.1,1,16,0,0
159,Jakeem Grant,MIA,27,wr,8,1,29,16,132,8,48,3,84,5.3,0,,1,3.4
160,Ronald Jones,TAM,22,rb,9,2,19,16,201,9,9,0.6,192,12,4,4,1,5.3
161,John Ross,CIN,25,wr,4,4,32,16,328,12,173,10.8,155,9.7,3,5.3,4,12.5
162,Kendrick Bourne,SFO,24,,9,0,24,15,200,12,130,8.7,70,4.7,0,,3,12.5
163,Cameron Brate,TAM,28,TE,9,4,20,15,151,10,105,7,46,3.1,1,15,1,5
164,Parris Campbell,IND,22,wr,6,2,19,15,115,6,24,1.6,91,6.1,3,5,0,0
165,Russell Gage,ATL,23,,9,0,22,15,125,6,98,6.5,27,1.8,0,,0,0
166,Melvin Gordon,LAC,26,RB,6,6,21,15,91,6,-5,-0.3,96,6.4,4,3.8,1,4.8
167,Todd Gurley,LAR,25,RB,8,8,28,15,81,3,12,0.8,69,4.6,0,,5,17.9
168,Josh Hill,NOR,29,TE,9,5,21,15,160,8,57,3.8,103,6.9,0,,1,4.8
169,Blake Jarwin,DAL,25,te,9,4,20,15,197,7,116,7.7,81,5.4,1,15,1,5
170,Devin Singletary,BUF,22,rb,6,2,23,15,111,2,-24,-1.6,135,9,2,7.5,3,13
171,Mark Walton,MIA,22,rb,7,4,21,15,89,3,-3,-0.2,92,6.1,1,15,1,4.8
172,Jarius Wright,CAR,30,wr,9,3,31,15,171,9,113,7.5,58,3.9,1,15,6,19.4
173,Jaron Brown,SEA,29,wr,9,4,24,14,205,10,147,10.5,58,4.1,0,,1,4.2
174,Trey Burton,CHI,28,TE,8,5,24,14,84,5,48,3.4,36,2.6,0,,2,8.3
175,Tevin Coleman,SFO,26,rb,7,4,18,14,106,6,-17,-1.2,123,8.8,0,,1,5.6
176,Mark Ingram,BAL,30,RB,9,9,15,14,125,8,6,0.4,119,8.5,1,14,0,0
177,Josh Jacobs,OAK,21,RB,9,9,20,14,132,6,-18,-1.3,150,10.7,4,3.5,3,15
178,Cody Latimer,NYG,27,WR,9,9,26,14,173,12,142,10.1,31,2.2,0,,0,0
179,Jakobi Meyers,NWE,23,,8,0,17,14,172,8,126,9,46,3.3,2,7,0,0
180,Foster Moreau,OAK,22,TE,9,6,18,14,134,10,69,4.9,65,4.6,2,7,0,0
181,James O'Shaughnessy,JAX,27,TE,5,5,20,14,153,7,69,4.9,84,6,2,7,0,0
182,Chester Rogers,IND,25,WR,9,5,25,14,156,10,103,7.4,53,3.8,0,,2,8
183,Jeremy Sprinkle,WAS,25,TE,9,8,20,14,140,6,71,5.1,69,4.9,0,,2,10
184,Charles Clay,ARI,30,TE,10,5,17,13,169,8,110,8.5,59,4.5,1,13,0,0
185,Pharoh Cooper,2TM,24,,7,1,17,13,122,5,73,5.6,49,3.8,0,,1,5.9
186,Keke Coutee,HOU,22,wr,6,3,22,13,154,6,69,5.3,85,6.5,1,13,1,4.5
187,Derrick Henry,TEN,25,RB,10,10,18,13,167,4,-25,-1.9,192,14.8,2,6.5,3,16.7
188,Allen Hurns,MIA,28,wr,8,3,19,13,170,8,126,9.7,44,3.4,1,13,1,5.3
189,Ty Johnson,DET,22,rb,9,1,17,13,58,2,25,1.9,33,2.5,1,13,1,5.9
190,Zay Jones,2TM,24,,8,3,27,13,127,7,82,6.3,45,3.5,0,,1,3.7
191,Tajae Sharpe,TEN,25,WR,10,5,21,13,194,11,185,14.2,9,0.7,0,,0,0
192,Geoff Swaim,JAX,26,te,6,2,17,13,65,1,19,1.5,46,3.5,0,,1,5.9
193,Chase Edmonds,ARI,23,rb,8,2,19,12,105,5,-10,-0.8,115,9.6,2,6,4,21.1
194,Marlon Mack,IND,23,RB,9,7,14,12,76,1,-3,-0.3,79,6.6,0,,0,0
195,Isaiah McKenzie,BUF,24,wr,8,2,15,12,143,6,17,1.4,126,10.5,0,,0,0
196,DeAndre Washington,OAK,26,,9,0,13,12,109,5,20,1.7,89,7.4,0,,1,7.7
197,Darrel Williams,KAN,24,,10,0,15,12,156,5,-7,-0.6,163,13.6,0,,0,0
198,Wayne Gallman,NYG,25,rb,9,2,15,11,102,4,-2,-0.2,104,9.5,2,5.5,0,0
199,Marquise Goodwin,SFO,29,WR,7,6,19,11,181,9,148,13.5,33,3,0,,1,5.3
200,DaeSean Hamilton,DEN,24,wr,9,2,23,11,106,7,49,4.5,57,5.2,1,11,2,8.7
201,Dontrell Hilliard,CLE,24,,8,0,14,11,88,4,-14,-1.3,102,9.3,0,,1,7.1
202,Dante Pettis,SFO,24,wr,9,4,24,11,109,7,86,7.8,23,2.1,1,11,3,12.5
203,Ito Smith,ATL,24,,7,0,14,11,87,2,15,1.4,72,6.5,2,5.5,0,0
204,Maxx Williams,ARI,25,TE,10,5,13,11,139,9,65,5.9,74,6.7,2,5.5,1,7.7
205,Albert Wilson,MIA,27,wr,6,1,19,11,58,4,17,1.5,41,3.7,0,,2,10.5
206,Vernon Davis,WAS,35,te,4,1,19,10,123,4,33,3.3,90,9,2,5,1,5.3
207,Ross Dwelley,SFO,24,TE,9,5,16,10,52,4,17,1.7,35,3.5,0,,0,0
208,Justin Hardy,ATL,28,,9,0,14,10,94,4,48,4.8,46,4.6,0,,1,7.1
209,Demetrius Harris,CLE,28,te,9,3,15,10,92,6,42,4.2,50,5,1,10,1,6.7
210,Mack Hollins,PHI,26,wr,9,3,21,10,125,7,92,9.2,33,3.3,0,,1,4.8
211,Jordan Howard,PHI,25,rb,9,4,14,10,69,3,0,0,69,6.9,1,10,1,7.1
212,Jake Kumerow,GNB,27,wr,8,3,16,10,163,7,110,11,53,5.3,0,,0,0
213,Marcedes Lewis,GNB,35,TE,10,6,13,10,130,6,66,6.6,64,6.4,0,,0,0
214,David Moore,SEA,24,wr,8,1,22,10,139,9,73,7.3,66,6.6,3,3.3,1,4.5
215,Byron Pringle,KAN,26,,10,0,14,10,147,6,98,9.8,49,4.9,2,5,2,14.3
216,Seth Roberts,BAL,28,,9,0,17,10,115,8,81,8.1,34,3.4,0,,0,0
217,T.J. Yeldon,BUF,26,,5,0,11,10,100,5,18,1.8,82,8.2,1,10,0,0
218,Brandon Bolden,NWE,29,rb,8,1,11,9,111,6,52,5.8,59,6.6,1,9,1,9.1
219,Miles Boykin,BAL,23,WR,9,7,14,9,131,7,116,12.9,15,1.7,0,,1,7.1
220,Keelan Cole,JAX,26,,9,0,11,9,113,7,80,8.9,33,3.7,0,,0,0
221,Taysom Hill,NOR,29,qb,9,1,12,9,100,7,49,5.4,51,5.7,0,,1,8.3
222,DeSean Jackson,PHI,33,wr,3,3,10,9,159,6,144,16,15,1.7,1,9,1,10
223,Kerryon Johnson,DET,22,RB,6,6,14,9,126,7,17,1.9,109,12.1,2,4.5,2,14.3
224,Breshad Perriman,TAM,26,,7,0,28,9,75,6,51,5.7,24,2.7,0,,0,0
225,C.J. Prosise,SEA,25,,6,0,11,9,66,2,13,1.4,53,5.9,0,,0,0
226,Ricky Seals-Jones,CLE,24,te,7,1,14,9,155,6,84,9.3,71,7.9,0,,1,7.1
227,Adam Shaheen,CHI,25,te,8,2,13,9,74,3,36,4,38,4.2,1,9,0,0
228,Steven Sims,WAS,22,,9,0,10,9,45,3,-5,-0.6,50,5.6,1,9,0,0
229,Logan Thomas,DET,28,te,9,1,11,9,96,5,58,6.4,38,4.2,0,,0,0
230,Malik Turner,SEA,23,wr,10,1,11,9,153,6,84,9.3,69,7.7,0,,1,9.1
231,C.J. Uzomah,CIN,26,TE,9,9,14,9,112,4,30,3.3,82,9.1,1,9,0,0
232,Nick Vannett,2TM,26,,9,4,13,9,94,3,76,8.4,18,2,0,,0,0
233,Damion Willis,CIN,22,wr,7,2,14,9,82,3,57,6.3,25,2.8,1,9,3,21.4
234,Tavon Austin,DAL,29,,7,0,10,8,90,5,48,6,42,5.3,0,,0,0
235,Kalen Ballage,MIA,24,rb,9,3,16,8,42,3,-27,-3.4,69,8.6,0,,3,18.8
236,Peyton Barber,TAM,25,RB,9,7,13,8,37,1,0,0,37,4.6,2,4,1,7.7
237,Antonio Callaway,CLE,22,wr,4,2,15,8,89,3,45,5.6,44,5.5,0,,2,13.3
238,Trevor Davis,2TM,26,,8,4,9,8,111,4,46,5.8,65,8.1,1,8,0,0
239,Anthony Firkser,TEN,24,,9,0,12,8,131,6,84,10.5,47,5.9,0,,0,0
240,Frank Gore,BUF,36,RB,9,7,9,8,52,2,4,0.5,48,6,0,,0,0
241,C.J. Ham,MIN,26,fb,10,4,14,8,51,2,12,1.5,39,4.9,0,,1,7.1
242,Kelvin Harmon,WAS,23,wr,9,3,9,8,75,4,56,7,19,2.4,1,8,0,0
243,Jeff Heuerman,DEN,27,TE,8,6,11,8,78,4,48,6,30,3.8,1,8,0,0
244,Dontrelle Inman,LAC,30,wr,4,1,13,8,132,7,101,12.6,31,3.9,0,,1,7.7
245,Jesse James,DET,25,TE,9,5,15,8,64,4,27,3.4,37,4.6,0,,1,6.7
246,Cordarrelle Patterson,CHI,28,wr,9,3,11,8,39,2,8,1,31,3.9,0,,0,0
247,Adrian Peterson,WAS,34,RB,8,8,10,8,71,5,-14,-1.8,85,10.6,4,2,0,0
248,Damion Ratley,CLE,24,wr,5,2,15,8,103,7,72,9,31,3.9,1,8,0,0
249,Josh Reynolds,LAR,24,wr,9,1,23,8,156,8,127,15.9,29,3.6,4,2,3,13
250,Ryan Switzer,PIT,25,,9,0,11,8,27,2,10,1.3,17,2.1,0,,0,0
251,Ben Watson,NWE,39,te,3,3,11,8,72,4,45,5.6,27,3.4,0,,2,18.2
252,Luke Willson,SEA,29,TE,7,6,10,8,79,5,41,5.1,38,4.8,1,8,0,0
253,Ryquell Armstead,JAX,23,,9,0,9,7,79,4,26,3.7,53,7.6,0,,0,0
254,Derek Carrier,OAK,29,te,9,4,11,7,77,2,39,5.6,38,5.4,0,,1,9.1
255,Mike Davis,CHI,26,rb,7,1,8,7,22,1,-5,-0.7,27,3.9,0,,0,0
256,Kareem Hunt,CLE,24,,1,0,9,7,44,2,-4,-0.6,48,6.9,0,,1,11.1
257,Justin Jackson,LAC,24,,4,0,9,7,20,0,-14,-2,34,4.9,1,7,0,0
258,Sony Michel,NWE,24,RB,9,7,11,7,63,5,10,1.4,53,7.6,0,,1,9.1
259,Wendell Smallwood,WAS,25,,9,0,9,7,50,3,14,2,36,5.1,0,,0,0
260,Travis Benjamin,LAC,30,wr,5,2,16,6,30,3,11,1.8,19,3.2,1,6,2,12.5
261,Seth Devalve,JAX,26,TE,9,5,9,6,68,3,47,7.8,21,3.5,0,,1,11.1
262,Keelan Doss,OAK,23,wr,5,1,8,6,79,3,52,8.7,27,4.5,0,,0,0
263,Virgil Green,LAC,31,te,9,4,8,6,52,3,21,3.5,31,5.2,1,6,0,0
264,Carlos Hyde,HOU,29,RB,9,8,10,6,22,1,-14,-2.3,36,6,1,6,1,10
