Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
37,Stefon Diggs,MIN,26,WR,15,15,94,63,1130,41,828,13.1,302,4.8,2,31.5,6,6.4
38,Calvin Ridley,ATL,25,WR,13,10,93,63,866,47,728,11.6,138,2.2,2,31.5,3,3.2
39,Emmanuel Sanders,2TM,32,,16,15,93,63,844,39,611,9.7,233,3.7,2,31.5,1,1.1
40,Kenny Golladay,DET,26,WR,15,15,112,62,1118,49,826,13.3,292,4.7,1,62,6,5.4
41,Marvin Jones,DET,29,WR,13,11,91,62,779,41,673,10.9,106,1.7,2,31,2,2.2
42,Le'Veon Bell,NYJ,27,RB,14,14,73,61,425,19,26,0.4,399,6.5,11,5.5,2,2.7
43,Michael Gallup,DAL,23,WR,13,11,106,61,1009,47,737,12.1,272,4.5,6,10.2,9,8.5
44,Tyler Higbee,LAR,26,TE,14,14,77,61,650,32,296,4.9,354,5.8,5,12.2,2,2.6
45,Christian Kirk,ARI,23,WR,12,12,98,61,649,29,391,6.4,258,4.2,1,61,4,4.1
46,Danny Amendola,DET,34,WR,14,9,93,60,662,36,455,7.6,207,3.5,3,20,2,2.2
47,Dede Westbrook,JAX,26,WR,14,10,93,59,588,26,296,5,292,4.9,3,19.7,3,3.2
48,Jason Witten,DAL,37,TE,15,15,79,59,505,25,348,5.9,157,2.7,0,,6,7.6
49,Terry McLaurin,WAS,23,WR,14,14,93,58,919,43,702,12.1,217,3.7,4,14.5,4,4.3
50,Devonta Freeman,ATL,27,RB,13,13,66,57,395,16,58,1,337,5.9,0,,1,1.5
51,Mohamed Sanu,2TM,30,,14,11,84,56,485,28,303,5.4,182,3.3,2,28,5,6
52,Diontae Johnson,PIT,23,WR,15,11,85,55,626,29,352,6.4,274,5,9,6.1,6,7.1
53,Dallas Goedert,PHI,24,TE,14,8,77,54,542,30,221,4.1,321,5.9,5,10.8,5,6.5
54,Tyreek Hill*,KAN,25,WR,11,11,84,54,799,38,538,10,261,4.8,4,13.5,3,3.6
55,Dalvin Cook*,MIN,24,RB,14,14,63,53,519,26,-72,-1.4,591,11.2,9,5.9,7,11.1
56,D.K. Metcalf,SEA,22,WR,15,14,88,52,819,33,554,10.7,265,5.1,4,13,6,6.8
57,Curtis Samuel,CAR,23,WR,15,14,101,52,614,35,445,8.6,169,3.3,3,17.3,7,6.9
58,Deebo Samuel,SFO,23,WR,14,10,76,52,700,28,297,5.7,403,7.8,6,8.7,9,11.8
59,Sterling Shepard,NYG,26,WR,9,9,73,52,537,27,362,7,175,3.4,4,13,1,1.4
60,Ezekiel Elliott*,DAL,24,RB,15,15,66,51,418,20,21,0.4,397,7.8,6,8.5,3,4.5
61,Anthony Miller,CHI,25,wr,15,6,84,51,651,34,437,8.6,214,4.2,4,12.8,3,3.6
62,Sammy Watkins,KAN,26,WR,13,12,88,51,665,30,361,7.1,304,6,0,,4,4.5
63,Randall Cobb,DAL,29,wr,14,5,77,50,747,37,466,9.3,281,5.6,5,10,8,10.4
64,Hunter Henry,LAC,25,TE,11,11,70,50,610,33,431,8.6,179,3.6,0,,4,5.7
65,Greg Olsen,CAR,34,TE,13,13,76,50,585,34,395,7.9,190,3.8,2,25,3,3.9
66,Robby Anderson,NYJ,26,WR,15,14,89,49,761,34,572,11.7,189,3.9,1,49,3,3.4
67,Saquon Barkley,NYG,22,RB,12,12,69,49,413,13,9,0.2,404,8.2,8,6.1,4,5.8
68,Will Fuller,HOU,25,WR,11,11,71,49,670,26,451,9.2,219,4.5,2,24.5,5,7
69,A.J. Brown,TEN,22,WR,15,10,76,48,927,36,515,10.7,412,8.6,8,6,2,2.6
70,Kenyan Drake,2TM,25,,13,9,64,47,322,14,-73,-1.6,395,8.4,2,23.5,3,4.7
71,Mike Gesicki,MIA,24,te,15,5,82,47,536,23,379,8.1,157,3.3,0,,0,0
72,Aaron Jones,GNB,25,RB,15,15,62,47,431,16,42,0.9,389,8.3,9,5.2,2,3.2
73,Miles Sanders,PHI,22,RB,15,10,58,47,510,19,94,2,416,8.9,4,11.8,2,3.4
74,Mike Williams,LAC,25,WR,14,14,85,47,963,39,772,16.4,191,4.1,3,15.7,4,4.7
75,Jaylen Samuels,PIT,23,rb,13,4,55,46,289,18,-60,-1.3,349,7.6,1,46,4,7.3
76,Marquise Brown,BAL,22,WR,13,10,69,44,569,24,330,7.5,239,5.4,3,14.7,2,2.9
77,Chris Conley,JAX,27,WR,15,13,84,44,737,34,494,11.2,243,5.5,5,8.8,6,7.1
78,Evan Engram,NYG,25,te,8,6,68,44,467,23,215,4.9,252,5.7,2,22,3,4.4
79,Darius Slayton,NYG,22,WR,13,9,75,44,690,31,493,11.2,197,4.5,5,8.8,2,2.7
80,Golden Tate,NYG,31,WR,10,10,77,44,608,27,322,7.3,286,6.5,3,14.7,2,2.6
81,James Washington,PIT,23,WR,14,9,77,44,735,31,563,12.8,172,3.9,1,44,3,3.9
82,Alshon Jeffery,PHI,29,WR,10,10,73,43,490,36,379,8.8,111,2.6,0,,3,4.1
83,Hunter Renfrow,OAK,24,wr,12,3,62,43,503,27,223,5.2,280,6.5,3,14.3,3,4.8
84,Jack Doyle,IND,29,TE,15,15,68,42,442,29,230,5.5,212,5,0,,3,4.4
85,Alex Erickson,CIN,27,wr,15,5,74,42,513,25,250,6,263,6.3,3,14,2,2.7
86,Royce Freeman,DEN,23,,15,0,49,42,248,10,-8,-0.2,256,6.1,4,10.5,2,4.1
87,Russell Gage,ATL,23,wr,15,3,61,42,378,19,253,6,125,3,0,,0,0
88,T.Y. Hilton,IND,30,WR,9,9,65,42,429,21,278,6.6,151,3.6,2,21,3,4.6
89,Tyrell Williams,OAK,27,WR,13,11,64,42,651,33,466,11.1,185,4.4,1,42,5,7.8
90,Jared Cook,NOR,32,te,13,7,63,41,661,30,410,10,251,6.1,3,13.7,4,6.3
91,Tyler Eifert,CIN,29,te,15,4,61,41,402,22,284,6.9,118,2.9,1,41,5,8.2
92,Nyheim Hines,IND,23,rb,15,2,53,41,298,15,-3,-0.1,301,7.3,4,10.3,2,3.8
93,Chris Thompson,WAS,29,,10,0,55,41,378,16,45,1.1,333,8.1,2,20.5,2,3.6
94,Zach Pascal,IND,25,WR,15,12,69,40,597,28,366,9.2,231,5.8,3,13.3,3,4.3
95,JuJu Smith-Schuster,PIT,23,WR,11,11,64,40,546,22,333,8.3,213,5.3,0,,4,6.3
96,Kenny Stills,HOU,27,wr,13,5,55,40,561,27,420,10.5,141,3.5,0,,2,3.6
97,Auden Tate,CIN,22,WR,12,10,80,40,575,29,450,11.3,125,3.1,3,13.3,3,3.8
98,Nelson Agholor,PHI,26,WR,11,10,69,39,363,17,237,6.1,126,3.2,4,9.8,4,5.8
99,Brandin Cooks,LAR,26,WR,13,13,67,39,543,29,367,9.4,176,4.5,0,,4,6
100,Corey Davis,TEN,24,WR,14,10,64,39,557,29,325,8.3,232,5.9,8,4.9,4,6.3
101,Noah Fant,DEN,22,TE,15,11,64,39,558,23,237,6.1,321,8.2,2,19.5,5,7.8
102,Duke Johnson,HOU,26,rb,15,2,56,39,365,15,48,1.2,317,8.1,9,4.3,1,1.8
103,Kyle Rudolph,MIN,30,TE,15,15,48,39,367,24,177,4.5,190,4.9,1,39,0,0
104,Jamaal Williams,GNB,24,rb,14,2,45,39,253,16,-30,-0.8,283,7.3,10,3.9,1,2.2
105,Albert Wilson,MIA,27,wr,12,3,54,38,292,18,125,3.3,167,4.4,1,38,4,7.4
106,Chris Carson,SEA,25,RB,15,15,47,37,266,10,-29,-0.8,295,8,6,6.2,3,6.4
107,Gerald Everett,LAR,25,te,12,2,60,37,408,22,224,6.1,184,5,9,4.1,0,0
108,Jacob Hollister,SEA,26,te,10,2,51,37,324,15,159,4.3,165,4.5,2,18.5,1,2
109,Adam Humphries,TEN,26,wr,12,3,47,37,374,20,248,6.7,126,3.4,0,,1,2.1
110,Melvin Gordon,LAC,26,RB,11,10,48,36,220,9,-8,-0.2,228,6.3,6,6,4,8.3
111,David Johnson,ARI,28,RB,13,9,47,36,370,17,148,4.1,222,6.2,2,18,2,4.3
112,Vance McDonald,PIT,29,TE,13,13,53,36,254,11,99,2.8,155,4.3,1,36,3,5.7
113,Demaryius Thomas,NYJ,32,WR,11,10,58,36,433,22,263,7.3,170,4.7,1,36,5,8.6
114,Cameron Brate,TAM,28,te,15,6,52,35,309,20,223,6.4,86,2.5,1,35,2,3.8
115,Nick Chubb*,CLE,24,RB,15,15,47,35,277,13,-35,-1,312,8.9,7,5,4,8.5
116,Phillip Lindsay,DEN,25,RB,15,15,47,35,196,9,-47,-1.3,243,6.9,0,,6,12.8
117,Dare Ogunbowale,TAM,25,,15,0,46,35,286,14,79,2.3,207,5.9,2,17.5,2,4.3
118,Jonnu Smith,TEN,24,TE,15,13,44,35,439,16,166,4.7,273,7.8,6,5.8,2,4.5
119,Irv Smith Jr.,MIN,21,te,15,7,45,35,300,16,178,5.1,122,3.5,0,,1,2.2
120,James Conner,PIT,24,RB,10,10,38,34,251,14,-47,-1.4,298,8.8,8,4.3,1,2.6
121,Darren Fells,HOU,33,TE,15,14,48,34,341,22,173,5.1,168,4.9,2,17,3,6.3
122,Jimmy Graham,GNB,33,TE,15,9,53,34,398,20,206,6.1,192,5.6,2,17,1,1.9
123,Ryan Griffin,NYJ,29,TE,13,13,41,34,320,19,133,3.9,187,5.5,2,17,2,4.9
124,O.J. Howard,TAM,25,TE,13,13,53,34,459,23,312,9.2,147,4.3,2,17,5,9.4
125,Kareem Hunt,CLE,24,rb,7,2,40,34,253,14,4,0.1,249,7.3,4,8.5,2,5
126,Joe Mixon,CIN,23,RB,15,14,44,34,273,13,-41,-1.2,314,9.2,4,8.5,1,2.3
127,Jalen Richard,OAK,26,,15,0,41,34,284,14,84,2.5,200,5.9,1,34,3,7.3
128,J.D. McKissic,DET,26,rb,15,3,40,33,229,7,11,0.3,218,6.6,3,11,0,0
129,Latavius Murray,NOR,29,rb,15,7,42,33,221,8,-42,-1.3,263,8,5,6.6,3,7.1
130,T.J. Hockenson,DET,22,te,12,7,59,32,367,19,167,5.2,200,6.3,4,8,2,3.4
131,Allen Hurns,MIA,28,wr,14,7,47,32,416,18,305,9.5,111,3.5,1,32,2,4.3
132,Preston Williams,MIA,22,wr,8,7,60,32,428,24,344,10.8,84,2.6,2,16,4,6.7
133,Jordan Akins,HOU,27,TE,15,8,48,31,364,18,146,4.7,218,7,4,7.8,4,8.3
134,Geronimo Allison,GNB,25,wr,15,6,51,31,270,15,166,5.4,104,3.4,1,31,5,9.8
135,Eric Ebron,IND,26,te,11,2,52,31,375,20,220,7.1,155,5,0,,5,9.6
136,Blake Jarwin,DAL,25,te,15,7,40,31,365,17,208,6.7,157,5.1,1,31,1,2.5
137,Allen Lazard,GNB,24,wr,15,2,44,31,408,20,290,9.4,118,3.8,0,,2,4.5
138,Breshad Perriman,TAM,26,wr,13,3,61,31,511,24,401,12.9,110,3.5,1,31,0,0
139,Demarcus Robinson,KAN,25,WR,15,10,53,31,425,18,314,10.1,111,3.6,4,7.8,0,0
140,Giovani Bernard,CIN,28,rb,15,2,42,30,234,7,26,0.9,208,6.9,3,10,1,2.4
141,Kendrick Bourne,SFO,24,,15,0,44,30,358,23,232,7.7,126,4.2,2,15,3,6.8
142,Nick Boyle,BAL,26,TE,15,14,41,30,315,13,155,5.2,160,5.3,0,,2,4.9
143,Adam Thielen,MIN,29,WR,10,10,48,30,418,18,301,10,117,3.9,2,15,1,2.1
144,Taylor Gabriel,CHI,28,wr,9,7,48,29,353,17,274,9.4,79,2.7,0,,3,6.3
145,Ted Ginn,NOR,34,WR,15,9,54,29,411,19,364,12.6,47,1.6,0,,7,13
146,Todd Gurley,LAR,25,RB,14,14,47,29,186,7,2,0.1,184,6.3,0,,7,14.9
147,Ronald Jones,TAM,22,RB,15,8,38,29,299,12,29,1,270,9.3,5,5.8,1,2.6
148,Steven Sims,WAS,22,wr,15,1,48,29,229,15,113,3.9,116,4,1,29,3,6.3
149,Devin Singletary,BUF,22,RB,12,8,41,29,194,5,1,0,193,6.7,3,9.7,4,9.8
150,Phillip Dorsett,NWE,26,wr,13,4,50,28,347,16,280,10,67,2.4,0,,0,0
151,Hayden Hurst,BAL,26,te,15,4,37,28,314,14,177,6.3,137,4.9,1,28,0,0
152,Olabisi Johnson,MIN,22,wr,15,5,41,28,260,14,210,7.5,50,1.8,0,,0,0
153,Dawson Knox,BUF,23,TE,15,11,50,28,388,15,240,8.6,148,5.3,3,9.3,10,20
154,LeSean McCoy,KAN,31,RB,13,9,34,28,181,6,-55,-2,236,8.4,1,28,1,2.9
155,Paul Richardson,WAS,27,wr,10,6,42,28,245,13,195,7,50,1.8,0,,2,4.8
156,Willie Snead,BAL,27,WR,15,10,41,28,317,20,197,7,120,4.3,1,28,1,2.4
157,DeAndre Washington,OAK,26,rb,15,2,32,28,237,8,33,1.2,204,7.3,0,,2,6.3
158,Josh Gordon,2TM,28,,11,7,47,27,426,16,287,10.6,139,5.1,4,6.8,2,4.3
159,Kelvin Harmon,WAS,23,wr,15,7,39,27,332,15,240,8.9,92,3.4,2,13.5,1,2.6
160,Rex Burkhead,NWE,29,rb,12,1,37,26,273,10,46,1.8,227,8.7,3,8.7,2,5.4
161,Mark Ingram*,BAL,30,RB,15,15,29,26,247,16,27,1,220,8.5,2,13,0,0
162,Jakobi Meyers,NWE,23,wr,14,1,41,26,359,17,245,9.4,114,4.4,3,8.7,2,4.9
163,Trey Quinn,WAS,24,wr,12,6,47,26,198,10,142,5.5,56,2.2,0,,1,2.1
164,John Ross,CIN,25,wr,7,7,51,26,464,20,268,10.3,196,7.5,3,8.7,7,13.7
165,Damien Williams,KAN,27,rb,10,5,30,26,183,9,-10,-0.4,193,7.4,3,8.7,2,6.7
166,Jarius Wright,CAR,30,WR,15,9,53,26,286,15,198,7.6,88,3.4,1,26,6,11.3
167,Damiere Byrd,ARI,26,wr,10,3,38,25,285,12,164,6.6,121,4.8,3,8.3,1,2.6
168,Mecole Hardman*,KAN,21,wr,15,4,40,25,508,17,212,8.5,296,11.8,2,12.5,1,2.5
169,Zay Jones,2TM,24,,14,8,43,25,195,9,118,4.7,77,3.1,0,,1,2.3
170,Dion Lewis,TEN,29,rb,15,1,32,25,164,7,-29,-1.2,193,7.7,2,12.5,2,6.3
171,Isaiah McKenzie,BUF,24,wr,14,7,34,25,247,11,41,1.6,206,8.2,1,25,1,2.9
172,David Montgomery,CHI,22,RB,15,8,35,25,185,7,29,1.2,156,6.2,6,4.2,2,5.7
173,Pharoh Cooper,2TM,24,,12,1,31,24,219,9,149,6.2,70,2.9,0,,1,3.2
174,Ty Johnson,DET,22,rb,15,1,29,24,109,4,22,0.9,87,3.6,1,24,1,3.4
175,Tajae Sharpe,TEN,25,wr,14,6,33,24,316,19,258,10.8,58,2.4,0,,0,0
176,Marquez Valdes-Scantling,GNB,25,WR,15,9,49,24,433,13,299,12.5,134,5.6,0,,2,4.1
177,Will Dissly,SEA,23,te,6,6,27,23,262,14,192,8.3,70,3,0,,0,0
178,Bennie Fowler,NYG,28,wr,8,2,36,23,193,12,164,7.1,29,1.3,1,23,2,5.6
179,DaeSean Hamilton,DEN,24,wr,15,2,46,23,232,14,121,5.3,111,4.8,2,11.5,4,8.7
180,Kaden Smith,NYG,22,te,8,5,31,23,170,7,95,4.1,75,3.3,1,23,1,3.2
181,Jeremy Sprinkle,WAS,25,TE,15,12,34,23,223,12,138,6,85,3.7,0,,4,11.8
182,Josh Hill,NOR,29,TE,15,10,30,22,191,11,62,2.8,129,5.9,0,,1,3.3
183,Cody Latimer,NYG,27,WR,14,9,39,22,288,18,224,10.2,64,2.9,0,,1,2.6
184,C.J. Uzomah,CIN,26,TE,15,15,34,22,217,10,93,4.2,124,5.6,1,22,2,5.9
185,Greg Ward,PHI,24,wr,6,2,33,22,211,13,122,5.5,89,4,1,22,0,0
186,Keelan Cole,JAX,26,wr,15,1,31,21,294,17,200,9.5,94,4.5,0,,0,0
187,Keke Coutee,HOU,22,wr,8,4,33,21,247,10,112,5.3,135,6.4,3,7,1,3
188,KeeSean Johnson,ARI,23,wr,10,4,42,21,187,10,144,6.9,43,2,0,,3,7.1
189,Foster Moreau,OAK,22,te,13,7,25,21,174,14,77,3.7,97,4.6,4,5.3,0,0
190,Josh Reynolds,LAR,24,wr,15,2,42,21,326,15,187,8.9,139,6.6,6,3.5,3,7.1
191,Seth Roberts,BAL,28,,15,0,34,21,271,18,201,9.6,70,3.3,0,,0,0
192,Delanie Walker,TEN,35,te,7,4,31,21,215,11,158,7.5,57,2.7,0,,2,6.5
193,Tevin Coleman,SFO,26,RB,13,10,28,20,173,9,-26,-1.3,199,10,0,,2,7.1
194,Josh Jacobs,OAK,21,RB,13,13,27,20,166,8,-17,-0.9,183,9.2,4,5,3,11.1
195,Boston Scott,PHI,24,rb,10,2,20,20,120,7,-59,-3,179,9,2,10,0,0
196,Matt Breida,SFO,24,rb,12,5,21,19,120,6,-4,-0.2,124,6.5,2,9.5,1,4.8
197,Jakeem Grant,MIA,27,wr,10,2,33,19,164,9,73,3.8,91,4.8,0,,1,3
198,Kyle Juszczyk*,SFO,28,fb/rb,11,11,23,19,190,10,48,2.5,142,7.5,1,19,1,4.3
199,Patrick Laird,MIA,24,rb,14,3,25,19,156,10,29,1.5,127,6.7,2,9.5,2,8
200,Parris Campbell,IND,22,wr,7,3,24,18,127,6,31,1.7,96,5.3,3,6,1,4.2
201,Charles Clay,ARI,30,TE,15,10,24,18,237,12,142,7.9,95,5.3,2,9,0,0
202,Rhett Ellison,NYG,31,te,10,7,28,18,167,4,84,4.7,83,4.6,2,9,2,7.1
203,Derrick Henry*,TEN,25,RB,14,14,24,18,206,4,-23,-1.3,229,12.7,2,9,3,12.5
204,Taysom Hill,NOR,29,qb,15,4,21,18,189,13,85,4.7,104,5.8,2,9,1,4.8
205,C.J. Ham,MIN,26,fb,15,7,25,17,149,6,24,1.4,125,7.4,2,8.5,1,4
206,Nick Vannett,2TM,26,,15,7,22,17,166,5,100,5.9,66,3.9,2,8.5,0,0
207,Jaron Brown,SEA,29,wr,13,4,26,16,220,10,155,9.7,65,4.1,0,,1,3.8
208,Isaiah Ford,MIA,23,,7,0,26,16,190,12,122,7.6,68,4.3,3,5.3,1,3.8
209,Justin Hardy,ATL,28,wr,15,1,23,16,155,7,93,5.8,62,3.9,0,,2,8.7
210,Adrian Peterson,WAS,34,RB,14,14,19,16,142,7,-19,-1.2,161,10.1,6,2.7,1,5.3
211,Chester Rogers,IND,25,wr,12,6,28,16,179,11,110,6.9,69,4.3,0,,2,7.1
212,Ben Watson,NWE,39,te,9,7,23,16,169,9,86,5.4,83,5.2,2,8,2,8.7
213,Ross Dwelley,SFO,24,te,15,6,22,15,91,8,51,3.4,40,2.7,0,,0,0
214,Demetrius Harris,CLE,28,te,14,5,26,15,149,10,81,5.4,68,4.5,3,5,4,15.4
215,Marcus Johnson,IND,25,wr,7,5,29,15,246,10,208,13.9,38,2.5,0,,3,10.3
216,David Moore,SEA,24,wr,13,1,32,15,271,12,159,10.6,112,7.5,3,5,1,3.1
217,Tim Patrick,DEN,26,wr,7,2,29,15,204,13,165,11,39,2.6,1,15,1,3.4
218,Ian Thomas,CAR,23,te,15,3,25,15,124,9,61,4.1,63,4.2,0,,3,12
219,Logan Thomas,DET,28,te,15,3,25,15,158,10,95,6.3,63,4.2,0,,0,0
220,Malik Turner,SEA,23,wr,15,3,22,15,245,10,144,9.6,101,6.7,0,,1,4.5
221,Mark Walton,MIA,22,rb,7,4,21,15,89,3,-3,-0.2,92,6.1,1,15,1,4.8
222,Darrel Williams,KAN,24,,12,0,19,15,167,7,-12,-0.8,179,11.9,0,,0,0
223,Javon Wims,CHI,25,wr,15,5,32,15,163,7,124,8.3,39,2.6,0,,3,9.4
224,Kalen Ballage,MIA,24,rb,12,6,24,14,63,4,-24,-1.7,87,6.2,0,,4,16.7
225,Peyton Barber,TAM,25,rb,15,7,20,14,90,3,9,0.6,81,5.8,2,7,1,5
226,Trey Burton,CHI,28,te,8,5,24,14,84,5,48,3.4,36,2.6,0,,2,8.3
227,Jeff Heuerman,DEN,27,TE,13,10,20,14,114,9,72,5.1,42,3,1,14,0,0
228,Jesse James,DET,25,TE,15,10,24,14,137,8,73,5.2,64,4.6,1,14,2,8.3
229,Marcedes Lewis,GNB,35,TE,15,11,18,14,144,7,74,5.3,70,5,0,,0,0
230,Marlon Mack,IND,23,RB,13,11,16,14,82,2,2,0.1,80,5.7,0,,0,0
231,James O'Shaughnessy,JAX,27,te,5,5,20,14,153,7,69,4.9,84,6,2,7,0,0
232,Tony Pollard,DAL,22,,14,0,18,14,102,4,-24,-1.7,126,9,1,14,1,5.6
233,Ricky Seals-Jones,CLE,24,te,13,3,22,14,229,10,134,9.6,95,6.8,0,,1,4.5
234,Vyncint Smith,NYJ,23,wr,12,3,27,14,189,9,90,6.4,99,7.1,2,7,2,7.4
235,Maxx Williams,ARI,25,TE,15,9,17,14,179,10,91,6.5,88,6.3,3,4.7,1,5.9
236,Miles Boykin,BAL,23,WR,15,10,20,13,198,10,181,13.9,17,1.3,0,,1,5
237,Anthony Firkser,TEN,24,te,14,1,22,13,199,9,130,10,69,5.3,0,,1,4.5
238,Matt LaCosse,NWE,27,te,10,7,19,13,131,6,85,6.5,46,3.5,0,,2,10.5
239,Scott Miller,TAM,22,wr,10,2,26,13,200,5,170,13.1,30,2.3,0,,0,0
240,Ty Montgomery,NYJ,26,rb,15,2,17,13,90,3,-4,-0.3,94,7.2,1,13,0,0
241,Raheem Mostert,SFO,27,,15,0,20,13,164,6,30,2.3,134,10.3,1,13,2,10
242,Nick O'Leary,2TM,27,,12,5,18,13,109,4,70,5.4,39,3,0,,1,5.6
243,Tre'Quan Smith,NOR,23,wr,10,5,20,13,178,12,103,7.9,75,5.8,3,4.3,0,0
244,Geoff Swaim,JAX,26,te,6,2,17,13,65,1,19,1.5,46,3.5,0,,1,5.9
245,Justin Watson,TAM,24,wr,15,1,22,13,132,9,121,9.3,11,0.8,0,,0,0
246,Ameer Abdullah,MIN,26,,15,0,17,12,74,5,9,0.8,65,5.4,0,,0,0
247,Tavon Austin,DAL,29,,13,0,22,12,176,8,93,7.8,83,6.9,0,,0,0
248,Derek Carrier,OAK,29,te,15,4,18,12,104,4,53,4.4,51,4.3,0,,1,5.6
249,Chase Edmonds,ARI,23,rb,12,2,21,12,105,5,-10,-0.8,115,9.6,2,6,5,23.8
250,Marquise Goodwin,SFO,29,wr,9,6,21,12,186,10,141,11.8,45,3.8,0,,2,9.5
251,Dontrell Hilliard,CLE,24,,14,0,15,12,92,4,-11,-0.9,103,8.6,0,,1,6.7
252,Sony Michel,NWE,24,RB,15,13,20,12,94,7,-2,-0.2,96,8,1,12,3,15
253,Byron Pringle,KAN,26,,15,0,16,12,170,7,107,8.9,63,5.3,2,6,2,12.5
254,Christian Blake,ATL,23,wr,8,2,22,11,91,5,67,6.1,24,2.2,0,,0,0
255,Seth Devalve,JAX,26,te,11,6,17,11,136,7,75,6.8,61,5.5,0,,1,5.9
256,Keelan Doss,OAK,23,wr,8,2,14,11,133,6,76,6.9,57,5.2,0,,1,7.1
257,Wayne Gallman,NYG,25,rb,10,2,15,11,102,4,-2,-0.2,104,9.5,2,5.5,0,0
258,Dontrelle Inman,2TM,30,,6,1,18,11,175,9,140,12.7,35,3.2,0,,1,5.6
259,Jake Kumerow,GNB,27,wr,13,4,19,11,212,8,127,11.5,85,7.7,2,5.5,0,0
260,Cordarrelle Patterson*,CHI,28,wr,15,4,17,11,83,3,11,1,72,6.5,2,5.5,0,0
