Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
278,Wendell Smallwood,WAS,25,,13,0,13,9,64,4,14,1.6,50,5.6,0,,1,7.7
279,Laquon Treadwell,MIN,24,,11,0,13,9,184,8,127,14.1,57,6.3,1,9,1,7.7
280,Damion Willis,CIN,22,wr,10,2,16,9,82,3,57,6.3,25,2.8,1,9,3,18.8
281,JJ Arcega-Whiteside,PHI,23,wr,14,4,20,8,130,5,120,15,10,1.3,0,,1,5
282,Antonio Callaway,CLE,22,wr,4,2,15,8,89,3,45,5.6,44,5.5,0,,2,13.3
283,Trevor Davis,3TM,26,,12,4,11,8,111,4,46,5.8,65,8.1,1,8,0,0
284,Seth Devalve,JAX,26,te,10,5,11,8,91,5,63,7.9,28,3.5,0,,1,9.1
285,Virgil Green,LAC,31,te,13,4,11,8,74,4,38,4.8,36,4.5,1,8,0,0
286,Rashaad Penny,SEA,23,,10,0,11,8,83,3,-2,-0.3,85,10.6,0,,0,0
287,Patrick Ricard*,BAL,25,fb,14,6,11,8,47,3,-5,-0.6,52,6.5,1,8,1,9.1
288,Ryan Switzer,PIT,25,,9,0,11,8,27,2,10,1.3,17,2.1,0,,0,0
289,Darwin Thompson,KAN,23,,10,0,9,8,47,2,-12,-1.5,59,7.4,0,,1,11.1
290,Robert Tonyan,GNB,25,te,9,1,12,8,91,4,66,8.3,25,3.1,0,,0,0
291,Justin Watson,TAM,24,,14,0,12,8,89,6,86,10.8,3,0.4,0,,0,0
292,Luke Willson,SEA,29,te,7,6,10,8,79,5,41,5.1,38,4.8,1,8,0,0
293,Deon Cain,2TM,23,,11,6,18,7,114,6,100,14.3,14,2,0,,1,5.6
294,Tyler Conklin,MIN,24,te,13,1,9,7,49,2,31,4.4,18,2.6,0,,0,0
295,Mike Davis,2TM,26,,10,1,8,7,22,1,-5,-0.7,27,3.9,0,,0,0
296,Derrius Guice,WAS,22,rb,5,1,9,7,79,2,-7,-1,86,12.3,0,,1,11.1
297,Marvin Hall,DET,26,,9,0,11,7,261,7,225,32.1,36,5.1,0,,0,0
298,N'Keal Harry,NWE,22,wr,5,3,14,7,55,5,36,5.1,19,2.7,0,,1,7.1
299,Jesper Horsted,CHI,22,te,4,1,9,7,67,3,41,5.9,26,3.7,0,,0,0
300,Kalif Raymond,TEN,25,wr,7,1,10,7,138,6,128,18.3,10,1.4,0,,0,0
301,Luke Stocker,ATL,31,TE,13,8,12,7,43,1,13,1.9,30,4.3,0,,2,16.7
302,Danny Vitale,GNB,26,fb,14,4,11,7,97,3,41,5.9,56,8,0,,1,9.1
303,Jordan Wilkins,IND,25,rb,13,1,11,7,43,1,11,1.6,32,4.6,1,7,1,9.1
304,Ameer Abdullah,MIN,26,,14,0,10,6,43,3,-4,-0.7,47,7.8,0,,0,0
305,Mo Alie-Cox,IND,26,te,14,2,9,6,57,3,12,2,45,7.5,0,,0,0
306,Kenjon Barner,ATL,29,,12,0,8,6,22,1,-5,-0.8,27,4.5,0,,0,0
307,Andrew Beck,DEN,23,fb,14,4,9,6,81,5,21,3.5,60,10,0,,1,11.1
308,Travis Benjamin,LAC,30,wr,5,2,16,6,30,3,11,1.8,19,3.2,1,6,2,12.5
309,Ben Braunecker,CHI,25,te,11,3,11,6,59,5,34,5.7,25,4.2,0,,1,9.1
310,Trey Edmunds,PIT,25,,9,0,7,6,48,2,6,1,42,7,0,,0,0
311,Myles Gaskin,MIA,22,,6,0,9,6,48,2,8,1.3,40,6.7,0,,2,22.2
312,J.P. Holtz,2TM,26,,13,5,7,6,78,3,14,2.3,64,10.7,1,6,1,14.3
313,Alec Ingold,OAK,23,fb,14,4,6,6,44,4,6,1,38,6.3,0,,0,0
314,Ryan Izzo,NWE,24,te,6,4,9,6,114,4,64,10.7,50,8.3,0,,0,0
315,Richie James,SFO,24,wr,14,1,10,6,165,5,62,10.3,103,17.2,0,,0,0
316,D'Ernest Johnson,CLE,23,,14,0,7,6,71,1,24,4,47,7.8,1,6,0,0
317,Zach Line,NOR,29,fb,11,2,10,6,36,1,-9,-1.5,45,7.5,0,,0,0
318,Bilal Powell,NYJ,31,rb,11,1,10,6,28,0,-13,-2.2,41,6.8,1,6,2,20
319,Diontae Spencer,DEN,27,wr,14,1,8,6,31,1,-2,-0.3,33,5.5,0,,1,12.5
320,Darren Sproles,PHI,36,rb,6,1,10,6,24,1,-1,-0.2,25,4.2,0,,3,30
321,Duke Williams,BUF,26,wr,3,2,7,6,58,4,42,7,16,2.7,0,,0,0
322,Blake Bell,KAN,28,te,13,6,10,5,51,2,46,9.2,5,1,0,,1,10
323,Braxton Berrios,NYJ,24,,14,0,11,5,104,2,25,5,79,15.8,0,,1,9.1
324,Patrick DiMarco,BUF,30,fb,14,3,7,5,41,1,10,2,31,6.2,0,,1,14.3
325,Gus Edwards,BAL,24,,14,0,5,5,36,1,4,0.8,32,6.4,0,,0,0
326,Troy Fumagalli,DEN,24,te,9,5,7,5,29,1,22,4.4,7,1.4,0,,0,0
327,Deonte Harris*,NOR,22,,12,0,5,5,24,2,-10,-2,34,6.8,1,5,0,0
328,Andy Janovich,DEN,26,fb,7,3,5,5,42,1,9,1.8,33,6.6,0,,0,0
329,Tyler Kroft,BUF,27,te,9,2,9,5,66,5,45,9,21,4.2,0,,0,0
330,David Njoku,CLE,23,te,3,1,10,5,41,3,22,4.4,19,3.8,0,,2,20
331,Joshua Perkins,PHI,26,,3,0,5,5,37,3,27,5.4,10,2,0,,0,0
332,Drew Sample,CIN,23,te,9,2,6,5,30,1,14,2.8,16,3.2,0,,0,0
333,Devin Smith,DAL,27,wr,4,2,9,5,113,4,81,16.2,32,6.4,1,5,0,0
334,Jonathan Williams,IND,25,rb,7,1,5,5,59,3,-5,-1,64,12.8,0,,0,0
335,Cedrick Wilson,DAL,24,,6,0,8,5,46,2,35,7,11,2.2,0,,0,0
336,Nick Bawden,DET,23,fb,10,2,6,4,17,1,-3,-0.8,20,5,0,,0,0
337,Reggie Bonnafon,CAR,23,,14,0,7,4,18,0,-1,-0.3,19,4.8,0,,1,14.3
338,Antonio Brown,NWE,31,,1,0,8,4,56,3,49,12.3,7,1.8,1,4,0,0
339,Daniel Brown,NYJ,27,te,14,3,6,4,40,3,23,5.8,17,4.3,0,,0,0
340,Stephen Carlson,CLE,23,te,7,5,6,4,44,2,24,6,20,5,1,4,0,0
341,Tra Carson,2TM,27,,3,1,4,4,18,0,4,1,14,3.5,0,,0,0
342,Michael Crabtree,ARI,32,wr,2,1,5,4,22,,17,4.3,5,1.3,0,,0,0
343,Ryan Grant,OAK,29,wr,2,1,9,4,14,1,9,2.3,5,1.3,0,,0,0
344,Darrell Henderson,LAR,22,,12,0,6,4,37,1,0,0,37,9.3,0,,1,16.7
345,Rashard Higgins,CLE,25,wr,9,1,11,4,55,3,39,9.8,16,4,0,,1,9.1
346,Justice Hill,BAL,22,,14,0,9,4,28,1,-3,-0.8,31,7.8,0,,0,0
347,Chris Hogan,CAR,32,,5,0,8,4,37,2,21,5.3,16,4,0,,0,0
348,Tevin Jones,PIT,27,,5,0,10,4,61,1,54,13.5,7,1.8,0,,2,20
349,Jordan Matthews,2TM,27,,3,1,12,4,33,1,26,6.5,7,1.8,0,,0,0
350,Donte Moncrief,2TM,26,,8,2,15,4,18,1,15,3.8,3,0.8,0,,4,26.7
351,JJ Nelson,OAK,27,wr,2,1,5,4,36,1,21,5.3,15,3.8,0,,0,0
352,Andre Patton,LAC,25,wr,11,4,12,4,38,3,21,5.3,17,4.3,0,,0,0
353,Trent Sherfield,ARI,23,wr,14,1,13,4,80,4,70,17.5,10,2.5,0,,1,7.7
354,Lee Smith,BUF,32,te,14,5,5,4,31,2,22,5.5,9,2.3,0,,1,20
355,Durham Smythe,MIA,24,TE,14,12,9,4,39,1,34,8.5,5,1.3,0,,0,0
356,Dan Arnold,2TM,24,,3,0,5,3,31,2,29,9.7,2,0.7,0,,0,0
357,Khari Blasingame,TEN,23,rb,4,1,3,3,47,2,21,7,26,8.7,0,,0,0
358,Devontae Booker,DEN,27,,14,0,5,3,38,1,7,2.3,31,10.3,0,,0,0
359,DeAndre Carter,HOU,26,wr,14,2,5,3,53,2,24,8,29,9.7,0,,0,0
360,Cody Core,NYG,25,,14,0,5,3,28,2,25,8.3,3,1,0,,0,0
361,Geremy Davis,LAC,27,wr,7,1,3,3,38,1,36,12,2,0.7,0,,0,0
362,Robert Foster,BUF,25,wr,11,1,13,3,64,3,32,10.7,32,10.7,0,,0,0
363,Devin Funchess,IND,25,wr,1,1,5,3,32,2,26,8.7,6,2,0,,1,20
364,Jon Hilliman,NYG,24,rb,3,1,4,3,1,0,-9,-3,10,3.3,0,,0,0
365,Johnny Holton,PIT,28,wr,14,3,15,3,21,1,11,3.7,10,3.3,0,,0,0
366,T.J. Jones,NYG,27,,3,0,4,3,38,2,15,5,23,7.7,0,,0,0
367,Lance Kendricks,LAC,31,te,10,1,7,3,50,3,43,14.3,7,2.3,0,,0,0
368,Marqise Lee,JAX,28,wr,6,1,4,3,18,2,17,5.7,1,0.3,0,,0,0
369,Chris Moore,BAL,26,wr,12,1,5,3,21,,11,3.7,10,3.3,0,,0,0
370,Stanley Morgan,CIN,23,,10,0,10,3,18,,8,2.7,10,3.3,0,,0,0
371,Johnny Mundt,LAR,25,te,11,2,6,3,24,1,16,5.3,8,2.7,0,,1,16.7
372,Josh Oliver,JAX,22,te,4,1,6,3,15,,10,3.3,5,1.7,0,,1,16.7
373,Riley Ridley,CHI,23,,3,0,3,3,15,1,15,5,0,0,0,,0,0
374,Andre Roberts,BUF,31,,12,0,7,3,20,1,15,5,5,1.7,0,,1,14.3
375,Russell Shepard,NYG,29,,3,0,8,3,25,1,12,4,13,4.3,0,,1,12.5
376,Benny Snell,PIT,21,rb,11,1,4,3,23,0,1,0.3,22,7.3,0,,0,0
377,Tommy Sweeney,BUF,24,te,5,1,8,3,38,1,26,8.7,12,4,0,,1,12.5
378,Ross Travis,IND,26,te,2,1,4,3,32,,10,3.3,22,7.3,0,,0,0
379,Clive Walford,MIA,28,te,6,3,6,3,42,3,19,6.3,23,7.7,0,,2,33.3
380,Spencer Ware,KAN,28,,2,0,4,3,0,0,-6,-2,6,2,0,,0,0
381,Derek Watt,LAC,27,fb,14,2,5,3,32,1,4,1.3,28,9.3,0,,1,20
382,Bobo Wilson,TAM,24,wr,6,1,11,3,35,2,32,10.7,3,1,0,,1,9.1
383,Jeff Wilson,SFO,24,,10,0,5,3,34,1,13,4.3,21,7,0,,1,20
384,Deon Yelder,KAN,24,te,9,1,4,3,50,2,18,6,32,10.7,0,,0,0
385,Alex Armah,CAR,25,fb,14,1,2,2,6,0,-1,-0.5,7,3.5,0,,0,0
386,Marcell Ateman,OAK,25,,9,0,3,2,70,2,66,33,4,2,0,,0,0
387,Chad Beebe,MIN,25,,3,0,2,2,70,2,4,2,66,33,1,2,0,0
388,Josh Bellamy,NYJ,30,,7,0,3,2,20,1,10,5,10,5,0,,1,33.3
389,C.J. Board,JAX,26,,3,0,4,2,31,1,25,12.5,6,3,0,,0,0
390,Fred Brown,DEN,26,wr,11,1,3,2,21,1,21,10.5,0,0,0,,1,33.3
391,Pharaoh Brown,CLE,25,te,9,6,3,2,27,1,13,6.5,14,7,1,2,0,0
392,Cethan Carter,CIN,24,,13,0,2,2,13,2,8,4,5,2.5,0,,0,0
393,Ashton Dulin,IND,22,,11,0,2,2,17,,-6,-3,23,11.5,0,,0,0
394,Hale Hentges,WAS,23,te,9,3,5,2,13,1,-4,-2,17,8.5,0,,1,20
395,Wes Hills,DET,24,rb,1,1,2,2,1,0,-2,-1,3,1.5,0,,0,0
396,KhaDarel Hodge,CLE,24,,14,0,6,2,51,2,44,22,7,3.5,0,,0,0
397,Cody Hollister,TEN,26,,4,0,2,2,13,,10,5,3,1.5,0,,0,0
398,Tanner Hudson,TAM,25,te,8,1,4,2,26,1,24,12,2,1,0,,1,25
399,Darius Jennings,TEN,27,,7,0,5,2,17,2,3,1.5,14,7,0,,0,0
400,T.J. Logan,TAM,25,,12,0,3,2,13,1,4,2,9,4.5,0,,0,0
401,Jason Moore,LAC,24,,8,0,4,2,43,2,37,18.5,6,3,0,,0,0
402,Isaac Nauta,DET,22,,4,0,3,2,13,1,5,2.5,8,4,0,,1,33.3
403,Roosevelt Nix,PIT,27,,3,0,3,2,4,,-5,-2.5,9,4.5,0,,0,0
404,Gunner Olszewski,NWE,23,,8,0,4,2,34,1,18,9,16,8,0,,0,0
405,Elijhaa Penny,NYG,26,rb,14,1,4,2,9,0,-13,-6.5,22,11,0,,0,0
406,Troymaine Pope,LAC,26,,12,0,3,2,14,1,3,1.5,11,5.5,0,,1,33.3
407,MyCole Pruitt,TEN,27,TE,14,9,4,2,62,2,18,9,44,22,0,,0,0
408,Anthony Sherman,KAN,31,,14,0,3,2,22,2,-1,-0.5,23,11.5,0,,1,33.3
409,Scott Simonson,NYG,27,te,4,1,2,2,11,1,8,4,3,1.5,0,,0,0
410,Mike Thomas,LAR,25,,14,0,5,2,14,1,4,2,10,5,0,,1,20
411,Levine Toilolo,SFO,28,,11,0,2,2,10,,-3,-1.5,13,6.5,1,2,0,0
412,Michael Walker,JAX,23,,6,0,3,2,15,1,8,4,7,3.5,0,,0,0
413,Zach Zenner,3TM,28,,5,0,3,2,19,2,0,0,19,9.5,0,,1,33.3
414,Antony Auclair,TAM,26,te,8,5,3,1,11,1,3,3,8,8,0,,0,0
415,Nick Bellore,SEA,30,fb,12,1,1,1,20,1,0,0,20,20,0,,0,0
416,Garrett Bradbury,MIN,24,C,14,14,1,1,-4,,0,0,-4,-4,0,,0,0
417,Malcolm Brown,LAR,26,rb,12,1,4,1,10,0,6,6,4,4,0,,1,25
418,Ventell Bryant,DAL,23,,10,0,1,1,15,1,15,15,0,0,0,,0,0
419,Kevin Byard,TEN,26,FS/s,14,14,1,1,11,1,3,3,8,8,0,,0,0
420,Austin Carr,NOR,26,wr,6,3,4,1,9,1,9,9,0,0,0,,1,25
421,Sean Culkin,LAC,26,te,4,2,2,1,12,1,12,12,0,0,0,,1,50
422,Andy Dalton,CIN,32,QB,11,11,1,1,-4,0,-8,-8,4,4,0,,0,0
423,Darrell Daniels,ARI,25,,10,0,2,1,4,1,4,4,0,0,0,,0,0
424,Robert Davis,2TM,24,,4,2,2,1,11,1,11,11,0,0,0,,0,0
425,Michael Deiter,MIA,23,G,14,13,1,1,0,,0,0,0,0,0,,0,0
426,Jeff Driskel,DET,26,qb,3,3,1,1,6,0,-3,-3,9,9,0,,0,0
427,Quincy Enunwa,NYJ,27,wr,1,1,3,1,-4,,0,0,-4,-4,0,,0,0
428,Rico Gafford,OAK,23,wr,2,1,1,1,49,1,34,34,15,15,0,,0,0
429,Zach Gentry,PIT,23,,4,0,1,1,4,1,2,2,2,2,1,1,0,0
430,Xavier Grimble,PIT,27,te,3,1,3,1,3,,1,1,2,2,0,,1,33.3
431,Dwayne Harris,OAK,32,,3,0,1,1,7,,0,0,7,7,0,,0,0
432,Chris Herndon,NYJ,23,,1,0,2,1,7,,2,2,5,5,0,,0,0
433,Ishmael Hyman,TAM,24,,1,0,1,1,3,1,2,2,1,1,0,,0,0
434,Jakob Johnson,NWE,25,fb,4,3,2,1,5,,4,4,1,1,0,,0,0
435,Dennis Kelly,TEN,29,t,13,4,1,1,1,1,1,1,0,0,0,,0,0
436,Ben Koyack,JAX,26,te,9,4,3,1,9,,6,6,3,3,0,,1,33.3
437,Chris Lacy,DET,23,,5,0,2,1,48,1,44,44,4,4,0,,0,0
438,Chris Manhertz,CAR,27,te,13,5,1,1,11,1,2,2,9,9,0,,0,0
439,Kaleb McGary,ATL,24,T,14,14,1,1,-3,,-3,-3,0,0,0,,0,0
440,Qadree Ollison,ATL,23,,6,0,2,1,7,1,4,4,3,3,0,,1,50
441,Paul Perkins,DET,25,,4,0,1,1,9,0,-1,-1,10,10,0,,0,0
442,David Quessenberry,TEN,29,,4,0,1,1,1,1,1,1,0,0,0,,0,0
443,Jason Sanders,MIA,24,K,14,0,1,1,1,1,1,1,0,0,0,,0,0
444,Bo Scarbrough,DET,23,rb,4,4,4,1,5,0,-3,-3,8,8,0,,0,0
445,Dalton Schultz,DAL,23,,14,0,1,1,6,,5,5,1,1,0,,0,0
446,Da'Mari Scott,NYG,24,wr,3,1,2,1,11,1,11,11,0,0,0,,1,50
447,Nick Scott,LAR,24,,14,0,1,1,23,1,3,3,20,20,0,,0,0
448,Darrius Shepherd,GNB,24,,6,0,2,1,1,,-2,-2,3,3,0,,0,0
449,Jeff Smith,NYJ,22,,1,0,2,1,12,1,12,12,0,0,0,,0,0
450,Wyatt Teller,CLE,25,G,13,7,1,1,-5,,-5,-5,0,0,0,,0,0
451,De'Anthony Thomas,2TM,26,,12,0,2,1,6,0,3,3,3,3,0,,1,50
452,Eric Tomlinson,3TM,27,,6,3,1,1,1,,0,0,1,1,0,,0,0
453,Vita Vea,TAM,24,DL/dt,14,14,1,1,1,1,1,1,0,0,0,,0,0
454,Dwayne Washington,NOR,25,,14,0,1,1,6,0,-5,-5,11,11,0,,0,0
455,Deshaun Watson*,HOU,24,QB,14,14,1,1,6,1,0,0,6,6,0,,0,0
456,Trevon Wesco,NYJ,24,te,14,1,1,1,15,1,8,8,7,7,0,,0,0
457,DeAndrew White,CAR,28,,8,0,1,1,8,,5,5,3,3,0,,0,0
458,Kerrith Whyte,PIT,23,,4,0,1,1,9,1,-2,-2,11,11,0,,0,0
459,Olamide Zaccheaus,ATL,22,,8,0,3,1,93,1,40,40,53,53,1,1,0,0
460,Brandon Zylstra,CAR,26,,6,0,3,1,7,1,6,6,1,1,0,,0,0
