Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
29,Amari Cooper,DAL,25,WR,4,4,29,21,286,14,233,11.1,53,2.5,0,,3,10.3
30,Julian Edelman,NWE,33,WR,4,4,32,21,226,10,140,6.7,86,4.1,2,10.5,3,9.4
31,David Johnson,ARI,28,RB,4,4,28,21,182,7,38,1.8,144,6.9,1,21,2,7.1
32,Le'Veon Bell,NYJ,27,RB,3,3,23,20,121,7,-29,-1.5,150,7.5,6,3.3,0,0
33,Jamison Crowder,NYJ,26,WR,3,3,28,20,164,8,81,4.1,83,4.2,1,20,1,3.6
34,T.Y. Hilton,IND,30,WR,3,3,25,20,195,8,114,5.7,81,4.1,0,,1,4
35,Alvin Kamara,NOR,24,RB,4,4,24,20,199,8,3,0.2,196,9.8,6,3.3,0,0
36,D.J. Moore,CAR,22,WR,4,4,31,20,261,14,164,8.2,97,4.9,0,,0,0
37,Sterling Shepard,NYG,26,WR,3,3,25,20,218,11,113,5.7,105,5.3,4,5,0,0
38,Chris Thompson,WAS,29,,4,0,28,20,251,8,26,1.3,225,11.3,0,,1,3.6
39,DJ Chark,JAX,23,WR,4,3,26,19,321,11,257,13.5,64,3.4,1,19,0,0
40,James Conner,PIT,24,RB,4,4,20,19,153,7,-17,-0.9,170,8.9,3,6.3,0,0
41,Brandin Cooks,LAR,26,WR,4,4,31,19,296,16,217,11.4,79,4.2,0,,2,6.5
42,Will Dissly,SEA,23,TE,4,4,22,19,181,11,137,7.2,44,2.3,0,,0,0
43,Kenny Golladay,DET,26,WR,4,4,36,19,243,16,201,10.6,42,2.2,0,,3,8.3
44,Nelson Agholor,PHI,26,WR,4,4,29,18,168,7,104,5.8,64,3.6,3,6,2,6.9
45,Marquise Brown,BAL,22,WR,4,4,34,18,304,11,178,9.9,126,7,2,9,1,2.9
46,Mike Evans,TAM,26,WR,4,4,35,18,368,15,309,17.2,59,3.3,0,,0,0
47,Marvin Jones,DET,29,WR,4,4,24,18,277,13,255,14.2,22,1.2,0,,0,0
48,Jarvis Landry,CLE,27,WR,4,4,33,18,328,11,156,8.7,172,9.6,1,18,2,6.1
49,Greg Olsen,CAR,34,TE,4,4,29,18,226,14,158,8.8,68,3.8,1,18,1,3.4
50,Paul Richardson,WAS,27,WR,4,3,24,18,149,8,114,6.3,35,1.9,0,,1,4.2
51,Devonta Freeman,ATL,27,RB,4,4,21,17,133,4,12,0.7,121,7.1,0,,1,4.8
52,George Kittle,SFO,26,TE,3,3,21,17,165,9,75,4.4,90,5.3,0,,0,0
53,JuJu Smith-Schuster,PIT,23,WR,4,4,27,17,258,9,124,7.3,134,7.9,0,,0,0
54,Delanie Walker,TEN,35,TE,4,2,23,17,162,10,122,7.2,40,2.4,0,,1,4.3
55,Tyrell Williams,OAK,27,WR,4,4,24,17,216,13,172,10.1,44,2.6,0,,2,8.3
56,Leonard Fournette,JAX,24,RB,4,4,23,16,114,6,-5,-0.3,119,7.4,0,,2,8.7
57,Terry McLaurin,WAS,23,WR,3,3,24,16,257,13,205,12.8,52,3.3,1,16,1,4.2
58,Calvin Ridley,ATL,25,WR,4,3,23,16,207,12,176,11,31,1.9,2,8,2,8.7
59,John Ross,CIN,25,WR,4,4,32,16,328,12,173,10.8,155,9.7,3,5.3,4,12.5
60,Curtis Samuel,CAR,23,WR,4,4,31,16,208,10,154,9.6,54,3.4,1,16,2,6.5
61,Marquez Valdes-Scantling,GNB,25,WR,4,4,28,16,217,7,185,11.6,32,2,0,,1,3.6
62,Dede Westbrook,JAX,26,WR,4,3,26,16,145,6,65,4.1,80,5,2,8,2,7.7
63,James White,NWE,27,,3,0,21,16,132,8,26,1.6,106,6.6,1,16,0,0
64,Dalvin Cook,MIN,24,RB,4,4,18,15,114,5,-9,-0.6,123,8.2,0,,3,16.7
65,Phillip Dorsett,NWE,26,,4,0,23,15,197,8,148,9.9,49,3.3,0,,0,0
66,Trey Quinn,WAS,24,WR,4,3,24,15,109,7,67,4.5,42,2.8,0,,0,0
67,Preston Williams,MIA,22,WR,4,4,30,15,201,11,152,10.1,49,3.3,2,7.5,3,10
68,Rex Burkhead,NWE,29,rb,4,1,18,14,117,5,49,3.5,68,4.9,1,14,0,0
69,Chris Carson,SEA,25,RB,4,4,15,14,100,4,-45,-3.2,145,10.4,6,2.3,1,6.7
70,Nick Chubb,CLE,24,RB,4,4,19,14,99,5,-5,-0.4,104,7.4,3,4.7,2,10.5
71,Randall Cobb,DAL,29,wr,4,1,21,14,157,8,70,5,87,6.2,1,14,2,9.5
72,Tarik Cohen,CHI,24,RB,4,3,24,14,89,5,16,1.1,73,5.2,1,14,4,16.7
73,Royce Freeman,DEN,23,,4,0,19,14,97,5,8,0.6,89,6.4,2,7,1,5.3
74,Will Fuller,HOU,25,WR,4,4,23,14,183,9,156,11.1,27,1.9,1,14,1,4.3
75,Josh Gordon,NWE,28,WR,4,4,27,14,221,8,131,9.4,90,6.4,3,4.7,2,7.4
76,Nyheim Hines,IND,23,rb,4,1,16,14,74,4,-2,-0.1,76,5.4,1,14,0,0
77,Demarcus Robinson,KAN,25,WR,4,3,21,14,250,8,218,15.6,32,2.3,0,,0,0
78,Jason Witten,DAL,37,TE,4,4,16,14,144,8,86,6.1,58,4.1,0,,0,0
79,Chris Conley,JAX,27,WR,4,2,19,13,217,11,159,12.2,58,4.5,1,13,2,10.5
80,Stefon Diggs,MIN,26,WR,4,4,19,13,209,6,160,12.3,49,3.8,0,,1,5.3
81,Kenyan Drake,MIA,25,RB,4,2,20,13,107,5,1,0.1,106,8.2,0,,1,5
82,Michael Gallup,DAL,23,WR,2,2,15,13,226,9,135,10.4,91,7,2,6.5,0,0
83,Diontae Johnson,PIT,23,WR,4,2,21,13,171,4,92,7.1,79,6.1,1,13,2,9.5
84,Phillip Lindsay,DEN,25,RB,4,4,19,13,109,7,-2,-0.2,111,8.5,0,,2,10.5
85,Adam Thielen,MIN,29,WR,4,4,22,13,179,6,138,10.6,41,3.2,1,13,0,0
86,Damiere Byrd,ARI,26,WR,3,3,18,12,96,5,64,5.3,32,2.7,1,12,1,5.6
87,Bennie Fowler,NYG,28,WR,4,2,20,12,99,6,84,7,15,1.3,0,,1,5
88,Ted Ginn,NOR,34,WR,4,3,17,12,135,6,123,10.3,12,1,0,,1,5.9
89,Aaron Jones,GNB,25,RB,4,4,15,12,75,4,-8,-0.7,83,6.9,4,3,0,0
90,Danny Amendola,DET,34,WR,3,2,19,11,141,7,75,6.8,66,6,1,11,0,0
91,Saquon Barkley,NYG,22,RB,3,3,18,11,74,2,13,1.2,61,5.5,1,11,1,5.6
92,Corey Davis,TEN,24,WR,4,3,18,11,173,9,112,10.2,61,5.5,2,5.5,1,5.6
93,Jack Doyle,IND,29,TE,4,4,17,11,109,8,41,3.7,68,6.2,0,,1,5.9
94,Tyler Eifert,CIN,29,,4,0,16,11,81,6,69,6.3,12,1.1,0,,1,6.3
95,Ezekiel Elliott,DAL,24,RB,4,4,14,11,63,2,10,0.9,53,4.8,1,11,1,7.1
96,Gerald Everett,LAR,25,te,4,1,15,11,87,8,38,3.5,49,4.5,4,2.8,0,0
97,Noah Fant,DEN,22,TE,4,2,15,11,130,7,69,6.3,61,5.5,0,,1,6.7
98,Todd Gurley,LAR,25,RB,4,4,17,11,62,2,-1,-0.1,63,5.7,0,,2,11.8
99,T.J. Hockenson,DET,22,TE,4,3,19,11,166,7,87,7.9,79,7.2,0,,1,5.3
100,Adam Humphries,TEN,26,WR,4,2,15,11,112,7,81,7.4,31,2.8,0,,1,6.7
101,KeeSean Johnson,ARI,23,wr,4,1,19,11,109,5,94,8.5,15,1.4,0,,0,0
102,Joe Mixon,CIN,23,RB,4,4,15,11,52,2,-26,-2.4,78,7.1,1,11,0,0
103,James O'Shaughnessy,JAX,27,TE,4,4,16,11,96,5,38,3.5,58,5.3,2,5.5,0,0
104,Dare Ogunbowale,TAM,25,,4,0,13,11,81,,28,2.5,53,4.8,1,11,0,0
105,Hunter Renfrow,OAK,24,,4,0,18,11,89,7,47,4.3,42,3.8,0,,0,0
106,Deebo Samuel,SFO,23,WR,3,2,14,11,147,6,46,4.2,101,9.2,1,11,2,14.3
107,Kenny Stills,HOU,27,,4,0,14,11,188,9,137,12.5,51,4.6,0,,0,0
108,Geoff Swaim,JAX,26,te,4,1,14,11,56,1,15,1.4,41,3.7,0,,1,7.1
109,Auden Tate,CIN,22,WR,3,2,18,11,144,5,89,8.1,55,5,1,11,1,5.6
110,Robby Anderson,NYJ,26,WR,3,3,18,10,115,4,106,10.6,9,0.9,1,10,0,0
111,A.J. Brown,TEN,22,WR,4,3,17,10,223,6,110,11,113,11.3,3,3.3,1,5.9
112,Parris Campbell,IND,22,wr,4,1,13,10,62,3,14,1.4,48,4.8,2,5,0,0
113,Vernon Davis,WAS,35,TE,4,1,19,10,123,4,33,3.3,90,9,2,5,1,5.3
114,Tyler Higbee,LAR,26,TE,3,3,15,10,82,6,45,4.5,37,3.7,1,10,1,6.7
115,Mack Hollins,PHI,26,wr,4,1,17,10,125,7,92,9.2,33,3.3,0,,1,5.9
116,O.J. Howard,TAM,25,TE,4,4,12,10,131,7,89,8.9,42,4.2,0,,1,8.3
117,Vance McDonald,PIT,29,TE,3,3,13,10,88,5,27,2.7,61,6.1,0,,1,7.7
118,D.K. Metcalf,SEA,22,WR,4,4,23,10,223,8,179,17.9,44,4.4,1,10,0,0
119,DeVante Parker,MIA,26,WR,4,4,24,10,201,9,171,17.1,30,3,0,,2,8.3
120,Jaylen Samuels,PIT,23,,4,0,11,10,72,6,-14,-1.4,86,8.6,1,10,1,9.1
121,Jarius Wright,CAR,30,wr,4,1,15,10,126,6,83,8.3,43,4.3,1,10,1,6.7
122,Jordan Akins,HOU,27,te,4,1,14,9,136,5,52,5.8,84,9.3,1,9,1,7.1
123,Giovani Bernard,CIN,28,,4,0,14,9,72,1,-18,-2,90,10,1,9,0,0
124,Nick Boyle,BAL,26,TE,4,3,12,9,107,5,44,4.9,63,7,0,,0,0
125,Cameron Brate,TAM,28,TE,4,1,9,9,61,4,48,5.3,13,1.4,0,,0,0
126,Taylor Gabriel,CHI,28,WR,3,2,14,9,110,7,80,8.9,30,3.3,0,,1,7.1
127,Wayne Gallman,NYG,25,rb,4,1,11,9,79,4,-9,-1,88,9.8,1,9,0,0
128,Jimmy Graham,GNB,33,te,4,1,16,9,91,6,68,7.6,23,2.6,1,9,0,0
129,Jakeem Grant,MIA,27,wr,4,1,19,9,52,3,13,1.4,39,4.3,0,,1,5.3
130,Dion Lewis,TEN,29,,4,0,11,9,22,1,-14,-1.6,36,4,2,4.5,1,9.1
131,LeSean McCoy,KAN,31,RB,4,2,11,9,71,3,-18,-2,89,9.9,0,,0,0
132,Damien Williams,KAN,27,RB,2,2,11,9,87,5,1,0.1,86,9.6,2,4.5,0,0
133,Geronimo Allison,GNB,25,,4,0,11,8,76,3,57,7.1,19,2.4,0,,1,9.1
134,Trey Burton,CHI,28,TE,3,3,11,8,41,3,21,2.6,20,2.5,0,,2,18.2
135,Jared Cook,NOR,32,TE,4,2,18,8,90,4,66,8.3,24,3,1,8,3,16.7
136,Eric Ebron,IND,26,te,4,0,16,8,128,6,72,9,56,7,0,,4,25
137,Mecole Hardman,KAN,21,WR,4,2,17,8,167,6,78,9.8,89,11.1,0,,1,5.9
138,Hayden Hurst,BAL,26,te,4,1,11,8,95,5,55,6.9,40,5,0,,0,0
139,Dontrelle Inman,LAC,30,wr,4,1,13,8,132,7,101,12.6,31,3.9,0,,1,7.7
140,DeSean Jackson,PHI,33,WR,2,2,9,8,154,6,139,17.4,15,1.9,1,8,1,11.1
141,Blake Jarwin,DAL,25,te,4,1,10,8,113,3,87,10.9,26,3.3,0,,1,10
142,Alshon Jeffery,PHI,29,WR,3,3,16,8,87,7,62,7.8,25,3.1,0,,0,0
143,Duke Johnson,HOU,26,,4,0,12,8,77,4,2,0.3,75,9.4,7,1.1,0,0
144,Dawson Knox,BUF,23,te,4,1,13,8,144,6,88,11,56,7,2,4,4,30.8
145,David Montgomery,CHI,22,RB,4,2,12,8,61,3,13,1.6,48,6,1,8,1,8.3
146,C.J. Prosise,SEA,25,,4,0,8,8,51,1,13,1.6,38,4.8,0,,0,0
147,Damion Ratley,CLE,24,WR,4,2,13,8,103,7,72,9,31,3.9,1,8,0,0
148,Willie Snead,BAL,27,WR,4,3,11,8,154,7,92,11.5,62,7.8,1,8,1,9.1
149,Darrel Williams,KAN,24,,4,0,9,8,90,4,1,0.1,89,11.1,0,,0,0
150,Jamaal Williams,GNB,24,rb,4,1,9,8,55,3,-19,-2.4,74,9.3,1,8,0,0
151,Mike Williams,LAC,25,WR,3,3,15,8,157,7,134,16.8,23,2.9,0,,1,6.7
152,Darren Fells,HOU,33,TE,4,4,11,7,70,3,31,4.4,39,5.6,0,,1,9.1
153,DaeSean Hamilton,DEN,24,,4,0,15,7,77,5,40,5.7,37,5.3,1,7,2,13.3
154,Mark Ingram,BAL,30,RB,4,4,7,7,62,4,15,2.1,47,6.7,0,,0,0
155,Kerryon Johnson,DET,22,RB,4,4,9,7,99,5,20,2.9,79,11.3,2,3.5,1,11.1
156,Zay Jones,BUF,24,WR,4,2,18,7,69,4,50,7.1,19,2.7,0,,1,5.6
157,Seth Roberts,BAL,28,,4,0,8,7,83,5,63,9,20,2.9,0,,0,0
158,Adam Shaheen,CHI,25,te,4,1,8,7,50,1,31,4.4,19,2.7,1,7,0,0
159,Ryan Switzer,PIT,25,,4,0,10,7,29,2,12,1.7,17,2.4,0,,0,0
160,Jaron Brown,SEA,29,WR,4,3,9,6,80,4,49,8.2,31,5.2,0,,0,0
161,Mike Davis,CHI,26,rb,3,1,7,6,17,1,-8,-1.3,25,4.2,0,,0,0
162,Rhett Ellison,NYG,31,TE,4,4,8,6,43,1,14,2.3,29,4.8,2,3,1,12.5
163,Alex Erickson,CIN,27,,4,0,8,6,55,3,43,7.2,12,2,0,,0,0
164,Mike Gesicki,MIA,24,te,4,1,11,6,51,1,30,5,21,3.5,0,,0,0
165,Marquise Goodwin,SFO,29,WR,3,3,8,6,125,5,102,17,23,3.8,0,,0,0
166,Jeff Heuerman,DEN,27,TE,4,4,7,6,41,2,15,2.5,26,4.3,1,6,0,0
167,Jordan Howard,PHI,25,,4,0,9,6,47,1,2,0.3,45,7.5,0,,1,11.1
168,Justin Jackson,LAC,24,,3,0,8,6,13,0,-17,-2.8,30,5,1,6,0,0
169,Cody Latimer,NYG,27,WR,3,3,12,6,104,5,85,14.2,19,3.2,0,,0,0
170,Foster Moreau,OAK,22,TE,4,2,7,6,51,3,34,5.7,17,2.8,1,6,0,0
171,Zach Pascal,IND,25,WR,4,3,10,6,125,5,84,14,41,6.8,1,6,1,10
172,Jalen Richard,OAK,26,,4,0,7,6,17,1,1,0.2,16,2.7,0,,1,14.3
173,Chester Rogers,IND,25,wr,4,1,10,6,72,5,33,5.5,39,6.5,0,,1,10
174,Miles Sanders,PHI,22,RB,4,3,10,6,84,3,59,9.8,25,4.2,0,,0,0
175,Nick Vannett,2TM,26,,4,2,7,6,66,2,62,10.3,4,0.7,0,,0,0
176,James Washington,PIT,23,WR,4,3,15,6,88,4,56,9.3,32,5.3,0,,1,6.7
177,T.J. Yeldon,BUF,26,,4,0,7,6,87,5,34,5.7,53,8.8,1,6,0,0
178,Peyton Barber,TAM,25,RB,4,4,8,5,26,0,4,0.8,22,4.4,2,2.5,1,12.5
179,Miles Boykin,BAL,23,WR,4,4,8,5,48,4,42,8.4,6,1.2,0,,1,12.5
180,Justin Hardy,ATL,28,,4,0,7,5,47,2,28,5.6,19,3.8,0,,1,14.3
181,Derrick Henry,TEN,25,RB,4,4,9,5,97,1,-11,-2.2,108,21.6,0,,2,22.2
182,Josh Hill,NOR,29,TE,4,3,7,5,31,1,1,0.2,30,6,0,,1,14.3
183,Carlos Hyde,HOU,29,RB,4,4,6,5,8,0,-13,-2.6,21,4.2,1,5,0,0
184,Jesse James,DET,25,TE,4,2,7,5,46,3,21,4.2,25,5,0,,0,0
185,D'Ernest Johnson,CLE,23,,4,0,6,5,65,1,27,5.4,38,7.6,1,5,0,0
186,Marcedes Lewis,GNB,35,TE,4,3,8,5,52,2,12,2.4,40,8,0,,0,0
187,Dante Pettis,SFO,24,wr,3,1,6,5,27,2,20,4,7,1.4,0,,0,0
188,Kyle Rudolph,MIN,30,TE,4,4,7,5,32,2,4,0.8,28,5.6,1,5,0,0
189,Devin Singletary,BUF,22,rb,2,1,6,5,28,0,-1,-0.2,29,5.8,0,,1,16.7
190,Darius Slayton,NYG,22,,2,0,7,5,95,4,81,16.2,14,2.8,1,5,0,0
191,Devin Smith,DAL,27,WR,4,2,9,5,113,4,81,16.2,32,6.4,1,5,0,0
192,Ito Smith,ATL,24,,4,0,8,5,42,2,5,1,37,7.4,1,5,0,0
193,Tre'Quan Smith,NOR,23,wr,2,1,5,5,75,5,37,7.4,38,7.6,2,2.5,0,0
194,Irv Smith Jr.,MIN,21,te,4,1,6,5,64,3,34,6.8,30,6,0,,0,0
195,Jeremy Sprinkle,WAS,25,TE,4,4,9,5,58,4,23,4.6,35,7,0,,2,22.2
196,Darren Sproles,PHI,36,rb,4,1,7,5,21,1,-1,-0.2,22,4.4,0,,1,14.3
197,Logan Thomas,DET,28,,4,0,5,5,47,3,28,5.6,19,3.8,0,,0,0
198,Malik Turner,SEA,23,,4,0,6,5,73,3,38,7.6,35,7,0,,0,0
199,Damion Willis,CIN,22,WR,4,2,9,5,44,2,36,7.2,8,1.6,0,,2,22.2
200,Javon Wims,CHI,25,wr,4,1,8,5,64,2,55,11,9,1.8,0,,0,0
201,Travis Benjamin,LAC,30,WR,3,2,10,4,17,2,4,1,13,3.3,1,4,1,10
202,Antonio Brown,NWE,31,,1,0,8,4,56,3,49,12.3,7,1.8,1,4,0,0
203,Charles Clay,ARI,30,te,4,1,6,4,23,2,9,2.3,14,3.5,0,,0,0
204,Michael Crabtree,ARI,32,wr,2,1,5,4,22,,17,4.3,5,1.3,0,,0,0
205,Dallas Goedert,PHI,24,te,3,1,7,4,32,2,5,1.3,27,6.8,0,,2,28.6
206,Frank Gore,BUF,36,RB,4,3,5,4,28,1,-2,-0.5,30,7.5,0,,0,0
207,Ryan Grant,OAK,29,wr,2,1,9,4,14,1,9,2.3,5,1.3,0,,0,0
208,Ryan Griffin,NYJ,29,TE,3,3,6,4,15,1,0,0,15,3.8,1,4,0,0
209,C.J. Ham,MIN,26,FB,4,3,8,4,10,,7,1.8,3,0.8,0,,1,12.5
210,Kelvin Harmon,WAS,23,wr,4,1,4,4,45,3,39,9.8,6,1.5,0,,0,0
211,Hunter Henry,LAC,25,te,1,1,5,4,60,3,39,9.8,21,5.3,0,,0,0
212,Taysom Hill,NOR,29,,4,0,6,4,30,3,20,5,10,2.5,0,,1,16.7
213,Richie James,SFO,24,,3,0,8,4,68,3,56,14,12,3,0,,0,0
214,Olabisi Johnson,MIN,22,,4,0,4,4,35,2,25,6.3,10,2.5,0,,0,0
215,Ty Johnson,DET,,,4,0,5,4,7,0,1,0.3,6,1.5,1,4,0,0
216,Kyle Juszczyk,SFO,28,RB,3,3,5,4,56,3,37,9.3,19,4.8,1,4,0,0
217,Marlon Mack,IND,23,RB,4,3,6,4,26,0,4,1,22,5.5,0,,0,0
218,Anthony Miller,CHI,25,,4,0,8,4,28,3,6,1.5,22,5.5,0,,1,12.5
219,Raheem Mostert,SFO,27,,3,0,6,4,68,3,-5,-1.3,73,18.3,0,,0,0
220,Latavius Murray,NOR,29,rb,4,1,5,4,26,1,-18,-4.5,44,11,2,2,0,0
221,JJ Nelson,OAK,27,wr,2,1,5,4,36,1,21,5.3,15,3.8,0,,0,0
222,David Njoku,CLE,23,te,2,1,7,4,37,3,18,4.5,19,4.8,0,,2,28.6
223,Tony Pollard,DAL,22,,4,0,4,4,28,1,1,0.3,27,6.8,0,,0,0
224,Ricky Seals-Jones,CLE,24,,3,0,5,4,96,3,45,11.3,51,12.8,0,,0,0
225,Tajae Sharpe,TEN,25,wr,4,1,7,4,94,3,87,21.8,7,1.8,0,,0,0
226,Jonnu Smith,TEN,24,TE,4,4,5,4,32,1,15,3.8,17,4.3,0,,0,0
227,Luke Stocker,ATL,31,TE,4,3,7,4,16,,7,1.8,9,2.3,0,,1,14.3
228,C.J. Uzomah,CIN,26,TE,4,4,7,4,66,3,16,4,50,12.5,0,,0,0
229,DeAndre Washington,OAK,26,,4,0,5,4,34,2,5,1.3,29,7.3,0,,1,20
230,Mo Alie-Cox,IND,26,te,4,1,4,3,28,1,7,2.3,21,7,0,,0,0
231,Kalen Ballage,MIA,24,RB,4,2,10,3,29,2,-5,-1.7,34,11.3,0,,3,30
232,Nick Bawden,DET,23,,4,0,4,3,14,1,-1,-0.3,15,5,0,,0,0
233,Kendrick Bourne,SFO,24,,3,0,7,3,35,1,18,6,17,5.7,0,,1,14.3
234,Matt Breida,SFO,24,RB,3,2,5,3,31,2,4,1.3,27,9,0,,1,20
235,Deon Cain,IND,23,WR,4,2,11,3,45,3,38,12.7,7,2.3,0,,0,0
236,Derek Carrier,OAK,29,te,4,1,5,3,33,1,15,5,18,6,0,,1,20
237,Cody Core,NYG,25,,4,0,5,3,28,2,25,8.3,3,1,0,,0,0
238,Keke Coutee,HOU,22,WR,3,2,7,3,18,0,10,3.3,8,2.7,1,3,0,0
239,Patrick DiMarco,BUF,30,FB,4,2,3,3,12,,10,3.3,2,0.7,0,,0,0
240,Chase Edmonds,ARI,23,rb,4,1,5,3,25,1,-1,-0.3,26,8.7,1,3,1,20
241,Gus Edwards,BAL,24,,4,0,3,3,23,1,-3,-1,26,8.7,0,,0,0
242,Devin Funchess,IND,25,wr,1,1,5,3,32,2,26,8.7,6,2,0,,1,20
243,Derrius Guice,WAS,22,rb,1,1,3,3,20,1,-1,-0.3,21,7,0,,0,0
244,Justice Hill,BAL,22,,4,0,7,3,19,1,-1,-0.3,20,6.7,0,,0,0
245,Dontrell Hilliard,CLE,24,,3,0,5,3,41,2,3,1,38,12.7,0,,0,0
246,Chris Hogan,CAR,32,,4,0,5,3,24,1,17,5.7,7,2.3,0,,0,0
247,Allen Hurns,MIA,28,wr,3,1,6,3,41,1,38,12.7,3,1,0,,0,0
248,Josh Jacobs,OAK,21,RB,4,4,5,3,57,2,8,2.7,49,16.3,2,1.5,1,20
249,Ronald Jones,TAM,22,,4,0,3,3,71,3,2,0.7,69,23,2,1.5,0,0
250,T.J. Jones,NYG,27,,3,0,4,3,38,2,15,5,23,7.7,0,,0,0
251,Lance Kendricks,LAC,31,te,2,1,5,3,50,3,43,14.3,7,2.3,0,,0,0
252,Isaiah McKenzie,BUF,24,,4,0,3,3,49,2,12,4,37,12.3,0,,0,0
253,J.D. McKissic,DET,26,rb,4,1,4,3,35,0,-3,-1,38,12.7,0,,0,0
254,Jakobi Meyers,NWE,23,,3,0,4,3,60,3,35,11.7,25,8.3,2,1.5,0,0
255,Donte Moncrief,PIT,26,WR,3,2,11,3,7,,4,1.3,3,1,0,,4,36.4
256,Ty Montgomery,NYJ,26,,3,0,4,3,15,0,3,1,12,4,1,3,0,0
257,Nick O'Leary,MIA,27,te,4,1,3,3,34,1,19,6.3,15,5,0,,0,0
258,Cordarrelle Patterson,CHI,28,WR,4,3,5,3,12,0,0,0,12,4,0,,0,0
259,Breshad Perriman,TAM,26,,4,0,12,3,16,3,16,5.3,0,0,0,,1,8.3
260,Adrian Peterson,WAS,34,RB,3,3,5,3,4,1,-8,-2.7,12,4,0,,0,0
261,Russell Shepard,NYG,29,,3,0,8,3,25,1,12,4,13,4.3,0,,1,12.5
262,Steven Sims,WAS,22,,4,0,3,3,27,2,-5,-1.7,32,10.7,1,3,0,0
263,Wendell Smallwood,WAS,25,,4,0,3,3,23,1,9,3,14,4.7,0,,0,0
264,Tommy Sweeney,BUF,24,te,4,1,6,3,38,1,26,8.7,12,4,0,,0,0
265,Robert Tonyan,GNB,25,te,4,1,5,3,43,2,31,10.3,12,4,0,,0,0
266,Danny Vitale,GNB,26,FB,4,2,4,3,42,1,24,8,18,6,0,,0,0
267,Mark Walton,MIA,22,,3,0,4,3,23,1,7,2.3,16,5.3,0,,0,0
268,Maxx Williams,ARI,25,te,4,1,3,3,57,3,28,9.3,29,9.7,0,,0,0
269,Ameer Abdullah,MIN,26,,4,0,4,2,14,1,-4,-2,18,9,0,,0,0
270,JJ Arcega-Whiteside,PHI,23,wr,4,1,7,2,14,,9,4.5,5,2.5,0,,1,14.3
271,Tavon Austin,DAL,29,,2,0,2,2,13,1,11,5.5,2,1,0,,0,0
