Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
66,Deebo Samuel,SFO,23,WR,2,2,10,8,104,4,15,1.9,89,11.1,1,8,1,10
67,Adam Thielen,MIN,29,WR,2,2,11,8,118,4,97,12.1,21,2.6,1,8,0,0
68,James White,NWE,27,,2,0,11,8,75,5,2,0.3,73,9.1,0,,0,0
69,Danny Amendola,DET,34,WR,2,1,14,7,104,5,61,8.7,43,6.1,0,,0,0
70,Robby Anderson,NYJ,26,WR,2,2,13,7,104,4,99,14.1,5,0.7,0,,0,0
71,Saquon Barkley,NYG,22,RB,2,2,13,7,47,1,0,0,47,6.7,1,7,0,0
72,Rex Burkhead,NWE,29,,2,0,10,7,88,4,35,5,53,7.6,0,,0,0
73,Nick Chubb,CLE,24,RB,2,2,8,7,46,3,6,0.9,40,5.7,2,3.5,1,12.5
74,James Conner,PIT,24,RB,2,2,8,7,56,1,-3,-0.4,59,8.4,1,7,0,0
75,Vernon Davis,WAS,35,TE,2,0,11,7,88,2,23,3.3,65,9.3,2,3.5,0,0
76,Phillip Dorsett,NWE,26,,2,0,7,7,134,5,110,15.7,24,3.4,0,,0,0
77,Kenyan Drake,MIA,25,,2,0,9,7,44,2,16,2.3,28,4,0,,0,0
78,Ted Ginn,NOR,34,WR,2,2,7,7,101,5,89,12.7,12,1.7,0,,0,0
79,T.J. Hockenson,DET,22,TE,2,2,12,7,138,4,82,11.7,56,8,0,,0,0
80,David Johnson,ARI,28,RB,2,2,8,7,55,2,38,5.4,17,2.4,0,,1,12.5
81,Jarvis Landry,CLE,27,WR,2,2,14,7,99,3,78,11.1,21,3,0,,2,14.3
82,D.K. Metcalf,SEA,22,WR,2,2,13,7,150,6,121,17.3,29,4.1,1,7,0,0
83,Paul Richardson,WAS,27,WR,2,1,10,7,52,3,43,6.1,9,1.3,0,,1,10
84,Demarcus Robinson,KAN,25,WR,2,1,8,7,172,5,152,21.7,20,2.9,0,,0,0
85,Geoff Swaim,JAX,26,,2,0,8,7,31,,7,1,24,3.4,0,,0,0
86,Ryan Switzer,PIT,25,,2,0,10,7,29,2,12,1.7,17,2.4,0,,0,0
87,Marquez Valdes-Scantling,GNB,25,WR,2,2,12,7,71,3,67,9.6,4,0.6,0,,0,0
88,Preston Williams,MIA,22,WR,2,2,11,7,87,5,75,10.7,12,1.7,2,3.5,1,9.1
89,Jason Witten,DAL,37,TE,2,2,8,7,40,3,14,2,26,3.7,0,,0,0
90,A.J. Brown,TEN,22,WR,2,2,9,6,125,3,61,10.2,64,10.7,2,3,1,11.1
91,Mike Davis,CHI,26,RB,2,1,7,6,17,1,-8,-1.3,25,4.2,0,,0,0
92,Will Dissly,SEA,23,TE,2,2,7,6,62,5,46,7.7,16,2.7,0,,0,0
93,Mike Evans,TAM,26,WR,2,2,13,6,89,5,82,13.7,7,1.2,0,,0,0
94,Noah Fant,DEN,22,TE,2,2,8,6,62,4,49,8.2,13,2.2,0,,0,0
95,Devonta Freeman,ATL,27,RB,2,2,8,6,54,1,13,2.2,41,6.8,0,,0,0
96,Royce Freeman,DEN,23,,2,0,8,6,53,3,11,1.8,42,7,2,3,0,0
97,Will Fuller,HOU,25,WR,2,2,10,6,109,4,98,16.3,11,1.8,0,,1,10
98,Tyler Higbee,LAR,26,TE,2,2,8,6,41,3,17,2.8,24,4,0,,0,0
99,KeeSean Johnson,ARI,23,WR,2,1,12,6,77,4,73,12.2,4,0.7,0,,0,0
100,Cody Latimer,NYG,27,WR,2,2,13,6,104,5,85,14.2,19,3.2,0,,0,0
101,Hunter Renfrow,OAK,24,,2,0,11,6,43,3,21,3.5,22,3.7,0,,0,0
102,Sterling Shepard,NYG,26,WR,1,1,7,6,42,3,11,1.8,31,5.2,1,6,0,0
103,Dede Westbrook,JAX,26,WR,2,2,11,6,33,2,11,1.8,22,3.7,1,6,0,0
104,Dalvin Cook,MIN,24,RB,2,2,5,5,46,1,-3,-0.6,49,9.8,0,,0,0
105,Brandin Cooks,LAR,26,WR,2,2,10,5,113,5,96,19.2,17,3.4,0,,1,10
106,Alex Erickson,CIN,27,,2,0,7,5,42,2,37,7.4,5,1,0,,0,0
107,Josh Gordon,NWE,28,WR,2,2,9,5,92,3,61,12.2,31,6.2,3,1.7,0,0
108,Nyheim Hines,IND,23,RB,2,1,6,5,9,0,-18,-3.6,27,5.4,1,5,0,0
109,Mack Hollins,PHI,26,,2,0,8,5,50,2,32,6.4,18,3.6,0,,0,0
110,Alshon Jeffery,PHI,29,WR,2,2,7,5,49,4,39,7.8,10,2,0,,0,0
111,D'Ernest Johnson,CLE,23,,2,0,6,5,65,1,27,5.4,38,7.6,1,5,0,0
112,Aaron Jones,GNB,25,RB,2,2,7,5,34,2,2,0.4,32,6.4,0,,0,0
113,Joe Mixon,CIN,23,RB,2,2,8,5,17,0,-8,-1.6,25,5,0,,0,0
114,Dare Ogunbowale,TAM,25,,2,0,7,5,42,,10,2,32,6.4,1,5,0,0
115,Devin Singletary,BUF,22,RB,2,1,6,5,28,0,-1,-0.2,29,5.8,0,,1,16.7
116,Tre'Quan Smith,NOR,23,WR,2,1,5,5,75,5,37,7.4,38,7.6,2,2.5,0,0
117,Darren Sproles,PHI,36,RB,2,1,6,5,21,1,-1,-0.2,22,4.4,0,,1,16.7
118,Kenny Stills,HOU,27,,2,0,6,5,75,4,60,12,15,3,0,,0,0
119,Jamaal Williams,GNB,24,,2,0,6,5,28,2,-16,-3.2,44,8.8,1,5,0,0
120,Mike Williams,LAC,25,WR,2,2,8,5,112,4,102,20.4,10,2,0,,1,12.5
121,Geronimo Allison,GNB,25,,2,0,5,4,25,1,9,2.3,16,4,0,,0,0
122,Nick Boyle,BAL,26,TE,2,2,6,4,40,3,21,5.3,19,4.8,0,,0,0
123,Cameron Brate,TAM,28,TE,2,0,4,4,18,1,9,2.3,9,2.3,0,,0,0
124,Antonio Brown,NWE,31,,1,0,8,4,56,3,49,12.3,7,1.8,1,4,0,0
125,Jared Cook,NOR,32,,2,0,10,4,62,4,39,9.8,23,5.8,1,4,2,20
126,Eric Ebron,IND,26,TE,2,0,7,4,33,3,17,4.3,16,4,0,,1,14.3
127,Gerald Everett,LAR,25,,2,0,6,4,28,3,7,1.8,21,5.3,2,2,0,0
128,Marquise Goodwin,SFO,29,WR,2,2,6,4,84,3,66,16.5,18,4.5,0,,0,0
129,Jakeem Grant,MIA,27,,2,0,10,4,19,1,-5,-1.3,24,6,0,,1,10
130,Ryan Grant,OAK,29,WR,2,1,9,4,14,1,9,2.3,5,1.3,0,,0,0
131,Todd Gurley,LAR,25,RB,2,2,5,4,8,1,-5,-1.3,13,3.3,0,,1,20
132,DaeSean Hamilton,DEN,24,,2,0,10,4,20,2,12,3,8,2,0,,1,10
133,Mecole Hardman,KAN,21,WR,2,1,7,4,61,2,43,10.8,18,4.5,0,,1,14.3
134,Justin Hardy,ATL,28,,2,0,6,4,41,2,23,5.8,18,4.5,0,,1,16.7
135,Hunter Henry,LAC,25,TE,1,1,5,4,60,3,39,9.8,21,5.3,0,,0,0
136,Jeff Heuerman,DEN,27,TE,2,2,5,4,21,,8,2,13,3.3,0,,0,0
137,O.J. Howard,TAM,25,TE,2,2,5,4,32,2,24,6,8,2,0,,1,20
138,Hayden Hurst,BAL,26,,2,0,4,4,42,3,26,6.5,16,4,0,,0,0
139,Jesse James,DET,25,TE,2,1,5,4,33,2,8,2,25,6.3,0,,0,0
140,Blake Jarwin,DAL,25,TE,2,1,4,4,61,2,48,12,13,3.3,0,,0,0
141,Diontae Johnson,PIT,23,,2,0,9,4,42,1,18,4.5,24,6,0,,2,22.2
142,Duke Johnson,HOU,26,,2,0,6,4,33,1,4,1,29,7.3,0,,0,0
143,Kerryon Johnson,DET,22,RB,2,2,5,4,60,3,4,1,56,14,2,2,1,20
144,Dion Lewis,TEN,29,,2,0,5,4,11,0,-9,-2.3,20,5,1,4,1,20
145,LeSean McCoy,KAN,31,,2,0,4,4,12,1,-8,-2,20,5,0,,0,0
146,Raheem Mostert,SFO,27,,2,0,5,4,68,3,-5,-1.3,73,18.3,0,,0,0
147,David Njoku,CLE,23,TE,2,1,7,4,37,3,18,4.5,19,4.8,0,,2,28.6
148,Damion Ratley,CLE,24,WR,2,1,5,4,67,3,43,10.8,24,6,1,4,0,0
149,Miles Sanders,PHI,22,RB,2,1,6,4,11,1,-7,-1.8,18,4.5,0,,0,0
150,Adam Shaheen,CHI,25,TE,2,1,5,4,30,1,12,3,18,4.5,1,4,0,0
151,C.J. Uzomah,CIN,26,TE,2,2,5,4,66,3,16,4,50,12.5,0,,0,0
152,James Washington,PIT,23,WR,2,1,9,4,74,4,57,14.3,17,4.3,0,,0,0
153,Damion Willis,CIN,22,WR,2,2,8,4,36,2,31,7.8,5,1.3,0,,2,25
154,Jordan Akins,HOU,27,,2,0,5,3,42,2,20,6.7,22,7.3,1,3,0,0
155,Peyton Barber,TAM,25,RB,2,2,5,3,19,0,2,0.7,17,5.7,1,3,1,20
156,Giovani Bernard,CIN,28,,2,0,6,3,49,1,-3,-1,52,17.3,1,3,0,0
157,Derek Carrier,OAK,29,TE,2,1,5,3,33,1,15,5,18,6,0,,1,20
158,Cody Core,NYG,25,,2,0,5,3,28,2,25,8.3,3,1,0,,0,0
159,Corey Davis,TEN,24,WR,2,1,8,3,38,1,19,6.3,19,6.3,0,,0,0
160,Stefon Diggs,MIN,26,WR,2,2,9,3,86,2,74,24.7,12,4,0,,1,11.1
161,Patrick DiMarco,BUF,30,FB,2,1,3,3,12,,10,3.3,2,0.7,0,,0,0
162,Jack Doyle,IND,29,TE,2,2,5,3,41,2,10,3.3,31,10.3,0,,1,20
163,Ezekiel Elliott,DAL,24,RB,2,2,4,3,19,1,-8,-2.7,27,9,1,3,1,25
164,Devin Funchess,IND,25,WR,1,1,5,3,32,2,26,8.7,6,2,0,,1,20
165,Taylor Gabriel,CHI,28,WR,2,1,7,3,35,2,20,6.7,15,5,0,,0,0
166,Wayne Gallman,NYG,25,,2,0,4,3,24,1,0,0,24,8,0,,0,0
167,Mike Gesicki,MIA,24,,2,0,8,3,42,1,25,8.3,17,5.7,0,,0,0
168,Jimmy Graham,GNB,33,,2,0,7,3,30,2,21,7,9,3,0,,0,0
169,Ryan Griffin,NYJ,29,TE,2,2,5,3,10,1,-2,-0.7,12,4,1,3,0,0
170,Derrius Guice,WAS,22,RB,1,1,3,3,20,1,-1,-0.3,21,7,0,,0,0
171,Derrick Henry,TEN,25,RB,2,2,5,3,87,1,-11,-3.7,98,32.7,0,,1,20
172,Taysom Hill,NOR,29,,2,0,5,3,25,2,21,7,4,1.3,0,,1,20
173,Jordan Howard,PHI,25,,2,0,4,3,19,0,5,1.7,14,4.7,0,,0,0
174,Adam Humphries,TEN,26,,2,0,3,3,4,1,-1,-0.3,5,1.7,0,,0,0
175,T.J. Jones,NYG,27,,1,0,4,3,38,2,15,5,23,7.7,0,,0,0
176,Zay Jones,BUF,24,WR,2,1,7,3,32,2,29,9.7,3,1,0,,1,14.3
177,Donte Moncrief,PIT,26,WR,2,2,11,3,7,,4,1.3,3,1,0,,4,36.4
178,Ty Montgomery,NYJ,26,,2,0,3,3,15,0,3,1,12,4,1,3,0,0
179,Latavius Murray,NOR,29,,2,0,4,3,20,1,-14,-4.7,34,11.3,2,1.5,0,0
180,DeVante Parker,MIA,26,WR,2,2,14,3,75,3,75,25,0,0,0,,1,7.1
181,C.J. Prosise,SEA,25,,2,0,3,3,13,0,3,1,10,3.3,0,,0,0
182,Chester Rogers,IND,25,,2,0,4,3,24,2,-5,-1.7,29,9.7,0,,0,0
183,Kyle Rudolph,MIN,30,TE,2,2,6,3,9,1,1,0.3,8,2.7,1,3,0,0
184,Devin Smith,DAL,27,,2,0,3,3,74,2,56,18.7,18,6,0,,0,0
185,Ito Smith,ATL,24,,2,0,4,3,22,0,0,0,22,7.3,1,3,0,0
186,Willie Snead,BAL,27,WR,2,1,4,3,46,2,45,15,1,0.3,1,3,1,25
187,Malik Turner,SEA,23,,2,0,3,3,54,2,23,7.7,31,10.3,0,,0,0
188,Nick Vannett,SEA,26,,2,0,3,3,29,1,26,8.7,3,1,0,,0,0
189,Jarius Wright,CAR,30,,2,0,7,3,29,2,19,6.3,10,3.3,0,,1,14.3
190,Kalen Ballage,MIA,24,RB,2,2,6,2,19,1,0,0,19,9.5,0,,2,33.3
191,Chad Beebe,MIN,25,,2,0,3,2,70,2,4,2,66,33,1,2,0,0
192,Josh Bellamy,NYJ,30,,2,0,3,2,20,1,10,5,10,5,0,,1,33.3
193,Travis Benjamin,LAC,30,WR,2,1,5,2,12,1,-3,-1.5,15,7.5,0,,1,20
194,Kendrick Bourne,SFO,24,,2,0,5,2,13,,6,3,7,3.5,0,,0,0
195,Miles Boykin,BAL,23,WR,2,2,4,2,16,2,11,5.5,5,2.5,0,,1,25
196,Ben Braunecker,CHI,25,,2,0,3,2,24,2,8,4,16,8,0,,0,0
197,Trey Burton,CHI,28,TE,1,1,3,2,5,,3,1.5,2,1,0,,1,33.3
198,Deon Cain,IND,23,WR,2,1,3,2,35,2,32,16,3,1.5,0,,0,0
199,Parris Campbell,IND,22,,2,0,2,2,13,1,8,4,5,2.5,0,,0,0
200,Charles Clay,ARI,30,,2,0,3,2,11,1,5,2.5,6,3,0,,0,0
201,Tevin Coleman,SFO,26,RB,1,1,3,2,33,1,1,0.5,32,16,0,,0,0
202,Keke Coutee,HOU,22,WR,1,1,4,2,7,,4,2,3,1.5,0,,0,0
203,Michael Crabtree,ARI,32,WR,1,1,3,2,13,,11,5.5,2,1,0,,0,0
204,Chase Edmonds,ARI,23,,2,0,3,2,15,,-4,-2,19,9.5,1,2,0,0
205,Rhett Ellison,NYG,31,TE,2,2,3,2,16,,7,3.5,9,4.5,1,2,0,0
206,Dallas Goedert,PHI,24,,1,0,3,2,16,,6,3,10,5,0,,1,33.3
207,Frank Gore,BUF,36,RB,2,1,2,2,15,0,1,0.5,14,7,0,,0,0
208,Virgil Green,LAC,31,TE,2,1,3,2,13,1,4,2,9,4.5,0,,0,0
209,Kelvin Harmon,WAS,23,WR,2,1,2,2,31,2,26,13,5,2.5,0,,0,0
210,Rashard Higgins,CLE,25,WR,1,1,3,2,46,2,37,18.5,9,4.5,0,,0,0
211,Tyreek Hill,KAN,25,WR,1,1,2,2,16,1,16,8,0,0,0,,0,0
212,Allen Hurns,MIA,28,,2,0,5,2,35,1,33,16.5,2,1,0,,0,0
213,Mark Ingram,BAL,30,RB,2,2,2,2,30,2,19,9.5,11,5.5,0,,0,0
214,Dontrelle Inman,LAC,30,,2,0,3,2,33,1,22,11,11,5.5,0,,0,0
215,Justin Jackson,LAC,24,,2,0,4,2,9,0,-6,-3,15,7.5,0,,0,0
216,Richie James,SFO,24,,2,0,6,2,46,2,34,17,12,6,0,,0,0
217,Ty Johnson,DET,,,2,0,2,2,6,0,5,2.5,1,0.5,0,,0,0
218,Dawson Knox,BUF,23,,2,0,6,2,19,1,17,8.5,2,1,0,,3,50
219,Matt LaCosse,NWE,27,TE,1,1,2,2,33,2,22,11,11,5.5,0,,0,0
220,Marcedes Lewis,GNB,35,TE,2,2,4,2,14,,6,3,8,4,0,,0,0
221,Marlon Mack,IND,23,RB,2,1,3,2,12,0,1,0.5,11,5.5,0,,0,0
222,Isaiah McKenzie,BUF,24,,2,0,2,2,40,2,17,8.5,23,11.5,0,,0,0
223,J.D. McKissic,DET,26,,2,0,2,2,24,,1,0.5,23,11.5,0,,0,0
224,David Montgomery,CHI,22,RB,2,2,4,2,33,1,19,9.5,14,7,0,,0,0
225,Foster Moreau,OAK,22,TE,2,1,2,2,20,,7,3.5,13,6.5,1,2,0,0
226,Breshad Perriman,TAM,26,,2,0,9,2,10,2,10,5,0,0,0,,1,11.1
227,Adrian Peterson,WAS,34,RB,1,1,2,2,7,1,1,0.5,6,3,0,,0,0
228,Patrick Ricard,BAL,25,FB,2,1,2,2,4,1,0,0,4,2,0,,0,0
229,Jalen Richard,OAK,26,,2,0,3,2,2,,-3,-1.5,5,2.5,0,,1,33.3
230,Drew Sample,CIN,23,,2,0,3,2,25,1,13,6.5,12,6,0,,0,0
231,Jaylen Samuels,PIT,23,,2,0,3,2,15,1,-6,-3,21,10.5,0,,1,33.3
232,Tajae Sharpe,TEN,25,,2,0,4,2,24,1,24,12,0,0,0,,0,0
233,Russell Shepard,NYG,29,,2,0,3,2,19,1,6,3,13,6.5,0,,0,0
234,Wendell Smallwood,WAS,25,,2,0,2,2,9,1,4,2,5,2.5,0,,0,0
235,Jeremy Sprinkle,WAS,25,TE,2,2,2,2,19,2,7,3.5,12,6,0,,0,0
236,Tommy Sweeney,BUF,24,TE,2,1,3,2,35,1,24,12,11,5.5,0,,0,0
237,DeAndre Washington,OAK,26,,2,0,2,2,26,2,9,4.5,17,8.5,0,,0,0
238,Maxx Williams,ARI,25,,2,0,2,2,36,2,22,11,14,7,0,,0,0
239,Albert Wilson,MIA,27,,1,0,4,2,13,1,5,2.5,8,4,0,,1,25
240,Mo Alie-Cox,IND,26,,2,0,2,1,3,,3,3,0,0,0,,0,0
241,JJ Arcega-Whiteside,PHI,23,,2,0,4,1,4,,4,4,0,0,0,,0,0
242,Tavon Austin,DAL,29,,1,0,1,1,8,1,6,6,2,2,0,,0,0
243,Nick Bawden,DET,23,,2,0,1,1,0,,-1,-1,1,1,0,,0,0
244,Blake Bell,KAN,28,TE,2,1,2,1,7,,7,7,0,0,0,,0,0
245,Matt Breida,SFO,24,RB,2,1,2,1,11,1,0,0,11,11,0,,0,0
246,Malcolm Brown,LAR,26,,2,0,1,1,10,0,6,6,4,4,0,,0,0
247,DeAndre Carter,HOU,26,WR,2,1,1,1,-1,,-4,-4,3,3,0,,0,0
248,Trevor Davis,GNB,26,,2,0,1,1,28,1,18,18,10,10,0,,0,0
249,Quincy Enunwa,NYJ,27,WR,1,1,3,1,-4,,0,0,-4,-4,0,,0,0
250,Darren Fells,HOU,33,TE,2,2,4,1,9,1,2,2,7,7,0,,0,0
251,Troy Fumagalli,DEN,24,TE,2,1,1,1,7,,5,5,2,2,0,,0,0
252,Russell Gage,ATL,23,,2,0,3,1,13,1,13,13,0,0,0,,0,0
253,Demetrius Harris,CLE,28,,2,0,2,1,4,,4,4,0,0,0,,1,50
254,Deonte Harris,NOR,22,,2,0,1,1,-7,,-4,-4,-3,-3,1,1,0,0
255,Dwayne Harris,OAK,32,,2,0,1,1,7,,0,0,7,7,0,,0,0
256,Josh Hill,NOR,29,TE,2,2,1,1,-2,,-4,-4,2,2,0,,0,0
257,Justice Hill,BAL,22,,2,0,2,1,10,1,-1,-1,11,11,0,,0,0
258,Dontrell Hilliard,CLE,24,,1,0,2,1,14,1,4,4,10,10,0,,0,0
259,Chris Hogan,CAR,32,,2,0,2,1,12,1,10,10,2,2,0,,0,0
260,Carlos Hyde,HOU,29,RB,2,2,1,1,2,0,-2,-2,4,4,1,1,0,0
261,Ryan Izzo,NWE,24,TE,2,1,2,1,3,,2,2,1,1,0,,0,0
262,Josh Jacobs,OAK,21,RB,2,2,1,1,28,1,4,4,24,24,2,0.5,0,0
263,Darius Jennings,TEN,27,,2,0,1,1,11,1,7,7,4,4,0,,0,0
264,Ronald Jones,TAM,22,,2,0,1,1,18,1,-1,-1,19,19,1,1,0,0
265,Kyle Juszczyk,SFO,28,RB,2,2,2,1,5,1,1,1,4,4,0,,0,0
266,Jake Kumerow,GNB,27,,2,0,1,1,12,,6,6,6,6,0,,0,0
267,Jakobi Meyers,NWE,23,,1,0,1,1,22,1,17,17,5,5,1,1,0,0
268,Anthony Miller,CHI,25,,2,0,2,1,2,,-4,-4,6,6,0,,0,0
269,Nick O'Leary,MIA,27,TE,2,1,1,1,6,,3,3,3,3,0,,0,0
270,Cordarrelle Patterson,CHI,28,WR,2,1,3,1,3,0,-2,-2,5,5,0,,0,0
271,Rashaad Penny,SEA,23,,2,0,1,1,3,0,-5,-5,8,8,0,,0,0
272,Dante Pettis,SFO,24,,2,0,1,1,7,0,6,6,1,1,0,,0,0
273,Tony Pollard,DAL,22,,2,0,1,1,3,0,2,2,1,1,0,,0,0
274,David Quessenberry,TEN,29,,2,0,1,1,1,1,1,1,0,0,0,,0,0
275,Seth Roberts,BAL,28,,2,0,1,1,10,,5,5,5,5,0,,0,0
276,Anthony Sherman,KAN,31,,2,0,1,1,15,1,-4,-4,19,19,0,,0,0
277,Steven Sims,WAS,22,,2,0,1,1,3,,-3,-3,6,6,0,,0,0
278,Jonnu Smith,TEN,24,TE,2,2,1,1,7,0,2,2,5,5,0,,0,0
279,Lee Smith,BUF,32,TE,2,2,1,1,8,1,6,6,2,2,0,,0,0
280,Irv Smith Jr.,MIN,21,TE,2,1,2,1,-1,,-2,-2,1,1,0,,0,0
281,Durham Smythe,MIA,24,TE,2,2,1,1,24,1,24,24,0,0,0,,0,0
282,Luke Stocker,ATL,31,TE,2,2,2,1,4,,0,0,4,4,0,,0,0
