Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
22,Emmanuel Sanders,DEN,32,WR,3,3,24,18,194,9,134,7.4,60,3.3,0,,0,0
23,Cole Beasley,BUF,30,WR,3,2,23,17,171,7,96,5.6,75,4.4,1,17,2,8.7
24,Julian Edelman,NWE,33,WR,3,3,25,17,196,10,120,7.1,76,4.5,2,8.5,2,8
25,Zach Ertz,PHI,29,TE,3,3,30,17,190,8,135,7.9,55,3.2,0,,1,3.3
26,Alvin Kamara,NOR,24,RB,3,3,21,17,179,7,2,0.1,177,10.4,6,2.8,0,0
27,Travis Kelce,KAN,30,TE,3,3,25,17,284,13,200,11.8,84,4.9,0,,2,8
28,George Kittle,SFO,26,TE,3,3,21,17,165,9,75,4.4,90,5.3,0,,0,0
29,D.J. Moore,CAR,22,WR,3,3,26,17,217,11,143,8.4,74,4.4,0,,0,0
30,Allen Robinson,CHI,26,WR,3,2,27,17,203,11,157,9.2,46,2.7,2,8.5,1,3.7
31,Amari Cooper,DAL,25,WR,3,3,21,16,238,12,186,11.6,52,3.3,0,,3,14.3
32,Terry McLaurin,WAS,23,WR,3,3,24,16,257,13,205,12.8,52,3.3,1,16,1,4.2
33,Greg Olsen,CAR,34,TE,3,3,25,16,221,12,156,9.8,65,4.1,1,16,1,4
34,Courtland Sutton,DEN,24,WR,3,2,23,16,247,14,164,10.3,83,5.2,1,16,0,0
35,Chris Thompson,WAS,29,,3,0,23,16,195,6,20,1.3,175,10.9,0,,1,4.3
36,Delanie Walker,TEN,35,TE,3,2,21,16,158,10,119,7.4,39,2.4,0,,1,4.8
37,Davante Adams,GNB,27,WR,3,3,21,15,198,13,147,9.8,51,3.4,1,15,0,0
38,DJ Chark,JAX,23,WR,3,3,18,15,277,9,224,14.9,53,3.5,0,,0,0
39,Marvin Jones,DET,29,WR,3,3,19,15,200,10,184,12.3,16,1.1,0,,0,0
40,Christian McCaffrey,CAR,23,RB,3,3,21,15,132,7,33,2.2,99,6.6,1,15,0,0
41,Paul Richardson,WAS,27,WR,3,2,19,15,135,8,110,7.3,25,1.7,0,,1,5.3
42,Mohamed Sanu,ATL,30,WR,3,2,19,15,148,9,87,5.8,61,4.1,1,15,0,0
43,Marquise Brown,BAL,22,WR,3,3,27,14,282,9,164,11.7,118,8.4,2,7,0,0
44,Mike Evans,TAM,26,WR,3,3,28,14,279,12,254,18.1,25,1.8,0,,0,0
45,Leonard Fournette,JAX,24,RB,3,3,20,14,94,5,-3,-0.2,97,6.9,0,,1,5
46,Chris Godwin,TAM,23,WR,3,3,19,14,214,11,147,10.5,67,4.8,1,14,0,0
47,Kenny Golladay,DET,26,WR,3,3,27,14,176,11,150,10.7,26,1.9,0,,2,7.4
48,JuJu Smith-Schuster,PIT,23,WR,3,3,23,14,243,9,121,8.6,122,8.7,0,,0,0
49,Tyrell Williams,OAK,27,WR,3,3,17,14,180,11,139,9.9,41,2.9,0,,0,0
50,Rex Burkhead,NWE,29,rb,3,1,17,13,110,5,43,3.3,67,5.2,1,13,0,0
51,Brandin Cooks,LAR,26,WR,3,3,22,13,225,12,168,12.9,57,4.4,0,,2,9.1
52,Phillip Dorsett,NWE,26,,3,0,14,13,187,8,138,10.6,49,3.8,0,,0,0
53,Michael Gallup,DAL,23,WR,2,2,15,13,226,9,135,10.4,91,7,2,6.5,0,0
54,David Johnson,ARI,28,RB,3,3,17,13,83,4,30,2.3,53,4.1,0,,1,5.9
55,Trey Quinn,WAS,24,WR,3,2,20,13,99,6,57,4.4,42,3.2,0,,0,0
56,Calvin Ridley,ATL,25,WR,3,2,17,13,175,11,144,11.1,31,2.4,2,6.5,1,5.9
57,John Ross,CIN,25,WR,3,3,26,13,292,9,142,10.9,150,11.5,3,4.3,4,15.4
58,Curtis Samuel,CAR,23,WR,3,3,24,13,176,9,123,9.5,53,4.1,1,13,2,8.3
59,Sterling Shepard,NYG,26,WR,2,2,16,13,142,6,70,5.4,72,5.5,4,3.3,0,0
60,Marquez Valdes-Scantling,GNB,25,WR,3,3,21,13,170,5,158,12.2,12,0.9,0,,1,4.8
61,Robert Woods,LAR,27,WR,3,3,23,13,143,6,73,5.6,70,5.4,1,13,1,4.3
62,Damiere Byrd,ARI,26,WR,3,3,18,12,96,5,64,5.3,32,2.7,1,12,1,5.6
63,Tarik Cohen,CHI,24,RB,3,2,19,12,82,4,14,1.2,68,5.7,1,12,3,15.8
64,Chris Conley,JAX,27,WR,3,2,15,12,200,10,151,12.6,49,4.1,1,12,1,6.7
65,Will Dissly,SEA,23,TE,3,3,14,12,124,8,90,7.5,34,2.8,0,,0,0
66,Phillip Lindsay,DEN,25,RB,3,3,18,12,102,6,1,0.1,101,8.4,0,,2,11.1
67,Danny Amendola,DET,34,WR,3,2,19,11,141,7,75,6.8,66,6,1,11,0,0
68,Saquon Barkley,NYG,22,RB,3,3,18,11,74,2,13,1.2,61,5.5,1,11,1,5.6
69,Nick Chubb,CLE,24,RB,3,3,15,11,81,4,4,0.4,77,7,2,5.5,1,6.7
70,Randall Cobb,DAL,29,,3,0,15,11,116,6,39,3.5,77,7,1,11,1,6.7
71,James Conner,PIT,24,RB,3,3,13,11,70,2,-9,-0.8,79,7.2,2,5.5,0,0
72,Bennie Fowler,NYG,28,WR,3,2,17,11,96,5,81,7.4,15,1.4,0,,1,5.9
73,Will Fuller,HOU,25,WR,3,3,17,11,160,8,141,12.8,19,1.7,0,,1,5.9
74,Josh Gordon,NWE,28,WR,3,3,20,11,175,6,122,11.1,53,4.8,3,3.7,1,5
75,Deebo Samuel,SFO,23,WR,3,2,14,11,147,6,46,4.2,101,9.2,1,11,2,14.3
76,Adam Thielen,MIN,29,WR,3,3,16,11,173,6,133,12.1,40,3.6,1,11,0,0
77,Dede Westbrook,JAX,26,WR,3,3,20,11,79,3,31,2.8,48,4.4,1,11,2,10
78,Preston Williams,MIA,22,WR,3,3,23,11,155,9,139,12.6,16,1.5,2,5.5,2,8.7
79,Robby Anderson,NYJ,26,WR,3,3,18,10,115,4,106,10.6,9,0.9,1,10,0,0
80,Chris Carson,SEA,25,RB,3,3,11,10,59,2,-49,-4.9,108,10.8,4,2.5,1,9.1
81,Kenyan Drake,MIA,25,rb,3,1,15,10,78,4,14,1.4,64,6.4,0,,1,6.7
82,Royce Freeman,DEN,23,,3,0,13,10,63,3,3,0.3,60,6,2,5,0,0
83,Jarvis Landry,CLE,27,WR,3,3,23,10,161,6,113,11.3,48,4.8,0,,2,8.7
84,Vance McDonald,PIT,29,TE,3,3,13,10,88,5,27,2.7,61,6.1,0,,1,7.7
85,James O'Shaughnessy,JAX,27,TE,3,3,12,10,78,4,27,2.7,51,5.1,1,10,0,0
86,Demarcus Robinson,KAN,25,WR,3,2,12,10,215,7,195,19.5,20,2,0,,0,0
87,Jason Witten,DAL,37,TE,3,3,12,10,94,5,46,4.6,48,4.8,0,,0,0
88,Dalvin Cook,MIN,24,RB,3,3,10,9,79,3,-10,-1.1,89,9.9,0,,1,10
89,Vernon Davis,WAS,35,TE,3,1,15,9,118,4,29,3.2,89,9.9,2,4.5,0,0
90,Tyler Eifert,CIN,29,,3,0,11,9,54,4,43,4.8,11,1.2,0,,0,0
91,Noah Fant,DEN,22,TE,3,2,11,9,99,6,69,7.7,30,3.3,0,,0,0
92,Devonta Freeman,ATL,27,RB,3,3,12,9,61,1,9,1,52,5.8,0,,1,8.3
93,Taylor Gabriel,CHI,28,WR,3,2,14,9,110,7,80,8.9,30,3.3,0,,1,7.1
94,Ted Ginn,NOR,34,WR,3,2,12,9,116,5,104,11.6,12,1.3,0,,0,0
95,Mack Hollins,PHI,26,wr,3,1,15,9,112,6,81,9,31,3.4,0,,1,6.7
96,Adam Humphries,TEN,26,wr,3,1,12,9,97,6,68,7.6,29,3.2,0,,1,8.3
97,KeeSean Johnson,ARI,23,wr,3,1,16,9,90,4,85,9.4,5,0.6,0,,0,0
98,D.K. Metcalf,SEA,22,WR,3,3,19,9,217,8,179,19.9,38,4.2,1,9,0,0
99,Hunter Renfrow,OAK,24,,3,0,15,9,71,6,46,5.1,25,2.8,0,,0,0
100,Kenny Stills,HOU,27,,3,0,12,9,164,7,125,13.9,39,4.3,0,,0,0
101,Damien Williams,KAN,27,RB,2,2,11,9,87,5,1,0.1,86,9.6,2,4.5,0,0
102,Nick Boyle,BAL,26,TE,3,2,11,8,98,5,39,4.9,59,7.4,0,,0,0
103,Jakeem Grant,MIA,27,,3,0,18,8,46,2,16,2,30,3.8,0,,1,5.6
104,Nyheim Hines,IND,23,rb,3,1,10,8,35,2,-13,-1.6,48,6,1,8,0,0
105,T.J. Hockenson,DET,22,TE,3,2,16,8,139,4,82,10.3,57,7.1,0,,1,6.3
106,DeSean Jackson,PHI,33,WR,2,2,9,8,154,6,139,17.4,15,1.9,1,8,1,11.1
107,Dare Ogunbowale,TAM,25,,3,0,9,8,65,,26,3.3,39,4.9,1,8,0,0
108,C.J. Prosise,SEA,25,,3,0,8,8,51,1,13,1.6,38,4.8,0,,0,0
109,Geoff Swaim,JAX,26,,3,0,10,8,39,,9,1.1,30,3.8,0,,0,0
110,James White,NWE,27,,2,0,11,8,75,5,2,0.3,73,9.1,0,,0,0
111,Mike Williams,LAC,25,WR,3,3,15,8,157,7,134,16.8,23,2.9,0,,1,6.7
112,A.J. Brown,TEN,22,WR,3,3,14,7,129,3,67,9.6,62,8.9,2,3.5,1,7.1
113,Jack Doyle,IND,29,TE,3,3,9,7,87,5,28,4,59,8.4,0,,1,11.1
114,Eric Ebron,IND,26,te,3,0,11,7,80,5,45,6.4,35,5,0,,1,9.1
115,O.J. Howard,TAM,25,TE,3,3,9,7,98,5,82,11.7,16,2.3,0,,1,11.1
116,Diontae Johnson,PIT,23,wr,3,1,15,7,94,3,55,7.9,39,5.6,1,7,2,13.3
117,LeSean McCoy,KAN,31,rb,3,1,7,7,38,2,-12,-1.7,50,7.1,0,,0,0
118,Joe Mixon,CIN,23,RB,3,3,10,7,51,2,-11,-1.6,62,8.9,0,,0,0
119,Damion Ratley,CLE,24,wr,3,1,10,7,93,6,67,9.6,26,3.7,1,7,0,0
120,Ryan Switzer,PIT,25,,3,0,10,7,29,2,12,1.7,17,2.4,0,,0,0
121,Auden Tate,CIN,22,wr,2,1,12,7,94,3,53,7.6,41,5.9,1,7,0,0
122,Jamaal Williams,GNB,24,,3,0,8,7,55,3,-18,-2.6,73,10.4,1,7,0,0
123,Jordan Akins,HOU,27,,3,0,10,6,115,4,46,7.7,69,11.5,1,6,1,10
124,Cameron Brate,TAM,28,TE,3,1,7,6,25,2,15,2.5,10,1.7,0,,0,0
125,Trey Burton,CHI,28,TE,2,2,7,6,25,2,9,1.5,16,2.7,0,,1,14.3
126,Corey Davis,TEN,24,WR,3,2,12,6,82,4,57,9.5,25,4.2,0,,0,0
127,Mike Davis,CHI,26,rb,3,1,7,6,17,1,-8,-1.3,25,4.2,0,,0,0
128,Stefon Diggs,MIN,26,WR,3,3,12,6,101,3,87,14.5,14,2.3,0,,1,8.3
129,Alex Erickson,CIN,27,,3,0,8,6,55,3,43,7.2,12,2,0,,0,0
130,Gerald Everett,LAR,25,te,3,1,7,6,43,4,18,3,25,4.2,4,1.5,0,0
131,Darren Fells,HOU,33,TE,3,3,10,6,58,3,30,5,28,4.7,0,,1,10
132,Mike Gesicki,MIA,24,,3,0,11,6,51,1,30,5,21,3.5,0,,0,0
133,Marquise Goodwin,SFO,29,WR,3,3,8,6,125,5,102,17,23,3.8,0,,0,0
134,Mecole Hardman,KAN,21,wr,3,1,12,6,158,4,73,12.2,85,14.2,0,,1,8.3
135,Jeff Heuerman,DEN,27,TE,3,3,7,6,41,2,15,2.5,26,4.3,1,6,0,0
136,Tyler Higbee,LAR,26,TE,2,2,8,6,41,3,17,2.8,24,4,0,,0,0
137,Hayden Hurst,BAL,26,te,3,1,9,6,56,4,34,5.7,22,3.7,0,,0,0
138,Mark Ingram,BAL,30,RB,3,3,6,6,62,4,19,3.2,43,7.2,0,,0,0
139,Justin Jackson,LAC,24,,3,0,8,6,13,0,-17,-2.8,30,5,1,6,0,0
140,Duke Johnson,HOU,26,,3,0,9,6,55,2,-1,-0.2,56,9.3,6,1,0,0
141,Aaron Jones,GNB,25,RB,3,3,8,6,38,2,4,0.7,34,5.7,0,,0,0
142,Cody Latimer,NYG,27,WR,2,2,12,6,104,5,85,14.2,19,3.2,0,,0,0
143,DeVante Parker,MIA,26,WR,3,3,20,6,131,6,117,19.5,14,2.3,0,,2,10
144,Miles Sanders,PHI,22,RB,3,2,10,6,84,3,10,1.7,74,12.3,0,,0,0
145,Willie Snead,BAL,27,WR,3,2,9,6,93,5,76,12.7,17,2.8,1,6,1,11.1
146,James Washington,PIT,23,WR,3,2,13,6,88,4,56,9.3,32,5.3,0,,1,7.7
147,Geronimo Allison,GNB,25,,3,0,7,5,24,1,5,1,19,3.8,0,,1,14.3
148,Peyton Barber,TAM,25,RB,3,3,7,5,26,0,4,0.8,22,4.4,2,2.5,1,14.3
149,Giovani Bernard,CIN,28,,3,0,8,5,56,1,-4,-0.8,60,12,1,5,0,0
150,Parris Campbell,IND,22,,3,0,5,5,37,2,14,2.8,23,4.6,2,2.5,0,0
151,Jared Cook,NOR,32,te,3,1,12,5,69,4,46,9.2,23,4.6,1,5,3,25
152,Ezekiel Elliott,DAL,24,RB,3,3,7,5,33,2,-2,-0.4,35,7,1,5,1,14.3
153,Justin Hardy,ATL,28,,3,0,7,5,47,2,28,5.6,19,3.8,0,,1,14.3
154,Jesse James,DET,25,TE,3,2,6,5,46,3,21,4.2,25,5,0,,0,0
155,Blake Jarwin,DAL,25,te,3,1,7,5,64,2,50,10,14,2.8,0,,1,14.3
156,Alshon Jeffery,PHI,29,WR,2,2,7,5,49,4,39,7.8,10,2,0,,0,0
157,D'Ernest Johnson,CLE,23,,3,0,6,5,65,1,27,5.4,38,7.6,1,5,0,0
158,Kerryon Johnson,DET,22,RB,3,3,6,5,67,3,11,2.2,56,11.2,2,2.5,1,16.7
159,Zay Jones,BUF,24,wr,3,1,10,5,65,4,49,9.8,16,3.2,0,,1,10
160,Dawson Knox,BUF,23,,3,0,10,5,86,4,42,8.4,44,8.8,2,2.5,4,40
161,Dion Lewis,TEN,29,,3,0,6,5,18,1,-7,-1.4,25,5,2,2.5,1,16.7
162,David Montgomery,CHI,22,RB,3,2,7,5,47,2,10,2,37,7.4,1,5,0,0
163,Dante Pettis,SFO,24,wr,3,1,6,5,27,2,20,4,7,1.4,0,,0,0
164,Jalen Richard,OAK,26,,3,0,6,5,16,1,1,0.2,15,3,0,,1,16.7
165,Adam Shaheen,CHI,25,te,3,1,6,5,37,1,18,3.6,19,3.8,1,5,0,0
166,Devin Singletary,BUF,22,rb,2,1,6,5,28,0,-1,-0.2,29,5.8,0,,1,16.7
167,Devin Smith,DAL,27,wr,3,1,8,5,113,4,81,16.2,32,6.4,1,5,0,0
168,Tre'Quan Smith,NOR,23,wr,2,1,5,5,75,5,37,7.4,38,7.6,2,2.5,0,0
169,Darren Sproles,PHI,36,rb,3,1,7,5,21,1,-1,-0.2,22,4.4,0,,1,14.3
170,Malik Turner,SEA,23,,3,0,6,5,73,3,38,7.6,35,7,0,,0,0
171,Darrel Williams,KAN,24,,3,0,5,5,47,2,-9,-1.8,56,11.2,0,,0,0
172,Jarius Wright,CAR,30,wr,3,1,9,5,67,3,40,8,27,5.4,1,5,1,11.1
173,Travis Benjamin,LAC,30,WR,3,2,10,4,17,2,4,1,13,3.3,1,4,1,10
174,Antonio Brown,NWE,31,,1,0,8,4,56,3,49,12.3,7,1.8,1,4,0,0
175,Michael Crabtree,ARI,32,wr,2,1,5,4,22,,17,4.3,5,1.3,0,,0,0
176,Frank Gore,BUF,36,RB,3,2,4,4,28,1,-2,-0.5,30,7.5,0,,0,0
177,Ryan Grant,OAK,29,wr,2,1,9,4,14,1,9,2.3,5,1.3,0,,0,0
178,Ryan Griffin,NYJ,29,TE,3,3,6,4,15,1,0,0,15,3.8,1,4,0,0
179,Todd Gurley,LAR,25,RB,3,3,6,4,8,1,-5,-1.3,13,3.3,0,,1,16.7
180,DaeSean Hamilton,DEN,24,,3,0,10,4,20,2,12,3,8,2,0,,1,10
181,Derrick Henry,TEN,25,RB,3,3,7,4,89,1,-9,-2.3,98,24.5,0,,2,28.6
182,Hunter Henry,LAC,25,te,1,1,5,4,60,3,39,9.8,21,5.3,0,,0,0
183,Taysom Hill,NOR,29,,3,0,6,4,30,3,20,5,10,2.5,0,,1,16.7
184,Richie James,SFO,24,,3,0,8,4,68,3,56,14,12,3,0,,0,0
185,Kyle Juszczyk,SFO,28,RB,3,3,5,4,56,3,37,9.3,19,4.8,1,4,0,0
186,Marlon Mack,IND,23,RB,3,2,6,4,26,0,4,1,22,5.5,0,,0,0
187,Raheem Mostert,SFO,27,,3,0,6,4,68,3,-5,-1.3,73,18.3,0,,0,0
188,JJ Nelson,OAK,27,wr,2,1,5,4,36,1,21,5.3,15,3.8,0,,0,0
189,David Njoku,CLE,23,te,2,1,7,4,37,3,18,4.5,19,4.8,0,,2,28.6
190,Tony Pollard,DAL,22,,3,0,4,4,28,1,1,0.3,27,6.8,0,,0,0
191,Kyle Rudolph,MIN,30,TE,3,3,6,4,20,2,-2,-0.5,22,5.5,1,4,0,0
192,Tajae Sharpe,TEN,25,,3,0,7,4,94,3,87,21.8,7,1.8,0,,0,0
193,Irv Smith Jr.,MIN,21,te,3,1,5,4,59,2,30,7.5,29,7.3,0,,0,0
194,Jeremy Sprinkle,WAS,25,TE,3,3,6,4,38,3,20,5,18,4.5,0,,2,33.3
195,Luke Stocker,ATL,31,TE,3,3,6,4,16,,7,1.8,9,2.3,0,,0,0
196,C.J. Uzomah,CIN,26,TE,3,3,6,4,66,3,16,4,50,12.5,0,,0,0
197,Nick Vannett,SEA,26,te,3,1,5,4,38,1,35,8.8,3,0.8,0,,0,0
198,Damion Willis,CIN,22,WR,3,2,8,4,36,2,31,7.8,5,1.3,0,,2,25
199,Mo Alie-Cox,IND,26,,3,0,4,3,28,1,7,2.3,21,7,0,,0,0
200,Kalen Ballage,MIA,24,RB,3,2,9,3,29,2,-5,-1.7,34,11.3,0,,2,22.2
201,Kendrick Bourne,SFO,24,,3,0,8,3,35,1,18,6,17,5.7,0,,1,12.5
202,Matt Breida,SFO,24,RB,3,2,5,3,31,2,4,1.3,27,9,0,,1,20
203,Jaron Brown,SEA,29,WR,3,2,6,3,30,2,23,7.7,7,2.3,0,,0,0
204,Deon Cain,IND,23,wr,3,1,6,3,45,3,38,12.7,7,2.3,0,,0,0
205,Derek Carrier,OAK,29,te,3,1,5,3,33,1,15,5,18,6,0,,1,20
206,Charles Clay,ARI,30,te,3,1,4,3,20,2,9,3,11,3.7,0,,0,0
207,Cody Core,NYG,25,,3,0,5,3,28,2,25,8.3,3,1,0,,0,0
208,Patrick DiMarco,BUF,30,FB,3,2,3,3,12,,10,3.3,2,0.7,0,,0,0
209,Chase Edmonds,ARI,23,,3,0,5,3,25,1,-1,-0.3,26,8.7,1,3,1,20
210,Rhett Ellison,NYG,31,TE,3,3,4,3,19,,10,3.3,9,3,1,3,0,0
211,Devin Funchess,IND,25,wr,1,1,5,3,32,2,26,8.7,6,2,0,,1,20
212,Wayne Gallman,NYG,25,,3,0,5,3,24,1,0,0,24,8,0,,0,0
213,Jimmy Graham,GNB,33,,3,0,7,3,30,2,21,7,9,3,0,,0,0
214,Derrius Guice,WAS,22,rb,1,1,3,3,20,1,-1,-0.3,21,7,0,,0,0
215,Jordan Howard,PHI,25,,3,0,5,3,19,0,5,1.7,14,4.7,0,,1,20
216,Allen Hurns,MIA,28,wr,3,1,6,3,41,1,38,12.7,3,1,0,,0,0
217,Dontrelle Inman,LAC,30,,3,0,6,3,56,2,45,15,11,3.7,0,,0,0
218,Ty Johnson,DET,,,3,0,4,3,6,0,2,0.7,4,1.3,0,,0,0
219,T.J. Jones,NYG,27,,2,0,4,3,38,2,15,5,23,7.7,0,,0,0
220,Marcedes Lewis,GNB,35,TE,3,3,6,3,33,1,12,4,21,7,0,,0,0
221,Isaiah McKenzie,BUF,24,,3,0,3,3,49,2,12,4,37,12.3,0,,0,0
222,Jakobi Meyers,NWE,23,,2,0,4,3,60,3,35,11.7,25,8.3,2,1.5,0,0
223,Donte Moncrief,PIT,26,WR,2,2,11,3,7,,4,1.3,3,1,0,,4,36.4
224,Ty Montgomery,NYJ,26,,3,0,4,3,15,0,3,1,12,4,1,3,0,0
225,Foster Moreau,OAK,22,TE,3,2,4,3,21,,6,2,15,5,1,3,0,0
226,Latavius Murray,NOR,29,,3,0,4,3,20,1,-14,-4.7,34,11.3,2,1.5,0,0
227,Breshad Perriman,TAM,26,,3,0,11,3,16,3,16,5.3,0,0,0,,1,9.1
228,Adrian Peterson,WAS,34,RB,2,2,5,3,4,1,-8,-2.7,12,4,0,,0,0
229,Seth Roberts,BAL,28,,3,0,3,3,47,2,37,12.3,10,3.3,0,,0,0
230,Chester Rogers,IND,25,wr,3,1,4,3,24,2,-5,-1.7,29,9.7,0,,0,0
231,Russell Shepard,NYG,29,,3,0,8,3,25,1,12,4,13,4.3,0,,1,12.5
232,Steven Sims,WAS,22,,3,0,3,3,27,2,-5,-1.7,32,10.7,1,3,0,0
233,Darius Slayton,NYG,22,,1,0,5,3,82,3,71,23.7,11,3.7,1,3,0,0
234,Ito Smith,ATL,24,,3,0,4,3,22,0,0,0,22,7.3,1,3,0,0
235,Jonnu Smith,TEN,24,TE,3,3,4,3,27,1,14,4.7,13,4.3,0,,0,0
236,Tommy Sweeney,BUF,24,te,3,1,6,3,38,1,26,8.7,12,4,0,,0,0
237,JJ Arcega-Whiteside,PHI,23,wr,3,1,7,2,14,,9,4.5,5,2.5,0,,1,14.3
238,Nick Bawden,DET,23,,3,0,2,2,10,1,-1,-0.5,11,5.5,0,,0,0
239,Chad Beebe,MIN,25,,3,0,2,2,70,2,4,2,66,33,1,2,0,0
240,Blake Bell,KAN,28,TE,3,2,3,2,8,,6,3,2,1,0,,0,0
241,Josh Bellamy,NYJ,30,,3,0,3,2,20,1,10,5,10,5,0,,1,33.3
242,Braxton Berrios,NYJ,24,,3,0,6,2,29,1,9,4.5,20,10,0,,0,0
243,Brandon Bolden,NWE,29,rb,2,1,3,2,21,2,9,4.5,12,6,0,,0,0
244,Miles Boykin,BAL,23,WR,3,3,5,2,16,2,11,5.5,5,2.5,0,,1,20
245,Ben Braunecker,CHI,25,,3,0,3,2,24,2,8,4,16,8,0,,0,0
246,Tevin Coleman,SFO,26,rb,1,1,3,2,33,1,1,0.5,32,16,0,,0,0
247,Keke Coutee,HOU,22,WR,2,2,4,2,7,,4,2,3,1.5,0,,0,0
248,Gus Edwards,BAL,24,,3,0,2,2,15,1,-5,-2.5,20,10,0,,0,0
249,Dallas Goedert,PHI,24,,2,0,4,2,16,,6,3,10,5,0,,2,50
250,Virgil Green,LAC,31,TE,3,2,3,2,13,1,4,2,9,4.5,0,,0,0
251,Kelvin Harmon,WAS,23,wr,3,1,2,2,31,2,26,13,5,2.5,0,,0,0
252,Demetrius Harris,CLE,28,te,3,1,4,2,6,1,6,3,0,0,0,,1,25
253,Rashard Higgins,CLE,25,wr,1,1,3,2,46,2,37,18.5,9,4.5,0,,0,0
254,Josh Hill,NOR,29,TE,3,3,3,2,2,,-4,-2,6,3,0,,0,0
255,Tyreek Hill,KAN,25,wr,1,1,2,2,16,1,16,8,0,0,0,,0,0
256,Chris Hogan,CAR,32,,3,0,4,2,18,1,11,5.5,7,3.5,0,,0,0
257,Ryan Izzo,NWE,24,TE,3,2,3,2,44,1,9,4.5,35,17.5,0,,0,0
258,Ronald Jones,TAM,22,,3,0,2,2,59,2,-1,-0.5,60,30,2,1,0,0
259,Matt LaCosse,NWE,27,te,1,1,2,2,33,2,22,11,11,5.5,0,,0,0
260,J.D. McKissic,DET,26,,3,0,2,2,24,0,1,0.5,23,11.5,0,,0,0
261,Anthony Miller,CHI,25,,3,0,5,2,17,1,-4,-2,21,10.5,0,,1,20
262,Nick O'Leary,MIA,27,te,3,1,2,2,25,1,12,6,13,6.5,0,,0,0
263,Zach Pascal,IND,25,WR,3,3,3,2,53,2,32,16,21,10.5,0,,0,0
264,Cordarrelle Patterson,CHI,28,WR,3,2,4,2,9,0,2,1,7,3.5,0,,0,0
265,Patrick Ricard,BAL,25,fb,3,1,2,2,4,1,0,0,4,2,0,,0,0
266,Drew Sample,CIN,23,,3,0,3,2,25,1,13,6.5,12,6,0,,0,0
267,Jaylen Samuels,PIT,23,,3,0,3,2,15,1,-6,-3,21,10.5,0,,1,33.3
268,Wendell Smallwood,WAS,25,,3,0,2,2,9,1,4,2,5,2.5,0,,0,0
269,Logan Thomas,DET,28,,3,0,2,2,22,1,19,9.5,3,1.5,0,,0,0
270,Robert Tonyan,GNB,25,te,3,1,4,2,32,1,20,10,12,6,0,,0,0
271,DeAndre Washington,OAK,26,,3,0,2,2,26,2,9,4.5,17,8.5,0,,0,0
272,Maxx Williams,ARI,25,,3,0,2,2,36,2,22,11,14,7,0,,0,0
273,Albert Wilson,MIA,27,,1,0,4,2,13,1,5,2.5,8,4,0,,1,25
274,T.J. Yeldon,BUF,26,,3,0,3,2,19,1,1,0.5,18,9,1,2,0,0
275,Alex Armah,CAR,25,,3,0,1,1,2,0,-4,-4,6,6,0,,0,0
