Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Drop,Drop%
29,Christian McCaffrey,CAR,23,RB,8,8,52,42,363,22,18,0.4,345,8.2,4,10.5,1,1.9
30,Emmanuel Sanders,2TM,32,,9,9,58,41,504,26,348,8.5,156,3.8,2,20.5,0,0
31,Le'Veon Bell,NYJ,27,RB,8,8,51,40,242,10,-31,-0.8,273,6.8,9,4.4,1,2
32,Leonard Fournette,JAX,24,RB,9,9,51,40,295,17,-1,0,296,7.4,1,40,3,5.9
33,Odell Beckham,CLE,27,WR,8,8,67,39,575,22,348,8.9,227,5.8,2,19.5,5,7.5
34,Mark Andrews,BAL,23,te,8,2,58,38,470,24,324,8.5,146,3.8,3,12.7,5,8.6
35,Stefon Diggs,MIN,26,WR,9,9,53,38,710,23,479,12.6,231,6.1,2,19,4,7.5
36,Robert Woods,LAR,27,WR,8,8,60,38,471,23,221,5.8,250,6.6,2,19,2,3.3
37,Jarvis Landry,CLE,27,WR,8,8,67,36,555,24,323,9,232,6.4,2,18,5,7.5
38,Cole Beasley,BUF,30,WR,8,5,55,35,337,18,180,5.1,157,4.5,2,17.5,2,3.6
39,Devonta Freeman,ATL,27,RB,8,8,40,35,272,9,20,0.6,252,7.2,0,,1,2.5
40,Kenny Golladay,DET,26,WR,8,8,62,35,640,31,468,13.4,172,4.9,0,,4,6.5
41,Aaron Jones,GNB,25,RB,9,9,46,35,354,14,40,1.1,314,9,9,3.9,1,2.2
42,Sammy Watkins,KAN,26,WR,7,6,56,35,473,19,241,6.9,232,6.6,0,,2,3.6
43,Tarik Cohen,CHI,24,RB,8,5,51,34,193,8,9,0.3,184,5.4,4,8.5,6,11.8
44,Will Fuller,HOU,25,WR,7,7,49,34,450,18,274,8.1,176,5.2,1,34,5,10.2
45,Alshon Jeffery,PHI,29,WR,8,8,55,34,353,26,256,7.5,97,2.9,0,,3,5.5
46,Christian Kirk,ARI,23,WR,6,6,53,34,329,15,186,5.5,143,4.2,1,34,2,3.8
47,Jason Witten,DAL,37,TE,8,8,40,34,321,17,217,6.4,104,3.1,0,,1,2.5
48,Dalvin Cook,MIN,24,RB,9,9,41,33,338,15,-38,-1.2,376,11.4,3,11,5,12.2
49,Alvin Kamara,NOR,24,RB,6,6,39,33,276,12,-13,-0.4,289,8.8,7,4.7,2,5.1
50,Calvin Ridley,ATL,25,WR,8,5,51,33,443,25,370,11.2,73,2.2,2,16.5,3,5.9
51,JuJu Smith-Schuster,PIT,23,WR,8,8,51,33,459,17,273,8.3,186,5.6,0,,1,2
52,Davante Adams,GNB,27,WR,5,5,47,32,419,23,265,8.3,154,4.8,1,32,1,2.1
53,Nelson Agholor,PHI,26,WR,9,8,54,32,282,13,171,5.3,111,3.5,3,10.7,3,5.6
54,T.Y. Hilton,IND,30,WR,6,6,46,32,360,17,225,7,135,4.2,2,16,3,6.5
55,Adam Humphries,TEN,26,wr,9,3,41,32,318,16,206,6.4,112,3.5,0,,1,2.4
56,Terry McLaurin,WAS,23,WR,8,8,52,32,497,26,390,12.2,107,3.3,2,16,3,5.8
57,Dede Westbrook,JAX,26,WR,8,7,55,32,383,18,180,5.6,203,6.3,3,10.7,2,3.6
58,Preston Williams,MIA,22,WR,8,7,60,32,428,24,344,10.8,84,2.6,2,16,5,8.3
59,Danny Amendola,DET,34,WR,7,4,44,31,376,19,230,7.4,146,4.7,1,31,0,0
60,David Johnson,ARI,28,RB,7,7,41,30,315,14,116,3.9,199,6.6,2,15,2,4.9
61,Curtis Samuel,CAR,23,WR,8,8,60,30,407,20,307,10.2,100,3.3,1,30,3,5
62,James Conner,PIT,24,RB,7,7,31,29,236,13,-35,-1.2,271,9.3,8,3.6,0,0
63,Michael Gallup,DAL,23,WR,6,5,46,29,454,20,291,10,163,5.6,3,9.7,6,13
64,Hunter Henry,LAC,25,TE,5,5,38,29,388,22,290,10,98,3.4,0,,2,5.3
65,D.K. Metcalf,SEA,22,WR,9,8,54,29,525,21,381,13.1,144,5,3,9.7,3,5.6
66,Golden Tate,NYG,31,WR,5,5,42,29,322,16,181,6.2,141,4.9,2,14.5,1,2.4
67,Mike Williams,LAC,25,WR,8,8,54,29,530,23,393,13.6,137,4.7,3,9.7,3,5.6
68,Saquon Barkley,NYG,22,RB,6,6,41,28,228,8,2,0.1,226,8.1,5,5.6,3,7.3
69,Corey Davis,TEN,24,WR,9,6,45,28,374,19,224,8,150,5.4,5,5.6,1,2.2
70,DeVante Parker,MIA,26,WR,8,6,52,28,400,22,319,11.4,81,2.9,0,,4,7.7
71,Brandin Cooks,LAR,26,WR,8,8,45,27,402,20,290,10.7,112,4.1,0,,3,6.7
72,Royce Freeman,DEN,23,,9,0,34,27,181,7,8,0.3,173,6.4,4,6.8,2,5.9
73,Greg Olsen,CAR,34,TE,8,8,45,27,331,20,234,8.7,97,3.6,1,27,2,4.4
74,Paul Richardson,WAS,27,WR,9,6,40,27,239,13,189,7,50,1.9,0,,2,5
75,Auden Tate,CIN,22,WR,7,6,54,27,391,18,317,11.7,74,2.7,2,13.5,3,5.6
76,Adam Thielen,MIN,29,WR,8,8,41,27,391,17,277,10.3,114,4.2,2,13.5,0,0
77,Chris Thompson,WAS,29,,6,0,38,27,276,9,34,1.3,242,9,1,27,2,5.3
78,A.J. Brown,TEN,22,WR,9,5,41,26,429,18,266,10.2,163,6.3,5,5.2,2,4.9
79,Kenyan Drake,2TM,25,,7,3,37,26,226,8,-6,-0.2,232,8.9,1,26,3,8.1
80,Gerald Everett,LAR,25,te,8,2,44,26,297,17,145,5.6,152,5.8,8,3.3,0,0
81,Diontae Johnson,PIT,23,WR,8,6,40,26,299,10,158,6.1,141,5.4,4,6.5,2,5
82,Jaylen Samuels,PIT,23,rb,6,1,28,26,156,11,-16,-0.6,172,6.6,1,26,2,7.1
83,Nick Chubb,CLE,24,RB,8,8,32,25,161,8,-28,-1.1,189,7.6,5,5,2,6.3
84,Randall Cobb,DAL,29,wr,7,3,38,25,274,16,156,6.2,118,4.7,1,25,4,10.5
85,Alex Erickson,CIN,27,,8,0,36,25,343,16,183,7.3,160,6.4,1,25,2,5.6
86,Jimmy Graham,GNB,33,te,9,4,37,25,251,15,145,5.8,106,4.2,1,25,1,2.7
87,Phillip Lindsay,DEN,25,RB,9,9,32,25,160,8,-17,-0.7,177,7.1,0,,3,9.4
88,Sterling Shepard,NYG,26,wr,4,4,34,25,267,14,144,5.8,123,4.9,4,6.3,0,0
89,Jamaal Williams,GNB,24,rb,8,2,28,25,166,11,-13,-0.5,179,7.2,6,4.2,0,0
90,Marquise Brown,BAL,22,WR,6,5,43,24,374,15,204,8.5,170,7.1,2,12,1,2.3
91,Chris Carson,SEA,25,RB,9,9,29,24,177,8,-39,-1.6,216,9,6,4,2,6.9
92,Jack Doyle,IND,29,TE,8,8,34,24,232,15,99,4.1,133,5.5,0,,1,2.9
93,Ezekiel Elliott,DAL,24,RB,8,8,30,24,176,8,31,1.3,145,6,3,8,2,6.7
94,Darren Fells,HOU,33,TE,9,9,31,24,245,15,131,5.5,114,4.8,2,12,2,6.5
95,Trey Quinn,WAS,24,wr,9,4,41,24,189,10,134,5.6,55,2.3,0,,0,0
96,Hunter Renfrow,OAK,24,wr,8,1,37,24,257,15,114,4.8,143,6,3,8,1,2.7
97,Robby Anderson,NYJ,26,WR,8,7,47,23,342,12,238,10.3,104,4.5,1,23,0,0
98,Chris Conley,JAX,27,WR,9,7,46,23,461,19,289,12.6,172,7.5,3,7.7,5,10.9
99,Will Dissly,SEA,23,TE,6,6,27,23,262,14,192,8.3,70,3,0,,0,0
100,Phillip Dorsett,NWE,26,wr,8,3,37,23,299,13,242,10.5,57,2.5,0,,0,0
101,Tyler Eifert,CIN,29,te,8,2,33,23,192,12,138,6,54,2.3,0,,2,6.1
102,Noah Fant,DEN,22,TE,9,5,37,23,300,13,138,6,162,7,1,23,5,13.5
103,Nyheim Hines,IND,23,rb,8,1,29,23,188,9,7,0.3,181,7.9,2,11.5,0,0
104,Latavius Murray,NOR,29,rb,8,3,28,23,153,5,-31,-1.3,184,8,5,4.6,2,7.1
105,Demarcus Robinson,KAN,25,WR,9,6,40,23,323,13,264,11.5,59,2.6,3,7.7,0,0
106,Tyrell Williams,OAK,27,WR,6,4,34,23,355,18,272,11.8,83,3.6,0,,3,8.8
107,Tyreek Hill,KAN,25,WR,5,5,34,22,386,16,304,13.8,82,3.7,2,11,0,0
108,T.J. Hockenson,DET,22,TE,8,5,38,22,296,14,141,6.4,155,7,0,,2,5.3
109,Duke Johnson,HOU,26,rb,9,1,32,22,228,10,52,2.4,176,8,8,2.8,0,0
110,Vance McDonald,PIT,29,TE,7,7,28,22,176,9,62,2.8,114,5.2,0,,1,3.6
111,Deebo Samuel,SFO,23,WR,7,4,32,22,227,10,80,3.6,147,6.7,2,11,3,9.4
112,Miles Sanders,PHI,22,rb,9,4,27,22,305,10,106,4.8,199,9,1,22,0,0
113,Kenny Stills,HOU,27,wr,7,2,28,22,367,18,272,12.4,95,4.3,0,,2,7.1
114,Marquez Valdes-Scantling,GNB,25,WR,9,8,41,22,420,12,293,13.3,127,5.8,0,,1,2.4
115,Bennie Fowler,NYG,28,wr,7,2,33,21,177,11,149,7.1,28,1.3,1,21,2,6.1
116,Mike Gesicki,MIA,24,te,8,1,31,21,248,8,179,8.5,69,3.3,0,,0,0
117,Dallas Goedert,PHI,24,te,8,4,32,21,221,11,77,3.7,144,6.9,1,21,3,9.4
118,Delanie Walker,TEN,35,te,7,4,31,21,215,11,158,7.5,57,2.7,0,,2,6.5
119,Jordan Akins,HOU,27,te,9,4,28,20,248,12,94,4.7,154,7.7,2,10,3,10.7
120,Geronimo Allison,GNB,25,wr,9,4,34,20,205,10,131,6.6,74,3.7,1,20,3,8.8
121,Ted Ginn,NOR,34,WR,8,5,33,20,296,12,271,13.6,25,1.3,0,,4,12.1
122,Josh Gordon,NWE,28,WR,6,6,36,20,287,10,164,8.2,123,6.2,4,5,2,5.6
123,Mecole Hardman,KAN,21,wr,9,4,32,20,374,14,159,8,215,10.8,2,10,1,3.1
124,Dion Lewis,TEN,29,,9,0,25,20,96,4,-14,-0.7,110,5.5,2,10,3,12
125,LeSean McCoy,KAN,31,RB,9,6,22,20,129,4,-52,-2.6,181,9.1,0,,0,0
126,Kyle Rudolph,MIN,30,TE,9,9,25,20,170,9,49,2.5,121,6.1,1,20,0,0
127,Ryan Griffin,NYJ,29,TE,8,8,24,19,162,11,73,3.8,89,4.7,2,9.5,1,4.2
128,KeeSean Johnson,ARI,23,wr,8,3,36,19,173,10,130,6.8,43,2.3,0,,2,5.6
129,Joe Mixon,CIN,23,RB,8,8,25,19,110,7,-25,-1.3,135,7.1,1,19,0,0
130,Zach Pascal,IND,25,WR,8,6,27,19,321,14,219,11.5,102,5.4,1,19,1,3.7
131,Irv Smith Jr.,MIN,21,TE,9,5,23,19,207,12,128,6.7,79,4.2,0,,1,4.3
132,Demaryius Thomas,NYJ,32,WR,6,5,32,19,232,12,146,7.7,86,4.5,0,,4,12.5
133,Giovani Bernard,CIN,28,,8,0,25,18,126,5,-15,-0.8,141,7.8,2,9,0,0
134,Eric Ebron,IND,26,te,8,1,31,18,248,13,135,7.5,113,6.3,0,,4,12.9
135,Tyler Higbee,LAR,26,TE,7,7,23,18,170,9,68,3.8,102,5.7,2,9,1,4.3
136,David Montgomery,CHI,22,RB,8,5,24,18,133,5,30,1.7,103,5.7,3,6,2,8.3
137,Dare Ogunbowale,TAM,25,,8,0,25,18,145,5,42,2.3,103,5.7,1,18,2,8
138,Jonnu Smith,TEN,24,TE,9,8,23,18,257,8,102,5.7,155,8.6,4,4.5,1,4.3
139,Nick Boyle,BAL,26,TE,8,7,24,17,172,7,64,3.8,108,6.4,0,,0,0
140,Damiere Byrd,ARI,26,wr,6,3,27,17,178,7,114,6.7,64,3.8,1,17,1,3.7
141,Taylor Gabriel,CHI,28,WR,6,5,25,17,238,12,184,10.8,54,3.2,0,,1,4
142,Darius Slayton,NYG,22,wr,7,4,31,17,273,12,231,13.6,42,2.5,1,17,2,6.5
143,Willie Snead,BAL,27,WR,8,6,24,17,238,12,147,8.6,91,5.4,1,17,1,4.2
144,Damien Williams,KAN,27,rb,7,3,21,17,118,6,-14,-0.8,132,7.8,2,8.5,2,9.5
145,Rex Burkhead,NWE,29,rb,6,1,21,16,142,5,44,2.8,98,6.1,1,16,0,0
146,Hayden Hurst,BAL,26,te,8,2,20,16,156,9,91,5.7,65,4.1,0,,0,0
147,Olabisi Johnson,MIN,22,,9,0,21,16,165,9,127,7.9,38,2.4,0,,0,0
148,Anthony Miller,CHI,25,wr,8,1,28,16,211,12,135,8.4,76,4.8,0,,2,7.1
149,John Ross,CIN,25,WR,4,4,32,16,328,12,173,10.8,155,9.7,3,5.3,4,12.5
150,Cameron Brate,TAM,28,TE,8,3,20,15,151,10,105,7,46,3.1,1,15,1,5
151,Parris Campbell,IND,22,wr,6,2,19,15,115,6,24,1.6,91,6.1,3,5,0,0
152,Jared Cook,NOR,32,TE,6,4,27,15,168,10,115,7.7,53,3.5,1,15,3,11.1
153,Rhett Ellison,NYG,31,TE,9,6,25,15,125,3,73,4.9,52,3.5,2,7.5,2,8
154,Todd Gurley,LAR,25,RB,7,7,24,15,81,3,12,0.8,69,4.6,0,,3,12.5
155,Josh Hill,NOR,29,TE,8,5,21,15,160,8,57,3.8,103,6.9,0,,1,4.8
156,Allen Lazard,GNB,24,wr,9,1,18,15,193,9,134,8.9,59,3.9,0,,1,5.6
157,Mark Walton,MIA,22,RB,7,4,21,15,89,3,-3,-0.2,92,6.1,1,15,1,4.8
158,Matt Breida,SFO,24,RB,8,5,16,14,103,6,1,0.1,102,7.3,1,14,1,6.3
159,Jaron Brown,SEA,29,wr,9,4,24,14,205,10,147,10.5,58,4.1,0,,1,4.2
160,Trey Burton,CHI,28,TE,7,5,23,14,84,5,48,3.4,36,2.6,0,,3,13
161,Melvin Gordon,LAC,26,RB,5,5,20,14,66,5,-9,-0.6,75,5.4,3,4.7,1,5
162,Jakeem Grant,MIA,27,wr,7,1,27,14,117,7,53,3.8,64,4.6,0,,1,3.7
163,Mark Ingram,BAL,30,RB,8,8,15,14,125,8,6,0.4,119,8.5,1,14,0,0
164,Dawson Knox,BUF,23,TE,8,5,26,14,192,8,121,8.6,71,5.1,2,7,6,23.1
165,Cody Latimer,NYG,27,WR,8,8,25,14,173,12,142,10.1,31,2.2,0,,0,0
166,Jakobi Meyers,NWE,23,,8,0,17,14,172,8,126,9,46,3.3,2,7,0,0
167,Foster Moreau,OAK,22,TE,8,5,18,14,134,10,69,4.9,65,4.6,2,7,0,0
168,James O'Shaughnessy,JAX,27,TE,5,5,20,14,153,7,69,4.9,84,6,2,7,0,0
169,Jalen Richard,OAK,26,,8,0,17,14,120,4,48,3.4,72,5.1,1,14,1,5.9
170,Jeremy Sprinkle,WAS,25,TE,9,8,20,14,140,6,71,5.1,69,4.9,0,,2,10
171,James Washington,PIT,23,WR,7,5,31,14,230,12,175,12.5,55,3.9,0,,2,6.5
172,Jarius Wright,CAR,30,wr,8,3,29,14,150,8,92,6.6,58,4.1,1,14,6,20.7
173,Keke Coutee,HOU,22,wr,6,3,22,13,154,6,69,5.3,85,6.5,1,13,1,4.5
174,O.J. Howard,TAM,25,TE,6,6,18,13,176,9,94,7.2,82,6.3,1,13,3,16.7
175,J.D. McKissic,DET,26,rb,8,2,17,13,115,3,22,1.7,93,7.2,0,,0,0
176,Geoff Swaim,JAX,26,te,6,2,17,13,65,1,19,1.5,46,3.5,0,,1,5.9
177,Charles Clay,ARI,30,TE,9,5,16,12,164,8,106,8.8,58,4.8,0,,0,0
178,Chase Edmonds,ARI,23,rb,8,2,19,12,105,5,-10,-0.8,115,9.6,2,6,4,21.1
179,Blake Jarwin,DAL,25,TE,8,4,16,12,162,6,98,8.2,64,5.3,0,,1,6.3
180,Ty Johnson,DET,22,,8,0,16,12,55,2,24,2,31,2.6,1,12,1,6.3
181,Zay Jones,2TM,24,,7,3,24,12,117,7,77,6.4,40,3.3,0,,1,4.2
182,Chester Rogers,IND,25,WR,8,4,21,12,125,8,77,6.4,48,4,0,,2,9.5
183,Tajae Sharpe,TEN,25,wr,9,4,20,12,174,10,165,13.8,9,0.8,0,,0,0
184,Devin Singletary,BUF,22,rb,5,2,16,12,103,2,-24,-2,127,10.6,2,6,3,18.8
185,Kendrick Bourne,SFO,24,,8,0,16,11,158,9,107,9.7,51,4.6,0,,1,6.3
186,Pharoh Cooper,2TM,24,,6,1,12,11,93,4,45,4.1,48,4.4,0,,1,8.3
187,Russell Gage,ATL,23,,8,0,17,11,102,6,89,8.1,13,1.2,0,,0,0
188,Marquise Goodwin,SFO,29,WR,6,6,16,11,181,9,148,13.5,33,3,0,,1,6.3
189,DaeSean Hamilton,DEN,24,wr,9,2,23,11,106,7,49,4.5,57,5.2,1,11,2,8.7
190,Derrick Henry,TEN,25,RB,9,9,16,11,164,4,-28,-2.5,192,17.5,2,5.5,3,18.8
191,Dontrell Hilliard,CLE,24,,7,0,14,11,88,4,-14,-1.3,102,9.3,0,,1,7.1
192,Allen Hurns,MIA,28,wr,7,2,15,11,138,6,103,9.4,35,3.2,1,11,1,6.7
193,Josh Jacobs,OAK,21,RB,8,8,15,11,102,4,-5,-0.5,107,9.7,3,3.7,3,20
194,Marlon Mack,IND,23,RB,8,6,13,11,68,1,-1,-0.1,69,6.3,0,,0,0
195,Dante Pettis,SFO,24,WR,8,4,21,11,109,7,86,7.8,23,2.1,1,11,1,4.8
196,Ito Smith,ATL,24,,7,0,14,11,87,2,15,1.4,72,6.5,2,5.5,0,0
197,Darrel Williams,KAN,24,,9,0,14,11,147,5,-6,-0.5,153,13.9,0,,0,0
198,Tevin Coleman,SFO,26,rb,6,3,14,10,74,4,-19,-1.9,93,9.3,0,,1,7.1
199,Vernon Davis,WAS,35,te,4,1,19,10,123,4,33,3.3,90,9,2,5,1,5.3
200,Wayne Gallman,NYG,25,rb,8,2,13,10,99,4,-5,-0.5,104,10.4,2,5,0,0
201,Justin Hardy,ATL,28,,8,0,14,10,94,4,48,4.8,46,4.6,0,,1,7.1
202,Mack Hollins,PHI,26,wr,9,3,21,10,125,7,92,9.2,33,3.3,0,,1,4.8
203,Jordan Howard,PHI,25,rb,9,4,14,10,69,3,0,0,69,6.9,1,10,1,7.1
204,Marcedes Lewis,GNB,35,TE,9,5,13,10,130,6,66,6.6,64,6.4,0,,0,0
205,Isaiah McKenzie,BUF,24,wr,7,2,11,10,124,5,1,0.1,123,12.3,0,,0,0
206,David Moore,SEA,24,,7,0,21,10,139,9,73,7.3,66,6.6,3,3.3,1,4.8
207,Byron Pringle,KAN,26,,9,0,14,10,147,6,98,9.8,49,4.9,2,5,2,14.3
208,Seth Roberts,BAL,28,,8,0,17,10,115,8,81,8.1,34,3.4,0,,0,0
209,DeAndre Washington,OAK,26,,8,0,11,10,90,5,21,2.1,69,6.9,0,,1,9.1
210,Maxx Williams,ARI,25,TE,9,5,11,10,124,8,65,6.5,59,5.9,1,10,0,0
211,Albert Wilson,MIA,27,wr,5,1,16,10,58,4,17,1.7,41,4.1,0,,1,6.3
212,T.J. Yeldon,BUF,26,,5,0,11,10,100,5,18,1.8,82,8.2,1,10,0,0
213,Brandon Bolden,NWE,29,rb,8,1,11,9,111,6,52,5.8,59,6.6,1,9,1,9.1
214,Miles Boykin,BAL,23,WR,8,7,14,9,131,7,116,12.9,15,1.7,0,,1,7.1
215,Keelan Cole,JAX,26,,9,0,11,9,113,7,80,8.9,33,3.7,0,,0,0
216,Jacob Hollister,SEA,26,te,4,1,14,9,75,3,53,5.9,22,2.4,1,9,0,0
217,DeSean Jackson,PHI,33,wr,3,3,10,9,159,6,144,16,15,1.7,1,9,1,10
218,Kerryon Johnson,DET,22,RB,6,6,14,9,126,7,17,1.9,109,12.1,2,4.5,2,14.3
219,C.J. Prosise,SEA,25,,6,0,11,9,66,2,13,1.4,53,5.9,0,,0,0
220,Ricky Seals-Jones,CLE,24,te,7,1,14,9,155,6,84,9.3,71,7.9,0,,1,7.1
221,Adam Shaheen,CHI,25,te,8,2,13,9,74,3,36,4,38,4.2,1,9,0,0
222,Steven Sims,WAS,22,,9,0,10,9,45,3,-5,-0.6,50,5.6,1,9,0,0
223,C.J. Uzomah,CIN,26,TE,8,8,14,9,112,4,30,3.3,82,9.1,1,9,0,0
224,Damion Willis,CIN,22,wr,7,2,14,9,82,3,57,6.3,25,2.8,1,9,3,21.4
225,Tavon Austin,DAL,29,,6,0,10,8,90,5,48,6,42,5.3,0,,0,0
226,Antonio Callaway,CLE,22,wr,4,2,15,8,89,3,45,5.6,44,5.5,0,,2,13.3
227,Trevor Davis,2TM,26,,7,4,9,8,111,4,46,5.8,65,8.1,1,8,0,0
228,C.J. Ham,MIN,26,fb,9,4,14,8,51,2,12,1.5,39,4.9,0,,1,7.1
229,Kelvin Harmon,WAS,23,wr,9,3,9,8,75,4,56,7,19,2.4,1,8,0,0
230,Demetrius Harris,CLE,28,te,8,2,13,8,64,4,29,3.6,35,4.4,1,8,1,7.7
231,Jeff Heuerman,DEN,27,TE,8,6,11,8,78,4,48,6,30,3.8,1,8,0,0
232,Taysom Hill,NOR,29,qb,8,1,11,8,97,7,47,5.9,50,6.3,0,,1,9.1
233,Dontrelle Inman,LAC,30,wr,4,1,13,8,132,7,101,12.6,31,3.9,0,,1,7.7
234,Jesse James,DET,25,TE,8,5,14,8,64,4,27,3.4,37,4.6,0,,0,0
235,Ronald Jones,TAM,22,rb,8,1,11,8,124,6,9,1.1,115,14.4,3,2.7,1,9.1
236,Jake Kumerow,GNB,27,wr,7,3,14,8,140,5,113,14.1,27,3.4,0,,0,0
237,Cordarrelle Patterson,CHI,28,wr,8,3,11,8,39,2,8,1,31,3.9,0,,0,0
238,Adrian Peterson,WAS,34,RB,8,8,10,8,71,5,-14,-1.8,85,10.6,4,2,0,0
239,Damion Ratley,CLE,24,wr,5,2,15,8,103,7,72,9,31,3.9,1,8,0,0
240,Ryan Switzer,PIT,25,,8,0,11,8,27,2,10,1.3,17,2.1,0,,0,0
241,Nick Vannett,2TM,26,,8,3,12,8,86,3,68,8.5,18,2.3,0,,0,0
242,Ben Watson,NWE,39,te,3,3,11,8,72,4,45,5.6,27,3.4,0,,2,18.2
243,Luke Willson,SEA,29,TE,6,5,10,8,79,5,41,5.1,38,4.8,1,8,0,0
244,Ryquell Armstead,JAX,23,,9,0,9,7,79,4,26,3.7,53,7.6,0,,0,0
245,Peyton Barber,TAM,25,RB,8,7,12,7,33,1,0,0,33,4.7,2,3.5,1,8.3
246,Derek Carrier,OAK,29,TE,8,4,11,7,77,2,39,5.6,38,5.4,0,,1,9.1
247,Mike Davis,CHI,26,rb,7,1,8,7,22,1,-5,-0.7,27,3.9,0,,0,0
248,Ross Dwelley,SFO,24,TE,8,4,9,7,28,2,12,1.7,16,2.3,0,,0,0
249,Frank Gore,BUF,36,RB,8,6,8,7,48,2,0,0,48,6.9,0,,0,0
250,Justin Jackson,LAC,24,,4,0,9,7,20,0,-14,-2,34,4.9,1,7,0,0
251,Sony Michel,NWE,24,RB,9,7,11,7,63,5,10,1.4,53,7.6,0,,1,9.1
252,Breshad Perriman,TAM,26,,6,0,24,7,58,6,51,7.3,7,1,0,,1,4.2
253,Wendell Smallwood,WAS,25,,9,0,9,7,50,3,14,2,36,5.1,0,,0,0
254,Logan Thomas,DET,28,te,8,1,9,7,77,4,50,7.1,27,3.9,0,,0,0
255,Malik Turner,SEA,23,wr,9,1,9,7,118,5,70,10,48,6.9,0,,1,11.1
256,Travis Benjamin,LAC,30,wr,5,2,16,6,30,3,11,1.8,19,3.2,1,6,2,12.5
257,Seth Devalve,JAX,26,TE,9,5,9,6,68,3,47,7.8,21,3.5,0,,1,11.1
258,Keelan Doss,OAK,23,wr,5,1,8,6,79,3,52,8.7,27,4.5,0,,0,0
259,Virgil Green,LAC,31,te,8,4,8,6,52,3,21,3.5,31,5.2,1,6,0,0
260,Carlos Hyde,HOU,29,RB,9,8,10,6,22,1,-14,-2.3,36,6,1,6,1,10
261,Ryan Izzo,NWE,24,te,6,4,9,6,114,4,64,10.7,50,8.3,0,,0,0
262,D'Ernest Johnson,CLE,23,,8,0,7,6,71,1,24,4,47,7.8,1,6,0,0
263,Kyle Juszczyk,SFO,28,RB,4,4,8,6,76,4,38,6.3,38,6.3,1,6,0,0
264,Ty Montgomery,NYJ,26,wr,8,1,8,6,32,0,-7,-1.2,39,6.5,1,6,0,0
265,Darren Sproles,PHI,36,rb,6,1,10,6,24,1,-1,-0.2,25,4.2,0,,3,30
