player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Nate Davis,46808,G,TEN,4,100.0,0,31,58.5,36.0,64.9,4,13,176,100.0,100.0,93.5,0,20,3,320,0,0,0,320,188,188,320,0,132,0
David Quessenberry,7957,T,TEN,4,100.0,0,31,70.3,64.3,70.1,3,7,175,100.0,100.0,95.4,0,13,3,319,0,0,0,319,187,187,0,317,132,2
Ben Jones,7099,C,TEN,4,100.0,0,31,70.5,54.5,75.9,3,6,171,100.0,100.0,96.8,2,10,1,307,307,0,0,307,183,183,0,0,124,0
Matt Feiler,9289,G,LAC,4,100.0,0,27,81.0,35.5,93.4,4,3,176,100.0,100.0,96.3,1,10,3,293,0,292,1,293,190,190,0,0,103,0
Rashawn Slater,59971,T,LAC,4,100.0,0,27,77.9,77.2,74.5,1,5,176,100.0,100.0,98.3,1,6,0,293,0,1,291,293,190,190,0,0,103,1
Corey Linsley,8796,C,LAC,4,100.0,1,27,77.1,62.0,84.3,0,4,176,100.0,100.0,98.9,3,4,0,293,293,0,0,293,190,190,0,0,103,0
Oday Aboushi,7923,G,LAC,4,100.0,0,27,66.1,70.2,66.2,1,4,176,100.0,100.0,98.6,2,5,0,293,0,0,0,293,190,190,291,2,103,0
John Simpson,41715,G,LV,4,100.0,0,23,46.8,56.1,40.2,1,9,185,100.0,100.0,96.8,1,11,1,292,0,292,0,292,195,195,0,0,97,0
Kolton Miller,47013,T,LV,4,100.0,0,23,72.1,85.9,55.2,1,8,185,100.0,100.0,97.6,2,9,0,292,0,0,292,292,195,195,0,0,97,0
Andre James,47058,C,LV,4,100.0,0,23,38.8,48.4,38.0,1,7,185,100.0,100.0,97.8,4,8,0,292,292,0,0,292,195,195,0,0,97,0
Dion Dawkins,11818,T,BUF,4,100.0,2,4,61.8,63.2,54.6,2,6,171,100.0,100.0,97.1,4,9,1,288,0,0,288,288,180,180,0,0,108,0
Rashod Hill,11369,T,MIN,4,100.0,1,18,39.3,36.5,44.7,6,10,167,100.0,100.0,94.0,4,18,2,286,0,0,286,286,181,181,0,0,105,0
Garrett Bradbury,46013,C,MIN,4,100.0,1,18,54.7,43.6,62.5,3,5,167,100.0,100.0,97.0,3,9,1,286,286,0,0,286,181,181,0,0,105,0
