player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Nate Davis,46808,G,TEN,5,100.0,0,31,65.6,34.8,73.4,4,14,202,100.0,100.0,93.6,1,22,4,384,0,0,0,384,215,215,384,0,169,0
David Quessenberry,7957,T,TEN,5,100.0,0,31,77.0,63.8,81.5,4,7,201,100.0,100.0,95.3,0,15,4,383,0,0,0,383,214,214,0,381,169,2
Ben Jones,7099,C,TEN,5,100.0,0,31,76.8,54.4,82.8,3,8,197,100.0,100.0,96.7,2,12,1,371,371,0,0,371,210,210,0,0,161,0
Corey Linsley,8796,C,LAC,5,100.0,1,27,78.7,68.1,82.1,0,4,224,100.0,100.0,99.1,4,4,0,368,368,0,0,368,243,243,0,0,125,0
Matt Feiler,9289,G,LAC,5,100.0,0,27,78.5,44.9,90.0,4,5,224,100.0,100.0,96.7,1,12,3,368,0,367,1,368,243,243,0,0,125,0
Rashawn Slater,59971,T,LAC,5,100.0,0,27,76.1,71.4,79.3,1,7,224,100.0,100.0,97.3,2,10,2,368,0,1,365,368,243,243,0,0,125,2
Connor Williams,46216,G,DAL,5,100.0,1,9,77.4,70.7,77.3,0,3,185,100.0,100.0,98.6,5,4,1,359,0,359,0,359,204,204,0,0,155,0
Tyler Biadasz,41178,C,DAL,5,100.0,0,9,54.8,38.8,64.6,3,8,185,100.0,100.0,97.0,4,11,0,359,359,0,0,359,204,204,0,0,155,0
Kaleb McGary,46912,T,ATL,5,100.0,0,2,54.3,51.1,53.6,4,8,217,100.0,100.0,96.3,1,14,2,359,0,0,0,359,235,235,0,359,124,0
Kolton Miller,47013,T,LV,5,100.0,0,23,71.9,84.6,54.2,1,9,225,100.0,100.0,97.8,2,10,0,359,0,0,359,359,241,241,0,0,118,0
Andre James,47058,C,LV,5,100.0,0,23,41.2,53.0,38.3,1,9,225,100.0,100.0,97.8,4,10,0,359,359,0,0,359,241,241,0,0,118,0
John Simpson,41715,G,LV,5,100.0,0,23,45.6,57.0,37.6,1,11,225,100.0,100.0,96.9,3,13,1,359,0,359,0,359,241,241,0,0,118,0
Matt Hennessy,41141,C,ATL,5,100.0,0,2,63.7,42.7,70.7,0,11,217,100.0,100.0,97.0,1,12,1,357,357,0,0,357,235,235,0,0,122,0
Jake Matthews,8641,T,ATL,5,100.0,0,2,66.5,76.9,50.2,1,5,217,100.0,100.0,98.6,1,6,0,357,0,0,356,357,235,235,0,0,122,1
Chris Lindstrom,46692,G,ATL,5,100.0,0,2,83.6,71.9,83.2,1,5,217,100.0,100.0,98.6,0,6,0,357,0,0,0,357,235,235,357,0,122,0
Tyron Smith,6161,T,DAL,5,100.0,0,9,91.2,86.5,89.0,1,2,185,100.0,100.0,98.6,1,4,1,356,0,0,354,356,204,204,0,0,152,0
Taylor Moton,11819,T,CAR,5,100.0,0,5,73.2,71.8,73.7,2,9,202,100.0,100.0,97.3,2,11,0,354,0,0,71,354,212,212,0,283,142,0
Matt Paradis,8841,C,CAR,5,100.0,0,5,67.1,51.9,70.6,2,6,202,100.0,100.0,97.0,1,10,2,354,354,0,0,354,212,212,0,0,142,0
