player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Penei Sewell,81788,T,DET,1,100.0,0,11,75.6,67.5,78.8,2,4,63,100.0,100.0,95.2,0,6,0,92,0,0,91,92,71,71,0,0,21,1
Halapoulivaati Vaitai,10798,G,DET,1,100.0,0,11,54.3,49.5,54.5,0,5,63,100.0,100.0,96.0,0,5,0,92,0,0,0,92,71,71,92,0,21,0
Frank Ragnow,39137,C,DET,1,100.0,0,11,83.7,81.0,87.0,1,1,63,100.0,100.0,98.4,0,2,0,92,92,0,0,92,71,71,0,0,21,0
Matt Nelson,48584,T,DET,1,100.0,1,11,52.0,44.3,58.6,0,5,63,100.0,100.0,94.4,1,6,1,92,0,0,0,92,71,71,0,92,21,0
Jonah Jackson,37070,G,DET,1,100.0,0,11,56.3,31.4,67.7,2,6,63,100.0,100.0,92.1,1,9,1,92,0,92,0,92,71,71,0,0,21,0
Kolton Miller,47013,T,LV,1,100.0,0,23,84.6,87.5,76.4,0,2,59,100.0,100.0,98.3,0,2,0,86,0,0,86,86,65,65,0,0,21,0
John Simpson,41715,G,LV,1,100.0,0,23,54.8,46.2,58.2,1,3,59,100.0,100.0,96.6,0,4,0,86,0,86,0,86,65,65,0,0,21,0
Alex Leatherwood,58468,T,LV,1,100.0,0,23,39.4,34.1,60.7,1,2,59,100.0,100.0,94.1,2,5,2,86,0,0,0,86,65,65,0,86,21,0
Andre James,47058,C,LV,1,100.0,0,23,35.6,61.7,28.5,1,1,59,100.0,100.0,98.3,3,2,0,86,86,0,0,86,65,65,0,0,21,0
Jon Feliciano,9561,G,BUF,1,100.0,1,4,39.9,30.9,44.1,0,8,56,100.0,100.0,92.9,1,8,0,85,0,85,0,85,62,62,0,0,23,0
Mitch Morse,9482,C,BUF,1,100.0,0,4,60.5,66.3,63.7,0,3,56,100.0,100.0,97.3,1,3,0,85,85,0,0,85,62,62,0,0,23,0
Daryl Williams,9535,T,BUF,1,100.0,0,4,58.8,46.9,69.9,3,2,56,100.0,100.0,95.5,1,5,0,85,0,0,0,85,62,62,0,85,23,0
Dion Dawkins,11818,T,BUF,1,100.0,1,4,45.3,51.5,32.7,2,3,56,100.0,100.0,95.5,3,5,0,84,0,0,84,84,61,61,0,0,23,0
Connor McGovern,41714,G,DAL,1,100.0,0,9,69.9,76.3,62.2,0,3,62,100.0,100.0,97.6,0,3,0,83,0,0,0,83,69,69,83,0,14,0
Garrett Bradbury,46013,C,MIN,1,100.0,1,18,37.4,27.4,54.1,1,2,52,100.0,100.0,95.2,2,4,1,83,83,0,0,83,61,61,0,0,22,0
La'el Collins,9719,T,DAL,1,100.0,0,9,72.3,68.8,73.7,0,3,62,100.0,100.0,97.6,0,3,0,83,0,0,0,83,69,69,0,83,14,0
Connor Williams,46216,G,DAL,1,100.0,0,9,60.0,55.9,60.5,0,0,62,100.0,100.0,100.0,2,0,0,83,0,83,0,83,69,69,0,0,14,0
Oli Udoh,28394,G,MIN,1,100.0,0,18,57.9,59.8,62.2,0,1,52,100.0,100.0,99.0,2,1,0,83,0,0,0,83,61,61,83,0,22,0
Tyler Biadasz,41178,C,DAL,1,100.0,0,9,39.7,24.5,55.7,2,5,62,100.0,100.0,94.4,1,7,0,83,83,0,0,83,69,69,0,0,14,0
Brian O'Neill,46854,T,MIN,1,100.0,0,18,59.4,79.6,46.0,0,0,52,100.0,100.0,100.0,1,0,0,83,0,0,0,83,61,61,0,83,22,0
Tyron Smith,6161,T,DAL,1,100.0,0,9,76.1,88.5,52.9,0,0,62,100.0,100.0,100.0,1,0,0,83,0,0,83,83,69,69,0,0,14,0
Ezra Cleveland,41973,G,MIN,1,100.0,0,18,60.5,49.6,63.7,1,1,52,100.0,100.0,96.2,1,3,1,83,0,83,0,83,61,61,0,0,22,0
Rashod Hill,11369,T,MIN,1,100.0,1,18,49.7,47.5,56.1,0,2,52,100.0,100.0,98.1,3,2,0,83,0,0,83,83,61,61,0,0,22,0
Matt Feiler,9289,G,LAC,1,100.0,0,27,73.2,16.5,91.8,1,1,49,100.0,100.0,95.9,0,3,1,81,0,81,0,81,52,52,0,0,29,0
Rashawn Slater,59971,T,LAC,1,100.0,0,27,73.5,79.9,63.9,0,0,49,100.0,100.0,100.0,0,0,0,81,0,0,81,81,52,52,0,0,29,0
Corey Linsley,8796,C,LAC,1,100.0,0,27,58.5,55.1,58.6,0,0,49,100.0,100.0,100.0,0,0,0,81,81,0,0,81,52,52,0,0,29,0
Oday Aboushi,7923,G,LAC,1,100.0,0,27,64.3,73.8,64.9,0,0,49,100.0,100.0,100.0,1,0,0,81,0,0,0,81,52,52,81,0,29,0
Laremy Tunsil,10647,T,HST,1,100.0,0,13,59.4,76.6,47.6,1,2,37,100.0,100.0,95.9,0,3,0,78,0,1,77,78,40,40,0,0,38,0
Max Scharping,46961,G,HST,1,100.0,0,13,67.9,71.8,63.9,0,1,37,100.0,100.0,98.6,0,1,0,78,0,0,0,78,40,40,78,0,38,0
Tytus Howard,25472,G,HST,1,100.0,0,13,40.9,41.4,48.5,1,3,37,100.0,100.0,94.6,1,4,0,78,0,77,1,78,40,40,0,0,38,0
Justin Britt,8699,C,HST,1,100.0,1,13,68.4,44.5,72.4,0,1,37,100.0,100.0,98.6,1,1,0,77,77,0,0,77,40,40,0,0,37,0
Mark Glowinski,9567,G,IND,1,100.0,0,14,50.7,63.6,45.2,1,2,44,100.0,100.0,96.6,0,3,0,76,0,0,0,76,48,48,76,0,28,0
Ryan Kelly,10652,C,IND,1,100.0,0,14,67.9,76.6,63.9,1,0,44,100.0,100.0,98.9,1,1,0,76,76,0,0,76,48,48,0,0,28,0
Julie'n Davenport,11885,T,IND,1,100.0,0,14,52.9,35.5,63.8,1,3,44,100.0,100.0,90.9,0,6,2,76,0,0,76,76,48,48,0,0,28,0
Quenton Nelson,12954,G,IND,1,100.0,0,14,72.7,80.2,66.4,0,0,44,100.0,100.0,100.0,0,0,0,76,0,76,0,76,48,48,0,0,28,0
Braden Smith,46794,T,IND,1,100.0,0,14,60.8,40.6,75.0,2,3,44,100.0,100.0,92.0,0,6,1,76,0,0,0,76,48,48,0,76,28,0
Michael Onwenu,27357,G,NE,1,100.0,0,19,78.3,65.0,78.4,1,1,40,100.0,100.0,97.5,0,2,0,75,0,75,0,75,44,44,0,0,31,0
Isaiah Wynn,46048,T,NE,1,100.0,0,19,54.1,60.0,48.0,3,1,40,100.0,100.0,95.0,1,4,0,75,0,0,75,75,44,44,0,0,31,0
David Andrews,9948,C,NE,1,100.0,0,19,67.2,76.1,63.3,1,1,40,100.0,100.0,97.5,0,2,0,75,75,0,0,75,44,44,0,0,31,0
