player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Creed Humphrey,59996,C,KC,8,100.0,1,16,91.2,70.6,94.2,1,5,388,100.0,100.0,99.0,2,7,1,583,583,0,0,583,416,416,0,0,167,0
Joe Thuney,10712,G,KC,8,100.0,1,16,74.2,81.4,68.7,0,10,388,100.0,100.0,98.7,4,10,0,583,0,583,0,583,416,416,0,0,167,0
Orlando Brown Jr.,46227,T,KC,8,100.0,3,16,74.6,70.8,74.8,10,9,388,100.0,100.0,96.8,5,22,3,583,0,0,583,583,416,416,0,0,167,0
Trey Smith,62960,G,KC,8,100.0,0,16,80.0,64.9,87.6,2,16,388,100.0,100.0,96.6,5,22,4,583,0,0,0,583,416,416,583,0,167,0
David Quessenberry,7957,T,TEN,8,100.0,0,31,83.4,65.1,90.4,6,9,297,100.0,100.0,96.1,0,19,4,577,0,0,0,577,319,319,0,575,258,2
Matt Paradis,8841,C,CAR,8,100.0,0,5,65.9,53.6,68.6,2,12,325,100.0,100.0,97.2,1,16,2,566,566,0,0,566,343,343,0,0,223,0
Taylor Moton,11819,T,CAR,8,100.0,0,5,71.8,73.9,70.5,2,16,325,100.0,100.0,97.2,4,18,0,566,0,0,71,566,343,343,0,495,223,0
Ben Jones,7099,C,TEN,8,100.0,1,31,70.6,61.0,73.8,3,9,293,100.0,100.0,97.6,3,13,1,564,564,0,0,564,315,315,0,0,249,0
Tristan Wirfs,64818,T,TB,8,100.0,1,30,75.7,80.4,61.9,1,6,366,100.0,100.0,98.8,1,8,1,561,0,0,0,561,381,381,0,561,180,0
Alex Cappa,66578,G,TB,8,100.0,0,30,72.4,66.0,73.3,4,9,366,100.0,100.0,97.7,1,15,2,561,0,0,0,561,381,381,561,0,180,0
Nate Davis,46808,G,TEN,8,100.0,1,31,65.5,39.7,71.3,4,18,283,100.0,100.0,94.7,2,26,4,553,0,0,0,553,305,305,553,0,248,0
Ryan Jensen,7985,C,TB,8,100.0,1,30,69.2,56.0,79.4,2,9,363,100.0,100.0,98.2,3,12,1,549,549,0,0,549,376,376,0,0,173,0
Ali Marpet,9494,G,TB,8,100.0,0,30,84.3,72.3,90.0,0,11,361,100.0,100.0,98.2,2,12,1,546,0,546,0,546,374,374,0,0,172,0
Jonah Jackson,37070,G,DET,8,100.0,0,11,65.8,46.2,77.1,6,17,340,100.0,100.0,96.0,5,25,2,545,0,545,0,545,369,369,0,0,176,0
Donovan Smith,9467,T,TB,8,100.0,0,30,79.6,83.9,68.0,2,12,361,100.0,100.0,97.8,5,15,1,545,0,0,545,545,374,374,0,0,171,0
Matt Nelson,48584,T,DET,8,100.0,2,11,52.5,47.2,57.1,4,27,340,100.0,100.0,94.6,3,34,3,545,0,0,1,545,369,369,0,544,176,0
Penei Sewell,81788,T,DET,8,100.0,2,11,68.5,62.1,76.7,5,17,338,100.0,100.0,95.6,6,26,4,541,0,0,536,541,367,367,0,0,174,5
Halapoulivaati Vaitai,10798,G,DET,8,100.0,0,11,60.4,57.3,58.3,5,13,338,100.0,100.0,97.3,2,18,0,541,0,0,0,541,367,367,541,0,174,0
Joel Bitonio,8670,G,CLV,8,100.0,0,8,89.5,81.2,87.8,0,6,281,100.0,100.0,98.6,2,7,1,540,0,540,0,540,295,295,0,0,245,0
J.C. Tretter,7904,C,CLV,8,100.0,0,8,72.1,75.4,69.4,0,3,281,100.0,100.0,99.1,3,4,1,540,540,0,0,540,295,295,0,0,245,0
Wyatt Teller,46131,G,CLV,8,100.0,1,8,87.2,64.1,90.0,0,10,281,100.0,100.0,97.9,4,11,1,540,0,0,0,540,295,295,540,0,245,0
Will Hernandez,46180,G,NYG,8,100.0,1,21,60.1,64.7,63.1,1,12,337,100.0,100.0,97.2,5,16,3,539,0,0,0,539,366,366,539,0,173,0
David Andrews,9948,C,NE,8,100.0,0,19,65.8,69.0,63.7,3,7,312,100.0,100.0,98.4,2,10,0,535,535,0,0,535,331,331,0,0,204,0
Ryan Kelly,10652,C,IND,8,100.0,1,14,57.4,60.6,56.0,3,9,304,100.0,100.0,97.4,4,14,2,535,535,0,0,535,333,333,0,0,202,0
Charles Leno Jr.,8880,T,WAS,8,100.0,0,32,76.6,82.8,59.7,2,14,322,100.0,100.0,96.6,1,19,3,531,0,0,529,531,346,346,0,2,185,0
Robert Hunt,46139,G,MIA,8,100.0,1,17,59.7,66.6,55.1,2,16,355,100.0,100.0,97.2,4,19,1,529,0,0,0,529,381,381,529,0,148,0
Ereck Flowers,9442,G,WAS,8,100.0,0,32,67.7,74.6,60.4,3,8,319,100.0,100.0,97.6,0,13,2,528,0,528,0,528,343,343,0,0,185,0
D.J. Humphries,9457,T,ARZ,8,100.0,0,1,70.1,64.5,75.6,1,12,290,100.0,100.0,96.7,6,16,3,526,0,0,522,526,306,306,0,0,220,4
Josh Jones,26634,G,ARZ,8,100.0,2,1,51.1,47.6,55.3,1,13,281,100.0,100.0,96.1,7,18,4,524,0,0,0,524,296,296,373,151,228,0
Tyler Biadasz,41178,C,DAL,7,100.0,0,9,57.9,48.2,68.7,3,11,282,100.0,100.0,97.5,6,14,0,521,521,0,0,521,311,311,0,0,210,0
Connor Williams,46216,G,DAL,7,100.0,2,9,75.7,70.9,76.4,0,5,282,100.0,100.0,98.8,10,6,1,521,0,521,0,521,311,311,0,0,210,0
David Edwards,35941,G,LA,8,100.0,0,26,63.7,68.2,60.3,1,11,290,100.0,100.0,97.6,1,13,1,509,0,509,0,509,302,302,0,0,207,0
Nate Solder,6169,T,NYG,8,100.0,1,21,53.4,47.1,60.9,6,15,314,100.0,100.0,95.7,5,24,3,509,0,0,68,509,342,342,0,435,167,6
Billy Turner,8702,T,GB,8,100.0,1,12,64.2,64.6,60.5,3,14,289,100.0,100.0,96.0,2,20,3,509,0,0,0,509,307,307,0,509,202,0
Royce Newman,41746,G,GB,8,100.0,0,12,49.1,57.8,43.2,2,6,289,100.0,100.0,97.2,1,12,4,509,0,0,0,509,307,307,509,0,202,0
Garrett Bradbury,46013,C,MIN,7,100.0,1,18,57.6,35.9,68.7,5,11,293,100.0,100.0,96.9,5,17,1,508,508,0,0,508,316,316,0,0,192,0
Olisaemeka Udoh,28394,G,MIN,7,100.0,3,18,60.6,54.6,63.2,2,16,293,100.0,100.0,96.9,9,18,0,508,0,0,0,508,316,316,508,0,192,0
Brian O'Neill,46854,T,MIN,7,100.0,0,18,69.8,75.9,62.6,1,7,293,100.0,100.0,98.6,2,8,0,508,0,0,0,508,316,316,0,508,192,0
Ezra Cleveland,41973,G,MIN,7,100.0,0,18,58.0,50.5,60.5,3,11,293,100.0,100.0,97.3,2,15,1,508,0,508,0,508,316,316,0,0,192,0
Bobby Massie,7112,T,DEN,8,100.0,0,10,64.0,57.4,65.3,4,14,313,100.0,100.0,95.5,0,23,5,507,0,0,0,507,325,325,0,507,182,0
Lloyd Cushenberry III,41924,C,DEN,8,100.0,0,10,55.9,67.8,52.4,5,7,313,100.0,100.0,97.1,3,15,3,507,507,0,0,507,325,325,0,0,182,0
Austin Corbett,46290,G,LA,8,100.0,0,26,70.1,66.9,67.0,4,8,287,100.0,100.0,97.9,0,12,0,500,0,0,0,500,299,299,500,0,201,0
Rob Havenstein,9490,T,LA,8,100.0,0,26,76.2,75.8,69.9,4,4,287,100.0,100.0,98.3,0,9,1,500,0,0,0,500,299,299,0,500,201,0
Justin Pugh,7800,G,ARZ,8,100.0,0,1,66.2,75.9,60.4,0,13,266,100.0,100.0,97.6,2,13,0,500,0,495,5,500,282,282,0,0,218,0
Jesse Davis,9989,T,MIA,8,100.0,1,17,50.5,45.5,54.4,8,20,335,100.0,100.0,94.9,3,31,3,500,0,135,0,500,360,360,0,365,140,0
Jason Kelce,6343,C,PHI,8,100.0,0,24,85.7,63.1,92.5,0,10,304,100.0,100.0,98.0,3,11,1,500,500,0,0,500,331,331,0,0,169,0
Brian Allen,46104,C,LA,8,100.0,0,26,75.8,61.1,79.7,1,7,287,100.0,100.0,97.6,3,11,3,500,500,0,0,500,299,299,0,0,201,0
Cody Whitehair,10690,G,CHI,8,100.0,1,6,65.5,61.7,65.2,0,7,269,100.0,100.0,97.6,3,10,3,498,0,498,0,498,287,287,0,0,211,0
James Daniels,45576,G,CHI,8,100.0,1,6,66.5,67.9,68.4,1,14,269,100.0,100.0,96.8,7,16,1,498,0,0,0,498,287,287,498,0,211,0
Sam Mustipher,13026,C,CHI,8,100.0,0,6,51.9,59.9,48.2,0,10,269,100.0,100.0,97.8,2,11,1,498,498,0,0,498,287,287,0,0,211,0
Dion Dawkins,11818,T,BUF,7,100.0,2,4,69.0,75.0,59.1,3,7,303,100.0,100.0,98.0,6,11,1,495,0,0,495,495,321,321,0,0,174,0
Garett Bolles,11775,T,DEN,8,100.0,2,10,71.9,70.3,65.7,4,7,303,100.0,100.0,96.5,3,16,5,494,0,0,494,494,315,315,0,0,179,0
Tytus Howard,25472,G,HST,8,100.0,1,13,38.1,53.0,38.6,1,14,280,100.0,100.0,97.0,5,16,1,492,0,491,1,492,307,307,0,0,185,0
Daryl Williams,9535,G,BUF,7,100.0,0,4,65.0,64.1,65.0,6,10,302,100.0,100.0,97.0,4,17,1,491,0,0,0,491,321,321,196,295,170,0
Chase Roullier,11954,C,WAS,8,100.0,0,32,83.7,69.3,86.1,2,7,292,100.0,100.0,98.5,1,9,0,490,490,0,0,490,315,315,0,0,175,0
Mitch Morse,9482,C,BUF,7,100.0,0,4,67.5,72.7,66.3,0,9,302,100.0,100.0,98.2,2,10,1,489,489,0,0,489,321,321,0,0,168,0
Quinton Spain,10110,G,CIN,8,100.0,0,7,76.6,66.3,77.7,0,4,273,100.0,100.0,98.9,2,5,1,486,0,486,0,486,288,288,0,0,198,0
Jonah Williams,41651,T,CIN,8,100.0,0,7,71.1,67.3,71.5,3,8,273,100.0,100.0,96.9,2,14,3,486,0,0,486,486,288,288,0,0,198,0
Corey Linsley,8796,C,LAC,7,100.0,1,27,84.3,76.4,87.2,0,4,305,100.0,100.0,99.3,4,4,0,484,484,0,0,484,328,328,0,0,156,0
Liam Eichenberg,41851,T,MIA,8,100.0,2,17,48.9,46.2,66.3,2,20,322,100.0,100.0,94.7,7,28,6,484,0,0,320,484,345,345,0,164,139,0
Rashawn Slater,59971,T,LAC,7,100.0,0,27,79.2,74.5,80.3,2,8,305,100.0,100.0,97.7,3,12,2,484,0,1,481,484,328,328,0,0,156,2
Matt Feiler,9289,G,LAC,7,100.0,0,27,77.7,55.7,87.4,4,5,305,100.0,100.0,97.5,2,12,3,484,0,483,1,484,328,328,0,0,156,0
Andre James,47058,C,LV,7,100.0,0,23,49.5,55.8,48.8,2,9,289,100.0,100.0,98.1,5,11,0,480,480,0,0,480,308,308,0,0,172,0
Kolton Miller,47013,T,LV,7,100.0,1,23,78.2,86.7,66.7,1,10,289,100.0,100.0,98.1,3,11,0,480,0,0,480,480,308,308,0,0,172,0
John Simpson,41715,G,LV,7,100.0,0,23,52.9,57.3,48.5,2,14,288,100.0,100.0,96.9,5,17,1,479,0,479,0,479,307,307,0,0,172,0
Billy Price,46795,C,NYG,7,100.0,0,21,54.9,46.0,61.5,4,7,295,100.0,100.0,97.8,4,12,1,478,478,0,0,478,321,321,0,0,157,0
Riley Reiff,7029,T,CIN,8,100.0,0,7,68.9,62.0,69.7,1,9,272,100.0,100.0,96.7,1,14,4,477,0,0,0,477,287,287,0,477,190,0
Austin Jackson,60816,G,MIA,7,100.0,0,17,51.1,42.4,62.8,4,29,326,100.0,100.0,94.9,5,33,0,475,0,266,209,475,351,351,0,0,124,0
Jake Matthews,8641,T,ATL,7,100.0,0,2,67.1,74.9,52.1,2,7,290,100.0,100.0,98.1,1,10,1,473,0,0,470,473,311,311,0,0,162,3
Matt Hennessy,41141,C,ATL,7,100.0,0,2,67.1,48.8,74.7,0,11,290,100.0,100.0,97.8,2,12,1,473,473,0,0,473,311,311,0,0,162,0
Chris Lindstrom,46692,G,ATL,7,100.0,0,2,80.0,66.0,81.3,1,8,290,100.0,100.0,98.4,0,9,0,473,0,0,0,473,311,311,473,0,162,0
Kevin Zeitler,7032,G,BLT,7,100.0,0,3,68.9,66.8,67.4,0,9,272,100.0,100.0,98.3,3,9,0,470,0,0,0,470,286,286,470,0,184,0
Jalen Mayfield,81725,G,ATL,7,100.0,0,2,40.1,27.8,56.2,12,11,288,100.0,100.0,94.3,5,28,5,468,0,468,0,468,308,308,0,0,160,0
Trey Hopkins,9276,C,CIN,8,100.0,0,7,42.4,36.7,44.3,2,6,272,100.0,100.0,97.4,2,11,3,466,466,0,0,466,285,285,0,0,181,0
Jawaan Taylor,41665,T,JAX,7,100.0,0,15,62.7,70.4,52.1,2,15,294,100.0,100.0,96.4,4,19,2,465,0,0,0,465,315,315,0,465,150,0
Tyron Smith,6161,T,DAL,7,100.0,0,9,92.1,87.3,91.2,1,3,244,100.0,100.0,98.8,3,5,1,465,0,0,462,465,268,268,0,0,197,1
Max Scharping,46961,G,HST,8,100.0,0,13,57.4,45.8,61.6,4,9,260,100.0,100.0,96.7,3,15,2,462,0,0,0,462,283,283,462,0,179,0
Kevin Dotson,46735,G,PIT,7,100.0,0,25,64.0,74.9,61.0,2,5,277,100.0,100.0,98.0,4,9,2,461,0,460,0,461,293,293,0,0,168,0
Jason Peters,2148,T,CHI,8,100.0,0,6,78.5,70.6,77.3,3,7,243,100.0,100.0,96.3,1,14,4,461,0,0,460,461,261,261,0,0,200,1
Trai Turner,8727,G,PIT,7,100.0,1,25,68.2,73.4,67.3,0,6,274,100.0,100.0,98.5,3,7,1,460,0,0,0,460,291,291,460,0,169,0
Kendrick Green,56642,C,PIT,7,100.0,2,25,60.4,55.5,60.7,3,3,273,100.0,100.0,98.5,6,7,1,459,459,0,0,459,290,290,0,0,169,0
Duane Brown,4340,T,SEA,8,100.0,0,29,68.7,67.9,62.7,2,9,260,100.0,100.0,95.6,1,17,6,459,0,0,456,459,277,277,0,0,182,3
Greg Van Roten,7746,G,NYJ,7,100.0,0,22,64.6,57.8,66.5,1,19,289,100.0,100.0,95.5,1,23,3,459,0,0,0,459,311,311,459,0,148,0
Connor McGovern,10778,C,NYJ,7,100.0,0,22,74.3,64.1,78.4,0,9,289,100.0,100.0,98.1,2,10,1,459,459,0,0,459,311,311,0,0,148,0
Gabe Jackson,8716,G,SEA,8,100.0,0,29,65.0,75.8,58.3,0,11,260,100.0,100.0,97.9,2,11,0,459,0,0,0,459,277,277,459,0,182,0
Andrew Norwell,9126,G,JAX,7,100.0,1,15,74.4,84.4,70.5,1,4,291,100.0,100.0,99.1,5,5,0,459,0,459,0,459,312,312,0,0,147,0
