player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Connor Williams,46216,G,DAL,6,100.0,2,9,75.6,71.6,76.2,0,4,237,100.0,100.0,98.7,9,5,1,448,0,448,0,448,261,261,0,0,187,0
Tyler Biadasz,41178,C,DAL,6,100.0,0,9,56.3,46.8,65.4,3,9,237,100.0,100.0,97.5,5,12,0,448,448,0,0,448,261,261,0,0,187,0
Oli Udoh,28394,G,MIN,6,100.0,1,18,55.9,57.3,56.5,2,13,253,100.0,100.0,97.0,7,15,0,442,0,0,0,442,272,272,442,0,170,0
Ezra Cleveland,41973,G,MIN,6,100.0,0,18,57.3,58.3,56.6,3,7,253,100.0,100.0,97.6,2,11,1,442,0,442,0,442,272,272,0,0,170,0
Brian O'Neill,46854,T,MIN,6,100.0,0,18,66.3,74.3,58.7,1,5,253,100.0,100.0,98.8,2,6,0,442,0,0,0,442,272,272,0,442,170,0
Garrett Bradbury,46013,C,MIN,6,100.0,1,18,56.0,38.8,64.1,3,9,253,100.0,100.0,97.2,4,13,1,442,442,0,0,442,272,272,0,0,170,0
Nate Davis,46808,G,TEN,6,100.0,1,31,64.6,33.8,72.8,4,16,231,100.0,100.0,93.9,2,24,4,437,0,0,0,437,246,246,437,0,191,0
David Quessenberry,7957,T,TEN,6,100.0,0,31,78.1,64.5,82.8,5,7,230,100.0,100.0,95.7,0,16,4,436,0,0,0,436,245,245,0,434,191,2
Tyron Smith,6161,T,DAL,6,100.0,0,9,92.6,87.0,92.0,1,3,230,100.0,100.0,98.7,3,5,1,434,0,0,431,434,253,253,0,0,181,1
Joe Thuney,10712,G,KC,6,100.0,1,16,72.2,81.2,65.3,0,7,275,100.0,100.0,98.7,3,7,0,430,0,430,0,430,297,297,0,0,133,0
Trey Smith,62960,G,KC,6,100.0,0,16,75.1,62.6,81.9,1,10,275,100.0,100.0,97.3,1,13,2,430,0,0,0,430,297,297,430,0,133,0
Orlando Brown Jr.,46227,T,KC,6,100.0,3,16,70.0,64.1,71.9,7,9,275,100.0,100.0,96.7,4,17,1,430,0,0,430,430,297,297,0,0,133,0
Creed Humphrey,59996,C,KC,6,100.0,1,16,85.2,68.2,90.9,1,2,275,100.0,100.0,99.1,2,4,1,430,430,0,0,430,297,297,0,0,133,0
Matt Paradis,8841,C,CAR,6,100.0,0,5,62.6,44.3,68.2,2,10,250,100.0,100.0,96.8,1,14,2,428,428,0,0,428,266,266,0,0,162,0
Taylor Moton,11819,T,CAR,6,100.0,0,5,72.8,72.6,71.1,2,12,250,100.0,100.0,97.2,2,14,0,428,0,0,71,428,266,266,0,357,162,0
Alex Cappa,66578,G,TB,6,100.0,0,30,64.8,61.4,65.2,4,9,284,100.0,100.0,97.4,1,14,1,427,0,0,0,427,295,295,427,0,132,0
Tristan Wirfs,64818,T,TB,6,100.0,1,30,74.0,79.9,59.6,1,5,284,100.0,100.0,98.9,1,6,0,427,0,0,0,427,295,295,0,427,132,0
Rashawn Slater,59971,T,LAC,6,100.0,0,27,75.9,72.6,76.7,1,7,266,100.0,100.0,97.7,3,10,2,424,0,1,421,424,288,288,0,0,136,2
Corey Linsley,8796,C,LAC,6,100.0,1,27,79.3,72.5,81.0,0,4,266,100.0,100.0,99.2,4,4,0,424,424,0,0,424,288,288,0,0,136,0
Ben Jones,7099,C,TEN,6,100.0,1,31,74.2,59.4,79.5,3,8,226,100.0,100.0,97.1,3,12,1,424,424,0,0,424,241,241,0,0,183,0
Matt Feiler,9289,G,LAC,6,100.0,0,27,78.4,51.3,88.0,4,5,266,100.0,100.0,97.2,1,12,3,424,0,423,1,424,288,288,0,0,136,0
Dion Dawkins,11818,T,BUF,6,100.0,2,4,63.6,70.6,54.4,3,7,255,100.0,100.0,97.6,6,11,1,422,0,0,422,422,269,269,0,0,153,0
Daryl Williams,9535,T,BUF,6,100.0,0,4,60.8,58.9,62.7,5,10,254,100.0,100.0,96.7,4,16,1,418,0,0,0,418,269,269,196,222,149,0
Mitch Morse,9482,C,BUF,6,100.0,0,4,63.4,69.4,62.6,0,9,254,100.0,100.0,97.8,2,10,1,416,416,0,0,416,269,269,0,0,147,0
Ali Marpet,9494,G,TB,6,100.0,0,30,80.9,71.7,87.4,0,9,280,100.0,100.0,98.4,2,9,0,415,0,415,0,415,290,290,0,0,125,0
Ryan Jensen,7985,C,TB,6,100.0,1,30,68.0,60.7,74.5,1,6,280,100.0,100.0,98.4,2,8,1,415,415,0,0,415,290,290,0,0,125,0
Donovan Smith,9467,T,TB,6,100.0,0,30,78.2,82.7,68.4,2,9,280,100.0,100.0,97.7,4,12,1,415,0,0,415,415,290,290,0,0,125,0
Andre James,47058,C,LV,6,100.0,0,23,39.9,51.9,36.8,2,9,254,100.0,100.0,97.8,5,11,0,414,414,0,0,414,271,271,0,0,143,0
Halapoulivaati Vaitai,10798,G,DET,6,100.0,0,11,54.0,61.1,46.9,3,12,262,100.0,100.0,97.1,0,15,0,414,0,0,0,414,284,284,414,0,130,0
Penei Sewell,81788,T,DET,6,100.0,1,11,61.5,56.9,71.1,5,14,262,100.0,100.0,94.8,5,23,4,414,0,0,410,414,284,284,0,0,130,4
Jonah Jackson,37070,G,DET,6,100.0,0,11,58.2,48.7,65.4,4,15,262,100.0,100.0,96.0,5,20,1,414,0,414,0,414,284,284,0,0,130,0
John Simpson,41715,G,LV,6,100.0,0,23,46.4,59.3,38.0,1,11,254,100.0,100.0,97.2,4,13,1,414,0,414,0,414,271,271,0,0,143,0
Matt Nelson,48584,T,DET,6,100.0,2,11,52.0,46.1,58.0,3,21,262,100.0,100.0,94.7,3,26,2,414,0,0,0,414,284,284,0,414,130,0
Kolton Miller,47013,T,LV,6,100.0,1,23,72.8,85.2,58.0,1,10,254,100.0,100.0,97.8,3,11,0,414,0,0,414,414,271,271,0,0,143,0
Wyatt Teller,46131,G,CLV,6,100.0,1,8,78.1,64.7,79.2,0,7,209,100.0,100.0,98.3,4,7,0,410,0,0,0,410,222,222,410,0,188,0
J.C. Tretter,7904,C,CLV,6,100.0,0,8,76.7,75.2,75.7,0,2,209,100.0,100.0,99.0,2,3,1,410,410,0,0,410,222,222,0,0,188,0
Joel Bitonio,8670,G,CLV,6,100.0,0,8,88.6,82.0,85.5,0,5,209,100.0,100.0,98.3,1,6,1,410,0,410,0,410,222,222,0,0,188,0
Will Hernandez,46180,G,NYG,6,100.0,1,21,60.0,68.0,58.7,0,9,263,100.0,100.0,98.3,3,9,0,407,0,0,0,407,284,284,407,0,123,0
Kevin Zeitler,7032,G,BLT,6,100.0,0,3,70.2,63.6,70.6,0,8,227,100.0,100.0,98.2,3,8,0,406,0,0,0,406,239,239,406,0,167,0
Lloyd Cushenberry III,41924,C,DEN,6,100.0,0,10,56.0,68.0,48.9,5,5,248,100.0,100.0,97.2,1,12,2,404,404,0,0,404,258,258,0,0,146,0
Bobby Massie,7112,T,DEN,6,100.0,0,10,61.5,55.1,63.1,4,12,248,100.0,100.0,95.2,0,20,4,404,0,0,0,404,258,258,0,404,146,0
D.J. Humphries,9457,T,ARZ,6,100.0,0,1,67.0,64.8,69.5,0,10,219,100.0,100.0,96.8,4,12,2,401,0,0,398,401,231,231,0,0,170,3
