player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Trey Smith,62960,G,KC,10,100.0,0,16,79.1,63.2,86.4,3,21,476,100.0,100.0,96.6,4,28,4,724,0,0,0,724,506,506,724,0,218,0
Creed Humphrey,59996,C,KC,10,100.0,1,16,90.5,75.1,92.6,1,6,476,100.0,100.0,99.1,3,8,1,721,721,0,0,721,506,506,0,0,215,0
Joe Thuney,10712,G,KC,10,100.0,1,16,73.3,85.5,64.1,0,10,476,100.0,100.0,98.9,4,10,0,721,0,721,0,721,506,506,0,0,215,0
Orlando Brown Jr.,46227,T,KC,10,100.0,3,16,76.1,73.9,74.6,10,13,476,100.0,100.0,97.0,6,26,3,721,0,0,721,721,506,506,0,0,215,0
Taylor Moton,11819,T,CAR,10,100.0,0,5,73.6,75.9,70.4,2,19,395,100.0,100.0,97.3,4,21,0,700,0,0,71,700,418,418,0,629,282,0
David Quessenberry,7957,T,TEN,10,100.0,0,31,79.4,63.1,86.0,6,11,357,100.0,100.0,95.9,0,23,6,695,0,0,0,695,383,383,1,692,312,2
Ben Jones,7099,C,TEN,10,100.0,1,31,68.5,61.8,70.5,3,10,353,100.0,100.0,97.9,3,14,1,681,681,0,0,681,379,379,0,0,302,0
Robert Hunt,46139,G,MIA,10,100.0,1,17,60.0,64.8,54.1,3,21,444,100.0,100.0,96.8,6,26,2,672,0,0,0,672,478,478,672,0,194,0
David Andrews,9948,C,NE,10,100.0,0,19,72.4,70.1,71.6,3,8,360,100.0,100.0,98.5,2,11,0,663,663,0,0,663,384,384,0,0,279,0
Ryan Kelly,10652,C,IND,10,100.0,1,14,57.3,59.1,56.1,3,12,373,100.0,100.0,97.2,4,18,3,661,661,0,0,661,402,402,0,0,259,0
Connor Williams,46216,G,DAL,9,100.0,3,9,70.9,73.4,71.1,0,9,362,100.0,100.0,98.5,13,10,1,660,0,660,0,660,397,397,0,0,263,0
Tyler Biadasz,41178,C,DAL,9,100.0,0,9,61.4,59.3,67.9,3,11,362,100.0,100.0,98.1,6,14,0,655,655,0,0,655,397,397,0,0,258,0
D.J. Humphries,9457,T,ARZ,10,100.0,0,1,69.6,62.9,74.8,1,13,355,100.0,100.0,96.9,5,18,4,651,0,0,645,651,374,374,0,0,277,6
