player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
David Quessenberry,7957,T,TEN,2,100.0,0,31,76.3,75.4,72.4,0,2,88,100.0,100.0,98.9,0,2,0,152,0,0,0,152,92,92,0,152,60,0
Andre James,47058,C,LV,2,100.0,0,23,43.8,68.0,33.8,1,2,99,100.0,100.0,98.5,3,3,0,152,152,0,0,152,107,107,0,0,45,0
Kolton Miller,47013,T,LV,2,100.0,0,23,70.4,87.4,55.7,0,4,99,100.0,100.0,98.0,2,4,0,152,0,0,152,152,107,107,0,0,45,0
Oday Aboushi,7923,G,LAC,2,100.0,0,27,63.4,69.0,67.6,0,2,94,100.0,100.0,98.9,2,2,0,152,0,0,0,152,103,103,152,0,49,0
Nate Davis,46808,G,TEN,2,100.0,0,31,52.2,27.0,60.8,2,4,88,100.0,100.0,94.3,0,8,2,152,0,0,0,152,92,92,152,0,60,0
Matt Feiler,9289,G,LAC,2,100.0,0,27,79.3,41.5,91.1,1,2,94,100.0,100.0,97.3,0,4,1,152,0,152,0,152,103,103,0,0,49,0
Corey Linsley,8796,C,LAC,2,100.0,0,27,52.0,41.2,59.6,0,0,94,100.0,100.0,100.0,2,0,0,152,152,0,0,152,103,103,0,0,49,0
Rashawn Slater,59971,T,LAC,2,100.0,0,27,67.8,78.8,51.1,0,4,94,100.0,100.0,97.9,0,4,0,152,0,0,152,152,103,103,0,0,49,0
John Simpson,41715,G,LV,2,100.0,0,23,47.0,49.9,43.6,1,6,99,100.0,100.0,96.5,0,7,0,152,0,152,0,152,107,107,0,0,45,0
Ben Jones,7099,C,TEN,2,100.0,0,31,57.0,46.6,63.4,1,4,88,100.0,100.0,96.0,1,6,1,152,152,0,0,152,92,92,0,0,60,0
Daryl Williams,9535,T,BUF,2,100.0,0,4,52.6,54.2,58.9,3,4,92,100.0,100.0,95.1,3,8,1,150,0,0,0,150,99,99,0,150,51,0
Matt Nelson,48584,T,DET,2,100.0,1,11,45.1,40.0,55.0,2,9,102,100.0,100.0,93.6,2,12,1,149,0,0,0,149,110,110,0,149,39,0
Penei Sewell,81788,T,DET,2,100.0,0,11,70.3,72.1,62.4,3,5,102,100.0,100.0,96.1,1,8,0,149,0,0,148,149,110,110,0,0,39,1
Jonah Jackson,37070,G,DET,2,100.0,0,11,58.6,30.2,72.5,3,10,102,100.0,100.0,92.6,1,14,1,149,0,149,0,149,110,110,0,0,39,0
Halapoulivaati Vaitai,10798,G,DET,2,100.0,0,11,60.7,58.8,58.7,0,7,102,100.0,100.0,96.6,0,7,0,149,0,0,0,149,110,110,149,0,39,0
Frank Ragnow,39137,C,DET,2,100.0,0,11,84.9,61.9,93.1,1,2,102,100.0,100.0,98.5,0,3,0,149,149,0,0,149,110,110,0,0,39,0
Mitch Morse,9482,C,BUF,2,100.0,0,4,54.4,47.5,60.4,0,6,92,100.0,100.0,96.7,1,6,0,148,148,0,0,148,99,99,0,0,49,0
Jon Feliciano,9561,G,BUF,2,100.0,1,4,60.8,47.7,65.0,0,8,92,100.0,100.0,95.7,1,8,0,148,0,148,0,148,99,99,0,0,49,0
Dion Dawkins,11818,T,BUF,2,100.0,2,4,53.7,56.2,46.7,2,4,92,100.0,100.0,96.7,4,6,0,147,0,0,147,147,98,98,0,0,49,0
Connor Williams,46216,G,DAL,2,100.0,0,9,71.7,67.7,70.3,0,0,92,100.0,100.0,100.0,2,0,0,145,0,145,0,145,101,101,0,0,44,0
Tyler Biadasz,41178,C,DAL,2,100.0,0,9,51.6,26.1,68.3,2,7,92,100.0,100.0,95.1,2,9,0,145,145,0,0,145,101,101,0,0,44,0
Tyron Smith,6161,T,DAL,2,100.0,0,9,79.2,83.0,69.4,1,0,92,100.0,100.0,98.4,1,2,1,145,0,0,143,145,101,101,0,0,44,0
Rashod Hill,11369,T,MIN,2,100.0,1,18,39.8,41.6,45.2,2,3,87,100.0,100.0,97.1,4,5,0,144,0,0,144,144,96,96,0,0,48,0
Ezra Cleveland,41973,G,MIN,2,100.0,0,18,74.1,64.8,74.5,1,1,87,100.0,100.0,97.7,1,3,1,144,0,144,0,144,96,96,0,0,48,0
Brian O'Neill,46854,T,MIN,2,100.0,0,18,63.1,76.9,58.0,0,0,87,100.0,100.0,100.0,2,0,0,144,0,0,0,144,96,96,0,144,48,0
Alejandro Villanueva,9091,T,BLT,2,100.0,0,3,69.4,35.2,87.4,3,5,66,100.0,100.0,90.9,2,10,2,144,0,0,74,144,74,74,0,68,70,2
Kevin Zeitler,7032,G,BLT,2,100.0,0,3,62.5,72.5,60.8,0,1,66,100.0,100.0,99.2,2,1,0,144,0,0,0,144,74,74,144,0,70,0
Garrett Bradbury,46013,C,MIN,2,100.0,1,18,52.2,34.9,65.5,2,3,87,100.0,100.0,96.0,2,6,1,144,144,0,0,144,96,96,0,0,48,0
Bradley Bozeman,27934,C,BLT,2,100.0,0,3,74.9,70.5,73.8,0,0,66,100.0,100.0,100.0,0,0,0,144,144,0,0,144,74,74,0,0,70,0
Oli Udoh,28394,G,MIN,2,100.0,0,18,64.1,62.5,66.2,0,3,87,100.0,100.0,98.3,2,3,0,144,0,0,0,144,96,96,144,0,48,0
Kaleb McGary,46912,T,ATL,2,100.0,0,2,57.9,52.9,58.8,2,5,89,100.0,100.0,94.9,1,8,1,143,0,0,0,143,96,96,0,143,47,0
Quenton Nelson,12954,G,IND,2,100.0,0,14,63.9,73.2,57.4,0,0,88,100.0,100.0,100.0,0,0,0,142,0,142,0,142,93,93,0,0,49,0
Julie'n Davenport,11885,T,IND,2,100.0,0,14,43.0,30.8,56.7,2,9,88,100.0,100.0,91.5,1,13,2,142,0,0,93,142,93,93,0,49,49,0
Ryan Kelly,10652,C,IND,2,100.0,0,14,68.8,67.6,67.6,1,2,88,100.0,100.0,97.2,1,4,1,142,142,0,0,142,93,93,0,0,49,0
Mark Glowinski,9567,G,IND,2,100.0,0,14,45.3,36.2,48.5,2,5,88,100.0,100.0,96.0,0,7,0,142,0,0,0,142,93,93,142,0,49,0
Jake Matthews,8641,T,ATL,2,100.0,0,2,60.0,74.9,41.2,0,2,89,100.0,100.0,98.9,0,2,0,141,0,0,141,141,96,96,0,0,45,0
Chris Lindstrom,46692,G,ATL,2,100.0,0,2,78.3,74.2,75.5,1,3,89,100.0,100.0,97.8,0,4,0,141,0,0,0,141,96,96,141,0,45,0
Matt Hennessy,41141,C,ATL,2,100.0,0,2,57.4,37.5,63.8,0,4,89,100.0,100.0,96.6,0,5,1,141,141,0,0,141,96,96,0,0,45,0
Taylor Moton,11819,T,CAR,2,100.0,0,5,77.1,68.1,79.4,0,2,77,100.0,100.0,98.7,0,2,0,140,0,0,0,140,81,81,0,140,59,0
Matt Paradis,8841,C,CAR,2,100.0,0,5,68.1,62.4,68.0,1,1,77,100.0,100.0,98.7,0,2,0,140,140,0,0,140,81,81,0,0,59,0
Cody Ford,39805,G,BUF,2,100.0,0,4,48.0,51.9,49.7,1,3,85,100.0,100.0,96.5,1,5,1,140,0,0,0,140,92,92,140,0,48,0
Cam Erving,9452,T,CAR,2,100.0,0,5,61.7,49.6,66.2,1,4,77,100.0,100.0,96.8,1,5,0,140,0,0,140,140,81,81,0,0,59,0
Tytus Howard,25472,G,HST,2,100.0,1,13,33.5,46.1,44.0,1,7,68,100.0,100.0,94.1,3,8,0,139,0,138,1,139,74,74,0,0,65,0
Max Scharping,46961,G,HST,2,100.0,0,13,64.7,72.8,59.5,1,1,68,100.0,100.0,98.5,0,2,0,139,0,0,0,139,74,74,139,0,65,0
George Fant,11282,T,NYJ,2,100.0,1,22,67.4,66.8,69.0,1,1,82,100.0,100.0,98.8,2,2,0,138,0,0,90,138,89,89,0,48,49,0
Justin Britt,8699,C,HST,2,100.0,1,13,62.0,56.2,65.9,0,1,68,100.0,100.0,99.3,2,1,0,138,138,0,0,138,74,74,0,0,64,0
Alijah Vera-Tucker,57107,G,NYJ,2,100.0,0,22,68.8,34.7,80.4,0,8,82,100.0,100.0,93.9,0,9,1,138,0,138,0,138,89,89,0,0,49,0
Greg Van Roten,7746,G,NYJ,2,100.0,0,22,52.1,45.4,58.2,0,7,82,100.0,100.0,93.3,1,9,2,138,0,0,0,138,89,89,138,0,49,0
Connor McGovern,10778,C,NYJ,2,100.0,0,22,68.3,62.4,68.9,0,2,82,100.0,100.0,97.6,0,3,1,138,138,0,0,138,89,89,0,0,49,0
Jalen Mayfield,81725,G,ATL,2,100.0,0,2,26.0,13.0,43.7,4,5,87,100.0,100.0,92.5,3,11,2,136,0,136,0,136,93,93,0,0,43,0
Lloyd Cushenberry III,41924,C,DEN,2,100.0,0,10,57.0,65.2,53.1,1,2,79,100.0,100.0,98.1,0,3,0,135,135,0,0,135,81,81,0,0,54,0
Garett Bolles,11775,T,DEN,2,100.0,0,10,74.2,71.4,71.7,1,3,79,100.0,100.0,96.2,0,5,1,135,0,0,135,135,81,81,0,0,54,0
Dalton Risner,47008,G,DEN,2,100.0,0,10,60.1,71.3,54.1,2,1,79,100.0,100.0,98.1,0,3,0,135,0,135,0,135,81,81,0,0,54,0
Bobby Massie,7112,T,DEN,2,100.0,0,10,64.6,54.4,68.9,3,5,79,100.0,100.0,93.7,0,9,1,135,0,0,0,135,81,81,0,135,54,0
Jermaine Eluemunor,11914,G,LV,2,100.0,0,23,53.6,75.0,38.3,1,0,87,100.0,100.0,99.4,0,1,0,135,0,0,0,135,95,95,135,0,40,0
Cody Whitehair,10690,G,CHI,2,100.0,0,6,53.0,42.6,56.2,0,3,78,100.0,100.0,96.8,0,4,1,134,0,134,0,134,81,81,0,0,53,0
Isaiah Wynn,46048,T,NE,2,100.0,0,19,51.1,54.3,50.8,3,4,73,100.0,100.0,95.2,3,7,0,134,0,0,134,134,79,79,0,0,55,0
Sam Mustipher,13026,C,CHI,2,100.0,0,6,40.1,42.2,39.4,0,2,78,100.0,100.0,97.4,0,3,1,134,134,0,0,134,81,81,0,0,53,0
Germain Ifedi,10665,T,CHI,2,100.0,0,6,59.8,78.7,51.0,0,1,78,100.0,100.0,99.4,2,1,0,134,0,0,0,134,81,81,0,134,53,0
Michael Onwenu,27357,G,NE,2,100.0,0,19,84.8,69.1,84.7,1,2,73,100.0,100.0,97.9,0,3,0,134,0,134,0,134,79,79,0,0,55,0
Laremy Tunsil,10647,T,HST,2,100.0,0,13,58.9,71.4,47.4,1,4,68,100.0,100.0,96.3,0,5,0,134,0,1,133,134,73,73,0,0,61,0
James Daniels,45576,G,CHI,2,100.0,0,6,46.8,56.5,42.3,0,7,78,100.0,100.0,95.5,1,7,0,134,0,0,0,134,81,81,134,0,53,0
David Andrews,9948,C,NE,2,100.0,0,19,63.7,80.1,57.1,1,1,73,100.0,100.0,98.6,0,2,0,134,134,0,0,134,79,79,0,0,55,0
Shaq Mason,9564,G,NE,2,100.0,0,19,65.4,58.9,68.7,2,2,73,100.0,100.0,97.3,1,4,0,134,0,0,0,134,79,79,134,0,55,0
Will Hernandez,46180,G,NYG,2,100.0,1,21,53.1,61.0,52.3,0,6,80,100.0,100.0,96.2,1,6,0,130,0,0,0,130,88,88,130,0,42,0
Andrew Thomas,59701,T,NYG,2,100.0,0,21,53.9,65.9,49.1,0,4,80,100.0,100.0,97.5,2,4,0,130,0,0,130,130,88,88,0,0,42,0
D.J. Humphries,9457,T,ARZ,2,100.0,0,1,69.4,79.7,67.2,0,1,77,100.0,100.0,96.8,1,3,2,130,0,0,128,130,79,79,0,0,51,2
Rodney Hudson,6207,C,ARZ,2,100.0,0,1,44.6,32.8,48.2,0,0,77,100.0,100.0,100.0,0,0,0,130,130,0,0,130,79,79,0,0,51,0
Jawaan Taylor,41665,T,JAX,2,100.0,0,15,63.0,61.2,68.3,0,5,88,100.0,100.0,97.2,2,5,0,129,0,0,0,129,97,97,0,129,32,0
Jason Kelce,6343,C,PHI,2,100.0,0,24,62.5,25.5,78.0,0,3,69,100.0,100.0,97.8,1,3,0,129,129,0,0,129,74,74,0,0,55,0
Isaac Seumalo,10713,G,PHI,2,100.0,0,24,70.8,88.9,69.9,0,1,69,100.0,100.0,99.3,2,1,0,129,0,129,0,129,74,74,0,0,55,0
Andrew Norwell,9126,G,JAX,2,100.0,0,15,71.6,77.2,71.4,1,1,88,100.0,100.0,98.9,2,2,0,129,0,129,0,129,97,97,0,0,32,0
Brandon Linder,8728,C,JAX,2,100.0,0,15,59.0,79.1,52.5,0,0,88,100.0,100.0,100.0,2,0,0,129,129,0,0,129,97,97,0,0,32,0
Lane Johnson,7786,T,PHI,2,100.0,0,24,65.2,74.2,55.0,0,3,69,100.0,100.0,97.8,3,3,0,129,0,0,0,129,74,74,0,129,55,0
Jordan Mailata,66916,T,PHI,2,100.0,0,24,85.6,84.9,85.7,0,2,69,100.0,100.0,98.6,1,2,0,129,0,0,127,129,74,74,0,0,55,2
Cam Robinson,11789,T,JAX,2,100.0,1,15,63.7,63.3,58.1,1,4,88,100.0,100.0,97.2,1,5,0,129,0,0,129,129,97,97,0,0,32,0
Michael Deiter,38554,C,MIA,2,100.0,0,17,56.3,60.2,52.9,0,4,82,100.0,100.0,97.6,0,4,0,128,128,0,0,128,87,87,0,0,41,0
Donovan Smith,9467,T,TB,2,100.0,0,30,82.5,74.9,88.4,0,5,90,100.0,100.0,96.1,0,6,1,128,0,0,128,128,92,92,0,0,36,0
Ryan Jensen,7985,C,TB,2,100.0,1,30,61.4,77.4,63.7,0,0,90,100.0,100.0,100.0,2,0,0,128,128,0,0,128,92,92,0,0,36,0
Ali Marpet,9494,G,TB,2,100.0,0,30,69.4,78.3,74.5,0,2,90,100.0,100.0,98.9,2,2,0,128,0,128,0,128,92,92,0,0,36,0
Robert Hunt,46139,G,MIA,2,100.0,0,17,48.8,56.3,48.9,0,4,82,100.0,100.0,97.6,2,4,0,128,0,0,0,128,87,87,128,0,41,0
Tristan Wirfs,64818,T,TB,2,100.0,1,30,59.8,66.0,48.4,1,4,90,100.0,100.0,97.2,1,5,0,128,0,0,0,128,92,92,0,128,36,0
Alex Cappa,66578,G,TB,2,100.0,0,30,70.7,73.9,65.3,0,1,90,100.0,100.0,99.4,0,1,0,128,0,0,0,128,92,92,128,0,36,0
Justin Pugh,7800,G,ARZ,2,100.0,0,1,70.7,84.7,62.0,0,0,74,100.0,100.0,100.0,1,0,0,127,0,127,0,127,76,76,0,0,51,0
Brandon Scherff,9438,G,WAS,2,100.0,0,32,75.2,71.9,77.4,0,2,75,100.0,100.0,98.7,2,2,0,126,0,0,0,126,82,82,126,0,44,0
Samuel Cosmi,60114,T,WAS,2,100.0,0,32,69.3,48.0,90.2,1,2,75,100.0,100.0,96.7,2,4,1,126,0,0,0,126,82,82,0,124,44,2
Chase Roullier,11954,C,WAS,2,100.0,0,32,70.1,63.1,71.1,1,0,75,100.0,100.0,99.3,0,1,0,126,126,0,0,126,82,82,0,0,44,0
Charles Leno Jr.,8880,T,WAS,2,100.0,0,32,63.7,76.0,46.4,1,2,75,100.0,100.0,98.0,0,3,0,126,0,0,124,126,82,82,0,2,44,0
Ereck Flowers,9442,G,WAS,2,100.0,0,32,65.5,77.7,57.7,0,3,75,100.0,100.0,98.0,0,3,0,126,0,126,0,126,82,82,0,0,44,0
Laken Tomlinson,9461,G,SF,2,100.0,0,28,81.0,64.7,80.0,1,0,60,100.0,100.0,99.2,0,1,0,125,0,125,0,125,62,62,0,0,63,0
Alex Mack,4944,C,SF,2,100.0,0,28,62.7,66.1,60.6,0,0,60,100.0,100.0,100.0,0,0,0,125,125,0,0,125,62,62,0,0,63,0
Trent Williams,5529,T,SF,2,100.0,0,28,92.0,79.7,92.1,0,1,60,100.0,100.0,99.2,0,1,0,125,0,0,125,125,62,62,0,0,63,0
Daniel Brunskill,34807,G,SF,2,100.0,0,28,72.7,69.4,69.7,0,3,60,100.0,100.0,97.5,0,3,0,125,0,0,0,125,62,62,125,0,63,0
Mike McGlinchey,46275,T,SF,2,100.0,0,28,61.9,62.0,58.8,1,1,60,100.0,100.0,98.3,0,2,0,125,0,0,0,125,62,62,0,125,63,0
Trey Hopkins,9276,C,CIN,2,100.0,0,7,46.1,27.2,52.1,1,1,65,100.0,100.0,95.4,0,4,2,124,124,0,0,124,68,68,0,0,56,0
Quinton Spain,10110,G,CIN,2,100.0,0,7,66.7,60.5,65.9,0,0,65,100.0,100.0,100.0,0,0,0,124,0,124,0,124,68,68,0,0,56,0
Xavier Su'a-Filo,8668,G,CIN,2,100.0,0,7,50.0,52.0,49.0,2,3,65,100.0,100.0,96.2,0,5,0,124,0,0,0,124,68,68,124,0,56,0
Jonah Williams,41651,T,CIN,2,100.0,0,7,60.1,62.0,60.3,0,2,65,100.0,100.0,96.9,1,3,1,124,0,0,124,124,68,68,0,0,56,0
Riley Reiff,7029,T,CIN,2,100.0,0,7,60.7,66.5,54.2,1,1,65,100.0,100.0,96.9,0,3,1,124,0,0,0,124,68,68,0,124,56,0
Elgton Jenkins,46298,T,GB,2,100.0,0,12,75.2,75.1,70.4,2,1,70,100.0,100.0,96.4,1,4,1,122,0,1,121,122,76,76,0,0,46,0
Josh Myers,59992,C,GB,2,100.0,0,12,74.1,78.6,70.8,1,1,70,100.0,100.0,98.6,0,2,0,122,122,0,0,122,76,76,0,0,46,0
Royce Newman,41746,G,GB,2,100.0,0,12,52.7,62.6,46.8,1,2,70,100.0,100.0,96.4,1,4,1,122,0,0,0,122,76,76,122,0,46,0
Billy Turner,8702,T,GB,2,100.0,0,12,70.7,66.6,70.4,1,5,70,100.0,100.0,94.3,0,7,1,122,0,0,0,122,76,76,0,122,46,0
Solomon Kindley,41471,G,MIA,2,100.0,0,17,59.7,42.8,66.6,0,5,79,100.0,100.0,96.8,1,5,0,121,0,121,0,121,84,84,0,0,37,0
Joel Bitonio,8670,G,CLV,2,100.0,0,8,82.6,90.1,74.9,0,0,60,100.0,100.0,100.0,0,0,0,120,0,120,0,120,62,62,0,0,58,0
J.C. Tretter,7904,C,CLV,2,100.0,0,8,71.9,86.7,65.9,0,0,60,100.0,100.0,100.0,0,0,0,120,120,0,0,120,62,62,0,0,58,0
Jack Conklin,10642,T,CLV,2,100.0,1,8,79.5,65.1,89.7,0,2,60,100.0,100.0,95.0,2,4,2,120,0,0,0,120,62,62,0,120,58,0
Wyatt Teller,46131,G,CLV,2,100.0,0,8,69.4,58.5,69.0,0,1,60,100.0,100.0,99.2,1,1,0,120,0,0,0,120,62,62,120,0,58,0
Alex Leatherwood,58468,T,LV,2,100.0,0,23,32.0,25.1,63.2,1,3,77,100.0,100.0,93.5,4,7,3,117,0,0,0,117,85,85,0,117,32,0
Lucas Niang,47004,T,KC,2,100.0,0,16,68.4,65.7,73.5,1,3,73,100.0,100.0,95.9,1,5,1,116,0,0,0,116,78,78,0,115,38,1
