player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Josh Jacobs,45953,HB,LV,1,26,3,1,15.2,15,0,98,0,0,3,62,25.5,2,5,23,0,13,79.4,55.7,76.4,,68.4,61.0,54.0,63.2,15,0,15,2,15,32,1,1,2,28,1,99,64,2.37,3.7,1.0,7
Dameon Pierce,83659,HB,HST,1,22,2,1,30.8,24,0,78,0,0,2,64,26.4,1,4,13,1,9,26.2,52.1,75.1,,73.0,55.7,53.1,59.4,24,0,0,0,6,29,0,0,0,22,1,78,64,2.91,3.5,0.0,13
D'Onta Foreman,11844,HB,CAR,1,21,4,0,0.0,0,0,74,0,0,4,64,55.4,1,4,5,0,10,77.8,58.8,73.0,,21.5,59.5,60.7,60.0,11,0,1,1,7,25,0,0,1,22,0,74,64,3.05,3.5,0.14,11
Zonovan Knight,97432,HB,NYJ,1,17,9,0,0.0,0,0,71,0,1,9,48,148.6,4,6,22,0,6,76.9,80.2,75.6,,76.7,65.1,79.2,,13,0,6,2,15,18,0,0,2,19,1,71,48,2.82,4.2,0.4,11
Travis Etienne,57185,HB,JAX,1,17,2,0,0.0,0,0,32,0,0,2,36,24.9,0,2,15,0,10,76.8,57.0,75.9,,82.1,49.4,57.9,60.0,7,0,0,0,25,22,0,0,0,17,0,32,36,2.12,1.9,0.0,6
Derrick Henry,10679,HB,TEN,1,17,5,2,61.2,71,0,116,0,1,5,103,181.8,3,6,31,2,9,18.4,60.7,76.3,,83.6,34.1,66.3,,50,0,34,3,22,17,0,0,4,20,1,116,103,6.06,6.8,1.55,7
Miles Sanders,40555,HB,PHI,1,17,2,3,53.5,77,0,144,0,0,2,50,32.7,5,6,24,0,11,76.4,81.6,78.2,,67.5,46.5,86.2,68.3,40,0,11,1,18,22,0,0,3,18,2,144,50,2.94,8.5,0.61,6
Jamaal Williams,11889,HB,DET,1,16,0,0,0.0,0,0,37,0,0,0,31,0.0,0,0,11,0,7,75.8,51.0,72.6,,76.2,54.9,52.6,60.0,8,0,0,0,7,17,0,0,1,16,0,37,31,1.94,2.3,0.0,8
Dalvin Cook,11796,HB,MIN,1,15,2,0,0.0,0,0,23,0,0,2,29,24.2,0,2,18,1,3,24.1,48.7,80.9,60.0,62.0,56.9,58.0,,5,0,13,1,22,15,0,0,2,16,1,23,29,1.93,1.5,0.59,10
J.K. Dobbins,57366,HB,BLT,1,15,1,1,36.7,44,0,120,0,0,1,47,20.9,3,5,3,0,10,75.5,77.4,72.6,,69.2,54.7,76.1,60.0,44,0,0,0,8,17,0,0,0,15,1,120,47,3.13,8.0,0.0,5
