player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Saquon Barkley,45791,HB,NYG,1,31,6,2,32.2,47,0,146,0,1,6,96,65.7,4,5,21,0,15,79.9,70.5,77.9,,80.2,70.2,67.8,60.0,29,0,16,2,16,38,0,0,2,33,0,146,96,3.1,4.7,1.0,13
Josh Jacobs,45953,HB,LV,1,28,8,1,29.9,43,0,144,0,0,8,117,101.3,3,8,23,0,18,79.6,88.8,75.7,,83.1,66.3,88.4,59.8,43,0,31,5,24,33,0,0,6,33,2,144,117,4.18,5.1,1.29,10
Miles Sanders,40555,HB,PHI,1,27,6,1,26.1,35,0,134,1,4,6,80,102.2,4,7,24,0,6,79.3,64.4,79.7,,65.8,48.9,66.0,60.2,35,0,22,2,15,37,0,0,3,29,2,134,80,2.96,5.0,1.47,21
Joe Mixon,11803,HB,CIN,1,24,1,0,0.0,0,0,61,0,0,1,42,6.3,0,4,7,0,11,78.5,58.9,77.1,,79.4,68.2,55.5,60.0,7,0,13,4,21,26,0,0,4,28,1,61,42,1.75,2.5,0.62,12
Derrick Henry,10679,HB,TEN,1,22,4,2,32.5,37,0,114,2,0,4,72,52.4,4,5,31,0,8,77.8,76.1,73.9,,74.6,29.7,80.3,60.0,19,0,33,3,11,22,0,0,5,25,1,114,72,3.27,5.2,3.0,13
Dalvin Cook,11796,HB,MIN,1,20,4,0,0.0,0,0,76,0,0,4,43,39.1,2,2,18,0,5,77.4,67.1,77.1,,50.9,70.6,64.9,60.0,14,0,10,2,20,22,0,0,2,22,0,76,43,2.15,3.8,0.5,14
Jonathan Taylor,57488,HB,IND,1,20,4,0,0.0,0,0,42,1,0,4,49,46.7,2,3,14,1,8,26.1,45.7,77.6,,45.3,34.5,51.0,60.0,11,0,1,1,29,22,0,0,2,21,0,42,49,2.45,2.1,0.03,12
Clyde Edwards-Helaire,57279,HB,KC,1,19,2,1,21.7,20,0,92,1,0,2,63,33.2,1,5,16,0,8,77.5,67.2,77.7,,65.8,40.4,72.9,60.0,20,0,2,1,22,22,0,0,2,20,1,92,63,3.32,4.8,0.09,11
Khalil Herbert,41668,HB,CHI,1,19,5,1,19.5,15,0,77,0,0,5,46,60.5,2,2,6,0,7,77.3,57.2,79.1,,26.2,60.2,60.4,,15,0,24,1,17,20,0,0,1,20,0,77,46,2.42,4.1,1.41,12
Nick Chubb,45783,HB,CLV,1,19,6,1,23.7,28,0,118,0,0,6,70,105.3,5,6,8,0,11,77.1,72.4,73.8,,78.4,57.0,72.6,60.0,28,0,9,2,15,21,0,0,2,21,1,118,70,3.68,6.2,0.6,8
Ezekiel Elliott,10638,HB,DAL,1,19,3,0,0.0,0,0,49,0,1,3,44,44.1,0,1,9,0,3,77.1,64.0,76.7,,58.6,68.1,62.1,,7,0,32,2,15,19,0,0,2,21,0,49,44,2.32,2.6,2.13,14
Jamaal Williams,11889,HB,DET,1,19,2,1,47.2,51,0,108,2,0,2,78,41.1,1,5,11,0,14,77.3,55.0,74.4,,17.0,27.4,67.9,,51,0,1,1,15,20,0,0,3,20,2,108,78,4.11,5.7,0.07,5
Najee Harris,57121,HB,PIT,1,18,4,1,21.6,16,0,74,0,0,4,59,72.8,2,2,25,0,7,76.5,62.6,76.9,,41.6,50.4,66.6,60.0,16,0,0,0,16,22,0,0,0,18,0,74,59,3.28,4.1,0.0,10
Damien Harris,35134,HB,NE,1,18,1,0,0.0,0,0,86,0,0,1,53,15.5,1,4,19,0,9,76.7,81.0,72.9,,72.4,60.3,78.6,60.0,14,0,-2,1,6,19,0,0,1,19,1,86,53,2.94,4.8,-0.33,9
Jeff Wilson Jr.,29413,HB,SF,1,18,0,1,43.2,32,0,74,0,0,0,27,0.0,1,2,28,0,6,76.5,67.0,76.3,,79.3,53.2,66.8,60.0,32,0,0,0,9,20,0,0,0,18,1,74,27,1.5,4.1,0.0,11
Rashaad Penny,27414,HB,SEA,1,17,5,4,78.1,118,0,151,0,0,5,118,192.8,4,6,29,0,9,76.4,76.5,76.9,,82.5,59.7,76.0,60.3,41,0,6,1,15,22,0,0,1,18,2,151,118,6.94,8.9,0.4,7
A.J. Dillon,57165,HB,GB,1,17,1,0,0.0,0,0,73,0,0,1,50,16.3,1,2,12,0,6,76.4,65.3,76.9,,73.0,59.2,65.6,59.8,13,0,11,1,20,20,0,0,1,18,0,73,50,2.94,4.3,0.55,11
Breece Hall,97636,HB,NYJ,1,17,1,2,48.5,32,0,66,2,0,1,44,13.6,2,5,22,0,9,76.6,53.9,80.1,,75.9,29.3,64.7,,16,0,12,2,25,17,0,0,6,19,1,66,44,2.59,3.9,0.48,8
Jalen Hurts,40291,QB,PHI,1,13,5,0,0.0,0,0,18,0,0,4,13,30.8,1,4,24,1,1,80.4,71.0,79.9,66.2,,,69.9,60.0,13,0,0,0,0,49,20,3,0,13,1,38,18,1.13,2.4,,5
Aaron Jones,11937,HB,GB,1,16,2,2,33.6,37,0,110,0,0,2,76,50.0,5,7,12,0,5,76.7,74.0,80.3,,46.2,58.4,76.6,60.0,20,0,5,3,15,23,0,0,4,19,0,110,76,4.75,6.9,0.33,10
Raheem Mostert,9783,HB,MIA,1,15,1,1,36.2,25,0,69,1,0,1,42,16.5,1,2,17,0,3,77.2,58.6,75.9,,71.1,38.9,65.2,60.0,25,0,12,2,26,17,0,0,3,17,0,69,42,2.8,4.6,0.46,12
James Conner,11860,HB,ARZ,1,15,1,0,0.0,0,0,55,0,1,1,36,26.7,0,3,1,0,6,76.4,66.7,0.0,,80.0,60.2,64.0,86.9,8,1,22,3,20,27,0,0,3,18,0,55,36,2.4,3.7,1.1,9
Rhamondre Stevenson,98689,HB,NE,1,14,3,1,25.8,17,0,66,0,0,3,56,66.7,2,5,19,0,6,76.0,79.5,74.9,,28.4,80.1,79.3,,17,0,23,4,13,14,0,0,5,18,0,66,56,4.0,4.7,1.77,6
Dameon Pierce,83659,HB,HST,1,14,6,1,57.3,75,0,131,0,1,6,100,250.0,2,2,13,0,7,76.3,76.8,75.6,,20.7,70.8,80.1,,75,0,8,6,19,14,0,0,6,20,1,131,100,7.14,9.4,0.42,7
Austin Ekeler,12164,HB,LAC,1,13,2,1,33.3,20,0,60,0,0,2,27,21.9,4,3,27,1,3,29.2,67.0,78.2,,78.4,66.2,65.3,,20,0,49,6,24,15,0,0,7,19,2,60,27,2.08,4.6,2.04,9
Antonio Gibson,78050,HB,WAS,1,13,1,0,0.0,0,0,49,0,0,1,29,13.9,1,2,32,0,4,75.8,68.1,75.0,,64.4,78.9,62.1,,11,0,14,3,9,14,0,0,3,16,0,49,29,2.23,3.8,1.56,9
J.K. Dobbins,57366,HB,BLT,1,13,4,1,39.0,16,0,41,0,1,4,27,61.1,1,5,3,0,6,75.6,72.8,78.2,,81.4,79.8,65.5,60.0,16,0,22,4,14,16,0,0,4,17,1,41,27,2.08,3.2,1.57,5
Kyler Murray,38334,QB,ARZ,1,10,1,0,0.0,0,0,10,0,0,1,9,9.0,1,2,1,1,3,25.2,59.9,79.6,57.0,,,63.8,60.0,10,0,0,0,0,36,16,2,0,10,1,26,10,0.83,2.2,,3
Josh Allen,46601,QB,BUF,1,6,3,0,0.0,0,0,22,0,0,2,17,94.4,2,5,4,1,0,80.4,90.3,78.9,79.9,,,90.1,60.0,20,0,0,0,0,20,48,5,0,6,1,70,69,6.27,6.4,,0
Lamar Jackson,46416,QB,BLT,1,4,3,0,0.0,0,0,22,0,0,1,15,93.8,3,4,3,0,2,80.4,58.0,79.3,48.4,,,74.4,60.0,18,0,0,0,0,27,51,7,0,4,0,73,38,3.45,6.6,,0
