player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Saquon Barkley,45791,HB,NYG,1,22,2,0,0.0,0,0,83,0,0,2,43,15.6,0,4,21,0,15,78.1,67.1,78.4,,75.4,55.1,68.0,60.0,8,0,12,3,22,25,0,0,3,25,1,83,43,1.95,3.8,0.55,7
Kenneth Walker III,97199,HB,SEA,1,21,12,3,74.2,72,0,97,0,0,12,75,186.3,4,5,29,0,7,77.7,78.3,75.9,,47.1,56.2,81.3,58.8,34,0,13,2,15,24,0,0,3,23,1,97,75,3.57,4.6,0.87,14
Leonard Fournette,11759,HB,TB,1,21,1,0,0.0,0,0,63,0,4,1,41,36.2,1,7,30,0,18,78.2,67.8,76.2,,79.7,71.9,64.9,60.0,13,0,38,6,30,22,0,0,6,27,0,63,41,1.95,3.0,1.27,3
Breece Hall,97636,HB,NYJ,1,20,5,1,29.3,34,0,116,0,3,5,77,140.0,4,6,22,0,9,77.4,73.9,74.5,,82.2,62.8,71.6,60.0,34,0,5,2,7,23,0,0,2,22,1,116,77,3.85,5.8,0.71,10
Rhamondre Stevenson,98689,HB,NE,1,19,2,1,40.8,31,0,76,1,0,2,58,26.5,1,2,19,0,12,77.9,55.4,77.5,,86.2,49.9,54.6,60.0,31,0,15,4,20,22,0,0,5,23,2,76,58,3.05,4.0,0.75,6
Alvin Kamara,11822,HB,NO,1,19,3,1,24.5,24,0,98,2,1,3,50,42.1,3,3,20,0,6,77.8,59.4,78.1,,76.9,31.1,67.8,60.0,24,0,25,6,24,22,0,0,9,25,0,98,50,2.63,5.2,1.04,11
Miles Sanders,40555,HB,PHI,1,18,4,0,0.0,0,0,71,0,0,4,48,56.1,1,4,24,0,5,77.3,61.2,78.4,,78.7,56.4,61.1,60.0,13,0,1,1,15,26,0,0,1,19,1,71,48,2.67,3.9,0.07,12
Devin Singletary,40485,HB,BUF,1,17,2,0,0.0,0,0,85,0,0,2,49,27.5,2,3,4,0,11,76.9,74.5,78.1,,84.6,68.0,73.9,60.0,14,0,22,4,30,24,0,0,4,21,0,85,49,2.88,5.0,0.73,5
Brian Robinson Jr.,57120,HB,WAS,1,17,3,1,26.7,16,0,60,0,0,3,44,45.7,1,4,32,0,3,76.5,70.9,76.2,,63.2,54.5,73.2,43.5,16,0,0,0,6,20,0,0,0,17,1,60,44,2.59,3.5,0.0,13
Caleb Huntley,57156,HB,ATL,1,16,2,1,27.1,16,0,59,0,0,2,44,34.4,1,3,2,0,6,75.8,59.1,71.7,,,56.8,59.6,59.8,16,0,0,0,2,18,0,0,0,16,0,59,44,2.75,3.7,0.0,10
