player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Christian McCaffrey,11763,HB,CAR,1,25,3,1,16.7,18,0,108,0,0,3,62,27.6,2,5,5,0,19,79.1,79.6,75.4,,46.5,64.3,78.9,60.0,18,0,7,2,19,28,0,0,4,27,0,108,62,2.48,4.3,0.37,6
Nick Chubb,45783,HB,CLV,1,23,7,2,46.0,52,0,113,0,0,7,102,135.0,3,4,8,0,14,77.9,76.9,76.3,,81.6,51.2,78.3,60.0,36,0,0,0,14,25,0,0,1,23,1,113,102,4.43,4.9,0.0,9
Jonathan Taylor,57488,HB,IND,1,21,4,0,0.0,0,0,71,0,1,4,53,52.6,1,3,14,0,5,77.8,62.8,77.9,,80.6,65.4,60.3,60.0,13,0,20,3,25,23,0,0,4,24,0,71,53,2.52,3.4,0.8,15
Khalil Herbert,41668,HB,CHI,1,20,7,2,45.2,71,0,157,0,0,7,132,210.0,6,8,6,0,12,77.4,79.4,75.7,,,57.6,80.2,60.0,52,0,12,2,14,24,0,0,2,22,2,157,132,6.6,7.9,0.86,8
Derrick Henry,10679,HB,TEN,1,20,6,1,28.2,24,0,85,0,0,6,74,88.8,4,5,31,0,10,78.1,71.7,74.3,,77.7,82.3,66.7,60.0,24,0,58,5,13,22,0,0,5,25,1,85,74,3.7,4.3,4.46,10
Jamaal Williams,11889,HB,DET,1,20,3,1,17.2,15,0,87,0,1,3,55,50.0,4,5,11,0,16,77.4,86.7,0.0,,81.3,68.5,86.3,,15,1,20,2,8,20,0,0,2,22,2,87,55,2.75,4.4,2.5,4
Dameon Pierce,83659,HB,HST,1,20,2,1,30.0,24,0,80,0,2,2,73,66.4,1,5,13,2,14,19.1,57.3,73.4,,79.4,80.3,53.1,,24,0,21,2,9,20,0,0,2,22,1,80,73,3.65,4.0,2.33,6
James Robinson,22425,HB,JAX,1,17,2,2,70.0,70,0,100,0,0,2,46,27.1,3,4,15,0,7,76.7,66.0,79.7,,77.1,58.7,66.9,60.0,50,0,16,3,21,20,0,0,3,20,1,100,46,2.71,5.9,0.76,7
Cordarrelle Patterson,7810,HB,ATL,1,17,2,4,66.0,93,0,141,0,0,2,56,36.6,4,5,2,0,2,76.4,81.0,75.6,,77.2,59.2,81.2,60.0,40,0,12,1,11,18,0,0,1,18,1,141,56,3.29,8.3,1.09,15
Dalvin Cook,11796,HB,MIN,1,17,4,0,0.0,0,0,96,0,0,4,53,73.4,3,7,18,1,5,24.3,69.5,76.1,,77.5,52.3,69.3,,13,0,0,0,14,17,0,0,0,17,1,96,53,3.12,5.6,0.0,12
Najee Harris,57121,HB,PIT,1,15,4,0,0.0,0,0,56,0,0,4,39,57.8,2,5,25,1,6,76.1,66.1,80.0,,47.2,63.7,67.8,60.0,10,0,5,3,15,18,0,0,3,18,1,56,39,2.6,3.7,0.33,9
Javonte Williams,77803,HB,DEN,1,15,5,1,27.6,16,0,58,1,0,5,47,87.0,1,1,10,0,4,76.1,52.0,74.2,,,38.6,57.2,60.0,16,0,2,3,13,18,0,0,5,18,0,58,47,3.13,3.9,0.15,10
Alvin Kamara,11822,HB,NO,1,15,2,1,44.3,27,0,61,1,1,2,33,38.8,1,3,20,1,7,24.2,46.6,76.5,,18.0,42.2,53.4,60.0,27,0,12,2,26,16,0,0,5,17,0,61,33,2.2,4.1,0.46,8
Miles Sanders,40555,HB,PHI,1,15,1,0,0.0,0,0,46,0,0,1,42,17.5,1,2,24,0,8,75.7,54.2,77.7,,,52.3,55.5,60.0,13,0,-2,1,19,20,0,0,1,16,0,46,42,2.8,3.1,-0.11,7
Ezekiel Elliott,10638,HB,DAL,1,15,5,1,37.0,27,0,73,0,0,5,43,89.6,1,4,9,0,10,76.0,74.2,75.5,,37.7,53.3,78.8,59.4,27,0,2,1,21,18,0,0,1,16,1,73,43,2.87,4.9,0.1,4
Saquon Barkley,45791,HB,NYG,1,14,2,1,44.4,36,0,81,0,2,2,61,96.8,1,2,21,0,5,76.1,64.1,81.5,,45.7,54.8,70.0,59.8,36,0,45,4,35,18,0,0,4,18,1,81,61,4.36,5.8,1.29,9
Rashaad Penny,27414,HB,SEA,1,14,2,0,0.0,0,0,66,0,0,2,32,30.5,3,5,29,0,2,75.9,66.7,76.3,,32.0,56.0,72.9,60.0,14,0,3,1,25,17,0,0,1,15,0,66,32,2.29,4.7,0.12,12
Tony Pollard,27126,HB,DAL,1,13,5,1,43.8,46,0,105,0,0,5,65,192.3,4,5,9,0,10,75.1,80.2,76.2,,74.4,52.6,81.2,60.0,46,0,0,0,9,18,0,0,0,13,0,105,65,5.0,8.1,0.0,3
Josh Jacobs,45953,HB,LV,1,13,2,0,0.0,0,0,66,0,1,2,47,60.3,3,4,23,1,6,24.4,59.0,74.7,,7.5,67.8,58.0,60.0,13,0,31,5,27,14,0,0,5,18,0,66,47,3.62,5.1,1.15,2
James Conner,11860,HB,ARZ,1,13,5,0,0.0,0,0,39,1,1,5,27,77.9,1,7,1,0,5,75.8,72.4,78.9,,76.6,56.3,75.2,,10,0,18,3,21,14,0,0,5,16,0,39,27,2.08,3.0,0.86,7
Travis Etienne,57185,HB,JAX,1,13,3,0,0.0,0,0,45,0,1,3,32,61.5,0,3,15,0,5,75.4,77.8,76.5,,23.8,85.0,73.9,60.0,9,0,30,3,14,16,0,0,3,16,0,45,32,2.46,3.5,2.14,8
Aaron Jones,11937,HB,GB,1,12,3,0,0.0,0,0,36,0,0,3,29,48.3,1,1,12,1,3,23.2,55.5,81.0,,80.6,40.0,61.5,60.0,10,0,11,3,22,14,0,0,4,15,0,36,29,2.42,3.0,0.5,9
Antonio Gibson,78050,HB,WAS,1,12,0,0,0.0,0,0,38,0,0,0,30,0.0,1,3,32,0,6,74.5,66.6,76.4,,77.9,54.7,68.4,60.0,11,0,2,1,15,14,0,0,1,13,1,38,30,2.5,3.2,0.13,6
Cam Akers,57206,HB,LA,1,12,2,0,0.0,0,0,61,0,0,2,35,48.6,3,3,26,1,6,22.4,66.3,71.9,,80.8,56.2,64.6,60.0,14,0,0,0,4,16,0,0,0,12,1,61,35,2.92,5.1,0.0,6
A.J. Dillon,57165,HB,GB,1,12,0,0,0.0,0,0,32,1,0,0,22,0.0,0,2,12,0,5,74.8,54.1,80.5,,76.5,37.5,62.6,38.9,7,0,6,2,14,17,0,0,3,14,0,32,22,1.83,2.7,0.43,7
Rhamondre Stevenson,98689,HB,NE,1,12,4,2,46.6,34,0,73,0,1,4,66,171.9,3,5,19,0,5,75.8,73.1,77.0,,44.8,68.9,74.0,,18,0,28,4,25,13,0,0,5,16,1,73,66,5.5,6.1,1.12,7
Melvin Gordon III,9448,HB,DEN,1,12,1,0,0.0,0,0,26,1,0,1,19,9.3,0,3,10,2,6,17.0,38.2,75.2,,74.4,27.9,46.9,,6,0,29,5,13,12,0,0,6,17,1,26,19,1.58,2.2,2.23,5
Jeff Wilson Jr.,29413,HB,SF,1,12,1,2,73.3,55,0,75,0,0,1,65,36.1,2,3,28,1,4,24.1,49.3,75.9,,26.1,29.7,61.8,57.5,37,0,31,3,19,18,0,0,3,15,0,75,65,5.42,6.3,1.63,8
Leonard Fournette,11759,HB,TB,1,12,1,0,0.0,0,0,35,0,0,1,23,11.3,0,1,30,0,7,76.0,63.4,77.1,,29.5,71.7,62.9,60.0,6,0,35,5,32,15,0,0,6,17,0,35,23,1.92,2.9,1.09,3
Kareem Hunt,11841,HB,CLV,1,12,1,0,0.0,0,0,47,1,2,1,28,46.7,1,3,8,0,6,75.0,56.3,78.9,,,56.1,57.5,60.0,11,0,14,3,17,15,0,0,4,15,0,47,28,2.33,3.9,0.82,5
Joe Mixon,11803,HB,CIN,1,12,1,0,0.0,0,0,24,1,1,1,19,21.1,0,2,7,0,6,75.0,53.5,77.3,,72.8,46.2,58.0,60.0,9,0,14,3,25,16,0,0,6,15,0,24,19,1.58,2.0,0.56,6
Damien Harris,35134,HB,NE,1,11,2,0,0.0,0,0,41,0,1,2,31,65.0,1,3,19,0,6,74.4,66.0,74.9,,77.3,65.0,64.4,,10,0,5,2,11,11,0,0,3,13,1,41,31,2.82,3.7,0.45,4
Lamar Jackson,46416,QB,BLT,1,10,3,3,70.1,75,0,99,0,0,2,25,50.0,4,6,3,0,7,80.2,85.6,78.8,74.5,,,88.0,60.0,38,0,0,0,0,25,8,1,0,10,1,107,42,3.82,9.7,,0
Michael Carter,57337,HB,NYJ,1,11,3,0,0.0,0,0,39,0,1,3,26,78.8,0,2,22,0,5,74.1,62.8,79.4,,81.2,56.2,62.3,,9,0,7,1,19,11,0,0,2,12,0,39,26,2.36,3.5,0.37,6
Jalen Hurts,40291,QB,PHI,1,6,0,0,0.0,0,0,7,0,0,0,6,0.0,0,1,24,0,1,80.6,63.7,79.2,70.9,,,42.1,60.0,5,0,0,0,0,27,13,4,0,6,0,20,11,1.1,2.0,,2
Devin Singletary,40485,HB,BUF,1,9,1,0,0.0,0,0,13,0,3,1,18,44.4,0,1,4,0,6,75.2,72.1,78.3,,56.9,85.3,66.2,60.0,6,0,78,9,39,12,0,0,10,18,0,13,18,2.0,1.4,2.0,3
Daniel Jones,39395,QB,NYG,1,2,3,0,0.0,0,0,17,0,0,0,5,0.0,5,7,21,0,0,81.2,64.5,0.0,59.7,,,75.6,60.0,17,2,0,0,0,18,62,7,0,2,0,79,45,5.0,8.8,,0
Samaje Perine,11869,HB,CIN,1,9,3,0,0.0,0,0,47,0,0,3,43,130.3,0,3,7,0,1,73.4,84.5,74.0,,76.9,74.2,86.3,44.4,7,0,14,2,6,13,0,0,2,11,0,47,43,4.78,5.2,2.33,8
