player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Josh Jacobs,45953,HB,LV,1,33,6,3,57.2,131,0,229,0,0,6,162,75.5,4,9,23,0,16,80.6,89.2,75.3,,29.2,92.1,82.0,,86,0,74,6,24,33,0,0,6,39,2,229,162,4.91,6.9,3.08,17
Nick Chubb,45783,HB,CLV,1,26,6,3,50.0,58,0,116,0,0,6,69,59.0,4,5,8,0,20,78.8,67.3,78.7,,57.0,56.9,68.2,,28,0,16,1,16,26,0,0,1,27,1,116,69,2.65,4.5,1.0,6
James Conner,11860,HB,ARZ,1,25,5,2,31.7,38,0,120,0,1,5,75,64.3,2,5,1,1,16,27.9,63.0,80.4,,21.9,59.6,66.3,58.8,20,0,20,3,29,31,0,0,3,28,0,120,75,3.0,4.8,0.69,7
D'Onta Foreman,11844,HB,CAR,1,24,4,2,29.2,33,0,113,0,0,4,75,52.1,3,5,5,0,16,78.6,76.5,72.5,,,54.0,75.0,60.0,18,0,0,0,8,27,0,0,0,24,0,113,75,3.13,4.7,0.0,8
Isiah Pacheco,83747,HB,KC,1,22,4,0,0.0,0,0,69,0,0,4,51,40.3,0,2,16,0,8,77.8,65.5,77.2,,42.5,73.5,62.6,,9,0,17,1,14,22,0,0,1,23,1,69,51,2.32,3.1,1.21,14
Dalvin Cook,11796,HB,MIN,1,22,3,0,0.0,0,0,42,1,1,3,30,21.0,0,0,18,0,4,78.2,54.9,78.0,,49.1,65.1,52.9,60.0,6,0,14,4,27,23,0,0,5,26,0,42,30,1.36,1.9,0.52,18
Miles Sanders,40555,HB,PHI,1,21,6,3,44.8,64,0,143,0,1,6,95,131.9,4,7,24,0,9,77.8,90.4,77.8,,,68.2,89.4,59.0,28,0,17,3,14,29,0,0,3,24,2,143,95,4.52,6.8,1.21,12
Jonathan Taylor,57488,HB,IND,1,20,4,0,0.0,0,0,86,0,0,4,61,53.0,2,4,14,0,4,77.6,70.5,78.9,,80.4,60.3,71.5,60.0,13,0,12,3,31,22,0,0,3,23,1,86,61,3.05,4.3,0.39,16
Jamaal Williams,11889,HB,DET,1,18,2,1,41.5,27,0,65,0,0,2,51,31.5,1,4,11,1,8,24.7,53.5,74.1,,77.5,55.2,54.0,60.0,27,0,0,0,5,19,0,0,0,18,1,65,51,2.83,3.6,0.0,10
Brian Robinson Jr.,57120,HB,WAS,1,18,4,1,20.0,21,0,105,1,1,4,52,72.2,3,7,32,0,12,76.9,82.0,72.9,,,46.0,83.1,60.0,21,0,20,2,8,22,0,0,3,20,0,105,52,2.89,5.8,2.5,6
Tony Pollard,27126,HB,DAL,1,18,2,0,0.0,0,0,60,0,0,2,39,21.7,3,3,9,0,8,76.9,55.8,76.6,,76.5,56.7,54.4,60.0,13,0,1,2,8,22,0,0,2,20,0,60,39,2.17,3.3,0.13,9
Samaje Perine,11869,HB,CIN,1,17,1,0,0.0,0,0,58,0,2,1,51,42.9,0,4,7,0,12,77.2,69.8,78.5,,22.2,66.4,72.3,60.0,9,0,35,4,29,22,0,0,6,21,1,58,51,3.0,3.4,1.21,4
Jalen Hurts,40291,QB,PHI,1,12,5,2,28.7,45,0,70,0,0,1,14,9.7,5,10,24,1,3,80.6,79.0,79.7,62.8,,,89.0,60.0,42,0,0,0,0,44,87,5,0,12,0,157,52,3.06,9.2,,3
Chuba Hubbard,57373,HB,CAR,1,17,2,0,0.0,0,0,65,0,0,2,25,17.3,1,3,5,0,12,76.2,69.6,73.5,,80.8,55.2,68.0,60.0,12,0,0,0,6,20,0,0,0,17,0,65,25,1.47,3.8,0.0,5
Derrick Henry,10679,HB,TEN,1,17,2,0,0.0,0,0,38,0,2,2,47,55.3,0,0,31,1,10,25.3,52.4,74.1,,,38.9,57.5,60.0,9,0,79,3,14,18,0,0,3,20,0,38,47,2.76,2.2,5.64,7
Gus Edwards,46027,HB,BLT,1,16,2,1,30.8,16,0,52,0,0,2,37,28.9,1,6,3,1,12,23.9,53.9,73.8,,38.6,55.3,56.9,56.3,16,0,0,0,7,23,0,0,1,16,1,52,37,2.31,3.3,0.0,3
Ezekiel Elliott,10638,HB,DAL,1,16,3,3,57.6,53,0,92,0,0,3,58,64.0,4,5,9,0,6,76.4,67.9,75.0,,80.9,56.8,64.5,69.6,22,0,3,1,12,21,0,0,1,17,1,92,58,3.63,5.8,0.25,10
