player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Derrick Henry,10679,HB,TEN,1,30,6,0,0.0,0,0,109,0,1,6,87,65.5,2,1,31,0,13,29.6,63.8,76.9,54.9,75.4,60.3,64.4,60.0,14,0,19,1,16,36,0,0,1,31,0,109,87,2.9,3.6,1.19,16
Kenneth Walker III,97199,HB,SEA,1,29,5,2,30.7,35,0,114,0,1,5,93,64.1,2,7,29,0,11,79.4,57.9,76.8,,41.8,56.0,61.8,35.2,20,0,10,1,25,31,0,0,1,30,0,114,93,3.21,3.9,0.4,16
Tyler Allgeier,83639,HB,ATL,1,24,7,3,45.2,61,0,135,0,0,7,99,120.3,5,7,2,0,2,78.3,69.3,75.5,,54.9,56.0,70.2,,28,0,0,0,10,24,0,0,0,24,0,135,99,4.13,5.6,0.0,21
Alvin Kamara,11822,HB,NO,1,23,8,1,20.6,22,0,107,0,1,8,103,167.9,2,5,20,0,11,78.3,87.7,76.2,,77.3,54.9,86.8,60.0,22,0,3,1,11,30,0,0,2,24,0,107,103,4.48,4.7,0.27,11
Najee Harris,57121,HB,PIT,1,23,4,0,0.0,0,0,84,0,1,4,51,46.2,1,5,25,1,5,27.1,64.5,75.4,,36.4,82.8,62.3,60.0,11,0,10,1,9,28,0,0,1,24,1,84,51,2.22,3.7,1.11,18
Cam Akers,57206,HB,LA,1,21,2,1,30.8,32,0,104,0,0,2,50,19.8,2,3,26,0,14,77.8,68.0,77.3,,50.2,61.2,69.4,59.0,32,0,24,3,29,27,0,0,3,24,0,104,50,2.38,5.0,0.83,7
Chuba Hubbard,57373,HB,CAR,1,21,5,0,0.0,0,0,70,0,0,5,50,56.7,0,3,5,0,9,77.4,84.4,74.5,,62.5,52.9,84.5,60.0,8,0,0,0,13,24,0,0,0,21,0,70,50,2.38,3.3,0.0,11
Zack Moss,40341,HB,IND,1,18,8,3,56.1,64,0,114,0,0,8,89,188.4,4,5,14,0,8,77.3,70.3,75.4,,60.9,61.6,70.1,60.0,34,0,7,3,14,22,0,0,3,21,1,114,89,4.94,6.3,0.5,10
Josh Jacobs,45953,HB,LV,1,17,2,0,0.0,0,0,45,1,0,2,39,24.1,2,3,23,0,9,76.7,50.5,75.8,,80.9,38.5,53.4,,12,0,5,2,27,17,0,0,3,19,0,45,39,2.29,2.6,0.19,6
Jaret Patterson,77745,HB,WAS,1,17,3,0,0.0,0,0,78,0,0,3,41,42.6,2,3,32,0,6,76.8,60.9,76.0,,,56.5,61.4,59.9,14,0,0,0,10,21,0,0,1,17,0,78,41,2.41,4.6,0.0,11
Jamaal Williams,11889,HB,DET,1,16,0,0,0.0,0,0,72,0,0,0,47,0.0,2,5,11,0,6,75.8,78.0,73.5,,82.1,54.5,75.2,,13,0,0,0,6,16,0,0,0,16,2,72,47,2.94,4.5,0.0,10
Kenyan Drake,10707,HB,BLT,1,16,1,1,30.0,18,0,60,2,0,1,32,11.1,1,2,3,0,7,76.6,52.9,77.7,,72.2,30.0,63.3,,18,0,19,2,31,17,0,0,4,18,1,60,32,2.0,3.8,0.61,8
Jeff Wilson Jr.,29413,HB,MIA,1,16,4,1,22.2,16,0,72,0,0,4,53,73.6,3,4,17,0,9,76.2,66.1,81.5,,44.0,54.9,69.8,59.5,16,0,2,2,20,19,0,0,2,18,0,72,53,3.31,4.5,0.1,7
Latavius Murray,7962,HB,DEN,1,15,2,3,70.5,62,0,88,0,0,2,39,32.5,3,6,10,1,7,75.2,74.6,79.3,,62.4,72.2,71.3,60.0,25,0,15,1,16,17,0,0,1,16,1,88,39,2.6,5.9,0.94,6
Jonathan Williams,10790,HB,WAS,1,14,3,0,0.0,0,0,32,0,0,3,25,33.5,0,0,32,0,3,75.5,54.4,76.6,,,57.0,54.8,60.0,9,0,9,2,15,15,0,0,2,16,0,32,25,1.79,2.3,0.6,11
Damien Harris,35134,HB,NE,1,13,0,1,39.6,19,0,48,1,0,0,36,0.0,2,3,19,0,7,75.2,51.6,76.3,,43.1,33.5,58.5,60.0,19,0,4,1,15,14,0,0,4,14,0,48,36,2.77,3.7,0.27,5
Aaron Jones,11937,HB,GB,1,12,2,1,35.4,17,0,48,0,0,2,39,43.3,1,2,12,1,2,23.7,60.4,76.0,,,34.8,73.9,59.7,17,0,20,3,15,17,0,0,4,15,0,48,39,3.25,4.0,1.33,10
Nick Chubb,45783,HB,CLV,1,12,4,1,19.5,15,0,77,0,0,4,52,102.0,4,4,8,0,4,75.5,70.4,76.6,,40.6,64.9,72.9,60.0,15,0,45,5,29,13,0,0,5,17,0,77,52,4.33,6.4,1.55,4
D'Onta Foreman,11844,HB,CAR,1,12,1,1,31.3,21,1,67,0,0,1,44,30.6,2,3,5,0,5,74.3,64.2,0.0,,,57.7,70.3,,21,1,0,0,2,12,0,0,0,12,0,67,44,3.67,5.6,0.0,6
Zonovan Knight,97432,HB,NYJ,1,12,1,0,0.0,0,0,22,0,0,1,23,16.0,0,1,22,1,7,21.9,43.2,71.2,,73.8,58.0,45.3,,5,0,0,0,3,12,0,0,0,12,0,22,23,1.92,1.8,0.0,5
Joe Mixon,11803,HB,CIN,1,11,0,0,0.0,0,0,27,0,1,0,22,12.5,0,2,7,0,10,75.1,66.8,77.8,,72.4,67.0,65.2,60.0,8,0,41,5,22,13,0,0,5,16,1,27,22,2.0,2.5,1.86,1
Miles Sanders,40555,HB,PHI,1,11,2,0,0.0,0,0,33,1,0,2,11,18.2,0,2,24,0,6,73.8,43.6,73.9,,77.6,30.8,50.8,60.0,6,0,0,0,12,14,0,0,1,11,0,33,11,1.0,3.0,0.0,5
Raheem Mostert,9783,HB,MIA,1,11,6,1,29.6,21,0,71,0,1,6,42,205.6,3,5,17,0,3,74.4,80.7,74.9,,73.0,58.1,82.4,60.0,21,0,-10,2,10,13,0,0,2,13,0,71,42,3.82,6.5,-1.0,7
Dare Ogunbowale,12329,HB,HST,1,11,3,0,0.0,0,0,33,0,0,3,25,42.6,1,2,13,0,8,75.1,60.1,76.4,,80.2,62.7,57.0,60.0,11,0,5,5,22,12,0,0,5,16,0,33,25,2.27,3.0,0.23,3
Austin Ekeler,12164,HB,LAC,1,11,1,0,0.0,0,0,34,0,2,1,20,36.4,1,2,27,1,4,23.1,53.7,73.9,,6.1,79.0,48.8,60.0,12,0,36,4,20,12,0,0,4,15,0,34,20,1.82,3.1,1.8,7
Gary Brightwell,57133,HB,NYG,1,11,4,2,71.2,42,0,59,0,0,4,47,142.4,2,3,21,0,2,75.3,62.8,76.4,,68.4,53.5,65.1,,25,0,3,1,17,11,0,0,2,12,0,59,47,4.27,5.4,0.18,8
Dalvin Cook,11796,HB,MIN,1,11,1,1,36.6,15,0,41,0,0,1,19,14.4,2,2,18,1,3,21.8,42.9,73.2,,69.5,60.3,42.1,,15,0,0,1,6,11,0,0,1,12,0,41,19,1.73,3.7,0.0,8
Christian McCaffrey,11763,HB,SF,1,10,0,1,42.2,19,0,45,0,0,0,27,0.0,2,3,28,0,4,74.6,76.3,75.4,,75.6,78.7,69.7,60.0,19,0,34,3,16,12,0,0,3,13,0,45,27,2.7,4.5,2.13,5
Alexander Mattison,45817,HB,MIN,1,10,0,0,0.0,0,0,54,0,0,0,27,0.0,3,7,18,0,6,73.6,78.9,73.2,,80.1,58.4,78.0,60.0,11,0,6,1,7,14,0,0,1,11,2,54,27,2.7,5.4,0.86,4
Khalil Herbert,41668,HB,CHI,1,10,0,0,0.0,0,0,50,1,1,0,20,18.2,2,2,6,0,2,73.6,60.9,71.4,,71.8,29.2,68.3,,13,0,-1,1,8,10,0,0,2,11,0,50,20,2.0,5.0,-0.13,7
Ronald Jones,34001,HB,KC,1,10,2,0,0.0,0,0,45,0,0,2,22,44.0,1,3,16,0,5,73.3,85.1,72.6,,,56.3,81.9,60.0,13,0,0,0,4,13,0,0,0,10,1,45,22,2.2,4.5,0.0,5
A.J. Dillon,57165,HB,GB,1,9,0,0,0.0,0,0,33,1,0,0,29,0.0,0,3,12,0,3,72.7,65.9,75.8,,5.4,30.1,82.0,60.0,9,0,0,0,17,12,0,0,3,9,0,33,29,3.22,3.7,0.0,6
Boston Scott,39462,HB,PHI,1,9,3,1,38.9,21,0,54,0,0,3,16,59.3,2,4,24,0,1,72.7,68.2,78.3,,42.8,53.7,71.3,60.0,21,0,0,0,12,10,0,0,0,9,1,54,16,1.78,6.0,0.0,8
James Cook,83666,HB,BUF,1,9,3,0,0.0,0,0,46,0,0,3,30,90.9,1,3,4,0,3,73.4,75.3,76.6,,21.2,58.2,82.8,60.0,10,0,6,2,16,13,0,0,2,11,0,46,30,3.33,5.1,0.38,6
Jalen Hurts,40291,QB,PHI,1,5,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,3,24,0,0,80.4,49.8,79.4,44.4,,,70.0,60.0,8,0,0,0,0,30,15,4,0,5,0,13,3,0.33,1.4,,0
Josh Allen,46601,QB,BUF,1,6,0,0,0.0,0,0,1,0,0,0,0,0.0,0,3,4,0,1,79.8,93.5,78.6,93.2,,,66.5,60.0,7,0,0,0,0,22,15,3,0,6,0,16,2,0.22,1.8,,0
