player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Saquon Barkley,45791,HB,NYG,1,35,2,2,28.9,44,0,152,0,0,2,59,9.4,4,7,21,0,24,80.7,66.1,76.2,,81.6,56.4,65.0,,27,0,8,1,13,36,0,0,1,36,1,152,59,1.69,4.3,0.62,11
D'Onta Foreman,11844,HB,CAR,1,31,5,1,17.7,23,0,130,0,0,5,99,51.5,4,7,5,0,18,80.1,70.7,74.0,,10.6,53.3,72.2,60.0,23,0,0,0,10,34,0,0,1,31,1,130,99,3.19,4.2,0.0,13
Brian Robinson Jr.,57120,HB,WAS,1,26,3,0,0.0,0,0,86,0,0,3,62,27.5,1,6,32,0,12,78.6,69.2,77.0,,78.8,52.9,68.5,60.0,11,0,0,0,10,30,0,0,0,26,1,86,62,2.38,3.3,0.0,14
Aaron Jones,11937,HB,GB,1,24,1,2,34.1,47,0,138,0,1,1,69,22.1,3,4,12,1,10,27.7,85.0,78.2,,81.9,78.0,78.9,59.5,30,0,18,2,10,28,0,0,2,26,1,138,69,2.88,5.8,1.8,14
Jonathan Taylor,57488,HB,IND,1,22,4,1,44.9,66,0,147,0,2,4,64,72.7,2,5,14,0,10,78.3,78.5,80.3,,82.1,69.5,76.8,60.0,66,0,16,2,25,26,0,0,2,24,1,147,64,2.91,6.7,0.64,12
Tony Pollard,27126,HB,DAL,1,22,3,0,0.0,0,0,115,0,0,3,56,30.5,4,4,9,0,6,78.6,66.9,79.9,,84.5,65.1,64.4,60.0,14,0,13,3,33,28,0,0,4,25,1,115,56,2.55,5.2,0.39,12
Rachaad White,131633,HB,TB,1,22,4,2,44.8,47,0,105,0,0,4,58,47.9,4,7,30,0,15,78.4,71.3,75.3,,79.3,51.7,71.4,60.0,29,0,0,0,16,28,0,0,0,22,0,105,58,2.64,4.8,0.0,7
Josh Jacobs,45953,HB,LV,1,21,2,1,28.2,22,0,78,1,0,2,45,15.9,1,7,23,0,12,78.7,66.9,77.2,,71.1,49.4,71.4,60.0,22,0,28,6,26,24,0,0,8,27,1,78,45,2.14,3.7,1.08,4
James Conner,11860,HB,ARZ,1,21,1,0,0.0,0,0,69,0,0,1,51,10.1,0,4,1,0,11,78.1,62.8,79.3,,87.6,55.3,61.0,58.6,9,0,17,3,21,24,0,0,3,24,2,69,51,2.43,3.3,0.81,10
Najee Harris,57121,HB,PIT,1,20,3,1,36.4,36,0,99,1,0,3,71,53.3,2,3,25,1,6,25.5,54.2,77.1,,37.6,32.9,62.4,60.0,36,0,0,0,16,25,0,0,1,20,0,99,71,3.55,5.0,0.0,13
Derrick Henry,10679,HB,TEN,1,19,4,0,0.0,0,0,53,1,0,4,41,41.1,1,1,31,0,3,77.1,50.5,74.1,,16.0,32.5,55.0,71.2,10,0,14,2,13,20,0,0,3,21,0,53,41,2.16,2.8,1.08,16
Elijah Mitchell,57272,HB,SF,1,18,4,0,0.0,0,0,89,0,0,4,52,60.8,2,6,28,0,10,76.7,83.7,72.5,,,58.8,81.8,60.0,12,0,-1,1,6,19,0,0,1,19,0,89,52,2.89,4.9,-0.17,8
Jeff Wilson Jr.,29413,HB,MIA,1,17,5,2,31.9,38,0,119,0,0,5,45,69.7,4,6,17,0,8,76.6,75.8,76.7,,10.8,59.7,81.9,60.0,20,0,24,2,17,19,0,0,5,19,1,119,45,2.65,7.0,1.41,9
Dameon Pierce,83659,HB,HST,1,17,3,1,46.8,44,0,94,0,0,3,33,30.7,3,6,13,1,10,25.0,66.7,76.8,,73.4,77.9,59.9,60.0,44,0,28,2,16,18,0,0,2,19,0,94,33,1.94,5.5,1.75,7
Jamaal Williams,11889,HB,DET,1,16,5,0,0.0,0,0,59,0,0,5,49,95.7,2,5,11,0,8,75.8,73.4,71.4,,80.3,55.9,70.8,60.0,13,0,0,0,3,17,0,0,0,16,1,59,49,3.06,3.7,0.0,8
Isiah Pacheco,83747,HB,KC,1,16,4,0,0.0,0,0,82,0,0,4,59,92.2,2,4,16,1,5,23.9,49.9,77.1,,71.5,51.3,51.4,60.0,13,0,0,0,15,18,0,0,0,16,0,82,59,3.69,5.1,0.0,10
Leonard Fournette,11759,HB,TB,1,14,1,0,0.0,0,0,57,0,0,1,36,17.1,1,3,30,0,9,75.6,63.4,73.6,34.2,,59.0,72.9,,10,0,1,1,6,14,0,0,1,15,1,57,36,2.57,4.1,0.17,4
Dalvin Cook,11796,HB,MIN,1,14,5,1,68.1,81,0,119,0,2,5,134,394.1,4,4,18,0,2,75.8,65.5,80.2,,41.0,53.4,73.2,60.0,81,0,27,3,42,19,0,0,5,17,1,119,134,9.57,8.5,0.64,12
Antonio Gibson,78050,HB,WAS,1,14,1,0,0.0,0,0,44,0,1,1,30,25.2,0,3,32,0,5,76.3,73.1,77.7,,78.6,70.1,70.3,60.0,7,0,14,3,18,18,0,0,3,17,1,44,30,2.14,3.1,0.78,7
Christian McCaffrey,11763,HB,SF,1,14,3,0,0.0,0,0,38,0,1,3,31,49.2,1,3,28,0,4,76.3,72.4,80.3,,79.7,76.6,66.8,58.2,12,0,39,4,22,22,0,0,5,18,1,38,31,2.21,2.7,1.77,10
Justin Fields,82118,QB,CHI,1,10,3,2,64.6,95,0,132,0,0,2,17,34.0,3,6,6,1,2,28.7,67.8,78.7,56.9,,,76.2,60.0,67,0,0,0,0,34,15,3,0,10,2,147,35,2.69,11.3,,6
A.J. Dillon,57165,HB,GB,1,13,3,1,26.2,17,0,65,0,0,3,47,83.4,1,3,12,0,8,74.9,71.9,72.7,,82.1,61.5,69.1,60.0,17,0,0,0,4,14,0,0,0,13,0,65,47,3.62,5.0,0.0,5
Devin Singletary,40485,HB,BUF,1,13,4,1,44.7,21,0,47,0,0,4,24,52.7,1,3,4,1,11,23.3,57.9,78.5,,70.5,52.3,60.3,60.0,21,0,0,1,28,16,0,0,2,14,2,47,24,1.85,3.6,0.0,2
Miles Sanders,40555,HB,PHI,1,12,2,0,0.0,0,0,54,0,0,2,30,41.7,0,3,24,0,9,74.7,69.2,77.5,,,52.9,71.6,60.0,8,0,0,0,15,14,0,0,1,12,0,54,30,2.5,4.5,0.0,3
Nick Chubb,45783,HB,CLV,1,11,3,1,52.4,33,0,63,0,2,3,47,152.6,1,2,8,1,4,22.7,60.7,74.2,,83.5,70.1,56.0,60.0,33,0,18,3,13,13,0,0,4,14,1,63,47,4.27,5.7,1.38,5
Travis Etienne,57185,HB,JAX,1,11,2,0,0.0,0,0,45,0,0,2,26,33.8,1,2,15,0,4,74.6,55.8,78.5,,35.7,59.3,56.5,60.0,10,0,28,3,28,12,0,0,3,14,0,45,26,2.36,4.1,1.0,7
Kenneth Walker III,97199,HB,SEA,1,10,0,0,0.0,0,0,17,1,1,0,17,10.6,0,2,29,0,3,74.9,48.5,77.6,,33.3,63.6,40.9,,5,0,55,6,29,10,0,0,8,16,0,17,17,1.7,1.7,1.9,6
Khalil Herbert,41668,HB,CHI,1,10,3,0,0.0,0,0,57,0,0,3,41,123.0,2,2,6,0,5,75.1,76.4,73.6,,79.0,55.1,75.8,56.4,12,0,0,0,5,16,0,0,0,10,0,57,41,4.1,5.7,0.0,5
Latavius Murray,7962,HB,DEN,1,9,2,0,0.0,0,0,24,0,1,2,15,41.7,1,2,10,0,2,73.7,60.0,0.0,,15.7,71.8,64.3,60.0,10,1,23,3,10,11,0,0,3,12,0,24,15,1.67,2.7,2.3,7
Jaylen Warren,98692,HB,PIT,1,9,3,1,56.8,21,0,37,0,1,3,39,144.4,1,1,25,0,2,73.7,75.5,75.7,,70.0,86.5,66.3,69.3,21,0,40,3,14,16,0,0,3,12,0,37,39,4.33,4.1,2.86,7
David Montgomery,45719,HB,CHI,1,9,2,0,0.0,0,0,37,0,0,2,26,57.8,0,3,6,0,3,73.6,68.9,77.7,,12.5,54.7,73.4,74.9,9,0,7,1,16,20,0,0,1,10,0,37,26,2.89,4.1,0.44,6
Alvin Kamara,11822,HB,NO,1,8,3,0,0.0,0,0,26,0,1,3,23,104.5,1,1,20,0,0,73.2,71.4,76.3,,74.1,56.5,78.5,59.6,14,0,19,3,23,11,0,0,4,11,0,26,23,2.88,3.3,0.83,7
