player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Kenneth Walker III,97199,HB,SEA,1,26,5,2,37.4,40,0,107,0,0,5,55,37.8,3,6,29,0,5,78.9,90.3,75.4,,68.8,58.2,89.1,60.0,20,0,-2,2,11,27,0,0,2,28,0,107,55,2.12,4.1,-0.18,17
Nick Chubb,45783,HB,CLV,1,24,4,1,20.7,19,0,92,0,0,4,60,40.0,2,5,8,0,13,78.4,76.1,74.4,,23.5,72.5,75.0,59.4,19,0,10,1,7,27,0,0,1,25,0,92,60,2.5,3.8,1.43,11
Cam Akers,57206,HB,LA,1,23,3,2,31.4,37,0,118,0,4,3,62,75.5,3,8,26,0,10,78.2,81.0,74.7,,81.4,70.1,78.8,59.6,21,0,29,2,18,26,0,0,2,25,3,118,62,2.7,5.1,1.61,13
Derrick Henry,10679,HB,TEN,1,23,9,1,38.1,48,0,126,0,0,9,91,142.4,4,6,31,1,12,27.7,90.2,75.0,,78.5,58.5,89.7,60.0,48,0,0,2,13,29,0,0,2,25,1,126,91,3.96,5.5,0.0,11
Travis Etienne,57185,HB,JAX,1,22,7,1,22.9,19,0,83,0,0,7,57,72.5,1,2,15,0,12,78.1,56.9,78.8,,76.4,61.1,55.3,60.0,19,0,29,3,20,26,0,0,3,25,0,83,57,2.59,3.8,1.45,9
Brian Robinson Jr.,57120,HB,WAS,1,22,3,0,0.0,0,0,58,0,0,3,49,30.4,1,2,32,0,10,77.9,48.7,75.3,,68.8,55.5,50.4,60.0,10,0,0,0,6,24,0,0,1,22,0,58,49,2.23,2.6,0.0,11
Miles Sanders,40555,HB,PHI,1,21,6,0,0.0,0,0,67,0,0,6,77,100.0,1,2,24,1,5,26.1,59.9,76.6,,78.2,55.5,60.0,60.0,13,0,6,1,12,22,0,0,1,22,0,67,77,3.67,3.2,0.5,15
D'Onta Foreman,11844,HB,CAR,1,21,5,5,74.5,123,0,165,0,0,5,113,128.1,5,8,5,0,14,77.4,83.6,72.8,,,55.7,80.5,60.0,38,0,0,0,5,24,0,0,0,21,1,165,113,5.38,7.9,0.0,7
Alvin Kamara,11822,HB,NO,1,20,0,0,0.0,0,0,76,1,0,0,53,0.0,1,3,20,0,11,77.4,57.5,76.0,,,46.6,59.9,60.0,14,0,34,2,11,27,0,0,3,22,1,76,53,2.65,3.8,3.09,9
Leonard Fournette,11759,HB,TB,1,20,2,1,31.5,23,0,73,0,4,2,55,56.9,2,2,30,0,13,78.4,67.4,77.7,,59.4,89.9,58.7,60.0,23,0,90,9,23,21,0,0,9,29,0,73,55,2.75,3.7,3.91,7
Austin Ekeler,12164,HB,LAC,1,18,2,1,23.9,16,0,67,0,2,2,45,45.5,1,5,27,0,4,77.2,76.9,75.5,,,58.7,79.6,60.0,16,0,12,4,21,19,0,0,4,22,2,67,45,2.5,3.7,0.57,13
Tyler Allgeier,83639,HB,ATL,1,18,8,1,21.6,16,0,74,0,2,8,63,159.1,1,4,2,0,4,77.2,64.5,74.6,,14.1,71.3,64.1,60.0,16,0,43,4,20,19,0,0,5,22,0,74,63,3.5,4.1,2.15,14
Ezekiel Elliott,10638,HB,DAL,1,16,3,1,40.0,22,0,55,0,0,3,33,36.4,1,3,9,0,8,76.0,60.9,77.8,,74.1,58.3,60.9,60.0,22,0,6,1,16,17,0,0,1,17,1,55,33,2.06,3.4,0.38,8
Najee Harris,57121,HB,PIT,1,16,2,0,0.0,0,0,53,1,4,2,44,75.0,1,2,25,0,4,77.2,59.7,76.5,,74.1,59.6,59.3,60.0,14,0,42,6,25,21,0,0,9,22,0,53,44,2.75,3.3,1.68,11
David Montgomery,45719,HB,CHI,1,16,2,1,45.2,28,0,62,0,0,2,39,24.4,2,3,6,1,8,25.9,56.5,79.3,,35.0,71.1,51.7,59.3,28,0,22,4,19,20,0,0,4,20,0,62,39,2.44,3.9,1.16,8
Royce Freeman,45747,HB,HST,1,16,2,0,0.0,0,0,32,0,0,2,24,17.6,0,2,13,0,8,76.0,57.9,75.6,,82.9,57.6,56.9,60.0,5,0,6,1,8,20,0,0,1,17,0,32,24,1.5,2.0,0.75,8
Joe Mixon,11803,HB,CIN,1,16,2,1,29.2,19,0,65,1,0,2,47,25.5,1,4,7,0,10,77.5,74.7,78.2,,79.8,63.1,76.6,60.0,19,0,43,7,22,20,0,0,9,23,0,65,47,2.94,4.1,1.95,6
James Conner,11860,HB,ARZ,1,15,2,1,27.8,22,0,79,1,5,2,44,93.3,3,5,1,0,5,77.4,69.9,79.9,,70.0,56.7,75.5,56.4,22,0,41,7,33,26,0,0,8,22,1,79,44,2.93,5.3,1.24,10
Josh Jacobs,45953,HB,LV,1,15,3,0,0.0,0,0,44,0,0,3,27,33.8,2,3,23,0,4,76.0,54.8,74.4,,66.0,55.3,54.8,60.0,11,0,6,1,19,17,0,0,1,16,0,44,27,1.8,2.9,0.32,9
Christian McCaffrey,11763,HB,SF,1,15,1,0,0.0,0,0,46,0,0,1,29,11.4,0,4,28,0,5,75.9,58.4,78.6,,75.4,56.2,58.7,60.0,9,0,12,2,21,16,0,0,2,17,1,46,29,1.93,3.1,0.57,9
Saquon Barkley,45791,HB,NYG,1,14,3,1,32.1,27,0,84,1,1,3,49,63.6,1,5,21,0,0,76.7,74.5,79.0,,82.4,57.3,82.9,60.0,27,0,49,8,40,15,0,0,10,22,1,84,49,3.5,6.0,1.23,14
Isiah Pacheco,83747,HB,KC,1,14,0,0,0.0,0,0,58,0,1,0,31,14.8,0,2,16,0,4,75.9,72.0,75.5,,36.9,72.0,70.0,,8,0,32,1,9,14,0,0,1,15,0,58,31,2.21,4.1,3.56,10
Dalvin Cook,11796,HB,MIN,1,14,2,1,28.1,18,0,64,0,2,2,48,80.7,1,2,18,0,1,75.8,66.6,78.9,,54.0,59.1,69.5,,18,0,13,3,22,14,0,0,4,17,0,64,48,3.43,4.6,0.59,13
Rhamondre Stevenson,98689,HB,NE,1,13,0,0,0.0,0,0,30,1,0,0,19,0.0,0,2,19,2,6,16.3,39.6,78.2,,83.3,27.0,50.7,60.0,7,0,3,2,28,15,0,0,5,15,0,30,19,1.46,2.3,0.11,4
Devin Singletary,40485,HB,BUF,1,12,3,3,69.8,74,0,106,0,1,3,43,102.4,3,3,4,0,7,74.8,76.5,76.0,,48.5,67.6,78.0,60.0,33,0,19,2,14,15,0,0,3,14,1,106,43,3.58,8.8,1.36,4
J.K. Dobbins,57366,HB,BLT,1,12,2,0,0.0,0,0,59,0,0,2,30,41.7,2,2,3,0,10,74.3,67.9,72.6,,77.9,53.9,72.7,36.9,14,0,0,0,6,14,0,0,1,12,0,59,30,2.5,4.9,0.0,2
Chuba Hubbard,57373,HB,CAR,1,12,1,3,78.4,98,0,125,0,0,1,46,31.9,3,3,5,0,5,74.3,75.4,74.8,,66.0,53.5,78.4,56.3,35,0,0,0,8,16,0,0,0,12,0,125,46,3.83,10.4,0.0,7
Zack Moss,40341,HB,IND,1,12,4,0,0.0,0,0,65,0,1,4,33,105.8,1,2,14,0,1,74.9,66.7,78.2,,66.4,54.1,68.6,60.0,14,0,5,1,17,14,0,0,1,13,0,65,33,2.75,5.4,0.29,11
Tyler Huntley,46448,QB,BLT,1,10,1,0,0.0,0,0,17,0,0,1,9,9.0,0,3,3,1,5,26.8,63.1,78.1,71.5,,,49.2,60.0,8,0,0,0,0,34,7,1,0,10,0,24,12,1.09,2.2,,1
Gus Edwards,46027,HB,BLT,1,11,2,1,37.4,37,0,99,0,0,2,63,104.1,4,5,3,0,9,73.8,82.4,71.7,,68.8,57.0,76.2,60.0,37,0,0,0,3,17,0,0,0,11,0,99,63,5.73,9.0,0.0,2
James Cook,83666,HB,BUF,1,11,0,3,67.7,67,0,99,0,0,0,20,0.0,3,4,4,0,4,74.5,69.9,73.2,,,65.6,68.9,60.0,27,0,9,1,12,13,0,0,2,12,1,99,20,1.82,9.0,0.75,3
A.J. Dillon,57165,HB,GB,1,10,1,0,0.0,0,0,34,0,0,1,27,22.5,1,2,12,0,3,73.9,66.7,77.9,,40.7,56.6,68.4,71.2,11,0,12,2,18,12,0,0,3,12,1,34,27,2.7,3.4,0.67,7
Taysom Hill,12112,TE,NO,1,9,3,1,28.6,16,0,56,0,0,3,28,103.7,3,4,20,0,7,72.7,68.5,77.0,,,53.6,69.1,63.6,16,0,0,0,6,19,0,0,0,9,1,56,28,3.11,6.2,0.0,2
Joshua Kelley,13750,HB,LAC,1,9,1,0,0.0,0,0,33,0,0,1,24,26.7,1,1,27,0,6,73.1,56.6,74.4,,5.4,55.4,60.8,,11,0,9,1,13,9,0,0,1,10,0,33,24,2.67,3.7,0.69,3
Tony Pollard,27126,HB,DAL,1,9,1,0,0.0,0,0,19,0,1,1,18,26.7,0,0,9,0,7,74.5,72.8,79.2,,62.0,82.1,64.1,60.0,8,0,61,6,25,12,0,0,8,15,0,19,18,2.0,2.1,2.44,2
