player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Ja'Marr Chase,84270,WR,CIN,1,18,0,7,9.1,1,71.4,50.0,1,2,0.0,0,4,0,73.4,84.8,0,24,0.0,0,19,5,84.2,16,98.5,7,43.8,0,62,34,6.8,12.4,3.88,0,7.9,0,81.8,50.0,1,2,10.0,1,5,0,56.7,87.6,1,40,0.0,0,31,9,90.3,28,111.9,11,39.3,2,115,47,5.2,12.8,4.11
Tyreek Hill,10799,WR,MIA,1,14,0,17,9.8,0,50.0,0.0,0,1,33.3,1,1,0,30.0,63.4,0,9,0.0,0,11,2,72.7,8,96.9,4,50.0,1,13,2,1.0,6.5,1.63,0,9.9,0,88.9,100.0,1,1,0.0,0,7,0,76.5,85.2,0,21,0.0,0,31,8,96.8,30,113.9,9,30.0,0,102,28,3.5,12.8,3.4
Puka Nacua,100632,WR,LA,1,14,0,26,7.3,1,66.7,100.0,1,1,0.0,0,4,0,72.1,91.1,0,19,0.0,0,11,4,81.8,9,137.5,6,66.7,1,58,33,8.3,14.5,6.44,0,8.8,1,100.0,100.0,1,1,0.0,0,3,0,73.4,90.0,0,21,0.0,0,15,5,93.3,14,118.8,5,35.7,0,67,23,4.6,13.4,4.79
Amari Cooper,9437,WR,BUF,1,14,0,4,15.0,0,0.0,0.0,0,1,,0,0,0,,56.1,0,0,0.0,0,5,0,100.0,5,39.6,2,40.0,0,0,0,,,0.0,0,16.8,0,44.4,100.0,2,2,0.0,0,3,0,72.1,73.8,0,26,0.0,0,18,4,88.9,16,65.0,9,56.3,0,56,9,2.3,14.0,3.5
Jaylen Waddle,84088,WR,MIA,1,12,0,17,15.0,0,50.0,,0,0,0.0,0,1,0,68.3,74.6,0,5,0.0,0,10,1,70.0,7,56.3,2,28.6,0,5,2,2.0,5.0,0.71,0,10.0,0,83.3,,0,0,0.0,0,4,0,73.4,74.5,0,15,0.0,0,27,5,100.0,27,106.9,6,22.2,0,58,17,3.4,11.6,2.15
David Njoku,11784,TE,CLV,1,12,0,8,15.4,0,40.0,0.0,0,1,0.0,0,1,0,68.3,72.4,0,15,0.0,0,16,2,100.0,16,93.3,5,31.3,1,22,2,1.0,11.0,1.38,0,3.3,0,83.3,0.0,0,1,0.0,0,1,0,73.4,64.7,0,8,0.0,0,18,5,94.4,17,80.6,6,35.3,0,20,8,1.6,4.0,1.18
Trey McBride,75916,TE,ARZ,1,11,0,1,10.0,0,0.0,0.0,0,1,,0,0,0,,54.5,0,0,0.0,0,6,0,100.0,6,39.6,1,16.7,0,0,0,,,0.0,0,2.0,0,50.0,,0,0,33.3,1,1,0,68.3,59.7,0,12,0.0,0,26,2,88.5,23,63.5,4,17.4,0,19,9,4.5,9.5,0.83
Calvin Ridley,48262,WR,TEN,1,11,0,31,7.6,0,40.0,25.0,1,4,0.0,0,1,0,68.3,72.0,0,30,0.0,0,10,2,100.0,10,63.8,5,50.0,0,34,11,5.5,17.0,3.4,0,5.4,1,80.0,100.0,1,1,0.0,0,0,0,72.1,56.3,0,9,0.0,0,17,4,94.1,16,85.8,5,31.3,0,23,10,2.5,5.8,1.44
Adam Thielen,8288,WR,CAR,1,11,0,5,16.4,1,60.0,0.0,0,1,0.0,0,3,0,70.5,81.5,1,24,0.0,0,16,3,100.0,16,52.5,5,31.3,0,48,6,2.0,16.0,3.0,0,10.0,0,100.0,,0,0,0.0,0,2,0,68.3,78.6,0,15,0.0,0,8,2,87.5,7,116.7,2,28.6,0,24,4,2.0,12.0,3.43
Brian Thomas Jr.,146760,WR,JAX,1,10,0,15,12.0,1,50.0,,0,0,0.0,0,1,0,64.7,67.4,0,6,0.0,0,8,1,100.0,8,56.3,2,25.0,0,6,7,7.0,6.0,0.75,0,10.4,0,85.7,,0,0,0.0,0,3,0,74.6,71.6,1,31,0.0,0,22,6,95.5,21,71.7,7,33.3,0,75,22,3.7,12.5,3.57
