player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Travis Kelce,7844,TE,KC,1,16,0,16,3.0,0,100.0,,0,0,0.0,0,1,0,64.7,72.1,0,9,0.0,0,3,1,100.0,3,104.2,1,33.3,0,9,6,6.0,9.0,3.0,0,6.3,0,84.6,50.0,2,4,0.0,0,5,1,78.7,57.8,0,20,2.6,1,39,11,97.4,38,93.6,13,34.2,0,84,20,1.8,7.6,2.21
Cooper Kupp,11824,WR,LA,1,14,0,26,4.8,1,75.0,50.0,1,2,0.0,0,2,0,70.5,68.3,0,14,0.0,0,16,3,87.5,14,85.4,4,28.6,0,20,5,1.7,6.7,1.43,0,5.6,1,80.0,100.0,1,1,0.0,0,2,0,76.5,80.4,0,23,0.0,0,25,8,92.0,23,101.7,10,43.5,0,84,44,5.5,10.5,3.65
CeeDee Lamb,61570,WR,DAL,1,13,0,9,18.0,0,50.0,0.0,0,1,0.0,0,0,0,64.7,55.4,0,5,0.0,0,10,1,90.0,9,56.3,2,22.2,0,5,0,0.0,5.0,0.56,0,5.1,0,85.7,66.7,2,3,0.0,0,2,0,74.6,70.4,0,10,0.0,0,26,6,96.2,25,86.9,7,28.0,0,34,4,0.7,5.7,1.36
Jaxon Smith-Njigba,129758,WR,SEA,1,12,0,29,11.0,3,100.0,,0,0,0.0,0,1,0,68.3,91.8,0,29,0.0,0,7,2,100.0,7,118.8,2,28.6,0,51,29,14.5,25.5,7.29,0,21.0,0,50.0,50.0,1,2,0.0,0,3,0,73.4,88.7,1,31,0.0,0,32,4,90.6,29,87.0,8,27.6,2,83,18,4.5,20.8,2.86
Jakobi Meyers,47468,WR,LV,1,11,0,23,7.6,1,57.1,,0,0,0.0,0,2,0,72.1,70.0,0,23,0.0,0,15,4,93.3,14,69.9,7,50.0,0,34,28,7.0,8.5,2.43,0,15.5,0,100.0,,0,0,0.0,0,4,0,72.1,79.9,0,22,0.0,0,20,4,100.0,20,118.8,4,20.0,0,71,9,2.3,17.8,3.55
Davante Adams,8688,WR,NYJ,1,11,0,22,9.3,0,50.0,0.0,0,2,25.0,1,2,0,36.2,80.2,0,37,0.0,0,11,3,100.0,11,120.8,6,54.5,1,54,27,9.0,18.0,4.91,0,11.3,0,75.0,,0,0,0.0,0,1,0,70.5,63.9,0,17,0.0,0,13,3,100.0,13,90.6,4,30.8,0,25,4,1.3,8.3,1.92
Jerry Jeudy,61103,WR,CLV,1,11,0,8,,0,,,0,0,,0,0,0,,53.1,0,0,0.0,0,10,0,90.0,9,0.0,0,0.0,0,0,0,,,0.0,0,11.9,0,70.0,33.3,1,3,12.5,1,5,0,54.5,67.1,0,13,0.0,0,44,7,95.5,42,90.8,10,23.8,0,73,5,0.7,10.4,1.74
Garrett Wilson,97405,WR,NYJ,1,10,0,22,7.5,1,50.0,100.0,1,1,0.0,0,1,0,64.7,79.8,0,21,0.0,0,13,1,92.3,12,127.1,2,16.7,1,21,13,13.0,21.0,1.75,0,7.9,0,100.0,100.0,1,1,0.0,0,3,0,75.6,91.4,0,26,0.0,0,19,7,94.7,18,145.5,7,38.9,1,66,20,2.9,9.4,3.67
Cedric Tillman,84434,WR,CLV,1,10,0,8,8.3,0,66.7,,0,0,33.3,1,2,0,36.2,73.3,0,12,0.0,0,10,2,90.0,9,91.0,3,33.3,0,24,1,0.5,12.0,2.67,0,14.3,1,50.0,100.0,1,1,0.0,0,3,0,70.5,69.8,1,17,0.0,0,43,3,95.3,41,70.8,6,14.6,1,39,10,3.3,13.0,0.95
Ja'Marr Chase,84270,WR,CIN,1,10,0,7,5.6,1,60.0,0.0,0,1,25.0,1,2,0,28.0,48.3,0,11,0.0,0,15,3,86.7,13,71.3,5,38.5,0,23,25,8.3,7.7,1.77,0,-2.8,1,75.0,,0,0,0.0,0,1,0,70.5,65.3,1,8,0.0,0,23,3,95.7,22,39.6,4,18.2,0,14,20,6.7,4.7,0.64
Keenan Allen,7857,WR,CHI,1,10,0,6,10.0,0,33.3,50.0,1,2,50.0,1,1,0,29.9,53.7,0,6,0.0,0,17,1,88.2,15,42.4,3,20.0,0,6,0,0.0,6.0,0.4,0,15.1,1,42.9,0.0,0,1,0.0,0,2,0,70.5,54.8,0,13,0.0,0,33,3,93.9,31,55.7,7,22.6,0,30,5,1.7,10.0,0.97
Evan Engram,11778,TE,JAX,1,10,0,15,6.0,0,33.3,0.0,0,1,0.0,0,1,0,64.7,65.8,0,14,0.0,0,10,1,80.0,8,49.3,3,37.5,0,14,1,1.0,14.0,1.75,0,7.9,1,57.1,0.0,0,2,20.0,1,1,0,41.6,54.9,0,24,6.3,1,16,4,93.8,15,68.2,7,46.7,0,31,14,3.5,7.8,2.07
Malik Nabers,146759,WR,NYG,1,10,0,21,3.2,0,100.0,100.0,2,2,0.0,0,2,0,73.4,75.4,0,10,0.0,0,16,5,81.3,13,90.8,5,38.5,0,29,13,2.6,5.8,2.23,0,8.8,0,75.0,100.0,2,2,25.0,1,2,0,36.2,64.4,0,16,0.0,0,13,3,100.0,13,101.0,4,30.8,0,35,4,1.3,11.7,2.69
Cade Otton,61071,TE,TB,1,10,0,30,3.8,0,60.0,0.0,0,1,40.0,2,1,0,28.1,47.0,0,11,7.1,1,14,3,92.9,13,108.3,5,38.5,1,20,13,4.3,6.7,1.54,0,6.8,0,100.0,,0,0,0.0,0,2,0,72.1,79.6,0,18,0.0,0,18,4,100.0,18,116.7,4,22.2,0,48,21,5.3,12.0,2.67
Courtland Sutton,48164,WR,DEN,1,10,0,10,6.0,0,100.0,100.0,1,1,0.0,0,1,0,68.3,66.5,0,18,8.3,1,12,2,75.0,9,118.8,2,22.2,0,27,15,7.5,13.5,3.0,0,16.6,0,57.1,50.0,1,2,0.0,0,3,0,72.1,78.0,0,33,0.0,0,20,4,95.0,19,100.3,7,36.8,0,85,17,4.3,21.3,4.47
Darnell Mooney,48236,WR,ATL,1,9,0,2,12.8,0,40.0,33.3,1,3,0.0,0,2,0,68.3,71.1,0,36,0.0,0,13,2,100.0,13,113.3,5,38.5,1,46,21,10.5,23.0,3.54,0,10.5,1,75.0,0.0,0,1,0.0,0,2,0,70.5,73.0,0,22,0.0,0,12,3,100.0,12,108.3,4,33.3,0,42,15,5.0,14.0,3.5
