player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Garrett Wilson,97405,WR,NYJ,1,7.4,3,61.9,50.0,1,2,0,0.0,0,7,22,0,80.0,72.3,76.8,,76.5,0.0,0,1,16,0.0,0,57,0,13,98.2,56,19.3,11,69.7,21,1,75.4,43,101,51,3.9,7.8,1.8
Darnell Mooney,48236,WR,ATL,1,12.3,2,56.3,33.3,1,3,0,25.0,3,6,2,0,29.1,71.1,60.2,,60.5,0.0,0,1,24,0.0,0,66,0,9,93.9,62,31.8,21,89.8,16,2,63.6,42,105,24,2.7,11.7,1.69
Justin Jefferson,61398,WR,MIN,1,15.6,0,42.9,0.0,0,3,0,14.3,1,4,18,1,49.2,16.9,63.6,,63.1,0.0,0,0,27,0.0,0,43,1,6,86.0,37,32.6,14,64.9,14,0,67.4,29,91,12,2.0,15.2,2.46
Colby Parkinson,52266,TE,LA,1,7.3,0,53.8,,0,0,0,0.0,0,1,26,0,75.6,69.5,67.8,70.3,67.4,65.8,25,0,9,2.6,1,38,0,7,94.7,36,31.6,12,63.6,13,0,2.6,1,52,18,2.6,7.4,1.44
Drake London,86519,WR,ATL,1,9.2,2,92.3,100.0,1,1,0,0.0,0,9,2,0,79.4,71.9,84.4,62.3,87.6,0.0,0,0,31,1.8,1,57,0,12,93.0,53,38.6,22,141.7,13,1,61.4,35,154,47,3.9,12.8,2.91
Tee Higgins,61211,WR,CIN,1,10.7,2,69.2,50.0,3,6,0,0.0,0,6,7,0,77.3,70.6,85.6,,83.6,0.0,0,0,17,0.0,0,38,0,9,97.4,37,34.2,13,126.0,13,2,65.8,25,83,20,2.2,9.2,2.24
Josh Downs,122832,WR,IND,1,6.8,0,75.0,0.0,0,1,0,0.0,0,5,14,0,77.3,72.8,74.5,,76.3,0.0,0,0,20,0.0,0,35,1,9,100.0,35,82.9,29,88.5,12,0,14.3,5,69,16,1.8,7.7,1.97
Brock Bowers,146715,TE,LV,1,5.6,0,66.7,50.0,2,4,0,0.0,0,4,23,0,76.5,70.1,82.7,61.8,82.9,20.0,8,2,57,12.5,5,40,0,8,82.5,33,50.0,20,79.5,12,1,25.0,10,97,63,7.9,12.1,2.94
George Kittle,11901,TE,SF,1,7.0,1,66.7,50.0,2,4,0,11.1,1,5,28,0,54.5,70.1,72.4,51.7,74.1,55.0,22,1,15,15.0,6,40,0,8,85.0,34,27.5,11,72.9,12,1,17.5,7,64,22,2.8,8.0,1.88
Ja'Marr Chase,84270,WR,CIN,1,9.1,0,83.3,50.0,2,4,0,0.0,0,8,7,0,78.0,71.1,91.8,,91.3,0.0,0,1,70,0.0,0,43,0,10,97.7,42,34.9,15,123.6,12,2,62.8,27,193,96,9.6,19.3,4.6
Brandon Aiyuk,84109,WR,SF,1,13.2,2,72.7,100.0,2,2,0,0.0,0,6,28,0,76.5,70.1,90.0,,88.1,0.0,0,1,53,0.0,0,38,0,8,100.0,38,28.9,11,76.9,11,0,71.1,27,147,51,6.4,18.4,3.87
Zay Flowers,97268,WR,BLT,1,10.7,4,63.6,66.7,2,3,0,12.5,1,6,3,0,52.1,70.3,80.6,,78.5,0.0,0,0,26,0.0,0,42,0,7,97.6,41,31.0,13,97.2,11,0,69.0,29,111,42,6.0,15.9,2.71
Darius Slayton,25578,WR,NYG,1,10.9,1,72.7,75.0,3,4,0,11.1,1,6,21,0,54.5,70.1,76.9,,77.6,0.0,0,0,41,0.0,0,39,1,8,100.0,39,25.6,10,139.2,11,1,74.4,29,122,22,2.8,15.3,3.13
Tutu Atwell,77965,WR,LA,1,13.3,0,60.0,0.0,0,2,0,0.0,0,2,26,0,74.6,70.6,54.9,,57.0,0.0,0,1,24,0.0,0,43,0,6,97.7,42,32.6,14,36.7,10,0,67.4,29,58,16,2.7,9.7,1.38
Jordan Whittington,97623,WR,LA,1,7.8,1,70.0,50.0,1,2,0,0.0,0,4,26,0,75.6,69.5,75.2,73.8,73.5,2.3,1,0,31,4.5,2,44,0,7,93.2,41,31.8,14,97.5,10,0,61.4,27,89,54,7.7,12.7,2.17
Amari Cooper,9437,WR,CLV,1,17.8,3,40.0,0.0,0,2,0,20.0,1,2,8,0,42.1,67.0,65.8,,65.5,0.0,0,0,19,0.0,0,38,0,4,94.7,36,13.2,5,60.4,10,0,86.8,33,60,21,5.3,15.0,1.67
Travis Kelce,7844,TE,KC,1,5.6,0,90.0,,0,0,0,0.0,0,4,16,0,77.3,70.6,81.9,66.3,81.2,34.1,14,0,21,2.4,1,41,0,9,92.7,38,31.7,13,95.8,10,0,34.1,14,70,33,3.7,7.8,1.84
Jalen Tolbert,61637,WR,DAL,1,11.8,0,70.0,66.7,2,3,0,0.0,0,4,9,0,75.6,69.5,72.4,,71.9,0.0,0,1,48,0.0,0,41,0,7,97.6,40,26.8,11,90.4,10,1,73.2,30,87,29,4.1,12.4,2.18
Wan'Dale Robinson,101735,WR,NYG,1,4.4,1,66.7,,0,0,0,14.3,1,3,21,0,49.2,68.8,60.8,,58.3,0.0,0,0,9,0.0,0,37,0,6,100.0,37,73.0,27,111.3,9,1,21.6,8,36,18,3.0,6.0,0.97
Rashid Shaheed,63707,WR,NO,1,23.1,0,44.4,0.0,0,1,0,0.0,0,3,20,0,72.1,70.4,66.1,,65.5,0.0,0,1,43,0.0,0,34,0,4,97.1,33,14.7,5,76.4,9,1,85.3,29,86,11,2.8,21.5,2.61
Trey McBride,75916,TE,ARZ,1,6.6,1,66.7,0.0,0,1,0,0.0,0,2,1,0,74.6,68.8,71.7,70.6,61.4,53.6,15,0,22,3.6,1,28,0,6,96.4,27,39.3,11,82.2,9,0,7.1,2,53,25,4.2,8.8,1.96
Tyreek Hill,10799,WR,MIA,1,14.2,0,66.7,0.0,0,1,1,0.0,0,3,17,0,74.6,68.8,68.7,,67.8,0.0,0,0,21,0.0,0,32,1,6,90.6,29,37.5,12,89.6,9,0,62.5,20,69,16,2.7,11.5,2.38
Allen Lazard,48135,WR,NYJ,1,12.0,0,44.4,25.0,1,4,0,42.9,3,2,22,0,27.0,67.0,46.0,,46.3,1.7,1,1,14,0.0,0,58,0,4,98.3,57,63.8,37,52.3,9,1,34.5,20,34,12,3.0,8.5,0.6
Jakobi Meyers,47468,WR,LV,1,9.8,0,66.7,50.0,1,2,0,0.0,0,4,23,0,75.6,69.5,67.5,,65.6,0.0,0,0,21,0.0,0,45,1,6,91.1,41,15.6,7,91.0,9,0,84.4,38,72,11,1.8,12.0,1.76
Kyle Pitts,83964,TE,ATL,1,6.1,1,87.5,0.0,0,1,0,0.0,0,4,2,0,75.6,69.5,65.7,76.5,69.3,38.3,23,0,32,5.0,3,60,1,7,90.0,54,40.0,24,112.5,8,0,21.7,13,88,42,6.0,12.6,1.63
JuJu Smith-Schuster,11817,WR,KC,1,6.3,2,87.5,0.0,0,1,0,0.0,0,4,16,0,75.6,69.5,82.7,64.9,82.1,3.0,1,1,50,3.0,1,33,0,7,87.9,29,33.3,11,79.2,8,0,63.6,21,130,81,11.6,18.6,4.48
Alvin Kamara,11822,HB,NO,1,2.0,0,75.0,,0,0,0,0.0,0,3,20,0,74.6,75.7,64.4,31.1,72.4,0.0,0,0,14,22.9,8,35,0,6,77.1,27,20.0,7,85.4,8,0,0.0,0,40,28,4.7,6.7,1.48
Rashod Bateman,84296,WR,BLT,1,10.9,0,50.0,,0,0,0,0.0,0,3,3,0,72.1,67.0,75.5,,74.2,0.0,0,0,18,0.0,0,36,0,4,97.2,35,8.3,3,113.5,8,1,91.7,33,58,28,7.0,14.5,1.66
Brian Thomas Jr.,146760,WR,JAX,1,13.0,0,62.5,0.0,0,2,0,0.0,0,3,15,0,74.6,68.8,86.4,,84.4,0.0,0,1,85,0.0,0,28,0,5,96.4,27,21.4,6,106.3,8,1,78.6,22,122,68,13.6,24.4,4.52
Jaylen Waddle,84088,WR,MIA,1,9.9,1,50.0,,0,0,0,33.3,2,2,17,0,28.7,67.0,54.1,,54.1,0.0,0,0,20,0.0,0,34,0,4,91.2,31,11.8,4,67.7,8,0,88.2,30,46,5,1.3,11.5,1.48
DJ Moore,48267,WR,CHI,1,13.1,0,62.5,50.0,1,2,0,16.7,1,4,6,0,45.8,68.0,69.6,,71.7,0.0,0,0,34,0.0,0,37,0,5,91.9,34,29.7,11,145.8,8,2,70.3,26,105,42,8.4,21.0,3.09
Jordan Addison,123000,WR,MIN,1,18.6,0,37.5,0.0,0,2,0,0.0,0,1,18,0,70.5,65.8,56.4,,56.0,0.0,0,1,26,0.0,0,42,0,3,85.7,36,26.2,11,12.5,8,0,71.4,30,36,2,0.7,12.0,1.0
Terry McLaurin,48229,WR,WAS,1,22.0,1,50.0,0.0,0,3,0,0.0,0,4,32,0,72.1,16.1,65.4,,75.9,0.0,0,0,66,0.0,0,29,0,4,96.6,28,13.8,4,95.8,8,0,86.2,25,112,29,7.3,28.0,4.0
Ray-Ray McCloud III,47895,WR,ATL,1,7.6,0,75.0,0.0,0,2,0,0.0,0,2,2,1,75.6,17.7,57.9,67.8,57.4,0.0,0,0,22,3.0,2,67,0,6,91.0,61,41.8,28,99.0,8,0,56.7,38,66,24,4.0,11.0,1.08
Stefon Diggs,9579,WR,HST,1,7.3,1,75.0,,0,0,0,14.3,1,5,13,0,74.6,68.8,75.2,,75.0,0.0,0,1,18,0.0,0,38,0,6,100.0,38,52.6,20,67.7,8,0,44.7,17,82,44,7.3,13.7,2.16
Tyler Conklin,47124,TE,NYJ,1,5.5,1,75.0,0.0,0,1,0,0.0,0,2,22,0,74.6,68.8,68.6,76.6,67.9,47.1,24,0,25,11.8,6,51,0,6,86.3,44,47.1,24,93.2,8,0,5.9,3,55,34,5.7,9.2,1.25
Zach Ertz,7816,TE,WAS,1,9.3,0,25.0,50.0,1,2,0,33.3,1,0,32,0,36.2,65.8,32.0,,41.4,21.4,6,1,7,0.0,0,28,0,2,96.4,27,67.9,19,0.0,8,0,7.1,2,10,1,0.5,5.0,0.37
Kenneth Walker III,97199,HB,SEA,1,0.5,1,87.5,,0,0,0,0.0,0,5,29,0,75.6,72.9,69.6,57.3,68.8,0.0,0,0,17,11.8,4,34,0,7,88.2,30,5.9,2,96.4,8,0,23.5,8,57,57,8.1,8.1,1.9
Demario Douglas,104155,WR,NE,1,10.1,1,75.0,,0,0,0,0.0,0,3,19,0,75.6,69.5,73.9,,72.6,0.0,0,0,19,0.0,0,33,0,6,90.9,30,66.7,22,95.3,8,0,33.3,11,59,32,5.3,9.8,1.97
Jake Ferguson,61081,TE,DAL,1,3.4,0,85.7,0.0,0,1,0,0.0,0,3,9,0,74.6,68.8,64.2,,65.6,30.0,12,0,27,0.0,0,40,0,6,97.5,39,65.0,26,108.3,7,0,5.0,2,70,50,8.3,11.7,1.79
Dalton Schultz,47304,TE,HST,1,6.1,0,57.1,,0,0,0,0.0,0,3,13,0,72.1,67.0,59.0,19.1,62.5,40.5,17,0,18,16.7,7,42,1,4,83.3,35,35.7,15,69.9,7,0,16.7,7,34,15,3.8,8.5,0.97
CeeDee Lamb,61570,WR,DAL,1,8.9,1,71.4,100.0,1,1,0,16.7,1,2,9,0,46.3,69.1,59.6,,62.6,0.0,0,1,27,0.0,0,44,1,5,97.7,43,29.5,13,58.9,7,0,70.5,31,62,21,4.2,12.4,1.44
Jonnu Smith,11855,TE,MIA,1,8.7,0,71.4,,0,0,0,0.0,0,4,17,0,73.4,69.1,80.3,72.5,81.4,20.0,5,0,17,16.0,4,25,0,5,76.0,19,60.0,15,98.5,7,0,16.0,4,62,29,5.8,12.4,3.26
Travis Etienne Jr.,57185,HB,JAX,1,-1.1,3,85.7,,0,0,0,14.3,1,3,15,0,49.2,73.1,52.7,,64.8,0.0,0,0,14,0.0,0,15,0,6,100.0,15,0.0,0,92.3,7,0,0.0,0,43,55,9.2,7.2,2.87
D.K. Metcalf,47864,WR,SEA,1,9.0,0,57.1,0.0,0,3,0,0.0,0,2,29,1,72.1,15.0,55.2,,55.1,0.0,0,0,22,0.0,0,51,0,4,98.0,50,13.7,7,82.4,7,0,86.3,44,55,20,5.0,13.8,1.1
Adonai Mitchell,146712,WR,IND,1,10.7,0,57.1,,0,0,0,20.0,1,2,14,0,41.6,69.1,64.5,,66.7,0.0,0,0,18,0.0,0,13,0,4,92.3,12,15.4,2,72.3,7,0,84.6,11,38,9,2.3,9.5,3.17
Dare Ogunbowale,12329,HB,HST,1,0.3,0,85.7,,0,0,0,14.3,1,2,13,0,49.2,76.9,56.6,59.4,55.3,0.0,0,0,28,13.3,4,30,1,6,86.7,26,6.7,2,100.6,7,0,3.3,1,57,58,9.7,9.5,2.19
Michael Pittman Jr.,29049,WR,IND,1,5.0,0,71.4,50.0,1,2,0,16.7,1,2,14,0,45.8,68.0,56.0,66.1,54.7,2.2,1,0,27,2.2,1,45,0,5,95.6,43,33.3,15,123.2,7,1,64.4,29,37,21,4.2,7.4,0.86
Marvin Harrison Jr.,145056,WR,ARZ,1,13.3,0,28.6,33.3,2,6,0,0.0,0,2,1,0,68.3,64.0,67.9,,66.8,0.0,0,0,22,0.0,0,28,0,2,100.0,28,39.3,11,48.5,7,0,60.7,17,36,4,2.0,18.0,1.29
Mack Hollins,11873,WR,BUF,1,20.8,0,33.3,,0,0,0,0.0,0,2,4,0,68.3,64.0,65.2,,66.7,8.7,2,0,21,0.0,0,23,0,2,100.0,23,43.5,10,48.6,6,0,47.8,11,27,16,8.0,13.5,1.17
Michael Wilson,84423,WR,ARZ,1,15.3,1,83.3,100.0,1,1,0,0.0,0,4,1,0,73.4,68.0,79.6,,82.0,0.0,0,0,34,0.0,0,27,1,5,100.0,27,25.9,7,118.8,6,0,74.1,20,78,26,5.2,15.6,2.89
