player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Ja'Marr Chase,84270,WR,CIN,1,16,0,7,12.8,0,40.0,,0,0,0.0,0,2,0,36.2,60.4,0,21,0.0,0,20,2,80.0,16,58.8,5,31.3,0,28,7,3.5,14.0,1.75,0,18.4,0,75.0,0.0,0,1,0.0,0,6,0,74.6,91.0,0,70,0.0,0,30,6,93.3,28,156.3,8,28.6,2,208,94,15.7,34.7,7.43
Davante Adams,8688,WR,NYJ,1,13,0,22,3.7,0,33.3,,0,0,0.0,0,0,0,64.7,56.4,0,-1,0.0,0,6,1,100.0,6,42.4,3,50.0,0,-1,1,1.0,-1.0,-0.17,0,7.3,1,62.5,0.0,0,2,0.0,0,1,0,73.4,62.7,0,14,0.0,0,28,5,89.3,25,70.8,8,32.0,0,32,18,3.6,6.4,1.28
Puka Nacua,100632,WR,LA,1,13,0,26,10.8,1,75.0,,0,0,0.0,0,2,0,70.5,82.5,0,21,0.0,0,10,3,100.0,10,115.6,4,40.0,0,49,20,6.7,16.3,4.9,0,9.4,0,66.7,33.3,1,3,14.3,1,3,0,49.2,64.8,0,17,3.3,1,30,6,96.7,29,80.3,9,31.0,0,49,15,2.5,8.2,1.69
Drake London,86519,WR,ATL,1,12,0,2,11.0,0,100.0,,0,0,0.0,0,2,0,68.3,75.7,0,19,0.0,0,8,2,87.5,7,118.8,2,28.6,0,29,7,3.5,14.5,4.14,0,12.5,0,60.0,66.7,2,3,0.0,0,4,0,74.6,75.7,1,20,0.0,0,33,6,93.9,31,40.8,10,32.3,0,68,9,1.5,11.3,2.19
Travis Kelce,7844,TE,KC,1,11,0,16,5.8,0,80.0,100.0,1,1,0.0,0,3,0,72.1,73.1,0,10,5.9,1,17,4,94.1,16,88.3,5,31.3,0,26,10,2.5,6.5,1.63,0,9.8,0,60.0,100.0,1,1,0.0,0,1,0,70.5,70.1,0,22,0.0,0,21,3,90.5,19,82.1,5,26.3,0,36,11,3.7,12.0,1.89
Jauan Jennings,48027,WR,SF,1,11,0,28,2.0,1,100.0,,0,0,0.0,0,1,0,64.7,65.5,0,13,0.0,0,12,1,83.3,10,118.8,1,10.0,0,13,11,11.0,13.0,1.3,0,8.6,3,55.6,33.3,1,3,0.0,0,3,0,73.4,74.8,0,30,0.0,0,25,5,96.0,24,80.3,9,37.5,0,69,25,5.0,13.8,2.88
Chase Brown,77787,HB,CIN,1,10,0,7,,0,,,0,0,,0,0,0,,51.6,0,0,22.2,4,18,0,61.1,11,0.0,0,0.0,0,0,0,,,0.0,0,0.0,0,100.0,,0,0,0.0,0,2,0,74.6,66.4,0,7,12.0,3,25,6,88.0,22,84.7,6,27.3,0,26,26,4.3,4.3,1.18
Josh Downs,122832,WR,IND,1,10,0,14,,0,,,0,0,,0,0,0,,55.1,0,0,0.0,0,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,0,9.7,0,83.3,,0,0,0.0,0,3,0,73.4,85.7,1,21,0.0,0,20,5,90.0,18,68.8,6,33.3,0,60,19,3.8,12.0,3.33
Malik Nabers,146759,WR,NYG,1,10,0,21,11.0,0,0.0,0.0,0,1,,0,0,0,,55.1,0,0,0.0,0,10,0,90.0,9,39.6,1,11.1,0,0,0,,,0.0,0,13.3,1,71.4,66.7,2,3,0.0,0,3,0,73.4,72.0,0,19,0.0,0,20,5,100.0,20,86.6,7,35.0,0,42,0,0.0,8.4,2.1
Courtland Sutton,48164,WR,DEN,1,9,0,10,12.6,0,71.4,50.0,1,2,28.6,2,3,0,29.2,66.9,0,32,0.0,0,15,5,100.0,15,141.1,7,46.7,1,67,4,0.8,13.4,4.47,0,2.0,0,100.0,,0,0,0.0,0,1,0,64.7,62.9,0,3,0.0,0,13,1,100.0,13,79.2,1,7.7,0,3,1,1.0,3.0,0.23
Tank Dell,78874,WR,HST,1,9,0,13,7.0,0,100.0,100.0,1,1,0.0,0,3,0,70.5,77.6,0,13,0.0,0,16,3,93.8,15,108.3,3,20.0,0,30,9,3.0,10.0,2.0,0,10.8,0,33.3,0.0,0,1,33.3,1,0,0,29.9,48.3,2,8,0.0,0,15,2,100.0,15,2.8,6,40.0,0,9,7,3.5,4.5,0.6
Khalil Shakir,84140,WR,BUF,1,9,0,4,6.0,0,100.0,,0,0,0.0,0,0,0,64.7,59.7,0,6,0.0,0,3,1,100.0,3,91.7,1,33.3,0,6,0,0.0,6.0,2.0,0,6.7,0,66.7,,0,0,0.0,0,1,0,68.3,59.5,1,30,0.0,0,21,2,95.2,20,61.1,3,15.0,0,31,35,17.5,15.5,1.55
CeeDee Lamb,61570,WR,DAL,1,9,0,9,6.5,0,50.0,100.0,1,1,0.0,0,1,0,64.7,70.6,0,6,0.0,0,5,1,80.0,4,56.3,2,50.0,0,6,1,1.0,6.0,1.5,0,5.9,1,71.4,100.0,1,1,0.0,0,2,0,74.6,66.2,0,6,0.0,0,22,5,90.9,20,74.1,7,35.0,0,15,13,2.6,3.0,0.75
Calvin Ridley,48262,WR,TEN,1,9,0,31,13.0,0,50.0,50.0,1,2,0.0,0,1,0,64.7,81.4,0,15,0.0,0,5,1,80.0,4,114.6,2,50.0,1,15,0,0.0,15.0,3.75,0,17.0,0,57.1,100.0,1,1,0.0,0,3,0,72.1,71.3,0,42,0.0,0,24,4,95.8,23,130.4,7,30.4,1,69,13,3.3,17.3,3.0
Mike Gesicki,47153,TE,CIN,1,9,0,7,9.0,0,40.0,0.0,0,2,0.0,0,0,0,68.3,53.6,0,5,0.0,0,17,2,76.5,13,47.9,5,38.5,0,8,2,1.0,4.0,0.62,0,11.3,1,50.0,50.0,1,2,0.0,0,1,0,68.3,66.5,0,13,0.0,0,21,2,95.2,20,66.7,4,20.0,0,22,4,2.0,11.0,1.1
T.J. Hockenson,40912,TE,MIN,1,9,0,18,5.5,0,100.0,,0,0,0.0,0,1,0,68.3,90.4,0,26,0.0,0,5,2,100.0,5,118.8,2,40.0,0,30,19,9.5,15.0,6.0,0,8.0,0,83.3,75.0,3,4,0.0,0,4,0,73.4,81.9,0,9,0.0,0,16,5,93.8,15,90.3,6,40.0,0,34,5,1.0,6.8,2.27
Justin Jefferson,61398,WR,MIN,1,9,0,18,8.5,0,50.0,50.0,1,2,0.0,0,1,0,64.7,65.0,1,13,0.0,0,10,1,100.0,10,31.3,2,20.0,0,13,0,0.0,13.0,1.3,0,9.7,0,66.7,100.0,1,1,0.0,0,2,0,68.3,66.4,1,9,0.0,0,20,2,95.0,19,37.5,3,15.8,0,14,5,2.5,7.0,0.74
Wan'Dale Robinson,101735,WR,NYG,1,8,0,21,11.0,0,50.0,,0,0,0.0,0,0,0,64.7,55.8,0,8,0.0,0,9,1,100.0,9,60.4,2,22.2,0,8,1,1.0,8.0,0.89,0,4.3,0,75.0,0.0,0,1,0.0,0,3,0,70.5,65.8,0,12,0.0,0,20,3,100.0,20,85.4,4,20.0,0,20,9,3.0,6.7,1.0
Jalen Coker,143068,WR,CAR,1,8,0,5,13.2,0,20.0,0.0,0,1,50.0,1,0,0,28.8,53.4,0,8,0.0,0,15,1,100.0,15,39.6,5,33.3,0,8,1,1.0,8.0,0.53,0,7.0,0,66.7,,0,0,0.0,0,1,0,68.3,75.1,0,24,0.0,0,10,2,100.0,10,103.5,3,30.0,0,33,14,7.0,16.5,3.3
