player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Rashee Rice,97605,WR,KC,1,4.1,6,85.7,,0,0,0,7.7,1,7,16,0,61.8,72.5,81.8,,79.5,0.0,0,0,27,0.0,0,37,0,12,100.0,37,45.9,17,123.2,14,1,54.1,20,110,67,5.6,9.2,2.97
Diontae Johnson,33441,WR,CAR,1,10.2,4,61.5,0.0,0,2,0,0.0,0,6,5,0,76.5,70.1,77.1,,75.8,0.0,0,0,35,0.0,0,41,0,8,90.2,37,9.8,4,118.1,13,1,90.2,37,122,53,6.6,15.3,3.3
Jauan Jennings,48027,WR,SF,1,13.4,0,91.7,83.3,5,6,0,8.3,1,7,28,0,60.2,71.5,90.5,,90.2,0.0,0,0,34,0.0,0,39,0,11,87.2,34,56.4,22,158.3,12,3,43.6,17,175,30,2.7,15.9,5.15
Malik Nabers,146759,WR,NYG,1,11.7,1,66.7,50.0,3,6,0,0.0,0,5,21,0,76.5,72.0,83.8,,85.0,0.0,0,0,28,0.0,0,40,0,8,92.5,37,35.0,14,124.3,12,2,62.5,25,78,23,2.9,9.8,2.11
Amari Cooper,9437,WR,CLV,1,10.6,0,58.3,100.0,3,3,0,0.0,0,4,8,0,75.6,69.5,78.4,,77.0,0.0,0,0,24,0.0,0,48,0,7,91.7,44,18.8,9,120.1,12,2,81.3,39,86,11,1.6,12.3,1.95
Dallas Goedert,47272,TE,PHI,1,6.7,1,90.9,,0,0,0,9.1,1,5,24,0,58.5,71.1,81.4,30.7,84.4,27.9,12,0,61,2.3,1,43,0,10,95.3,41,51.2,22,118.8,11,0,20.9,9,170,115,11.5,17.0,4.15
Stefon Diggs,9579,WR,HST,1,6.7,0,90.9,100.0,1,1,0,9.1,1,6,13,0,58.5,71.6,72.1,,71.1,0.0,0,0,19,0.0,0,48,0,10,89.6,43,62.5,30,102.3,11,0,37.5,18,94,32,3.2,9.4,2.19
Cole Kmet,60995,TE,CHI,1,8.2,1,90.9,100.0,2,2,0,0.0,0,7,6,0,78.0,71.1,86.0,62.6,84.5,40.0,20,0,19,10.0,5,50,0,10,82.0,41,54.0,27,133.7,11,1,2.0,1,97,25,2.5,9.7,2.37
Rome Odunze,73774,WR,CHI,1,22.7,1,54.5,66.7,2,3,0,0.0,0,5,6,0,74.6,69.8,68.9,,70.5,0.0,0,1,47,0.0,0,60,0,6,91.7,55,41.7,25,82.4,11,1,58.3,35,112,22,3.7,18.7,2.04
Brandon Aiyuk,84109,WR,SF,1,9.7,0,50.0,0.0,0,1,0,16.7,1,4,28,0,49.2,68.8,63.1,,63.2,0.0,0,0,12,0.0,0,39,0,5,87.2,34,30.8,12,63.8,10,0,69.2,27,48,16,3.2,9.6,1.41
Courtland Sutton,48164,WR,DEN,1,10.7,0,70.0,60.0,3,5,0,0.0,0,5,10,0,75.6,69.5,75.6,,74.1,0.0,0,0,22,0.0,0,33,0,7,87.9,29,18.2,6,88.7,10,0,81.8,27,68,0,0.0,9.7,2.34
Jake Ferguson,61081,TE,DAL,1,8.3,0,60.0,50.0,2,4,0,0.0,0,4,9,0,74.6,68.8,68.6,61.6,69.1,22.2,10,0,26,2.2,1,45,1,6,88.9,40,64.4,29,91.7,10,0,13.3,6,95,32,5.3,15.8,2.38
