player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cooper Kupp,11824,WR,LA,1,7.4,2,66.7,33.3,1,3,0,6.7,1,6,26,0,64.4,73.6,71.2,,72.8,0.0,0,0,21,0.0,0,53,0,14,96.2,51,71.7,38,95.3,21,1,28.3,15,110,42,3.0,7.9,2.16
Isaiah Likely,83955,TE,BLT,1,9.4,3,75.0,0.0,0,1,0,0.0,0,5,3,0,77.3,70.6,91.8,74.5,90.0,48.7,19,0,49,7.7,3,39,0,9,89.7,35,41.0,16,130.9,12,1,10.3,4,111,72,8.0,12.3,3.17
Tyreek Hill,10799,WR,MIA,1,11.6,5,58.3,50.0,1,2,0,0.0,0,4,17,0,75.6,70.8,80.2,,81.2,0.0,0,0,80,0.0,0,39,1,7,92.3,36,43.6,17,123.6,12,1,51.3,20,130,82,11.7,18.6,3.61
Courtland Sutton,48164,WR,DEN,1,13.0,0,36.4,0.0,0,1,0,20.0,1,2,10,0,42.1,67.0,55.4,,55.4,0.0,0,2,17,0.0,0,48,0,4,100.0,48,14.6,7,7.2,11,0,85.4,41,38,5,1.3,9.5,0.79
Wan'Dale Robinson,101735,WR,NYG,1,5.3,1,54.5,66.7,2,3,0,0.0,0,2,21,0,74.6,68.8,69.3,,73.8,0.0,0,1,15,0.0,0,38,1,6,97.4,37,86.8,33,26.3,11,0,13.2,5,44,10,1.7,7.3,1.19
Garrett Wilson,97405,WR,NYJ,1,9.5,1,54.5,33.3,1,3,0,0.0,0,3,22,0,74.6,68.8,69.3,,68.2,0.0,0,1,16,0.0,0,32,1,6,96.9,31,25.0,8,32.4,11,0,75.0,24,60,27,4.5,10.0,1.94
A.J. Brown,48327,WR,PHI,1,12.8,0,55.6,0.0,0,1,0,0.0,0,5,24,0,73.4,68.0,83.4,,81.3,0.0,0,1,67,0.0,0,40,0,5,97.5,39,32.5,13,97.9,9,1,67.5,27,119,62,12.4,23.8,3.05
Rashee Rice,97605,WR,KC,1,5.3,2,77.8,,0,0,1,0.0,0,5,16,0,75.6,69.5,80.0,,84.2,0.0,0,1,33,0.0,0,26,1,7,92.3,24,61.5,16,74.8,9,0,38.5,10,103,73,10.4,14.7,4.29
CeeDee Lamb,61570,WR,DAL,1,11.6,3,55.6,33.3,2,6,0,16.7,1,2,9,0,46.3,70.9,68.6,,67.2,0.0,0,0,34,0.0,0,30,0,5,96.7,29,66.7,20,76.6,9,0,33.3,10,61,31,6.2,12.2,2.1
Deebo Samuel,48274,WR,SF,1,9.0,1,55.6,0.0,0,2,0,0.0,0,3,28,0,73.4,73.7,71.0,,76.4,0.0,0,0,25,0.0,0,30,1,5,90.0,27,30.0,9,73.4,9,0,50.0,15,54,35,7.0,10.8,2.0
Trey McBride,75916,TE,ARZ,1,8.4,0,55.6,66.7,2,3,0,0.0,0,2,1,0,73.4,68.0,59.2,,61.2,41.2,14,0,8,0.0,0,34,0,5,100.0,34,55.9,19,62.3,9,0,2.9,1,30,4,0.8,6.0,0.88
Allen Lazard,48135,WR,NYJ,1,10.4,0,66.7,100.0,2,2,0,14.3,1,6,22,0,49.2,68.8,78.7,,76.8,0.0,0,0,36,0.0,0,32,0,6,96.9,31,25.0,8,138.4,9,2,75.0,24,89,30,5.0,14.8,2.87
Josh Reynolds,11872,WR,DEN,1,8.4,0,62.5,50.0,2,4,0,0.0,0,3,10,0,73.4,68.0,65.3,,67.3,0.0,0,0,25,0.0,0,43,0,5,100.0,43,20.9,9,77.6,8,0,79.1,34,45,10,2.0,9.0,1.05
Nico Collins,61441,WR,HST,1,16.3,0,75.0,100.0,2,2,0,14.3,1,6,13,0,49.2,68.8,82.7,,84.9,0.0,0,0,55,0.0,0,34,1,6,94.1,32,14.7,5,116.7,8,0,85.3,29,117,15,2.5,19.5,3.66
Greg Dortch,42237,WR,ARZ,1,7.4,0,75.0,66.7,2,3,0,0.0,0,4,1,0,74.6,71.1,75.3,,75.2,0.0,0,0,14,0.0,0,26,0,6,100.0,26,73.1,19,89.1,8,0,26.9,7,47,22,3.7,7.8,1.81
Zay Flowers,97268,WR,BLT,1,4.6,0,75.0,0.0,0,1,0,0.0,0,1,3,0,76.5,71.5,60.7,,56.5,0.0,0,0,19,0.0,0,54,0,6,88.9,48,22.2,12,83.9,8,0,75.9,41,37,32,5.3,6.2,0.77
Jerry Jeudy,61103,WR,CLV,1,14.4,0,37.5,0.0,0,1,0,0.0,0,2,8,0,70.5,65.8,57.4,,59.4,0.0,0,0,15,0.0,0,47,1,3,93.6,44,34.0,16,85.9,8,1,63.8,30,25,4,1.3,8.3,0.57
Devaughn Vele,100637,WR,DEN,1,2.0,1,100.0,,0,0,0,0.0,0,1,10,0,76.5,70.1,65.3,,64.6,0.0,0,0,9,0.0,0,31,0,8,100.0,31,83.9,26,87.0,8,0,16.1,5,39,23,2.9,4.9,1.26
DeVonta Smith,61100,WR,PHI,1,8.4,3,87.5,,0,0,0,0.0,0,5,24,0,75.6,69.5,84.6,,84.0,0.0,0,1,25,0.0,0,41,0,7,95.1,39,70.7,29,70.8,8,0,29.3,12,84,50,7.1,12.0,2.15
Jameson Williams,101701,WR,DET,1,14.6,1,62.5,0.0,0,1,0,0.0,0,3,11,0,73.4,69.1,83.4,,79.7,0.0,0,0,52,0.0,0,30,0,5,100.0,30,26.7,8,145.8,8,1,73.3,22,121,65,13.0,24.2,4.03
Keenan Allen,7857,WR,CHI,1,11.6,0,50.0,,0,0,0,20.0,1,2,6,0,41.6,67.0,58.0,,57.9,0.0,0,0,9,0.0,0,28,0,4,92.9,26,64.3,18,58.9,8,0,35.7,10,29,17,4.3,7.3,1.12
Chris Godwin,11839,WR,TB,1,4.4,0,100.0,,0,0,0,0.0,0,7,30,0,76.5,70.1,90.5,68.9,89.1,0.0,0,0,24,6.3,2,32,0,8,87.5,28,43.8,14,149.5,8,1,56.3,18,83,48,6.0,10.4,2.96
Demarcus Robinson,10760,WR,LA,1,11.7,0,57.1,,0,0,0,0.0,0,3,26,0,72.1,67.0,68.4,,66.2,0.0,0,0,14,0.0,0,49,0,4,95.9,47,38.8,19,74.7,7,0,61.2,30,42,8,2.0,10.5,0.89
Calvin Ridley,48262,WR,TEN,1,22.0,0,42.9,0.0,0,1,0,0.0,0,2,31,0,70.5,65.8,58.9,,61.7,0.0,0,0,22,0.0,0,36,1,3,97.2,35,16.7,6,67.6,7,0,83.3,30,50,9,3.0,16.7,1.43
DJ Moore,48267,WR,CHI,1,4.4,1,71.4,50.0,1,2,0,0.0,0,2,6,0,73.4,69.1,69.8,,66.9,0.0,0,0,13,0.0,0,33,0,5,93.9,31,24.2,8,83.0,7,0,75.8,25,36,13,2.6,7.2,1.16
Justin Jefferson,61398,WR,MIN,1,15.1,0,57.1,50.0,1,2,0,20.0,1,2,18,0,41.6,67.0,69.3,,68.5,0.0,0,1,44,0.0,0,28,0,4,92.9,26,35.7,10,84.8,7,1,64.3,18,59,18,4.5,14.8,2.27
De'Von Achane,124305,HB,MIA,1,-3.3,4,100.0,,0,0,0,0.0,0,2,17,0,75.6,74.8,73.2,,80.6,0.0,0,0,39,0.0,0,28,0,7,92.9,26,35.7,10,111.9,7,0,14.3,4,76,99,14.1,10.9,2.92
Ladd McConkey,124030,WR,LAC,1,6.0,2,71.4,0.0,0,1,0,0.0,0,2,27,0,73.4,68.0,72.9,,75.6,0.0,0,0,11,0.0,0,23,1,5,95.7,22,60.9,14,124.4,7,1,39.1,9,39,14,2.8,7.8,1.77
George Pickens,99229,WR,PIT,1,14.0,0,85.7,100.0,1,1,0,0.0,0,4,25,0,75.6,70.3,71.5,,74.3,0.0,0,0,40,0.0,0,24,1,6,91.7,22,20.8,5,117.3,7,0,79.2,19,85,6,1.0,14.2,3.86
Xavier Legette,99197,WR,CAR,1,17.1,0,57.1,0.0,0,1,0,0.0,0,2,5,0,72.1,68.7,59.8,,59.4,0.0,0,0,18,0.0,0,25,0,4,92.0,23,40.0,10,70.5,7,0,60.0,15,35,4,1.0,8.8,1.52
Michael Pittman Jr.,29049,WR,IND,1,9.7,0,57.1,33.3,1,3,0,0.0,0,1,14,0,72.1,67.0,61.3,,60.7,0.0,0,0,13,0.0,0,21,0,4,100.0,21,19.0,4,68.2,7,0,81.0,17,31,6,1.5,7.8,1.48
Brandin Cooks,8655,WR,DAL,1,11.3,0,57.1,0.0,0,1,0,0.0,0,2,9,0,72.1,68.3,62.2,,62.5,0.0,0,0,21,0.0,0,31,0,4,96.8,30,22.6,7,113.1,7,1,77.4,24,40,5,1.3,10.0,1.33
Amari Cooper,9437,WR,CLV,1,14.4,0,28.6,0.0,0,1,0,33.3,1,2,8,0,29.9,64.0,53.7,,53.7,0.0,0,0,10,0.0,0,57,1,2,93.0,53,21.1,12,39.6,7,0,78.9,45,16,5,2.5,8.0,0.3
Jerome Ford,83601,HB,CLV,1,3.3,1,85.7,100.0,1,1,0,0.0,0,0,8,0,75.6,76.5,61.7,76.3,57.9,16.3,7,0,8,7.0,3,43,0,6,83.7,36,2.3,1,81.5,7,0,9.3,4,25,26,4.3,4.2,0.69
Tyler Lockett,9502,WR,SEA,1,13.4,1,85.7,100.0,2,2,0,0.0,0,5,29,0,74.6,68.8,90.3,,88.8,0.0,0,1,19,0.0,0,25,0,6,80.0,20,20.0,5,72.9,7,0,80.0,20,77,11,1.8,12.8,3.85
Malik Nabers,146759,WR,NYG,1,6.9,0,71.4,100.0,1,1,0,16.7,1,2,21,0,45.8,68.0,56.4,,58.2,0.0,0,0,25,0.0,0,52,0,5,96.2,50,11.5,6,100.9,7,0,88.5,46,66,23,4.6,13.2,1.32
Tank Dell,78874,WR,HST,1,16.6,0,42.9,,0,0,0,0.0,0,2,13,0,70.5,68.7,62.0,,60.7,0.0,0,0,23,0.0,0,34,0,3,97.1,33,29.4,10,61.6,7,0,70.6,24,40,9,3.0,13.3,1.21
Brock Bowers,146715,TE,LV,1,5.6,0,85.7,100.0,1,1,0,0.0,0,3,23,0,74.6,68.8,67.1,,68.3,31.3,10,0,26,0.0,0,32,0,6,96.9,31,62.5,20,101.2,7,0,3.1,1,58,17,2.8,9.7,1.87
Tyler Johnson,48054,WR,LA,1,5.6,2,71.4,100.0,1,1,0,0.0,0,2,26,0,73.4,68.0,69.7,69.5,70.6,0.0,0,1,63,7.9,3,38,0,5,86.8,33,28.9,11,69.0,7,0,71.1,27,79,64,12.8,15.8,2.39
Alexander Mattison,45817,HB,LV,1,-2.5,4,66.7,0.0,0,1,0,0.0,0,2,23,0,72.1,71.8,58.9,45.8,71.7,0.0,0,1,31,20.0,6,30,0,4,80.0,24,3.3,1,87.5,6,1,6.7,2,43,50,12.5,10.8,1.79
Davante Adams,8688,WR,LV,1,10.3,0,83.3,100.0,1,1,0,0.0,0,3,23,0,73.4,68.0,62.2,,64.5,0.0,0,0,23,0.0,0,40,0,5,97.5,39,27.5,11,107.6,6,0,72.5,29,59,23,4.6,11.8,1.51
Jonathan Mingo,97774,WR,CAR,1,8.8,0,33.3,0.0,0,1,0,0.0,0,1,5,0,68.3,14.1,45.2,,58.3,0.0,0,0,35,0.0,0,25,0,2,92.0,23,36.0,9,57.6,6,0,64.0,16,40,16,8.0,20.0,1.74
K.J. Osborn,23503,WR,NE,1,4.7,0,50.0,,0,0,0,0.0,0,1,19,0,70.5,65.8,63.3,,63.7,0.0,0,0,9,0.0,0,14,0,3,100.0,14,35.7,5,58.3,6,0,64.3,9,21,6,2.0,7.0,1.5
Breece Hall,97636,HB,NYJ,1,-0.5,1,83.3,,0,0,0,16.7,1,2,22,1,45.8,25.9,54.3,76.6,29.6,0.0,0,0,13,8.3,2,24,0,5,91.7,22,0.0,0,93.8,6,0,4.2,1,39,45,9.0,7.8,1.77
Stefon Diggs,9579,WR,HST,1,1.7,0,100.0,,0,0,0,0.0,0,3,13,0,74.6,69.8,67.9,,66.3,0.0,0,0,10,0.0,0,36,0,6,94.4,34,63.9,23,129.2,6,2,33.3,12,33,24,4.0,5.5,0.97
Ray-Ray McCloud III,47895,WR,ATL,1,12.0,0,66.7,,0,0,0,0.0,0,2,2,0,72.1,70.1,72.4,,71.7,0.0,0,1,20,0.0,0,24,0,4,79.2,19,50.0,12,54.2,6,0,50.0,12,52,10,2.5,13.0,2.74
Jayden Reed,78171,WR,GB,1,17.5,1,66.7,100.0,1,1,0,20.0,1,3,12,0,45.8,71.8,89.2,,83.4,0.0,0,0,70,0.0,0,32,0,4,87.5,28,87.5,28,149.3,6,1,12.5,4,138,54,13.5,34.5,4.93
Diontae Johnson,33441,WR,CAR,1,9.7,0,33.3,0.0,0,1,0,0.0,0,2,5,0,68.3,64.0,64.0,,63.3,0.0,0,1,11,0.0,0,28,0,2,96.4,27,32.1,9,3.5,6,0,67.9,19,19,3,1.5,9.5,0.7
Tyler Boyd,10689,WR,TEN,1,7.0,0,50.0,50.0,1,2,0,0.0,0,2,31,0,70.5,65.8,60.2,,61.0,0.0,0,2,11,0.0,0,35,0,3,97.1,34,77.1,27,16.7,6,0,22.9,8,18,8,2.7,6.0,0.53
Rachaad White,131633,HB,TB,1,-5.2,3,100.0,,0,0,0,0.0,0,2,30,0,74.6,76.6,62.7,63.8,78.7,0.0,0,0,32,17.9,5,28,0,6,78.6,22,3.6,1,118.8,6,0,0.0,0,75,106,17.7,12.5,3.41
Jake Ferguson,61081,TE,DAL,1,12.0,2,50.0,,0,0,0,0.0,0,0,9,0,70.5,65.8,55.4,30.0,60.8,34.6,9,0,7,15.4,4,26,0,3,80.8,21,46.2,12,56.3,6,0,7.7,2,15,15,5.0,5.0,0.71
Jahmyr Gibbs,122474,HB,DET,1,-0.5,0,66.7,,0,0,0,0.0,0,2,11,0,72.1,74.9,68.7,69.2,68.5,0.0,0,0,14,5.3,1,19,0,4,94.7,18,10.5,2,81.3,6,0,0.0,0,34,56,14.0,8.5,1.89
Amon-Ra St. Brown,84470,WR,DET,1,4.7,1,50.0,0.0,0,1,0,0.0,0,0,11,0,70.5,65.8,51.1,,48.6,0.0,0,1,5,0.0,0,32,0,3,100.0,32,65.6,21,16.7,6,0,34.4,11,13,7,2.3,4.3,0.41
Romeo Doubs,84329,WR,GB,1,8.8,1,66.7,100.0,1,1,0,20.0,1,2,12,0,42.1,67.0,63.8,,65.5,0.0,0,0,19,0.0,0,37,1,4,91.9,34,8.1,3,92.4,6,0,91.9,34,50,13,3.3,12.5,1.47
Elijah Moore,84302,WR,CLV,1,3.8,1,50.0,100.0,1,1,0,40.0,2,1,8,0,28.0,65.8,43.7,,44.0,0.0,0,2,4,0.0,0,55,0,3,94.5,52,67.3,37,16.7,6,0,32.7,18,9,7,2.3,3.0,0.17
Ja'Marr Chase,84270,WR,CIN,1,6.3,0,100.0,,0,0,0,0.0,0,3,7,0,74.6,68.8,73.9,,70.7,0.0,0,0,28,0.0,0,34,0,6,91.2,31,38.2,13,109.7,6,0,61.8,21,62,24,4.0,10.3,2.0
Mike Evans,8642,WR,TB,1,13.3,0,83.3,100.0,1,1,0,0.0,0,4,30,0,73.4,68.0,77.5,,76.1,0.0,0,0,24,0.0,0,30,0,5,93.3,28,33.3,10,148.6,6,2,66.7,20,61,8,1.6,12.2,2.18
Justice Hill,45865,HB,BLT,1,-1.0,2,100.0,,0,0,0,0.0,0,2,3,0,74.6,69.8,66.6,50.1,70.4,0.0,0,0,18,15.4,6,39,0,6,71.8,28,7.7,3,102.8,6,0,2.6,1,52,58,9.7,8.7,1.86
Adonai Mitchell,146712,WR,IND,1,17.6,0,20.0,,0,0,0,0.0,0,0,14,0,64.7,61.2,47.6,,47.9,0.0,0,0,2,0.0,0,19,0,1,94.7,18,36.8,7,39.6,5,0,63.2,12,2,3,3.0,2.0,0.11
Alvin Kamara,11822,HB,NO,1,-3.6,1,100.0,,0,0,0,0.0,0,0,20,0,73.4,76.8,81.6,,71.1,0.0,0,0,18,0.0,0,16,0,5,87.5,14,31.3,5,89.2,5,0,12.5,2,27,45,9.0,5.4,1.93
Rashid Shaheed,63707,WR,NO,1,20.0,0,60.0,0.0,0,1,0,0.0,0,2,20,0,70.5,73.0,73.8,,72.0,0.0,0,0,59,0.0,0,21,0,3,90.5,19,33.3,7,143.8,5,1,61.9,13,73,31,10.3,24.3,3.84
Colby Parkinson,52266,TE,LA,1,2.4,0,80.0,,0,0,0,20.0,1,3,26,0,41.6,67.0,60.0,75.8,58.5,74.5,35,0,20,8.5,4,47,0,4,89.4,42,12.8,6,105.8,5,0,12.8,6,47,29,7.3,11.8,1.12
Sam LaPorta,101690,TE,DET,1,7.4,0,80.0,,0,0,0,0.0,0,2,11,0,72.1,67.0,60.4,22.9,64.5,48.3,14,0,18,10.3,3,29,0,4,89.7,26,13.8,4,104.2,5,0,31.0,9,45,23,5.8,11.3,1.73
Jaleel McLaughlin,138346,HB,DEN,1,-4.0,3,100.0,,0,0,0,0.0,0,0,10,1,73.4,22.1,55.0,73.0,32.7,6.3,1,0,3,6.3,1,16,0,5,93.8,15,6.3,1,79.2,5,0,6.3,1,1,21,4.2,0.2,0.07
Devin Singletary,40485,HB,NYG,1,-2.8,3,80.0,,0,0,0,20.0,1,1,21,0,41.6,74.4,59.7,74.5,51.1,0.0,0,0,12,24.3,9,37,0,4,70.3,26,8.1,3,79.2,5,0,8.1,3,15,32,8.0,3.8,0.58
Jaylen Waddle,84088,WR,MIA,1,14.4,0,100.0,,0,0,0,0.0,0,4,17,0,73.4,68.0,78.2,,76.7,0.0,0,0,63,0.0,0,34,0,5,94.1,32,17.6,6,118.8,5,0,82.4,28,109,37,7.4,21.8,3.41
Rashod Bateman,84296,WR,BLT,1,26.4,0,40.0,,0,0,1,0.0,0,2,3,0,68.3,64.0,57.6,,61.0,0.0,0,0,38,0.0,0,50,2,2,90.0,45,10.0,5,79.6,5,0,90.0,45,53,6,3.0,26.5,1.18
Keon Coleman,144949,WR,BUF,1,9.4,0,80.0,100.0,1,1,0,0.0,0,2,4,0,72.1,67.0,68.8,,68.3,0.0,0,0,28,0.0,0,29,0,4,93.1,27,0.0,0,109.2,5,0,100.0,29,51,13,3.3,12.8,1.89
Jauan Jennings,48027,WR,SF,1,11.2,2,100.0,,0,0,0,0.0,0,4,28,0,73.4,68.0,77.1,,77.1,0.0,0,0,22,0.0,0,21,0,5,90.5,19,52.4,11,118.8,5,0,47.6,10,64,8,1.6,12.8,3.37
George Kittle,11901,TE,SF,1,5.0,0,80.0,,0,0,0,0.0,0,1,28,0,72.1,67.0,61.0,71.6,55.8,54.3,19,0,26,8.6,3,35,0,4,88.6,31,31.4,11,100.0,5,0,14.3,5,40,10,2.5,10.0,1.29
Andrei Iosivas,109811,WR,CIN,1,8.2,0,60.0,0.0,0,1,0,0.0,0,2,7,0,70.5,65.8,59.5,,59.6,0.0,0,0,13,0.0,0,38,0,3,92.1,35,26.3,10,73.8,5,0,73.7,28,26,3,1.0,8.7,0.74
David Njoku,11784,TE,CLV,1,4.2,0,80.0,,0,0,0,20.0,1,1,8,0,45.8,68.0,59.4,,62.5,68.2,15,0,29,0.0,0,22,1,4,90.9,20,13.6,3,103.3,5,0,18.2,4,44,28,7.0,11.0,2.2
Bijan Robinson,123126,HB,ATL,1,-3.0,1,100.0,,0,0,0,0.0,0,3,2,0,74.6,77.8,87.0,82.5,86.7,0.0,0,0,14,16.7,5,30,0,5,73.3,22,13.3,4,102.5,5,0,13.3,4,43,58,11.6,8.6,1.95
Quentin Johnston,123085,WR,LAC,1,10.6,3,60.0,0.0,0,1,0,0.0,0,1,27,0,70.5,65.8,65.4,,64.5,0.0,0,0,16,0.0,0,25,0,3,96.0,24,4.0,1,83.8,5,0,96.0,24,38,28,9.3,12.7,1.58
Christian Watson,66581,WR,GB,1,13.2,0,60.0,100.0,1,1,0,0.0,0,1,12,0,70.5,65.8,59.6,,57.3,6.5,2,0,6,0.0,0,31,0,3,90.3,28,32.3,10,104.2,5,1,61.3,19,13,3,1.0,4.3,0.46
Noah Fant,42388,TE,SEA,1,5.8,1,50.0,,0,0,0,0.0,0,0,29,0,70.5,65.8,53.9,53.2,58.2,37.9,11,0,9,10.3,3,29,0,2,69.0,20,51.7,15,56.3,4,0,10.3,3,11,8,4.0,5.5,0.55
Puka Nacua,100632,WR,LA,1,4.3,1,100.0,,0,0,0,0.0,0,1,26,0,72.1,68.3,63.8,,63.4,0.0,0,0,16,0.0,0,15,0,4,100.0,15,33.3,5,103.1,4,0,66.7,10,35,18,4.5,8.8,2.33
Terry McLaurin,48229,WR,WAS,1,19.5,0,50.0,,0,0,0,0.0,0,1,32,0,68.3,64.0,51.6,,57.0,0.0,0,0,11,0.0,0,32,0,2,93.8,30,18.8,6,61.5,4,0,81.3,26,17,15,7.5,8.5,0.57
Christian Kirk,47546,WR,JAX,1,13.5,0,25.0,100.0,1,1,0,66.7,2,1,15,0,26.5,61.2,50.8,,50.7,0.0,0,0,30,0.0,0,24,0,1,91.7,22,66.7,16,58.3,4,0,33.3,8,30,5,5.0,30.0,1.36
Austin Ekeler,12164,HB,WAS,1,-0.8,2,100.0,,0,0,0,0.0,0,2,32,0,72.1,71.7,62.2,24.6,73.2,0.0,0,0,22,21.7,5,23,0,4,73.9,17,17.4,4,118.8,4,0,4.3,1,52,55,13.8,13.0,3.06
Darius Slayton,25578,WR,NYG,1,9.0,0,75.0,100.0,1,1,0,0.0,0,2,21,0,70.5,70.0,60.2,,59.8,0.0,0,1,11,0.0,0,41,0,3,97.6,40,31.7,13,52.1,4,0,68.3,28,26,4,1.3,8.7,0.65
Tony Pollard,27126,HB,TEN,1,-0.5,0,75.0,100.0,1,1,0,25.0,1,0,31,0,36.2,76.7,57.0,74.2,44.8,0.0,0,0,8,16.7,3,18,0,3,83.3,15,16.7,3,77.1,4,0,11.1,2,12,10,3.3,4.0,0.8
Travis Kelce,7844,TE,KC,1,6.5,0,75.0,,0,0,0,25.0,1,2,16,0,36.2,65.8,61.3,70.6,63.0,16.7,5,0,23,6.7,2,30,1,3,86.7,26,50.0,15,100.0,4,0,30.0,9,34,11,3.7,11.3,1.31
Zack Moss,40341,HB,CIN,1,-1.0,0,50.0,,0,0,0,50.0,2,1,7,0,27.3,73.4,59.8,80.3,28.5,0.0,0,0,12,17.4,4,23,0,2,73.9,17,0.0,0,61.5,4,0,0.0,0,17,22,11.0,8.5,1.0
Brian Robinson,57120,HB,WAS,1,-0.8,4,75.0,,0,0,0,0.0,0,2,32,0,70.5,75.0,83.2,71.0,93.9,0.0,0,0,32,43.8,7,16,0,3,56.3,9,12.5,2,115.6,4,0,6.3,1,49,50,16.7,16.3,5.44
Tyjae Spears,97195,HB,TEN,1,-1.0,0,100.0,,0,0,0,0.0,0,1,31,0,72.1,71.8,60.3,74.5,59.2,4.3,1,0,5,8.7,2,23,0,4,87.0,20,8.7,2,79.2,4,0,8.7,2,11,15,3.8,2.8,0.55
Brandon Aiyuk,84109,WR,SF,1,13.0,0,50.0,50.0,1,2,0,33.3,1,2,28,0,30.0,64.0,57.8,,57.6,0.0,0,0,14,0.0,0,28,0,2,96.4,27,17.9,5,72.9,4,0,82.1,23,28,1,0.5,14.0,1.04
Pat Freiermuth,84085,TE,PIT,1,3.0,0,100.0,,0,0,0,0.0,0,2,25,0,72.1,67.0,55.7,66.3,59.9,16.0,4,0,10,4.0,1,25,0,4,88.0,22,52.0,13,94.8,4,0,32.0,8,27,15,3.8,6.8,1.23
Foster Moreau,47043,TE,NO,1,11.3,0,100.0,,0,0,0,0.0,0,2,20,0,72.1,67.0,79.3,62.3,87.9,73.7,14,0,22,31.6,6,19,0,4,68.4,13,26.3,5,151.0,4,1,0.0,0,43,6,1.5,10.8,3.31
D.K. Metcalf,47864,WR,SEA,1,12.8,0,75.0,50.0,1,2,0,0.0,0,2,29,0,70.5,65.8,62.6,,66.6,0.0,0,0,12,0.0,0,33,2,3,78.8,26,9.1,3,94.8,4,0,90.9,30,29,5,1.7,9.7,1.12
Mike Gesicki,47153,TE,CIN,1,9.3,0,75.0,50.0,1,2,0,0.0,0,0,7,0,70.5,65.8,48.8,69.7,49.2,33.3,6,0,7,5.6,1,18,0,3,88.9,16,50.0,9,83.3,4,0,16.7,3,18,4,1.3,6.0,1.13
Brian Thomas Jr.,146760,WR,JAX,1,11.8,0,100.0,,0,0,0,0.0,0,3,15,0,72.1,67.0,77.5,,76.2,0.0,0,0,18,0.0,0,22,0,4,90.9,20,27.3,6,155.2,4,1,72.7,16,47,9,2.3,11.8,2.35
Dallas Goedert,47272,TE,PHI,1,0.5,2,100.0,,0,0,0,0.0,0,1,24,0,72.1,67.0,56.0,,58.2,37.5,12,0,21,0.0,0,32,1,4,93.8,30,46.9,15,99.0,4,0,9.4,3,31,29,7.3,7.8,1.03
Joshua Palmer,62979,WR,LAC,1,11.3,0,50.0,,0,0,1,33.3,1,1,27,0,29.9,64.0,46.7,,52.3,0.0,0,0,11,0.0,0,28,1,2,96.4,27,32.1,9,59.4,4,0,67.9,19,15,0,0.0,7.5,0.56
Evan Engram,11778,TE,JAX,1,7.5,0,25.0,0.0,0,1,0,0.0,0,0,15,0,68.3,64.0,53.8,77.7,53.3,40.9,9,0,5,9.1,2,22,0,1,86.4,19,40.9,9,39.6,4,0,13.6,3,5,1,1.0,5.0,0.26
Zach Ertz,7816,TE,WAS,1,7.0,0,75.0,0.0,0,1,0,0.0,0,1,32,0,70.5,65.8,60.3,70.0,63.8,28.1,9,0,12,6.3,2,32,0,3,84.4,27,62.5,20,93.8,4,0,9.4,3,28,9,3.0,9.3,1.04
Jordan Addison,123000,WR,MIN,1,11.5,0,75.0,,0,0,0,0.0,0,2,18,0,72.1,67.0,68.5,,68.4,0.0,0,0,16,0.0,0,18,0,3,88.9,16,44.4,8,101.0,4,0,55.6,10,35,1,0.3,11.7,2.19
Theo Johnson,129787,TE,NYG,1,8.3,0,25.0,,0,0,0,50.0,1,1,21,0,28.8,61.2,41.3,47.9,46.6,45.8,22,0,18,16.7,8,48,0,1,79.2,38,47.9,23,45.8,4,0,6.3,3,18,5,5.0,18.0,0.47
Austin Hooper,10715,TE,NE,1,6.8,1,50.0,0.0,0,1,0,0.0,0,2,19,0,68.3,64.0,70.9,,69.1,78.6,11,0,16,0.0,0,14,0,2,100.0,14,0.0,0,76.0,4,0,21.4,3,31,18,9.0,15.5,2.21
