player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Nico Collins,61441,WR,HST,1,10.4,1,80.0,50.0,1,2,0,0.0,0,9,13,0,79.4,71.9,89.8,,89.5,0.0,0,0,26,0.0,0,48,0,12,93.8,45,25.0,12,130.6,15,1,72.9,35,150,61,5.1,12.5,3.33
Malik Nabers,146759,WR,NYG,1,10.3,1,80.0,33.3,1,3,0,0.0,0,5,21,0,79.4,72.5,72.5,,73.5,0.0,0,0,39,0.0,0,41,0,12,92.7,38,29.3,12,98.6,15,0,68.3,28,115,30,2.5,9.6,3.03
Wan'Dale Robinson,101735,WR,NYG,1,5.3,5,78.6,100.0,1,1,0,8.3,1,2,21,0,43.5,71.5,52.9,,53.6,0.0,0,0,11,0.0,0,37,0,11,91.9,34,83.8,31,87.8,14,0,16.2,6,71,36,3.3,6.5,2.09
Mike Evans,8642,WR,TB,1,12.1,1,61.5,0.0,0,1,0,11.1,1,6,30,0,54.9,70.1,71.2,,70.1,0.0,0,0,21,0.0,0,45,0,8,97.8,44,24.4,11,109.1,13,1,75.6,34,94,32,4.0,11.8,2.14
Dontayvion Wicks,99711,WR,GB,1,16.5,4,38.5,0.0,0,3,0,28.6,2,5,12,0,29.2,68.0,64.4,,62.3,0.0,0,1,36,0.0,0,47,0,5,95.7,45,34.0,16,66.7,13,2,66.0,31,78,21,4.2,15.6,1.73
Diontae Johnson,33441,WR,CAR,1,13.6,2,53.8,60.0,3,5,0,12.5,1,4,5,0,52.1,69.5,71.5,,70.7,0.0,0,1,39,0.0,0,38,0,7,97.4,37,21.1,8,67.1,13,1,78.9,30,83,12,1.7,11.9,2.24
Drake London,86519,WR,ATL,1,12.8,0,50.0,42.9,3,7,0,0.0,0,2,2,0,74.6,68.8,71.8,62.3,70.7,0.0,0,0,16,2.6,1,39,1,6,92.3,36,43.6,17,66.0,12,0,56.4,22,64,11,1.8,10.7,1.78
Christian Kirk,47546,WR,JAX,1,14.8,0,58.3,0.0,0,2,0,0.0,0,4,15,0,75.6,69.5,73.6,,72.4,0.0,0,0,20,0.0,0,29,0,7,100.0,29,75.9,22,99.7,12,1,24.1,7,61,8,1.1,8.7,2.1
D.K. Metcalf,47864,WR,SEA,1,12.3,1,58.3,33.3,2,6,0,0.0,0,4,29,1,76.5,18.5,70.0,,69.4,0.0,0,0,29,0.0,0,63,1,7,85.7,54,12.7,8,86.8,12,0,87.3,55,104,28,4.0,14.9,1.93
Jaxon Smith-Njigba,129758,WR,SEA,1,7.3,0,66.7,0.0,0,3,0,0.0,0,3,29,0,77.3,70.6,63.5,,64.9,0.0,0,1,11,0.0,0,66,0,8,86.4,57,90.9,60,40.6,12,0,9.1,6,51,22,2.8,6.4,0.89
Rashid Shaheed,63707,WR,NO,1,10.8,0,72.7,0.0,0,1,0,0.0,0,3,20,0,76.5,75.7,69.2,,69.2,0.0,0,0,25,0.0,0,39,1,8,94.9,37,20.5,8,94.1,11,0,79.5,31,83,18,2.3,10.4,2.24
George Pickens,99229,WR,PIT,1,13.8,1,63.6,50.0,2,4,0,12.5,1,3,25,1,52.1,17.7,69.2,,68.3,0.0,0,0,38,0.0,0,39,0,7,97.4,38,17.9,7,97.9,11,0,82.1,32,113,21,3.0,16.1,2.97
Terry McLaurin,48229,WR,WAS,1,10.8,0,70.0,100.0,3,3,0,12.5,1,4,32,0,52.1,69.5,77.7,,73.4,0.0,0,1,15,0.0,0,32,0,7,90.6,29,21.9,7,75.8,10,1,78.1,25,52,5,0.7,7.4,1.79
Jakobi Meyers,47468,WR,LV,1,9.8,0,50.0,50.0,1,2,0,0.0,0,3,23,0,74.6,68.8,73.3,,74.6,0.0,0,0,19,0.0,0,29,0,5,89.7,26,27.6,8,64.2,10,0,72.4,21,49,24,4.8,9.8,1.88
