player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Nico Collins,61441,WR,HST,1,15,0,13,-4.0,0,100.0,,0,0,0.0,0,0,0,64.7,57.9,0,6,0.0,0,4,1,100.0,4,91.7,1,25.0,0,6,10,10.0,6.0,1.5,0,9.5,1,80.0,50.0,1,2,0.0,0,6,0,76.5,87.4,0,19,0.0,0,31,8,90.3,28,105.0,10,35.7,0,92,36,4.5,11.5,3.29
Malik Nabers,146759,WR,NYG,1,15,0,21,25.0,0,50.0,,0,0,0.0,0,1,0,64.7,67.0,0,8,0.0,0,8,1,100.0,8,60.4,2,25.0,0,8,3,3.0,8.0,1.0,0,7.5,1,90.9,50.0,1,2,0.0,0,4,0,78.0,79.3,0,39,0.0,0,26,10,88.5,23,106.1,11,47.8,0,104,26,2.6,10.4,4.52
Wan'Dale Robinson,101735,WR,NYG,1,14,0,21,3.0,1,75.0,,0,0,25.0,1,1,0,36.2,57.7,0,8,0.0,0,8,3,100.0,8,83.3,4,50.0,0,18,9,3.0,6.0,2.25,0,6.9,4,75.0,,0,0,0.0,0,1,0,49.2,53.2,0,11,0.0,0,22,6,86.4,19,85.9,8,42.1,0,41,22,3.7,6.8,2.16
Mike Evans,8642,WR,TB,1,13,0,30,7.3,0,75.0,0.0,0,1,0.0,0,2,0,70.5,68.9,0,13,0.0,0,14,3,92.9,13,126.0,4,30.8,1,21,8,2.7,7.0,1.62,0,16.6,1,60.0,,0,0,25.0,1,2,0,36.8,62.6,0,17,0.0,0,15,3,100.0,15,82.9,5,33.3,0,37,13,4.3,12.3,2.47
Dontayvion Wicks,99711,WR,GB,1,13,0,12,21.7,0,33.3,0.0,0,1,0.0,0,1,0,64.7,70.7,1,6,0.0,0,5,1,100.0,5,42.4,3,60.0,1,6,0,0.0,6.0,1.2,0,15.8,4,44.4,0.0,0,2,20.0,1,4,0,42.1,64.7,0,36,0.0,0,38,4,97.4,37,109.5,9,24.3,1,72,21,5.3,18.0,1.95
Diontae Johnson,33441,WR,CAR,1,13,0,5,12.0,0,66.7,100.0,3,3,20.0,1,3,0,41.6,74.6,0,39,0.0,0,15,4,93.3,14,93.1,6,42.9,0,51,12,3.0,12.8,3.64,0,18.0,2,50.0,0.0,0,2,0.0,0,1,0,70.5,68.1,1,21,0.0,0,15,3,100.0,15,66.0,6,40.0,1,32,0,0.0,10.7,2.13
Drake London,86519,WR,ATL,1,12,0,2,10.0,0,50.0,60.0,3,5,0.0,0,2,0,70.5,70.8,0,13,5.9,1,17,3,88.2,15,63.9,6,40.0,0,29,2,0.7,9.7,1.93,0,11.8,0,60.0,0.0,0,1,0.0,0,0,0,70.5,67.2,0,16,0.0,0,21,3,95.2,20,81.3,5,25.0,0,35,9,3.0,11.7,1.75
Christian Kirk,47546,WR,JAX,1,12,0,15,14.2,0,40.0,0.0,0,1,0.0,0,2,0,68.3,72.8,0,20,0.0,0,10,2,100.0,10,63.8,5,50.0,0,34,4,2.0,17.0,3.4,0,18.4,0,60.0,0.0,0,1,0.0,0,1,0,70.5,62.9,0,6,0.0,0,16,3,100.0,16,65.4,5,31.3,0,16,7,2.3,5.3,1.0
D.K. Metcalf,47864,WR,SEA,1,12,0,29,16.3,0,25.0,0.0,0,2,0.0,0,1,0,68.3,72.9,0,29,0.0,0,20,1,70.0,14,57.3,4,28.6,0,29,9,9.0,29.0,2.07,0,11.0,1,83.3,66.7,2,3,0.0,0,3,1,73.4,68.3,0,21,0.0,0,30,5,90.0,27,115.3,6,22.2,0,70,19,3.8,14.0,2.59
Jaxon Smith-Njigba,129758,WR,SEA,1,12,0,29,7.0,0,50.0,0.0,0,2,0.0,0,1,0,72.1,61.9,0,9,0.0,0,24,3,70.8,17,56.3,6,35.3,0,17,8,2.7,5.7,1.0,0,4.0,0,100.0,,0,0,0.0,0,2,0,73.4,70.0,0,11,0.0,0,29,5,93.1,27,95.0,5,18.5,0,34,14,2.8,6.8,1.26
Rashid Shaheed,63707,WR,NO,1,11,0,20,13.0,0,0.0,0.0,0,1,,0,0,0,,55.0,0,0,0.0,0,6,0,83.3,5,39.6,2,40.0,0,0,0,,,0.0,0,12.5,0,83.3,,0,0,0.0,0,2,0,73.4,70.4,0,25,0.0,0,24,5,95.8,23,111.8,6,26.1,0,65,18,3.6,13.0,2.83
George Pickens,99229,WR,PIT,1,11,0,25,9.0,0,0.0,,0,0,100.0,1,0,0,27.9,39.2,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,16.5,1,87.5,66.7,2,3,0.0,0,3,1,75.6,78.5,0,38,0.0,0,27,7,96.3,26,118.8,8,30.8,0,113,21,3.0,16.1,4.35
Terry McLaurin,48229,WR,WAS,1,10,0,32,4.0,0,100.0,100.0,2,2,0.0,0,1,0,68.3,67.8,0,5,0.0,0,7,2,100.0,7,85.4,2,28.6,0,9,1,0.5,4.5,1.29,0,11.9,0,57.1,,0,0,20.0,1,2,0,41.6,64.5,1,15,0.0,0,22,4,90.9,20,29.8,7,35.0,0,33,4,1.0,8.3,1.65
Jakobi Meyers,47468,WR,LV,1,10,0,23,13.5,0,16.7,0.0,0,1,0.0,0,1,0,68.3,70.8,0,19,0.0,0,14,1,92.9,13,40.3,6,46.2,0,19,11,11.0,19.0,1.46,0,4.3,0,100.0,100.0,1,1,0.0,0,2,0,72.1,72.3,0,13,0.0,0,15,4,86.7,13,97.9,4,30.8,0,30,13,3.3,7.5,2.31
Chris Olave,84355,WR,NO,1,10,0,20,11.0,0,100.0,,0,0,0.0,0,1,0,68.3,83.7,0,16,0.0,0,5,1,80.0,4,118.8,1,25.0,0,16,5,5.0,16.0,4.0,0,9.3,0,83.3,100.0,1,1,0.0,0,2,0,74.6,77.5,0,18,0.0,0,24,5,91.7,22,101.4,6,27.3,0,50,23,4.6,10.0,2.27
Michael Pittman Jr.,29049,WR,IND,1,9,0,14,9.0,0,66.7,,0,0,0.0,0,1,0,68.3,76.7,0,22,0.0,0,7,2,85.7,6,91.0,3,50.0,0,24,10,5.0,12.0,4.0,0,15.3,0,66.7,100.0,1,1,0.0,0,4,0,72.1,87.9,0,32,0.0,0,21,4,95.2,20,109.7,6,30.0,0,89,23,5.8,22.3,4.45
Josh Downs,122832,WR,IND,1,9,0,14,3.5,1,100.0,100.0,1,1,0.0,0,2,0,68.3,80.7,0,10,0.0,0,6,2,83.3,5,100.0,2,40.0,0,16,9,4.5,8.0,3.2,0,8.3,0,83.3,,0,0,0.0,0,3,0,73.4,82.1,0,25,0.0,0,17,5,100.0,17,143.1,6,35.3,1,53,19,3.8,10.6,3.12
Courtland Sutton,48164,WR,DEN,1,9,0,10,17.0,0,100.0,,0,0,0.0,0,1,0,64.7,66.6,0,8,0.0,0,7,1,100.0,7,139.6,1,14.3,1,8,0,0.0,8.0,1.14,0,16.5,0,33.3,,0,0,33.3,1,2,0,30.0,68.3,0,29,0.0,0,14,2,85.7,12,66.0,6,50.0,0,52,14,7.0,26.0,4.33
Stefon Diggs,9579,WR,HST,1,9,0,13,6.0,0,50.0,,0,0,0.0,0,1,0,64.7,57.9,0,6,0.0,0,4,1,100.0,4,56.3,2,50.0,0,6,0,0.0,6.0,1.5,0,7.8,0,60.0,0.0,0,1,0.0,0,2,0,72.1,79.5,0,28,0.0,0,29,3,86.2,25,96.3,5,20.0,0,53,22,7.3,17.7,2.12
Travis Kelce,7844,TE,KC,1,9,0,16,16.0,0,50.0,0.0,0,1,0.0,0,1,0,64.7,82.4,0,38,14.3,1,7,1,57.1,4,95.8,2,50.0,0,38,17,17.0,38.0,9.5,0,6.2,0,83.3,100.0,1,1,0.0,0,1,0,73.4,61.1,1,18,3.8,1,26,5,92.3,24,54.9,6,25.0,0,40,20,4.0,8.0,1.67
Brian Thomas Jr.,146760,WR,JAX,1,9,0,15,19.8,0,60.0,100.0,1,1,0.0,0,3,0,70.5,90.0,0,32,0.0,0,9,3,100.0,9,133.3,5,55.6,1,50,10,3.3,16.7,5.56,0,9.8,0,75.0,100.0,1,1,0.0,0,2,0,70.5,70.5,0,19,0.0,0,15,3,100.0,15,102.1,4,26.7,0,36,11,3.7,12.0,2.4
Alvin Kamara,11822,HB,NO,1,9,0,20,1.5,2,100.0,,0,0,0.0,0,0,0,68.3,61.5,0,6,50.0,3,6,2,33.3,2,85.4,2,100.0,0,9,6,3.0,4.5,4.5,0,0.2,0,60.0,,0,0,0.0,0,2,0,70.5,73.2,0,11,9.1,2,22,3,81.8,18,72.1,5,27.8,0,24,20,6.7,8.0,1.33
Jerry Jeudy,61103,WR,CLV,1,9,0,8,28.0,0,0.0,0.0,0,1,,0,0,0,,58.1,0,0,0.0,0,3,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0,0,11.2,0,80.0,100.0,1,1,0.0,0,3,0,72.1,68.9,0,19,0.0,0,31,4,93.5,29,108.3,5,17.2,0,50,-2,-0.5,12.5,1.72
Xavier Legette,99197,WR,CAR,1,9,0,5,8.5,0,100.0,100.0,1,1,0.0,0,3,0,72.1,75.7,0,17,0.0,0,16,4,93.8,15,144.8,4,26.7,1,37,4,1.0,9.3,2.47,0,5.0,2,33.3,,0,0,66.7,2,1,0,26.4,45.2,0,17,0.0,0,14,1,100.0,14,53.5,3,21.4,0,17,13,13.0,17.0,1.21
Tee Higgins,61211,WR,CIN,1,9,0,7,17.0,0,33.3,0.0,0,1,0.0,0,1,0,64.7,62.3,0,11,0.0,0,10,1,70.0,7,45.1,3,42.9,0,11,0,0.0,11.0,1.57,0,8.2,0,83.3,100.0,1,1,0.0,0,4,0,73.4,77.6,0,12,0.0,0,21,5,95.2,20,100.7,6,30.0,0,49,15,3.0,9.8,2.45
Justin Jefferson,61398,WR,MIN,1,8,0,18,10.0,0,100.0,,0,0,0.0,0,2,0,68.3,77.6,0,27,0.0,0,9,2,88.9,8,118.8,2,25.0,0,44,24,12.0,22.0,5.5,0,14.0,0,66.7,100.0,1,1,0.0,0,2,0,72.1,81.9,0,14,0.0,0,22,4,100.0,22,125.7,6,27.3,1,41,5,1.3,10.3,1.86
Tyler Conklin,47124,TE,NYJ,1,8,0,22,8.7,0,66.7,,0,0,0.0,0,1,0,68.3,52.4,0,4,4.5,1,22,2,90.9,20,70.1,3,15.0,0,4,1,0.5,2.0,0.2,0,7.2,0,40.0,0.0,0,2,0.0,0,0,0,68.3,59.5,0,9,0.0,0,23,2,100.0,23,47.9,5,21.7,0,13,12,6.0,6.5,0.57
CeeDee Lamb,61570,WR,DAL,1,8,0,9,19.0,0,100.0,,0,0,0.0,0,1,0,64.7,89.5,0,55,0.0,0,6,1,83.3,5,158.3,1,20.0,1,55,36,36.0,55.0,11.0,0,5.2,0,83.3,,0,0,0.0,0,1,0,73.4,72.5,0,11,0.0,0,15,5,100.0,15,89.6,6,40.0,0,33,7,1.4,6.6,2.2
Allen Lazard,48135,WR,NYJ,1,8,0,22,4.8,0,50.0,0.0,0,1,33.3,1,1,0,29.9,53.7,0,13,0.0,0,21,2,95.2,20,65.6,4,20.0,0,21,6,3.0,10.5,1.05,0,8.3,0,75.0,100.0,1,1,0.0,0,2,0,70.5,65.9,0,25,0.0,0,25,3,100.0,25,103.1,4,16.0,0,37,10,3.3,12.3,1.48
Tyler Lockett,9502,WR,SEA,1,8,0,29,12.0,0,0.0,,0,0,,0,0,0,,51.9,0,0,0.0,0,19,0,68.4,13,39.6,1,7.7,0,0,0,,,0.0,0,5.0,0,75.0,0.0,0,1,0.0,0,2,0,70.5,59.4,0,8,0.0,0,26,3,92.3,24,84.4,4,16.7,0,19,4,1.3,6.3,0.79
Garrett Wilson,97405,WR,NYJ,1,8,0,22,6.0,0,75.0,50.0,1,2,0.0,0,1,0,70.5,64.9,0,23,0.0,0,23,3,95.7,22,88.5,4,18.2,0,23,5,1.7,7.7,1.05,0,8.3,0,50.0,,0,0,0.0,0,1,1,68.3,48.6,0,11,0.0,0,26,2,100.0,26,62.5,4,15.4,0,18,8,4.0,9.0,0.69
Romeo Doubs,84329,WR,GB,1,8,0,12,2.0,0,100.0,100.0,1,1,0.0,0,0,0,64.7,57.1,0,2,0.0,0,5,1,100.0,5,79.2,1,20.0,0,2,0,0.0,2.0,0.4,0,12.1,0,42.9,0.0,0,2,0.0,0,3,0,70.5,56.9,1,20,0.0,0,44,3,97.7,43,20.2,7,16.3,0,37,2,0.7,12.3,0.86
Jordan Whittington,97623,WR,LA,1,8,0,26,,0,,,0,0,,0,0,0,,54.8,0,0,0.0,0,6,0,66.7,4,0.0,0,0.0,0,0,0,,,0.0,0,7.6,0,85.7,,0,0,0.0,0,3,0,74.6,74.5,0,16,3.6,1,28,6,92.9,26,103.6,7,26.9,0,62,25,4.2,10.3,2.38
Cade Otton,61071,TE,TB,1,8,0,30,1.0,1,100.0,,0,0,0.0,0,1,0,64.7,62.3,0,14,20.0,3,15,1,73.3,11,118.8,1,9.1,0,14,13,13.0,14.0,1.27,0,6.0,1,100.0,,0,0,0.0,0,1,0,70.5,62.0,0,16,20.0,4,20,3,80.0,16,108.3,3,18.8,0,30,12,4.0,10.0,1.88
Chris Godwin,11839,WR,TB,1,8,0,30,0.0,1,100.0,,0,0,0.0,0,1,0,64.7,68.3,0,28,0.0,0,14,1,92.9,13,118.8,1,7.7,0,28,28,28.0,28.0,2.15,0,5.0,0,100.0,100.0,1,1,0.0,0,2,0,68.3,68.0,0,10,0.0,0,17,2,100.0,17,102.1,2,11.8,0,17,7,3.5,8.5,1.0
Dallas Goedert,47272,TE,PHI,1,8,0,24,,0,,,0,0,,0,0,0,,59.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,8.5,0,87.5,100.0,1,1,12.5,1,1,0,52.1,76.5,0,18,0.0,0,20,7,100.0,20,99.0,8,40.0,0,62,9,1.3,8.9,3.1
Jayden Reed,78171,WR,GB,1,8,0,12,,0,,,0,0,,0,0,0,,56.2,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,10.6,2,85.7,100.0,1,1,14.3,1,5,0,49.2,72.3,0,42,0.0,0,39,6,97.4,38,118.8,7,18.4,0,124,42,7.0,20.7,3.26
Jerome Ford,83601,HB,CLV,1,7,0,8,,0,,,0,0,,0,0,0,,60.0,0,0,66.7,2,3,0,33.3,1,0.0,0,0.0,0,0,0,,,0.0,0,-3.7,5,100.0,,0,0,0.0,0,0,0,75.6,71.6,0,9,11.1,3,27,7,81.5,22,82.7,7,31.8,0,27,53,7.6,3.9,1.23
Tyreek Hill,10799,WR,MIA,1,7,0,17,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,18.3,0,50.0,0.0,0,1,0.0,0,0,0,29.9,46.7,0,3,0.0,0,16,2,81.3,13,56.3,4,30.8,0,5,4,2.0,2.5,0.38
Ray-Ray McCloud III,47895,WR,ATL,1,7,0,2,12.0,0,50.0,,0,0,0.0,0,1,0,68.3,64.5,1,14,5.6,1,18,1,77.8,14,33.3,2,14.3,0,14,1,1.0,14.0,1.0,0,2.0,3,100.0,,0,0,0.0,0,1,0,73.4,69.5,0,15,10.0,2,20,5,85.0,17,98.3,5,29.4,0,38,28,5.6,7.6,2.24
Dalton Kincaid,91791,TE,BUF,1,7,0,4,4.0,0,50.0,,0,0,50.0,1,1,0,28.8,56.9,0,6,0.0,0,5,1,80.0,4,56.3,2,50.0,0,6,3,3.0,6.0,1.5,0,9.3,0,66.7,0.0,0,1,0.0,0,1,0,68.3,54.3,0,7,6.7,1,15,2,86.7,13,74.3,3,23.1,0,12,13,6.5,6.0,0.92
Jake Ferguson,61081,TE,DAL,1,7,0,9,2.0,0,100.0,,0,0,0.0,0,0,1,64.7,37.6,0,4,14.3,1,7,1,71.4,5,83.3,1,20.0,0,4,2,2.0,4.0,0.8,0,6.0,1,100.0,100.0,1,1,0.0,0,1,0,70.5,63.4,0,9,0.0,0,15,3,100.0,15,98.6,3,20.0,0,23,5,1.7,7.7,1.53
Ja'Lynn Polk,123153,WR,NE,1,7,0,19,25.5,0,0.0,0.0,0,1,,0,0,0,,54.9,0,0,0.0,0,8,0,87.5,7,39.6,2,28.6,0,0,0,,,0.0,0,11.4,0,60.0,50.0,1,2,0.0,0,1,0,70.5,61.5,0,21,0.0,0,25,3,100.0,25,77.1,5,20.0,0,30,1,0.3,10.0,1.2
Ladd McConkey,124030,WR,LAC,1,7,0,27,7.0,1,100.0,,0,0,0.0,0,1,0,64.7,78.0,0,37,0.0,0,8,1,100.0,8,118.8,1,12.5,0,37,30,30.0,37.0,4.63,0,13.5,0,50.0,,0,0,0.0,0,0,0,64.7,56.9,0,3,0.0,0,10,1,80.0,8,56.3,2,25.0,0,3,0,0.0,3.0,0.38
D'Andre Swift,57212,HB,CHI,1,7,0,6,-0.3,2,100.0,,0,0,0.0,0,1,0,70.5,85.5,0,27,0.0,0,4,3,100.0,4,118.8,3,75.0,0,42,43,14.3,14.0,10.5,0,0.8,0,100.0,,0,0,0.0,0,2,0,72.1,67.6,0,11,7.7,1,13,4,76.9,10,97.9,4,40.0,0,30,27,6.8,7.5,3.0
Michael Wilson,84423,WR,ARZ,1,7,0,1,7.5,0,50.0,0.0,0,1,0.0,0,1,0,64.7,67.9,0,11,0.0,0,7,1,100.0,7,66.7,2,28.6,0,11,0,0.0,11.0,1.57,0,16.5,0,25.0,,0,0,50.0,1,0,1,28.8,39.8,0,22,0.0,0,16,1,100.0,16,50.0,4,25.0,0,22,4,4.0,22.0,1.38
Amari Cooper,9437,WR,CLV,1,7,0,8,,0,,,0,0,,0,0,0,,57.7,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,14.0,0,50.0,,0,0,25.0,1,1,0,41.6,67.1,1,13,0.0,0,31,3,93.5,29,27.1,6,20.7,0,33,8,2.7,11.0,1.14
Tucker Kraft,104034,TE,GB,1,7,0,12,3.0,0,100.0,,0,0,0.0,0,0,1,64.7,29.2,0,5,0.0,0,4,1,100.0,4,87.5,1,25.0,0,5,2,2.0,5.0,1.25,0,3.5,2,83.3,0.0,0,1,0.0,0,2,0,73.4,64.8,0,21,0.0,0,42,5,97.6,41,139.6,6,14.6,1,48,47,9.4,9.6,1.17
Colby Parkinson,52266,TE,LA,1,6,0,26,5.0,0,100.0,,0,0,0.0,0,1,0,64.7,74.3,0,6,33.3,2,6,1,66.7,4,91.7,1,25.0,0,6,1,1.0,6.0,1.5,0,5.0,0,60.0,,0,0,0.0,0,1,0,72.1,69.2,0,11,12.0,3,25,3,84.0,21,74.6,5,23.8,0,27,26,8.7,9.0,1.29
Mack Hollins,11873,WR,BUF,1,6,0,4,6.0,0,50.0,100.0,1,1,0.0,0,0,0,64.7,57.7,0,5,0.0,0,6,1,100.0,6,56.3,2,33.3,0,5,0,0.0,5.0,0.83,0,17.3,0,0.0,,0,0,100.0,1,0,0,28.0,39.6,0,0,0.0,0,19,0,94.7,18,39.6,4,22.2,0,0,0,,,0.0
Amon-Ra St. Brown,84470,WR,DET,1,6,0,11,,0,,,0,0,,0,0,0,,56.3,0,0,0.0,0,5,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0,0,5.5,0,100.0,100.0,1,1,0.0,0,1,0,72.1,65.4,0,17,0.0,0,13,4,92.3,12,100.0,4,33.3,0,32,10,2.5,8.0,2.67
Marvin Harrison Jr.,145056,WR,ARZ,1,6,0,1,5.8,0,75.0,100.0,1,1,0.0,0,1,0,70.5,85.6,0,9,0.0,0,8,3,100.0,8,120.8,4,50.0,1,16,1,0.3,5.3,2.0,0,12.5,0,100.0,,0,0,0.0,0,2,0,68.3,69.0,0,19,0.0,0,17,2,100.0,17,118.8,2,11.8,0,29,4,2.0,14.5,1.71
Jaylen Waddle,84088,WR,MIA,1,6,0,17,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,0,3.0,0,75.0,,0,0,25.0,1,1,0,36.2,55.9,0,18,0.0,0,16,3,87.5,14,87.5,4,28.6,0,22,21,7.0,7.3,1.57
Olamide Zaccheaus,44920,WR,WAS,1,6,0,32,3.5,0,100.0,,0,0,0.0,0,2,0,68.3,87.7,0,16,0.0,0,4,2,100.0,4,110.4,2,50.0,0,21,14,7.0,10.5,5.25,0,2.5,1,100.0,,0,0,0.0,0,4,0,72.1,91.8,0,27,0.0,0,7,4,100.0,7,118.8,4,57.1,0,64,54,13.5,16.0,9.14
Pat Freiermuth,84085,TE,PIT,1,6,0,25,11.0,0,0.0,0.0,0,1,,0,0,0,,56.0,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,3.7,0,100.0,,0,0,0.0,0,0,0,70.5,54.1,0,8,0.0,0,25,3,96.0,24,94.4,3,12.5,0,20,9,3.0,6.7,0.83
