player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
CeeDee Lamb,61570,WR,DAL,1,8.3,2,50.0,0.0,0,2,0,0.0,0,3,9,0,75.6,70.3,72.1,,72.7,0.0,0,1,27,0.0,0,41,0,7,90.2,37,63.4,26,40.5,14,0,36.6,15,89,45,6.4,12.7,2.41
Chris Godwin,11839,WR,TB,1,3.5,5,84.6,100.0,1,1,0,0.0,0,4,30,0,78.7,71.5,77.2,68.1,77.2,0.0,0,0,55,2.2,1,45,0,11,88.9,40,64.4,29,146.0,13,2,35.6,16,124,98,8.9,11.3,3.1
D.K. Metcalf,47864,WR,SEA,1,19.4,0,25.0,16.7,1,6,0,25.0,1,3,29,0,45.8,68.0,68.2,,67.8,1.9,1,1,30,0.0,0,52,0,3,90.4,47,19.2,10,9.0,12,0,78.8,41,48,30,10.0,16.0,1.02
Darius Slayton,25578,WR,NYG,1,9.9,1,54.5,50.0,2,4,0,25.0,2,4,21,0,32.2,69.5,67.9,69.0,69.5,0.0,0,0,15,2.1,1,47,0,6,89.4,42,17.0,8,69.1,11,0,83.0,39,57,16,2.7,9.5,1.36
Brock Bowers,146715,TE,LV,1,9.0,2,81.8,66.7,2,3,0,0.0,0,2,23,0,78.0,71.1,80.6,,77.9,13.9,5,1,18,0.0,0,36,0,9,94.4,34,66.7,24,55.7,11,0,19.4,7,71,45,5.0,7.9,2.09
Garrett Wilson,97405,WR,NYJ,1,9.0,2,80.0,33.3,1,3,0,0.0,0,6,22,0,76.5,70.1,83.1,,81.7,0.0,0,0,24,0.0,0,41,0,8,92.7,38,34.1,14,144.6,10,1,65.9,27,107,57,7.1,13.4,2.82
Josh Downs,122832,WR,IND,1,2.9,0,80.0,0.0,0,1,0,0.0,0,4,14,0,76.5,74.2,81.2,,79.6,0.0,0,0,22,0.0,0,34,0,8,94.1,32,79.4,27,127.1,10,1,20.6,7,65,42,5.3,8.1,2.03
Diontae Johnson,33441,WR,CAR,1,9.8,0,60.0,75.0,3,4,0,14.3,1,5,5,0,49.2,68.8,67.0,,68.8,0.0,0,1,19,0.0,0,41,1,6,90.2,37,19.5,8,78.3,10,1,80.5,33,78,6,1.0,13.0,2.11
Evan Engram,11778,TE,JAX,1,5.8,1,100.0,,0,0,0,0.0,0,4,15,1,78.0,19.8,69.7,,69.3,33.3,11,0,24,0.0,0,33,0,10,97.0,32,45.5,15,109.2,10,0,21.2,7,102,44,4.4,10.2,3.19
Drake London,86519,WR,ATL,1,8.8,1,60.0,50.0,2,4,0,0.0,0,4,2,0,74.6,68.8,72.6,,71.3,0.0,0,0,24,0.0,0,31,0,6,96.8,30,61.3,19,116.2,10,1,38.7,12,74,20,3.3,12.3,2.47
