player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Garrett Wilson,97405,WR,NYJ,1,21,0,22,9.9,1,62.5,100.0,1,1,0.0,0,3,0,73.4,79.6,1,16,0.0,0,18,5,100.0,18,41.7,8,44.4,0,52,19,3.8,10.4,2.89,0,6.5,2,54.5,0.0,0,1,0.0,0,2,0,74.6,64.0,0,11,0.0,0,32,6,100.0,32,61.9,11,34.4,0,38,26,4.3,6.3,1.19
Darnell Mooney,48236,WR,ATL,1,16,0,2,9.0,0,50.0,0.0,0,1,0.0,0,0,0,64.7,48.5,0,2,0.0,0,7,1,100.0,7,56.3,2,28.6,0,2,7,7.0,2.0,0.29,0,13.4,0,53.8,50.0,1,2,30.0,3,5,0,28.3,58.1,1,24,0.0,0,55,7,92.7,51,69.7,13,25.5,1,91,9,1.3,13.0,1.78
Justin Jefferson,61398,WR,MIN,1,14,0,18,18.2,0,16.7,0.0,0,2,50.0,1,1,0,28.8,53.8,0,27,0.0,0,14,1,85.7,12,45.8,6,50.0,0,27,3,3.0,27.0,2.25,0,10.0,0,83.3,0.0,0,1,0.0,0,3,1,73.4,70.4,0,26,0.0,0,23,5,82.6,19,111.1,6,31.6,0,64,9,1.8,12.8,3.37
Colby Parkinson,52266,TE,LA,1,13,0,26,8.5,0,25.0,,0,0,0.0,0,0,0,64.7,61.2,0,9,5.9,1,17,1,88.2,15,39.6,4,26.7,0,9,3,3.0,9.0,0.6,0,7.9,0,71.4,,0,0,0.0,0,1,0,73.4,72.9,0,9,0.0,0,17,5,100.0,17,83.6,7,41.2,0,37,10,2.0,7.4,2.18
Drake London,86519,WR,ATL,1,13,0,2,8.0,0,100.0,,0,0,0.0,0,1,0,64.7,70.7,0,14,0.0,0,5,1,100.0,5,118.8,1,20.0,0,14,6,6.0,14.0,2.8,0,9.3,2,91.7,100.0,1,1,0.0,0,8,0,78.7,88.8,0,31,2.0,1,49,11,91.8,45,143.1,12,26.7,1,140,41,3.7,12.7,3.11
Tee Higgins,61211,WR,CIN,1,13,0,7,8.0,0,66.7,0.0,0,1,0.0,0,2,0,68.3,72.4,0,9,0.0,0,11,2,90.9,10,116.7,3,30.0,1,14,4,2.0,7.0,1.4,0,13.2,2,66.7,50.0,1,2,0.0,0,2,0,72.1,74.6,0,11,0.0,0,18,4,100.0,18,80.6,6,33.3,0,33,11,2.8,8.3,1.83
Josh Downs,122832,WR,IND,1,12,0,14,4.0,0,50.0,,0,0,0.0,0,1,0,64.7,61.4,0,6,0.0,0,16,1,100.0,16,56.3,2,12.5,0,6,0,0.0,6.0,0.38,0,5.8,0,88.9,,0,0,0.0,0,4,0,76.5,84.9,0,20,0.0,0,15,8,100.0,15,95.8,9,60.0,0,63,16,2.0,7.9,4.2
Brock Bowers,146715,TE,LV,1,12,0,23,14.5,0,100.0,100.0,1,1,0.0,0,2,0,68.3,91.2,0,57,28.6,4,14,2,64.3,9,158.3,2,22.2,1,68,39,19.5,34.0,7.56,0,3.6,0,55.6,33.3,1,3,0.0,0,1,0,73.4,64.3,2,8,5.0,1,20,5,90.0,18,21.3,9,50.0,0,20,21,4.2,4.0,1.11
George Kittle,11901,TE,SF,1,12,0,28,5.3,0,66.7,50.0,1,2,0.0,0,0,0,68.3,52.2,0,5,20.0,3,15,2,80.0,12,70.1,3,25.0,0,8,1,0.5,4.0,0.67,0,8.9,1,57.1,50.0,1,2,20.0,1,4,0,41.6,77.5,1,15,10.0,2,20,4,90.0,18,39.3,7,38.9,0,49,20,5.0,12.3,2.72
Ja'Marr Chase,84270,WR,CIN,1,12,0,7,7.6,0,80.0,66.7,2,3,0.0,0,4,0,72.1,85.1,1,16,0.0,0,13,4,92.3,12,60.4,5,41.7,0,40,6,1.5,10.0,3.33,0,10.8,0,83.3,0.0,0,1,0.0,0,4,0,73.4,91.4,0,70,0.0,0,20,5,100.0,20,158.3,6,30.0,2,144,87,17.4,28.8,7.2
Brandon Aiyuk,84109,WR,SF,1,11,0,28,15.3,0,100.0,100.0,1,1,0.0,0,3,0,70.5,78.7,0,20,0.0,0,14,3,100.0,14,118.8,3,21.4,0,53,7,2.3,17.7,3.79,0,12.4,2,62.5,100.0,1,1,0.0,0,3,0,73.4,90.1,1,53,0.0,0,19,5,100.0,19,63.5,8,42.1,0,94,44,8.8,18.8,4.95
Zay Flowers,97268,WR,BLT,1,11,0,3,13.0,1,100.0,,0,0,0.0,0,1,0,64.7,73.2,0,26,0.0,0,11,1,90.9,10,118.8,1,10.0,0,26,13,13.0,26.0,2.6,0,10.5,3,60.0,66.7,2,3,14.3,1,5,0,49.2,79.4,0,23,0.0,0,26,6,100.0,26,87.5,10,38.5,0,85,29,4.8,14.2,3.27
Darius Slayton,25578,WR,NYG,1,11,0,21,11.3,0,66.7,50.0,1,2,0.0,0,2,0,72.1,73.2,0,30,0.0,0,18,4,100.0,18,133.3,6,33.3,1,52,6,1.5,13.0,2.89,0,13.7,0,66.7,100.0,2,2,33.3,1,2,0,29.9,66.2,0,41,0.0,0,16,2,100.0,16,109.7,3,18.8,0,47,4,2.0,23.5,2.94
Tutu Atwell,77965,WR,LA,1,10,0,26,14.3,0,25.0,0.0,0,1,0.0,0,0,0,64.7,53.5,1,8,0.0,0,18,1,94.4,17,0.0,4,23.5,0,8,2,2.0,8.0,0.47,0,15.2,0,80.0,0.0,0,1,0.0,0,2,0,72.1,61.1,0,24,0.0,0,22,4,100.0,22,101.7,5,22.7,0,42,6,1.5,10.5,1.91
Jordan Whittington,97623,WR,LA,1,10,0,26,13.0,0,60.0,50.0,1,2,0.0,0,2,0,70.5,64.9,0,31,0.0,0,18,3,94.4,17,96.3,5,29.4,0,53,28,9.3,17.7,3.12,0,2.6,1,80.0,,0,0,0.0,0,2,0,72.1,79.0,0,17,4.8,1,21,4,95.2,20,96.7,5,25.0,0,36,26,6.5,9.0,1.8
Amari Cooper,9437,WR,CLV,1,10,0,8,7.0,0,100.0,,0,0,0.0,0,0,0,64.7,68.1,0,13,0.0,0,8,1,100.0,8,118.8,1,12.5,0,13,6,6.0,13.0,1.63,0,19.9,1,25.0,0.0,0,2,33.3,1,1,0,30.0,58.9,0,19,0.0,0,25,2,92.0,23,41.7,8,34.8,0,28,8,4.0,14.0,1.22
Travis Kelce,7844,TE,KC,1,10,0,16,9.0,0,100.0,,0,0,0.0,0,0,0,64.7,67.9,0,10,0.0,0,9,1,88.9,8,108.3,1,12.5,0,10,1,1.0,10.0,1.25,0,6.0,0,87.5,,0,0,0.0,0,4,0,75.6,84.7,0,21,0.0,0,26,7,100.0,26,96.4,8,30.8,0,57,28,4.0,8.1,2.19
Jalen Tolbert,61637,WR,DAL,1,10,0,9,7.0,0,50.0,50.0,1,2,0.0,0,0,0,64.7,56.7,0,7,0.0,0,8,1,87.5,7,58.3,2,28.6,0,7,0,0.0,7.0,1.0,0,24.7,0,66.7,,0,0,0.0,0,2,0,68.3,70.0,1,48,0.0,0,24,2,100.0,24,70.1,3,12.5,0,58,24,12.0,29.0,2.42
Wan'Dale Robinson,101735,WR,NYG,1,9,0,21,6.3,0,66.7,,0,0,0.0,0,1,0,68.3,56.6,0,7,0.0,0,17,2,100.0,17,112.5,3,17.6,1,11,4,2.0,5.5,0.65,0,4.8,1,60.0,,0,0,25.0,1,2,0,36.2,61.6,0,9,0.0,0,16,3,100.0,16,71.3,5,31.3,0,23,9,3.0,7.7,1.44
Rashid Shaheed,63707,WR,NO,1,9,0,20,25.0,0,33.3,0.0,0,1,0.0,0,1,0,64.7,57.6,0,21,0.0,0,11,1,100.0,11,59.0,3,27.3,0,21,6,6.0,21.0,1.91,0,19.8,0,50.0,,0,0,0.0,0,2,0,68.3,70.1,1,43,0.0,0,19,2,94.7,18,95.8,4,22.2,1,58,2,1.0,29.0,3.22
Trey McBride,75916,TE,ARZ,1,9,0,1,8.5,0,0.0,0.0,0,1,,0,0,0,,41.1,0,0,0.0,0,6,0,100.0,6,39.6,2,33.3,0,0,0,,,0.0,0,7.2,1,83.3,,0,0,0.0,0,2,0,73.4,73.7,0,22,5.9,1,17,5,94.1,16,102.8,6,37.5,0,52,23,4.6,10.4,3.25
Tyreek Hill,10799,WR,MIA,1,9,0,17,15.3,0,33.3,0.0,0,1,0.0,0,0,0,64.7,55.4,0,6,0.0,0,10,1,80.0,8,42.4,3,37.5,0,6,0,0.0,6.0,0.75,0,9.4,0,100.0,,0,0,0.0,0,3,0,73.4,73.6,0,21,0.0,0,19,5,100.0,19,118.8,5,26.3,0,63,16,3.2,12.6,3.32
Allen Lazard,48135,WR,NYJ,1,9,0,22,11.5,0,50.0,,0,0,0.0,0,0,0,64.7,53.4,1,7,0.0,0,18,1,100.0,18,18.8,2,11.1,0,7,8,8.0,7.0,0.39,0,9.6,0,60.0,50.0,1,2,40.0,2,2,0,28.0,51.5,0,14,0.0,0,33,3,100.0,33,114.2,5,15.2,1,27,4,1.3,9.0,0.82
Jakobi Meyers,47468,WR,LV,1,9,0,23,9.6,0,100.0,100.0,1,1,0.0,0,3,0,74.6,77.5,0,21,0.0,0,15,5,86.7,13,113.3,5,38.5,0,56,8,1.6,11.2,4.31,0,10.0,0,33.3,0.0,0,1,0.0,0,1,0,64.7,54.9,0,16,0.0,0,24,1,91.7,22,52.1,3,13.6,0,16,3,3.0,16.0,0.73
Kyle Pitts,83964,TE,ATL,1,8,0,2,,0,,,0,0,,0,0,0,,55.4,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,0,6.1,1,87.5,0.0,0,1,0.0,0,4,0,75.6,72.3,0,32,5.8,3,52,7,88.5,46,112.5,8,17.4,0,88,42,6.0,12.6,1.91
JuJu Smith-Schuster,11817,WR,KC,1,8,0,16,6.0,0,50.0,0.0,0,1,0.0,0,1,0,64.7,66.3,1,50,0.0,0,9,1,88.9,8,56.3,2,25.0,0,50,39,39.0,50.0,6.25,0,4.8,2,100.0,,0,0,0.0,0,2,0,73.4,83.3,0,31,0.0,0,17,5,94.1,16,118.8,5,31.3,0,67,43,8.6,13.4,4.19
Alvin Kamara,11822,HB,NO,1,8,0,20,0.0,0,100.0,,0,0,0.0,0,0,0,68.3,58.9,0,4,16.7,2,12,2,83.3,10,79.2,2,20.0,0,1,1,0.5,0.5,0.1,0,2.7,0,66.7,,0,0,0.0,0,3,0,72.1,78.4,0,14,26.3,5,19,4,73.7,14,84.7,6,42.9,0,39,27,6.8,9.8,2.79
Rashod Bateman,84296,WR,BLT,1,8,0,3,5.3,0,66.7,,0,0,0.0,0,2,0,68.3,75.0,0,16,0.0,0,11,2,90.9,10,140.3,3,30.0,1,31,18,9.0,15.5,3.1,0,14.2,0,40.0,,0,0,0.0,0,1,0,68.3,71.3,0,18,0.0,0,22,2,100.0,22,57.9,5,22.7,0,27,10,5.0,13.5,1.23
Brian Thomas Jr.,146760,WR,JAX,1,8,0,15,9.0,0,50.0,0.0,0,1,0.0,0,1,0,68.3,89.7,0,13,0.0,0,6,1,83.3,5,70.8,2,40.0,0,13,0,0.0,13.0,2.6,0,14.8,0,60.0,0.0,0,1,0.0,0,1,0,70.5,75.0,1,85,0.0,0,15,3,100.0,15,104.2,5,33.3,1,97,68,22.7,32.3,6.47
Jaylen Waddle,84088,WR,MIA,1,8,0,17,11.0,0,100.0,,0,0,0.0,0,0,0,64.7,64.7,0,11,0.0,0,10,1,80.0,8,112.5,1,12.5,0,11,0,0.0,11.0,1.38,0,9.7,1,42.9,,0,0,40.0,2,2,0,28.0,50.1,0,20,0.0,0,21,3,100.0,21,58.6,7,33.3,0,35,5,1.7,11.7,1.67
DJ Moore,48267,WR,CHI,1,8,0,6,12.0,0,0.0,0.0,0,1,100.0,1,0,0,27.9,40.5,0,0,0.0,0,4,0,100.0,4,39.6,2,50.0,0,0,0,,,0.0,0,14.2,0,80.0,100.0,1,1,0.0,0,3,0,72.1,75.9,0,34,0.0,0,30,4,90.0,27,158.3,5,18.5,2,82,29,7.3,20.5,3.04
Jordan Addison,123000,WR,MIN,1,8,0,18,29.0,0,33.3,0.0,0,1,0.0,0,1,0,64.7,62.6,0,26,0.0,0,14,1,85.7,12,66.0,3,25.0,0,26,2,2.0,26.0,2.17,0,9.8,0,50.0,0.0,0,1,0.0,0,0,0,68.3,53.7,0,5,0.0,0,23,2,82.6,19,56.3,4,21.1,0,10,0,0.0,5.0,0.53
Terry McLaurin,48229,WR,WAS,1,8,0,32,14.0,1,25.0,0.0,0,2,0.0,0,1,0,64.7,50.9,0,11,0.0,0,19,1,94.7,18,39.6,4,22.2,0,11,7,7.0,11.0,0.61,0,30.0,0,75.0,0.0,0,1,0.0,0,3,0,70.5,93.0,0,66,0.0,0,9,3,100.0,9,116.7,4,44.4,0,101,22,7.3,33.7,11.22
Ray-Ray McCloud III,47895,WR,ATL,1,8,0,2,9.5,0,0.0,0.0,0,2,,0,0,0,,55.3,0,0,14.3,1,7,0,85.7,6,39.6,2,33.3,0,0,0,,,0.0,0,7.0,0,100.0,,0,0,0.0,0,2,1,75.6,59.0,0,22,1.8,1,56,6,91.1,51,112.5,6,11.8,0,66,24,4.0,11.0,1.29
Stefon Diggs,9579,WR,HST,1,8,0,13,6.0,0,100.0,,0,0,0.0,0,2,0,70.5,80.7,0,18,0.0,0,10,3,100.0,10,118.8,3,30.0,0,38,20,6.7,12.7,3.8,0,9.7,0,66.7,,0,0,33.3,1,2,0,68.3,64.1,0,17,0.0,0,24,2,100.0,24,100.7,3,12.5,0,31,6,3.0,15.5,1.29
Tyler Conklin,47124,TE,NYJ,1,8,0,22,-4.0,0,100.0,,0,0,0.0,0,0,0,64.7,52.5,0,7,0.0,0,17,1,100.0,17,95.8,1,5.9,0,7,11,11.0,7.0,0.41,0,6.9,1,71.4,0.0,0,1,0.0,0,2,0,73.4,83.5,0,25,14.3,4,28,5,85.7,24,90.2,7,29.2,0,48,23,4.6,9.6,2.0
Zach Ertz,7816,TE,WAS,1,8,0,32,6.5,0,25.0,50.0,1,2,50.0,1,0,0,29.9,37.6,0,7,0.0,0,17,1,94.1,16,39.6,4,25.0,0,7,0,0.0,7.0,0.44,0,13.7,0,33.3,,0,0,0.0,0,0,0,64.7,56.7,0,3,0.0,0,10,1,100.0,10,42.4,3,30.0,0,3,1,1.0,3.0,0.3
Kenneth Walker III,97199,HB,SEA,1,8,0,29,,0,,,0,0,,0,0,0,,52.5,0,0,11.1,1,9,0,88.9,8,0.0,0,0.0,0,0,0,,,0.0,0,0.7,1,85.7,,0,0,0.0,0,4,0,74.6,70.6,0,17,13.0,3,23,6,87.0,20,96.4,7,35.0,0,50,49,8.2,8.3,2.5
Demario Douglas,104155,WR,NE,1,8,0,19,-0.5,0,100.0,,0,0,0.0,0,0,0,68.3,57.5,0,5,0.0,0,10,2,90.0,9,79.2,2,22.2,0,4,5,2.5,2.0,0.44,0,14.6,1,60.0,,0,0,0.0,0,2,0,72.1,75.3,0,18,0.0,0,18,3,88.9,16,82.1,5,31.3,0,36,17,5.7,12.0,2.25
Jake Ferguson,61081,TE,DAL,1,7,0,9,4.0,0,100.0,,0,0,0.0,0,1,0,64.7,68.3,0,10,0.0,0,7,1,85.7,6,108.3,1,16.7,0,10,6,6.0,10.0,1.67,0,3.8,0,80.0,0.0,0,1,0.0,0,2,0,72.1,67.5,0,27,0.0,0,24,4,100.0,24,111.7,5,20.8,0,54,39,9.8,13.5,2.25
Dalton Schultz,47304,TE,HST,1,7,0,13,2.5,0,50.0,,0,0,0.0,0,2,0,64.7,67.3,0,11,10.0,1,10,1,90.0,9,66.7,2,22.2,0,11,9,9.0,11.0,1.22,0,8.8,0,50.0,,0,0,0.0,0,1,0,68.3,59.8,0,18,21.4,6,28,2,78.6,22,64.6,4,18.2,0,20,6,3.0,10.0,0.91
CeeDee Lamb,61570,WR,DAL,1,7,0,9,,0,,,0,0,,0,0,0,,54.1,0,0,0.0,0,9,0,88.9,8,0.0,0,0.0,0,0,0,,,0.0,0,8.9,1,71.4,100.0,1,1,16.7,1,2,0,46.3,69.3,1,27,0.0,0,26,5,100.0,26,58.9,7,26.9,0,62,21,4.2,12.4,2.38
Jonnu Smith,11855,TE,MIA,1,7,0,17,3.0,0,100.0,,0,0,0.0,0,1,0,64.7,73.4,0,16,33.3,2,6,1,50.0,3,118.8,1,33.3,0,16,13,13.0,16.0,5.33,0,9.7,0,66.7,,0,0,0.0,0,3,0,72.1,82.1,0,17,12.5,2,16,4,87.5,14,89.6,6,42.9,0,46,16,4.0,11.5,3.29
Travis Etienne Jr.,57185,HB,JAX,1,7,0,15,-5.0,1,100.0,,0,0,0.0,0,1,0,64.7,79.7,0,12,0.0,0,2,1,100.0,2,116.7,1,50.0,0,12,17,17.0,12.0,6.0,0,-0.8,1,100.0,,0,0,0.0,0,2,0,72.1,87.3,0,14,0.0,0,7,4,100.0,7,94.8,4,57.1,0,27,30,7.5,6.8,3.86
