player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Brock Bowers,146715,TE,LV,1,3.4,1,81.3,0.0,0,1,0,7.1,1,10,23,0,63.2,72.9,80.7,69.9,82.9,31.9,15,0,23,6.4,3,47,0,13,89.4,42,48.9,23,120.3,16,1,14.9,7,126,81,6.2,9.7,3.0
Ja'Marr Chase,84270,WR,CIN,1,12.1,0,53.8,40.0,2,5,0,22.2,2,3,7,0,32.2,69.5,60.5,,60.2,0.0,0,0,32,0.0,0,59,0,7,93.2,55,35.6,21,110.6,13,2,61.0,36,75,31,4.4,10.7,1.36
Tee Higgins,61211,WR,CIN,1,15.0,2,69.2,20.0,1,5,0,0.0,0,6,7,0,77.3,70.6,90.8,,90.3,0.0,0,0,42,0.0,0,53,0,9,94.3,50,26.4,14,132.9,13,1,73.6,39,148,39,4.3,16.4,2.96
CeeDee Lamb,61570,WR,DAL,1,7.3,2,66.7,66.7,2,3,0,20.0,2,4,9,0,35.7,70.8,63.4,,64.0,0.0,0,1,29,0.0,0,55,3,8,90.9,50,56.4,31,55.2,12,0,43.6,24,93,35,4.4,11.6,1.86
George Pickens,99229,WR,PIT,1,11.3,4,66.7,33.3,1,3,0,11.1,1,4,25,0,54.9,70.1,65.8,,65.1,0.0,0,0,37,0.0,0,42,0,8,97.6,41,23.8,10,88.5,12,0,76.2,32,89,27,3.4,11.1,2.17
Khalil Shakir,84140,WR,BUF,1,5.2,1,72.7,50.0,1,2,0,0.0,0,4,4,0,77.3,70.6,81.1,,78.9,0.0,0,0,22,0.0,0,38,0,8,94.7,36,76.3,29,89.2,11,0,18.4,7,70,54,6.8,8.8,1.94
Jaxon Smith-Njigba,129758,WR,SEA,1,8.5,1,90.9,,0,0,0,0.0,0,6,29,0,78.0,71.7,88.2,,87.0,0.0,0,1,20,0.0,0,36,0,10,97.2,35,83.3,30,70.5,11,0,16.7,6,110,30,3.0,11.0,3.14
Amon-Ra St. Brown,84470,WR,DET,1,9.9,1,100.0,100.0,1,1,0,0.0,0,9,11,0,78.7,72.1,92.4,,92.8,0.0,0,0,27,0.0,0,33,0,11,97.0,32,39.4,13,158.3,11,2,60.6,20,161,54,4.9,14.6,5.03
Taysom Hill,12112,TE,NO,1,2.5,1,80.0,100.0,2,2,0,0.0,0,2,20,1,76.5,24.0,80.5,,77.3,38.1,8,0,14,0.0,0,21,0,8,85.7,18,19.0,4,87.5,10,0,19.0,4,50,32,4.0,6.3,2.78
Cooper Kupp,11824,WR,LA,1,10.7,0,60.0,100.0,1,1,0,0.0,0,3,26,0,74.6,68.8,75.4,,76.4,0.0,0,0,69,0.0,0,22,0,6,95.5,21,77.3,17,135.8,10,2,22.7,5,106,63,10.5,17.7,5.05
Jerry Jeudy,61103,WR,CLV,1,14.6,0,60.0,0.0,0,1,0,0.0,0,4,8,0,74.6,68.8,72.1,,71.1,0.0,0,0,89,0.0,0,51,0,6,98.0,50,37.3,19,137.5,10,1,62.7,32,142,72,12.0,23.7,2.84
Jauan Jennings,48027,WR,SF,1,7.0,2,100.0,100.0,3,3,0,0.0,0,7,28,0,78.0,71.1,82.1,62.4,82.0,0.0,0,0,22,2.6,1,39,1,10,87.2,34,38.5,15,137.9,10,1,61.5,24,91,21,2.1,9.1,2.68
Rome Odunze,73774,WR,CHI,1,10.9,1,60.0,100.0,3,3,0,0.0,0,3,6,0,74.6,68.8,76.2,,72.2,0.0,0,0,21,0.0,0,37,1,6,94.6,35,43.2,16,79.2,10,0,54.1,20,65,21,3.5,10.8,1.86
Luke Schoonmaker,84005,TE,DAL,1,8.6,0,60.0,100.0,3,3,1,0.0,0,2,9,0,74.6,68.8,68.8,38.7,73.6,36.8,14,0,24,15.8,6,38,1,6,81.6,31,52.6,20,75.4,10,0,7.9,3,56,13,2.2,9.3,1.81
Austin Ekeler,12164,HB,WAS,1,-1.1,3,88.9,,0,0,0,11.1,1,3,32,0,54.5,21.4,78.9,,86.3,0.0,0,0,34,0.0,0,24,0,8,95.8,23,12.5,3,107.9,9,0,8.3,2,89,99,12.4,11.1,3.87
David Njoku,11784,TE,CLV,1,2.6,2,100.0,100.0,1,1,0,0.0,0,4,8,0,58.5,71.1,63.4,69.6,63.2,44.0,22,0,18,2.0,1,50,0,9,92.0,46,42.0,21,104.2,9,0,14.0,7,81,58,6.4,9.0,1.76
Ladd McConkey,124030,WR,LAC,1,15.2,0,66.7,33.3,1,3,0,0.0,0,6,27,0,74.6,68.8,85.7,,84.2,0.0,0,0,28,0.0,0,37,0,6,89.2,33,83.8,31,109.7,9,0,16.2,6,123,15,2.5,20.5,3.73
D.K. Metcalf,47864,WR,SEA,1,12.1,0,77.8,66.7,2,3,0,0.0,0,3,29,0,76.5,70.1,67.0,,66.9,0.0,0,0,26,0.0,0,37,0,7,97.3,36,2.7,1,99.1,9,0,97.3,36,70,2,0.3,10.0,1.94
Hunter Henry,10669,TE,NE,1,6.4,0,66.7,33.3,1,3,0,0.0,0,4,19,0,75.6,69.5,72.8,70.2,75.6,46.7,21,0,15,2.2,1,45,0,6,93.3,42,51.1,23,86.8,9,0,2.2,1,63,17,2.8,10.5,1.5
Puka Nacua,100632,WR,LA,1,12.6,1,77.8,0.0,0,1,0,0.0,0,7,26,0,75.6,69.5,92.6,,92.2,4.3,1,0,37,0.0,0,23,0,7,95.7,22,30.4,7,155.8,9,1,65.2,15,123,47,6.7,17.6,5.59
Elijah Moore,84302,WR,CLV,1,18.8,0,75.0,100.0,1,1,0,0.0,0,3,8,0,74.6,71.6,67.7,,66.8,0.0,0,0,30,0.0,0,43,0,6,97.7,42,72.1,31,138.5,8,1,27.9,12,66,5,0.8,11.0,1.57
Tyreek Hill,10799,WR,MIA,1,8.4,0,87.5,50.0,1,2,0,0.0,0,6,17,0,75.6,69.5,76.6,,78.7,0.0,0,0,18,0.0,0,33,0,7,90.9,30,42.4,14,138.0,8,1,57.6,19,61,8,1.1,8.7,2.03
