Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Cooper Kupp,LAR,29,WR,5,5,64,49,527,4,29,260,5.3,267,5.4,7.7,1,49,2,3.1,3,101.5
2,Justin Jefferson,MIN,23,WR,5,5,55,40,547,2,25,317,7.9,230,5.8,8.2,3,13.3,1,1.8,2,101.1
3,Stefon Diggs,BUF,29,WR,5,5,52,39,508,5,23,336,8.6,172,4.4,10.2,0,,2,3.8,0,137.3
4,Marquise Brown,ARI,25,WR,5,5,55,38,417,3,21,278,7.3,139,3.7,9.4,0,,1,1.8,3,86.7
5,Tyreek Hill,MIA,28,WR,5,5,50,38,524,2,22,336,8.8,188,4.9,9.7,4,9.5,2,4,2,105.7
6,Tyler Higbee,LAR,29,TE,5,5,48,33,290,0,16,101,3.1,189,5.7,3.4,2,16.5,3,6.3,3,58.5
7,Travis Kelce,KAN,33,TE,5,5,42,33,347,7,26,208,6.3,139,4.2,7.6,6,5.5,1,2.4,0,140.7
8,Mark Andrews,BAL,27,TE,5,5,46,32,349,4,21,237,7.4,112,3.5,10.4,1,32,2,4.3,1,111.6
9,Ja'Marr Chase,CIN,22,WR,5,5,53,32,343,2,23,193,6,150,4.7,8.5,4,8,4,7.5,1,84.1
10,Tyler Lockett,SEA,30,WR,5,5,40,32,406,2,18,360,11.3,46,1.4,13.2,0,,0,0,2,104.8
11,Curtis Samuel,WAS,26,WR,5,4,45,32,281,2,17,138,4.3,143,4.5,4.8,3,10.7,1,2.2,1,92.9
12,Austin Ekeler,LAC,27,RB,5,5,33,31,214,2,11,-65,-2.1,279,9,-1.8,6,5.2,1,3,0,113.9
13,Davante Adams,LVR,30,WR,5,5,54,29,414,5,19,276,9.5,138,4.8,11,2,14.5,1,1.9,1,101.9
14,Courtland Sutton,DEN,27,WR,5,5,46,29,417,1,18,335,11.6,82,2.8,12.3,0,,4,8.7,1,90.6
15,A.J. Brown,PHI,25,WR,5,4,45,28,436,1,20,275,9.8,161,5.8,10.5,2,14,1,2.2,0,101.7
16,Zach Ertz,ARI,32,TE,5,5,41,28,229,2,14,144,5.1,85,3,6.7,0,,3,7.3,0,98.5
17,Diontae Johnson,PIT,26,WR,5,5,50,28,267,0,14,237,8.5,30,1.1,11.2,0,,2,4,3,46
18,CeeDee Lamb,DAL,23,WR,5,5,50,28,341,2,18,211,7.5,130,4.6,10,1,28,4,8,0,90.5
19,D.K. Metcalf,SEA,25,WR,5,5,43,28,372,2,14,270,9.6,102,3.6,11.2,0,,3,7,1,98.2
20,DeVonta Smith,PHI,24,WR,5,5,38,28,353,1,18,207,7.4,146,5.2,9.3,2,14,2,5.3,0,111
21,Mike Williams,LAC,28,WR,5,5,44,28,392,2,16,258,9.2,134,4.8,11.3,0,,1,2.3,0,107.4
22,Amari Cooper,CLE,28,WR,5,5,43,27,304,3,19,229,8.5,75,2.8,10.4,0,,3,7,2,87.7
23,Amon-Ra St. Brown,DET,23,WR,4,4,39,27,271,3,13,122,4.5,149,5.5,5.6,2,13.5,2,5.1,0,114.4
24,Leonard Fournette,TAM,27,RB,5,5,30,26,194,2,11,-30,-1.2,224,8.6,-1,4,6.5,1,3.3,0,115.8
25,Christian McCaffrey,CAR,26,RB,5,5,35,26,188,1,6,-7,-0.3,195,7.5,0.4,2,13,2,5.7,1,84
26,Chris Olave,NOR,22,WR,5,3,42,25,389,2,15,343,13.7,46,1.8,17.7,1,25,1,2.4,3,76.4
27,Michael Pittman Jr.,IND,25,WR,4,4,36,25,283,1,16,158,6.3,125,5,6.4,0,,1,2.8,1,90.4
28,Adam Thielen,MIN,32,WR,5,5,35,25,248,1,18,201,8,47,1.9,8.6,0,,0,0,2,76.8
29,Brandin Cooks,HOU,29,WR,5,5,42,24,235,1,11,162,6.8,73,3,8.2,1,24,3,7.1,1,71
30,Dallas Goedert,PHI,27,TE,5,5,29,24,335,1,15,63,2.6,272,11.3,3.4,1,24,1,3.4,0,126.3
31,J.D. McKissic,WAS,29,RB,5,0,30,24,159,0,7,29,1.2,130,5.4,1.3,2,12,1,3.3,1,74.9
32,David Njoku,CLE,26,TE,5,5,29,24,289,1,17,130,5.4,159,6.6,5.3,2,12,1,3.4,0,119.7
33,Jaylen Waddle,MIA,24,WR,5,5,38,24,404,3,20,241,10,163,6.8,9.6,2,12,2,5.3,1,114.4
34,Russell Gage,TAM,26,WR,5,2,31,23,172,1,8,94,4.1,78,3.4,5,0,,1,3.2,0,97.8
35,Josh Reynolds,DET,27,WR,5,5,34,23,335,2,16,254,11,81,3.5,12.8,0,,2,5.9,0,119.1
36,Garrett Wilson,NYJ,22,WR,5,3,43,23,282,2,15,191,8.3,91,4,9,4,5.8,3,7,0,89.5
37,Romeo Doubs,GNB,22,WR,5,3,29,22,213,2,8,81,3.7,132,6,7.7,0,,2,6.9,0,118.9
38,Zay Jones,JAX,27,WR,4,3,32,22,185,1,11,89,4,96,4.4,6.8,0,,2,6.3,1,80.9
39,Drake London,ATL,21,WR,5,4,39,22,266,2,15,176,8,90,4.1,10.1,1,22,1,2.6,2,73.2
40,JuJu Smith-Schuster,KAN,26,WR,5,5,35,22,257,0,12,124,5.6,133,6,8.5,0,,3,8.6,2,61.3
41,Tyler Conklin,NYJ,27,TE,5,5,30,21,192,1,8,71,3.4,121,5.8,4.3,0,,3,10,1,84.3
42,Greg Dortch,ARI,24,WR,5,2,24,21,204,1,11,91,4.3,113,5.4,5.3,1,21,0,0,0,116
43,Christian Kirk,JAX,26,WR,5,5,39,21,338,3,14,216,10.3,122,5.8,9.5,0,,2,5.1,2,87.3
44,Mike Evans,TAM,29,WR,4,4,29,20,316,3,17,240,12,76,3.8,13.5,1,20,1,3.4,1,125.1
45,Pat Freiermuth,PIT,24,TE,5,4,32,20,235,1,12,156,7.8,79,4,7.9,2,10,3,9.4,1,82.2
46,Tee Higgins,CIN,23,WR,5,5,28,20,315,2,15,203,10.2,112,5.6,11.1,1,20,1,3.6,0,132.3
47,Hayden Hurst,CIN,29,TE,5,5,28,20,157,2,10,80,4,77,3.9,3.9,3,6.7,1,3.6,1,93.9
48,Jakobi Meyers,NWE,26,WR,3,2,27,20,261,1,12,195,9.8,66,3.3,11.3,1,20,2,7.4,0,116.4
49,Joe Mixon,CIN,26,RB,5,5,27,20,126,0,4,-32,-1.6,158,7.9,-1.1,2,10,1,3.7,0,83.3
50,Deebo Samuel,SFO,26,WR,5,4,37,20,266,2,10,62,3.1,204,10.2,4.2,4,5,7,18.9,1,83.8
51,Noah Brown,DAL,26,WR,5,5,29,19,279,1,14,205,10.8,74,3.9,10.2,3,6.3,1,3.4,1,93.9
52,Evan Engram,JAX,28,TE,5,4,26,19,168,0,8,110,5.8,58,3.1,7.8,0,,1,3.8,0,89.9
53,T.J. Hockenson,DET,25,TE,5,5,34,19,267,3,12,126,6.6,141,7.4,7.8,2,9.5,3,8.8,3,74
54,Terry McLaurin,WAS,27,WR,5,5,33,19,326,1,13,220,11.6,106,5.6,14.4,5,3.8,2,6.1,0,101.3
55,Marquez Valdes-Scantling,KAN,28,WR,5,4,31,19,258,0,13,177,9.3,81,4.3,10.8,0,,2,6.5,0,87.8
56,Saquon Barkley,NYG,25,RB,5,5,23,18,143,0,2,-26,-1.4,169,9.4,0.3,1,18,1,4.3,1,74.5
57,Rex Burkhead,HOU,32,RB,5,0,24,18,112,1,4,5,0.3,107,5.9,1.4,0,,1,4.2,1,80.6
58,Nyheim Hines,IND,26,RB,5,4,21,18,118,0,5,17,0.9,101,5.6,0.9,2,9,2,9.5,0,90.1
59,Marvin Jones,JAX,32,WR,5,4,30,18,208,1,13,164,9.1,44,2.4,13.2,0,,2,6.7,0,92.1
60,Devin Singletary,BUF,25,RB,5,5,23,18,145,1,9,13,0.7,132,7.3,-0.1,2,9,2,8.7,0,107.4
61,Ben Skowronek,LAR,25,WR,5,5,24,18,181,0,7,98,5.4,83,4.6,7.9,0,,1,4.2,0,96
62,Brandon Aiyuk,SFO,24,WR,5,5,27,17,237,1,11,125,7.4,112,6.6,11,1,17,2,7.4,0,103.5
63,Michael Carter,NYJ,23,RB,5,5,21,17,100,0,6,-13,-0.8,113,6.6,-0.3,3,5.7,1,4.8,0,86.5
64,Randall Cobb,GNB,32,WR,5,1,25,17,249,0,12,123,7.2,126,7.4,11.2,0,,0,0,1,83.6
65,Corey Davis,NYJ,27,WR,5,3,29,17,299,2,15,246,14.5,53,3.1,15.2,0,,1,3.4,0,116.9
66,Devin Duvernay,BAL,25,WR,5,5,20,17,226,3,10,170,10,56,3.3,12.7,0,,0,0,1,132.5
67,Gerald Everett,LAC,28,TE,5,5,29,17,213,2,8,122,7.2,91,5.4,7.8,1,17,3,10.3,1,90.2
68,Breece Hall,NYJ,21,RB,5,0,29,17,213,1,8,53,3.1,160,9.4,5.3,2,8.5,5,17.2,1,78.7
69,Mack Hollins,LVR,29,WR,5,4,29,17,273,1,12,197,11.6,76,4.5,13.7,0,,1,3.4,0,101.7
70,Josh Jacobs,LVR,24,RB,5,5,18,17,129,0,7,-15,-0.9,144,8.5,-0.8,1,17,1,5.6,0,96.5
71,Richie James,NYG,27,WR,5,1,22,17,171,0,9,133,7.8,38,2.2,8.6,1,17,1,4.5,0,98.9
72,D.J. Moore,CAR,25,WR,5,5,37,17,197,1,11,134,7.9,63,3.7,10.3,1,17,1,2.7,2,49
73,Josh Palmer,LAC,24,WR,5,5,28,17,183,1,11,99,5.8,84,4.9,6.9,0,,3,10.7,0,91.8
74,George Pickens,PIT,21,WR,5,2,28,17,250,0,12,206,12.1,44,2.6,15.4,2,8.5,0,0,0,89.9
75,Robert Tonyan,GNB,28,TE,5,2,20,17,129,1,6,27,1.6,102,6,2.4,0,,0,0,1,89.4
76,Robert Woods,TEN,30,WR,5,4,28,17,204,1,11,135,7.9,69,4.1,8.3,0,,2,7.1,2,65.2
