Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Justin Jefferson,MIN,23,WR,14,14,158,111,1623,7,69,1061,9.6,562,5.1,10.2,5,22.2,5,3.2,4,107.6
2,Tyreek Hill,MIA,28,WR,14,14,152,109,1529,7,68,1064,9.8,465,4.3,11.6,5,21.8,8,5.3,4,108.1
3,Stefon Diggs,BUF,29,WR,14,14,142,99,1299,10,66,888,9,411,4.2,10.9,2,49.5,7,4.9,1,118.8
4,Austin Ekeler,LAC,27,RB,14,14,115,95,635,5,32,-125,-1.3,760,8,-0.9,9,10.6,9,7.8,0,104.2
5,Travis Kelce,KAN,33,TE,14,14,127,91,1144,12,68,580,6.4,564,6.2,7.2,13,7,8,6.3,3,121
6,Amon-Ra St. Brown,DET,23,WR,13,13,119,89,974,6,57,520,5.8,454,5.1,6.2,7,12.7,3,2.5,1,111.8
7,Davante Adams,LVR,30,WR,14,14,151,86,1275,12,55,858,10,417,4.8,11.7,9,9.6,6,4,4,100.2
8,Michael Pittman Jr.,IND,25,WR,13,13,121,86,815,2,44,495,5.8,320,3.7,6.6,4,21.5,5,4.1,3,84.6
9,Chris Godwin,TAM,26,WR,12,11,116,81,785,3,41,411,5.1,374,4.6,5.8,2,40.5,3,2.6,1,93.5
10,CeeDee Lamb,DAL,23,WR,14,14,124,81,1087,6,55,689,8.5,398,4.9,10.1,6,13.5,4,3.2,4,95.7
11,D.K. Metcalf,SEA,25,WR,14,14,119,79,924,6,43,719,9.1,205,2.6,10.9,1,79,6,5,2,99.6
12,Tyler Lockett,SEA,30,WR,14,14,108,78,964,8,47,707,9.1,257,3.3,10.5,1,78,2,1.9,5,104.9
13,Diontae Johnson,PIT,26,WR,14,14,123,77,745,0,39,563,7.3,182,2.4,10.1,7,11,5,4.1,6,59.2
14,Cooper Kupp,LAR,29,WR,9,9,98,75,812,6,42,390,5.2,422,5.6,7.2,3,25,2,2,4,103.8
15,A.J. Brown,PHI,25,WR,14,13,118,74,1201,10,48,772,10.4,429,5.8,11.7,6,12.3,6,5.1,2,117.9
16,Zay Jones,JAX,27,WR,13,12,106,74,764,5,42,499,6.7,265,3.6,8.6,2,37,7,6.6,1,102.1
17,Christian McCaffrey,2TM,26,RB,14,13,94,74,623,4,31,46,0.6,577,7.8,1.3,8,9.3,4,4.3,1,104
18,Christian Kirk,JAX,26,WR,14,14,116,73,966,7,49,637,8.7,329,4.5,9,4,18.3,5,4.3,4,95
19,Ja'Marr Chase,CIN,22,WR,10,10,110,71,881,8,48,504,7.1,377,5.3,8.8,8,8.9,8,7.3,3,102.1
20,DeVonta Smith,PHI,24,WR,14,14,103,71,901,5,42,524,7.4,377,5.3,9.9,5,14.2,6,5.8,0,112.2
21,JuJu Smith-Schuster,KAN,26,WR,13,12,92,71,850,3,43,431,6.1,419,5.9,7.6,3,23.7,5,5.4,3,102.2
22,Terry McLaurin,WAS,27,WR,14,14,104,68,1015,3,48,645,9.5,370,5.4,12.6,7,9.7,2,1.9,1,102.8
23,Amari Cooper,CLE,28,WR,14,14,115,67,932,7,52,694,10.4,238,3.6,11.7,3,22.3,9,7.8,3,93.8
24,Garrett Wilson,NYJ,22,WR,14,9,110,67,966,4,48,616,9.2,350,5.2,10.2,8,8.4,4,3.6,0,101.6
25,Josh Palmer,LAC,24,WR,13,10,97,66,714,3,36,492,7.5,222,3.4,8.5,1,66,5,5.2,2,91.2
26,Adam Thielen,MIN,32,WR,14,14,95,66,686,5,43,540,8.2,146,2.2,9.8,1,66,1,1.1,2,98.8
27,Tee Higgins,CIN,23,WR,14,12,93,65,894,6,42,643,9.9,251,3.9,10.5,2,32.5,5,5.4,1,117.4
28,T.J. Hockenson,2TM,25,TE,14,12,100,65,730,4,34,398,6.1,332,5.1,7.4,6,10.8,6,6,3,87.5
29,Mike Evans,TAM,29,WR,13,13,108,64,888,3,45,721,11.3,167,2.6,12.6,2,32,4,3.7,5,75.7
30,DeAndre Hopkins,ARI,30,WR,8,8,86,63,713,3,35,554,8.8,159,2.5,9.7,1,63,5,5.8,3,94.8
31,Chris Olave,NOR,22,WR,13,8,102,63,940,3,44,763,12.1,177,2.8,14.5,2,31.5,5,4.9,4,85.4
32,Jaylen Waddle,MIA,24,WR,14,14,101,62,1117,7,52,727,11.7,390,6.3,12.2,3,20.7,7,6.9,2,114.2
