Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
1,Cooper Kupp,LAR,29,WR,2,2,29,24,236,3,14,142,5.9,94,3.9,7.8,0,,0,0,2,106.3
2,Stefon Diggs,BUF,29,WR,2,2,23,20,270,4,11,213,10.7,57,2.9,10.3,0,,0,0,0,155.2
3,Tyreek Hill,MIA,28,WR,2,2,25,19,284,2,11,180,9.5,104,5.5,9.9,4,4.8,2,8,1,122.7
4,Amon-Ra St. Brown,DET,23,WR,2,2,24,17,180,3,8,93,5.5,87,5.1,6.3,2,8.5,2,8.3,0,131.9
5,A.J. Brown,PHI,25,WR,2,2,21,15,224,0,9,127,8.5,97,6.5,9.8,2,7.5,0,0,0,106.1
6,Ja'Marr Chase,CIN,22,WR,2,2,25,15,183,1,15,89,5.9,94,6.3,6.6,4,3.8,2,8,0,95.9
7,Justin Jefferson,MIN,23,WR,2,2,23,15,232,2,11,132,8.8,100,6.7,9.2,2,7.5,0,0,2,91.2
8,Curtis Samuel,WAS,26,WR,2,1,20,15,133,2,8,47,3.1,86,5.7,3.3,2,7.5,0,0,0,125.6
9,Jaylen Waddle,MIA,24,WR,2,2,24,15,240,3,12,124,8.3,116,7.7,8.3,1,15,2,8.3,1,118.1
10,Mark Andrews,BAL,27,TE,2,2,18,14,156,1,9,121,8.6,35,2.5,12.4,1,14,1,5.6,0,121.3
11,Austin Ekeler,LAC,27,RB,2,2,14,13,91,0,5,-28,-2.2,119,9.2,-2,3,4.3,1,7.1,0,93.7
12,Diontae Johnson,PIT,26,WR,2,2,22,13,112,0,7,109,8.4,3,0.2,10.1,0,,1,4.5,1,53.6
13,Travis Kelce,KAN,33,TE,2,2,16,13,172,1,10,115,8.8,57,4.4,9.8,1,13,0,0,0,132.3
14,Drake London,ATL,21,WR,2,1,19,13,160,1,8,104,8,56,4.3,9.6,1,13,0,0,0,111.7
15,Jakobi Meyers,NWE,26,WR,2,2,19,13,150,0,6,125,9.6,25,1.9,10.8,0,,2,10.5,0,92
16,Davante Adams,LVR,30,WR,2,2,24,12,153,2,10,83,6.9,70,5.8,10.8,0,,0,0,1,80.7
17,Michael Carter,NYJ,23,RB,2,2,14,12,67,0,6,-12,-1,79,6.6,-0.6,3,4,1,7.1,0,86.6
18,Amari Cooper,CLE,28,WR,2,2,16,12,118,1,8,81,6.8,37,3.1,9.4,0,,0,0,1,90.1
19,Tyler Higbee,LAR,29,TE,2,2,20,12,110,0,7,43,3.6,67,5.6,3.8,0,,2,10,3,35.4
20,Christian Kirk,JAX,26,WR,2,2,18,12,195,2,8,111,9.3,84,7,9.6,0,,0,0,1,116.7
